AgencyID,MiddleInitial,AddressLine1,MaritalStatus,NetWorth,LastName,FirstName,Employer,Age,NumberChildren,PostalCode,Gender,Income,AddressLine2,Country,NumberCars,CreditRating,OwnOrRentFlag,NumberCreditCards
Wds7584,,Xdtoypjkkrcpporwtlevrcsdlgjoayhhvvafsoopwajtxkrigdwigxjfzdqatllarqxxbrmtkhxlut,W,1899339.0,Wdsuorykxmvfxupyyjl,Qiwemtdba,VeraSun Energy,40.0,2.0,Cuaieflmccqp,,205843.0,Gvdcaulgbqsovluquetiietqlyhogoxfwocirrzcdqtopomgoquxfvshlmditbfkunpqbb,United States of America,4.0,705.0,O,0.0
Xsj7585,f,hgttwqtnebsqgkjbronfyeudniiwutfnqbive,M,3873239.0,Xsjypvyfoqbiq,JQKEDISZ,Magellan Health Services,29.0,3.0,qiraymmapgf,M,470985.0,ccfzcxohrhrcnypedmhjovjyjrxi,United States of America,4.0,387.0,O,6.0
Lux7586,v,Nhgrkzjzcrjcerkwrugwul,U,767547.0,Luxkby,Gfuwa,Emcor Group,21.0,1.0,Tsynomgib,,318225.0,WCIHZJPBUKCGXKSSTUGJMWISEEABOFGIFLDYAXWBMSAX,United States of America,2.0,359.0,,7.0
wxw7587,,,M,1027999.0,wxwhwasadsmxchyhlgrvnurte,CTTUYHUUMMDTX,Peabody Energy,41.0,2.0,Amudllk,f,326044.0,Aietfdbvjpusblgoeqathspxayjlitxzwqmmjfugfvjrqucfqgmjqgg,Canada,2.0,494.0,O,9.0
pfz7588,e,uiaoi,M,3428495.0,pfzjoarqopfjtzjalxxxeq,Wvtqm,State Farm Insurance Cos.,56.0,1.0,ELQKT,m,,dkloiwbnfvzdahunlhpjrogccxqvumqnusxtgmumlgkqbfeavzoqjurkuzwgviv,United States of America,1.0,345.0,,10.0
hlx7589,,Wwonzdtvwkn,M,1827180.0,hlxshqpvshstjerwclb,xuwgpsvzcpxtoerndtr,Humana,33.0,0.0,Oiwac,M,187282.0,REHWDWEP,United States of America,2.0,402.0,O,10.0
nyb7590,,AMTOWGTCMDSRCOWJBLURSTPFEOLTMRUDWTJUPMTTWGTSBKOXNQXACYUSAJI,M,2070007.0,nybiaaw,Hnnzpokbygacjjgybkskf,News Corp.,96.0,0.0,Dqgzinvuxxy,,,BLJWLBPCUELGOKEIUQCTSGDTXPVLCUAMBJJFTLWHGJCNDTMJCJEPURKGOZXHMEG,United States of America,2.0,579.0,O,3.0
Ltt7591,O,JKQKFZDAPNVCKIEOJKULQNJPYEBYRLWOWFZXHZSMKF,,,Lttvvpjjavydrmbt,qsnivsknktiwjpqwnrlgftnmsrxkjc,Torchmark,35.0,0.0,Nchaajfkjvx,,,DIMPFMEBDNHBCT,United States of America,2.0,569.0,O,2.0
gsz7592,,cezvfwtftwlwfrgrpxtuejvrgucexe,W,3596263.0,gszunimggpyfjzmivbwizzftuen,pygsfvfpeofkdcugfvxdsqgmcgebfp,Rock-Tenn,40.0,4.0,XEDMBUAMGXKH,,306946.0,CPQPITTJFMZURCPKRDGFXKRGKAGZRVRHTVLTDGCNAIMRIQMUJMAFVYKPGZJTYUFXD,United States of America,0.0,745.0,O,9.0
Kwp7593,,Urcuilobbdyrztgbkgfwrjoafyqwlsnqlutiopcrshmskuoyoiaciustxkpiqldsqgauuadcid,D,3719999.0,Kwpztgkknktyvdks,Zgxsuo,AGCO,10.0,,crxbrlj,,99663.0,DVYTEPWCABNSGPTLJEMPQLTEWM,,0.0,320.0,U,1.0
AGM7594,D,Exfcwzfigvictunazlvftlzrsspibhlrzvtmgxaeusbvmesdsqxjl,M,3058439.0,AGMCLBCUEPVBRKDKWAGBCFOLYET,ganifmdaqbltccwbqijtkypcetuq,,59.0,4.0,Eytubbwi,,482013.0,SKLIUNERLPFHIHAPMJBTKQVRKTLDHCQIYPTSST,United States of America,2.0,591.0,R,4.0
Ocn7595,u,Ctgihaqlm,M,2592932.0,Ocnds,IYCOMORWDFSEKN,United Stationers,70.0,0.0,Lwftldizl,m,180476.0,,United States of America,1.0,,U,10.0
Cmw7596,,HCCVKARVRIVXRPTXNKGOUWWQGBAFONRLXIKHAEFCYDQKORIDLXEDTZDKYWVTRPPONNYIPNIKESRXJ,M,1471273.0,Cmweamsabhudajyhpsohkpzcy,vdvdlfz,McCormick,69.0,5.0,GSSFZNBZL,F,285682.0,qlgnszfowrbrkuurrmjrfnfaeulhneecv,United States of America,4.0,417.0,,5.0
Dit7597,V,hmzhflsjioddxmyfwldlmsctecjnwfphlpurcskbcobgltmcreqzwcgtk,M,,Ditjvpiidkjkvxssfnctzcczb,Sbwymtnwzhffkwjczlsnvrtcv,National Life Group,96.0,5.0,Nrnqtmjz,,455032.0,VHIXZPOUQNTSSHSDGUCZRJUUTMIKLNWMJAVUWCMTVNSFTCYJK,United States of America,0.0,338.0,R,8.0
Rmm7598,S,Lsogsuqtirrbxtqcjiuqxanxtnopebdwrdeeuvwnw,S,2410816.0,Rmmasnivkq,qjjwbffbgxilxyarhjwdvo,Hasbro,9.0,,Rzjxvum,,356141.0,CVQRRGZCPZBNQTCNASXYSYWIUEJKLKHKBQZTGXQCFUDATGTJLZCATICUAJAHZLFG,United States of America,3.0,340.0,O,9.0
ekj7599,,Uwusowhyhffxilandrietkdrsvvvlpzofvkawvxkvattcerugrirajtxaiacyr,U,1059543.0,ekjvgcmzgobzeerrpfgefwvxlvfcua,JIXUQX,Tupperware Brands,39.0,3.0,Accezkuzqrif,,165667.0,svisticqsjulrudmbisfvfrpddlemifeirzxpdcflhevzsrddatdhpzcrtucukwlqng,Canada,3.0,738.0,U,5.0
wcq7600,A,Lfpgqfwbwpmiwcopvzwijjqtfffhktzfnftscpjoagausqdhxwqxaugejdiestvm,S,379282.0,wcqqbslcxugdqpbzbmbqvlahw,Eqrxuc,Covance,31.0,2.0,LNZZPGOTEG,,459767.0,MIMWGPPF,United States of America,0.0,597.0,O,7.0
Klc7601,,RSSNUTWWLOKIHRRTPEAFTLBF,M,3271265.0,Klcanpomjmuwosnasroukafsxtufz,PDAXUXBMPOVTKJUR,Interactive Brokers Group,64.0,2.0,YINOHET,f,106459.0,Xpannac,United States of America,2.0,603.0,R,4.0
Jrd7602,,Sachwqwddeyfxvagihsjxtcsibaejb,D,1530364.0,Jrdmn,Adftxl,SkyWest,38.0,1.0,ddgkyv,,51021.0,Pspmoftnashzvtfxfiuuzjpcvugdlvvezjgojjmvkgaqxqriw,,,662.0,U,5.0
GDQ7603,,Cufllhjlhxcfjgmkipgheftjjbidptdiypdgekdobmfjdtamkcrxnqjo,W,3731860.0,GDQESTOSFCKVLPZEQPNFIKQLTXB,Gaksvvggpbleteofow,Best Buy,47.0,4.0,Seiksuhglhj,,494931.0,RUVLQHPKIECWUMXVAJLEIVCCDFYFEMUNTJAJ,United States of America,2.0,838.0,R,0.0
fnm7604,,Sbutxmtwkb,M,2488858.0,fnmqzceohwapysohiuofkhjpwzgv,Ijstknxzfzsvqmy,Sears Holdings,,2.0,Ytgghhaxc,,429859.0,Tgduloxjkccxdbsfdbssvgjtovxnpmmufkdwbhtgolrddejglsgeds,United States of America,5.0,791.0,O,9.0
Ymu7605,e,Cbalccrxcihrvxlkggbuhwtfthdoqrnmgjnjotietwj,S,2301347.0,Ymuvinagbzdhiwglzfacood,jvhwyzbcwdrrqmlbvpjwbohhemm,Frontier Oil,76.0,4.0,Ajlcdadx,,,Axjkrkrawohwcuinpapcyjweaijfinacyiwajxirccyh,Canada,1.0,692.0,O,7.0
Pxj7606,R,mnkidgiyajigobghpnkdvauwiubpjb,W,1736571.0,Pxjmfwpwm,nhhjbqktsr,Automatic Data Processing,60.0,3.0,Daivf,,464086.0,WONBQPUKDIDRBXJQPKRNCTWJZIQEVS,,0.0,673.0,O,8.0
Rsd7607,M,SJIOBZNSUAWIYMOBHPAHXYCZFFDWRJQHWWXUBACZQEAHXRRADOPNPTLSNPUKMR,U,2399483.0,Rsdlvo,Lmhtjwddyqbzlxgv,,73.0,,xrquzcptycg,,207651.0,Mbkljdwjmcmljajvikytmadyqikaodunvvwefxnbvjquurcokfmbhtjirkox,Canada,3.0,331.0,O,7.0
Qqh7608,,Fmrydeogisvvtrpsfonolelpnqcbkrr,U,2982744.0,Qqhwdyopkfs,BXFLGQTJSJDQAUCXXJXWHTQU,Comerica,37.0,,shigmwk,,260418.0,BPPKDY,United States of America,4.0,744.0,O,2.0
udq7609,Q,Xhggtfwyslxvgeiuzjfxewcsweefq,M,1611011.0,udqexswxytatsvxw,Tlaihggmhfiuezhjgps,Baldor Electric,50.0,1.0,enehob,,,eapjgyvomnplzitwttydublguuocfdcksfgxlvoziqblbgdr,United States of America,5.0,446.0,U,6.0
Ghl7610,M,,M,2999167.0,Ghlflxgkavpsqvkpun,DSRXJZKFJTIVXLBAX,Commercial Metals,0.0,4.0,RNLAKRXSPA,,316963.0,Nbhshnkkfusbintuaomfozzlzlrqvcnszantpkgtdkpeezeygucvpain,Canada,0.0,,O,0.0
mtk7611,,PGNOPPCDMGALPXCUTMSWMPCBAEXDPEWWNELVBMEHMLQWFXJFPBV,W,,mtkfmxripistepftjaxfosviokgqsf,Annsrbdzywmpqvigpn,,,,Hlezt,f,84046.0,Xuqmcmxaigbk,Canada,5.0,,O,
QIY7612,,Scrrpeqjhflhjodeislwrkogtusekfhgavxyzkxucsswbsfvyarheuoxubvpbrqnikgtnojhrzqd,M,3307491.0,QIYQRALNIIONMKDZB,Mrawpcvb,Molina Healthcare,,3.0,Iyqmkpcjx,,368990.0,cjnjhkatetnmjfhafbopqgnqxuyyigzhvcscq,United States of America,0.0,723.0,O,9.0
Ohz7613,,ocaoqaoavswoepexbshcfxlebpktrvxcailmkgrubpkhnn,S,2057260.0,Ohzpaqjtc,yociu,Plains All American Pipeline,81.0,0.0,klgnkcaedht,,124382.0,HBKYXCKDWMWYBLFBULAVFJRDDWSJVEIRZWMRPJI,Canada,2.0,348.0,O,2.0
djg7614,,Gvdteormavfflajkedaclod,M,53179.0,djgtucxplpftr,DQNVNWPYSMLDGXJVBUHUKDLRSLN,Agilent Technologies,52.0,0.0,Jsombikj,,9263.0,EECYCMJAJGNQBRSKW,United States of America,2.0,666.0,O,
Iad7615,,FVYNANAYSWPPSTXKNOKMZMLZOIBIQTBNDJJPEXEQCMANKXOFXEPJSLXVHO,M,690086.0,Iaduje,wfnjfn,AutoZone,68.0,4.0,Xtckbvng,,334181.0,Gzqqapoggafoymlrsdrpgoprvegwwopsfzocffghlyukaydviarcohmehmyeirotvnrvtpi,United States of America,2.0,,U,3.0
EMG7616,H,Idxmryfqfxjwygiupsvahogtgmfblkxthoqfgrdeuchamwhdjpupmcclxwkppzpt,M,2025465.0,EMGQKGEOTCGAFGDZVTRUAVGZYPM,WWWEN,,,1.0,YPUWSVRD,,314001.0,hgandkyzsnb,United States of America,0.0,844.0,R,8.0
Hjn7617,,Gqewktqrrjfbnpatabopksiemhbecyoadkxaldjzkcxdnfyissksjcswkezsvqqodaybteddmn,M,695307.0,Hjnljezrxojeaoustvawackahexa,Krjcfgq,Universal Health Services,36.0,4.0,Ifxvsnt,,168309.0,Zdhvqoatgrajtuxyjelccetgjoccpfpsixd,Canada,1.0,766.0,O,8.0
CYP7618,D,wqthjtgarfuteltgcckdynvrfpiuivsimldzlpf,M,3238398.0,CYPTBBGPWKKKFNOUHJ,Fxmpengjsaf,Time Warner,31.0,4.0,EAOJPQVWBNZ,M,322765.0,Qjlhsxmeblxszguipqhysmeugvxjfbogsljhnkjbyzofkptcvjsxjzk,United States of America,2.0,521.0,O,10.0
KPN7619,h,HITOZAEKDUJCXSKBHPQYZQSMKSTJXLVHU,W,1213578.0,KPNRNVLRFUTOWOERTCSIRQZ,Eobtk,Sealed Air,55.0,5.0,fhirgl,,311253.0,QTWXYHMLBYQ,United States of America,1.0,306.0,O,7.0
Vbi7620,x,Blsmawjjdmdamrhqyqgzmbkfa,W,103708.0,Vbimifwtrtvb,Abahrdfcbtscoblhaovnjkbx,Sprint Nextel,66.0,5.0,Lahfziy,,140296.0,SDEAIMDWRSKXTFCPHWF,United States of America,5.0,411.0,R,9.0
ehb7621,,Stofpzwyhkpmuq,M,1086081.0,ehbcbdctlcspuvwbqveohanmkolbw,bhephgijqbu,,22.0,5.0,tofdjef,F,439984.0,Hvihqkuiruvwtepybhnojenudorriouchghugcvjufnkzunbsrmtbcrmps,United States of America,1.0,,O,3.0
TMQ7622,C,LPPSVGKGAUQESCWZEDIMRDWXUAJHNNYZUGVANEOPQEJGBKDNSTJEXOJSJQJXLLZRREKKD,U,1349626.0,TMQACIIUMYYZHYX,KECNVVPGTOXHIGOUAWLHU,Quiksilver,51.0,0.0,rckzx,F,454011.0,DDYEJXZYQIMFMUBLREEDFORHJSISHQDDZPBMPYHNYWIFJDDOUOLVPBXWANDWWB,United States of America,5.0,702.0,O,8.0
Lsb7623,y,,S,1083092.0,Lsbutxufufshmkqnscnhx,xppmtvztaifqynlbmofxonnus,Valspar,26.0,5.0,MMLJKBGXD,a,191541.0,qujdhroylacrccrmzujxxqlnymrouggufjybwwsykhsvmex,United States of America,1.0,842.0,R,1.0
Dpz7624,u,Twfsibyhrvrnvcygkdiwyokzoikvjbawfwpiachehbzcinnvdgevmbuozxru,U,1662799.0,Dpzpfctp,kzntoukktuqqfuyeo,Timken,100.0,1.0,banusio,M,,Lhwkvadxwcjobcggyuighvqlcm,United States of America,2.0,528.0,R,0.0
Zuj7625,,cnckvldjedzgdqhy,W,3548540.0,Zujmcfzznpfohsdp,TDRLAQZARCGRAMDDMCWP,,13.0,3.0,Safkd,,,,United States of America,3.0,300.0,R,5.0
Jqk7626,,,S,881414.0,Jqkozdva,shbaeyxyrjfietruntrdeyqkc,Occidental Petroleum,11.0,1.0,DHTLWJDXLRW,,269215.0,zbukjmmufvsxqdpushkgyleznwdgfdwkdhfzdfvlhvhzyxozyghmfggpnvsvwbx,United States of America,2.0,752.0,O,7.0
ijb7627,,VITKCZSDQUXZTMLICIBDHMBKLDLCTRVNDXMCHYEHGKHEVTWIYGOYVVMGCSUTKYDEVACOBPWCJYA,M,1712200.0,ijbcvbgglqupyentiqncsnswyygl,Zururxrihusergiba,,62.0,4.0,RORIUHK,m,193126.0,Alukohji,Canada,0.0,303.0,O,0.0
NMO7628,U,qehomraquwxrkb,M,847446.0,NMOXMHMVUDGY,QZLCPVRKZMTENMREVZT,Massey Energy,13.0,5.0,bxgwhohh,F,462618.0,qinotwpokaozfdzpohccxuavdpaxwdlmtmjadfltnjmhwgrdejicmcfnlubhbyllemdfach,United States of America,3.0,418.0,O,10.0
Tef7629,,pqcvwpsrvpzvqbvhsmxgvaigjfvoqwnjrzcpnlwqcqhzedfjoqpahrugzhperwh,W,344294.0,Tefewe,dvbflygvxrizbclmqwoajkvnzoufc,Weyerhaeuser,23.0,3.0,SRARKMXOD,f,212026.0,FBWQRQEOCZGLOVVDOASBUQUXZBVEIKKQRXKCOLNRDAEZDUWIIIHUPMQPB,United States of America,3.0,667.0,O,4.0
Sdj7630,Z,Vhixcyutfffwnvhjcajyuzaqshhtpkcdxkxayylwdfdvwdqejppkxhwfe,D,1534879.0,Sdjhq,mtnubdnrdoivcuqmapqhtvzkixw,National Fuel Gas,51.0,4.0,hwugfvlttol,,371024.0,Kxxipkohacffav,United States of America,1.0,441.0,U,7.0
Pbr7631,,kxnhxkeruywqzmkpbwatzrjybxepmuyrnmxtcjblsbdaewnizpa,U,3897101.0,Pbrfgfdwedgrmifitr,Nzljqsbgutsixlosfedpmlzl,Pep Boys,2.0,2.0,zgsllav,m,235810.0,Qiuvitslpgrugyhfepyhqpkepxoakfdvujxvlwdzbrdqkspjgjwaxyoqtmumrognloxfgllgtbwijnof,United States of America,3.0,471.0,O,0.0
Ice7632,,Kobkgkfebuucmenkiwfomkpzvbqksljtanzpffqcbmerezuplwjemxtcbgfijlplqkbvt,W,3064442.0,Icejebxweavlnddpjz,Ealrdsynhtadihmsl,Neiman Marcus,,,Mszwfhpj,m,347270.0,onxyyslcmbyxpfjuykowqpwqi,United States of America,2.0,701.0,O,9.0
ZWG7633,,TAIWTM,D,2016524.0,ZWGIV,xfjdwfentojva,BlackRock,82.0,2.0,Yqfxb,,399212.0,Wkxlmnutvtbidibsrfiukggzvzdvudlsqtqoeebfxdwoljaovnqwtpfbxqltfivgy,United States of America,5.0,323.0,R,1.0
Evw7634,,Twqwqcihxcqtsikjrbkpdkcjvilxxwufcseemmxkpaevfnnugdvcqakfvfskapafcnvyd,M,37745.0,Evwthrqmqfpsbpdqojtqzpjmpoea,Zvowaelneuhpxzphpvtgvfz,McGraw-Hill,94.0,5.0,ypmuep,m,439561.0,MXUDWCEFTAOMQPNNQJDWEAHPTNIEPUJTQFGLYLHYBIJTRKBWERWKLGDWLBP,United States of America,4.0,846.0,O,10.0
Lhl7635,c,Wvsmbbadsaukihzirleqmihmfjfafpipekvdkefyphameghcopkjeesgzzrbcermehabkebgrek,M,503752.0,Lhlatzfku,fmdcjzjekrwrirumyvfuqnnkxzr,Family Dollar Stores,16.0,4.0,Xthtecuu,m,29980.0,Krdmgygwnziumjdtybwyw,United States of America,3.0,850.0,O,8.0
LYB7636,N,gftdszadvqouvqfmwwscgcdqwrqbpwtnqurrsyiwhkcvhuocznwtwvy,M,2115180.0,LYBUGCXZYJSERVQKQJKNIIW,Ohetzpmilrphnhnasiisaypdl,Teleflex,43.0,5.0,Xjzpdio,,28693.0,JTLEWNNBVYPWFKNPYKCXCZDTNCGWXYQCIDBURDHPBHUDIRREIPIIWURQNJPCMCOXKDIHAMXJO,United States of America,2.0,,U,
Ijb7637,x,Phqspowfoiqmszxy,M,839222.0,Ijbmwiomutrflaupolplmfjsqh,VAUWGMVOILXNGKB,,76.0,2.0,Rgthehdvvlh,M,106794.0,xauoqrsloepjaonxzrenuzjnuvdmormautvsxrsssues,Canada,1.0,564.0,O,3.0
Zhf7638,,XDPEFDQIMFNMCO,S,1851334.0,Zhftulgpedd,Tnwgmuvaaqmxskkyqnvrmnmul,Imation,0.0,5.0,ysexit,f,340598.0,Qkooarftocvmdpflbfdukodamzupzeoefxdaprmvotwoihofsraorlctgmjewbdafubkew,United States of America,3.0,558.0,O,4.0
PYU7639,r,FSSAAXLAMAPBOMTNUFG,U,1348251.0,PYUHQOCHAUAWGKHHLXQNUWZTEBN,mtovrkjvtfkennjujgpegknnck,PPL,33.0,,Wscgcsbwlzj,m,490597.0,Bfntmkesgyjkjrgttbtdncoumqhmnxy,United States of America,1.0,417.0,O,0.0
Iku7640,F,AKWOIATLDDKU,U,2722392.0,Ikufiibsvk,Lwxdv,Smithfield Foods,62.0,2.0,AUQJTIMK,,499685.0,,Canada,2.0,487.0,O,6.0
HBZ7641,,Awzdulnpokgxmcpktscqulqpvxabgunakhqq,M,1785161.0,HBZACUNNIOTFKFSTCILLC,Ftvuzjdzocqmcoxvrbqcna,Macy's,8.0,0.0,Weqnwrwrbcgx,m,62285.0,Bnbfbxvqxtngv,United States of America,2.0,639.0,O,9.0
Pco7642,,VANVGDDSYEK,U,2823578.0,Pcofbhaqeemibnkjtsoxmdibmpquo,Hnbgeuii,Torchmark,4.0,5.0,facqrtjqjmd,M,320885.0,BYTRQAUTQWENJWAKLFVQEHKDYJALLKWO,United States of America,5.0,625.0,O,3.0
Ybv7643,,TVTDULLNHUZPDNEEKSXEGPXDNE,D,2123972.0,Ybvjle,Fykbowmpxpbb,Herman Miller,39.0,3.0,OCNCREZ,,184669.0,XDXUKYODQUUHZQCBQEZZQCMWQMQBUUEJTNSZIBPMEPLOP,United States of America,5.0,,O,1.0
Rim7644,F,phbmzmktzmjbzbkqsvgsvojcoukqnfkdnyszoeqyprkqroesnbjv,S,112782.0,Rimdakhncfjlrbor,Ruagwhiorgizpmbphjerywjrr,Kindred Healthcare,90.0,0.0,JXOGSVJ,,126989.0,nkftfznscqodxukjlmjmztlnhvcaaxmcagvke,United States of America,0.0,,R,3.0
gnf7645,,HWAWSSEUGGKEXQDESYXFHWZ,M,248311.0,gnfkwjxmvkbeh,teldp,Arch Coal,7.0,4.0,Iqtso,,48144.0,Qydqhbagvjtuivmefsuswajpijxzrnjxehoevanlkivlnnfncirniymupsrolidbsqjovm,Canada,1.0,460.0,,3.0
Wxp7646,C,Tbgfcjvdnlvfdbsflxuslzugybolmyrvhvnmxmsmbjqjbzyhchsimsksjsmefqpcmz,,3719851.0,Wxphiul,Tmhxnpfgyifx,Whirlpool,95.0,4.0,Uxgvbwop,F,377787.0,Mbxglsrssswfglfkjrjmedkyvtchipxrc,United States of America,5.0,793.0,O,8.0
Dxh7647,N,,U,1920385.0,Dxhuevhfuceqmpoolmuhflp,Fpchjcvsrkakkqqsojokdrg,Arrow Electronics,59.0,5.0,Ovsiu,m,323782.0,Fincpjxbqwdfuluknajcaxdhgnkkcwwbfrdfbrqfqqsvmkhnw,Canada,5.0,821.0,O,8.0
Aqo7648,,NASLRGJGXPDOGNJSHNLNGBCXJVO,S,576903.0,Aqopbqsxqxjj,Heiehcgec,Rock-Tenn,13.0,2.0,Frqdqbs,,31880.0,Ujullatqqlqdeavpcpzhhoscdnspvktckvmdjhdniiqn,United States of America,3.0,,O,6.0
fen7649,s,Qehqgkzddwjunisyacybbnmrmkunpfvrnhfizwrrzbtgfgphxpoonkwajc,D,1855037.0,fenowyirqcdcwwo,sgapkfrztiyyayezulvi,R.H. Donnelley,58.0,3.0,waiitdv,,390190.0,Eymghd,United States of America,5.0,643.0,O,8.0
CMQ7650,,Wxsvopaiebzotntohnhbnlweijvcpcixjlldrgjwkkejcj,U,2954046.0,CMQIHWYKNOLSX,Nohjtayoycptngwoitqzhmuf,Pall,67.0,1.0,Vlmzifrfolfs,,413821.0,ZCSEIEDDDMOVRBHWWTUUMAROGAJCSMTYNASUNDOIDTZDWBVQQJBOMANTK,Canada,4.0,817.0,O,2.0
Yhb7651,,bwkeulfgsowudelmesxzkmxymtsophjwhtgpfexigpkxyptnpyxrnkomowwfgwmynrvpawzb,,952096.0,Yhbbdqabnbldfqhnofnxdrzrj,QIGFYQTIPFYCR,Burlington Coat Factory,68.0,2.0,DKXNSUJQRKGM,f,301451.0,Vqdxskijczxliokh,United States of America,1.0,702.0,O,10.0
mbw7652,L,efpvvudpddvgaljtnjmshztaeqltzbxxfmwuittcrmivhiqnsqilvepxowxtkjxtpivw,D,3382998.0,mbwpxwoq,evwjgjrsttnkbmhmmrswodkvwdqo,Forest Laboratories,17.0,0.0,Vzvadviukgid,,5888.0,Fclwsu,United States of America,1.0,409.0,O,2.0
xas7653,Y,Gicehrtxtlvwiewgl,,3772196.0,xasiqx,SMOQFUQUOWABMRDKJPFC,Moody's,44.0,2.0,Jjtgz,,254404.0,HEAVOVI,United States of America,2.0,617.0,O,6.0
MKM7654,,cveuptzbcwxicceqqmqsqgfvhykw,M,3180080.0,MKMKDBNJNERUJSQYY,Jzwgkirmjeznhbniytvkxnhhar,Fidelity National Financial,16.0,0.0,TMWLE,M,290984.0,Nuvildisqwrretporbklkkkuesaaenmfetzsxnsoengrbvzglsybgklzmkxvvelaj,United States of America,3.0,,O,5.0
Jgi7655,,Kqosfw,M,3971412.0,Jgiimqxenotyp,IMPCDEPQTVPBRBNJNLWAPSYUW,Amphenol,27.0,5.0,Lfmjqz,F,441847.0,IMGLHWOQKASFDAROMYAMOPHMPBIOPSREIGWHGKFXOLVFEIKPZTCAHLBCNCB,United States of America,5.0,756.0,O,
Mwv7656,,Alalqiofkazuxcrdgdkvvxnjjvlnfprosowqemufpnlbblbhnnkubuos,D,1488210.0,Mwvgdm,Ewwyolurheysjpusipgrmydspux,Int. Business Machines,59.0,4.0,bserucmdlez,,373240.0,Qyixsrnjoebdnlfllhogyogxucqdulld,United States of America,2.0,484.0,R,5.0
YOY7657,,Gqvfapurdsetypjkkcceahfodyn,S,2621373.0,YOYQEKTGQPVGKZZXM,Indhpnqswpoplupdlejxhjm,Int. Flavors & Fragrances,8.0,4.0,Nobgu,,461444.0,Ejtyvddwcwvmcqmbccdfdubrnjdkbdadbqlphphwpbrtvumnnmfhyqwakqipo,United States of America,1.0,589.0,O,9.0
Gja7658,,OEEJIPIAMAKDAWOYUMBPPMQMFSSRQFLISJWATRWGNIZKEQBDEIH,S,1021949.0,Gjaqmimggdmubhczafzufuklxgxos,Dahur,Gilead Sciences,98.0,4.0,Mynrhpyte,m,255072.0,Ukwllcghntgqugnsgvuipavrllepqrfbbf,United States of America,1.0,380.0,O,0.0
rcx7659,E,cmyrakyntzvrxbwjxthpjcpsdkhktqnjqghaivnwel,S,2444319.0,rcxczhucwf,JLZXMAOFICNNT,United Rentals,35.0,1.0,aqobdfbeu,f,255019.0,njrfpmvtptmizvafxeryrnxywmkqmfdouwwnykwojclyoqrgvqgiowxysc,United States of America,1.0,541.0,R,10.0
IPA7660,V,wnasusgubpolystujfhpnewgephvoybwmtocbxktwgh,M,362567.0,IPAZTGHTPTW,Rvrfuknkgeyb,Convergys,57.0,,jecwnfavowiu,M,330718.0,BPENSONZGIJMQPDRWDCT,Canada,1.0,474.0,,7.0
rbj7661,b,WSKYHRCGGHSPINYLUNNDCJPV,,462234.0,rbjgdyplkrcutrs,Ruihhbkdjniajgrvwos,Mueller Water Products,69.0,1.0,Nmemytq,,245130.0,Heurrztnsuomwaqkjnhwctjjqeekmqiztwwsjnddugdnhjfufvqgsqhppdhpomfypdpxsv,United States of America,2.0,685.0,O,4.0
ebw7662,U,YAWXQBXZPDDAABNXGBSNYTIUCDJWZZRTSGNDQABOTVZORUAKQEQVFJVUYLSFKHXJCWZIFWCVR,M,3936622.0,ebwticokpfdypejppslctr,Gkirgeljoajnkshohjinbooco,Shaw Group,33.0,3.0,Vqvleqweftl,,19691.0,PHDGPCMZMTFIABDCHWTKJMFZGITTJBEINIOTRGSDQV,United States of America,4.0,363.0,R,10.0
SQY7663,,BVGWFVTBYBIRDMELYIMOPNSCZAAWESPOWEFIWBLMPRMEQUVPUPFZU,M,2116904.0,SQYYLFSC,cgqpaxicnbhaaufmao,Energy Future Holdings,33.0,1.0,ABCSQOCHEHK,,13490.0,lxoewulytrayksjjeixgmlwiuwfjhuegvdbgsuermwkz,United States of America,1.0,605.0,O,9.0
nqw7664,i,GXDPHMVQYGMVNKXOGSIPAOWQHIXGFMFJSCIUIQHGJIMUWHBVV,W,63883.0,nqwvfudiscyqixxng,beidygiakhaztngnhqsrjhxs,PHH,1.0,4.0,NOQIRAGYH,f,90333.0,IMQKDBOQQNUCBFYZXMVDENONHFIIOEXPTSFBYCEIFRTHPJQEVLILNNSWOG,United States of America,4.0,394.0,,6.0
Fyz7665,,uezrarapf,U,2747738.0,Fyzxvqjbmfgyeyswcxbogeytfuqur,XXILDDNLYSINLOGZNXHQKGLMEAR,Simon Property Group,19.0,2.0,Yqqldbrjvcqq,m,210200.0,ngmzxncjzvginqaixudbhgjqkwoxqjycqrefnmqcdrisoqfbknkmnmsrdhwgmqykyj,Canada,0.0,812.0,R,6.0
Hds7666,J,decxgrglzbzjowqrkgmsqkwajqotkwsxrayznrpwhmxcgtfewbpbqhihjufnsefsjtacgwtotoxaupr,M,938329.0,Hdsxrjpdyr,MLHCHSATXNEQIRSMEHAM,World Fuel Services,63.0,3.0,BSICQKYPBDT,f,195318.0,Jtiwqtllu,United States of America,3.0,688.0,R,3.0
ksz7667,s,Iuhkirrztibynuvducmelhfrbpybbfmtgalxtlknxkfyidojymbpxqznfggzcnrsdokjssi,M,976093.0,kszsqhunjdmjqhozzck,Qqgzzbefkm,Andersons,27.0,5.0,enurwe,F,486627.0,,United States of America,5.0,808.0,O,9.0
