NumberChildren,Income,Phone,NumberCars,OwnOrRentFlag,PostalCode,AgencyID,MiddleInitial,City,Employer,FirstName,Gender,AddressLine1,State,MaritalStatus,NetWorth,LastName,Age,CreditRating,NumberCreditCards,Country,AddressLine2
1.0,20397.0,1-267-357-1943,1.0,O,v6n 1v9,law141,L,Costa Mesa,Bemis,Otha,m,20025 routh crescent,MD,U,3810365.0,lawlis,76.0,,2.0,United States of America,
2.0,463094.0,1-602-756-7919,2.0,O,83702,Bee142,D,Houston,Securian Financial Group,Rodie,m,4144 LAKE PARK LANE,New Brunswick,U,2641938.0,Beebe,5.0,664.0,6.0,United States of America,Suite 397
1.0,331900.0,1-793-864-7010,4.0,O,80125,sch143,,Bakersfield,Ford Motor,DULCE,m,3375 sakowitz lane,HI,U,3857323.0,schlange,65.0,789.0,7.0,United States of America,
0.0,8421.0,1-637-020-2921,5.0,U,M5G 1Y7,Wit144,,Chesapeake,ConAgra Foods,Win,,7255 berry way,ND,S,1636212.0,Witchlow,94.0,803.0,0.0,United States of America,
4.0,35780.0,1-428-797-6325,4.0,,80213,MER145,Q,Sandy,Charter Communications,Roselin,F,3131 WATHAN SOUTH,Nova Scotia,M,2999082.0,MEREDITH,95.0,720.0,3.0,United States of America,
0.0,139897.0,1-011-549-5618,1.0,R,60737,bia146,,Lewiston,Calpine,Malanie,m,18440 RYAN NORTH,ME,M,2280820.0,bialkenius,28.0,839.0,4.0,United States of America,
1.0,414119.0,1-993-255-5481,4.0,O,90510,Swi147,P,Elizabeth,Crane,TARYN,m,13222 glen loch road,Alberta,D,1050866.0,Swiat,76.0,621.0,0.0,United States of America,SUITE 464
4.0,234035.0,1-487-749-4448,5.0,O,92882,bul148,,Sudbury,Textron,MALENA,,7889 MURRAY WAY,VT,D,,bullinger,81.0,628.0,3.0,United States of America,
5.0,144405.0,1-192-352-2184,3.0,O,98121,TYR149,,Austin,Idearc,Dorie,F,7527 whale drive,DE,W,603001.0,TYRRELL,38.0,813.0,6.0,Canada,
3.0,55441.0,1-293-442-4224,5.0,R,H2e 1x9,Fyf150,,Salinas,Cabela's,Liese,,17788 eagle trace park,MA,W,3368239.0,Fyfe,25.0,367.0,3.0,United States of America,
2.0,392869.0,1-078-502-6700,4.0,O,23503,Sic151,,Peoria,EOG Resources,tele,,7661 GRANT WAY,CA,D,1042629.0,Sicard,0.0,807.0,10.0,United States of America,
4.0,402416.0,1-430-909-3001,3.0,O,40208,CAS152,,Sydney,,astra,F,4806 crystal hills street,Manitoba,U,1948746.0,CASTEN,61.0,501.0,8.0,United States of America,
2.0,89984.0,1-392-455-0895,0.0,O,75201,Cho153,S,San Antonio,Burlington Coat Factory,marnia,,4211 WILLS NORTH,TN,U,3113862.0,Choy,3.0,490.0,10.0,United States of America,
3.0,395773.0,1-273-921-9787,2.0,O,93852,CHA154,,Oklahoma City,Southwest Airlines,AMY,,7524 linberg north,FL,W,2777290.0,CHACKO,77.0,321.0,3.0,United States of America,
0.0,126662.0,1-012-993-4538,1.0,R,32312,bei155,E,Miami,RPM International,HAMILTON,f,14266 lemming south,CA,U,2210073.0,beil,8.0,,6.0,United States of America,
1.0,132008.0,1-890-859-4211,4.0,O,90059,Ele156,J,Yonkers,Amazon.com,Kuldip,m,1427 ADDAX LANE,CO,U,1999684.0,Eleftheriou,34.0,446.0,7.0,United States of America,
5.0,417218.0,1-080-032-3031,5.0,O,77006,o'g157,,Columbia,Neiman Marcus,krystalle,F,1625 fernando court,Saskatchewan,M,2119678.0,o'grady,15.0,428.0,2.0,United States of America,
0.0,360063.0,1-561-620-7173,0.0,O,23224,Kat158,,Lubbock,Goldman Sachs Group,Stella,,335 floresta north,UT,S,169808.0,Katchmar,66.0,423.0,5.0,United States of America,
4.0,100516.0,1-017-439-0362,5.0,O,10055,Lui159,O,Chattanooga,Boeing,Marie-josee,,22806 garson east,ME,U,1072732.0,Luin,55.0,499.0,6.0,United States of America,
1.0,16814.0,1-248-539-6621,1.0,O,35830,Kla160,,Fargo,United Refining,Nashib,f,5524 vermack street,NH,S,2261442.0,Klavkalns,8.0,342.0,7.0,United States of America,
3.0,,1-611-789-5569,1.0,U,v6m 1s9,Bru161,Z,Omaha,D.R. Horton,Annette,,18105 electra street,VA,M,2234368.0,Brunsting,7.0,632.0,1.0,United States of America,
1.0,315962.0,1-023-151-8130,3.0,O,22304,Apt162,Q,Yonkers,Jarden,LENA,,719 holman court,TX,M,575288.0,Apter,97.0,525.0,6.0,United States of America,
1.0,299268.0,1-005-574-3523,5.0,R,06101,sch163,,Spokane,Systemax,Christian,f,23553 MEMORIAL RUE,Saskatchewan,M,1102479.0,schuette,95.0,371.0,9.0,United States of America,
3.0,301490.0,1-550-487-1571,1.0,O,78756,Lan164,,Tulsa,Marriott International,Morrie,,16759 park avenue,NH,U,2995388.0,Lanava,92.0,699.0,4.0,United States of America,
2.0,36052.0,1-280-494-1415,3.0,O,93003,Fus165,,Garden Grove,Expeditors International,LYMAN,F,12296 WILLIAMS LOWER,VA,M,1147193.0,Fusca,17.0,435.0,8.0,United States of America,
4.0,437483.0,1-803-438-4141,1.0,U,T5D 1P2,Nev166,R,Fort Lauderdale,Great Plains Energy,REUBEN,F,9625 ALLEN BOULEVARD,IA,U,1136540.0,Nevardauskis,81.0,512.0,2.0,United States of America,
,152971.0,1-566-299-2351,5.0,O,10108,SHA167,,Philadelphia,Danaher,Hermon,f,10340 jarvis road,NC,M,1677669.0,SHACKLEFORD,13.0,552.0,6.0,Canada,
2.0,449495.0,1-586-363-4189,0.0,O,t5c 1l3,Sau168,P,Sydney,,Paqs,,13143 goodwin lane,NH,M,2160706.0,Sauck,78.0,,8.0,Canada,
1.0,349827.0,1-505-124-9029,4.0,O,M5B 1Z8,fri169,,Waterbury,Watson Wyatt Worldwide,GAETAN,,7160 BEATTY RUE,AL,M,2525665.0,frischknecht,78.0,687.0,5.0,United States of America,
1.0,9562.0,1-897-996-9812,3.0,R,V6H 1W2,fer170,O,Tacoma,Yahoo,leese,,22679 chimney rock west,British Columbia,M,3517622.0,fernandez,85.0,433.0,0.0,United States of America,
2.0,24514.0,1-922-919-5858,1.0,,90308,LAN171,,Charlottetown,Convergys,Amelie,M,6769 pasadena upper,MD,U,,LANDERS,68.0,746.0,7.0,United States of America,
0.0,407985.0,1-326-572-2988,0.0,R,M5e 1y2,Bha172,,Independence,Celanese,TAMRA,,20622 MCAFEE COURT,IA,M,97675.0,Bhasin,1.0,405.0,9.0,Canada,
5.0,,1-076-972-4311,5.0,O,80029,Jor173,,Escondido,Dana Holding,bang,M,10526 LINWOOD LANE,ND,M,,Jordan,83.0,805.0,,United States of America,
4.0,257897.0,1-341-595-8408,4.0,O,30350,KNU174,,Lansing,XTO Energy,HILDEGARDE,F,21088 vessey crescent,NY,M,3569070.0,KNUDSEN,78.0,819.0,5.0,United States of America,
5.0,261143.0,,0.0,O,97240,Ham175,,Anaheim,Alliance Data Systems,Carmody,F,10884 ryan avenue,OR,M,1507616.0,Hamelin,,648.0,0.0,United States of America,
5.0,110615.0,1-536-952-5040,5.0,R,R3A 1M1,MAU176,,Glendale,Franklin Resources,Dareen,,1481 gale court,MO,U,514151.0,MAUER,5.0,401.0,10.0,United States of America,
0.0,407799.0,1-663-917-0422,2.0,U,73172,Rez177,,Chula Vista,Fidelity National Financial,WEN,F,18390 martins east,CT,U,2903408.0,Rezansoff,43.0,484.0,8.0,United States of America,Apt. 426
4.0,195242.0,1-843-773-1791,4.0,O,V6s 1p9,Koa178,,Orlando,FirstEnergy,MOT,,23208 porter crescent,MO,U,1695814.0,Koa,53.0,463.0,1.0,Canada,
0.0,315490.0,1-823-567-1252,3.0,O,90140,HAN179,B,Cleveland,Commercial Metals,leese,m,17026 durand north,MN,U,868465.0,HANNEMAN,13.0,335.0,5.0,United States of America,
4.0,22201.0,1-744-421-7512,5.0,O,94639,jak180,I,Huntington,Genzyme,nettie,,16533 devonshire park,NC,U,2810709.0,jakim,7.0,,10.0,United States of America,
5.0,441579.0,1-621-744-1484,4.0,R,22307,ump181,C,Fayetteville,US Airways Group,AILEE,,8965 griffin east,TN,M,3593363.0,umphres,17.0,381.0,7.0,United States of America,
2.0,342730.0,1-973-214-3381,2.0,O,55116,Wic182,G,Riverside,Advanced Micro Devices,chan,,22451 larner court,NV,M,2607636.0,Wickham,67.0,708.0,1.0,Canada,
4.0,117267.0,1-428-266-1600,5.0,R,M6s 1i5,Gat183,,Dayton,United Parcel Service,RAY,F,3681 HOLLY KNOLL CRESCENT,AL,M,2735642.0,Gates,54.0,354.0,8.0,Canada,Apt. 540
4.0,260107.0,1-334-466-5299,1.0,,92708,bot184,,Corona,Fastenal,Robinette,,5678 dayton street,NE,S,1501732.0,bott,5.0,547.0,10.0,United States of America,
1.0,166760.0,1-249-478-5643,1.0,O,V6r 1q6,DAV185,T,Oklahoma City,Core-Mark Holding,Rocke,,15591 holgate lane,KS,D,397072.0,DAVID-YERUMO,28.0,761.0,9.0,United States of America,
1.0,401021.0,1-804-228-8548,4.0,O,63178,HIL186,,Dallas,Boise,Suzette,F,23477 havenridge rue,NY,M,3399757.0,HILLARD,5.0,659.0,1.0,United States of America,
2.0,70945.0,1-564-230-0062,4.0,R,x7j 1r5,war187,,Durham,DST Systems,Myla,,18267 cape lane,NY,M,2684548.0,warburton,,351.0,9.0,United States of America,
3.0,389391.0,1-781-339-9073,3.0,O,M5e 1y7,MAC188,,Tacoma,United States Steel,dacia,m,2928 POTOMAC UPPER,Saskatchewan,S,3041622.0,MACHNICKI-HYNES,72.0,608.0,7.0,United States of America,apt. 48
2.0,63226.0,1-096-116-9962,4.0,O,23257,lev189,A,Alexandria,Pepco Holdings,CHELSIE,F,14656 pasadena park,Prince Edward Island,S,3211816.0,levitin,12.0,706.0,3.0,United States of America,
4.0,206220.0,1-914-194-6997,0.0,O,V6I 1U7,Goo190,,Hialeah,Acuity Brands,abbas,,16983 flagler drive,Alberta,M,127026.0,Gooderham,71.0,391.0,8.0,United States of America,apt. 968
4.0,,1-733-360-9116,5.0,R,94539,Koh191,E,Denver,Baker Hughes,Rec,,17212 LANDER SOUTH,Ontario,W,588945.0,Kohalmi-hill,90.0,461.0,2.0,United States of America,
4.0,337152.0,1-591-402-8026,4.0,O,H7h 1v4,AYL192,,Fort Lauderdale,Newell Rubbermaid,Elaine,M,23764 sabine west,TN,U,1962620.0,AYLWIN,20.0,510.0,2.0,United States of America,
2.0,312074.0,1-326-180-9322,,O,15201,CHO193,E,Mesa,Westlake Chemical,Katharine,F,16271 vista south,VA,W,178193.0,CHOUHAN,58.0,805.0,5.0,United States of America,
4.0,68551.0,1-784-796-6844,2.0,O,t5a 1n6,DIT194,G,Cleveland,Jones Lang LaSalle,LILIAN,,1080 LAVENDER LANE,TX,M,2102811.0,DITKO,57.0,702.0,7.0,United States of America,
1.0,488800.0,1-662-625-4671,4.0,O,78784,EMI195,,Lewiston,Burger King Holdings,CATI,,10856 summer street,MT,W,2246854.0,EMIG,43.0,368.0,3.0,United States of America,
2.0,431633.0,1-627-590-4931,3.0,R,H6d 1w8,Ryd196,,Tallahassee,Hovnanian Enterprises,Luong,m,17021 edwards crescent,IL,W,1312448.0,Ryder,39.0,520.0,8.0,United States of America,APT. 392
3.0,72797.0,1-055-694-7984,0.0,O,06705,mei197,S,El Monte,Medical Mutual of Ohio,JUOZAS,,7726 TALLOWOOD UPPER,WY,S,295993.0,meisner,87.0,666.0,2.0,United States of America,
1.0,260576.0,1-166-844-7429,0.0,O,M5c 1v9,Ceg198,,Sioux Falls,Lockheed Martin,Lysy,,19097 foxfire north,NC,S,1220003.0,Cegelski,57.0,587.0,9.0,United States of America,
5.0,200096.0,1-516-930-4640,4.0,O,90759,hai199,Z,Columbia,Yum Brands,ULA,,8161 PINTO ROAD,ND,U,2400476.0,haigh,58.0,643.0,4.0,United States of America,
4.0,,1-261-215-4290,,R,22301,cle200,J,San Francisco,Wesco International,Francesca,,9659 sakowitz west,GA,,2900897.0,clendening,28.0,484.0,5.0,United States of America,
1.0,267656.0,1-681-572-7662,3.0,R,19165,Cie201,W,Santa Clara,Volt Information Sciences,emili,,15306 pike park,VA,U,3942140.0,Ciesielski,95.0,,3.0,United States of America,
2.0,35253.0,1-288-967-5460,1.0,R,75007,Par202,,Greensboro,Western Union,yogesh,f,21891 dewey street,Prince Edward Island,S,2118119.0,Parypa,98.0,676.0,8.0,United States of America,
2.0,113159.0,1-315-022-2148,5.0,O,90302,LOZ203,K,Waco,,Xantippe,f,8155 storeywood road,OR,M,338540.0,LOZINSKI,55.0,300.0,4.0,United States of America,
3.0,297444.0,1-707-402-6121,2.0,R,84092,Pas204,,Rochester,Lubrizol,TINO,,20871 dewdrop street,WI,,2617116.0,Pascal,14.0,,8.0,Canada,APT. 630
1.0,52092.0,1-186-893-7846,3.0,O,v6d 1u1,Aul205,,Tampa,C.H. Robinson Worldwide,AGGIE,,1121 GREENE PARK,ID,M,1459711.0,Aula,30.0,831.0,9.0,United States of America,
1.0,30249.0,1-571-918-3795,3.0,O,99503,bar206,N,Paterson,Celgene,Alane,F,23849 westerley south,MT,M,1804959.0,barnes,90.0,609.0,7.0,United States of America,
0.0,483052.0,1-206-055-2128,2.0,O,80960,ELL207,,Fullerton,Leggett & Platt,ABBYE,,1540 murie rue,MD,S,2957472.0,ELLIOTT,69.0,679.0,2.0,United States of America,
0.0,287060.0,1-963-724-8044,4.0,O,53743,for208,P,London,Fidelity National Information,aleen,m,16633 raymond road,NY,U,2919293.0,forslund,67.0,634.0,6.0,United States of America,suite 344
1.0,274154.0,1-050-641-8503,1.0,O,t6d 1k1,Bur209,U,Newark,Arch Coal,collen,,18676 turman drive,HI,W,3610130.0,Burbidge,41.0,338.0,4.0,Canada,
5.0,379659.0,1-020-258-1680,5.0,O,91350,FOL210,,Buffalo,Affinia Group Intermediate,NEALA,F,1808 HARDY STREET,DE,M,1209441.0,FOLLMER,2.0,332.0,4.0,United States of America,
0.0,,,0.0,O,37916,Led211,,El Paso,Kellogg,CELISSE,m,11115 midland avenue,PA,M,1058712.0,Leder,89.0,721.0,8.0,United States of America,
1.0,100796.0,1-886-961-7857,4.0,O,22329,kop212,N,Toledo,PerkinElmer,MEHMET,,24950 sheppard lane,IN,,1946028.0,kopke,88.0,351.0,3.0,United States of America,
1.0,128277.0,1-999-799-7384,1.0,O,M1i 1r8,pay213,,Sterling Heights,Limited Brands,Carlis,,6450 LEMMING RUE,MT,M,1420984.0,paylor,90.0,564.0,6.0,Canada,
3.0,147414.0,1-362-078-4138,1.0,O,h5i 1p1,PAL214,,New Haven,OfficeMax,marshal,,19342 wycliffe park,WY,M,213235.0,PALACEK,54.0,379.0,9.0,United States of America,
2.0,51559.0,1-174-723-5263,1.0,O,M1I 1R5,fel215,,Dallas,J.B. Hunt Transport Services,Fabien,,7582 woodway south,FL,S,472425.0,felton,53.0,727.0,8.0,United States of America,
3.0,355622.0,1-898-789-3598,2.0,O,53739,ATW216,,Milwaukee,American Express,basia,,22526 QUEENSBURY LOWER,RI,U,1160132.0,ATWELL-BYRNE,89.0,578.0,2.0,United States of America,
1.0,468116.0,1-482-305-5399,5.0,O,06603,Mcb217,S,Anaheim,Occidental Petroleum,FARID,M,18833 3rd park,CO,W,2869995.0,Mcbeth,31.0,642.0,10.0,United States of America,
0.0,276728.0,1-834-784-7657,1.0,O,28247,Jal218,B,Huntington Beach,Shaw Group,jyoti,M,19394 canoas west,SD,M,3727044.0,Jalaie,1.0,,1.0,United States of America,apt. 3
0.0,135306.0,1-864-555-5341,3.0,R,h7g 1u9,vem219,,Naperville,W.W. Grainger,Jandy,,9941 ROYALTON DRIVE,TX,S,2293241.0,vempati,57.0,554.0,,Canada,
0.0,99566.0,1-475-209-3369,1.0,U,90831,BAR220,D,Iqaluit,IDT,VO,,10177 pecos crescent,VT,U,2846515.0,BARNICKEL,10.0,733.0,6.0,United States of America,
4.0,263959.0,1-459-456-1848,2.0,O,M4j 1o7,PES221,U,Winnipeg,General Mills,Kien,M,20823 WEST CHAPEL AVENUE,IN,M,1619956.0,PESOLD,74.0,345.0,10.0,United States of America,
0.0,441498.0,1-802-797-1712,2.0,R,77288,Sha222,,St. Petersburg,RBS Global,Tybi,F,13483 ROCKDALE DRIVE,UT,M,2367607.0,Shaughnessy,28.0,644.0,6.0,United States of America,
0.0,429621.0,,3.0,U,77117,Sch223,J,Waterbury,Realogy,Nhien,M,9645 HAYDEN BOULEVARD,NV,S,3795566.0,Schmeing,96.0,564.0,3.0,United States of America,
3.0,181214.0,1-224-760-3774,1.0,O,45263,Mat224,L,Lubbock,ArvinMeritor,Florance,,6066 fillmore lower,TX,M,734762.0,Materna,42.0,465.0,10.0,United States of America,
4.0,212502.0,1-511-883-9082,,O,v6g 1p4,JAI225,,London,Amkor Technology,Ros,,293 conier avenue,OR,D,908994.0,JAIN,64.0,652.0,8.0,United States of America,
4.0,244545.0,,5.0,O,72247,KAR226,,Des Moines,Lear,Genevieve,,7000 ansley lane,Ontario,M,2561296.0,KARNAZES,,714.0,6.0,United States of America,
4.0,218681.0,1-405-014-0029,5.0,R,E7n 1j9,gus227,,Madison,Asbury Automotive Group,EMILIO,,13635 jarvis south,Saskatchewan,M,3181069.0,gustafson,49.0,383.0,10.0,Canada,APT. 587
5.0,296916.0,1-076-073-0994,,O,45272,Ann228,K,Scottsdale,Limited Brands,JANEEN,,17362 COFFEY UPPER,MO,,2632226.0,Annas,81.0,336.0,7.0,United States of America,
2.0,453659.0,1-690-040-0846,0.0,O,x7j 1q2,lab229,R,Mount Pearl,Beazer Homes USA,cathrin,,12279 trafalgar crescent,UT,,,labenek,57.0,626.0,9.0,Canada,
0.0,194450.0,1-211-707-3341,3.0,U,80952,fli230,M,Iqaluit,,kirstin,f,24717 MIDLAND LANE,IL,S,1151333.0,flindall,42.0,549.0,0.0,United States of America,
4.0,49533.0,1-642-203-7899,5.0,O,38157,sat231,,Moreno Valley,Acuity Brands,giles,,11493 worley park,NM,U,2763939.0,satkunaseelan,30.0,492.0,0.0,United States of America,
4.0,394819.0,1-792-738-9524,2.0,O,06703,tho232,I,Naperville,ABM Industries,Ted,,6492 HAMMOND AVENUE,NC,M,370710.0,thornley,56.0,327.0,0.0,United States of America,
3.0,342754.0,1-881-269-3949,3.0,O,v6u 1r8,CRI233,L,Norfolk,,hayden,m,8954 bagby north,AZ,S,1192164.0,CRIPPS,3.0,545.0,10.0,United States of America,
0.0,224435.0,1-537-303-6219,1.0,O,28231,Gas234,V,Louisville,Southwestern Energy,Gail,M,11622 josey south,CT,M,223487.0,Gascon,53.0,571.0,0.0,United States of America,
2.0,37717.0,1-682-154-3638,0.0,O,63107,Cha235,,Akron,Delta Air Lines,las,f,11538 collinwood avenue,VA,W,2341143.0,Chavers,67.0,423.0,7.0,United States of America,
0.0,286483.0,1-512-708-0580,1.0,O,H2g 1w7,Net236,,Whitehorse,ITT,Noelyn,,20913 vickers boulevard,NV,,1774784.0,Nettles,94.0,655.0,4.0,United States of America,
5.0,185412.0,1-598-440-6359,0.0,O,55416,WOO237,,Salem,Health Management Associates,izak,m,22274 VICKERY CRESCENT,VA,M,3951308.0,WOODROW,37.0,488.0,0.0,United States of America,
,472518.0,1-281-206-9270,4.0,,V6d 1u5,val238,,Memphis,Western Union,bernita,,881 vance jackson south,British Columbia,M,2756025.0,valerien,75.0,352.0,6.0,United States of America,
1.0,425307.0,1-442-133-8200,,O,93782,Ber239,,Fayetteville,Family Insurance Group,Karmen,f,15079 DECATUR RUE,VA,M,1833112.0,Berndt,51.0,810.0,0.0,United States of America,
2.0,304909.0,1-607-062-8891,2.0,O,90252,lab240,F,Lansing,Advance Auto Parts,Rio,,10424 mitchell street,TX,D,698884.0,labranche,74.0,686.0,8.0,United States of America,
2.0,231226.0,,0.0,R,85759,VRE241,X,Atlanta,J.P. Morgan Chase & Co.,ISABELLE,m,14195 VERDE PARK,CO,M,3287261.0,VREUGDENHIL,100.0,389.0,0.0,Canada,
0.0,219026.0,1-141-622-5196,0.0,U,M5g 1x8,GOO242,,Gary,Fidelity National Financial,Micro,F,10608 bissonnet road,GA,M,3337290.0,GOODINSON,,761.0,,United States of America,
1.0,414993.0,1-500-101-2792,0.0,O,78746,cha243,S,Atlanta,Toro,maribel,,11237 balmoral way,NE,D,2963197.0,chaput,28.0,589.0,4.0,United States of America,
0.0,24837.0,1-655-973-7192,0.0,O,H2f 1z1,TAM244,W,Dawson City,Mueller Water Products,NADYA,F,15621 yaupon lower,NC,M,1487009.0,TAMARELLI,18.0,492.0,1.0,United States of America,
5.0,200645.0,1-972-039-2576,2.0,U,77288,CUM245,,Mobile,Energy Future Holdings,Darrell,M,12387 SAUNDERS WEST,OK,D,3177428.0,CUMPSTON,77.0,442.0,10.0,United States of America,Suite 463
3.0,22605.0,1-764-148-5233,4.0,O,35277,SIM246,E,Santa Clarita,Weis Markets,Hoy,,6156 holmes court,MO,S,1886280.0,SIMONOVICH,14.0,649.0,8.0,United States of America,
0.0,,1-399-618-9069,0.0,O,36134,Est247,,Chicago,MasterCard,shana,,17521 REILLY STREET,AR,U,1853087.0,Estes,23.0,337.0,8.0,United States of America,
,389524.0,1-628-481-6657,4.0,R,V6t 1u3,han248,P,Nashua,Oracle,HQ,F,20093 canterbury way,MT,D,195847.0,haney,1.0,572.0,8.0,United States of America,
3.0,232945.0,1-085-050-1119,4.0,U,99597,Pee249,Y,West Covina,Mutual of America Life,Co,,11930 alabama south,Newfoundland,M,3727580.0,Peers,58.0,666.0,0.0,United States of America,
3.0,390626.0,1-993-284-6634,2.0,O,V6N 1V1,bli250,T,Mesa,JetBlue Airways,Beb,M,22780 terrace lower,OR,D,2993662.0,blidy,98.0,567.0,4.0,United States of America,
3.0,286207.0,1-395-464-9156,5.0,O,T6d 1h7,Lea251,,El Paso,Western Refining,Sherrill,,6481 century lane,NM,,2886788.0,Leavell,76.0,574.0,5.0,United States of America,
0.0,391468.0,1-811-547-9696,5.0,,M7o 1c5,Wil252,U,Victoria,Western Refining,takehiko,F,11293 rice avenue,FL,S,3672610.0,Willhoff,59.0,498.0,2.0,United States of America,
2.0,171326.0,,5.0,R,M2q 1e8,kom253,,Hayward,Bristol-Myers Squibb,FLOSSIE,f,9828 WEST EAST,MS,U,3245637.0,komenda,81.0,836.0,9.0,Canada,
3.0,294972.0,1-648-501-2866,2.0,,64172,Wel254,,Oshawa,AutoNation,Chryste,,10369 gemini way,Saskatchewan,M,959636.0,Welsford,31.0,759.0,8.0,United States of America,
5.0,131039.0,1-332-974-4753,3.0,O,85265,Lac255,,Hamilton,Boeing,Sheelagh,,23445 GATES WAY,NE,S,1037702.0,Lacombe,1.0,563.0,6.0,United States of America,
5.0,480287.0,1-217-048-6379,1.0,U,h5k 1p8,Hon256,,Oklahoma City,Advanced Micro Devices,DICKENS,f,2160 WEIZMANN DRIVE,TN,S,69141.0,Honda,28.0,313.0,8.0,United States of America,
4.0,276404.0,,0.0,O,M2P 1F6,Con257,,Portland,Unitrin,Maury,,16716 fresco road,OR,M,2818725.0,Conley,36.0,771.0,6.0,United States of America,
5.0,435481.0,1-246-119-5490,0.0,O,V6U 1U9,han258,,Macon,Liberty Media,Dorothy,,17068 simpson road,ID,S,3153373.0,handley,47.0,717.0,1.0,United States of America,
4.0,,,4.0,O,V6F 1W7,WOJ259,,Yellow Knife,Jarden,CHICKIE,,23276 dillbeck upper,WV,D,616608.0,WOJTECKI,77.0,355.0,2.0,United States of America,
4.0,499891.0,1-347-479-6259,4.0,O,92711,Ami260,P,Santa Rosa,Cincinnati Financial,Lavinia,f,24268 hayden west,MI,U,1014586.0,Amini,91.0,383.0,10.0,United States of America,
5.0,394640.0,1-881-547-3819,5.0,O,60779,Mo261,A,Fort Wayne,Steel Dynamics,Kristine,f,2682 LUMBER PARK,AL,S,1679903.0,Mo,46.0,579.0,1.0,United States of America,
3.0,359040.0,1-155-847-4022,4.0,O,90790,BUR262,,Inglewood,OGE Energy,tobi,,4129 crestline avenue,TN,M,1062919.0,BUREK,36.0,324.0,5.0,Canada,
2.0,429949.0,1-946-987-5835,5.0,R,80908,Kos263,X,London,Hartford Financial Services,Frederica,m,18257 mahonia west,Manitoba,M,3684297.0,Kosten,18.0,752.0,0.0,United States of America,
2.0,333500.0,,5.0,O,74129,Bor264,,Waterbury,Penske Automotive Group,Cayla,m,19050 cordoba upper,CO,D,1805618.0,Borel,27.0,723.0,2.0,Canada,
,480399.0,,2.0,U,M9e 1u6,LAR265,K,Salem,Amkor Technology,BRIAN,,1121 greene park,OR,S,1852935.0,LARCHE,79.0,349.0,1.0,United States of America,
5.0,73398.0,1-551-913-3853,2.0,O,93663,BOU266,,Dayton,Psychiatric Solutions,ROCH,,13762 silver sage way,CO,W,1528702.0,BOURDEAU,72.0,643.0,4.0,United States of America,
0.0,,1-666-863-1257,3.0,O,84119,Pan267,,Frederick,Calpine,Charly,,22629 bagby east,NC,W,178411.0,Panter,26.0,390.0,0.0,United States of America,
4.0,446105.0,1-938-871-9739,4.0,O,82602,Wal268,,Thousand Oaks,Saks,joli,m,13296 wayside boulevard,Alberta,U,2245432.0,Walbridge,31.0,801.0,7.0,United States of America,
4.0,128126.0,1-333-561-7008,0.0,O,94429,Mue269,,Escondido,BE Aerospace,Kasper,M,9824 OLYMPIA STREET,VT,S,3058077.0,Muehle,2.0,741.0,2.0,Canada,
1.0,371101.0,1-514-023-2587,2.0,O,H2A 1V4,Zub270,,Independence,Exterran Holdings,Joo-geok,,6907 ferncliff crescent,VT,D,723251.0,Zubans,81.0,821.0,8.0,Canada,Apt. 986
,263066.0,1-027-811-2670,3.0,O,40511,Sei271,D,Corpus Christi,Penn National Gaming,Winona,,24573 lyons avenue,SC,M,3755553.0,Seidman,69.0,830.0,5.0,United States of America,
1.0,,1-475-590-2337,0.0,R,M5b 1y9,Cav272,,Santa Rosa,PetSmart,king-haut,F,15407 fillmore north,SD,M,757755.0,Cavasin,69.0,441.0,,United States of America,
1.0,453776.0,1-214-794-0930,3.0,R,E7N 1P6,Har273,,Burlington,First Data,DARLENE,F,850 leon lower,New Brunswick,D,3610784.0,Hartell,80.0,484.0,2.0,United States of America,
5.0,494609.0,1-988-429-0103,4.0,O,h5k 1o7,Nau274,R,Overland Park,Liz Claiborne,Deana,M,14635 greene rue,Manitoba,,2994154.0,Naugle,14.0,653.0,8.0,United States of America,
2.0,233618.0,1-143-517-2347,0.0,R,95203,Ste275,,Huntsville,Alcoa,Laurette,,21034 windchime lower,NJ,D,612241.0,Stegman,39.0,727.0,7.0,Canada,
,,1-709-720-3248,1.0,O,23513,Cho276,D,Berkeley,Perini,Renell,m,15868 dewdrop park,TX,U,1352198.0,Choo-kang,0.0,535.0,0.0,United States of America,
4.0,154521.0,1-314-831-7578,5.0,R,T5c 1j1,Lux277,R,Casper,Hudson City Bancorp,Meriann,f,10232 oak hill west,MD,W,2534935.0,Luxford,59.0,320.0,9.0,United States of America,
4.0,438162.0,1-342-101-7385,4.0,O,V6z 1q9,Far278,,Toledo,Sigma-Aldrich,KATALIN,F,950 WILLS WEST,WV,W,3189762.0,Farnsworth,60.0,775.0,1.0,United States of America,
4.0,352602.0,1-419-495-9429,3.0,O,73121,Shi279,,Cheyenne,Plains Exploration,Gayel,F,23223 WOODLAWN UPPER,OH,M,447872.0,Shinjo,4.0,606.0,,United States of America,
2.0,194788.0,1-992-551-4676,4.0,O,75267,Pip280,P,Fresno,W.R. Berkley,Lourdes,f,23208 porter crescent,NH,S,3207012.0,Piperni,74.0,,5.0,United States of America,
