prospect_AgeID,prospect_MidInit,prospect_PoCo,prospect_NuCreCa,prospect_MariSta,prospect_Em,prospect_Ph,prospect_In,prospect_NuC,prospect_NumCh,prospect_A,prospect_CreRa,prospect_OORF,prospect_NeWor
Qov7712,,EXIDAUKO,4.0,D,Vulcan Materials,1-596-337-6757,186990.0,4.0,3.0,93.0,615.0,U,982779.0
Vkp7713,,Wqhgxcfrvqe,6.0,W,OfficeMax,1-512-224-7078,46562.0,,4.0,17.0,,U,2778471.0
SST7714,P,Lwuvkzp,,U,Michael Foods,1-552-735-4638,98412.0,5.0,5.0,98.0,769.0,U,2585134.0
Fuk7715,,htndjyvd,10.0,S,Vulcan Materials,1-127-805-3262,436056.0,5.0,4.0,38.0,406.0,O,3591627.0
Brz7716,,Iadjghd,0.0,U,,1-985-423-7255,36008.0,3.0,1.0,44.0,586.0,O,1819561.0
Faw7717,,,10.0,M,Unum Group,,417402.0,1.0,0.0,27.0,630.0,O,2857056.0
Jtn7718,,kvcqpv,7.0,U,Domtar,1-019-900-0927,273535.0,1.0,1.0,94.0,533.0,O,1393892.0
too7719,,MFRHTZKJ,,M,Sentry Insurance Group,1-055-674-3126,445562.0,4.0,2.0,,328.0,O,759096.0
Kcd7720,,BRXSSYJHS,9.0,M,Constellation Energy,1-539-727-9817,226333.0,4.0,2.0,60.0,753.0,O,2288668.0
Yhh7721,,ijsdxorwqin,10.0,U,CSX,1-125-903-5459,,3.0,3.0,48.0,512.0,O,3580824.0
Adu7722,,Fuxiyfjtqevk,8.0,D,W.W. Grainger,1-591-506-8069,,5.0,3.0,36.0,432.0,R,1681450.0
Kwx7723,W,Egxkelhxosoh,2.0,,Kimberly-Clark,1-131-877-8296,271054.0,5.0,3.0,67.0,323.0,O,1592047.0
uzl7724,,gmnioeblfn,10.0,U,Henry Schein,1-716-805-3703,64626.0,3.0,4.0,63.0,714.0,O,3596545.0
UXY7725,C,Mdqarqysh,7.0,S,State Street Corp.,1-506-286-3588,463945.0,5.0,2.0,55.0,730.0,O,3093246.0
FRU7726,d,frzijg,5.0,M,Quanta Services,1-427-982-9005,159731.0,0.0,,4.0,346.0,O,3867919.0
Bjx7727,,Clktwlprka,1.0,M,Marshall & Ilsley Corp.,1-669-946-1808,190805.0,5.0,3.0,92.0,,R,3245961.0
zkp7728,,Fnbcpkispthu,7.0,M,Oceaneering International,1-936-581-5888,43888.0,1.0,1.0,93.0,818.0,O,600366.0
Lbo7729,u,Gnczlyncstm,4.0,S,Raymond James Financial,1-740-256-2368,34137.0,0.0,0.0,87.0,623.0,R,1738979.0
TFP7730,r,Qrlsag,5.0,S,Valspar,1-559-799-0991,196885.0,4.0,1.0,44.0,742.0,R,454564.0
XKQ7731,v,Bqzjycxovl,9.0,M,Live Nation,1-287-631-2055,206705.0,0.0,1.0,95.0,378.0,O,3912268.0
DQY7732,B,DCJMXZP,8.0,D,,1-100-505-6436,337299.0,3.0,3.0,61.0,323.0,,1966788.0
Ydl7733,,rnvhdukwyktc,2.0,M,Health Management Associates,1-167-261-7959,280247.0,2.0,5.0,23.0,684.0,R,985098.0
VGT7734,,Pqvdcrnumij,6.0,U,Wyndham Worldwide,1-653-504-0712,286206.0,4.0,2.0,16.0,390.0,O,
Wwi7735,C,SOMMLUWO,8.0,M,Broadcom,,153656.0,4.0,1.0,58.0,707.0,O,1053231.0
OJF7736,G,Hjucmacpoyg,2.0,M,Aramark,1-388-567-1492,379503.0,1.0,1.0,58.0,368.0,U,
Czs7737,r,jxhbe,5.0,M,Aventine Renewable Energy,1-801-318-0082,19124.0,1.0,2.0,21.0,534.0,O,3885299.0
Zpa7738,,Izrbiiz,9.0,D,Humana,1-280-292-5628,44001.0,5.0,2.0,66.0,379.0,O,895008.0
Icx7739,,jnvwcxmcygu,5.0,,U.S. Bancorp,1-075-286-5992,461564.0,3.0,3.0,92.0,305.0,O,101325.0
jmm7740,,AJLYHOTFBHX,1.0,M,Analog Devices,1-426-228-4128,313750.0,3.0,5.0,38.0,417.0,O,1279719.0
saz7741,h,Hptdnxadnxc,9.0,D,Superior Energy Services,1-393-250-1404,78185.0,2.0,4.0,,536.0,R,3779634.0
Ybr7742,R,Iaahnutner,10.0,W,Freddie Mac,1-130-076-0722,419102.0,2.0,4.0,66.0,773.0,O,742822.0
ncz7743,,cxiytr,10.0,S,Autodesk,1-984-871-9500,91366.0,5.0,0.0,55.0,808.0,O,2761827.0
WWO7744,x,eblgypzk,2.0,,Shaw Group,,433487.0,3.0,1.0,55.0,660.0,R,3749505.0
TKP7745,,pjkbo,4.0,W,Commercial Metals,1-203-707-3229,394286.0,2.0,0.0,83.0,,O,391566.0
Mqz7746,,Ebgdmqzzga,7.0,U,Laclede Group,1-297-038-0345,189157.0,1.0,5.0,27.0,346.0,R,2959021.0
Dqw7747,,Oyykmr,4.0,M,Seaboard,1-669-932-0648,22483.0,4.0,5.0,11.0,475.0,O,2776296.0
seh7748,e,IAJOVENWI,2.0,M,General Mills,1-801-131-4681,298307.0,2.0,4.0,56.0,499.0,O,
Nii7749,Y,Diustc,2.0,U,Family Insurance Group,1-340-993-5817,353200.0,1.0,3.0,54.0,346.0,O,864947.0
Szc7750,,RUKHBIF,0.0,M,Brink's,1-116-138-8621,185208.0,4.0,5.0,50.0,431.0,O,1146468.0
Mph7751,,KFUIYG,2.0,,Medtronic,1-094-843-5304,17790.0,2.0,5.0,93.0,823.0,O,1702447.0
Bvl7752,,,5.0,M,United Refining,1-741-266-4363,59420.0,2.0,5.0,15.0,344.0,R,2293642.0
Nbu7753,V,yopqwvbyr,9.0,S,Smithfield Foods,1-961-736-5322,178200.0,2.0,,92.0,709.0,O,1529653.0
Emz7754,,GXYSPJAIN,2.0,W,Medtronic,1-098-038-9852,162738.0,0.0,1.0,22.0,,R,137515.0
Kkw7755,,Nueqkmojpd,,S,Cabot,1-648-057-3488,352913.0,4.0,1.0,25.0,354.0,O,2754879.0
HCT7756,,Jcrxnu,9.0,S,Electronic Arts,1-827-164-1984,288188.0,0.0,0.0,77.0,,O,929067.0
BBE7757,h,MINUYRRIL,6.0,D,Seaboard,1-852-465-7862,385946.0,3.0,4.0,26.0,686.0,,1153023.0
PTM7758,B,ptiimoo,7.0,D,DirecTV Group,1-757-808-6215,136162.0,4.0,3.0,56.0,643.0,O,1933058.0
QJD7759,,PCMCPAKCZRPT,5.0,M,Allegheny Energy,1-443-303-9144,220449.0,3.0,3.0,16.0,665.0,O,3179244.0
SFE7760,,ibuoegcyrm,9.0,S,Marathon Oil,1-889-677-2295,299284.0,1.0,3.0,77.0,519.0,O,2912318.0
rro7761,,Uuvoy,6.0,M,Prudential Financial,1-938-614-3949,334094.0,3.0,2.0,43.0,615.0,O,2828037.0
Imu7762,K,Mhfhcibygs,10.0,D,Dollar General,,364719.0,3.0,2.0,94.0,,,495577.0
JPU7763,B,OXRCOLPAK,9.0,M,Schering-Plough,1-478-332-4603,319866.0,5.0,,92.0,812.0,O,1793954.0
Luw7764,,Tkdllignncn,5.0,M,,1-378-149-2550,71545.0,4.0,1.0,19.0,346.0,O,2347778.0
Fde7765,,Llmkq,1.0,D,Capital One Financial,1-042-436-6724,,4.0,3.0,80.0,761.0,O,380048.0
Bso7766,O,Oaqeg,7.0,M,Collective Brands,1-706-400-3078,484457.0,1.0,0.0,64.0,617.0,O,
GVA7767,k,,0.0,W,AptarGroup,1-877-687-0944,176394.0,2.0,4.0,44.0,470.0,O,1918435.0
twc7768,e,Jutdcadqth,6.0,M,Coach,1-132-295-3991,251600.0,1.0,1.0,47.0,356.0,U,2764457.0
GZF7769,,Lpacivuivyxa,7.0,M,UGI,1-451-759-9810,145698.0,0.0,0.0,93.0,,O,1510144.0
bvm7770,E,XWNMP,5.0,W,Forest Laboratories,1-817-806-2866,492640.0,4.0,5.0,94.0,806.0,U,925182.0
zju7771,R,Xzaatccwhtxt,9.0,U,Boston Scientific,1-890-845-4416,266405.0,1.0,0.0,82.0,,O,2566330.0
DYV7772,i,Xaulwtfkv,1.0,,Worthington Industries,1-684-966-9733,307897.0,,3.0,42.0,731.0,O,3668461.0
Gpk7773,,Honnirqpwrye,9.0,M,McCormick,1-692-342-0156,53713.0,4.0,2.0,,441.0,U,2348645.0
Lit7774,N,Pmwkcaesegkm,7.0,D,Southwestern Energy,1-187-607-6141,70637.0,4.0,1.0,12.0,339.0,O,616526.0
BZG7775,C,qchtwef,7.0,S,CC Media Holdings,1-228-353-9628,384754.0,3.0,0.0,36.0,822.0,R,1828046.0
Mld7776,u,Nycfak,8.0,U,Jones Financial,1-421-032-5998,411913.0,2.0,3.0,,487.0,O,1296407.0
Ujq7777,,qslprzz,,U,Whirlpool,1-368-920-5554,499162.0,1.0,5.0,4.0,664.0,O,903552.0
Bmf7778,,Vcqwwhvjybf,3.0,M,Patterson,1-904-895-6967,86635.0,3.0,2.0,79.0,392.0,O,230058.0
Jvz7779,h,LOOBNMN,10.0,D,Rent A Center,1-477-094-9023,228058.0,2.0,3.0,97.0,655.0,U,301320.0
ORQ7780,K,ssqxc,3.0,U,Ryder System,1-912-621-2838,172125.0,2.0,5.0,37.0,380.0,O,2286525.0
Puv7781,I,Gphjr,1.0,,Sysco,1-088-248-7795,241263.0,0.0,0.0,92.0,651.0,U,1482250.0
DAJ7782,L,Rncwspqx,6.0,U,Entergy,1-596-039-1994,99175.0,3.0,2.0,78.0,,R,3123257.0
Iaf7783,H,Wfdkdkfp,0.0,U,,,198444.0,3.0,,48.0,652.0,O,944918.0
EJP7784,,JRFAEYJP,9.0,U,Telephone & Data Systems,1-235-024-0569,250333.0,4.0,4.0,0.0,338.0,O,2050110.0
Bla7785,A,Awpujx,0.0,W,W.R. Berkley,1-138-843-5480,,0.0,5.0,89.0,779.0,O,2077778.0
Yhe7786,,Ssjot,5.0,W,,1-637-845-9250,173782.0,0.0,4.0,47.0,786.0,O,1793821.0
Nfl7787,,Nmkbypdtmp,6.0,M,Cognizant Technology Solutions,1-459-090-7413,225849.0,2.0,1.0,2.0,458.0,O,1847011.0
Lrd7788,,Oklorooxqq,6.0,M,Popular,1-488-723-0835,205194.0,,0.0,18.0,806.0,O,104018.0
Ojh7789,,fjjakemv,1.0,U,CSX,1-354-637-6196,40273.0,3.0,3.0,98.0,466.0,U,113431.0
Gaj7790,,Rmlgrerbtf,2.0,U,ITT,1-444-824-0484,388923.0,2.0,3.0,79.0,801.0,R,1721394.0
MHU7791,,RPVDIFMY,0.0,S,BJ's Wholesale Club,1-045-308-4672,213273.0,5.0,4.0,90.0,334.0,O,3905265.0
Luu7792,,Ixbubrxyi,6.0,S,Cooper-Standard Holdings,1-704-419-7623,499304.0,5.0,2.0,54.0,568.0,O,3710742.0
Bbh7793,,SGBRI,5.0,M,Insight Enterprises,,439546.0,5.0,1.0,56.0,338.0,O,2289382.0
VGQ7794,,HJSECFIO,8.0,M,National Oilwell Varco,1-126-402-8195,74548.0,5.0,0.0,61.0,421.0,R,2123750.0
Jtm7795,,FDDPZWE,0.0,M,Newell Rubbermaid,,472023.0,4.0,0.0,20.0,312.0,O,1222348.0
WUW7796,v,qgpsxpth,,M,Supervalu,1-348-201-5638,155245.0,2.0,1.0,95.0,361.0,O,1746167.0
ojd7797,F,Bdijvsupu,5.0,S,Amazon.com,1-878-085-2397,95133.0,4.0,3.0,42.0,626.0,O,602321.0
Cvb7798,,btazmqvgcd,4.0,U,IMS Health,1-807-513-3749,208626.0,,3.0,30.0,,O,
rso7799,,pmvtjojeamwg,3.0,M,Holly,1-308-751-4811,338937.0,1.0,2.0,61.0,445.0,O,3509965.0
Tpj7800,,Qurmx,9.0,W,General Motors,1-824-374-6093,75897.0,5.0,1.0,27.0,347.0,R,1270225.0
VEO7801,f,CTYFK,4.0,,General Dynamics,1-711-107-1977,354986.0,1.0,4.0,31.0,617.0,U,2882457.0
Nrs7802,y,ejfuenlock,8.0,S,Embarq,1-392-137-4125,19973.0,3.0,0.0,40.0,830.0,O,2828480.0
Wcv7803,,ipiabeu,10.0,U,Murphy Oil,1-520-247-4473,47920.0,4.0,4.0,58.0,,R,2709790.0
Hxm7804,r,Saxbwptcbu,0.0,M,Southwest Airlines,1-715-269-6830,6804.0,3.0,0.0,58.0,452.0,R,3065674.0
Ktb7805,,Hqoabpgar,7.0,U,Weyerhaeuser,1-102-018-6502,210120.0,,3.0,45.0,536.0,U,1493447.0
Ejs7806,,PIQKVGA,4.0,M,Lender Processing Services,1-446-372-5314,316764.0,3.0,5.0,9.0,536.0,O,642765.0
Sff7807,W,Jkdez,0.0,M,General Dynamics,1-291-287-5870,325753.0,,3.0,46.0,681.0,O,3843812.0
elc7808,,Tvicfoouwlw,,M,Western Refining,1-730-343-2879,159571.0,,3.0,4.0,516.0,R,2373701.0
FSO7809,A,Kzevl,8.0,S,Asbury Automotive Group,1-717-739-3758,236485.0,5.0,4.0,50.0,428.0,R,1365627.0
Pal7810,r,isfkwvz,8.0,M,,1-910-876-8455,496074.0,3.0,,78.0,783.0,R,1769029.0
Pqm7811,,PEBTEEHFAFCL,5.0,S,Regal-Beloit,1-211-658-8931,85.0,3.0,0.0,14.0,307.0,O,2554799.0
Qrs7812,X,wxlqdirza,9.0,,Enersys,1-617-977-0368,112434.0,,3.0,21.0,846.0,O,1241189.0
OLZ7813,,Diqzu,8.0,M,Dominion Resources,,469546.0,1.0,1.0,69.0,582.0,U,2432197.0
Cgr7814,g,eoopxjaxena,10.0,D,TRW Automotive Holdings,1-526-226-5832,378681.0,4.0,5.0,29.0,500.0,O,3417367.0
yov7815,V,NUYSKUMFLAN,6.0,M,New York Life Insurance,1-831-841-8863,202225.0,2.0,4.0,82.0,802.0,O,573323.0
TVK7816,G,Kiyuisk,8.0,U,CSX,1-724-757-6864,83672.0,2.0,1.0,79.0,710.0,O,1544205.0
irn7817,a,Jwxyyjkxt,2.0,S,PPG Industries,1-628-017-0065,354744.0,0.0,,59.0,407.0,O,2717331.0
Yik7818,,Drzvvw,8.0,M,TD Ameritrade,1-412-700-9835,163223.0,0.0,,87.0,410.0,U,639791.0
eix7819,y,Sjamrtnkqu,2.0,S,Pepco Holdings,1-458-534-5021,323691.0,4.0,,2.0,539.0,U,
SSY7820,,Kgbaqwsyxu,2.0,U,Textron,1-212-399-4585,469771.0,0.0,0.0,55.0,,O,1224394.0
Ema7821,p,LGVHYNQCOYWJ,5.0,W,Chemtura,1-925-811-3251,186923.0,3.0,4.0,41.0,828.0,O,3884652.0
yoa7822,q,Duznhcbmmosf,9.0,,United Rentals,1-255-979-0567,274143.0,2.0,5.0,9.0,501.0,,3632849.0
FGB7823,j,Gnmgvcvmnvae,7.0,M,Donaldson,1-235-290-4774,85347.0,2.0,0.0,86.0,415.0,O,3423972.0
ctr7824,,wdailoo,8.0,,Polo Ralph Lauren,1-789-903-0856,23172.0,5.0,2.0,39.0,625.0,O,334439.0
GDL7825,,Sqysxqlop,9.0,S,Universal American,1-241-378-5340,26217.0,1.0,0.0,,355.0,R,
Uqb7826,P,Wwfxd,10.0,M,Convergys,1-619-130-5337,125930.0,0.0,2.0,80.0,634.0,R,2733760.0
sdj7827,F,EZUTXPIKTL,6.0,M,Spectra Energy,1-068-004-0614,416195.0,0.0,5.0,5.0,604.0,O,3813673.0
ETA7828,K,Vdjpudmlq,2.0,U,Estee Lauder,1-746-214-7798,257406.0,3.0,0.0,91.0,691.0,O,2996284.0
DCN7829,l,fwumslgkg,0.0,S,Washington Post,1-824-437-0300,315271.0,3.0,5.0,18.0,,O,2682187.0
Lsa7830,c,edmiayyybetn,4.0,M,Curtiss-Wright,1-867-461-4349,497258.0,5.0,2.0,91.0,687.0,R,3831798.0
Ypj7831,M,MFXCD,,W,Ford Motor,1-753-206-7932,248158.0,1.0,5.0,81.0,324.0,O,760428.0
Ilp7832,f,Lyqjmdhnhejn,6.0,S,MDU Resources Group,1-098-863-1605,189605.0,1.0,2.0,55.0,386.0,O,2952394.0
JKM7833,,,8.0,M,Sun Microsystems,1-093-144-9837,238398.0,1.0,3.0,28.0,566.0,O,765248.0
gfw7834,,Tgydk,1.0,U,Quanta Services,,421306.0,1.0,2.0,63.0,799.0,O,3439491.0
EHV7835,,vynwkr,5.0,M,Beazer Homes USA,1-263-424-8969,180787.0,,3.0,47.0,630.0,O,2334173.0
Tkf7836,,pykah,8.0,M,Coventry Health Care,1-745-878-9056,395340.0,2.0,1.0,21.0,371.0,O,3812091.0
Dgm7837,I,FWYTJECUWC,3.0,M,Chesapeake Energy,1-397-946-9623,234030.0,0.0,3.0,65.0,407.0,O,2269485.0
Mps7838,,Ytryp,9.0,U,Great Atlantic & Pacific Tea,1-120-520-1560,210405.0,0.0,5.0,65.0,525.0,O,1737147.0
Ftk7839,q,,,M,Estee Lauder,1-230-771-4862,353446.0,5.0,3.0,42.0,,O,3394079.0
XZD7840,j,rhsjshydzs,2.0,S,AptarGroup,1-478-181-4878,497613.0,2.0,1.0,42.0,377.0,O,1684124.0
Val7841,,VEIYUEXX,8.0,U,Pacer International,1-112-169-5136,183090.0,1.0,1.0,41.0,812.0,R,835757.0
gxo7842,,hnnieoyeomer,6.0,U,Enersys,1-339-657-1052,164669.0,0.0,4.0,41.0,755.0,,600778.0
AMA7843,f,Irfkjxocrz,8.0,M,Ryder System,1-950-536-1586,357404.0,0.0,4.0,9.0,651.0,O,1276528.0
ufa7844,e,Igrbdvnse,0.0,S,,1-562-334-7089,252335.0,4.0,3.0,38.0,761.0,O,165037.0
Eig7845,,kzbwnqlpwtkk,5.0,D,MetLife,1-166-177-5281,365804.0,,4.0,,446.0,O,2757243.0
mgi7846,,BGXRR,3.0,M,Great Atlantic & Pacific Tea,1-609-761-7221,880.0,5.0,2.0,37.0,455.0,U,1551248.0
Wzn7847,F,Mutvcwzisxp,3.0,S,Google,1-129-125-9035,318789.0,1.0,3.0,80.0,659.0,O,1321056.0
Zft7848,,Pznboqbnkql,7.0,U,,1-936-540-4054,345038.0,5.0,4.0,2.0,713.0,O,3534970.0
Ump7849,L,Qlihnqopg,1.0,W,Werner Enterprises,1-690-233-8236,132395.0,3.0,3.0,87.0,495.0,U,1894764.0
XCW7850,,EIVIQFHVC,6.0,M,Bristol-Myers Squibb,1-789-837-7238,,1.0,2.0,7.0,626.0,O,1066589.0
Vjc7851,b,Prmgksic,9.0,M,Dr Pepper Snapple Group,1-129-134-1820,,5.0,3.0,17.0,335.0,U,3583968.0
Wov7852,,VQTHN,1.0,D,Valspar,1-613-597-5717,431628.0,0.0,,41.0,504.0,R,2685074.0
Mjl7853,T,Acbjiwqbwpfg,8.0,S,Fifth Third Bancorp,1-207-263-3980,,1.0,0.0,31.0,507.0,O,406002.0
Xqn7854,,jtwgatfrvo,,D,Winn-Dixie Stores,1-833-808-2289,,1.0,1.0,81.0,739.0,O,3551514.0
Lsp7855,O,wxunpqzjgb,2.0,M,Henry Schein,1-383-304-3979,,4.0,3.0,72.0,775.0,O,3048132.0
sjw7856,,Aqhiv,8.0,S,Sanmina-SCI,1-982-376-7085,242718.0,1.0,3.0,29.0,486.0,O,1444829.0
oae7857,,IMWZJP,6.0,M,Pentair,1-817-038-9599,89847.0,0.0,1.0,31.0,665.0,O,577156.0
Slm7858,,Jysfr,7.0,M,Northwestern Mutual,1-532-467-7887,200377.0,3.0,0.0,57.0,743.0,R,1633874.0
Pea7859,,lbepjm,1.0,U,AmerisourceBergen,1-954-558-4116,247008.0,2.0,3.0,67.0,,,616351.0
Knu7860,V,phowwpiof,5.0,U,Virgin Media,1-050-997-0064,258784.0,0.0,0.0,95.0,433.0,O,1768202.0
Qtg7861,,hcqdourgtjc,3.0,W,Waste Management,1-491-566-7949,86676.0,5.0,1.0,22.0,611.0,,1298890.0
Dcq7862,v,,8.0,M,Pepsi Bottling,1-938-251-5007,158860.0,3.0,5.0,28.0,813.0,O,1491737.0
Bie7863,,UCESV,9.0,M,,1-197-300-6114,440716.0,5.0,1.0,62.0,441.0,O,2985049.0
Cii7864,,Xjabv,5.0,S,Windstream,1-992-031-4213,233026.0,3.0,2.0,40.0,443.0,O,2705761.0
Lpv7865,,kinkcnvtbrff,1.0,U,Praxair,1-712-665-4502,158271.0,,3.0,,374.0,R,1281210.0
QCT7866,i,eueovjkrfawr,7.0,U,Smith International,1-683-204-0166,,4.0,1.0,12.0,309.0,O,483590.0
yvf7867,,TPIVTV,9.0,,Flowserve,1-935-790-1838,131086.0,3.0,3.0,52.0,315.0,O,2262741.0
RKS7868,T,QNJXEEYW,9.0,,Tyson Foods,1-364-543-4378,65639.0,4.0,2.0,67.0,555.0,R,1063286.0
Ksb7869,P,vxtaprxkbqi,5.0,M,W.R. Grace,1-115-023-7573,140132.0,0.0,1.0,51.0,850.0,O,3558240.0
LMY7870,N,Tsqeo,6.0,M,McGraw-Hill,1-266-642-9644,102589.0,2.0,3.0,41.0,411.0,R,
lkp7871,X,KIOTUSLSIWRC,4.0,M,Vectren,1-257-904-6002,128650.0,5.0,4.0,,428.0,,940857.0
Aeo7872,,RZLRQHVGYZ,3.0,M,R.H. Donnelley,1-498-061-0053,356899.0,2.0,4.0,79.0,585.0,O,3849116.0
hpq7873,J,gevqxy,3.0,M,RPM International,1-280-297-7178,307676.0,0.0,0.0,41.0,506.0,U,3423528.0
Hqh7874,A,Gcoampk,6.0,U,Urban Outfitters,1-352-753-0683,,1.0,5.0,93.0,471.0,O,3486382.0
pzx7875,Q,DGHNEIP,8.0,W,Loews,1-103-066-5056,207454.0,0.0,3.0,9.0,501.0,R,2855254.0
Znq7876,,Zrtqyvkuoh,10.0,M,Idearc,1-287-844-6042,145543.0,0.0,5.0,54.0,,O,2381485.0
Fty7877,,,3.0,D,Loews,1-124-039-8872,430752.0,3.0,3.0,79.0,645.0,O,3621231.0
tqv7878,H,Lgxqsuk,1.0,U,NTK Holdings,1-243-980-3130,203884.0,1.0,3.0,22.0,783.0,O,3366913.0
Cpf7879,,POARLU,5.0,M,Ecolab,1-763-235-5180,357917.0,0.0,3.0,,646.0,R,
HHE7880,Y,,5.0,M,Constellation Energy,1-602-584-7562,59041.0,1.0,1.0,57.0,429.0,O,
Gkw7881,,Vyygfdjf,8.0,S,Owens & Minor,1-985-663-8604,440657.0,5.0,,73.0,671.0,R,3689007.0
rfg7882,,Asbicmvyabvw,7.0,S,Coventry Health Care,1-224-594-9781,152922.0,3.0,0.0,42.0,416.0,R,2839770.0
Kfp7883,A,aesbuumzqqm,3.0,S,Casey's General Stores,1-048-255-0392,375311.0,0.0,4.0,33.0,340.0,R,2797542.0
Wej7884,,JFGMCGWBPD,,U,Embarq,1-994-250-5987,326382.0,3.0,4.0,51.0,345.0,O,657646.0
XBD7885,F,owklhjpu,4.0,M,MGIC Investment,1-752-387-8618,102543.0,1.0,2.0,86.0,475.0,O,300475.0
kdp7886,K,NNRWJCG,10.0,U,Campbell Soup,1-336-761-2623,8999.0,1.0,1.0,60.0,510.0,O,317213.0
QJU7887,O,btltcfi,4.0,M,Idearc,1-673-756-4923,423210.0,0.0,3.0,52.0,821.0,O,780316.0
Nyz7888,R,QGSBMCXCYGM,,U,Nalco Holding,1-539-338-8755,252935.0,2.0,1.0,22.0,455.0,O,1287221.0
owf7889,,Qydoxenszb,4.0,M,Molina Healthcare,1-701-246-6780,,4.0,0.0,99.0,492.0,O,3763532.0
Fon7890,h,Gonyap,6.0,U,Western Digital,1-105-287-2906,344133.0,5.0,0.0,92.0,563.0,O,2470297.0
LHB7891,,Oxfgfmpq,9.0,S,WellPoint,1-066-105-2383,476719.0,,1.0,75.0,358.0,O,1005779.0
Zps7892,,aooke,0.0,M,,1-888-677-5979,340848.0,,2.0,99.0,754.0,O,3636355.0
INX7893,,Azckbkb,5.0,W,Whirlpool,1-629-616-6366,67595.0,1.0,0.0,30.0,773.0,R,2881527.0
Lsn7894,,Jiqxcqdipuv,3.0,U,Plains Exploration,1-512-964-7715,65319.0,3.0,,45.0,784.0,O,433677.0
WSD7895,C,yvfomkinly,,W,DirecTV Group,1-522-191-0965,110011.0,3.0,2.0,21.0,523.0,O,1299931.0
Dbf7896,,Xkvkbwva,5.0,U,3M,1-562-988-5731,451614.0,3.0,2.0,48.0,314.0,R,
LFX7897,,IHJKRXFSQ,10.0,S,Cardinal Health,1-583-320-6359,192175.0,0.0,3.0,26.0,373.0,O,2117082.0
xqp7898,,Tzkuauut,5.0,M,Activision Blizzard,1-568-189-9048,412689.0,0.0,3.0,70.0,345.0,,2212262.0
Kun7899,p,AQYJBWQ,,U,Pantry,1-869-293-6863,220347.0,1.0,3.0,22.0,,U,3147795.0
Eou7900,,fvcnwmd,9.0,M,Centex,1-766-759-2179,295061.0,1.0,2.0,21.0,774.0,R,2081696.0
ZGL7901,Q,Owsmcnhi,8.0,,United Stationers,1-512-428-8707,146431.0,3.0,0.0,77.0,768.0,R,3895241.0
Rir7902,N,UDVBQETOUHQA,7.0,M,Ryder System,1-302-297-4891,353114.0,5.0,4.0,94.0,813.0,U,2628656.0
wqy7903,,Tjssbiu,6.0,U,Warner Music Group,1-332-033-5429,457831.0,4.0,0.0,88.0,433.0,R,3275612.0
yeu7904,,Mjhawshw,3.0,S,Texas Instruments,1-287-043-4893,216328.0,,3.0,77.0,488.0,O,524281.0
YCW7905,,RDEMLHTRFPYK,,M,Lowe's,1-792-014-1918,219123.0,5.0,4.0,65.0,,U,700154.0
Fxr7906,H,pjgao,8.0,W,Jabil Circuit,1-026-125-7995,271779.0,3.0,0.0,81.0,580.0,O,2725260.0
Lmy7907,,Akmsvphefm,,,Reliance Steel & Aluminum,1-062-842-7216,20593.0,4.0,3.0,12.0,723.0,R,2657344.0
pan7908,,Qybaiijz,6.0,S,Wyeth,1-056-149-3559,25434.0,4.0,3.0,17.0,804.0,O,1331718.0
Phn7909,p,VQTQJHFTGUF,4.0,M,RSC Holdings,1-234-265-2699,386293.0,3.0,3.0,,499.0,O,3809227.0
Qxj7910,,KJQMUNHHKQ,10.0,M,Ametek,1-261-891-0099,383223.0,5.0,5.0,68.0,609.0,O,3395139.0
gnr7911,,jvjcgtehn,7.0,W,KeyCorp,1-466-757-1291,177160.0,4.0,1.0,46.0,745.0,O,2413564.0
YFS7912,J,Myzipngml,6.0,M,Ingles Markets,1-794-350-9050,207177.0,4.0,2.0,11.0,,U,1218281.0
kmc7913,Z,Bamrstb,,S,Smith International,1-407-417-4636,378510.0,3.0,5.0,55.0,575.0,O,1501110.0
Jve7914,n,Krimsrswlrzr,10.0,M,Trinity Industries,1-413-798-8740,39969.0,0.0,1.0,80.0,468.0,O,3510096.0
HAH7915,b,oapsimceir,7.0,W,T. Rowe Price,1-693-514-6735,126133.0,0.0,5.0,20.0,543.0,O,
Wzi7916,,oorpdfvrd,9.0,U,Steelcase,1-676-265-1012,354032.0,5.0,0.0,58.0,313.0,O,1465068.0
doi7917,,Mhrkuraadkb,2.0,W,Energy Transfer Equity,1-465-904-8392,393358.0,4.0,2.0,33.0,710.0,O,
Jqy7918,w,Fqkhm,8.0,D,3M,1-541-422-7984,360080.0,0.0,2.0,60.0,320.0,U,3868349.0
Kba7919,B,LMFPXGXBZEGK,4.0,S,Equity Residential,1-486-040-0417,310910.0,1.0,4.0,56.0,842.0,O,2409902.0
Dvt7920,,ZXRTKKPO,9.0,M,DST Systems,1-426-146-7892,482624.0,,2.0,81.0,364.0,O,3205565.0
XER7921,Z,PFEKGCYFAGHN,1.0,U,Hawaiian Electric Industries,1-674-592-3807,47644.0,5.0,2.0,32.0,543.0,O,354145.0
Gbk7922,,Xskbyx,1.0,M,NVR,1-983-632-9079,433844.0,0.0,2.0,15.0,845.0,R,1104063.0
Whn7923,h,AXMNPVJYGX,6.0,,Virgin Media,1-146-786-7699,181596.0,4.0,4.0,23.0,745.0,O,2213495.0
