AgencyID,Employer,LastName,PostalCode,AddressLine2,CreditRating,Income,NumberCars,NumberChildren,MaritalStatus,Age,OwnOrRentFlag,NumberCreditCards,NetWorth
Pbr7631,Pep Boys,Pbrfgfdwedgrmifitr,zgsllav,Qiuvitslpgrugyhfepyhqpkepxoakfdvujxvlwdzbrdqkspjgjwaxyoqtmumrognloxfgllgtbwijnof,471.0,235810.0,3.0,2.0,U,2.0,O,0.0,3897101.0
Ice7632,Neiman Marcus,Icejebxweavlnddpjz,Mszwfhpj,onxyyslcmbyxpfjuykowqpwqi,701.0,347270.0,2.0,,W,,O,9.0,3064442.0
ZWG7633,BlackRock,ZWGIV,Yqfxb,Wkxlmnutvtbidibsrfiukggzvzdvudlsqtqoeebfxdwoljaovnqwtpfbxqltfivgy,323.0,399212.0,5.0,2.0,D,82.0,R,1.0,2016524.0
Evw7634,McGraw-Hill,Evwthrqmqfpsbpdqojtqzpjmpoea,ypmuep,MXUDWCEFTAOMQPNNQJDWEAHPTNIEPUJTQFGLYLHYBIJTRKBWERWKLGDWLBP,846.0,439561.0,4.0,5.0,M,94.0,O,10.0,37745.0
Lhl7635,Family Dollar Stores,Lhlatzfku,Xthtecuu,Krdmgygwnziumjdtybwyw,850.0,29980.0,3.0,4.0,M,16.0,O,8.0,503752.0
LYB7636,Teleflex,LYBUGCXZYJSERVQKQJKNIIW,Xjzpdio,JTLEWNNBVYPWFKNPYKCXCZDTNCGWXYQCIDBURDHPBHUDIRREIPIIWURQNJPCMCOXKDIHAMXJO,,28693.0,2.0,5.0,M,43.0,U,,2115180.0
Ijb7637,,Ijbmwiomutrflaupolplmfjsqh,Rgthehdvvlh,xauoqrsloepjaonxzrenuzjnuvdmormautvsxrsssues,564.0,106794.0,1.0,2.0,M,76.0,O,3.0,839222.0
Zhf7638,Imation,Zhftulgpedd,ysexit,Qkooarftocvmdpflbfdukodamzupzeoefxdaprmvotwoihofsraorlctgmjewbdafubkew,558.0,340598.0,3.0,5.0,S,0.0,O,4.0,1851334.0
PYU7639,PPL,PYUHQOCHAUAWGKHHLXQNUWZTEBN,Wscgcsbwlzj,Bfntmkesgyjkjrgttbtdncoumqhmnxy,417.0,490597.0,1.0,,U,33.0,O,0.0,1348251.0
Iku7640,Smithfield Foods,Ikufiibsvk,AUQJTIMK,,487.0,499685.0,2.0,2.0,U,62.0,O,6.0,2722392.0
HBZ7641,Macy's,HBZACUNNIOTFKFSTCILLC,Weqnwrwrbcgx,Bnbfbxvqxtngv,639.0,62285.0,2.0,0.0,M,8.0,O,9.0,1785161.0
Pco7642,Torchmark,Pcofbhaqeemibnkjtsoxmdibmpquo,facqrtjqjmd,BYTRQAUTQWENJWAKLFVQEHKDYJALLKWO,625.0,320885.0,5.0,5.0,U,4.0,O,3.0,2823578.0
Ybv7643,Herman Miller,Ybvjle,OCNCREZ,XDXUKYODQUUHZQCBQEZZQCMWQMQBUUEJTNSZIBPMEPLOP,,184669.0,5.0,3.0,D,39.0,O,1.0,2123972.0
Rim7644,Kindred Healthcare,Rimdakhncfjlrbor,JXOGSVJ,nkftfznscqodxukjlmjmztlnhvcaaxmcagvke,,126989.0,0.0,0.0,S,90.0,R,3.0,112782.0
gnf7645,Arch Coal,gnfkwjxmvkbeh,Iqtso,Qydqhbagvjtuivmefsuswajpijxzrnjxehoevanlkivlnnfncirniymupsrolidbsqjovm,460.0,48144.0,1.0,4.0,M,7.0,,3.0,248311.0
Wxp7646,Whirlpool,Wxphiul,Uxgvbwop,Mbxglsrssswfglfkjrjmedkyvtchipxrc,793.0,377787.0,5.0,4.0,,95.0,O,8.0,3719851.0
Dxh7647,Arrow Electronics,Dxhuevhfuceqmpoolmuhflp,Ovsiu,Fincpjxbqwdfuluknajcaxdhgnkkcwwbfrdfbrqfqqsvmkhnw,821.0,323782.0,5.0,5.0,U,59.0,O,8.0,1920385.0
Aqo7648,Rock-Tenn,Aqopbqsxqxjj,Frqdqbs,Ujullatqqlqdeavpcpzhhoscdnspvktckvmdjhdniiqn,,31880.0,3.0,2.0,S,13.0,O,6.0,576903.0
fen7649,R.H. Donnelley,fenowyirqcdcwwo,waiitdv,Eymghd,643.0,390190.0,5.0,3.0,D,58.0,O,8.0,1855037.0
CMQ7650,Pall,CMQIHWYKNOLSX,Vlmzifrfolfs,ZCSEIEDDDMOVRBHWWTUUMAROGAJCSMTYNASUNDOIDTZDWBVQQJBOMANTK,817.0,413821.0,4.0,1.0,U,67.0,O,2.0,2954046.0
Yhb7651,Burlington Coat Factory,Yhbbdqabnbldfqhnofnxdrzrj,DKXNSUJQRKGM,Vqdxskijczxliokh,702.0,301451.0,1.0,2.0,,68.0,O,10.0,952096.0
mbw7652,Forest Laboratories,mbwpxwoq,Vzvadviukgid,Fclwsu,409.0,5888.0,1.0,0.0,D,17.0,O,2.0,3382998.0
xas7653,Moody's,xasiqx,Jjtgz,HEAVOVI,617.0,254404.0,2.0,2.0,,44.0,O,6.0,3772196.0
MKM7654,Fidelity National Financial,MKMKDBNJNERUJSQYY,TMWLE,Nuvildisqwrretporbklkkkuesaaenmfetzsxnsoengrbvzglsybgklzmkxvvelaj,,290984.0,3.0,0.0,M,16.0,O,5.0,3180080.0
Jgi7655,Amphenol,Jgiimqxenotyp,Lfmjqz,IMGLHWOQKASFDAROMYAMOPHMPBIOPSREIGWHGKFXOLVFEIKPZTCAHLBCNCB,756.0,441847.0,5.0,5.0,M,27.0,O,,3971412.0
Mwv7656,Int. Business Machines,Mwvgdm,bserucmdlez,Qyixsrnjoebdnlfllhogyogxucqdulld,484.0,373240.0,2.0,4.0,D,59.0,R,5.0,1488210.0
YOY7657,Int. Flavors & Fragrances,YOYQEKTGQPVGKZZXM,Nobgu,Ejtyvddwcwvmcqmbccdfdubrnjdkbdadbqlphphwpbrtvumnnmfhyqwakqipo,589.0,461444.0,1.0,4.0,S,8.0,O,9.0,2621373.0
Gja7658,Gilead Sciences,Gjaqmimggdmubhczafzufuklxgxos,Mynrhpyte,Ukwllcghntgqugnsgvuipavrllepqrfbbf,380.0,255072.0,1.0,4.0,S,98.0,O,0.0,1021949.0
rcx7659,United Rentals,rcxczhucwf,aqobdfbeu,njrfpmvtptmizvafxeryrnxywmkqmfdouwwnykwojclyoqrgvqgiowxysc,541.0,255019.0,1.0,1.0,S,35.0,R,10.0,2444319.0
IPA7660,Convergys,IPAZTGHTPTW,jecwnfavowiu,BPENSONZGIJMQPDRWDCT,474.0,330718.0,1.0,,M,57.0,,7.0,362567.0
rbj7661,Mueller Water Products,rbjgdyplkrcutrs,Nmemytq,Heurrztnsuomwaqkjnhwctjjqeekmqiztwwsjnddugdnhjfufvqgsqhppdhpomfypdpxsv,685.0,245130.0,2.0,1.0,,69.0,O,4.0,462234.0
ebw7662,Shaw Group,ebwticokpfdypejppslctr,Vqvleqweftl,PHDGPCMZMTFIABDCHWTKJMFZGITTJBEINIOTRGSDQV,363.0,19691.0,4.0,3.0,M,33.0,R,10.0,3936622.0
SQY7663,Energy Future Holdings,SQYYLFSC,ABCSQOCHEHK,lxoewulytrayksjjeixgmlwiuwfjhuegvdbgsuermwkz,605.0,13490.0,1.0,1.0,M,33.0,O,9.0,2116904.0
nqw7664,PHH,nqwvfudiscyqixxng,NOQIRAGYH,IMQKDBOQQNUCBFYZXMVDENONHFIIOEXPTSFBYCEIFRTHPJQEVLILNNSWOG,394.0,90333.0,4.0,4.0,W,1.0,,6.0,63883.0
Fyz7665,Simon Property Group,Fyzxvqjbmfgyeyswcxbogeytfuqur,Yqqldbrjvcqq,ngmzxncjzvginqaixudbhgjqkwoxqjycqrefnmqcdrisoqfbknkmnmsrdhwgmqykyj,812.0,210200.0,0.0,2.0,U,19.0,R,6.0,2747738.0
Hds7666,World Fuel Services,Hdsxrjpdyr,BSICQKYPBDT,Jtiwqtllu,688.0,195318.0,3.0,3.0,M,63.0,R,3.0,938329.0
ksz7667,Andersons,kszsqhunjdmjqhozzck,enurwe,,808.0,486627.0,5.0,5.0,M,27.0,O,9.0,976093.0
Wzm7668,L-3 Communications,Wzmdnrkeh,Qslfupidrch,Vwhjqdpbsxgifvj,492.0,142918.0,,4.0,,12.0,O,1.0,2031908.0
Xna7669,CACI International,Xnafmengguewmwckz,VEKXFJRNX,PQRUFVKVMHAPJWFNTXVCPZTFOUGXJMKYVMFSIGYDUORCRJMI,734.0,243364.0,4.0,3.0,D,26.0,O,6.0,660066.0
ugr7670,M&T Bank Corp.,ugrohhoiopurrh,Dbkoxqpx,Rbtvdcuzrdgkwxgntknutxckwnytguygdyjwrejuia,579.0,208343.0,1.0,5.0,M,2.0,O,7.0,2777991.0
Qao7671,Family Dollar Stores,Qaondcvjqnzbdtnhd,HPYTPNH,Oivxztihdxtiymll,410.0,26787.0,0.0,4.0,M,34.0,U,10.0,3148815.0
MXH7672,Medco Health Solutions,MXHLAVXOZQHBUBMXESG,rxcbiltuvzyh,GRBTZCPWVAXIEDLFBP,743.0,190609.0,0.0,4.0,D,86.0,O,7.0,3714775.0
KQU7673,Crosstex Energy,KQUJOIXHOLTVWZCHD,jfrawlwjssge,yrwbeeazafrlhgevuujdmoayhrrtit,431.0,,1.0,,M,47.0,O,9.0,2203195.0
bxn7674,Reynolds American,bxnxlbwaecusydvfagorkjv,PGIUBMUAR,ZYKFEACHPDHBFUOBGEOFPMZYSKWZGKCJSWSGUIKGNFYQDUNHKQRFLSOIDNGOQGSZBYFATGDAFXXALXTR,805.0,,0.0,0.0,M,73.0,O,4.0,3708645.0
Opu7675,PolyOne,Opuqjoidjwgejjmkquot,rgqwzxsvza,KRQPTUJPRRCYHLEFKBCWUOAXGKRYBUTSHGOFAQEMQCWGXIWW,688.0,453308.0,1.0,0.0,U,83.0,O,9.0,2954852.0
Ceo7676,"Toys ""R"" Us",Ceodsyerdrcenlfqt,qnxfnq,Gctrmgbnlmfrattklbjkwupgkxtscugwoybzjiqavnuiogkphnmoncsdbgcympwkqtukzmqxhyjtp,483.0,251108.0,1.0,,D,99.0,O,1.0,2421534.0
DZH7677,Sonoco Products,DZHUBKPLE,lfjtpka,Nsmcvnmewdvkoyxccrpbtnbmgcreuikqnhcdpnzksidrxizgqe,844.0,128853.0,0.0,0.0,U,49.0,O,7.0,941243.0
Ocd7678,Newfield Exploration,Ocdmelacghnqhlsdvvkvuycchojc,pyeiwbftpsck,Cdfhriutpkdafvnqaknxfagsycyedqxsyrtsazbklpawywxjscoudkhdxwwzojcskidtubekfgfh,436.0,486933.0,3.0,3.0,M,96.0,O,5.0,3133101.0
Uyj7679,IAC/InterActiveCorp,Uyjwcvfmhzfpziunhflhoccjfwi,Enncjsox,Legbseyxfoglxjxwhgjzrgtwehtybppbbturfyjtw,336.0,306545.0,5.0,2.0,D,12.0,U,3.0,2070834.0
mhz7680,MGIC Investment,mhzepufgwnlohcheeezqcehvlnjb,Lnprrdeegs,frxttcqtwmvcozbcgkzuhtqlxixybzxntwbuywlcvboycczpyxcp,688.0,7682.0,1.0,1.0,S,75.0,O,1.0,2617194.0
Sft7681,American International Group,Sftndrabqgoigvgvnidx,PXRXKFTOX,hkoyjtywhpdhr,581.0,280763.0,3.0,0.0,U,29.0,O,9.0,2752340.0
gza7682,Health Net,gzasmfmrelczwmljfayfgvhxynxr,Osanin,Mcukytevbntbtojyvvwfhtehrjkmqxqkainho,670.0,296945.0,1.0,2.0,,4.0,R,6.0,2611991.0
Rem7683,Mueller Industries,Remwagiyqu,WWWMNN,Upjgbbciatadkkxsnnqbhrckqcwhvmrnixiwvfosomwpzipmndogviptcaejebeyto,671.0,176399.0,0.0,0.0,U,100.0,O,5.0,3965576.0
cko7684,American National Insurance,ckocrloglb,tsqtfhsh,Jfwccnzmfbvapnjdqjthwagblnpiorcwdgqdewyr,352.0,97252.0,3.0,4.0,U,45.0,U,10.0,3550405.0
RLN7685,Morgan Stanley,RLNJVXKTTORDIVXEEWAJSTVV,zwyuac,rjxzamoqpqhaaaxieysyexzcjsydrkljzlwqrahuyziejjjlrowthbvdeiyznzoauevkfgcwwdf,317.0,320588.0,3.0,2.0,S,63.0,O,10.0,1566093.0
Qjl7686,Halliburton,Qjltuabiu,Gzgsvt,Vcuqoxpqiagdsjlrlqdhdbwfvdyyehvbhxotjyaehcjzdxigaiwokkreeir,809.0,18284.0,4.0,2.0,,35.0,R,6.0,1944507.0
YNL7687,MGIC Investment,YNLFVXOHLQAQYMDQUUHAVNW,Shirfkrfppb,Lzqpctubshjhbonplyvbkpvwaiklmxnoxbvdthmysxujjhrsjhtpiqcgvewteibauxmteqkccfjetjcr,704.0,,0.0,2.0,S,61.0,,5.0,3250645.0
qpi7688,United Services Automobile,qpiikhkdd,hwxcimvf,dbbiipgceoxrelirr,411.0,80228.0,1.0,,S,43.0,O,2.0,2806218.0
Xxi7689,Spartan Stores,Xxidvapbmiihnxwvrjtpa,xqkaxa,lwkuslewwpqlmqtkxlfnaaloqcougorfnnscaqzzobrargrnzztbcocqahhkqqf,431.0,39672.0,,3.0,U,98.0,O,4.0,2826399.0
axi7690,Moog,axivutiixzrcuv,cjeriaaeunmp,Whwhamkhcfwxwwdzlfcnrqajwcfczohlpahjoykdulkwozthxvs,362.0,225036.0,3.0,3.0,M,84.0,O,4.0,91147.0
Wqd7691,Century Aluminum,Wqdkflcndhnjyuhgcfxg,Mhhqranm,Ydjnahnxjekwwvlbedwtqekyuhomxxrwyjdcurodxdrpbqyicvnycoz,532.0,224427.0,2.0,3.0,M,,R,4.0,1036928.0
jur7692,Hayes Lemmerz,jurwurbdctv,Ztrxdxr,Aphldmruwmbvrajtjkcnjadcaadjovfmwhcu,442.0,123153.0,5.0,4.0,U,18.0,O,3.0,2406965.0
NBX7693,EOG Resources,NBXNTB,BVMLYNHCFOY,qroliyuwlwkuquhoobibbvfubyjkpbqxuszyintthawnjjmrll,677.0,,2.0,1.0,S,14.0,O,10.0,3588199.0
Naf7694,Dresser-Rand Group,Nafrhdvsijqnetunpamn,RBVXNHWO,Gygrsb,565.0,353487.0,4.0,2.0,M,22.0,O,8.0,
bzc7695,Sealed Air,bzczehwxuk,Wfmsguhdyyo,Yiaduiiz,365.0,145794.0,3.0,1.0,M,7.0,R,5.0,2896930.0
Pmo7696,Blockbuster,Pmonjmzccapetw,Mcxklhj,Fudfpqtgptlrxzduhykgxruxmidsscscoxfjnhnmdatvmkeldfqaqyarmbiicwnkzenypfzwsurnn,406.0,142515.0,3.0,5.0,W,97.0,O,5.0,312676.0
goh7697,Owens Corning,gohguacsokmccgcukkj,Lypuhgeezbgp,AKNKOVOODFQXYTMPKDDTGBXOVJMTLKQQLIZPTOKLZUVJGUZVADSDVAOIHDTP,774.0,414775.0,0.0,5.0,U,49.0,,3.0,16279.0
Jfb7698,Robert Half International,Jfbfecnkszhhdsgyzus,TRKCEX,NXFOMKMOB,718.0,125271.0,2.0,5.0,S,25.0,R,7.0,1536113.0
Hao7699,Wesco International,Haoiwpsuiekdcpkhaax,Kihzeilpneap,Qadpqpabca,588.0,,4.0,,M,99.0,R,2.0,184474.0
Dwo7700,Dana Holding,Dwoipvancgnuouqstlrnfyewjt,pylzfutqftt,IVLIDMMKUPBUAMMTZKKODCMSJIQFPAGHZSCIITYLLMSFTLFFGFLMGYPUMES,764.0,93761.0,1.0,5.0,M,44.0,O,5.0,2971869.0
RJA7701,NBTY,RJAAYBXAISOJNRCY,Bsclhehzobfm,Usvdhflkxslnbtzzisdzvrtxahojfubansszmyjicqoxxv,,397902.0,2.0,1.0,U,96.0,O,2.0,2256728.0
Lph7702,Eastman Chemical,Lphgestktcospagvutfnojwku,Ieyjqvfhges,Slztmsoqjhhpzvtlgmxdagfuspobctdtmqidtayndzcwufilvguwnazchjpowkypgjwlgoweuez,657.0,123538.0,4.0,3.0,M,88.0,O,8.0,2127026.0
Rfk7703,Allergan,Rfkzrip,Zuttopn,,769.0,118013.0,3.0,2.0,M,33.0,U,,3476485.0
RFU7704,Global Partners,RFUPBVMNTACCXNNGVTWTU,EHXJIUER,Jeppnwgsxehnwtfwftgi,776.0,45737.0,2.0,5.0,M,8.0,O,7.0,908035.0
TQH7705,Fluor,TQHMEMMZRGOSKAMOICIHTACSIF,ipazhhewr,fqsptuwgigbkjzqlzpcavlfufvyayzyjxpkejyntcxx,343.0,456999.0,2.0,0.0,U,55.0,O,4.0,
Bbc7706,FedEx,Bbcdsefbpjwkgeqgc,vvwizqanbs,proypfxamoqniedghhqcbhnoljrpkdejieltf,568.0,326910.0,3.0,4.0,W,43.0,U,5.0,3054149.0
Yoj7707,Polaris Industries,Yojvdcdcmdvenowfnu,Lzxpul,Npryiyyucfjewtwffepmnkekuhubxqojvkpcglhfauktnjnttzprxagtflktxlasidrhsqjhwvlzaybx,830.0,166536.0,2.0,0.0,S,75.0,O,5.0,
lvh7708,Torchmark,lvhnkrbomhb,Dwvezt,wdwypgswmghpomebfxyzdsvrrmzejobbmlnocvzpjtjngis,812.0,337347.0,3.0,4.0,,66.0,R,6.0,248269.0
Zpr7709,Alliance Data Systems,Zprtowfuebcnkomhctwozawilldble,WQSZWQBE,Qbjvbdhukolhkvblzlpqvhoidbsxhjjidxewmpmeyviumfaknanhkawkqkicst,489.0,41345.0,2.0,4.0,U,58.0,U,6.0,1203267.0
LMG7710,American International Group,LMGKMCADYPJYO,DWMXIPKTCN,Abgxbgumkxdgtfxdnipqahoppnvqtycloripcjpwav,845.0,370209.0,5.0,1.0,U,29.0,U,9.0,3704743.0
WMF7711,Mohawk Industries,WMFDKUEYDGUHMH,hrhbmmtj,johelumobsdscjxtegwoqf,735.0,343016.0,0.0,4.0,U,28.0,R,0.0,3673540.0
Qov7712,Vulcan Materials,Qovtycantlwwx,EXIDAUKO,RVREJBODDAQMNNKSVFCRGEEGYRFCHGQKZIJAMSVQCZSQXIKMEHHFOVJHJQFGKIOHOUNFHENWBEATHG,615.0,186990.0,4.0,3.0,D,93.0,U,4.0,982779.0
Vkp7713,OfficeMax,Vkpfswwfwpswmudhsdo,Wqhgxcfrvqe,fviktddqlpzaihbnirmlzugjucssebcgjqwk,,46562.0,,4.0,W,17.0,U,6.0,2778471.0
SST7714,Michael Foods,SSTFMVLCKNTPKMD,Lwuvkzp,MHHPNLYPKALRGEU,769.0,98412.0,5.0,5.0,U,98.0,U,,2585134.0
Fuk7715,Vulcan Materials,Fuknxsnnxbpkzxpvkgfqmrrtukc,htndjyvd,Szdfmvhiydvlwhpmpetcnqcwscvrnbaih,406.0,436056.0,5.0,4.0,S,38.0,O,10.0,3591627.0
Brz7716,,Brzitazbiandtwccpsojepmnkuwh,Iadjghd,BTXEJWXBNTKNXZHXO,586.0,36008.0,3.0,1.0,U,44.0,O,0.0,1819561.0
Faw7717,Unum Group,Fawgx,,VJIXJQFCUTCUXUYATRICWNQEXFDOKVULJGBBLWBGAYQVJQEAREHYVLEKWJRBNN,630.0,417402.0,1.0,0.0,M,27.0,O,10.0,2857056.0
Jtn7718,Domtar,Jtnfoibxdchrzcaerjqbyvopn,kvcqpv,Lyljat,533.0,273535.0,1.0,1.0,U,94.0,O,7.0,1393892.0
too7719,Sentry Insurance Group,tooeebsa,MFRHTZKJ,Qabwlgqrbidnenyyuvbgrhhvvrgw,328.0,445562.0,4.0,2.0,M,,O,,759096.0
Kcd7720,Constellation Energy,Kcdbaeuimvpilyauyxdlgkhoiyfro,BRXSSYJHS,lqixcaatrhjqjovgxa,753.0,226333.0,4.0,2.0,M,60.0,O,9.0,2288668.0
Yhh7721,CSX,Yhhoyidngqgqsloyfqeulcrsio,ijsdxorwqin,Ekuhwjayuxqperlxnlmrymdmwtxaflbhscqyncomfhwbxhbgjolmyxmxwmnplizhomhjceuxbntzlxvn,512.0,,3.0,3.0,U,48.0,O,10.0,3580824.0
Adu7722,W.W. Grainger,Adutmdmephuylyexw,Fuxiyfjtqevk,BTVDHAKTATGCRSNLNJIMRNEKOCW,432.0,,5.0,3.0,D,36.0,R,8.0,1681450.0
Kwx7723,Kimberly-Clark,Kwxjxfsmuroyrhhdvg,Egxkelhxosoh,Rrzywqvopgjspxdxcvbavgnmfzwgrqwccgvekosmpedjjojxvpdennlhtb,323.0,271054.0,5.0,3.0,,67.0,O,2.0,1592047.0
uzl7724,Henry Schein,uzlhro,gmnioeblfn,anaeppkooczdbqjqbkncsjyigtdewzxxmwdxwigprimlifrikliqaffedqqvcdfwmnzkfzavdkxa,714.0,64626.0,3.0,4.0,U,63.0,O,10.0,3596545.0
UXY7725,State Street Corp.,UXYOA,Mdqarqysh,Stltlktrzkoxogdnbkblwqfmeakmysqhlfzqcfhvuizenxftt,730.0,463945.0,5.0,2.0,S,55.0,O,7.0,3093246.0
FRU7726,Quanta Services,FRUVQXYSLOBFJW,frzijg,Rerwaixnthnmubexctjvtjfcyxbgybbnktinjlsedjzli,346.0,159731.0,0.0,,M,4.0,O,5.0,3867919.0
Bjx7727,Marshall & Ilsley Corp.,Bjxbfwhcowvfbdenlbrrbcg,Clktwlprka,dwchwkksmytmabvhrtrjksknavvfiiipophpbzkcxcrkbvkylijdjyvteuurdprxb,,190805.0,5.0,3.0,M,92.0,R,1.0,3245961.0
zkp7728,Oceaneering International,zkpmkqgcxwrsrhnmcvdfqstuxb,Fnbcpkispthu,bytlgbvuqbpxdyxtlsfiowxxcobig,818.0,43888.0,1.0,1.0,M,93.0,O,7.0,600366.0
Lbo7729,Raymond James Financial,Lbokllchqdtdczur,Gnczlyncstm,Xfuwlnffqpdtapbkklpohkpwqsumdeulnwpwxhdzwchksififvwsrkhnsclnewjhp,623.0,34137.0,0.0,0.0,S,87.0,R,4.0,1738979.0
TFP7730,Valspar,TFPMZQNTVKUSW,Qrlsag,QVCJYXTAFGUAOIOXDMBDBDERUGMAOIVLBVNVVWLXXETPF,742.0,196885.0,4.0,1.0,S,44.0,R,5.0,454564.0
XKQ7731,Live Nation,XKQIZDJHVUNXRKSC,Bqzjycxovl,Ckzlfaxlugy,378.0,206705.0,0.0,1.0,M,95.0,O,9.0,3912268.0
DQY7732,,DQYMVEPAKNUECHOWNBHLRHJ,DCJMXZP,Mzcgtsgenbpkvrvcivatdmlzrerricchgsjwfrwigwqccodqcirzbamczbgx,323.0,337299.0,3.0,3.0,D,61.0,,8.0,1966788.0
Ydl7733,Health Management Associates,Ydlrmjdsxxsbjepwscoj,rnvhdukwyktc,Faarhmxaisozfaflppncgzgseppmdvpaxwxrmnowds,684.0,280247.0,2.0,5.0,M,23.0,R,2.0,985098.0
VGT7734,Wyndham Worldwide,VGTJKEIASJMQKJ,Pqvdcrnumij,Iqimsnxoqjlznmibgvgfawhyldnbyekclcogi,390.0,286206.0,4.0,2.0,U,16.0,O,6.0,
Wwi7735,Broadcom,Wwicrggkzdyjhwtq,SOMMLUWO,Hikomhxvajrtzayxgrsnkk,707.0,153656.0,4.0,1.0,M,58.0,O,8.0,1053231.0
OJF7736,Aramark,OJFGHPPIFVKDPQRVHUZDFIEAMOBD,Hjucmacpoyg,jbhtombsbmqfattyurifuucsztlxwmevresb,368.0,379503.0,1.0,1.0,M,58.0,U,2.0,
Czs7737,Aventine Renewable Energy,Czshegxxemt,jxhbe,Ujdehjjsexrvbhfomsccrawxahwifviqraxdqkwrxctnsbjpalxnofkxaaucb,534.0,19124.0,1.0,2.0,M,21.0,O,5.0,3885299.0
Zpa7738,Humana,Zpapyj,Izrbiiz,oepshgdeoddc,379.0,44001.0,5.0,2.0,D,66.0,O,9.0,895008.0
Icx7739,U.S. Bancorp,Icxqodklhd,jnvwcxmcygu,ZXPOVKZTHDSOD,305.0,461564.0,3.0,3.0,,92.0,O,5.0,101325.0
jmm7740,Analog Devices,jmmosuzpaihicjlasmnoin,AJLYHOTFBHX,,417.0,313750.0,3.0,5.0,M,38.0,O,1.0,1279719.0
saz7741,Superior Energy Services,sazoibyhmhpioyajj,Hptdnxadnxc,Ddwtyl,536.0,78185.0,2.0,4.0,D,,R,9.0,3779634.0
Ybr7742,Freddie Mac,Ybrnapwpanycygqivvodcqasg,Iaahnutner,qibrtlnduzqutxr,773.0,419102.0,2.0,4.0,W,66.0,O,10.0,742822.0
ncz7743,Autodesk,nczqs,cxiytr,,808.0,91366.0,5.0,0.0,S,55.0,O,10.0,2761827.0
WWO7744,Shaw Group,WWOJJSTMDIYNRRZLWXQXDFNNMW,eblgypzk,Equkcsmqxxxwumxbxwwitywddorabylfivwqqwiqhhfddufmuvpgrqqhrf,660.0,433487.0,3.0,1.0,,55.0,R,2.0,3749505.0
TKP7745,Commercial Metals,TKPVDVO,pjkbo,emdfadfnncrqvdbxpaourggzglvuzwihcttgmcpyphwyykhdoyjxnckulduebzfggrkslhohhwafkl,,394286.0,2.0,0.0,W,83.0,O,4.0,391566.0
Mqz7746,Laclede Group,Mqzzodryfgfjswdkmqtlhumtoj,Ebgdmqzzga,OCDRZHIRZHWUMOLKZSAUWWEFMXGRLXIDNSOLIKWFNXKNDCZVSKCPLXTJZVCVYEIPPTXPXEHP,346.0,189157.0,1.0,5.0,U,27.0,R,7.0,2959021.0
Dqw7747,Seaboard,Dqwifdbgiegtviskgopnwbppuoluv,Oyykmr,LLCYBWYMZAHHVNXDAZQHHIATPRTQTTODPADNLVQNFDJSFFNXCRNNBJXLFMOCPNMAEBDHYWLBPYZK,475.0,22483.0,4.0,5.0,M,11.0,O,4.0,2776296.0
seh7748,General Mills,sehtjjranqcuaunsosewfycq,IAJOVENWI,ikuyjikfbjxooeeyesiqbcuwliopqmapqfxibiwdsvnfjwlutqcwqpqqniucjloupoiadljagbcyfz,499.0,298307.0,2.0,4.0,M,56.0,O,2.0,
Nii7749,Family Insurance Group,Niikjmxi,Diustc,Xtnlcxyfosoplfrnnecugbgwglddk,346.0,353200.0,1.0,3.0,U,54.0,O,2.0,864947.0
Szc7750,Brink's,Szcpinwpnouxaakdrt,RUKHBIF,Ujiqqwqfwtglgwzqdvagemvhylqgipmmwdnphwuijxkfxl,431.0,185208.0,4.0,5.0,M,50.0,O,0.0,1146468.0
Mph7751,Medtronic,Mphmjfjv,KFUIYG,Mqmfobaorinrwvshkrfyslaccjsmcmcwamxommcqtscnwnxzlynlwdmgdgewfd,823.0,17790.0,2.0,5.0,,93.0,O,2.0,1702447.0
Bvl7752,United Refining,Bvlfcelfyknojpvbgdhutx,,doalizpktnbwdftrawmjymfjkjapladoceyzrwowlxlmxcjelouwgbqjcdfblonhojlffbfexkrjseiw,344.0,59420.0,2.0,5.0,M,15.0,R,5.0,2293642.0
Nbu7753,Smithfield Foods,Nbuhirogxgcswdjxcfyqnxbzwffn,yopqwvbyr,,709.0,178200.0,2.0,,S,92.0,O,9.0,1529653.0
Emz7754,Medtronic,Emzxjfpumpecoegrkeyjwd,GXYSPJAIN,Yghqixirlazenhgjhhmgvuqwkfioxijfufxxtpxylferwxndeqtdfivmglj,,162738.0,0.0,1.0,W,22.0,R,2.0,137515.0
Kkw7755,Cabot,Kkwkmvwfjjnt,Nueqkmojpd,eaxyhkd,354.0,352913.0,4.0,1.0,S,25.0,O,,2754879.0
HCT7756,Electronic Arts,HCTTFVVJCODLAZCLDHEJKSEEXTDUN,Jcrxnu,IUTWAYEIDFTNFAQONUASUNWTCTMFLQWMUZQRAXOXLQHKLMMTGLIJPNGYPMHP,,288188.0,0.0,0.0,S,77.0,O,9.0,929067.0
BBE7757,Seaboard,BBEAWGVIEDMOAZEMGTRDLAGWEITBW,MINUYRRIL,pndndohgkkxeoezcbxqxeodozdgciwayeqrmboug,686.0,385946.0,3.0,4.0,D,26.0,,6.0,1153023.0
PTM7758,DirecTV Group,PTMDDZHHHNEADVKFAVYRILPPUIYJVX,ptiimoo,BOXPHMHJGQFDVJCIWJLRKREFDWGRCPFZHVUPCYMYCSDORVFMJRGGJK,643.0,136162.0,4.0,3.0,D,56.0,O,7.0,1933058.0
