Income,Employer,NumberCars,NetWorth,AddressLine1,AgencyID,AddressLine2,PostalCode,MaritalStatus,Age,NumberChildren,FirstName,LastName,State,OwnOrRentFlag,MiddleInitial,City,Gender,Phone,CreditRating,NumberCreditCards,Country
20397.0,Bemis,1.0,3810365.0,20025 routh crescent,law141,,v6n 1v9,U,76.0,1.0,Otha,lawlis,MD,O,L,Costa Mesa,m,1-267-357-1943,,2.0,United States of America
463094.0,Securian Financial Group,2.0,2641938.0,4144 LAKE PARK LANE,Bee142,Suite 397,83702,U,5.0,2.0,Rodie,Beebe,New Brunswick,O,D,Houston,m,1-602-756-7919,664.0,6.0,United States of America
331900.0,Ford Motor,4.0,3857323.0,3375 sakowitz lane,sch143,,80125,U,65.0,1.0,DULCE,schlange,HI,O,,Bakersfield,m,1-793-864-7010,789.0,7.0,United States of America
8421.0,ConAgra Foods,5.0,1636212.0,7255 berry way,Wit144,,M5G 1Y7,S,94.0,0.0,Win,Witchlow,ND,U,,Chesapeake,,1-637-020-2921,803.0,0.0,United States of America
35780.0,Charter Communications,4.0,2999082.0,3131 WATHAN SOUTH,MER145,,80213,M,95.0,4.0,Roselin,MEREDITH,Nova Scotia,,Q,Sandy,F,1-428-797-6325,720.0,3.0,United States of America
139897.0,Calpine,1.0,2280820.0,18440 RYAN NORTH,bia146,,60737,M,28.0,0.0,Malanie,bialkenius,ME,R,,Lewiston,m,1-011-549-5618,839.0,4.0,United States of America
414119.0,Crane,4.0,1050866.0,13222 glen loch road,Swi147,SUITE 464,90510,D,76.0,1.0,TARYN,Swiat,Alberta,O,P,Elizabeth,m,1-993-255-5481,621.0,0.0,United States of America
234035.0,Textron,5.0,,7889 MURRAY WAY,bul148,,92882,D,81.0,4.0,MALENA,bullinger,VT,O,,Sudbury,,1-487-749-4448,628.0,3.0,United States of America
144405.0,Idearc,3.0,603001.0,7527 whale drive,TYR149,,98121,W,38.0,5.0,Dorie,TYRRELL,DE,O,,Austin,F,1-192-352-2184,813.0,6.0,Canada
55441.0,Cabela's,5.0,3368239.0,17788 eagle trace park,Fyf150,,H2e 1x9,W,25.0,3.0,Liese,Fyfe,MA,R,,Salinas,,1-293-442-4224,367.0,3.0,United States of America
392869.0,EOG Resources,4.0,1042629.0,7661 GRANT WAY,Sic151,,23503,D,0.0,2.0,tele,Sicard,CA,O,,Peoria,,1-078-502-6700,807.0,10.0,United States of America
402416.0,,3.0,1948746.0,4806 crystal hills street,CAS152,,40208,U,61.0,4.0,astra,CASTEN,Manitoba,O,,Sydney,F,1-430-909-3001,501.0,8.0,United States of America
89984.0,Burlington Coat Factory,0.0,3113862.0,4211 WILLS NORTH,Cho153,,75201,U,3.0,2.0,marnia,Choy,TN,O,S,San Antonio,,1-392-455-0895,490.0,10.0,United States of America
395773.0,Southwest Airlines,2.0,2777290.0,7524 linberg north,CHA154,,93852,W,77.0,3.0,AMY,CHACKO,FL,O,,Oklahoma City,,1-273-921-9787,321.0,3.0,United States of America
126662.0,RPM International,1.0,2210073.0,14266 lemming south,bei155,,32312,U,8.0,0.0,HAMILTON,beil,CA,R,E,Miami,f,1-012-993-4538,,6.0,United States of America
132008.0,Amazon.com,4.0,1999684.0,1427 ADDAX LANE,Ele156,,90059,U,34.0,1.0,Kuldip,Eleftheriou,CO,O,J,Yonkers,m,1-890-859-4211,446.0,7.0,United States of America
417218.0,Neiman Marcus,5.0,2119678.0,1625 fernando court,o'g157,,77006,M,15.0,5.0,krystalle,o'grady,Saskatchewan,O,,Columbia,F,1-080-032-3031,428.0,2.0,United States of America
360063.0,Goldman Sachs Group,0.0,169808.0,335 floresta north,Kat158,,23224,S,66.0,0.0,Stella,Katchmar,UT,O,,Lubbock,,1-561-620-7173,423.0,5.0,United States of America
100516.0,Boeing,5.0,1072732.0,22806 garson east,Lui159,,10055,U,55.0,4.0,Marie-josee,Luin,ME,O,O,Chattanooga,,1-017-439-0362,499.0,6.0,United States of America
16814.0,United Refining,1.0,2261442.0,5524 vermack street,Kla160,,35830,S,8.0,1.0,Nashib,Klavkalns,NH,O,,Fargo,f,1-248-539-6621,342.0,7.0,United States of America
,D.R. Horton,1.0,2234368.0,18105 electra street,Bru161,,v6m 1s9,M,7.0,3.0,Annette,Brunsting,VA,U,Z,Omaha,,1-611-789-5569,632.0,1.0,United States of America
315962.0,Jarden,3.0,575288.0,719 holman court,Apt162,,22304,M,97.0,1.0,LENA,Apter,TX,O,Q,Yonkers,,1-023-151-8130,525.0,6.0,United States of America
299268.0,Systemax,5.0,1102479.0,23553 MEMORIAL RUE,sch163,,06101,M,95.0,1.0,Christian,schuette,Saskatchewan,R,,Spokane,f,1-005-574-3523,371.0,9.0,United States of America
301490.0,Marriott International,1.0,2995388.0,16759 park avenue,Lan164,,78756,U,92.0,3.0,Morrie,Lanava,NH,O,,Tulsa,,1-550-487-1571,699.0,4.0,United States of America
36052.0,Expeditors International,3.0,1147193.0,12296 WILLIAMS LOWER,Fus165,,93003,M,17.0,2.0,LYMAN,Fusca,VA,O,,Garden Grove,F,1-280-494-1415,435.0,8.0,United States of America
437483.0,Great Plains Energy,1.0,1136540.0,9625 ALLEN BOULEVARD,Nev166,,T5D 1P2,U,81.0,4.0,REUBEN,Nevardauskis,IA,U,R,Fort Lauderdale,F,1-803-438-4141,512.0,2.0,United States of America
152971.0,Danaher,5.0,1677669.0,10340 jarvis road,SHA167,,10108,M,13.0,,Hermon,SHACKLEFORD,NC,O,,Philadelphia,f,1-566-299-2351,552.0,6.0,Canada
449495.0,,0.0,2160706.0,13143 goodwin lane,Sau168,,t5c 1l3,M,78.0,2.0,Paqs,Sauck,NH,O,P,Sydney,,1-586-363-4189,,8.0,Canada
349827.0,Watson Wyatt Worldwide,4.0,2525665.0,7160 BEATTY RUE,fri169,,M5B 1Z8,M,78.0,1.0,GAETAN,frischknecht,AL,O,,Waterbury,,1-505-124-9029,687.0,5.0,United States of America
9562.0,Yahoo,3.0,3517622.0,22679 chimney rock west,fer170,,V6H 1W2,M,85.0,1.0,leese,fernandez,British Columbia,R,O,Tacoma,,1-897-996-9812,433.0,0.0,United States of America
24514.0,Convergys,1.0,,6769 pasadena upper,LAN171,,90308,U,68.0,2.0,Amelie,LANDERS,MD,,,Charlottetown,M,1-922-919-5858,746.0,7.0,United States of America
407985.0,Celanese,0.0,97675.0,20622 MCAFEE COURT,Bha172,,M5e 1y2,M,1.0,0.0,TAMRA,Bhasin,IA,R,,Independence,,1-326-572-2988,405.0,9.0,Canada
,Dana Holding,5.0,,10526 LINWOOD LANE,Jor173,,80029,M,83.0,5.0,bang,Jordan,ND,O,,Escondido,M,1-076-972-4311,805.0,,United States of America
257897.0,XTO Energy,4.0,3569070.0,21088 vessey crescent,KNU174,,30350,M,78.0,4.0,HILDEGARDE,KNUDSEN,NY,O,,Lansing,F,1-341-595-8408,819.0,5.0,United States of America
261143.0,Alliance Data Systems,0.0,1507616.0,10884 ryan avenue,Ham175,,97240,M,,5.0,Carmody,Hamelin,OR,O,,Anaheim,F,,648.0,0.0,United States of America
110615.0,Franklin Resources,5.0,514151.0,1481 gale court,MAU176,,R3A 1M1,U,5.0,5.0,Dareen,MAUER,MO,R,,Glendale,,1-536-952-5040,401.0,10.0,United States of America
407799.0,Fidelity National Financial,2.0,2903408.0,18390 martins east,Rez177,Apt. 426,73172,U,43.0,0.0,WEN,Rezansoff,CT,U,,Chula Vista,F,1-663-917-0422,484.0,8.0,United States of America
195242.0,FirstEnergy,4.0,1695814.0,23208 porter crescent,Koa178,,V6s 1p9,U,53.0,4.0,MOT,Koa,MO,O,,Orlando,,1-843-773-1791,463.0,1.0,Canada
315490.0,Commercial Metals,3.0,868465.0,17026 durand north,HAN179,,90140,U,13.0,0.0,leese,HANNEMAN,MN,O,B,Cleveland,m,1-823-567-1252,335.0,5.0,United States of America
22201.0,Genzyme,5.0,2810709.0,16533 devonshire park,jak180,,94639,U,7.0,4.0,nettie,jakim,NC,O,I,Huntington,,1-744-421-7512,,10.0,United States of America
441579.0,US Airways Group,4.0,3593363.0,8965 griffin east,ump181,,22307,M,17.0,5.0,AILEE,umphres,TN,R,C,Fayetteville,,1-621-744-1484,381.0,7.0,United States of America
342730.0,Advanced Micro Devices,2.0,2607636.0,22451 larner court,Wic182,,55116,M,67.0,2.0,chan,Wickham,NV,O,G,Riverside,,1-973-214-3381,708.0,1.0,Canada
117267.0,United Parcel Service,5.0,2735642.0,3681 HOLLY KNOLL CRESCENT,Gat183,Apt. 540,M6s 1i5,M,54.0,4.0,RAY,Gates,AL,R,,Dayton,F,1-428-266-1600,354.0,8.0,Canada
260107.0,Fastenal,1.0,1501732.0,5678 dayton street,bot184,,92708,S,5.0,4.0,Robinette,bott,NE,,,Corona,,1-334-466-5299,547.0,10.0,United States of America
166760.0,Core-Mark Holding,1.0,397072.0,15591 holgate lane,DAV185,,V6r 1q6,D,28.0,1.0,Rocke,DAVID-YERUMO,KS,O,T,Oklahoma City,,1-249-478-5643,761.0,9.0,United States of America
401021.0,Boise,4.0,3399757.0,23477 havenridge rue,HIL186,,63178,M,5.0,1.0,Suzette,HILLARD,NY,O,,Dallas,F,1-804-228-8548,659.0,1.0,United States of America
70945.0,DST Systems,4.0,2684548.0,18267 cape lane,war187,,x7j 1r5,M,,2.0,Myla,warburton,NY,R,,Durham,,1-564-230-0062,351.0,9.0,United States of America
389391.0,United States Steel,3.0,3041622.0,2928 POTOMAC UPPER,MAC188,apt. 48,M5e 1y7,S,72.0,3.0,dacia,MACHNICKI-HYNES,Saskatchewan,O,,Tacoma,m,1-781-339-9073,608.0,7.0,United States of America
63226.0,Pepco Holdings,4.0,3211816.0,14656 pasadena park,lev189,,23257,S,12.0,2.0,CHELSIE,levitin,Prince Edward Island,O,A,Alexandria,F,1-096-116-9962,706.0,3.0,United States of America
206220.0,Acuity Brands,0.0,127026.0,16983 flagler drive,Goo190,apt. 968,V6I 1U7,M,71.0,4.0,abbas,Gooderham,Alberta,O,,Hialeah,,1-914-194-6997,391.0,8.0,United States of America
,Baker Hughes,5.0,588945.0,17212 LANDER SOUTH,Koh191,,94539,W,90.0,4.0,Rec,Kohalmi-hill,Ontario,R,E,Denver,,1-733-360-9116,461.0,2.0,United States of America
337152.0,Newell Rubbermaid,4.0,1962620.0,23764 sabine west,AYL192,,H7h 1v4,U,20.0,4.0,Elaine,AYLWIN,TN,O,,Fort Lauderdale,M,1-591-402-8026,510.0,2.0,United States of America
312074.0,Westlake Chemical,,178193.0,16271 vista south,CHO193,,15201,W,58.0,2.0,Katharine,CHOUHAN,VA,O,E,Mesa,F,1-326-180-9322,805.0,5.0,United States of America
68551.0,Jones Lang LaSalle,2.0,2102811.0,1080 LAVENDER LANE,DIT194,,t5a 1n6,M,57.0,4.0,LILIAN,DITKO,TX,O,G,Cleveland,,1-784-796-6844,702.0,7.0,United States of America
488800.0,Burger King Holdings,4.0,2246854.0,10856 summer street,EMI195,,78784,W,43.0,1.0,CATI,EMIG,MT,O,,Lewiston,,1-662-625-4671,368.0,3.0,United States of America
431633.0,Hovnanian Enterprises,3.0,1312448.0,17021 edwards crescent,Ryd196,APT. 392,H6d 1w8,W,39.0,2.0,Luong,Ryder,IL,R,,Tallahassee,m,1-627-590-4931,520.0,8.0,United States of America
72797.0,Medical Mutual of Ohio,0.0,295993.0,7726 TALLOWOOD UPPER,mei197,,06705,S,87.0,3.0,JUOZAS,meisner,WY,O,S,El Monte,,1-055-694-7984,666.0,2.0,United States of America
260576.0,Lockheed Martin,0.0,1220003.0,19097 foxfire north,Ceg198,,M5c 1v9,S,57.0,1.0,Lysy,Cegelski,NC,O,,Sioux Falls,,1-166-844-7429,587.0,9.0,United States of America
200096.0,Yum Brands,4.0,2400476.0,8161 PINTO ROAD,hai199,,90759,U,58.0,5.0,ULA,haigh,ND,O,Z,Columbia,,1-516-930-4640,643.0,4.0,United States of America
,Wesco International,,2900897.0,9659 sakowitz west,cle200,,22301,,28.0,4.0,Francesca,clendening,GA,R,J,San Francisco,,1-261-215-4290,484.0,5.0,United States of America
267656.0,Volt Information Sciences,3.0,3942140.0,15306 pike park,Cie201,,19165,U,95.0,1.0,emili,Ciesielski,VA,R,W,Santa Clara,,1-681-572-7662,,3.0,United States of America
35253.0,Western Union,1.0,2118119.0,21891 dewey street,Par202,,75007,S,98.0,2.0,yogesh,Parypa,Prince Edward Island,R,,Greensboro,f,1-288-967-5460,676.0,8.0,United States of America
113159.0,,5.0,338540.0,8155 storeywood road,LOZ203,,90302,M,55.0,2.0,Xantippe,LOZINSKI,OR,O,K,Waco,f,1-315-022-2148,300.0,4.0,United States of America
297444.0,Lubrizol,2.0,2617116.0,20871 dewdrop street,Pas204,APT. 630,84092,,14.0,3.0,TINO,Pascal,WI,R,,Rochester,,1-707-402-6121,,8.0,Canada
52092.0,C.H. Robinson Worldwide,3.0,1459711.0,1121 GREENE PARK,Aul205,,v6d 1u1,M,30.0,1.0,AGGIE,Aula,ID,O,,Tampa,,1-186-893-7846,831.0,9.0,United States of America
30249.0,Celgene,3.0,1804959.0,23849 westerley south,bar206,,99503,M,90.0,1.0,Alane,barnes,MT,O,N,Paterson,F,1-571-918-3795,609.0,7.0,United States of America
483052.0,Leggett & Platt,2.0,2957472.0,1540 murie rue,ELL207,,80960,S,69.0,0.0,ABBYE,ELLIOTT,MD,O,,Fullerton,,1-206-055-2128,679.0,2.0,United States of America
287060.0,Fidelity National Information,4.0,2919293.0,16633 raymond road,for208,suite 344,53743,U,67.0,0.0,aleen,forslund,NY,O,P,London,m,1-963-724-8044,634.0,6.0,United States of America
274154.0,Arch Coal,1.0,3610130.0,18676 turman drive,Bur209,,t6d 1k1,W,41.0,1.0,collen,Burbidge,HI,O,U,Newark,,1-050-641-8503,338.0,4.0,Canada
379659.0,Affinia Group Intermediate,5.0,1209441.0,1808 HARDY STREET,FOL210,,91350,M,2.0,5.0,NEALA,FOLLMER,DE,O,,Buffalo,F,1-020-258-1680,332.0,4.0,United States of America
,Kellogg,0.0,1058712.0,11115 midland avenue,Led211,,37916,M,89.0,0.0,CELISSE,Leder,PA,O,,El Paso,m,,721.0,8.0,United States of America
100796.0,PerkinElmer,4.0,1946028.0,24950 sheppard lane,kop212,,22329,,88.0,1.0,MEHMET,kopke,IN,O,N,Toledo,,1-886-961-7857,351.0,3.0,United States of America
128277.0,Limited Brands,1.0,1420984.0,6450 LEMMING RUE,pay213,,M1i 1r8,M,90.0,1.0,Carlis,paylor,MT,O,,Sterling Heights,,1-999-799-7384,564.0,6.0,Canada
147414.0,OfficeMax,1.0,213235.0,19342 wycliffe park,PAL214,,h5i 1p1,M,54.0,3.0,marshal,PALACEK,WY,O,,New Haven,,1-362-078-4138,379.0,9.0,United States of America
51559.0,J.B. Hunt Transport Services,1.0,472425.0,7582 woodway south,fel215,,M1I 1R5,S,53.0,2.0,Fabien,felton,FL,O,,Dallas,,1-174-723-5263,727.0,8.0,United States of America
355622.0,American Express,2.0,1160132.0,22526 QUEENSBURY LOWER,ATW216,,53739,U,89.0,3.0,basia,ATWELL-BYRNE,RI,O,,Milwaukee,,1-898-789-3598,578.0,2.0,United States of America
468116.0,Occidental Petroleum,5.0,2869995.0,18833 3rd park,Mcb217,,06603,W,31.0,1.0,FARID,Mcbeth,CO,O,S,Anaheim,M,1-482-305-5399,642.0,10.0,United States of America
276728.0,Shaw Group,1.0,3727044.0,19394 canoas west,Jal218,apt. 3,28247,M,1.0,0.0,jyoti,Jalaie,SD,O,B,Huntington Beach,M,1-834-784-7657,,1.0,United States of America
135306.0,W.W. Grainger,3.0,2293241.0,9941 ROYALTON DRIVE,vem219,,h7g 1u9,S,57.0,0.0,Jandy,vempati,TX,R,,Naperville,,1-864-555-5341,554.0,,Canada
99566.0,IDT,1.0,2846515.0,10177 pecos crescent,BAR220,,90831,U,10.0,0.0,VO,BARNICKEL,VT,U,D,Iqaluit,,1-475-209-3369,733.0,6.0,United States of America
263959.0,General Mills,2.0,1619956.0,20823 WEST CHAPEL AVENUE,PES221,,M4j 1o7,M,74.0,4.0,Kien,PESOLD,IN,O,U,Winnipeg,M,1-459-456-1848,345.0,10.0,United States of America
441498.0,RBS Global,2.0,2367607.0,13483 ROCKDALE DRIVE,Sha222,,77288,M,28.0,0.0,Tybi,Shaughnessy,UT,R,,St. Petersburg,F,1-802-797-1712,644.0,6.0,United States of America
429621.0,Realogy,3.0,3795566.0,9645 HAYDEN BOULEVARD,Sch223,,77117,S,96.0,0.0,Nhien,Schmeing,NV,U,J,Waterbury,M,,564.0,3.0,United States of America
181214.0,ArvinMeritor,1.0,734762.0,6066 fillmore lower,Mat224,,45263,M,42.0,3.0,Florance,Materna,TX,O,L,Lubbock,,1-224-760-3774,465.0,10.0,United States of America
212502.0,Amkor Technology,,908994.0,293 conier avenue,JAI225,,v6g 1p4,D,64.0,4.0,Ros,JAIN,OR,O,,London,,1-511-883-9082,652.0,8.0,United States of America
244545.0,Lear,5.0,2561296.0,7000 ansley lane,KAR226,,72247,M,,4.0,Genevieve,KARNAZES,Ontario,O,,Des Moines,,,714.0,6.0,United States of America
218681.0,Asbury Automotive Group,5.0,3181069.0,13635 jarvis south,gus227,APT. 587,E7n 1j9,M,49.0,4.0,EMILIO,gustafson,Saskatchewan,R,,Madison,,1-405-014-0029,383.0,10.0,Canada
296916.0,Limited Brands,,2632226.0,17362 COFFEY UPPER,Ann228,,45272,,81.0,5.0,JANEEN,Annas,MO,O,K,Scottsdale,,1-076-073-0994,336.0,7.0,United States of America
453659.0,Beazer Homes USA,0.0,,12279 trafalgar crescent,lab229,,x7j 1q2,,57.0,2.0,cathrin,labenek,UT,O,R,Mount Pearl,,1-690-040-0846,626.0,9.0,Canada
194450.0,,3.0,1151333.0,24717 MIDLAND LANE,fli230,,80952,S,42.0,0.0,kirstin,flindall,IL,U,M,Iqaluit,f,1-211-707-3341,549.0,0.0,United States of America
49533.0,Acuity Brands,5.0,2763939.0,11493 worley park,sat231,,38157,U,30.0,4.0,giles,satkunaseelan,NM,O,,Moreno Valley,,1-642-203-7899,492.0,0.0,United States of America
394819.0,ABM Industries,2.0,370710.0,6492 HAMMOND AVENUE,tho232,,06703,M,56.0,4.0,Ted,thornley,NC,O,I,Naperville,,1-792-738-9524,327.0,0.0,United States of America
342754.0,,3.0,1192164.0,8954 bagby north,CRI233,,v6u 1r8,S,3.0,3.0,hayden,CRIPPS,AZ,O,L,Norfolk,m,1-881-269-3949,545.0,10.0,United States of America
224435.0,Southwestern Energy,1.0,223487.0,11622 josey south,Gas234,,28231,M,53.0,0.0,Gail,Gascon,CT,O,V,Louisville,M,1-537-303-6219,571.0,0.0,United States of America
37717.0,Delta Air Lines,0.0,2341143.0,11538 collinwood avenue,Cha235,,63107,W,67.0,2.0,las,Chavers,VA,O,,Akron,f,1-682-154-3638,423.0,7.0,United States of America
286483.0,ITT,1.0,1774784.0,20913 vickers boulevard,Net236,,H2g 1w7,,94.0,0.0,Noelyn,Nettles,NV,O,,Whitehorse,,1-512-708-0580,655.0,4.0,United States of America
185412.0,Health Management Associates,0.0,3951308.0,22274 VICKERY CRESCENT,WOO237,,55416,M,37.0,5.0,izak,WOODROW,VA,O,,Salem,m,1-598-440-6359,488.0,0.0,United States of America
472518.0,Western Union,4.0,2756025.0,881 vance jackson south,val238,,V6d 1u5,M,75.0,,bernita,valerien,British Columbia,,,Memphis,,1-281-206-9270,352.0,6.0,United States of America
425307.0,Family Insurance Group,,1833112.0,15079 DECATUR RUE,Ber239,,93782,M,51.0,1.0,Karmen,Berndt,VA,O,,Fayetteville,f,1-442-133-8200,810.0,0.0,United States of America
304909.0,Advance Auto Parts,2.0,698884.0,10424 mitchell street,lab240,,90252,D,74.0,2.0,Rio,labranche,TX,O,F,Lansing,,1-607-062-8891,686.0,8.0,United States of America
231226.0,J.P. Morgan Chase & Co.,0.0,3287261.0,14195 VERDE PARK,VRE241,,85759,M,100.0,2.0,ISABELLE,VREUGDENHIL,CO,R,X,Atlanta,m,,389.0,0.0,Canada
219026.0,Fidelity National Financial,0.0,3337290.0,10608 bissonnet road,GOO242,,M5g 1x8,M,,0.0,Micro,GOODINSON,GA,U,,Gary,F,1-141-622-5196,761.0,,United States of America
414993.0,Toro,0.0,2963197.0,11237 balmoral way,cha243,,78746,D,28.0,1.0,maribel,chaput,NE,O,S,Atlanta,,1-500-101-2792,589.0,4.0,United States of America
24837.0,Mueller Water Products,0.0,1487009.0,15621 yaupon lower,TAM244,,H2f 1z1,M,18.0,0.0,NADYA,TAMARELLI,NC,O,W,Dawson City,F,1-655-973-7192,492.0,1.0,United States of America
200645.0,Energy Future Holdings,2.0,3177428.0,12387 SAUNDERS WEST,CUM245,Suite 463,77288,D,77.0,5.0,Darrell,CUMPSTON,OK,U,,Mobile,M,1-972-039-2576,442.0,10.0,United States of America
22605.0,Weis Markets,4.0,1886280.0,6156 holmes court,SIM246,,35277,S,14.0,3.0,Hoy,SIMONOVICH,MO,O,E,Santa Clarita,,1-764-148-5233,649.0,8.0,United States of America
,MasterCard,0.0,1853087.0,17521 REILLY STREET,Est247,,36134,U,23.0,0.0,shana,Estes,AR,O,,Chicago,,1-399-618-9069,337.0,8.0,United States of America
389524.0,Oracle,4.0,195847.0,20093 canterbury way,han248,,V6t 1u3,D,1.0,,HQ,haney,MT,R,P,Nashua,F,1-628-481-6657,572.0,8.0,United States of America
232945.0,Mutual of America Life,4.0,3727580.0,11930 alabama south,Pee249,,99597,M,58.0,3.0,Co,Peers,Newfoundland,U,Y,West Covina,,1-085-050-1119,666.0,0.0,United States of America
390626.0,JetBlue Airways,2.0,2993662.0,22780 terrace lower,bli250,,V6N 1V1,D,98.0,3.0,Beb,blidy,OR,O,T,Mesa,M,1-993-284-6634,567.0,4.0,United States of America
286207.0,Western Refining,5.0,2886788.0,6481 century lane,Lea251,,T6d 1h7,,76.0,3.0,Sherrill,Leavell,NM,O,,El Paso,,1-395-464-9156,574.0,5.0,United States of America
391468.0,Western Refining,5.0,3672610.0,11293 rice avenue,Wil252,,M7o 1c5,S,59.0,0.0,takehiko,Willhoff,FL,,U,Victoria,F,1-811-547-9696,498.0,2.0,United States of America
171326.0,Bristol-Myers Squibb,5.0,3245637.0,9828 WEST EAST,kom253,,M2q 1e8,U,81.0,2.0,FLOSSIE,komenda,MS,R,,Hayward,f,,836.0,9.0,Canada
294972.0,AutoNation,2.0,959636.0,10369 gemini way,Wel254,,64172,M,31.0,3.0,Chryste,Welsford,Saskatchewan,,,Oshawa,,1-648-501-2866,759.0,8.0,United States of America
131039.0,Boeing,3.0,1037702.0,23445 GATES WAY,Lac255,,85265,S,1.0,5.0,Sheelagh,Lacombe,NE,O,,Hamilton,,1-332-974-4753,563.0,6.0,United States of America
480287.0,Advanced Micro Devices,1.0,69141.0,2160 WEIZMANN DRIVE,Hon256,,h5k 1p8,S,28.0,5.0,DICKENS,Honda,TN,U,,Oklahoma City,f,1-217-048-6379,313.0,8.0,United States of America
276404.0,Unitrin,0.0,2818725.0,16716 fresco road,Con257,,M2P 1F6,M,36.0,4.0,Maury,Conley,OR,O,,Portland,,,771.0,6.0,United States of America
435481.0,Liberty Media,0.0,3153373.0,17068 simpson road,han258,,V6U 1U9,S,47.0,5.0,Dorothy,handley,ID,O,,Macon,,1-246-119-5490,717.0,1.0,United States of America
,Jarden,4.0,616608.0,23276 dillbeck upper,WOJ259,,V6F 1W7,D,77.0,4.0,CHICKIE,WOJTECKI,WV,O,,Yellow Knife,,,355.0,2.0,United States of America
499891.0,Cincinnati Financial,4.0,1014586.0,24268 hayden west,Ami260,,92711,U,91.0,4.0,Lavinia,Amini,MI,O,P,Santa Rosa,f,1-347-479-6259,383.0,10.0,United States of America
394640.0,Steel Dynamics,5.0,1679903.0,2682 LUMBER PARK,Mo261,,60779,S,46.0,5.0,Kristine,Mo,AL,O,A,Fort Wayne,f,1-881-547-3819,579.0,1.0,United States of America
359040.0,OGE Energy,4.0,1062919.0,4129 crestline avenue,BUR262,,90790,M,36.0,3.0,tobi,BUREK,TN,O,,Inglewood,,1-155-847-4022,324.0,5.0,Canada
429949.0,Hartford Financial Services,5.0,3684297.0,18257 mahonia west,Kos263,,80908,M,18.0,2.0,Frederica,Kosten,Manitoba,R,X,London,m,1-946-987-5835,752.0,0.0,United States of America
333500.0,Penske Automotive Group,5.0,1805618.0,19050 cordoba upper,Bor264,,74129,D,27.0,2.0,Cayla,Borel,CO,O,,Waterbury,m,,723.0,2.0,Canada
480399.0,Amkor Technology,2.0,1852935.0,1121 greene park,LAR265,,M9e 1u6,S,79.0,,BRIAN,LARCHE,OR,U,K,Salem,,,349.0,1.0,United States of America
73398.0,Psychiatric Solutions,2.0,1528702.0,13762 silver sage way,BOU266,,93663,W,72.0,5.0,ROCH,BOURDEAU,CO,O,,Dayton,,1-551-913-3853,643.0,4.0,United States of America
,Calpine,3.0,178411.0,22629 bagby east,Pan267,,84119,W,26.0,0.0,Charly,Panter,NC,O,,Frederick,,1-666-863-1257,390.0,0.0,United States of America
446105.0,Saks,4.0,2245432.0,13296 wayside boulevard,Wal268,,82602,U,31.0,4.0,joli,Walbridge,Alberta,O,,Thousand Oaks,m,1-938-871-9739,801.0,7.0,United States of America
128126.0,BE Aerospace,0.0,3058077.0,9824 OLYMPIA STREET,Mue269,,94429,S,2.0,4.0,Kasper,Muehle,VT,O,,Escondido,M,1-333-561-7008,741.0,2.0,Canada
371101.0,Exterran Holdings,2.0,723251.0,6907 ferncliff crescent,Zub270,Apt. 986,H2A 1V4,D,81.0,1.0,Joo-geok,Zubans,VT,O,,Independence,,1-514-023-2587,821.0,8.0,Canada
263066.0,Penn National Gaming,3.0,3755553.0,24573 lyons avenue,Sei271,,40511,M,69.0,,Winona,Seidman,SC,O,D,Corpus Christi,,1-027-811-2670,830.0,5.0,United States of America
,PetSmart,0.0,757755.0,15407 fillmore north,Cav272,,M5b 1y9,M,69.0,1.0,king-haut,Cavasin,SD,R,,Santa Rosa,F,1-475-590-2337,441.0,,United States of America
453776.0,First Data,3.0,3610784.0,850 leon lower,Har273,,E7N 1P6,D,80.0,1.0,DARLENE,Hartell,New Brunswick,R,,Burlington,F,1-214-794-0930,484.0,2.0,United States of America
494609.0,Liz Claiborne,4.0,2994154.0,14635 greene rue,Nau274,,h5k 1o7,,14.0,5.0,Deana,Naugle,Manitoba,O,R,Overland Park,M,1-988-429-0103,653.0,8.0,United States of America
233618.0,Alcoa,0.0,612241.0,21034 windchime lower,Ste275,,95203,D,39.0,2.0,Laurette,Stegman,NJ,R,,Huntsville,,1-143-517-2347,727.0,7.0,Canada
,Perini,1.0,1352198.0,15868 dewdrop park,Cho276,,23513,U,0.0,,Renell,Choo-kang,TX,O,D,Berkeley,m,1-709-720-3248,535.0,0.0,United States of America
154521.0,Hudson City Bancorp,5.0,2534935.0,10232 oak hill west,Lux277,,T5c 1j1,W,59.0,4.0,Meriann,Luxford,MD,R,R,Casper,f,1-314-831-7578,320.0,9.0,United States of America
438162.0,Sigma-Aldrich,4.0,3189762.0,950 WILLS WEST,Far278,,V6z 1q9,W,60.0,4.0,KATALIN,Farnsworth,WV,O,,Toledo,F,1-342-101-7385,775.0,1.0,United States of America
352602.0,Plains Exploration,3.0,447872.0,23223 WOODLAWN UPPER,Shi279,,73121,M,4.0,4.0,Gayel,Shinjo,OH,O,,Cheyenne,F,1-419-495-9429,606.0,,United States of America
194788.0,W.R. Berkley,4.0,3207012.0,23208 porter crescent,Pip280,,75267,S,74.0,2.0,Lourdes,Piperni,NH,O,P,Fresno,f,1-992-551-4676,,5.0,United States of America
