AgeID,CreRa,AddL2,Empl,FiNa,MiIn,Inc,NumCa,NuChil,MaSta,A,OOReFl,NumCreCar,NWo
Iku7640,487.0,,Smithfield Foods,Lwxdv,F,499685.0,2.0,2.0,U,62.0,O,6.0,2722392.0
HBZ7641,639.0,Bnbfbxvqxtngv,Macy's,Ftvuzjdzocqmcoxvrbqcna,,62285.0,2.0,0.0,M,8.0,O,9.0,1785161.0
Pco7642,625.0,BYTRQAUTQWENJWAKLFVQEHKDYJALLKWO,Torchmark,Hnbgeuii,,320885.0,5.0,5.0,U,4.0,O,3.0,2823578.0
Ybv7643,,XDXUKYODQUUHZQCBQEZZQCMWQMQBUUEJTNSZIBPMEPLOP,Herman Miller,Fykbowmpxpbb,,184669.0,5.0,3.0,D,39.0,O,1.0,2123972.0
Rim7644,,nkftfznscqodxukjlmjmztlnhvcaaxmcagvke,Kindred Healthcare,Ruagwhiorgizpmbphjerywjrr,F,126989.0,0.0,0.0,S,90.0,R,3.0,112782.0
gnf7645,460.0,Qydqhbagvjtuivmefsuswajpijxzrnjxehoevanlkivlnnfncirniymupsrolidbsqjovm,Arch Coal,teldp,,48144.0,1.0,4.0,M,7.0,,3.0,248311.0
Wxp7646,793.0,Mbxglsrssswfglfkjrjmedkyvtchipxrc,Whirlpool,Tmhxnpfgyifx,C,377787.0,5.0,4.0,,95.0,O,8.0,3719851.0
Dxh7647,821.0,Fincpjxbqwdfuluknajcaxdhgnkkcwwbfrdfbrqfqqsvmkhnw,Arrow Electronics,Fpchjcvsrkakkqqsojokdrg,N,323782.0,5.0,5.0,U,59.0,O,8.0,1920385.0
Aqo7648,,Ujullatqqlqdeavpcpzhhoscdnspvktckvmdjhdniiqn,Rock-Tenn,Heiehcgec,,31880.0,3.0,2.0,S,13.0,O,6.0,576903.0
fen7649,643.0,Eymghd,R.H. Donnelley,sgapkfrztiyyayezulvi,s,390190.0,5.0,3.0,D,58.0,O,8.0,1855037.0
CMQ7650,817.0,ZCSEIEDDDMOVRBHWWTUUMAROGAJCSMTYNASUNDOIDTZDWBVQQJBOMANTK,Pall,Nohjtayoycptngwoitqzhmuf,,413821.0,4.0,1.0,U,67.0,O,2.0,2954046.0
Yhb7651,702.0,Vqdxskijczxliokh,Burlington Coat Factory,QIGFYQTIPFYCR,,301451.0,1.0,2.0,,68.0,O,10.0,952096.0
mbw7652,409.0,Fclwsu,Forest Laboratories,evwjgjrsttnkbmhmmrswodkvwdqo,L,5888.0,1.0,0.0,D,17.0,O,2.0,3382998.0
xas7653,617.0,HEAVOVI,Moody's,SMOQFUQUOWABMRDKJPFC,Y,254404.0,2.0,2.0,,44.0,O,6.0,3772196.0
MKM7654,,Nuvildisqwrretporbklkkkuesaaenmfetzsxnsoengrbvzglsybgklzmkxvvelaj,Fidelity National Financial,Jzwgkirmjeznhbniytvkxnhhar,,290984.0,3.0,0.0,M,16.0,O,5.0,3180080.0
Jgi7655,756.0,IMGLHWOQKASFDAROMYAMOPHMPBIOPSREIGWHGKFXOLVFEIKPZTCAHLBCNCB,Amphenol,IMPCDEPQTVPBRBNJNLWAPSYUW,,441847.0,5.0,5.0,M,27.0,O,,3971412.0
Mwv7656,484.0,Qyixsrnjoebdnlfllhogyogxucqdulld,Int. Business Machines,Ewwyolurheysjpusipgrmydspux,,373240.0,2.0,4.0,D,59.0,R,5.0,1488210.0
YOY7657,589.0,Ejtyvddwcwvmcqmbccdfdubrnjdkbdadbqlphphwpbrtvumnnmfhyqwakqipo,Int. Flavors & Fragrances,Indhpnqswpoplupdlejxhjm,,461444.0,1.0,4.0,S,8.0,O,9.0,2621373.0
Gja7658,380.0,Ukwllcghntgqugnsgvuipavrllepqrfbbf,Gilead Sciences,Dahur,,255072.0,1.0,4.0,S,98.0,O,0.0,1021949.0
rcx7659,541.0,njrfpmvtptmizvafxeryrnxywmkqmfdouwwnykwojclyoqrgvqgiowxysc,United Rentals,JLZXMAOFICNNT,E,255019.0,1.0,1.0,S,35.0,R,10.0,2444319.0
IPA7660,474.0,BPENSONZGIJMQPDRWDCT,Convergys,Rvrfuknkgeyb,V,330718.0,1.0,,M,57.0,,7.0,362567.0
rbj7661,685.0,Heurrztnsuomwaqkjnhwctjjqeekmqiztwwsjnddugdnhjfufvqgsqhppdhpomfypdpxsv,Mueller Water Products,Ruihhbkdjniajgrvwos,b,245130.0,2.0,1.0,,69.0,O,4.0,462234.0
ebw7662,363.0,PHDGPCMZMTFIABDCHWTKJMFZGITTJBEINIOTRGSDQV,Shaw Group,Gkirgeljoajnkshohjinbooco,U,19691.0,4.0,3.0,M,33.0,R,10.0,3936622.0
SQY7663,605.0,lxoewulytrayksjjeixgmlwiuwfjhuegvdbgsuermwkz,Energy Future Holdings,cgqpaxicnbhaaufmao,,13490.0,1.0,1.0,M,33.0,O,9.0,2116904.0
nqw7664,394.0,IMQKDBOQQNUCBFYZXMVDENONHFIIOEXPTSFBYCEIFRTHPJQEVLILNNSWOG,PHH,beidygiakhaztngnhqsrjhxs,i,90333.0,4.0,4.0,W,1.0,,6.0,63883.0
Fyz7665,812.0,ngmzxncjzvginqaixudbhgjqkwoxqjycqrefnmqcdrisoqfbknkmnmsrdhwgmqykyj,Simon Property Group,XXILDDNLYSINLOGZNXHQKGLMEAR,,210200.0,0.0,2.0,U,19.0,R,6.0,2747738.0
Hds7666,688.0,Jtiwqtllu,World Fuel Services,MLHCHSATXNEQIRSMEHAM,J,195318.0,3.0,3.0,M,63.0,R,3.0,938329.0
ksz7667,808.0,,Andersons,Qqgzzbefkm,s,486627.0,5.0,5.0,M,27.0,O,9.0,976093.0
Wzm7668,492.0,Vwhjqdpbsxgifvj,L-3 Communications,qdjedjylsojhngornkkgmozdbb,,142918.0,,4.0,,12.0,O,1.0,2031908.0
Xna7669,734.0,PQRUFVKVMHAPJWFNTXVCPZTFOUGXJMKYVMFSIGYDUORCRJMI,CACI International,Vszkppbmlhgmjgeiss,N,243364.0,4.0,3.0,D,26.0,O,6.0,660066.0
ugr7670,579.0,Rbtvdcuzrdgkwxgntknutxckwnytguygdyjwrejuia,M&T Bank Corp.,Yizitnh,,208343.0,1.0,5.0,M,2.0,O,7.0,2777991.0
Qao7671,410.0,Oivxztihdxtiymll,Family Dollar Stores,Jkrhfalisxualvrritesxm,a,26787.0,0.0,4.0,M,34.0,U,10.0,3148815.0
MXH7672,743.0,GRBTZCPWVAXIEDLFBP,Medco Health Solutions,Hfhsubkrpir,G,190609.0,0.0,4.0,D,86.0,O,7.0,3714775.0
KQU7673,431.0,yrwbeeazafrlhgevuujdmoayhrrtit,Crosstex Energy,Htbblpuiuynkio,J,,1.0,,M,47.0,O,9.0,2203195.0
bxn7674,805.0,ZYKFEACHPDHBFUOBGEOFPMZYSKWZGKCJSWSGUIKGNFYQDUNHKQRFLSOIDNGOQGSZBYFATGDAFXXALXTR,Reynolds American,odfxd,,,0.0,0.0,M,73.0,O,4.0,3708645.0
Opu7675,688.0,KRQPTUJPRRCYHLEFKBCWUOAXGKRYBUTSHGOFAQEMQCWGXIWW,PolyOne,Znewofyktnzry,,453308.0,1.0,0.0,U,83.0,O,9.0,2954852.0
Ceo7676,483.0,Gctrmgbnlmfrattklbjkwupgkxtscugwoybzjiqavnuiogkphnmoncsdbgcympwkqtukzmqxhyjtp,"Toys ""R"" Us",obgrwipkwotv,,251108.0,1.0,,D,99.0,O,1.0,2421534.0
DZH7677,844.0,Nsmcvnmewdvkoyxccrpbtnbmgcreuikqnhcdpnzksidrxizgqe,Sonoco Products,llbtndfaert,,128853.0,0.0,0.0,U,49.0,O,7.0,941243.0
Ocd7678,436.0,Cdfhriutpkdafvnqaknxfagsycyedqxsyrtsazbklpawywxjscoudkhdxwwzojcskidtubekfgfh,Newfield Exploration,Vowvlsbsbfokxbljqxz,,486933.0,3.0,3.0,M,96.0,O,5.0,3133101.0
Uyj7679,336.0,Legbseyxfoglxjxwhgjzrgtwehtybppbbturfyjtw,IAC/InterActiveCorp,qafdyn,,306545.0,5.0,2.0,D,12.0,U,3.0,2070834.0
mhz7680,688.0,frxttcqtwmvcozbcgkzuhtqlxixybzxntwbuywlcvboycczpyxcp,MGIC Investment,aqococfdutcrxipsdiizyfbigy,P,7682.0,1.0,1.0,S,75.0,O,1.0,2617194.0
Sft7681,581.0,hkoyjtywhpdhr,American International Group,Radeyutyf,,280763.0,3.0,0.0,U,29.0,O,9.0,2752340.0
gza7682,670.0,Mcukytevbntbtojyvvwfhtehrjkmqxqkainho,Health Net,ockmjwrdbkxoaemodyftxmjcl,,296945.0,1.0,2.0,,4.0,R,6.0,2611991.0
Rem7683,671.0,Upjgbbciatadkkxsnnqbhrckqcwhvmrnixiwvfosomwpzipmndogviptcaejebeyto,Mueller Industries,MPCHPTTYJUWERHWMHALH,,176399.0,0.0,0.0,U,100.0,O,5.0,3965576.0
cko7684,352.0,Jfwccnzmfbvapnjdqjthwagblnpiorcwdgqdewyr,American National Insurance,Duhgkwcceehrrqvnnirv,b,97252.0,3.0,4.0,U,45.0,U,10.0,3550405.0
RLN7685,317.0,rjxzamoqpqhaaaxieysyexzcjsydrkljzlwqrahuyziejjjlrowthbvdeiyznzoauevkfgcwwdf,Morgan Stanley,Rpmqztmrghojzbyqnivxceyuiha,,320588.0,3.0,2.0,S,63.0,O,10.0,1566093.0
Qjl7686,809.0,Vcuqoxpqiagdsjlrlqdhdbwfvdyyehvbhxotjyaehcjzdxigaiwokkreeir,Halliburton,YTNSVR,R,18284.0,4.0,2.0,,35.0,R,6.0,1944507.0
YNL7687,704.0,Lzqpctubshjhbonplyvbkpvwaiklmxnoxbvdthmysxujjhrsjhtpiqcgvewteibauxmteqkccfjetjcr,MGIC Investment,xgayrgnjhvearxja,w,,0.0,2.0,S,61.0,,5.0,3250645.0
qpi7688,411.0,dbbiipgceoxrelirr,United Services Automobile,AJSVULACHMZKBAEN,E,80228.0,1.0,,S,43.0,O,2.0,2806218.0
Xxi7689,431.0,lwkuslewwpqlmqtkxlfnaaloqcougorfnnscaqzzobrargrnzztbcocqahhkqqf,Spartan Stores,fubtbkexiuaacw,C,39672.0,,3.0,U,98.0,O,4.0,2826399.0
axi7690,362.0,Whwhamkhcfwxwwdzlfcnrqajwcfczohlpahjoykdulkwozthxvs,Moog,Lygmiirioggkj,,225036.0,3.0,3.0,M,84.0,O,4.0,91147.0
Wqd7691,532.0,Ydjnahnxjekwwvlbedwtqekyuhomxxrwyjdcurodxdrpbqyicvnycoz,Century Aluminum,Xtslyxwajneuihyndtpz,,224427.0,2.0,3.0,M,,R,4.0,1036928.0
jur7692,442.0,Aphldmruwmbvrajtjkcnjadcaadjovfmwhcu,Hayes Lemmerz,Fmeifzrxyvgil,g,123153.0,5.0,4.0,U,18.0,O,3.0,2406965.0
NBX7693,677.0,qroliyuwlwkuquhoobibbvfubyjkpbqxuszyintthawnjjmrll,EOG Resources,Rugvrsjeadcummqftfmb,t,,2.0,1.0,S,14.0,O,10.0,3588199.0
Naf7694,565.0,Gygrsb,Dresser-Rand Group,RAVHHLPXNYMAOCOVOWXKHPS,,353487.0,4.0,2.0,M,22.0,O,8.0,
bzc7695,365.0,Yiaduiiz,Sealed Air,eaxqrdredlfrhooq,,145794.0,3.0,1.0,M,7.0,R,5.0,2896930.0
Pmo7696,406.0,Fudfpqtgptlrxzduhykgxruxmidsscscoxfjnhnmdatvmkeldfqaqyarmbiicwnkzenypfzwsurnn,Blockbuster,XLJLRWZ,,142515.0,3.0,5.0,W,97.0,O,5.0,312676.0
goh7697,774.0,AKNKOVOODFQXYTMPKDDTGBXOVJMTLKQQLIZPTOKLZUVJGUZVADSDVAOIHDTP,Owens Corning,Wwqsseqcbmteqjub,z,414775.0,0.0,5.0,U,49.0,,3.0,16279.0
Jfb7698,718.0,NXFOMKMOB,Robert Half International,Qdakvyntptkywsqpy,I,125271.0,2.0,5.0,S,25.0,R,7.0,1536113.0
Hao7699,588.0,Qadpqpabca,Wesco International,Fhpdqgmswyxgqjhe,,,4.0,,M,99.0,R,2.0,184474.0
Dwo7700,764.0,IVLIDMMKUPBUAMMTZKKODCMSJIQFPAGHZSCIITYLLMSFTLFFGFLMGYPUMES,Dana Holding,Fyetnnttkqoewqijbggbvrkxdg,O,93761.0,1.0,5.0,M,44.0,O,5.0,2971869.0
RJA7701,,Usvdhflkxslnbtzzisdzvrtxahojfubansszmyjicqoxxv,NBTY,ktggcdbzntnxuxsiosyqegcesu,,397902.0,2.0,1.0,U,96.0,O,2.0,2256728.0
Lph7702,657.0,Slztmsoqjhhpzvtlgmxdagfuspobctdtmqidtayndzcwufilvguwnazchjpowkypgjwlgoweuez,Eastman Chemical,Yzurhpzqfcwgkwsgrkjzithjnksa,,123538.0,4.0,3.0,M,88.0,O,8.0,2127026.0
Rfk7703,769.0,,Allergan,Qijmex,,118013.0,3.0,2.0,M,33.0,U,,3476485.0
RFU7704,776.0,Jeppnwgsxehnwtfwftgi,Global Partners,WDJNJGKCNRPTUNIQNNBBNN,U,45737.0,2.0,5.0,M,8.0,O,7.0,908035.0
TQH7705,343.0,fqsptuwgigbkjzqlzpcavlfufvyayzyjxpkejyntcxx,Fluor,Wjfwmudjwwybmmiubeqybeeniystl,,456999.0,2.0,0.0,U,55.0,O,4.0,
Bbc7706,568.0,proypfxamoqniedghhqcbhnoljrpkdejieltf,FedEx,PMWXCRMVYFVJX,,326910.0,3.0,4.0,W,43.0,U,5.0,3054149.0
Yoj7707,830.0,Npryiyyucfjewtwffepmnkekuhubxqojvkpcglhfauktnjnttzprxagtflktxlasidrhsqjhwvlzaybx,Polaris Industries,luklinfqmglorhokwtwvhgqhmhxisf,F,166536.0,2.0,0.0,S,75.0,O,5.0,
lvh7708,812.0,wdwypgswmghpomebfxyzdsvrrmzejobbmlnocvzpjtjngis,Torchmark,Mmxepsmk,,337347.0,3.0,4.0,,66.0,R,6.0,248269.0
Zpr7709,489.0,Qbjvbdhukolhkvblzlpqvhoidbsxhjjidxewmpmeyviumfaknanhkawkqkicst,Alliance Data Systems,Ixsoib,,41345.0,2.0,4.0,U,58.0,U,6.0,1203267.0
LMG7710,845.0,Abgxbgumkxdgtfxdnipqahoppnvqtycloripcjpwav,American International Group,Cwurvdjbmuxtioeqbpk,,370209.0,5.0,1.0,U,29.0,U,9.0,3704743.0
WMF7711,735.0,johelumobsdscjxtegwoqf,Mohawk Industries,Jhnamxkltxicm,,343016.0,0.0,4.0,U,28.0,R,0.0,3673540.0
Qov7712,615.0,RVREJBODDAQMNNKSVFCRGEEGYRFCHGQKZIJAMSVQCZSQXIKMEHHFOVJHJQFGKIOHOUNFHENWBEATHG,Vulcan Materials,tdbtkqtfzcnjridma,,186990.0,4.0,3.0,D,93.0,U,4.0,982779.0
Vkp7713,,fviktddqlpzaihbnirmlzugjucssebcgjqwk,OfficeMax,njcdtc,,46562.0,,4.0,W,17.0,U,6.0,2778471.0
SST7714,769.0,MHHPNLYPKALRGEU,Michael Foods,OMBIVJDP,P,98412.0,5.0,5.0,U,98.0,U,,2585134.0
Fuk7715,406.0,Szdfmvhiydvlwhpmpetcnqcwscvrnbaih,Vulcan Materials,ITHLHECNZJLMPKFUHWZCVMIZPUWUXZ,,436056.0,5.0,4.0,S,38.0,O,10.0,3591627.0
Brz7716,586.0,BTXEJWXBNTKNXZHXO,,Erjrxnjctmkhgqwpjzuylkf,,36008.0,3.0,1.0,U,44.0,O,0.0,1819561.0
Faw7717,630.0,VJIXJQFCUTCUXUYATRICWNQEXFDOKVULJGBBLWBGAYQVJQEAREHYVLEKWJRBNN,Unum Group,Ijqvmftaeaoeiycxxi,,417402.0,1.0,0.0,M,27.0,O,10.0,2857056.0
Jtn7718,533.0,Lyljat,Domtar,lrntptwvbrtnvwdquqpsx,,273535.0,1.0,1.0,U,94.0,O,7.0,1393892.0
too7719,328.0,Qabwlgqrbidnenyyuvbgrhhvvrgw,Sentry Insurance Group,Ouzxts,,445562.0,4.0,2.0,M,,O,,759096.0
Kcd7720,753.0,lqixcaatrhjqjovgxa,Constellation Energy,Cxogpjlizzckvntqnvns,,226333.0,4.0,2.0,M,60.0,O,9.0,2288668.0
Yhh7721,512.0,Ekuhwjayuxqperlxnlmrymdmwtxaflbhscqyncomfhwbxhbgjolmyxmxwmnplizhomhjceuxbntzlxvn,CSX,Piqrxkifkii,,,3.0,3.0,U,48.0,O,10.0,3580824.0
Adu7722,432.0,BTVDHAKTATGCRSNLNJIMRNEKOCW,W.W. Grainger,Bflmgwcfmker,,,5.0,3.0,D,36.0,R,8.0,1681450.0
Kwx7723,323.0,Rrzywqvopgjspxdxcvbavgnmfzwgrqwccgvekosmpedjjojxvpdennlhtb,Kimberly-Clark,Gjxszyfxpweic,W,271054.0,5.0,3.0,,67.0,O,2.0,1592047.0
uzl7724,714.0,anaeppkooczdbqjqbkncsjyigtdewzxxmwdxwigprimlifrikliqaffedqqvcdfwmnzkfzavdkxa,Henry Schein,Bjobwdoxutojkprezhmpqibkxthznh,,64626.0,3.0,4.0,U,63.0,O,10.0,3596545.0
UXY7725,730.0,Stltlktrzkoxogdnbkblwqfmeakmysqhlfzqcfhvuizenxftt,State Street Corp.,Nesaxzxlulmhmoxztefdk,C,463945.0,5.0,2.0,S,55.0,O,7.0,3093246.0
FRU7726,346.0,Rerwaixnthnmubexctjvtjfcyxbgybbnktinjlsedjzli,Quanta Services,DHICXMQRMKABXBTFUBDUUJDI,d,159731.0,0.0,,M,4.0,O,5.0,3867919.0
Bjx7727,,dwchwkksmytmabvhrtrjksknavvfiiipophpbzkcxcrkbvkylijdjyvteuurdprxb,Marshall & Ilsley Corp.,Sfdjitmusbmcjxar,,190805.0,5.0,3.0,M,92.0,R,1.0,3245961.0
zkp7728,818.0,bytlgbvuqbpxdyxtlsfiowxxcobig,Oceaneering International,BROVPAASJ,,43888.0,1.0,1.0,M,93.0,O,7.0,600366.0
Lbo7729,623.0,Xfuwlnffqpdtapbkklpohkpwqsumdeulnwpwxhdzwchksififvwsrkhnsclnewjhp,Raymond James Financial,pntucfaekdacxehx,u,34137.0,0.0,0.0,S,87.0,R,4.0,1738979.0
TFP7730,742.0,QVCJYXTAFGUAOIOXDMBDBDERUGMAOIVLBVNVVWLXXETPF,Valspar,Yuvfvyhmgf,r,196885.0,4.0,1.0,S,44.0,R,5.0,454564.0
XKQ7731,378.0,Ckzlfaxlugy,Live Nation,holps,v,206705.0,0.0,1.0,M,95.0,O,9.0,3912268.0
DQY7732,323.0,Mzcgtsgenbpkvrvcivatdmlzrerricchgsjwfrwigwqccodqcirzbamczbgx,,Zhsdvrhwonsusgdyuqztx,B,337299.0,3.0,3.0,D,61.0,,8.0,1966788.0
Ydl7733,684.0,Faarhmxaisozfaflppncgzgseppmdvpaxwxrmnowds,Health Management Associates,SWEFUTQ,,280247.0,2.0,5.0,M,23.0,R,2.0,985098.0
VGT7734,390.0,Iqimsnxoqjlznmibgvgfawhyldnbyekclcogi,Wyndham Worldwide,Trhovdcrqxthcnbbrvdob,,286206.0,4.0,2.0,U,16.0,O,6.0,
Wwi7735,707.0,Hikomhxvajrtzayxgrsnkk,Broadcom,Fviodsrylzqxraxioqleo,C,153656.0,4.0,1.0,M,58.0,O,8.0,1053231.0
OJF7736,368.0,jbhtombsbmqfattyurifuucsztlxwmevresb,Aramark,Sgzipqh,G,379503.0,1.0,1.0,M,58.0,U,2.0,
Czs7737,534.0,Ujdehjjsexrvbhfomsccrawxahwifviqraxdqkwrxctnsbjpalxnofkxaaucb,Aventine Renewable Energy,VLTBIX,r,19124.0,1.0,2.0,M,21.0,O,5.0,3885299.0
Zpa7738,379.0,oepshgdeoddc,Humana,lxsuouepduoidrjsneub,,44001.0,5.0,2.0,D,66.0,O,9.0,895008.0
Icx7739,305.0,ZXPOVKZTHDSOD,U.S. Bancorp,Yczdgngm,,461564.0,3.0,3.0,,92.0,O,5.0,101325.0
jmm7740,417.0,,Analog Devices,Kgqiqsawtbkpgsrsswfadgenvkxxc,,313750.0,3.0,5.0,M,38.0,O,1.0,1279719.0
saz7741,536.0,Ddwtyl,Superior Energy Services,PYKDTNCFODSNR,h,78185.0,2.0,4.0,D,,R,9.0,3779634.0
Ybr7742,773.0,qibrtlnduzqutxr,Freddie Mac,ohezji,R,419102.0,2.0,4.0,W,66.0,O,10.0,742822.0
ncz7743,808.0,,Autodesk,Htpngemoolmybunaep,,91366.0,5.0,0.0,S,55.0,O,10.0,2761827.0
WWO7744,660.0,Equkcsmqxxxwumxbxwwitywddorabylfivwqqwiqhhfddufmuvpgrqqhrf,Shaw Group,osnyvlqpt,x,433487.0,3.0,1.0,,55.0,R,2.0,3749505.0
TKP7745,,emdfadfnncrqvdbxpaourggzglvuzwihcttgmcpyphwyykhdoyjxnckulduebzfggrkslhohhwafkl,Commercial Metals,Lbbutmfng,,394286.0,2.0,0.0,W,83.0,O,4.0,391566.0
Mqz7746,346.0,OCDRZHIRZHWUMOLKZSAUWWEFMXGRLXIDNSOLIKWFNXKNDCZVSKCPLXTJZVCVYEIPPTXPXEHP,Laclede Group,Nomvdbagefjlngselxriwhzgpuspcj,,189157.0,1.0,5.0,U,27.0,R,7.0,2959021.0
Dqw7747,475.0,LLCYBWYMZAHHVNXDAZQHHIATPRTQTTODPADNLVQNFDJSFFNXCRNNBJXLFMOCPNMAEBDHYWLBPYZK,Seaboard,bnkufhbxijwrfnjsppfsgp,,22483.0,4.0,5.0,M,11.0,O,4.0,2776296.0
seh7748,499.0,ikuyjikfbjxooeeyesiqbcuwliopqmapqfxibiwdsvnfjwlutqcwqpqqniucjloupoiadljagbcyfz,General Mills,Mmuplbewosfgftjogkaz,e,298307.0,2.0,4.0,M,56.0,O,2.0,
Nii7749,346.0,Xtnlcxyfosoplfrnnecugbgwglddk,Family Insurance Group,Nvzlhjvlnefxuixkftbrjpuhvvu,Y,353200.0,1.0,3.0,U,54.0,O,2.0,864947.0
Szc7750,431.0,Ujiqqwqfwtglgwzqdvagemvhylqgipmmwdnphwuijxkfxl,Brink's,Nrxkbu,,185208.0,4.0,5.0,M,50.0,O,0.0,1146468.0
Mph7751,823.0,Mqmfobaorinrwvshkrfyslaccjsmcmcwamxommcqtscnwnxzlynlwdmgdgewfd,Medtronic,Fqahvzbjrflxo,,17790.0,2.0,5.0,,93.0,O,2.0,1702447.0
Bvl7752,344.0,doalizpktnbwdftrawmjymfjkjapladoceyzrwowlxlmxcjelouwgbqjcdfblonhojlffbfexkrjseiw,United Refining,IMELHPKYDEXIHELBQRD,,59420.0,2.0,5.0,M,15.0,R,5.0,2293642.0
Nbu7753,709.0,,Smithfield Foods,TFOSMWCFBTVKINAVEEBDKPMBW,V,178200.0,2.0,,S,92.0,O,9.0,1529653.0
Emz7754,,Yghqixirlazenhgjhhmgvuqwkfioxijfufxxtpxylferwxndeqtdfivmglj,Medtronic,ieomjcnhnyysvradllmznsyd,,162738.0,0.0,1.0,W,22.0,R,2.0,137515.0
Kkw7755,354.0,eaxyhkd,Cabot,Iqcdijgerjktuahlgojvlo,,352913.0,4.0,1.0,S,25.0,O,,2754879.0
HCT7756,,IUTWAYEIDFTNFAQONUASUNWTCTMFLQWMUZQRAXOXLQHKLMMTGLIJPNGYPMHP,Electronic Arts,ahvvihkvbextremvexfapo,,288188.0,0.0,0.0,S,77.0,O,9.0,929067.0
BBE7757,686.0,pndndohgkkxeoezcbxqxeodozdgciwayeqrmboug,Seaboard,geryrjjsknqvhuswavmrjmcrefmhoa,h,385946.0,3.0,4.0,D,26.0,,6.0,1153023.0
PTM7758,643.0,BOXPHMHJGQFDVJCIWJLRKREFDWGRCPFZHVUPCYMYCSDORVFMJRGGJK,DirecTV Group,WTXMEESMJGTZWDYME,B,136162.0,4.0,3.0,D,56.0,O,7.0,1933058.0
QJD7759,665.0,Obsxksrxsfyvlylcmdcephtbhnqbudbpdcysxnigstcwtoymcvvptknwcaczyngapwdftxx,Allegheny Energy,SLZAPLSIUU,,220449.0,3.0,3.0,M,16.0,O,5.0,3179244.0
SFE7760,519.0,,Marathon Oil,Pbppda,,299284.0,1.0,3.0,S,77.0,O,9.0,2912318.0
rro7761,615.0,Ymuudoodndgezqonyfmqiqzrvspufqcxxmjcopfrxvegerjxrqjcvbivkxhjfkdxnqr,Prudential Financial,Wvtticeyguuhhotrxgmqzsystjnc,,334094.0,3.0,2.0,M,43.0,O,6.0,2828037.0
Imu7762,,ORFRGNDHJNRCAMTSRLROBXCDJTYTKJKMCELLHKQMPFGCKEGQZIFAVPVIYLXVHNSNPBQ,Dollar General,FVVKHPCVSNGTUUITXJ,K,364719.0,3.0,2.0,D,94.0,,10.0,495577.0
JPU7763,812.0,Vedkqqqccangzpgdlfuhlrxiooproyrutbgaevkcgkhkuejklxtcvcidysmvjvpwn,Schering-Plough,Jowuthjstdmjzpl,B,319866.0,5.0,,M,92.0,O,9.0,1793954.0
Luw7764,346.0,raodu,,bctcbpqwkkayptutzjkym,,71545.0,4.0,1.0,M,19.0,O,5.0,2347778.0
Fde7765,761.0,WVGRXHMEQAURUVCTXETGO,Capital One Financial,Jdpqlxxtfd,,,4.0,3.0,D,80.0,O,1.0,380048.0
Bso7766,617.0,jssgcpqbaisoajgfnvldhzzizdbgdptjbtebeakcrgazhdteshfnfzpcbbqdtkciwwa,Collective Brands,LWMWK,O,484457.0,1.0,0.0,M,64.0,O,7.0,
GVA7767,470.0,Ivnaeynhrihmhggcacozxjsptmqpojnk,AptarGroup,utkoptkxststrid,k,176394.0,2.0,4.0,W,44.0,O,0.0,1918435.0
twc7768,356.0,CJPSRGJELVXVCGMZUGEVEZDNNUJZJMTJAAGQ,Coach,Frtlkivwiqi,e,251600.0,1.0,1.0,M,47.0,U,6.0,2764457.0
GZF7769,,Hzpykvjzqlhdytsgaboxtixfw,UGI,gktsklphdxwnvhcrfcxrykqyacjavd,,145698.0,0.0,0.0,M,93.0,O,7.0,1510144.0
bvm7770,806.0,nifolgpxsaurthtekwqhvnjbwhfyxvdbtyvlgokbmpqavzdkoxfspoxupstxpfz,Forest Laboratories,Boxkdkokrcglmcgymhcxafg,E,492640.0,4.0,5.0,W,94.0,U,5.0,925182.0
zju7771,,JMULPHHLMDEFKGBTPONITTLBAQPMEBMVYVQMLLLLNLQMDUOPZKXBUVA,Boston Scientific,dcgkvxonx,R,266405.0,1.0,0.0,U,82.0,O,9.0,2566330.0
DYV7772,731.0,yfswxwqjxlattmozifugibtljxujxhofzhcscahnzfqdxejbmyjfajnipqqwonywuy,Worthington Industries,tpkpxsuytfvvou,i,307897.0,,3.0,,42.0,O,1.0,3668461.0
Gpk7773,441.0,vuxjxxfwsfchhlwispwov,McCormick,jgyioszfmrvmotbdz,,53713.0,4.0,2.0,M,,U,9.0,2348645.0
Lit7774,339.0,gqtvwhaagfoxyfhbyrrwxjsshlldpaxqyensebsdjykhkevlftutdrwpigeou,Southwestern Energy,KNITXFSNBS,N,70637.0,4.0,1.0,D,12.0,O,7.0,616526.0
BZG7775,822.0,Kjenzgouhgozkcnqnpbicdzeskqborvyuubbiyplfudvdw,CC Media Holdings,Rhnezmjcmsrkqdccizjohntrb,C,384754.0,3.0,0.0,S,36.0,R,7.0,1828046.0
Mld7776,487.0,Dforpysiy,Jones Financial,WXVBQSG,u,411913.0,2.0,3.0,U,,O,8.0,1296407.0
Ujq7777,664.0,,Whirlpool,RDVDSWKKDKHDJDKQGLVRVT,,499162.0,1.0,5.0,U,4.0,O,,903552.0
Bmf7778,392.0,Ljndmhnfqzsprygifatealsppnwpvgswetzzzmkbnjaoxlec,Patterson,Iwefijhhrjcvvhy,,86635.0,3.0,2.0,M,79.0,O,3.0,230058.0
