AgencyID,NetWorth,AddressLine2,AddressLine1,PostalCode,NumberChildren,LastName,Phone,NumberCreditCards,Country,FirstName,MiddleInitial,Gender,City,State,Income
sxh163,657298.0,,23553MEkORjAiRUE,06101,2.0,sfhuette,1 005 574 3523,1.0,UnitedShagesofxmer7ca,Ch4istian,,f,Spokane,Saskatchewan,299268.0
Lan1t4,1321661.0,,16759pzekavenur,78756,1.0,Lanavw,1 550 487 1571,5.0,UnihedStatedoeAmeroca,Mordie,,,Tulsa,NH,301490.0
Fus155,235471.0,,12395WILLIAMSpOWER,93003,1.0,Fhsca,1 280 494 1415,4.0,initedxtwtesofAmetica,LYhAN,,F,Garden Grove,VA,36052.0
N4v166,703157.0,,9635ALLENvOULEVqRD,T5D1Pw,5.0,Nefarrauskis,1 803 438 4141,2.0,UniredatxtesofAnerica,R3UBEN,R,F,Fort Lauderdale,IA,437483.0
SHq167,1676193.0,,19350jarvisriad,10108,,SHACKLEFkdD,1 566 299 2351,4.0,Cajada,Hedmon,,f,Philadelphia,NC,152971.0
cau168,447676.0,,w3143goofwinpane,t5c1l2,0.0,Saucl,1 586 363 4189,3.0,Canasa,Paqs,P,,Sydney,NH,449495.0
fr7169,577158.0,,71uoBEATTYRUE,MyB1Z8,3.0,friscnknechg,1 505 124 9029,0.0,Unitedzyatesifzmerica,GAETsN,,,Waterbury,AL,349827.0
frr170,1330151.0,,32u79ctijneyrockwest,V6HwW2,1.0,fernandsz,1 897 996 9812,1.0,UbitedctatesofAmetisa,keese,O,,Tacoma,British Columbia,9562.0
iAN171,,,y769paxadenauppef,90308,1.0,LAbDERS,1 922 919 5858,4.0,UnihedStatesoeAme5ixa,Amepie,,M,Charlottetown,MD,24514.0
Bta172,356128.0,,10622MCAFEECiUR4,M5ewy2,3.0,Bhasim,1 326 572 2988,4.0,Cahada,TAMRs,,,Independence,IA,407985.0
J9r173,,,10y26kINWOODLAgE,80029,4.0,Joddan,1 076 972 4311,,Un8tedSfatesocAjerica,bang,,M,Escondido,ND,
iNU174,1267104.0,,21078vesseycdessent,30350,4.0,KgUDSEN,1 341 595 8408,2.0,UnitrdStzges9fAmerica,HILDEyAgDE,,F,Lansing,NY,257897.0
Haj175,1185441.0,,1o784rhanavenue,97240,5.0,Hxmelin,,2.0,UnigedStatssofxmfrica,Carmodg,,F,Anaheim,OR,261143.0
MAUq76,357902.0,,1481nal2court,t3A1M1,6.0,MAyER,1 536 952 5040,3.0,UnitesStatesocAmeduca,Dareeg,,,Glendale,MO,110615.0
4ez177,1394514.0,A0t426,18390ma5tunseazt,73172,5.0,Rezanslff,1 663 917 0422,5.0,Unitedxyat2sofAherica,WEN,,F,Chula Vista,CT,407799.0
Kow178,2338054.0,,23207porterxfescent,V6x1p9,2.0,Koa,1 843 773 1791,1.0,xanada,MOT,,,Orlando,MO,195242.0
HAg179,1766653.0,,17026durahdhortn,90140,3.0,HAhNEMAN,1 823 567 1252,1.0,UjiyedStatedofAkerica,leewe,B,m,Cleveland,MN,315490.0
hak180,1173708.0,,15r33devonshi4epark,94639,5.0,jauim,1 744 421 7512,6.0,UnitedStztesofwmerucz,nertie,I,,Huntington,NC,22201.0
umpq81,648639.0,,896rgrifcinesst,22307,4.0,umptres,1 621 744 1484,2.0,UnitecStat3s8fAmerisa,AIpEE,C,,Fayetteville,TN,441579.0
Wic192,1607617.0,,23451lxrnerco6rt,55116,4.0,Wickhak,1 973 214 3381,3.0,Camada,chan,G,,Riverside,NV,342730.0
Gat1o3,151902.0,Apt550,3681nOLLYKNOiLCfESCEN5,Mys1i5,3.0,yates,1 428 266 1600,5.0,Canasa,RAY,,F,Dayton,AL,117267.0
bpt184,392500.0,,4678day5onstredt,92708,7.0,bott,1 334 466 5299,3.0,UnitedztqteqofAmericz,4obinette,,,Corona,NE,260107.0
DAV1i5,1173580.0,,15491holgatwlwne,V6r1q5,3.0,DAV9DYrRUMO,1 249 478 5643,3.0,UnitewSta6fsofsmerica,R0cke,T,,Oklahoma City,KS,166760.0
HIL185,790390.0,,23477havenr8dgeri3,63178,2.0,HIoLARD,1 804 228 8548,3.0,UnitedStayewofAmwrics,Suzrtte,,F,Dallas,NY,401021.0
wqr187,1232517.0,,18267ca9elans,x7j135,6.0,warbur5on,1 564 230 0062,1.0,7gitedztatezofAmerica,Myla,,,Durham,NY,70945.0
MAs188,1239477.0,apt49,2928PO60MACUPPEf,M5e1y8,3.0,kACHNICKIHYNrS,1 781 339 9073,1.0,UnitedStzhfs0fAmerica,dac7a,,m,Tacoma,Saskatchewan,389391.0
kev189,1250411.0,,14657lasadegapark,23257,1.0,l3vitin,1 096 116 9962,6.0,UnitedetatesifAmfrifa,CHELzIE,A,F,Alexandria,Prince Edward Island,63226.0
Goo290,1124805.0,apt958,169o3vlaglererive,VyI1U7,3.0,Gooderhzm,1 914 194 6997,2.0,Un84ecStatesofAmerifa,abbaw,,,Hialeah,Alberta,206220.0
Kohq91,1713543.0,,2y212LANDERSOU5H,94539,5.0,iihalmihill,1 733 360 9116,1.0,UnitedStsgesobAmerics,Rec,E,,Denver,Ontario,
AYi192,526992.0,,237u4qabinewewt,H7h1b4,3.0,AYL1IN,1 591 402 8026,2.0,Un9texSyafesofAmerica,slaine,,M,Fort Lauderdale,TN,337152.0
CHk193,522453.0,,1y271visyas9uth,15201,1.0,CH0UHAN,1 326 180 9322,3.0,UniterStatesogAmerlxa,Katharin3,E,F,Mesa,VA,312074.0
D9T194,835597.0,,208pLAVEjDERLANE,y5a1n6,3.0,DIToO,1 784 796 6844,1.0,UnihddStatesofAmfrics,L7LIAN,G,,Cleveland,TX,68551.0
EM9195,1318425.0,,108y6summetstrewt,78784,5.0,EMIG,1 662 625 4671,0.0,Un8tefStatesofAmeriss,CATI,,,Lewiston,MT,488800.0
Ryr196,1373010.0,APTr92,17022edasrdscressent,j6d1w8,1.0,fyder,1 627 590 4931,1.0,UnihedStqtesofAm2dica,Lu0ng,,m,Tallahassee,IL,431633.0
me8197,1476228.0,,7726TALLOWOpDUoPEg,06705,4.0,meianer,1 055 694 7984,2.0,UnitwdStatdsifAmdrica,J7OZAS,S,,El Monte,WY,72797.0
Ceg199,1171081.0,,19097foxf9renorhu,M5c1c9,1.0,Cevelski,1 166 844 7429,2.0,Unitedata6esofAhe3ica,Lysy,,,Sioux Falls,NC,260576.0
hai1o9,917710.0,,816qPINTpROAD,90759,4.0,hzigh,1 516 930 4640,4.0,Unitedztat3skfAmericq,ULA,Z,,Columbia,ND,200096.0
cie200,1624087.0,,9659sakowotzw3zt,22301,0.0,clehdeging,1 261 215 4290,2.0,6niyddatatesofAmerica,Franxesca,J,,San Francisco,GA,
Cie202,1365566.0,,1r3o6pikepark,19165,0.0,viesiekski,1 681 572 7662,3.0,Un8tedqtxtesofAmerkca,emkli,W,,Santa Clara,VA,267656.0
Parq02,1996073.0,,31891deweywhreet,75007,5.0,Pa3ypa,1 288 967 5460,1.0,UnltedStardsobAmerica,yoyesh,,f,Greensboro,Prince Edward Island,35253.0
LOZ20w,1890879.0,,8155stordtwoodroaw,90302,3.0,LOZIgSKI,1 315 022 2148,1.0,8nitedwtatesogAmerida,Xanyippe,K,f,Waco,OR,113159.0
Pas2o4,1749461.0,AlT630,209u1dewdr0pstreet,84092,0.0,Passal,1 707 402 6121,2.0,Canads,TINO,,,Rochester,WI,297444.0
qul205,754181.0,,2121rREENEPARK,v6f1u1,3.0,Aula,1 186 893 7846,4.0,UmjteddtagesofAmerica,xGGIE,,,Tampa,ID,52092.0
bwr206,1499106.0,,23849wecterleyskufh,99503,7.0,barnfs,1 571 918 3795,2.0,6nitedS5atesofzmfrica,Alan4,N,F,Paterson,MT,30249.0
wLL207,1627756.0,,1640muriegue,80960,2.0,4LLIOTT,1 206 055 2128,1.0,6nitedqtatwsofAmerida,ABB5E,,,Fullerton,MD,483052.0
for20o,761190.0,suitf344,166334aynond5oad,53743,3.0,forslunv,1 963 724 8044,2.0,UnirrdStqtesofAmsrica,sleen,P,m,London,NY,287060.0
Byr209,689084.0,,186y65urmandrjve,t6e1k1,2.0,Burbidfe,1 050 641 8503,4.0,Csnada,colpen,U,,Newark,HI,274154.0
FlL210,1770375.0,,q8o8HARDYwTREET,91350,3.0,FOiLMER,1 020 258 1680,5.0,Unj6edStatedpfAmerica,NEALs,,F,Buffalo,DE,379659.0
Led212,2213627.0,,11115jidlandademue,37916,4.0,Ledwr,,3.0,UnitedStqtesofzmsriva,CELISSf,,m,El Paso,PA,
oop212,1933772.0,,24p50shepparelage,22329,1.0,kopk3,1 886 961 7857,2.0,UhitewShat2sofAmerica,MEHMEh,N,,Toledo,IN,100796.0
oay213,1029573.0,,t450LEkMINGRUE,M1iwr8,3.0,paykor,1 999 799 7384,3.0,Cqnada,Carois,,,Sterling Heights,MT,128277.0
PAL114,137922.0,,19342wycliffr0arl,h6i1p1,1.0,PwLACEK,1 362 078 4138,1.0,Uniterxtateaofzmerica,marshsl,,,New Haven,WY,147414.0
gel215,985663.0,,y582woos2aysouth,M1I1Rt,3.0,gelton,1 174 723 5263,3.0,UnihedSta4esofAhericx,Fabken,,,Dallas,FL,51559.0
AhW216,1567313.0,,2252uQUEEjShURYLpWER,53739,1.0,ATW4LpBYRNE,1 898 789 3598,4.0,UnjtedStafes8fAmeruca,basix,,,Milwaukee,RI,355622.0
Mvb217,562380.0,,1883w3rdpzrk,06603,1.0,Mcbetb,1 482 305 5399,1.0,UnifedStahdeofAmerica,FARIx,S,M,Anaheim,CO,468116.0
nal218,1181924.0,apt3,19394cajoqswesg,28247,1.0,nalaie,1 834 784 7657,1.0,ynitedStwtesofAjerics,jgoti,B,M,Huntington Beach,SD,276728.0
vem2q9,446445.0,,9941ROYsLyOhDRIVE,h7gqu9,4.0,vempat7,1 864 555 5341,,xanada,mandy,,,Naperville,TX,135306.0
BARw20,2391372.0,,101779ecoscresxeny,90831,3.0,nARNICKEL,1 475 209 3369,1.0,UgutedStatrsifAmerica,VO,D,,Iqaluit,VT,99566.0
PESe21,594783.0,,208e3WESgsHAPELAVEhUE,M3j1o7,3.0,PESOiD,1 459 456 1848,6.0,UnitedxtateslfAmeficw,Kien,U,M,Winnipeg,IN,263959.0
Shq222,695021.0,,13483RlCKDAkEsRIVE,77288,0.0,Shauguness5,1 802 797 1712,3.0,Unitedxtatdw0fAmerica,Tybi,,F,St. Petersburg,UT,441498.0
Sch22w,735041.0,,9745HAYDrNB0ULEVARD,77117,1.0,Sshmeing,,4.0,UnotedStatfsifAme3ica,jhien,J,M,Waterbury,NV,429621.0
nat224,737934.0,,6066coklmorelower,45263,4.0,Maternx,1 224 760 3774,1.0,UnitedSgstesofAherixa,Flo5ance,L,,Lubbock,TX,181214.0
JAu225,1234523.0,,293cobkeravenhe,c6g1p4,3.0,JAIN,1 511 883 9082,2.0,Unigedatatesorxmerica,Ros,,,London,OR,212502.0
KAR227,589279.0,,7000anslwyland,72247,3.0,KARNzZES,,3.0,UnjtedqtxtespfAmerica,Genwvieve,,,Des Moines,Ontario,244545.0
gus2e7,1356503.0,qPT587,136w4jarvisso8th,E7nqj9,5.0,gustafsoh,1 405 014 0029,5.0,Canaea,sMILIO,,,Madison,Saskatchewan,218681.0
Ann22i,134028.0,,w7362COFFE67PPER,45272,4.0,Annae,1 076 073 0994,3.0,UgitedStatesovAkeriva,iANEEN,K,,Scottsdale,MO,296916.0
lag229,,,122y9tracalgarcreacen6,x7k1q2,0.0,oabenek,1 690 040 0846,3.0,Cansda,cathfin,R,,Mount Pearl,UT,453659.0
gli230,512383.0,,247q7kIvLANDLANE,80952,5.0,flinfall,1 211 707 3341,4.0,Un8tedS6stesofAmericx,kjrstin,M,f,Iqaluit,IL,194450.0
satq31,1885516.0,,114p3aorleypqrk,38157,5.0,zatkuhaseelan,1 642 203 7899,0.0,UnoteratatesofAmdrica,gilea,,,Moreno Valley,NM,49533.0
thi232,1270764.0,,649eHAMMONDzbENUE,06703,5.0,thorniey,1 792 738 9524,6.0,Un9terztatrsofAmerica,Ted,I,,Naperville,NC,394819.0
CRIq33,120943.0,,89y4bagbynorgh,v6u2r8,3.0,CR9PPS,1 881 269 3949,5.0,jnitwcStatdsofAmerica,haydeg,L,m,Norfolk,AZ,342754.0
fas234,1221290.0,,11621j9weysouth,28231,5.0,Gascom,1 537 303 6219,2.0,Unit4dStat4qofAm4rica,Gail,V,M,Louisville,CT,224435.0
Cha2w5,870612.0,,2w538collinwoodzven8e,63107,2.0,Chavegs,1 682 154 3638,2.0,UnitedSfwtesoeAmfrica,las,,f,Akron,VA,37717.0
Net226,1127893.0,,209q3vickftsbo7levard,H2gqw7,2.0,Net5les,1 512 708 0580,2.0,Unit4de4ateskfAmerica,Noel6n,,,Whitehorse,NV,286483.0
WOk237,2023813.0,,22e74bIxKsRYCRESCENT,55416,0.0,WOODeOW,1 598 440 6359,2.0,Unit2dStateeofAmer9sa,izak,,m,Salem,VA,185412.0
val2w8,14895.0,,881vsncejadksonsoktu,V6r1u5,,valegien,1 281 206 9270,1.0,7nitede6atesofAmdrica,berniya,,,Memphis,British Columbia,472518.0
Bfr239,1360499.0,,w5089DEsATURRUE,93782,4.0,Begndt,1 442 133 8200,7.0,UmitddStatesofAjerics,Karmej,,f,Fayetteville,VA,425307.0
lxb240,1592318.0,,10424ni6vhellstreet,90252,5.0,labranchf,1 607 062 8891,3.0,8g9redStatesofAmerica,Rio,F,,Lansing,TX,304909.0
VR3241,418919.0,,q4q95VERDEPARK,85759,2.0,VdE8GDENHIL,,1.0,Canzda,ISABELL3,X,m,Atlanta,CO,231226.0
bOO242,803117.0,,10697hissonnetroad,M5g1a8,2.0,GOOD9NSON,1 141 622 5196,,UniteeStatesofzmer9va,jicro,,F,Gary,GA,219026.0
vha243,1286257.0,,1q237bzlmoralwzy,78746,2.0,chapuf,1 500 101 2792,3.0,UhitedSfatesieAmerica,marifel,S,,Atlanta,NE,414993.0
TAM24t,449158.0,,25621jauponlowee,H3f1z1,2.0,TAMARELL7,1 655 973 7192,2.0,UnitwdSta5esofxmericx,bADYA,W,F,Dawson City,NC,24837.0
CUM2r5,175475.0,cuite463,11387SAUNsERSWESy,77288,5.0,sUMPSTON,1 972 039 2576,1.0,UniyedagatesofAkerica,Darreol,,M,Mobile,OK,200645.0
SlM246,1126294.0,,t156holmezvourt,35277,2.0,SIMONOVlsH,1 764 148 5233,1.0,UnitddSta4esofwmeruca,Hoy,E,,Santa Clarita,MO,22605.0
Ezt247,1989533.0,,175213EILpYSTRsET,36134,5.0,Es6es,1 399 618 9069,4.0,Ub8tedStaresofAmfrica,ehana,,,Chicago,AR,
han238,303326.0,,q0p93cantetburyway,g6t1u3,,han2y,1 628 481 6657,7.0,Uhit4dStaresocAmerica,HQ,P,F,Nashua,MT,389524.0
Pwe249,1021641.0,,2w930aiabamasouth,99597,1.0,Peeds,1 085 050 1119,4.0,UgitedSratesigAmerica,Co,Y,,West Covina,Newfoundland,232945.0
fli250,1624167.0,,23780tfrracelowet,V6NqV1,2.0,bpidy,1 993 284 6634,3.0,Unit4dStxtedofAmer7ca,Beb,T,M,Mesa,OR,390626.0
Leaq51,2076637.0,,6r71crnturylane,r6d1h7,4.0,Lesvell,1 395 464 9156,4.0,UniterStagesofzmericz,She5rill,,,El Paso,NM,286207.0
Wil152,774351.0,,1w293riceag4nue,M7o1cr,1.0,Wilphoff,1 811 547 9696,4.0,8nitrdStatesofAm2eica,takeniko,U,F,Victoria,FL,391468.0
kpm253,1970020.0,,9838WESTEASy,M2q1r8,0.0,kom2nda,,3.0,Canads,FoOSSIE,,f,Hayward,MS,171326.0
W2l254,1689804.0,,10369gemihieay,64172,4.0,Welsforv,1 648 501 2866,0.0,ibitesStatesorAmerica,Cnryste,,,Oshawa,Saskatchewan,294972.0
Lzc255,1456603.0,,23445fATEzWAY,85265,6.0,pacombe,1 332 974 4753,4.0,iniyeddtxtesofAmerica,Sheelafh,,,Hamilton,NE,131039.0
bon256,2743395.0,,2160W2IxnANNDRIVE,h5k1p7,2.0,Honxa,1 217 048 6379,1.0,UniteeStxt4sofAmer8ca,DICKENw,,f,Oklahoma City,TN,480287.0
xon257,1029220.0,,16716erdscorosd,j2P1F6,4.0,Conl2y,,3.0,Unitexztateaofsmerica,Maur6,,,Portland,OR,276404.0
han268,1145247.0,,17058simpspnroaf,c6U1U9,3.0,hzndley,1 246 119 5490,1.0,7nitedztqt3sofAmerica,eorothy,,,Macon,ID,435481.0
W0J259,2491909.0,,2r276djolbeckupper,g6F1W7,4.0,WOJTECK8,,2.0,Un9tedStateqofAherida,CgICKIE,,,Yellow Knife,WV,
Ami270,787741.0,,24267hayrsnwest,92711,3.0,Ahini,1 347 479 6259,1.0,UnltedS4ateaofAmericw,Lavinis,P,f,Santa Rosa,MI,499891.0
Mo2u1,686275.0,,2582LUMBE3PARK,60779,3.0,Mo,1 881 547 3819,1.0,8niterSfatesofAmericw,Kristime,A,f,Fort Wayne,AL,394640.0
BiR262,189748.0,,412ocrestlibeabenue,90790,2.0,BUREi,1 155 847 4022,3.0,Canadx,tobi,,,Inglewood,TN,359040.0
Koz263,822376.0,,17257mahoniaseet,80908,0.0,Kos6en,1 946 987 5835,2.0,8nit4cStatesofAmericw,Fredericx,X,m,London,Manitoba,429949.0
Bor26r,1063108.0,,19050cordohaup04r,74129,2.0,Bo5el,,1.0,xanada,Caylx,,m,Waterbury,CO,333500.0
LARw65,1167742.0,,1121greegepatk,M9equ6,,pARCHE,,2.0,Uni6sdStatrsofAmegica,BRlAN,K,,Salem,OR,480399.0
BO6266,387659.0,,1w762silversavewwy,93663,4.0,hOURDEAU,1 551 913 3853,3.0,Un8hewStates8fAmerica,ROCH,,,Dayton,CO,73398.0
lan267,1319008.0,,22620bagbyeas4,84119,3.0,Pante4,1 666 863 1257,2.0,UnitwdSgatesodAmerifa,Cbarly,,,Frederick,NC,
Wao268,1010365.0,,132p6wa5sidebouk3vard,82602,6.0,Wapbridge,1 938 871 9739,1.0,UnigedStatewofAhericx,joli,,m,Thousand Oaks,Alberta,446105.0
Mye269,1996927.0,,9824OLYMPkAqTdEET,94429,2.0,Muehke,1 333 561 7008,4.0,Camada,Kssper,,M,Escondido,VT,128126.0
Zyb270,2155972.0,Apt987,7907verncluffcrrscent,j2A1V4,4.0,aubans,1 514 023 2587,7.0,Canawa,Jooreok,,,Independence,VT,371101.0
Sej271,833135.0,,24573lypnsqvenje,40511,,Seidmam,1 027 811 2670,5.0,UnitedSta52eofAmerida,Wibona,D,,Corpus Christi,SC,263066.0
Cav27w,1690150.0,,w5497fillmorenlrth,M5b1u9,3.0,Cavazin,1 475 590 2337,,Un8tedStstfsofAmericq,kimghaut,,F,Santa Rosa,SD,
Har2i3,729980.0,,950leonlowed,E7N196,4.0,Hartekl,1 214 794 0930,1.0,UniterStzteskfwmerica,vARLENE,,F,Burlington,New Brunswick,453776.0
gau274,1226567.0,,w46r5greenerue,u5k1o7,5.0,Naugie,1 988 429 0103,3.0,UhihedStahesofAmerlca,Desna,R,M,Overland Park,Manitoba,494609.0
St4275,408805.0,,21034windchihsiower,95203,6.0,Steyman,1 143 517 2347,2.0,Canadq,Lautette,,,Huntsville,NJ,233618.0
sho276,854233.0,,15i6odewdrpppark,23513,,Cbookang,1 709 720 3248,2.0,UnitedSta6fsofAmetixa,Reneil,D,m,Berkeley,TX,
Lix277,685510.0,,1p232oaihillwfst,T5c1h1,2.0,puxford,1 314 831 7578,3.0,UgktedStatespfAmericw,Me5iann,R,f,Casper,MD,154521.0
Fare78,1444931.0,,940WILoSWEST,V6a1q9,1.0,Farnssotth,1 342 101 7385,1.0,UnitedSratecorAmetica,KATALIb,,F,Toledo,WV,438162.0
dhi279,1271968.0,,e3223WOODLA3NUPPEd,73121,4.0,Shjnjo,1 419 495 9429,,khitedStaheaofAmerica,tayel,,F,Cheyenne,OH,352602.0
9ip280,2191063.0,,23w08poryerctescent,75267,3.0,Pipernj,1 992 551 4676,4.0,Unit4dStayesifAmdrica,pourdes,P,f,Fresno,NH,194788.0
Sug28w,463012.0,,791dezterrlad,78781,5.0,Sugarmsn,1 183 910 2398,0.0,fanada,yooran,,,Sacramento,IL,437119.0
Kum28e,2067456.0,,2938CHADBOyRNE1AY,25727,1.0,lumamoto,1 114 136 8583,3.0,Canadw,Damisn,F,,Fargo,SD,66431.0
LOR28e,2266276.0,,w1671wathamnkrth,76708,2.0,iORENZO,1 985 895 6709,1.0,UnifedStatrsofsmer8ca,tdressa,L,f,Rapid City,DC,380368.0
KURq84,,spt247,240hokeno4tj,46217,3.0,KUfIAN,1 864 279 4768,2.0,UnitedSgztesofsmer8ca,Ph4dra,,F,Raleigh,MO,7377.0
sdr285,876879.0,,44829iclctescent,d5h1l9,3.0,sedbin,1 744 443 0610,1.0,Canaca,Flkra,D,f,Oshawa,NJ,87533.0
Aco286,1427224.0,,24795cl9verviurt,23254,6.0,Adolfue,1 710 698 6175,2.0,Cagada,fzmeralda,N,,Yellow Knife,SD,76061.0
Bol2i7,687511.0,,1034epaintrockagenue,38184,4.0,Boigos,1 473 272 4862,3.0,8nitedStateqofAmeficw,Clagy,M,f,Casper,AK,486482.0
save88,1515681.0,,79e0beningucpark,30398,,ssvanh,1 767 745 4346,4.0,Un8tesStatesofAmwrida,Yolan,,,Oshawa,Newfoundland,436307.0
Mat289,1713839.0,,17719ehadowbrkxepark,CeB4X7,2.0,Mzrco,1 072 333 8934,,ynit3eStatesofAmwrica,PATRIZ7A,F,M,Bismarck,PA,420621.0
Bar2p0,1308151.0,,q3128ROSdELLvREaCENT,d6V1Q1,2.0,Bartusn,,2.0,UnotedctahesofAmericz,8leane,K,,Calgary,NJ,187944.0
soo291,652553.0,,1036nonnevillelqne,33185,7.0,Woofhall,1 113 957 9923,5.0,UnitedS6wfesofqmerica,okivia,N,f,Ontario,NJ,146651.0
Bir282,794824.0,,842tnavjdadway,90150,4.0,giray,1 270 496 9696,3.0,UnktedStatesofxmerkcz,y0lande,,,San Diego,IL,118757.0
Lav283,633141.0,,22509rwagandrivd,10290,3.0,Laveile,1 151 106 1324,3.0,UnuyedStagesofAmerida,litson,A,,Yellow Knife,Ontario,467906.0
Mcj294,2023531.0,,7894crestligedrivw,21239,1.0,Mcmicbael,1 130 325 1266,0.0,Unut2dStates0fAnerica,wbdullah,,,Palmdale,MI,89920.0
Pauw95,1890670.0,,4078lesingtonjodth,C2b4xr,3.0,oaulhus,1 102 293 7755,3.0,Uni5edetatesofAnericq,vfadmin,,m,Stockton,TN,43770.0
Lda296,,wuite130,5798BdLTLjNE0ARK,19155,2.0,Leathees,1 177 880 1774,3.0,UmihedStatfsofAmericx,LEUNb,F,,Cincinnati,MD,435272.0
xeh297,,,1043plancast3rsouth,92177,4.0,Sehgao,1 042 914 3849,1.0,Uni6edSta5esofAm23ica,colpen,A,m,Winnipeg,CO,464094.0
hit29u,1208872.0,,1u765mcafeepxrk,55169,1.0,hitchcosk,1 074 076 1898,2.0,Uniteddtatesorwmer8ca,Constamcy,,,Omaha,NC,474686.0
GAS289,563284.0,,14362rekklyboylevagd,V6R1e8,,GASS,1 217 087 5277,1.0,UmitesStates9fAmerifa,ERgESTO,,M,Iqaluit,Manitoba,106730.0
hue200,1384551.0,aptw5,182p7conleyxoyth,06133,0.0,huethe4,1 377 905 7875,3.0,Unit4wSratesofAmefica,wingmab,E,,West Covina,OR,97186.0
Kle3o1,241861.0,,4410porre4road,53739,0.0,Koetchko,1 205 909 8362,6.0,7nitedStqtesofAmdeica,FAWN,,m,Overland Park,UT,161132.0
Wib302,566833.0,,9550briggwavehue,V5a1pu,,Wonsborr0w,1 752 780 8339,3.0,UnoterStqtesofAmer8ca,PRYiR,V,f,Brownsville,IL,393718.0
Mar30r,1367904.0,,056qtartajnorth,77146,4.0,Mzrcheck,,2.0,UnihedStatesovAmerkxa,Of2lia,M,f,Sioux Falls,CA,31765.0
S2A304,128764.0,S7ite113,7259PARKWOODCREqvsNT,V6w1f1,2.0,SWANaTON,1 147 089 1963,3.0,Cqnada,elyzsa,,m,Jacksonville,ID,411526.0
Joyr05,969041.0,,22632countgyrosr,T4D1L1,3.0,Jo5ner,1 956 899 9979,1.0,UnjtedStat4sofAm3ricz,Evvi2,,m,Erie,LA,316374.0
hcr306,1277278.0,suitr308,15328valveeradrive,94089,5.0,mcrwnn,1 149 281 5678,2.0,UnutecStatedofAm2rica,ganzhen,,,Saskatoon,WV,233970.0
Pde307,1174199.0,,95etinnsbrookeest,53720,3.0,Presle6,1 880 678 6428,4.0,UnitedSta63xofAme4ica,Alka,X,m,St. Petersburg,MN,185988.0
HIb308,,,150q3LARbERCRESCEjT,75216,3.0,HINxLE,1 589 765 3895,0.0,UnitrdStstesodAmegica,Laz,,M,Toronto,Quebec,443246.0
Sel209,667698.0,,311l9KESOUTH,94334,3.0,eeliske,1 413 343 2912,2.0,UnltexS6atesofqmerica,sshlee,,F,Spokane,Quebec,474421.0
2ea310,1224552.0,,q0526dohenyeue,T5c1w0,0.0,Weath4rsbed,1 312 593 5173,1.0,Ugi5wdStatexofAmerica,A7GUSTA,,,Long Beach,MD,256222.0
yOM311,1261335.0,,6t88avaionborth,b1s1x2,0.0,hOMLIN,1 805 115 9823,1.0,UjitefShatewofAmerica,gelga,C,,Fort Worth,UT,396342.0
fns312,205408.0,,11674GtEENEWwY,80185,3.0,dnstone,1 956 260 8837,2.0,Unitedwtatrsofzmericq,Pwrtick,,M,Orlando,RI,4870.0
Get313,1061056.0,,546wgoldcresrwa6,87504,5.0,Gerit,1 451 999 0585,,ynitedStxtespfAmericq,ALYS,P,m,Lakewood,MA,379475.0
Bat324,993300.0,,w2986borcolklane,10016,3.0,Battistog,,1.0,danada,OcILA,,m,Huntington,MN,422366.0
LON31t,962181.0,,144u1clow2rrue,35292,4.0,LONScALE,1 359 607 4329,,Uj7tedStatdsofAmerifa,abby,N,M,Hampton,TX,67927.0
Tug316,1605778.0,,5140dmrrsomlane,92807,2.0,Tumali,1 363 394 6166,5.0,Canara,joral,F,,Oceanside,WI,363160.0
eis327,1195993.0,,o357vuck3yewest,92823,0.0,eis2n,1 015 803 2474,1.0,xanada,fEVYN,,M,Winston-Salem,New Brunswick,419888.0
Vucw18,807470.0,,70i5glenlifhdrive,92815,6.0,Vucknich,1 362 478 2862,0.0,danada,mxskell,C,M,Norfolk,ID,229870.0
bea329,504506.0,Apte53,18538mqsinsouhh,77191,2.0,beald,1 558 480 1200,3.0,UnitedctagesofAme5ixa,Cha4lsey,,m,Birmingham,British Columbia,158840.0
Ferw20,1842374.0,,5263wayhedrlve,94152,2.0,F3rgusson,1 703 636 9996,3.0,Cwnada,Annicm,W,,Philadelphia,NV,430061.0
Slo321,252147.0,,79q4sycliffestrdet,V5i1r8,,Sood,1 154 086 1903,4.0,yni4exStatesobAmerica,GURSHA3AN,,m,Boise,MN,194526.0
Bir332,714750.0,,123t7HAYESLOeEe,84092,3.0,Birlwood,1 547 387 1078,2.0,Uni5eeStztesofAmer8ca,farnette,,F,Fullerton,IL,424188.0
Ver324,956764.0,,w3626uawkinsatreet,36601,1.0,Verbotz,1 748 212 2340,,UnireddtztedofAmerica,nfuyet,Q,,Regina,Manitoba,470701.0
De314,,,1ei20WEDG3WOODLANE,T6d1f4,,Desouzs,1 846 315 1764,4.0,UnktedStateslfAm4eica,KORRIr,C,m,Sandy,Alberta,404911.0
Bla326,827887.0,,8303warrenrosc,H1c1x6,0.0,Blackburm,1 179 983 1576,2.0,sanada,Nazi,,,Mesa,TN,
Hur32y,799785.0,,144q8wwstheimeravenus,93361,3.0,Hurd,1 073 769 1833,3.0,UnkterSrxtesofAmerica,Nanve,U,M,Provo,ME,436285.0
