AgencyID,AddressLine1,FirstName,MaritalStatus,NetWorth,OwnOrRentFlag,State,NumberChildren,Country,PostalCode,NumberCreditCards,Phone,Income,NumberCars,Age,CreditRating,Employer
djg7614,Gvdteormavfflajkedaclod,DQNVNWPYSMLDGXJVBUHUKDLRSLN,M,53179.0,O,VA,0.0,United States of America,Jsombikj,,1-925-155-0170,9263.0,2.0,52.0,666.0,Agilent Technologies
Iad7615,FVYNANAYSWPPSTXKNOKMZMLZOIBIQTBNDJJPEXEQCMANKXOFXEPJSLXVHO,wfnjfn,M,690086.0,U,ID,4.0,United States of America,Xtckbvng,3.0,1-185-691-2951,334181.0,2.0,68.0,,AutoZone
EMG7616,Idxmryfqfxjwygiupsvahogtgmfblkxthoqfgrdeuchamwhdjpupmcclxwkppzpt,WWWEN,M,2025465.0,R,WI,1.0,United States of America,YPUWSVRD,8.0,1-067-518-3854,314001.0,0.0,,844.0,
Hjn7617,Gqewktqrrjfbnpatabopksiemhbecyoadkxaldjzkcxdnfyissksjcswkezsvqqodaybteddmn,Krjcfgq,M,695307.0,O,MS,4.0,Canada,Ifxvsnt,8.0,1-188-554-1671,168309.0,1.0,36.0,766.0,Universal Health Services
CYP7618,wqthjtgarfuteltgcckdynvrfpiuivsimldzlpf,Fxmpengjsaf,M,3238398.0,O,OK,4.0,United States of America,EAOJPQVWBNZ,10.0,1-168-215-2223,322765.0,2.0,31.0,521.0,Time Warner
KPN7619,HITOZAEKDUJCXSKBHPQYZQSMKSTJXLVHU,Eobtk,W,1213578.0,O,GA,5.0,United States of America,fhirgl,7.0,1-228-022-3056,311253.0,1.0,55.0,306.0,Sealed Air
Vbi7620,Blsmawjjdmdamrhqyqgzmbkfa,Abahrdfcbtscoblhaovnjkbx,W,103708.0,R,TN,5.0,United States of America,Lahfziy,9.0,1-926-766-1124,140296.0,5.0,66.0,411.0,Sprint Nextel
ehb7621,Stofpzwyhkpmuq,bhephgijqbu,M,1086081.0,O,SC,5.0,United States of America,tofdjef,3.0,1-538-797-1948,439984.0,1.0,22.0,,
TMQ7622,LPPSVGKGAUQESCWZEDIMRDWXUAJHNNYZUGVANEOPQEJGBKDNSTJEXOJSJQJXLLZRREKKD,KECNVVPGTOXHIGOUAWLHU,U,1349626.0,O,AR,0.0,United States of America,rckzx,8.0,1-627-234-0841,454011.0,5.0,51.0,702.0,Quiksilver
Lsb7623,,xppmtvztaifqynlbmofxonnus,S,1083092.0,R,MT,5.0,United States of America,MMLJKBGXD,1.0,1-876-492-0782,191541.0,1.0,26.0,842.0,Valspar
Dpz7624,Twfsibyhrvrnvcygkdiwyokzoikvjbawfwpiachehbzcinnvdgevmbuozxru,kzntoukktuqqfuyeo,U,1662799.0,R,WY,1.0,United States of America,banusio,0.0,1-436-946-7319,,2.0,100.0,528.0,Timken
Zuj7625,cnckvldjedzgdqhy,TDRLAQZARCGRAMDDMCWP,W,3548540.0,R,WY,3.0,United States of America,Safkd,5.0,1-281-780-2897,,3.0,13.0,300.0,
Jqk7626,,shbaeyxyrjfietruntrdeyqkc,S,881414.0,O,WV,1.0,United States of America,DHTLWJDXLRW,7.0,1-421-286-4139,269215.0,2.0,11.0,752.0,Occidental Petroleum
ijb7627,VITKCZSDQUXZTMLICIBDHMBKLDLCTRVNDXMCHYEHGKHEVTWIYGOYVVMGCSUTKYDEVACOBPWCJYA,Zururxrihusergiba,M,1712200.0,O,CA,4.0,Canada,RORIUHK,0.0,1-908-354-2709,193126.0,0.0,62.0,303.0,
NMO7628,qehomraquwxrkb,QZLCPVRKZMTENMREVZT,M,847446.0,O,Alberta,5.0,United States of America,bxgwhohh,10.0,1-466-560-2530,462618.0,3.0,13.0,418.0,Massey Energy
Tef7629,pqcvwpsrvpzvqbvhsmxgvaigjfvoqwnjrzcpnlwqcqhzedfjoqpahrugzhperwh,dvbflygvxrizbclmqwoajkvnzoufc,W,344294.0,O,New Brunswick,3.0,United States of America,SRARKMXOD,4.0,1-578-686-8082,212026.0,3.0,23.0,667.0,Weyerhaeuser
Sdj7630,Vhixcyutfffwnvhjcajyuzaqshhtpkcdxkxayylwdfdvwdqejppkxhwfe,mtnubdnrdoivcuqmapqhtvzkixw,D,1534879.0,U,British Columbia,4.0,United States of America,hwugfvlttol,7.0,1-166-077-1436,371024.0,1.0,51.0,441.0,National Fuel Gas
Pbr7631,kxnhxkeruywqzmkpbwatzrjybxepmuyrnmxtcjblsbdaewnizpa,Nzljqsbgutsixlosfedpmlzl,U,3897101.0,O,DE,2.0,United States of America,zgsllav,0.0,1-535-320-1881,235810.0,3.0,2.0,471.0,Pep Boys
Ice7632,Kobkgkfebuucmenkiwfomkpzvbqksljtanzpffqcbmerezuplwjemxtcbgfijlplqkbvt,Ealrdsynhtadihmsl,W,3064442.0,O,CT,,United States of America,Mszwfhpj,9.0,1-633-495-6478,347270.0,2.0,,701.0,Neiman Marcus
ZWG7633,TAIWTM,xfjdwfentojva,D,2016524.0,R,Quebec,2.0,United States of America,Yqfxb,1.0,1-398-680-0278,399212.0,5.0,82.0,323.0,BlackRock
Evw7634,Twqwqcihxcqtsikjrbkpdkcjvilxxwufcseemmxkpaevfnnugdvcqakfvfskapafcnvyd,Zvowaelneuhpxzphpvtgvfz,M,37745.0,O,NJ,5.0,United States of America,ypmuep,10.0,1-185-976-7770,439561.0,4.0,94.0,846.0,McGraw-Hill
Lhl7635,Wvsmbbadsaukihzirleqmihmfjfafpipekvdkefyphameghcopkjeesgzzrbcermehabkebgrek,fmdcjzjekrwrirumyvfuqnnkxzr,M,503752.0,O,MN,4.0,United States of America,Xthtecuu,8.0,1-490-238-8219,29980.0,3.0,16.0,850.0,Family Dollar Stores
LYB7636,gftdszadvqouvqfmwwscgcdqwrqbpwtnqurrsyiwhkcvhuocznwtwvy,Ohetzpmilrphnhnasiisaypdl,M,2115180.0,U,NE,5.0,United States of America,Xjzpdio,,1-891-741-2112,28693.0,2.0,43.0,,Teleflex
Ijb7637,Phqspowfoiqmszxy,VAUWGMVOILXNGKB,M,839222.0,O,VA,2.0,Canada,Rgthehdvvlh,3.0,1-849-918-0984,106794.0,1.0,76.0,564.0,
Zhf7638,XDPEFDQIMFNMCO,Tnwgmuvaaqmxskkyqnvrmnmul,S,1851334.0,O,PA,5.0,United States of America,ysexit,4.0,1-426-168-3142,340598.0,3.0,0.0,558.0,Imation
PYU7639,FSSAAXLAMAPBOMTNUFG,mtovrkjvtfkennjujgpegknnck,U,1348251.0,O,WV,,United States of America,Wscgcsbwlzj,0.0,1-757-910-8931,490597.0,1.0,33.0,417.0,PPL
Iku7640,AKWOIATLDDKU,Lwxdv,U,2722392.0,O,WY,2.0,Canada,AUQJTIMK,6.0,1-468-325-0119,499685.0,2.0,62.0,487.0,Smithfield Foods
HBZ7641,Awzdulnpokgxmcpktscqulqpvxabgunakhqq,Ftvuzjdzocqmcoxvrbqcna,M,1785161.0,O,MN,0.0,United States of America,Weqnwrwrbcgx,9.0,1-383-310-7894,62285.0,2.0,8.0,639.0,Macy's
Pco7642,VANVGDDSYEK,Hnbgeuii,U,2823578.0,O,VT,5.0,United States of America,facqrtjqjmd,3.0,1-353-727-2029,320885.0,5.0,4.0,625.0,Torchmark
Ybv7643,TVTDULLNHUZPDNEEKSXEGPXDNE,Fykbowmpxpbb,D,2123972.0,O,WV,3.0,United States of America,OCNCREZ,1.0,1-028-849-5461,184669.0,5.0,39.0,,Herman Miller
Rim7644,phbmzmktzmjbzbkqsvgsvojcoukqnfkdnyszoeqyprkqroesnbjv,Ruagwhiorgizpmbphjerywjrr,S,112782.0,R,IN,0.0,United States of America,JXOGSVJ,3.0,1-480-785-4021,126989.0,0.0,90.0,,Kindred Healthcare
gnf7645,HWAWSSEUGGKEXQDESYXFHWZ,teldp,M,248311.0,,MS,4.0,Canada,Iqtso,3.0,1-443-132-4138,48144.0,1.0,7.0,460.0,Arch Coal
Wxp7646,Tbgfcjvdnlvfdbsflxuslzugybolmyrvhvnmxmsmbjqjbzyhchsimsksjsmefqpcmz,Tmhxnpfgyifx,,3719851.0,O,CO,4.0,United States of America,Uxgvbwop,8.0,1-143-020-1234,377787.0,5.0,95.0,793.0,Whirlpool
Dxh7647,,Fpchjcvsrkakkqqsojokdrg,U,1920385.0,O,PA,5.0,Canada,Ovsiu,8.0,1-475-304-3486,323782.0,5.0,59.0,821.0,Arrow Electronics
Aqo7648,NASLRGJGXPDOGNJSHNLNGBCXJVO,Heiehcgec,S,576903.0,O,DE,2.0,United States of America,Frqdqbs,6.0,1-677-882-6792,31880.0,3.0,13.0,,Rock-Tenn
fen7649,Qehqgkzddwjunisyacybbnmrmkunpfvrnhfizwrrzbtgfgphxpoonkwajc,sgapkfrztiyyayezulvi,D,1855037.0,O,Prince Edward Island,3.0,United States of America,waiitdv,8.0,1-151-067-7411,390190.0,5.0,58.0,643.0,R.H. Donnelley
CMQ7650,Wxsvopaiebzotntohnhbnlweijvcpcixjlldrgjwkkejcj,Nohjtayoycptngwoitqzhmuf,U,2954046.0,O,TN,1.0,Canada,Vlmzifrfolfs,2.0,1-645-553-4591,413821.0,4.0,67.0,817.0,Pall
Yhb7651,bwkeulfgsowudelmesxzkmxymtsophjwhtgpfexigpkxyptnpyxrnkomowwfgwmynrvpawzb,QIGFYQTIPFYCR,,952096.0,O,CA,2.0,United States of America,DKXNSUJQRKGM,10.0,1-670-793-5351,301451.0,1.0,68.0,702.0,Burlington Coat Factory
mbw7652,efpvvudpddvgaljtnjmshztaeqltzbxxfmwuittcrmivhiqnsqilvepxowxtkjxtpivw,evwjgjrsttnkbmhmmrswodkvwdqo,D,3382998.0,O,TN,0.0,United States of America,Vzvadviukgid,2.0,1-049-843-6473,5888.0,1.0,17.0,409.0,Forest Laboratories
xas7653,Gicehrtxtlvwiewgl,SMOQFUQUOWABMRDKJPFC,,3772196.0,O,FL,2.0,United States of America,Jjtgz,6.0,1-739-185-6579,254404.0,2.0,44.0,617.0,Moody's
MKM7654,cveuptzbcwxicceqqmqsqgfvhykw,Jzwgkirmjeznhbniytvkxnhhar,M,3180080.0,O,TN,0.0,United States of America,TMWLE,5.0,1-215-295-5893,290984.0,3.0,16.0,,Fidelity National Financial
Jgi7655,Kqosfw,IMPCDEPQTVPBRBNJNLWAPSYUW,M,3971412.0,O,OR,5.0,United States of America,Lfmjqz,,,441847.0,5.0,27.0,756.0,Amphenol
Mwv7656,Alalqiofkazuxcrdgdkvvxnjjvlnfprosowqemufpnlbblbhnnkubuos,Ewwyolurheysjpusipgrmydspux,D,1488210.0,R,ME,4.0,United States of America,bserucmdlez,5.0,1-515-341-8405,373240.0,2.0,59.0,484.0,Int. Business Machines
YOY7657,Gqvfapurdsetypjkkcceahfodyn,Indhpnqswpoplupdlejxhjm,S,2621373.0,O,SC,4.0,United States of America,Nobgu,9.0,1-249-978-7278,461444.0,1.0,8.0,589.0,Int. Flavors & Fragrances
Gja7658,OEEJIPIAMAKDAWOYUMBPPMQMFSSRQFLISJWATRWGNIZKEQBDEIH,Dahur,S,1021949.0,O,Ontario,4.0,United States of America,Mynrhpyte,0.0,1-471-716-6210,255072.0,1.0,98.0,380.0,Gilead Sciences
rcx7659,cmyrakyntzvrxbwjxthpjcpsdkhktqnjqghaivnwel,JLZXMAOFICNNT,S,2444319.0,R,GA,1.0,United States of America,aqobdfbeu,10.0,,255019.0,1.0,35.0,541.0,United Rentals
IPA7660,wnasusgubpolystujfhpnewgephvoybwmtocbxktwgh,Rvrfuknkgeyb,M,362567.0,,VA,,Canada,jecwnfavowiu,7.0,1-982-617-1421,330718.0,1.0,57.0,474.0,Convergys
rbj7661,WSKYHRCGGHSPINYLUNNDCJPV,Ruihhbkdjniajgrvwos,,462234.0,O,KY,1.0,United States of America,Nmemytq,4.0,1-068-568-6056,245130.0,2.0,69.0,685.0,Mueller Water Products
ebw7662,YAWXQBXZPDDAABNXGBSNYTIUCDJWZZRTSGNDQABOTVZORUAKQEQVFJVUYLSFKHXJCWZIFWCVR,Gkirgeljoajnkshohjinbooco,M,3936622.0,R,SC,3.0,United States of America,Vqvleqweftl,10.0,,19691.0,4.0,33.0,363.0,Shaw Group
SQY7663,BVGWFVTBYBIRDMELYIMOPNSCZAAWESPOWEFIWBLMPRMEQUVPUPFZU,cgqpaxicnbhaaufmao,M,2116904.0,O,NC,1.0,United States of America,ABCSQOCHEHK,9.0,1-772-155-4468,13490.0,1.0,33.0,605.0,Energy Future Holdings
nqw7664,GXDPHMVQYGMVNKXOGSIPAOWQHIXGFMFJSCIUIQHGJIMUWHBVV,beidygiakhaztngnhqsrjhxs,W,63883.0,,KS,4.0,United States of America,NOQIRAGYH,6.0,1-551-833-6226,90333.0,4.0,1.0,394.0,PHH
Fyz7665,uezrarapf,XXILDDNLYSINLOGZNXHQKGLMEAR,U,2747738.0,R,MO,2.0,Canada,Yqqldbrjvcqq,6.0,1-894-068-7775,210200.0,0.0,19.0,812.0,Simon Property Group
Hds7666,decxgrglzbzjowqrkgmsqkwajqotkwsxrayznrpwhmxcgtfewbpbqhihjufnsefsjtacgwtotoxaupr,MLHCHSATXNEQIRSMEHAM,M,938329.0,R,OK,3.0,United States of America,BSICQKYPBDT,3.0,,195318.0,3.0,63.0,688.0,World Fuel Services
ksz7667,Iuhkirrztibynuvducmelhfrbpybbfmtgalxtlknxkfyidojymbpxqznfggzcnrsdokjssi,Qqgzzbefkm,M,976093.0,O,LA,5.0,United States of America,enurwe,9.0,1-942-682-4165,486627.0,5.0,27.0,808.0,Andersons
Wzm7668,zrrfyhpzqiymphjujdoiszfbaqoxorghbfndjyingmjvadtsvmvhnuspwkxewwmmmlvp,qdjedjylsojhngornkkgmozdbb,,2031908.0,O,Saskatchewan,4.0,United States of America,Qslfupidrch,1.0,,142918.0,,12.0,492.0,L-3 Communications
Xna7669,xznxzmzinjddcepuvomccimcwdxo,Vszkppbmlhgmjgeiss,D,660066.0,O,KY,3.0,United States of America,VEKXFJRNX,6.0,1-316-836-0322,243364.0,4.0,26.0,734.0,CACI International
ugr7670,AGXVRFOCGTMSAVBSNEAIVBAZPJKXRM,Yizitnh,M,2777991.0,O,NH,5.0,United States of America,Dbkoxqpx,7.0,1-746-466-6593,208343.0,1.0,2.0,579.0,M&T Bank Corp.
Qao7671,Qekhyklpmssrqsvkxvdpgivkatwqwhwntnjmzbtvo,Jkrhfalisxualvrritesxm,M,3148815.0,U,NM,4.0,United States of America,HPYTPNH,10.0,1-306-508-0916,26787.0,0.0,34.0,410.0,Family Dollar Stores
MXH7672,Jzjclobnqehedjrffawkrmwpcbwywwxufdboleolvlkipjydnzabpapvuthrazvytlbbwth,Hfhsubkrpir,D,3714775.0,O,NE,4.0,United States of America,rxcbiltuvzyh,7.0,1-049-405-9872,190609.0,0.0,86.0,743.0,Medco Health Solutions
KQU7673,Rooofgqlzfvudadruvebqrucpvrhuquomygilwn,Htbblpuiuynkio,M,2203195.0,O,New Brunswick,,United States of America,jfrawlwjssge,9.0,1-539-901-1797,,1.0,47.0,431.0,Crosstex Energy
bxn7674,Ijjqsttsjysflovsamehtpsnbgwderdiqpwcucsqkpjbreipamsfmjkxf,odfxd,M,3708645.0,O,MD,0.0,United States of America,PGIUBMUAR,4.0,1-976-507-8347,,0.0,73.0,805.0,Reynolds American
Opu7675,Awyuevmvxemjnmmdqjmacpxkegcbqhripfnkyrseahdxdsjbbo,Znewofyktnzry,U,2954852.0,O,WV,0.0,United States of America,rgqwzxsvza,9.0,1-902-376-9596,453308.0,1.0,83.0,688.0,PolyOne
Ceo7676,Nnjpkrnygejcbycxkpxilkxagoihwhzkbwz,obgrwipkwotv,D,2421534.0,O,MA,,United States of America,qnxfnq,1.0,1-532-161-3458,251108.0,1.0,99.0,483.0,"Toys ""R"" Us"
DZH7677,Gjftxakuhgilmoatmibqcnbbrmq,llbtndfaert,U,941243.0,O,MT,0.0,United States of America,lfjtpka,7.0,1-943-745-8094,128853.0,0.0,49.0,844.0,Sonoco Products
Ocd7678,Jjbjstaqhznvdmergcjfamptlhfuyufhtlehcuarxmblvskhidyq,Vowvlsbsbfokxbljqxz,M,3133101.0,O,NM,3.0,Canada,pyeiwbftpsck,5.0,1-162-078-3859,486933.0,3.0,96.0,436.0,Newfield Exploration
Uyj7679,Qkhxmguznnmrfmlvawryvtrrfqgpnhqqestjbi,qafdyn,D,2070834.0,U,TN,2.0,Canada,Enncjsox,3.0,1-881-265-1012,306545.0,5.0,12.0,336.0,IAC/InterActiveCorp
mhz7680,Rqhzrjcuikufwfbplxmtpeqb,aqococfdutcrxipsdiizyfbigy,S,2617194.0,O,PA,1.0,United States of America,Lnprrdeegs,1.0,1-781-682-4447,7682.0,1.0,75.0,688.0,MGIC Investment
Sft7681,Khynanjwhrdrfwwrencsdvowdobshqdocdnludnvlsdpzepgydxe,Radeyutyf,U,2752340.0,O,NC,0.0,Canada,PXRXKFTOX,9.0,1-716-288-6722,280763.0,3.0,29.0,581.0,American International Group
gza7682,Jbvoghxtacvunglpdzjhatiusxn,ockmjwrdbkxoaemodyftxmjcl,,2611991.0,R,CO,2.0,United States of America,Osanin,6.0,1-407-712-3659,296945.0,1.0,4.0,670.0,Health Net
Rem7683,Pyoruxpsl,MPCHPTTYJUWERHWMHALH,U,3965576.0,O,TX,0.0,United States of America,WWWMNN,5.0,1-747-143-2305,176399.0,0.0,100.0,671.0,Mueller Industries
cko7684,MECWBDSERTHRFQZROJGPHQKIPBSNEKC,Duhgkwcceehrrqvnnirv,U,3550405.0,U,IN,4.0,Canada,tsqtfhsh,10.0,1-522-074-1862,97252.0,3.0,45.0,352.0,American National Insurance
RLN7685,XRPHDPOQURZXVFLADMA,Rpmqztmrghojzbyqnivxceyuiha,S,1566093.0,O,VA,2.0,United States of America,zwyuac,10.0,1-867-195-7669,320588.0,3.0,63.0,317.0,Morgan Stanley
Qjl7686,iqnzhrksgftjekxfljogmqkrbpkstk,YTNSVR,,1944507.0,R,WV,2.0,United States of America,Gzgsvt,6.0,1-272-128-3403,18284.0,4.0,35.0,809.0,Halliburton
YNL7687,Jbmoxkiflceta,xgayrgnjhvearxja,S,3250645.0,,VT,2.0,Canada,Shirfkrfppb,5.0,1-174-194-8365,,0.0,61.0,704.0,MGIC Investment
qpi7688,Wgfjqmnbm,AJSVULACHMZKBAEN,S,2806218.0,O,AZ,,United States of America,hwxcimvf,2.0,1-067-296-1708,80228.0,1.0,43.0,411.0,United Services Automobile
Xxi7689,,fubtbkexiuaacw,U,2826399.0,O,NY,3.0,Canada,xqkaxa,4.0,1-688-092-7664,39672.0,,98.0,431.0,Spartan Stores
axi7690,qedqattoswfkybkvbacgckvonbkmhyvusxvgmkqmfneusdnjcqim,Lygmiirioggkj,M,91147.0,O,NE,3.0,United States of America,cjeriaaeunmp,4.0,1-784-445-0301,225036.0,3.0,84.0,362.0,Moog
Wqd7691,raecjdlfwcwnaaeqeomxmuemrg,Xtslyxwajneuihyndtpz,M,1036928.0,R,SC,3.0,Canada,Mhhqranm,4.0,1-773-485-4247,224427.0,2.0,,532.0,Century Aluminum
jur7692,Deamomjpzxjzhfugk,Fmeifzrxyvgil,U,2406965.0,O,New Brunswick,4.0,United States of America,Ztrxdxr,3.0,1-528-873-2585,123153.0,5.0,18.0,442.0,Hayes Lemmerz
NBX7693,Aktcqktdiehyacjhlqknwg,Rugvrsjeadcummqftfmb,S,3588199.0,O,KY,1.0,United States of America,BVMLYNHCFOY,10.0,1-952-933-5053,,2.0,14.0,677.0,EOG Resources
Naf7694,Xasjqyptachbyjrnjvfvznkcwdxmpo,RAVHHLPXNYMAOCOVOWXKHPS,M,,O,British Columbia,2.0,United States of America,RBVXNHWO,8.0,1-882-237-0765,353487.0,4.0,22.0,565.0,Dresser-Rand Group
bzc7695,,eaxqrdredlfrhooq,M,2896930.0,R,WA,1.0,United States of America,Wfmsguhdyyo,5.0,1-762-453-2464,145794.0,3.0,7.0,365.0,Sealed Air
Pmo7696,Nzckdxwdktbsqcaurk,XLJLRWZ,W,312676.0,O,AK,5.0,United States of America,Mcxklhj,5.0,1-129-593-2017,142515.0,3.0,97.0,406.0,Blockbuster
goh7697,Svabwvthdbgivhnelxqvrhqvvgy,Wwqsseqcbmteqjub,U,16279.0,,MN,5.0,United States of America,Lypuhgeezbgp,3.0,1-779-145-2680,414775.0,0.0,49.0,774.0,Owens Corning
Jfb7698,cljmtkqahdyyjqizczsefhrlyxcsaeytuutjfxgdl,Qdakvyntptkywsqpy,S,1536113.0,R,RI,5.0,United States of America,TRKCEX,7.0,1-770-255-3860,125271.0,2.0,25.0,718.0,Robert Half International
Hao7699,Unyjafcdzuerth,Fhpdqgmswyxgqjhe,M,184474.0,R,British Columbia,,United States of America,Kihzeilpneap,2.0,1-336-236-0201,,4.0,99.0,588.0,Wesco International
Dwo7700,bnljequqgqnghtjrdviskulnynlxrxcxtbbehbggkeacevijpfzkqopdenghvdhjhoyujbvxboltblk,Fyetnnttkqoewqijbggbvrkxdg,M,2971869.0,O,SD,5.0,Canada,pylzfutqftt,5.0,1-185-085-5742,93761.0,1.0,44.0,764.0,Dana Holding
RJA7701,EUDAFRRFNHWKIULGYBSUDTUTXASRTKSASSDSQBOCJDTTNFNSEYBVRIAH,ktggcdbzntnxuxsiosyqegcesu,U,2256728.0,O,AL,1.0,United States of America,Bsclhehzobfm,2.0,1-957-033-0510,397902.0,2.0,96.0,,NBTY
Lph7702,chfifgrzddwjambrkaommoksjfzpnxvkvppcazeofdnrbmspungachheu,Yzurhpzqfcwgkwsgrkjzithjnksa,M,2127026.0,O,British Columbia,3.0,United States of America,Ieyjqvfhges,8.0,1-485-740-9640,123538.0,4.0,88.0,657.0,Eastman Chemical
Rfk7703,Oclmxjrebkhucmocoldtnepglbejgjnqlikutugptmwrmrucuhztxxbwzwkoiqlsnwtekekkykjpkt,Qijmex,M,3476485.0,U,Ontario,2.0,United States of America,Zuttopn,,1-459-114-0867,118013.0,3.0,33.0,769.0,Allergan
RFU7704,Qmbltoafvggvsolvieqcbeydfsprubcikjiahxx,WDJNJGKCNRPTUNIQNNBBNN,M,908035.0,O,MD,5.0,United States of America,EHXJIUER,7.0,1-671-499-0522,45737.0,2.0,8.0,776.0,Global Partners
TQH7705,HOMAWOXXWEMFPMBHETZHOZBOPJGPFBDFJZQETUMMJAVJO,Wjfwmudjwwybmmiubeqybeeniystl,U,,O,IA,0.0,United States of America,ipazhhewr,4.0,1-817-903-4786,456999.0,2.0,55.0,343.0,Fluor
Bbc7706,uathejgojclvooynhavibvdjhuspwiyxjtrrbidwiabjxyvcuxcifzyqtwphzvxbfcrykaelbw,PMWXCRMVYFVJX,W,3054149.0,U,PA,4.0,United States of America,vvwizqanbs,5.0,1-099-914-5598,326910.0,3.0,43.0,568.0,FedEx
Yoj7707,,luklinfqmglorhokwtwvhgqhmhxisf,S,,O,MA,0.0,United States of America,Lzxpul,5.0,1-102-019-9878,166536.0,2.0,75.0,830.0,Polaris Industries
lvh7708,OHYWSFETLJEYTTMYZDOGFTPBAQKVN,Mmxepsmk,,248269.0,R,ID,4.0,Canada,Dwvezt,6.0,1-873-941-1147,337347.0,3.0,66.0,812.0,Torchmark
Zpr7709,WSZYJROXWWIWMVXDTZLJRKAPTUGFNIKPCPNRWASXEWEEUXRZALWYHWKU,Ixsoib,U,1203267.0,U,Newfoundland,4.0,Canada,WQSZWQBE,6.0,1-710-953-4977,41345.0,2.0,58.0,489.0,Alliance Data Systems
LMG7710,Qfeecmwaxqhkulepjrwbmihojdaovxcukyrlnphlnimczdwhbxkilgjzuoiyhpupzxvcxxtrztifgd,Cwurvdjbmuxtioeqbpk,U,3704743.0,U,UT,1.0,United States of America,DWMXIPKTCN,9.0,1-789-825-2857,370209.0,5.0,29.0,845.0,American International Group
WMF7711,VIJLPKEZYSJJGTR,Jhnamxkltxicm,U,3673540.0,R,OR,4.0,United States of America,hrhbmmtj,0.0,1-179-937-7265,343016.0,0.0,28.0,735.0,Mohawk Industries
Qov7712,,tdbtkqtfzcnjridma,D,982779.0,U,ID,3.0,United States of America,EXIDAUKO,4.0,1-596-337-6757,186990.0,4.0,93.0,615.0,Vulcan Materials
Vkp7713,,njcdtc,W,2778471.0,U,AL,4.0,United States of America,Wqhgxcfrvqe,6.0,1-512-224-7078,46562.0,,17.0,,OfficeMax
SST7714,Zmasw,OMBIVJDP,U,2585134.0,U,MN,5.0,United States of America,Lwuvkzp,,1-552-735-4638,98412.0,5.0,98.0,769.0,Michael Foods
Fuk7715,Hvwcslkdbovbksvugzeblranwljqocapxusqfhoxknwsbunmtvsdrquws,ITHLHECNZJLMPKFUHWZCVMIZPUWUXZ,S,3591627.0,O,UT,4.0,United States of America,htndjyvd,10.0,1-127-805-3262,436056.0,5.0,38.0,406.0,Vulcan Materials
Brz7716,DVMTEYEFOGEHXPCXCSOGWGYKOIPFCQAEJN,Erjrxnjctmkhgqwpjzuylkf,U,1819561.0,O,ME,1.0,United States of America,Iadjghd,0.0,1-985-423-7255,36008.0,3.0,44.0,586.0,
Faw7717,Oznikwnqknmmzcqghprkmqgvogyqikwolvmyluhxmsculhddmjcxxwcuijvtebhrdmamuus,Ijqvmftaeaoeiycxxi,M,2857056.0,O,IA,0.0,United States of America,,10.0,,417402.0,1.0,27.0,630.0,Unum Group
Jtn7718,Gvpkllxjihwcdekmhwgrvrjjlemqymitgmisuqksneadi,lrntptwvbrtnvwdquqpsx,U,1393892.0,O,VT,1.0,United States of America,kvcqpv,7.0,1-019-900-0927,273535.0,1.0,94.0,533.0,Domtar
too7719,vunoywivtxaoteia,Ouzxts,M,759096.0,O,MA,2.0,United States of America,MFRHTZKJ,,1-055-674-3126,445562.0,4.0,,328.0,Sentry Insurance Group
Kcd7720,cgfbhvbutwppcxeqzjnajirvbyji,Cxogpjlizzckvntqnvns,M,2288668.0,O,Prince Edward Island,2.0,Canada,BRXSSYJHS,9.0,1-539-727-9817,226333.0,4.0,60.0,753.0,Constellation Energy
Yhh7721,Cnqkflteffhlvuvkvlidzxdddhthinttughoacniyaskjqxcunrgjffmddusvcvayyayerjr,Piqrxkifkii,U,3580824.0,O,Manitoba,3.0,United States of America,ijsdxorwqin,10.0,1-125-903-5459,,3.0,48.0,512.0,CSX
Adu7722,oigxagmffqteeswxkzbgrigdxtvmfgkkymknfeb,Bflmgwcfmker,D,1681450.0,R,TX,3.0,Canada,Fuxiyfjtqevk,8.0,1-591-506-8069,,5.0,36.0,432.0,W.W. Grainger
Kwx7723,hvvnvoixtwnfzmbjghxksazmfoqqyifvcgqkdqsaknwanpwjavvnifvkfikf,Gjxszyfxpweic,,1592047.0,O,RI,3.0,United States of America,Egxkelhxosoh,2.0,1-131-877-8296,271054.0,5.0,67.0,323.0,Kimberly-Clark
uzl7724,Gfopscpludliujcvdkhcomkp,Bjobwdoxutojkprezhmpqibkxthznh,U,3596545.0,O,MI,4.0,United States of America,gmnioeblfn,10.0,1-716-805-3703,64626.0,3.0,63.0,714.0,Henry Schein
UXY7725,qgkokxkhlxlezcflupfkujkmnetfgxtqvnvnwajxvksuauioivdieovttkpwbd,Nesaxzxlulmhmoxztefdk,S,3093246.0,O,PA,2.0,United States of America,Mdqarqysh,7.0,1-506-286-3588,463945.0,5.0,55.0,730.0,State Street Corp.
FRU7726,xkltqvtdcifskkcnqwkyoawqfszkilztvdcgrfdsrhvmtykrzkcmxdshlwayjjjlstnimjmhcilfjis,DHICXMQRMKABXBTFUBDUUJDI,M,3867919.0,O,KY,,United States of America,frzijg,5.0,1-427-982-9005,159731.0,0.0,4.0,346.0,Quanta Services
