prospect_AgencyID,prospect_LastName,prospect_Phone,prospect_AddressLine2,prospect_AddressLine1,prospect_PostalCode,prospect_NumberChildren,prospect_MaritalStatus,prospect_Age,prospect_CreditRating,prospect_OwnOrRentFlag,prospect_Employer,prospect_NumberCreditCards,prospect_NetWorth
Rmm7598,Rmmasnivkq,1-952-919-4878,CVQRRGZCPZBNQTCNASXYSYWIUEJKLKHKBQZTGXQCFUDATGTJLZCATICUAJAHZLFG,Lsogsuqtirrbxtqcjiuqxanxtnopebdwrdeeuvwnw,Rzjxvum,,S,9.0,340.0,O,Hasbro,9.0,2410816.0
ekj7599,ekjvgcmzgobzeerrpfgefwvxlvfcua,1-145-214-8009,svisticqsjulrudmbisfvfrpddlemifeirzxpdcflhevzsrddatdhpzcrtucukwlqng,Uwusowhyhffxilandrietkdrsvvvlpzofvkawvxkvattcerugrirajtxaiacyr,Accezkuzqrif,3.0,U,39.0,738.0,U,Tupperware Brands,5.0,1059543.0
wcq7600,wcqqbslcxugdqpbzbmbqvlahw,1-328-944-9786,MIMWGPPF,Lfpgqfwbwpmiwcopvzwijjqtfffhktzfnftscpjoagausqdhxwqxaugejdiestvm,LNZZPGOTEG,2.0,S,31.0,597.0,O,Covance,7.0,379282.0
Klc7601,Klcanpomjmuwosnasroukafsxtufz,1-899-864-9421,Xpannac,RSSNUTWWLOKIHRRTPEAFTLBF,YINOHET,2.0,M,64.0,603.0,R,Interactive Brokers Group,4.0,3271265.0
Jrd7602,Jrdmn,1-877-997-8896,Pspmoftnashzvtfxfiuuzjpcvugdlvvezjgojjmvkgaqxqriw,Sachwqwddeyfxvagihsjxtcsibaejb,ddgkyv,1.0,D,38.0,662.0,U,SkyWest,5.0,1530364.0
GDQ7603,GDQESTOSFCKVLPZEQPNFIKQLTXB,1-750-900-0823,RUVLQHPKIECWUMXVAJLEIVCCDFYFEMUNTJAJ,Cufllhjlhxcfjgmkipgheftjjbidptdiypdgekdobmfjdtamkcrxnqjo,Seiksuhglhj,4.0,W,47.0,838.0,R,Best Buy,0.0,3731860.0
fnm7604,fnmqzceohwapysohiuofkhjpwzgv,,Tgduloxjkccxdbsfdbssvgjtovxnpmmufkdwbhtgolrddejglsgeds,Sbutxmtwkb,Ytgghhaxc,2.0,M,,791.0,O,Sears Holdings,9.0,2488858.0
Ymu7605,Ymuvinagbzdhiwglzfacood,1-347-704-7823,Axjkrkrawohwcuinpapcyjweaijfinacyiwajxirccyh,Cbalccrxcihrvxlkggbuhwtfthdoqrnmgjnjotietwj,Ajlcdadx,4.0,S,76.0,692.0,O,Frontier Oil,7.0,2301347.0
Pxj7606,Pxjmfwpwm,1-228-976-2888,WONBQPUKDIDRBXJQPKRNCTWJZIQEVS,mnkidgiyajigobghpnkdvauwiubpjb,Daivf,3.0,W,60.0,673.0,O,Automatic Data Processing,8.0,1736571.0
Rsd7607,Rsdlvo,,Mbkljdwjmcmljajvikytmadyqikaodunvvwefxnbvjquurcokfmbhtjirkox,SJIOBZNSUAWIYMOBHPAHXYCZFFDWRJQHWWXUBACZQEAHXRRADOPNPTLSNPUKMR,xrquzcptycg,,U,73.0,331.0,O,,7.0,2399483.0
Qqh7608,Qqhwdyopkfs,1-760-429-1328,BPPKDY,Fmrydeogisvvtrpsfonolelpnqcbkrr,shigmwk,,U,37.0,744.0,O,Comerica,2.0,2982744.0
udq7609,udqexswxytatsvxw,1-253-879-8833,eapjgyvomnplzitwttydublguuocfdcksfgxlvoziqblbgdr,Xhggtfwyslxvgeiuzjfxewcsweefq,enehob,1.0,M,50.0,446.0,U,Baldor Electric,6.0,1611011.0
Ghl7610,Ghlflxgkavpsqvkpun,1-401-256-3483,Nbhshnkkfusbintuaomfozzlzlrqvcnszantpkgtdkpeezeygucvpain,,RNLAKRXSPA,4.0,M,0.0,,O,Commercial Metals,0.0,2999167.0
mtk7611,mtkfmxripistepftjaxfosviokgqsf,1-175-910-8245,Xuqmcmxaigbk,PGNOPPCDMGALPXCUTMSWMPCBAEXDPEWWNELVBMEHMLQWFXJFPBV,Hlezt,,W,,,O,,,
QIY7612,QIYQRALNIIONMKDZB,1-565-191-3419,cjnjhkatetnmjfhafbopqgnqxuyyigzhvcscq,Scrrpeqjhflhjodeislwrkogtusekfhgavxyzkxucsswbsfvyarheuoxubvpbrqnikgtnojhrzqd,Iyqmkpcjx,3.0,M,,723.0,O,Molina Healthcare,9.0,3307491.0
Ohz7613,Ohzpaqjtc,1-921-688-5401,HBKYXCKDWMWYBLFBULAVFJRDDWSJVEIRZWMRPJI,ocaoqaoavswoepexbshcfxlebpktrvxcailmkgrubpkhnn,klgnkcaedht,0.0,S,81.0,348.0,O,Plains All American Pipeline,2.0,2057260.0
djg7614,djgtucxplpftr,1-925-155-0170,EECYCMJAJGNQBRSKW,Gvdteormavfflajkedaclod,Jsombikj,0.0,M,52.0,666.0,O,Agilent Technologies,,53179.0
Iad7615,Iaduje,1-185-691-2951,Gzqqapoggafoymlrsdrpgoprvegwwopsfzocffghlyukaydviarcohmehmyeirotvnrvtpi,FVYNANAYSWPPSTXKNOKMZMLZOIBIQTBNDJJPEXEQCMANKXOFXEPJSLXVHO,Xtckbvng,4.0,M,68.0,,U,AutoZone,3.0,690086.0
EMG7616,EMGQKGEOTCGAFGDZVTRUAVGZYPM,1-067-518-3854,hgandkyzsnb,Idxmryfqfxjwygiupsvahogtgmfblkxthoqfgrdeuchamwhdjpupmcclxwkppzpt,YPUWSVRD,1.0,M,,844.0,R,,8.0,2025465.0
Hjn7617,Hjnljezrxojeaoustvawackahexa,1-188-554-1671,Zdhvqoatgrajtuxyjelccetgjoccpfpsixd,Gqewktqrrjfbnpatabopksiemhbecyoadkxaldjzkcxdnfyissksjcswkezsvqqodaybteddmn,Ifxvsnt,4.0,M,36.0,766.0,O,Universal Health Services,8.0,695307.0
CYP7618,CYPTBBGPWKKKFNOUHJ,1-168-215-2223,Qjlhsxmeblxszguipqhysmeugvxjfbogsljhnkjbyzofkptcvjsxjzk,wqthjtgarfuteltgcckdynvrfpiuivsimldzlpf,EAOJPQVWBNZ,4.0,M,31.0,521.0,O,Time Warner,10.0,3238398.0
KPN7619,KPNRNVLRFUTOWOERTCSIRQZ,1-228-022-3056,QTWXYHMLBYQ,HITOZAEKDUJCXSKBHPQYZQSMKSTJXLVHU,fhirgl,5.0,W,55.0,306.0,O,Sealed Air,7.0,1213578.0
Vbi7620,Vbimifwtrtvb,1-926-766-1124,SDEAIMDWRSKXTFCPHWF,Blsmawjjdmdamrhqyqgzmbkfa,Lahfziy,5.0,W,66.0,411.0,R,Sprint Nextel,9.0,103708.0
ehb7621,ehbcbdctlcspuvwbqveohanmkolbw,1-538-797-1948,Hvihqkuiruvwtepybhnojenudorriouchghugcvjufnkzunbsrmtbcrmps,Stofpzwyhkpmuq,tofdjef,5.0,M,22.0,,O,,3.0,1086081.0
TMQ7622,TMQACIIUMYYZHYX,1-627-234-0841,DDYEJXZYQIMFMUBLREEDFORHJSISHQDDZPBMPYHNYWIFJDDOUOLVPBXWANDWWB,LPPSVGKGAUQESCWZEDIMRDWXUAJHNNYZUGVANEOPQEJGBKDNSTJEXOJSJQJXLLZRREKKD,rckzx,0.0,U,51.0,702.0,O,Quiksilver,8.0,1349626.0
Lsb7623,Lsbutxufufshmkqnscnhx,1-876-492-0782,qujdhroylacrccrmzujxxqlnymrouggufjybwwsykhsvmex,,MMLJKBGXD,5.0,S,26.0,842.0,R,Valspar,1.0,1083092.0
Dpz7624,Dpzpfctp,1-436-946-7319,Lhwkvadxwcjobcggyuighvqlcm,Twfsibyhrvrnvcygkdiwyokzoikvjbawfwpiachehbzcinnvdgevmbuozxru,banusio,1.0,U,100.0,528.0,R,Timken,0.0,1662799.0
Zuj7625,Zujmcfzznpfohsdp,1-281-780-2897,,cnckvldjedzgdqhy,Safkd,3.0,W,13.0,300.0,R,,5.0,3548540.0
Jqk7626,Jqkozdva,1-421-286-4139,zbukjmmufvsxqdpushkgyleznwdgfdwkdhfzdfvlhvhzyxozyghmfggpnvsvwbx,,DHTLWJDXLRW,1.0,S,11.0,752.0,O,Occidental Petroleum,7.0,881414.0
ijb7627,ijbcvbgglqupyentiqncsnswyygl,1-908-354-2709,Alukohji,VITKCZSDQUXZTMLICIBDHMBKLDLCTRVNDXMCHYEHGKHEVTWIYGOYVVMGCSUTKYDEVACOBPWCJYA,RORIUHK,4.0,M,62.0,303.0,O,,0.0,1712200.0
NMO7628,NMOXMHMVUDGY,1-466-560-2530,qinotwpokaozfdzpohccxuavdpaxwdlmtmjadfltnjmhwgrdejicmcfnlubhbyllemdfach,qehomraquwxrkb,bxgwhohh,5.0,M,13.0,418.0,O,Massey Energy,10.0,847446.0
Tef7629,Tefewe,1-578-686-8082,FBWQRQEOCZGLOVVDOASBUQUXZBVEIKKQRXKCOLNRDAEZDUWIIIHUPMQPB,pqcvwpsrvpzvqbvhsmxgvaigjfvoqwnjrzcpnlwqcqhzedfjoqpahrugzhperwh,SRARKMXOD,3.0,W,23.0,667.0,O,Weyerhaeuser,4.0,344294.0
Sdj7630,Sdjhq,1-166-077-1436,Kxxipkohacffav,Vhixcyutfffwnvhjcajyuzaqshhtpkcdxkxayylwdfdvwdqejppkxhwfe,hwugfvlttol,4.0,D,51.0,441.0,U,National Fuel Gas,7.0,1534879.0
Pbr7631,Pbrfgfdwedgrmifitr,1-535-320-1881,Qiuvitslpgrugyhfepyhqpkepxoakfdvujxvlwdzbrdqkspjgjwaxyoqtmumrognloxfgllgtbwijnof,kxnhxkeruywqzmkpbwatzrjybxepmuyrnmxtcjblsbdaewnizpa,zgsllav,2.0,U,2.0,471.0,O,Pep Boys,0.0,3897101.0
Ice7632,Icejebxweavlnddpjz,1-633-495-6478,onxyyslcmbyxpfjuykowqpwqi,Kobkgkfebuucmenkiwfomkpzvbqksljtanzpffqcbmerezuplwjemxtcbgfijlplqkbvt,Mszwfhpj,,W,,701.0,O,Neiman Marcus,9.0,3064442.0
ZWG7633,ZWGIV,1-398-680-0278,Wkxlmnutvtbidibsrfiukggzvzdvudlsqtqoeebfxdwoljaovnqwtpfbxqltfivgy,TAIWTM,Yqfxb,2.0,D,82.0,323.0,R,BlackRock,1.0,2016524.0
Evw7634,Evwthrqmqfpsbpdqojtqzpjmpoea,1-185-976-7770,MXUDWCEFTAOMQPNNQJDWEAHPTNIEPUJTQFGLYLHYBIJTRKBWERWKLGDWLBP,Twqwqcihxcqtsikjrbkpdkcjvilxxwufcseemmxkpaevfnnugdvcqakfvfskapafcnvyd,ypmuep,5.0,M,94.0,846.0,O,McGraw-Hill,10.0,37745.0
Lhl7635,Lhlatzfku,1-490-238-8219,Krdmgygwnziumjdtybwyw,Wvsmbbadsaukihzirleqmihmfjfafpipekvdkefyphameghcopkjeesgzzrbcermehabkebgrek,Xthtecuu,4.0,M,16.0,850.0,O,Family Dollar Stores,8.0,503752.0
LYB7636,LYBUGCXZYJSERVQKQJKNIIW,1-891-741-2112,JTLEWNNBVYPWFKNPYKCXCZDTNCGWXYQCIDBURDHPBHUDIRREIPIIWURQNJPCMCOXKDIHAMXJO,gftdszadvqouvqfmwwscgcdqwrqbpwtnqurrsyiwhkcvhuocznwtwvy,Xjzpdio,5.0,M,43.0,,U,Teleflex,,2115180.0
Ijb7637,Ijbmwiomutrflaupolplmfjsqh,1-849-918-0984,xauoqrsloepjaonxzrenuzjnuvdmormautvsxrsssues,Phqspowfoiqmszxy,Rgthehdvvlh,2.0,M,76.0,564.0,O,,3.0,839222.0
Zhf7638,Zhftulgpedd,1-426-168-3142,Qkooarftocvmdpflbfdukodamzupzeoefxdaprmvotwoihofsraorlctgmjewbdafubkew,XDPEFDQIMFNMCO,ysexit,5.0,S,0.0,558.0,O,Imation,4.0,1851334.0
PYU7639,PYUHQOCHAUAWGKHHLXQNUWZTEBN,1-757-910-8931,Bfntmkesgyjkjrgttbtdncoumqhmnxy,FSSAAXLAMAPBOMTNUFG,Wscgcsbwlzj,,U,33.0,417.0,O,PPL,0.0,1348251.0
Iku7640,Ikufiibsvk,1-468-325-0119,,AKWOIATLDDKU,AUQJTIMK,2.0,U,62.0,487.0,O,Smithfield Foods,6.0,2722392.0
HBZ7641,HBZACUNNIOTFKFSTCILLC,1-383-310-7894,Bnbfbxvqxtngv,Awzdulnpokgxmcpktscqulqpvxabgunakhqq,Weqnwrwrbcgx,0.0,M,8.0,639.0,O,Macy's,9.0,1785161.0
Pco7642,Pcofbhaqeemibnkjtsoxmdibmpquo,1-353-727-2029,BYTRQAUTQWENJWAKLFVQEHKDYJALLKWO,VANVGDDSYEK,facqrtjqjmd,5.0,U,4.0,625.0,O,Torchmark,3.0,2823578.0
Ybv7643,Ybvjle,1-028-849-5461,XDXUKYODQUUHZQCBQEZZQCMWQMQBUUEJTNSZIBPMEPLOP,TVTDULLNHUZPDNEEKSXEGPXDNE,OCNCREZ,3.0,D,39.0,,O,Herman Miller,1.0,2123972.0
Rim7644,Rimdakhncfjlrbor,1-480-785-4021,nkftfznscqodxukjlmjmztlnhvcaaxmcagvke,phbmzmktzmjbzbkqsvgsvojcoukqnfkdnyszoeqyprkqroesnbjv,JXOGSVJ,0.0,S,90.0,,R,Kindred Healthcare,3.0,112782.0
gnf7645,gnfkwjxmvkbeh,1-443-132-4138,Qydqhbagvjtuivmefsuswajpijxzrnjxehoevanlkivlnnfncirniymupsrolidbsqjovm,HWAWSSEUGGKEXQDESYXFHWZ,Iqtso,4.0,M,7.0,460.0,,Arch Coal,3.0,248311.0
Wxp7646,Wxphiul,1-143-020-1234,Mbxglsrssswfglfkjrjmedkyvtchipxrc,Tbgfcjvdnlvfdbsflxuslzugybolmyrvhvnmxmsmbjqjbzyhchsimsksjsmefqpcmz,Uxgvbwop,4.0,,95.0,793.0,O,Whirlpool,8.0,3719851.0
Dxh7647,Dxhuevhfuceqmpoolmuhflp,1-475-304-3486,Fincpjxbqwdfuluknajcaxdhgnkkcwwbfrdfbrqfqqsvmkhnw,,Ovsiu,5.0,U,59.0,821.0,O,Arrow Electronics,8.0,1920385.0
Aqo7648,Aqopbqsxqxjj,1-677-882-6792,Ujullatqqlqdeavpcpzhhoscdnspvktckvmdjhdniiqn,NASLRGJGXPDOGNJSHNLNGBCXJVO,Frqdqbs,2.0,S,13.0,,O,Rock-Tenn,6.0,576903.0
fen7649,fenowyirqcdcwwo,1-151-067-7411,Eymghd,Qehqgkzddwjunisyacybbnmrmkunpfvrnhfizwrrzbtgfgphxpoonkwajc,waiitdv,3.0,D,58.0,643.0,O,R.H. Donnelley,8.0,1855037.0
CMQ7650,CMQIHWYKNOLSX,1-645-553-4591,ZCSEIEDDDMOVRBHWWTUUMAROGAJCSMTYNASUNDOIDTZDWBVQQJBOMANTK,Wxsvopaiebzotntohnhbnlweijvcpcixjlldrgjwkkejcj,Vlmzifrfolfs,1.0,U,67.0,817.0,O,Pall,2.0,2954046.0
Yhb7651,Yhbbdqabnbldfqhnofnxdrzrj,1-670-793-5351,Vqdxskijczxliokh,bwkeulfgsowudelmesxzkmxymtsophjwhtgpfexigpkxyptnpyxrnkomowwfgwmynrvpawzb,DKXNSUJQRKGM,2.0,,68.0,702.0,O,Burlington Coat Factory,10.0,952096.0
mbw7652,mbwpxwoq,1-049-843-6473,Fclwsu,efpvvudpddvgaljtnjmshztaeqltzbxxfmwuittcrmivhiqnsqilvepxowxtkjxtpivw,Vzvadviukgid,0.0,D,17.0,409.0,O,Forest Laboratories,2.0,3382998.0
xas7653,xasiqx,1-739-185-6579,HEAVOVI,Gicehrtxtlvwiewgl,Jjtgz,2.0,,44.0,617.0,O,Moody's,6.0,3772196.0
MKM7654,MKMKDBNJNERUJSQYY,1-215-295-5893,Nuvildisqwrretporbklkkkuesaaenmfetzsxnsoengrbvzglsybgklzmkxvvelaj,cveuptzbcwxicceqqmqsqgfvhykw,TMWLE,0.0,M,16.0,,O,Fidelity National Financial,5.0,3180080.0
Jgi7655,Jgiimqxenotyp,,IMGLHWOQKASFDAROMYAMOPHMPBIOPSREIGWHGKFXOLVFEIKPZTCAHLBCNCB,Kqosfw,Lfmjqz,5.0,M,27.0,756.0,O,Amphenol,,3971412.0
Mwv7656,Mwvgdm,1-515-341-8405,Qyixsrnjoebdnlfllhogyogxucqdulld,Alalqiofkazuxcrdgdkvvxnjjvlnfprosowqemufpnlbblbhnnkubuos,bserucmdlez,4.0,D,59.0,484.0,R,Int. Business Machines,5.0,1488210.0
YOY7657,YOYQEKTGQPVGKZZXM,1-249-978-7278,Ejtyvddwcwvmcqmbccdfdubrnjdkbdadbqlphphwpbrtvumnnmfhyqwakqipo,Gqvfapurdsetypjkkcceahfodyn,Nobgu,4.0,S,8.0,589.0,O,Int. Flavors & Fragrances,9.0,2621373.0
Gja7658,Gjaqmimggdmubhczafzufuklxgxos,1-471-716-6210,Ukwllcghntgqugnsgvuipavrllepqrfbbf,OEEJIPIAMAKDAWOYUMBPPMQMFSSRQFLISJWATRWGNIZKEQBDEIH,Mynrhpyte,4.0,S,98.0,380.0,O,Gilead Sciences,0.0,1021949.0
rcx7659,rcxczhucwf,,njrfpmvtptmizvafxeryrnxywmkqmfdouwwnykwojclyoqrgvqgiowxysc,cmyrakyntzvrxbwjxthpjcpsdkhktqnjqghaivnwel,aqobdfbeu,1.0,S,35.0,541.0,R,United Rentals,10.0,2444319.0
IPA7660,IPAZTGHTPTW,1-982-617-1421,BPENSONZGIJMQPDRWDCT,wnasusgubpolystujfhpnewgephvoybwmtocbxktwgh,jecwnfavowiu,,M,57.0,474.0,,Convergys,7.0,362567.0
rbj7661,rbjgdyplkrcutrs,1-068-568-6056,Heurrztnsuomwaqkjnhwctjjqeekmqiztwwsjnddugdnhjfufvqgsqhppdhpomfypdpxsv,WSKYHRCGGHSPINYLUNNDCJPV,Nmemytq,1.0,,69.0,685.0,O,Mueller Water Products,4.0,462234.0
ebw7662,ebwticokpfdypejppslctr,,PHDGPCMZMTFIABDCHWTKJMFZGITTJBEINIOTRGSDQV,YAWXQBXZPDDAABNXGBSNYTIUCDJWZZRTSGNDQABOTVZORUAKQEQVFJVUYLSFKHXJCWZIFWCVR,Vqvleqweftl,3.0,M,33.0,363.0,R,Shaw Group,10.0,3936622.0
SQY7663,SQYYLFSC,1-772-155-4468,lxoewulytrayksjjeixgmlwiuwfjhuegvdbgsuermwkz,BVGWFVTBYBIRDMELYIMOPNSCZAAWESPOWEFIWBLMPRMEQUVPUPFZU,ABCSQOCHEHK,1.0,M,33.0,605.0,O,Energy Future Holdings,9.0,2116904.0
nqw7664,nqwvfudiscyqixxng,1-551-833-6226,IMQKDBOQQNUCBFYZXMVDENONHFIIOEXPTSFBYCEIFRTHPJQEVLILNNSWOG,GXDPHMVQYGMVNKXOGSIPAOWQHIXGFMFJSCIUIQHGJIMUWHBVV,NOQIRAGYH,4.0,W,1.0,394.0,,PHH,6.0,63883.0
Fyz7665,Fyzxvqjbmfgyeyswcxbogeytfuqur,1-894-068-7775,ngmzxncjzvginqaixudbhgjqkwoxqjycqrefnmqcdrisoqfbknkmnmsrdhwgmqykyj,uezrarapf,Yqqldbrjvcqq,2.0,U,19.0,812.0,R,Simon Property Group,6.0,2747738.0
Hds7666,Hdsxrjpdyr,,Jtiwqtllu,decxgrglzbzjowqrkgmsqkwajqotkwsxrayznrpwhmxcgtfewbpbqhihjufnsefsjtacgwtotoxaupr,BSICQKYPBDT,3.0,M,63.0,688.0,R,World Fuel Services,3.0,938329.0
ksz7667,kszsqhunjdmjqhozzck,1-942-682-4165,,Iuhkirrztibynuvducmelhfrbpybbfmtgalxtlknxkfyidojymbpxqznfggzcnrsdokjssi,enurwe,5.0,M,27.0,808.0,O,Andersons,9.0,976093.0
Wzm7668,Wzmdnrkeh,,Vwhjqdpbsxgifvj,zrrfyhpzqiymphjujdoiszfbaqoxorghbfndjyingmjvadtsvmvhnuspwkxewwmmmlvp,Qslfupidrch,4.0,,12.0,492.0,O,L-3 Communications,1.0,2031908.0
Xna7669,Xnafmengguewmwckz,1-316-836-0322,PQRUFVKVMHAPJWFNTXVCPZTFOUGXJMKYVMFSIGYDUORCRJMI,xznxzmzinjddcepuvomccimcwdxo,VEKXFJRNX,3.0,D,26.0,734.0,O,CACI International,6.0,660066.0
ugr7670,ugrohhoiopurrh,1-746-466-6593,Rbtvdcuzrdgkwxgntknutxckwnytguygdyjwrejuia,AGXVRFOCGTMSAVBSNEAIVBAZPJKXRM,Dbkoxqpx,5.0,M,2.0,579.0,O,M&T Bank Corp.,7.0,2777991.0
Qao7671,Qaondcvjqnzbdtnhd,1-306-508-0916,Oivxztihdxtiymll,Qekhyklpmssrqsvkxvdpgivkatwqwhwntnjmzbtvo,HPYTPNH,4.0,M,34.0,410.0,U,Family Dollar Stores,10.0,3148815.0
MXH7672,MXHLAVXOZQHBUBMXESG,1-049-405-9872,GRBTZCPWVAXIEDLFBP,Jzjclobnqehedjrffawkrmwpcbwywwxufdboleolvlkipjydnzabpapvuthrazvytlbbwth,rxcbiltuvzyh,4.0,D,86.0,743.0,O,Medco Health Solutions,7.0,3714775.0
KQU7673,KQUJOIXHOLTVWZCHD,1-539-901-1797,yrwbeeazafrlhgevuujdmoayhrrtit,Rooofgqlzfvudadruvebqrucpvrhuquomygilwn,jfrawlwjssge,,M,47.0,431.0,O,Crosstex Energy,9.0,2203195.0
bxn7674,bxnxlbwaecusydvfagorkjv,1-976-507-8347,ZYKFEACHPDHBFUOBGEOFPMZYSKWZGKCJSWSGUIKGNFYQDUNHKQRFLSOIDNGOQGSZBYFATGDAFXXALXTR,Ijjqsttsjysflovsamehtpsnbgwderdiqpwcucsqkpjbreipamsfmjkxf,PGIUBMUAR,0.0,M,73.0,805.0,O,Reynolds American,4.0,3708645.0
Opu7675,Opuqjoidjwgejjmkquot,1-902-376-9596,KRQPTUJPRRCYHLEFKBCWUOAXGKRYBUTSHGOFAQEMQCWGXIWW,Awyuevmvxemjnmmdqjmacpxkegcbqhripfnkyrseahdxdsjbbo,rgqwzxsvza,0.0,U,83.0,688.0,O,PolyOne,9.0,2954852.0
Ceo7676,Ceodsyerdrcenlfqt,1-532-161-3458,Gctrmgbnlmfrattklbjkwupgkxtscugwoybzjiqavnuiogkphnmoncsdbgcympwkqtukzmqxhyjtp,Nnjpkrnygejcbycxkpxilkxagoihwhzkbwz,qnxfnq,,D,99.0,483.0,O,"Toys ""R"" Us",1.0,2421534.0
DZH7677,DZHUBKPLE,1-943-745-8094,Nsmcvnmewdvkoyxccrpbtnbmgcreuikqnhcdpnzksidrxizgqe,Gjftxakuhgilmoatmibqcnbbrmq,lfjtpka,0.0,U,49.0,844.0,O,Sonoco Products,7.0,941243.0
Ocd7678,Ocdmelacghnqhlsdvvkvuycchojc,1-162-078-3859,Cdfhriutpkdafvnqaknxfagsycyedqxsyrtsazbklpawywxjscoudkhdxwwzojcskidtubekfgfh,Jjbjstaqhznvdmergcjfamptlhfuyufhtlehcuarxmblvskhidyq,pyeiwbftpsck,3.0,M,96.0,436.0,O,Newfield Exploration,5.0,3133101.0
Uyj7679,Uyjwcvfmhzfpziunhflhoccjfwi,1-881-265-1012,Legbseyxfoglxjxwhgjzrgtwehtybppbbturfyjtw,Qkhxmguznnmrfmlvawryvtrrfqgpnhqqestjbi,Enncjsox,2.0,D,12.0,336.0,U,IAC/InterActiveCorp,3.0,2070834.0
mhz7680,mhzepufgwnlohcheeezqcehvlnjb,1-781-682-4447,frxttcqtwmvcozbcgkzuhtqlxixybzxntwbuywlcvboycczpyxcp,Rqhzrjcuikufwfbplxmtpeqb,Lnprrdeegs,1.0,S,75.0,688.0,O,MGIC Investment,1.0,2617194.0
Sft7681,Sftndrabqgoigvgvnidx,1-716-288-6722,hkoyjtywhpdhr,Khynanjwhrdrfwwrencsdvowdobshqdocdnludnvlsdpzepgydxe,PXRXKFTOX,0.0,U,29.0,581.0,O,American International Group,9.0,2752340.0
gza7682,gzasmfmrelczwmljfayfgvhxynxr,1-407-712-3659,Mcukytevbntbtojyvvwfhtehrjkmqxqkainho,Jbvoghxtacvunglpdzjhatiusxn,Osanin,2.0,,4.0,670.0,R,Health Net,6.0,2611991.0
Rem7683,Remwagiyqu,1-747-143-2305,Upjgbbciatadkkxsnnqbhrckqcwhvmrnixiwvfosomwpzipmndogviptcaejebeyto,Pyoruxpsl,WWWMNN,0.0,U,100.0,671.0,O,Mueller Industries,5.0,3965576.0
cko7684,ckocrloglb,1-522-074-1862,Jfwccnzmfbvapnjdqjthwagblnpiorcwdgqdewyr,MECWBDSERTHRFQZROJGPHQKIPBSNEKC,tsqtfhsh,4.0,U,45.0,352.0,U,American National Insurance,10.0,3550405.0
RLN7685,RLNJVXKTTORDIVXEEWAJSTVV,1-867-195-7669,rjxzamoqpqhaaaxieysyexzcjsydrkljzlwqrahuyziejjjlrowthbvdeiyznzoauevkfgcwwdf,XRPHDPOQURZXVFLADMA,zwyuac,2.0,S,63.0,317.0,O,Morgan Stanley,10.0,1566093.0
Qjl7686,Qjltuabiu,1-272-128-3403,Vcuqoxpqiagdsjlrlqdhdbwfvdyyehvbhxotjyaehcjzdxigaiwokkreeir,iqnzhrksgftjekxfljogmqkrbpkstk,Gzgsvt,2.0,,35.0,809.0,R,Halliburton,6.0,1944507.0
YNL7687,YNLFVXOHLQAQYMDQUUHAVNW,1-174-194-8365,Lzqpctubshjhbonplyvbkpvwaiklmxnoxbvdthmysxujjhrsjhtpiqcgvewteibauxmteqkccfjetjcr,Jbmoxkiflceta,Shirfkrfppb,2.0,S,61.0,704.0,,MGIC Investment,5.0,3250645.0
qpi7688,qpiikhkdd,1-067-296-1708,dbbiipgceoxrelirr,Wgfjqmnbm,hwxcimvf,,S,43.0,411.0,O,United Services Automobile,2.0,2806218.0
Xxi7689,Xxidvapbmiihnxwvrjtpa,1-688-092-7664,lwkuslewwpqlmqtkxlfnaaloqcougorfnnscaqzzobrargrnzztbcocqahhkqqf,,xqkaxa,3.0,U,98.0,431.0,O,Spartan Stores,4.0,2826399.0
axi7690,axivutiixzrcuv,1-784-445-0301,Whwhamkhcfwxwwdzlfcnrqajwcfczohlpahjoykdulkwozthxvs,qedqattoswfkybkvbacgckvonbkmhyvusxvgmkqmfneusdnjcqim,cjeriaaeunmp,3.0,M,84.0,362.0,O,Moog,4.0,91147.0
Wqd7691,Wqdkflcndhnjyuhgcfxg,1-773-485-4247,Ydjnahnxjekwwvlbedwtqekyuhomxxrwyjdcurodxdrpbqyicvnycoz,raecjdlfwcwnaaeqeomxmuemrg,Mhhqranm,3.0,M,,532.0,R,Century Aluminum,4.0,1036928.0
jur7692,jurwurbdctv,1-528-873-2585,Aphldmruwmbvrajtjkcnjadcaadjovfmwhcu,Deamomjpzxjzhfugk,Ztrxdxr,4.0,U,18.0,442.0,O,Hayes Lemmerz,3.0,2406965.0
NBX7693,NBXNTB,1-952-933-5053,qroliyuwlwkuquhoobibbvfubyjkpbqxuszyintthawnjjmrll,Aktcqktdiehyacjhlqknwg,BVMLYNHCFOY,1.0,S,14.0,677.0,O,EOG Resources,10.0,3588199.0
Naf7694,Nafrhdvsijqnetunpamn,1-882-237-0765,Gygrsb,Xasjqyptachbyjrnjvfvznkcwdxmpo,RBVXNHWO,2.0,M,22.0,565.0,O,Dresser-Rand Group,8.0,
bzc7695,bzczehwxuk,1-762-453-2464,Yiaduiiz,,Wfmsguhdyyo,1.0,M,7.0,365.0,R,Sealed Air,5.0,2896930.0
Pmo7696,Pmonjmzccapetw,1-129-593-2017,Fudfpqtgptlrxzduhykgxruxmidsscscoxfjnhnmdatvmkeldfqaqyarmbiicwnkzenypfzwsurnn,Nzckdxwdktbsqcaurk,Mcxklhj,5.0,W,97.0,406.0,O,Blockbuster,5.0,312676.0
