AgencyID,CreditRating,Employer,OwnOrRentFlag,AddressLine1,Phone,NetWorth,PostalCode,Income,MaritalStatus,Age,Country,Gender,State,NumberCreditCards,AddressLine2,City,NumberCars,NumberChildren
Bru161,632.0,D.R. Horton,U,18105 electra street,1-611-789-5569,2234368.0,v6m 1s9,,M,7.0,United States of America,,VA,1.0,,Omaha,1.0,3.0
Apt162,525.0,Jarden,O,719 holman court,1-023-151-8130,575288.0,22304,315962.0,M,97.0,United States of America,,TX,6.0,,Yonkers,3.0,1.0
sch163,371.0,Systemax,R,23553 MEMORIAL RUE,1-005-574-3523,1102479.0,06101,299268.0,M,95.0,United States of America,f,Saskatchewan,9.0,,Spokane,5.0,1.0
Lan164,699.0,Marriott International,O,16759 park avenue,1-550-487-1571,2995388.0,78756,301490.0,U,92.0,United States of America,,NH,4.0,,Tulsa,1.0,3.0
Fus165,435.0,Expeditors International,O,12296 WILLIAMS LOWER,1-280-494-1415,1147193.0,93003,36052.0,M,17.0,United States of America,F,VA,8.0,,Garden Grove,3.0,2.0
Nev166,512.0,Great Plains Energy,U,9625 ALLEN BOULEVARD,1-803-438-4141,1136540.0,T5D 1P2,437483.0,U,81.0,United States of America,F,IA,2.0,,Fort Lauderdale,1.0,4.0
SHA167,552.0,Danaher,O,10340 jarvis road,1-566-299-2351,1677669.0,10108,152971.0,M,13.0,Canada,f,NC,6.0,,Philadelphia,5.0,
Sau168,,,O,13143 goodwin lane,1-586-363-4189,2160706.0,t5c 1l3,449495.0,M,78.0,Canada,,NH,8.0,,Sydney,0.0,2.0
fri169,687.0,Watson Wyatt Worldwide,O,7160 BEATTY RUE,1-505-124-9029,2525665.0,M5B 1Z8,349827.0,M,78.0,United States of America,,AL,5.0,,Waterbury,4.0,1.0
fer170,433.0,Yahoo,R,22679 chimney rock west,1-897-996-9812,3517622.0,V6H 1W2,9562.0,M,85.0,United States of America,,British Columbia,0.0,,Tacoma,3.0,1.0
LAN171,746.0,Convergys,,6769 pasadena upper,1-922-919-5858,,90308,24514.0,U,68.0,United States of America,M,MD,7.0,,Charlottetown,1.0,2.0
Bha172,405.0,Celanese,R,20622 MCAFEE COURT,1-326-572-2988,97675.0,M5e 1y2,407985.0,M,1.0,Canada,,IA,9.0,,Independence,0.0,0.0
Jor173,805.0,Dana Holding,O,10526 LINWOOD LANE,1-076-972-4311,,80029,,M,83.0,United States of America,M,ND,,,Escondido,5.0,5.0
KNU174,819.0,XTO Energy,O,21088 vessey crescent,1-341-595-8408,3569070.0,30350,257897.0,M,78.0,United States of America,F,NY,5.0,,Lansing,4.0,4.0
Ham175,648.0,Alliance Data Systems,O,10884 ryan avenue,,1507616.0,97240,261143.0,M,,United States of America,F,OR,0.0,,Anaheim,0.0,5.0
MAU176,401.0,Franklin Resources,R,1481 gale court,1-536-952-5040,514151.0,R3A 1M1,110615.0,U,5.0,United States of America,,MO,10.0,,Glendale,5.0,5.0
Rez177,484.0,Fidelity National Financial,U,18390 martins east,1-663-917-0422,2903408.0,73172,407799.0,U,43.0,United States of America,F,CT,8.0,Apt. 426,Chula Vista,2.0,0.0
Koa178,463.0,FirstEnergy,O,23208 porter crescent,1-843-773-1791,1695814.0,V6s 1p9,195242.0,U,53.0,Canada,,MO,1.0,,Orlando,4.0,4.0
HAN179,335.0,Commercial Metals,O,17026 durand north,1-823-567-1252,868465.0,90140,315490.0,U,13.0,United States of America,m,MN,5.0,,Cleveland,3.0,0.0
jak180,,Genzyme,O,16533 devonshire park,1-744-421-7512,2810709.0,94639,22201.0,U,7.0,United States of America,,NC,10.0,,Huntington,5.0,4.0
ump181,381.0,US Airways Group,R,8965 griffin east,1-621-744-1484,3593363.0,22307,441579.0,M,17.0,United States of America,,TN,7.0,,Fayetteville,4.0,5.0
Wic182,708.0,Advanced Micro Devices,O,22451 larner court,1-973-214-3381,2607636.0,55116,342730.0,M,67.0,Canada,,NV,1.0,,Riverside,2.0,2.0
Gat183,354.0,United Parcel Service,R,3681 HOLLY KNOLL CRESCENT,1-428-266-1600,2735642.0,M6s 1i5,117267.0,M,54.0,Canada,F,AL,8.0,Apt. 540,Dayton,5.0,4.0
bot184,547.0,Fastenal,,5678 dayton street,1-334-466-5299,1501732.0,92708,260107.0,S,5.0,United States of America,,NE,10.0,,Corona,1.0,4.0
DAV185,761.0,Core-Mark Holding,O,15591 holgate lane,1-249-478-5643,397072.0,V6r 1q6,166760.0,D,28.0,United States of America,,KS,9.0,,Oklahoma City,1.0,1.0
HIL186,659.0,Boise,O,23477 havenridge rue,1-804-228-8548,3399757.0,63178,401021.0,M,5.0,United States of America,F,NY,1.0,,Dallas,4.0,1.0
war187,351.0,DST Systems,R,18267 cape lane,1-564-230-0062,2684548.0,x7j 1r5,70945.0,M,,United States of America,,NY,9.0,,Durham,4.0,2.0
MAC188,608.0,United States Steel,O,2928 POTOMAC UPPER,1-781-339-9073,3041622.0,M5e 1y7,389391.0,S,72.0,United States of America,m,Saskatchewan,7.0,apt. 48,Tacoma,3.0,3.0
lev189,706.0,Pepco Holdings,O,14656 pasadena park,1-096-116-9962,3211816.0,23257,63226.0,S,12.0,United States of America,F,Prince Edward Island,3.0,,Alexandria,4.0,2.0
Goo190,391.0,Acuity Brands,O,16983 flagler drive,1-914-194-6997,127026.0,V6I 1U7,206220.0,M,71.0,United States of America,,Alberta,8.0,apt. 968,Hialeah,0.0,4.0
Koh191,461.0,Baker Hughes,R,17212 LANDER SOUTH,1-733-360-9116,588945.0,94539,,W,90.0,United States of America,,Ontario,2.0,,Denver,5.0,4.0
AYL192,510.0,Newell Rubbermaid,O,23764 sabine west,1-591-402-8026,1962620.0,H7h 1v4,337152.0,U,20.0,United States of America,M,TN,2.0,,Fort Lauderdale,4.0,4.0
CHO193,805.0,Westlake Chemical,O,16271 vista south,1-326-180-9322,178193.0,15201,312074.0,W,58.0,United States of America,F,VA,5.0,,Mesa,,2.0
DIT194,702.0,Jones Lang LaSalle,O,1080 LAVENDER LANE,1-784-796-6844,2102811.0,t5a 1n6,68551.0,M,57.0,United States of America,,TX,7.0,,Cleveland,2.0,4.0
EMI195,368.0,Burger King Holdings,O,10856 summer street,1-662-625-4671,2246854.0,78784,488800.0,W,43.0,United States of America,,MT,3.0,,Lewiston,4.0,1.0
Ryd196,520.0,Hovnanian Enterprises,R,17021 edwards crescent,1-627-590-4931,1312448.0,H6d 1w8,431633.0,W,39.0,United States of America,m,IL,8.0,APT. 392,Tallahassee,3.0,2.0
mei197,666.0,Medical Mutual of Ohio,O,7726 TALLOWOOD UPPER,1-055-694-7984,295993.0,06705,72797.0,S,87.0,United States of America,,WY,2.0,,El Monte,0.0,3.0
Ceg198,587.0,Lockheed Martin,O,19097 foxfire north,1-166-844-7429,1220003.0,M5c 1v9,260576.0,S,57.0,United States of America,,NC,9.0,,Sioux Falls,0.0,1.0
hai199,643.0,Yum Brands,O,8161 PINTO ROAD,1-516-930-4640,2400476.0,90759,200096.0,U,58.0,United States of America,,ND,4.0,,Columbia,4.0,5.0
cle200,484.0,Wesco International,R,9659 sakowitz west,1-261-215-4290,2900897.0,22301,,,28.0,United States of America,,GA,5.0,,San Francisco,,4.0
Cie201,,Volt Information Sciences,R,15306 pike park,1-681-572-7662,3942140.0,19165,267656.0,U,95.0,United States of America,,VA,3.0,,Santa Clara,3.0,1.0
Par202,676.0,Western Union,R,21891 dewey street,1-288-967-5460,2118119.0,75007,35253.0,S,98.0,United States of America,f,Prince Edward Island,8.0,,Greensboro,1.0,2.0
LOZ203,300.0,,O,8155 storeywood road,1-315-022-2148,338540.0,90302,113159.0,M,55.0,United States of America,f,OR,4.0,,Waco,5.0,2.0
Pas204,,Lubrizol,R,20871 dewdrop street,1-707-402-6121,2617116.0,84092,297444.0,,14.0,Canada,,WI,8.0,APT. 630,Rochester,2.0,3.0
Aul205,831.0,C.H. Robinson Worldwide,O,1121 GREENE PARK,1-186-893-7846,1459711.0,v6d 1u1,52092.0,M,30.0,United States of America,,ID,9.0,,Tampa,3.0,1.0
bar206,609.0,Celgene,O,23849 westerley south,1-571-918-3795,1804959.0,99503,30249.0,M,90.0,United States of America,F,MT,7.0,,Paterson,3.0,1.0
ELL207,679.0,Leggett & Platt,O,1540 murie rue,1-206-055-2128,2957472.0,80960,483052.0,S,69.0,United States of America,,MD,2.0,,Fullerton,2.0,0.0
for208,634.0,Fidelity National Information,O,16633 raymond road,1-963-724-8044,2919293.0,53743,287060.0,U,67.0,United States of America,m,NY,6.0,suite 344,London,4.0,0.0
Bur209,338.0,Arch Coal,O,18676 turman drive,1-050-641-8503,3610130.0,t6d 1k1,274154.0,W,41.0,Canada,,HI,4.0,,Newark,1.0,1.0
FOL210,332.0,Affinia Group Intermediate,O,1808 HARDY STREET,1-020-258-1680,1209441.0,91350,379659.0,M,2.0,United States of America,F,DE,4.0,,Buffalo,5.0,5.0
Led211,721.0,Kellogg,O,11115 midland avenue,,1058712.0,37916,,M,89.0,United States of America,m,PA,8.0,,El Paso,0.0,0.0
kop212,351.0,PerkinElmer,O,24950 sheppard lane,1-886-961-7857,1946028.0,22329,100796.0,,88.0,United States of America,,IN,3.0,,Toledo,4.0,1.0
pay213,564.0,Limited Brands,O,6450 LEMMING RUE,1-999-799-7384,1420984.0,M1i 1r8,128277.0,M,90.0,Canada,,MT,6.0,,Sterling Heights,1.0,1.0
PAL214,379.0,OfficeMax,O,19342 wycliffe park,1-362-078-4138,213235.0,h5i 1p1,147414.0,M,54.0,United States of America,,WY,9.0,,New Haven,1.0,3.0
fel215,727.0,J.B. Hunt Transport Services,O,7582 woodway south,1-174-723-5263,472425.0,M1I 1R5,51559.0,S,53.0,United States of America,,FL,8.0,,Dallas,1.0,2.0
ATW216,578.0,American Express,O,22526 QUEENSBURY LOWER,1-898-789-3598,1160132.0,53739,355622.0,U,89.0,United States of America,,RI,2.0,,Milwaukee,2.0,3.0
Mcb217,642.0,Occidental Petroleum,O,18833 3rd park,1-482-305-5399,2869995.0,06603,468116.0,W,31.0,United States of America,M,CO,10.0,,Anaheim,5.0,1.0
Jal218,,Shaw Group,O,19394 canoas west,1-834-784-7657,3727044.0,28247,276728.0,M,1.0,United States of America,M,SD,1.0,apt. 3,Huntington Beach,1.0,0.0
vem219,554.0,W.W. Grainger,R,9941 ROYALTON DRIVE,1-864-555-5341,2293241.0,h7g 1u9,135306.0,S,57.0,Canada,,TX,,,Naperville,3.0,0.0
BAR220,733.0,IDT,U,10177 pecos crescent,1-475-209-3369,2846515.0,90831,99566.0,U,10.0,United States of America,,VT,6.0,,Iqaluit,1.0,0.0
PES221,345.0,General Mills,O,20823 WEST CHAPEL AVENUE,1-459-456-1848,1619956.0,M4j 1o7,263959.0,M,74.0,United States of America,M,IN,10.0,,Winnipeg,2.0,4.0
Sha222,644.0,RBS Global,R,13483 ROCKDALE DRIVE,1-802-797-1712,2367607.0,77288,441498.0,M,28.0,United States of America,F,UT,6.0,,St. Petersburg,2.0,0.0
Sch223,564.0,Realogy,U,9645 HAYDEN BOULEVARD,,3795566.0,77117,429621.0,S,96.0,United States of America,M,NV,3.0,,Waterbury,3.0,0.0
Mat224,465.0,ArvinMeritor,O,6066 fillmore lower,1-224-760-3774,734762.0,45263,181214.0,M,42.0,United States of America,,TX,10.0,,Lubbock,1.0,3.0
JAI225,652.0,Amkor Technology,O,293 conier avenue,1-511-883-9082,908994.0,v6g 1p4,212502.0,D,64.0,United States of America,,OR,8.0,,London,,4.0
KAR226,714.0,Lear,O,7000 ansley lane,,2561296.0,72247,244545.0,M,,United States of America,,Ontario,6.0,,Des Moines,5.0,4.0
gus227,383.0,Asbury Automotive Group,R,13635 jarvis south,1-405-014-0029,3181069.0,E7n 1j9,218681.0,M,49.0,Canada,,Saskatchewan,10.0,APT. 587,Madison,5.0,4.0
Ann228,336.0,Limited Brands,O,17362 COFFEY UPPER,1-076-073-0994,2632226.0,45272,296916.0,,81.0,United States of America,,MO,7.0,,Scottsdale,,5.0
lab229,626.0,Beazer Homes USA,O,12279 trafalgar crescent,1-690-040-0846,,x7j 1q2,453659.0,,57.0,Canada,,UT,9.0,,Mount Pearl,0.0,2.0
fli230,549.0,,U,24717 MIDLAND LANE,1-211-707-3341,1151333.0,80952,194450.0,S,42.0,United States of America,f,IL,0.0,,Iqaluit,3.0,0.0
sat231,492.0,Acuity Brands,O,11493 worley park,1-642-203-7899,2763939.0,38157,49533.0,U,30.0,United States of America,,NM,0.0,,Moreno Valley,5.0,4.0
tho232,327.0,ABM Industries,O,6492 HAMMOND AVENUE,1-792-738-9524,370710.0,06703,394819.0,M,56.0,United States of America,,NC,0.0,,Naperville,2.0,4.0
CRI233,545.0,,O,8954 bagby north,1-881-269-3949,1192164.0,v6u 1r8,342754.0,S,3.0,United States of America,m,AZ,10.0,,Norfolk,3.0,3.0
Gas234,571.0,Southwestern Energy,O,11622 josey south,1-537-303-6219,223487.0,28231,224435.0,M,53.0,United States of America,M,CT,0.0,,Louisville,1.0,0.0
Cha235,423.0,Delta Air Lines,O,11538 collinwood avenue,1-682-154-3638,2341143.0,63107,37717.0,W,67.0,United States of America,f,VA,7.0,,Akron,0.0,2.0
Net236,655.0,ITT,O,20913 vickers boulevard,1-512-708-0580,1774784.0,H2g 1w7,286483.0,,94.0,United States of America,,NV,4.0,,Whitehorse,1.0,0.0
WOO237,488.0,Health Management Associates,O,22274 VICKERY CRESCENT,1-598-440-6359,3951308.0,55416,185412.0,M,37.0,United States of America,m,VA,0.0,,Salem,0.0,5.0
val238,352.0,Western Union,,881 vance jackson south,1-281-206-9270,2756025.0,V6d 1u5,472518.0,M,75.0,United States of America,,British Columbia,6.0,,Memphis,4.0,
Ber239,810.0,Family Insurance Group,O,15079 DECATUR RUE,1-442-133-8200,1833112.0,93782,425307.0,M,51.0,United States of America,f,VA,0.0,,Fayetteville,,1.0
lab240,686.0,Advance Auto Parts,O,10424 mitchell street,1-607-062-8891,698884.0,90252,304909.0,D,74.0,United States of America,,TX,8.0,,Lansing,2.0,2.0
VRE241,389.0,J.P. Morgan Chase & Co.,R,14195 VERDE PARK,,3287261.0,85759,231226.0,M,100.0,Canada,m,CO,0.0,,Atlanta,0.0,2.0
GOO242,761.0,Fidelity National Financial,U,10608 bissonnet road,1-141-622-5196,3337290.0,M5g 1x8,219026.0,M,,United States of America,F,GA,,,Gary,0.0,0.0
cha243,589.0,Toro,O,11237 balmoral way,1-500-101-2792,2963197.0,78746,414993.0,D,28.0,United States of America,,NE,4.0,,Atlanta,0.0,1.0
TAM244,492.0,Mueller Water Products,O,15621 yaupon lower,1-655-973-7192,1487009.0,H2f 1z1,24837.0,M,18.0,United States of America,F,NC,1.0,,Dawson City,0.0,0.0
CUM245,442.0,Energy Future Holdings,U,12387 SAUNDERS WEST,1-972-039-2576,3177428.0,77288,200645.0,D,77.0,United States of America,M,OK,10.0,Suite 463,Mobile,2.0,5.0
SIM246,649.0,Weis Markets,O,6156 holmes court,1-764-148-5233,1886280.0,35277,22605.0,S,14.0,United States of America,,MO,8.0,,Santa Clarita,4.0,3.0
Est247,337.0,MasterCard,O,17521 REILLY STREET,1-399-618-9069,1853087.0,36134,,U,23.0,United States of America,,AR,8.0,,Chicago,0.0,0.0
han248,572.0,Oracle,R,20093 canterbury way,1-628-481-6657,195847.0,V6t 1u3,389524.0,D,1.0,United States of America,F,MT,8.0,,Nashua,4.0,
Pee249,666.0,Mutual of America Life,U,11930 alabama south,1-085-050-1119,3727580.0,99597,232945.0,M,58.0,United States of America,,Newfoundland,0.0,,West Covina,4.0,3.0
bli250,567.0,JetBlue Airways,O,22780 terrace lower,1-993-284-6634,2993662.0,V6N 1V1,390626.0,D,98.0,United States of America,M,OR,4.0,,Mesa,2.0,3.0
Lea251,574.0,Western Refining,O,6481 century lane,1-395-464-9156,2886788.0,T6d 1h7,286207.0,,76.0,United States of America,,NM,5.0,,El Paso,5.0,3.0
Wil252,498.0,Western Refining,,11293 rice avenue,1-811-547-9696,3672610.0,M7o 1c5,391468.0,S,59.0,United States of America,F,FL,2.0,,Victoria,5.0,0.0
kom253,836.0,Bristol-Myers Squibb,R,9828 WEST EAST,,3245637.0,M2q 1e8,171326.0,U,81.0,Canada,f,MS,9.0,,Hayward,5.0,2.0
Wel254,759.0,AutoNation,,10369 gemini way,1-648-501-2866,959636.0,64172,294972.0,M,31.0,United States of America,,Saskatchewan,8.0,,Oshawa,2.0,3.0
Lac255,563.0,Boeing,O,23445 GATES WAY,1-332-974-4753,1037702.0,85265,131039.0,S,1.0,United States of America,,NE,6.0,,Hamilton,3.0,5.0
Hon256,313.0,Advanced Micro Devices,U,2160 WEIZMANN DRIVE,1-217-048-6379,69141.0,h5k 1p8,480287.0,S,28.0,United States of America,f,TN,8.0,,Oklahoma City,1.0,5.0
Con257,771.0,Unitrin,O,16716 fresco road,,2818725.0,M2P 1F6,276404.0,M,36.0,United States of America,,OR,6.0,,Portland,0.0,4.0
han258,717.0,Liberty Media,O,17068 simpson road,1-246-119-5490,3153373.0,V6U 1U9,435481.0,S,47.0,United States of America,,ID,1.0,,Macon,0.0,5.0
WOJ259,355.0,Jarden,O,23276 dillbeck upper,,616608.0,V6F 1W7,,D,77.0,United States of America,,WV,2.0,,Yellow Knife,4.0,4.0
Ami260,383.0,Cincinnati Financial,O,24268 hayden west,1-347-479-6259,1014586.0,92711,499891.0,U,91.0,United States of America,f,MI,10.0,,Santa Rosa,4.0,4.0
Mo261,579.0,Steel Dynamics,O,2682 LUMBER PARK,1-881-547-3819,1679903.0,60779,394640.0,S,46.0,United States of America,f,AL,1.0,,Fort Wayne,5.0,5.0
BUR262,324.0,OGE Energy,O,4129 crestline avenue,1-155-847-4022,1062919.0,90790,359040.0,M,36.0,Canada,,TN,5.0,,Inglewood,4.0,3.0
Kos263,752.0,Hartford Financial Services,R,18257 mahonia west,1-946-987-5835,3684297.0,80908,429949.0,M,18.0,United States of America,m,Manitoba,0.0,,London,5.0,2.0
Bor264,723.0,Penske Automotive Group,O,19050 cordoba upper,,1805618.0,74129,333500.0,D,27.0,Canada,m,CO,2.0,,Waterbury,5.0,2.0
LAR265,349.0,Amkor Technology,U,1121 greene park,,1852935.0,M9e 1u6,480399.0,S,79.0,United States of America,,OR,1.0,,Salem,2.0,
BOU266,643.0,Psychiatric Solutions,O,13762 silver sage way,1-551-913-3853,1528702.0,93663,73398.0,W,72.0,United States of America,,CO,4.0,,Dayton,2.0,5.0
Pan267,390.0,Calpine,O,22629 bagby east,1-666-863-1257,178411.0,84119,,W,26.0,United States of America,,NC,0.0,,Frederick,3.0,0.0
Wal268,801.0,Saks,O,13296 wayside boulevard,1-938-871-9739,2245432.0,82602,446105.0,U,31.0,United States of America,m,Alberta,7.0,,Thousand Oaks,4.0,4.0
Mue269,741.0,BE Aerospace,O,9824 OLYMPIA STREET,1-333-561-7008,3058077.0,94429,128126.0,S,2.0,Canada,M,VT,2.0,,Escondido,0.0,4.0
Zub270,821.0,Exterran Holdings,O,6907 ferncliff crescent,1-514-023-2587,723251.0,H2A 1V4,371101.0,D,81.0,Canada,,VT,8.0,Apt. 986,Independence,2.0,1.0
Sei271,830.0,Penn National Gaming,O,24573 lyons avenue,1-027-811-2670,3755553.0,40511,263066.0,M,69.0,United States of America,,SC,5.0,,Corpus Christi,3.0,
Cav272,441.0,PetSmart,R,15407 fillmore north,1-475-590-2337,757755.0,M5b 1y9,,M,69.0,United States of America,F,SD,,,Santa Rosa,0.0,1.0
Har273,484.0,First Data,R,850 leon lower,1-214-794-0930,3610784.0,E7N 1P6,453776.0,D,80.0,United States of America,F,New Brunswick,2.0,,Burlington,3.0,1.0
Nau274,653.0,Liz Claiborne,O,14635 greene rue,1-988-429-0103,2994154.0,h5k 1o7,494609.0,,14.0,United States of America,M,Manitoba,8.0,,Overland Park,4.0,5.0
Ste275,727.0,Alcoa,R,21034 windchime lower,1-143-517-2347,612241.0,95203,233618.0,D,39.0,Canada,,NJ,7.0,,Huntsville,0.0,2.0
Cho276,535.0,Perini,O,15868 dewdrop park,1-709-720-3248,1352198.0,23513,,U,0.0,United States of America,m,TX,0.0,,Berkeley,1.0,
Lux277,320.0,Hudson City Bancorp,R,10232 oak hill west,1-314-831-7578,2534935.0,T5c 1j1,154521.0,W,59.0,United States of America,f,MD,9.0,,Casper,5.0,4.0
Far278,775.0,Sigma-Aldrich,O,950 WILLS WEST,1-342-101-7385,3189762.0,V6z 1q9,438162.0,W,60.0,United States of America,F,WV,1.0,,Toledo,4.0,4.0
Shi279,606.0,Plains Exploration,O,23223 WOODLAWN UPPER,1-419-495-9429,447872.0,73121,352602.0,M,4.0,United States of America,F,OH,,,Cheyenne,3.0,4.0
Pip280,,W.R. Berkley,O,23208 porter crescent,1-992-551-4676,3207012.0,75267,194788.0,S,74.0,United States of America,f,NH,5.0,,Fresno,4.0,2.0
Sug281,685.0,Cooper-Standard Holdings,O,791 dexter road,1-183-910-2398,303926.0,78781,437119.0,W,66.0,Canada,,IL,6.0,,Sacramento,0.0,1.0
Kum282,770.0,Ryder System,O,2939 CHADBOURNE WAY,1-114-136-8583,3685802.0,25727,66431.0,M,36.0,Canada,,SD,5.0,,Fargo,0.0,5.0
LOR283,694.0,Merck,O,11671 wathan north,1-985-895-6709,3180558.0,76708,380368.0,M,55.0,United States of America,f,DC,4.0,,Rapid City,4.0,4.0
KUR284,530.0,Chubb,O,240 hoke north,1-864-279-4768,,46217,7377.0,D,57.0,United States of America,F,MO,4.0,Apt. 247,Raleigh,1.0,3.0
ser285,609.0,Cummins,O,4482 pico crescent,1-744-443-0610,3507884.0,R5h 1l9,87533.0,S,76.0,Canada,f,NJ,1.0,,Oshawa,5.0,0.0
Ado286,619.0,Advance Auto Parts,O,24795 clover court,1-710-698-6175,2230968.0,23254,76061.0,M,63.0,Canada,,SD,3.0,,Yellow Knife,2.0,4.0
Bol287,821.0,Airgas,O,19332 paint rock avenue,1-473-272-4862,814197.0,38184,486482.0,M,76.0,United States of America,f,AK,7.0,,Casper,4.0,3.0
sav288,553.0,Mattel,O,8940 beningus park,1-767-745-4346,2254862.0,30398,436307.0,M,22.0,United States of America,,Newfoundland,6.0,,Oshawa,4.0,
Mar289,529.0,Rite Aid,O,17719 shadowbriar park,1-072-333-8934,91935.0,C2B 4X7,420621.0,D,,United States of America,M,PA,,,Bismarck,,0.0
Bar290,507.0,Forest Laboratories,O,23128 ROSWELL CRESCENT,,1818938.0,V6V 1Q1,187944.0,W,7.0,United States of America,,NJ,4.0,,Calgary,1.0,1.0
Woo291,726.0,Pioneer Natural Resources,O,1037 bonneville lane,1-113-957-9923,177543.0,33185,146651.0,S,4.0,United States of America,f,NJ,8.0,,Ontario,0.0,2.0
Bir292,684.0,H&R Block,O,8426 navidad way,1-270-496-9696,3078579.0,90150,118757.0,,39.0,United States of America,,IL,8.0,,San Diego,2.0,1.0
Lav293,,Colgate-Palmolive,O,22609 reagan drive,1-151-106-1324,1222308.0,10290,467906.0,U,84.0,United States of America,,Ontario,4.0,,Yellow Knife,1.0,1.0
Mcm294,314.0,CBS,O,7895 crestline drive,1-130-325-1266,3341105.0,21239,89920.0,S,26.0,United States of America,,MI,7.0,,Palmdale,0.0,0.0
Pau295,,Cytec Industries,O,4078 lexington north,1-102-293-7755,3128005.0,C2b 4x5,43770.0,S,72.0,United States of America,m,TN,4.0,,Stockton,,1.0
Lea296,645.0,Calumet Specialty Products,U,5798 BELT LINE PARK,1-177-880-1774,,19155,435272.0,W,20.0,United States of America,,MD,9.0,Suite 130,Cincinnati,2.0,4.0
Seh297,713.0,Popular,R,10530 lancaster south,1-042-914-3849,,92177,464094.0,U,100.0,United States of America,m,CO,8.0,,Winnipeg,3.0,1.0
hit298,357.0,Patterson-UTI Energy,O,16764 mcafee park,1-074-076-1898,594723.0,55169,474686.0,U,83.0,United States of America,,NC,9.0,,Omaha,0.0,3.0
GAS299,649.0,Viacom,U,14362 reilly boulevard,1-217-087-5277,787771.0,V6R 1S8,106730.0,D,45.0,United States of America,M,Manitoba,5.0,,Iqaluit,1.0,
hue300,835.0,Calumet Specialty Products,,18207 conley south,1-377-905-7875,148371.0,06133,97186.0,M,56.0,United States of America,,OR,0.0,apt. 35,West Covina,1.0,1.0
Kle301,,AMR,O,4410 porter road,1-205-909-8362,2760822.0,53739,161132.0,M,65.0,United States of America,m,UT,0.0,,Overland Park,4.0,1.0
Win302,629.0,Olin,R,8550 briggs avenue,1-752-780-8339,2240874.0,V5a 1p6,393718.0,M,96.0,United States of America,f,IL,1.0,,Brownsville,2.0,
Mar303,587.0,Bon-Ton Stores,O,9561 tartan north,,3676798.0,77146,31765.0,U,40.0,United States of America,f,CA,1.0,,Sioux Falls,3.0,2.0
SWA304,786.0,Werner Enterprises,R,6259 PARKWOOD CRESCENT,1-147-089-1963,1137557.0,V6w 1r1,411526.0,M,51.0,Canada,m,ID,8.0,Suite 113,Jacksonville,0.0,3.0
Joy305,415.0,PepsiCo,O,22632 country road,1-956-899-9979,978089.0,T5D 1L1,316374.0,M,85.0,United States of America,m,LA,10.0,,Erie,4.0,3.0
mcr306,791.0,American Electric Power,O,15329 valderra drive,1-149-281-5678,3268379.0,94089,233970.0,S,11.0,United States of America,,WV,5.0,suite 308,Saskatoon,5.0,4.0
Pre307,413.0,Community Health Systems,R,9536 innsbrook west,1-880-678-6428,2476914.0,53720,185988.0,M,100.0,United States of America,m,MN,0.0,,St. Petersburg,3.0,5.0
HIN308,428.0,IAC/InterActiveCorp,O,15023 LARNER CRESCENT,1-589-765-3895,,75216,443246.0,M,51.0,United States of America,M,Quebec,7.0,,Toronto,2.0,5.0
Sel309,810.0,Jack in the Box,O,311 PIKE SOUTH,1-413-343-2912,3405002.0,94334,474421.0,W,,United States of America,F,Quebec,10.0,,Spokane,1.0,1.0
Wea310,324.0,U.S. Bancorp,U,10526 doheny rue,1-312-593-5173,1958810.0,T5c 1w9,256222.0,U,39.0,United States of America,,MD,2.0,,Long Beach,2.0,0.0
TOM311,587.0,PharMerica,O,6488 avalon north,1-805-115-9823,1941022.0,b1c 1x2,396342.0,,47.0,United States of America,,UT,6.0,,Fort Worth,4.0,1.0
