prospect_CreditRating,prospect_MiddleInitial,prospect_State,prospect_Country,prospect_NumberCreditCards,prospect_PostalCode,prospect_Employer,prospect_NetWorth,prospect_LastName,prospect_AddressLine2,prospect_Age,prospect_Income,prospect_NumberCars,prospect_FirstName,prospect_MaritalStatus,prospect_AddressLine1,prospect_OwnOrRentFlag,prospect_AgencyID,prospect_Phone,prospect_Gender,prospect_NumberChildren,prospect_City
658.0,I,New Brunswick,United States of America,1.0,JUBKXDKP,Tellabs,3789880.0,Mosqjrkdycyygfsljqadgfqoldb,yvntcqjqqmbftwetvbqgclcdbxspvk,57.0,497953.0,0.0,PVCKVZHJOWNWKSVIJIGLYWKGUKNXW,U,XBIKFJMVSDDVHYVNNHYHHMOGUWGFRAXVNQWITKEBUOZUPSRXHK,O,Mos7575,1-696-359-4829,,0.0,Albuquerque
348.0,,IL,Canada,3.0,Xbgykqm,Phillips-Van Heusen,3874445.0,czuvw,Epaaokgrslzlcjtllstpodcsskzenaqhgroofipgpaivskjrl,38.0,156048.0,1.0,kpofwgtomgijnm,M,cyemudyvatrcwkhyrvhoyskcxltqgaichanbfnkrkmpnhcbwekxkttzlun,O,czu7576,1-352-678-5471,,2.0,Oakland
598.0,Z,AZ,United States of America,8.0,NNCXIBTCXZA,Wells Fargo,437353.0,Ghrlcuscpesuzsdwqfwwbgh,fuixrzwezjuxvetnqbqvqgtrbbgrqlojvlwdmgrm,68.0,63617.0,1.0,Biflzgcqpqpbahquomftmjffohpwuy,M,BESJDYZDIOIXKDFEHBQXBPW,O,Ghr7577,1-906-600-9749,,5.0,Billings
505.0,,NY,United States of America,9.0,mfwuio,Vornado Realty Trust,2669917.0,Rwkdeshuwhwvmvmdnckmuvdt,PKNXWXZSPZVJZWGCKAJHNUMDRGMPLVOCYJLJIXJ,93.0,244849.0,2.0,ybdlwlwxispyswbiegrbsqqtywxr,U,Ouopoqztakszwsfkthdbwndfjuqaelyd,O,Rwk7578,1-093-018-2851,,2.0,Pueblo
839.0,,WA,United States of America,7.0,Utgwrun,New York Times,1466537.0,Uwinnbtdd,Lkkvumtmnrvrjtlywgatmmbqvhgjoncagwpdkqxfatgjtrlqatcsri,48.0,123585.0,4.0,Capzcewdt,S,Ivwhotvobwkshcixclfobqoljlaqohw,R,Uwi7579,1-302-096-9321,,3.0,Sherbrooke
672.0,,GA,United States of America,2.0,Wgulrhctjlg,Adobe Systems,991860.0,VXZTLDNZPYIFIKTIJRXS,CYQWJKJB,96.0,391134.0,1.0,XKBLVBCCYKMIXABVTOTVPZCJRII,S,fhyfjlfzocprhuxssewqdcjntakpnfrrlvvrtixuwiehfdwlieexcddafimypxequ,U,VXZ7580,1-915-044-3154,,1.0,Sacramento
696.0,p,AZ,United States of America,3.0,Srhxvxe,Valmont Industries,,Aykkkc,Benrlnrukapbkqkznyklqbpoyoghrymxjcvmdmax,58.0,426759.0,5.0,wmknfemsztimaphftadowlmbnp,M,Puybvawojqglchdvckhhhwtrhoztrkdxmerkelmhaspzwtqxuwwudksgvkvhtotnaqrkugnjxvv,O,Ayk7581,1-040-274-3474,f,5.0,Charlotte
448.0,,NV,United States of America,5.0,Dadkihaohc,UAL,1816368.0,lhodktal,oloeaozdkljzxdkpgjkvtezaxqsrditzkoxg,63.0,451737.0,5.0,DHLVITRFJDXLTPAGMPMJ,W,Lsopumkmqmonjmlmflvsdngfmmzduhnxawyecejbmrtvjybkpnvcgpdhwg,O,lho7582,1-678-397-2739,M,3.0,El Paso
549.0,,TN,United States of America,9.0,Fpoleiod,AFLAC,565246.0,rziprpcfwnirtuvrbfnuepq,Kjnvbvojnzffgidgpamtxetgmsivuzwlhxxmzoxaiih,18.0,180822.0,2.0,Jdpqutldftwykfyhukveiaimoyyk,S,Ghzvqseujpafmovabrwnwkxervmdpyesyqirnaatzqhuqfdqipdszqfztcebixh,O,rzi7583,1-679-345-9939,,1.0,Mesa
705.0,,AL,United States of America,0.0,Cuaieflmccqp,VeraSun Energy,1899339.0,Wdsuorykxmvfxupyyjl,Gvdcaulgbqsovluquetiietqlyhogoxfwocirrzcdqtopomgoquxfvshlmditbfkunpqbb,40.0,205843.0,4.0,Qiwemtdba,W,Xdtoypjkkrcpporwtlevrcsdlgjoayhhvvafsoopwajtxkrigdwigxjfzdqatllarqxxbrmtkhxlut,O,Wds7584,1-093-616-0613,,2.0,Simi Valley
387.0,f,TX,United States of America,6.0,qiraymmapgf,Magellan Health Services,3873239.0,Xsjypvyfoqbiq,ccfzcxohrhrcnypedmhjovjyjrxi,29.0,470985.0,4.0,JQKEDISZ,M,hgttwqtnebsqgkjbronfyeudniiwutfnqbive,O,Xsj7585,1-546-131-8988,M,3.0,St. Catharines
359.0,v,WV,United States of America,7.0,Tsynomgib,Emcor Group,767547.0,Luxkby,WCIHZJPBUKCGXKSSTUGJMWISEEABOFGIFLDYAXWBMSAX,21.0,318225.0,2.0,Gfuwa,U,Nhgrkzjzcrjcerkwrugwul,,Lux7586,1-477-186-7432,,1.0,Washington
494.0,,ND,Canada,9.0,Amudllk,Peabody Energy,1027999.0,wxwhwasadsmxchyhlgrvnurte,Aietfdbvjpusblgoeqathspxayjlitxzwqmmjfugfvjrqucfqgmjqgg,41.0,326044.0,2.0,CTTUYHUUMMDTX,M,,O,wxw7587,1-965-848-6954,f,2.0,Chula Vista
345.0,e,Saskatchewan,United States of America,10.0,ELQKT,State Farm Insurance Cos.,3428495.0,pfzjoarqopfjtzjalxxxeq,dkloiwbnfvzdahunlhpjrogccxqvumqnusxtgmumlgkqbfeavzoqjurkuzwgviv,56.0,,1.0,Wvtqm,M,uiaoi,,pfz7588,1-622-866-0937,m,1.0,Montpelier
402.0,,VA,United States of America,10.0,Oiwac,Humana,1827180.0,hlxshqpvshstjerwclb,REHWDWEP,33.0,187282.0,2.0,xuwgpsvzcpxtoerndtr,M,Wwonzdtvwkn,O,hlx7589,1-040-217-2014,M,0.0,Mesa
579.0,,ND,United States of America,3.0,Dqgzinvuxxy,News Corp.,2070007.0,nybiaaw,BLJWLBPCUELGOKEIUQCTSGDTXPVLCUAMBJJFTLWHGJCNDTMJCJEPURKGOZXHMEG,96.0,,2.0,Hnnzpokbygacjjgybkskf,M,AMTOWGTCMDSRCOWJBLURSTPFEOLTMRUDWTJUPMTTWGTSBKOXNQXACYUSAJI,O,nyb7590,1-101-684-2373,,0.0,New Haven
569.0,O,ND,United States of America,2.0,Nchaajfkjvx,Torchmark,,Lttvvpjjavydrmbt,DIMPFMEBDNHBCT,35.0,,2.0,qsnivsknktiwjpqwnrlgftnmsrxkjc,,JKQKFZDAPNVCKIEOJKULQNJPYEBYRLWOWFZXHZSMKF,O,Ltt7591,1-386-426-5849,,0.0,Indianapolis
745.0,,MS,United States of America,9.0,XEDMBUAMGXKH,Rock-Tenn,3596263.0,gszunimggpyfjzmivbwizzftuen,CPQPITTJFMZURCPKRDGFXKRGKAGZRVRHTVLTDGCNAIMRIQMUJMAFVYKPGZJTYUFXD,40.0,306946.0,0.0,pygsfvfpeofkdcugfvxdsqgmcgebfp,W,cezvfwtftwlwfrgrpxtuejvrgucexe,O,gsz7592,1-598-816-0126,,4.0,Stockton
320.0,,WY,,1.0,crxbrlj,AGCO,3719999.0,Kwpztgkknktyvdks,DVYTEPWCABNSGPTLJEMPQLTEWM,10.0,99663.0,0.0,Zgxsuo,D,Urcuilobbdyrztgbkgfwrjoafyqwlsnqlutiopcrshmskuoyoiaciustxkpiqldsqgauuadcid,U,Kwp7593,1-770-379-7700,,,Louisville
591.0,D,MA,United States of America,4.0,Eytubbwi,,3058439.0,AGMCLBCUEPVBRKDKWAGBCFOLYET,SKLIUNERLPFHIHAPMJBTKQVRKTLDHCQIYPTSST,59.0,482013.0,2.0,ganifmdaqbltccwbqijtkypcetuq,M,Exfcwzfigvictunazlvftlzrsspibhlrzvtmgxaeusbvmesdsqxjl,R,AGM7594,,,4.0,Atlanta
,u,AK,United States of America,10.0,Lwftldizl,United Stationers,2592932.0,Ocnds,,70.0,180476.0,1.0,IYCOMORWDFSEKN,M,Ctgihaqlm,U,Ocn7595,1-628-245-6238,m,0.0,Milwaukee
417.0,,PA,United States of America,5.0,GSSFZNBZL,McCormick,1471273.0,Cmweamsabhudajyhpsohkpzcy,qlgnszfowrbrkuurrmjrfnfaeulhneecv,69.0,285682.0,4.0,vdvdlfz,M,HCCVKARVRIVXRPTXNKGOUWWQGBAFONRLXIKHAEFCYDQKORIDLXEDTZDKYWVTRPPONNYIPNIKESRXJ,,Cmw7596,1-813-787-2611,F,5.0,Fort Smith
338.0,V,MA,United States of America,8.0,Nrnqtmjz,National Life Group,,Ditjvpiidkjkvxssfnctzcczb,VHIXZPOUQNTSSHSDGUCZRJUUTMIKLNWMJAVUWCMTVNSFTCYJK,96.0,455032.0,0.0,Sbwymtnwzhffkwjczlsnvrtcv,M,hmzhflsjioddxmyfwldlmsctecjnwfphlpurcskbcobgltmcreqzwcgtk,R,Dit7597,1-362-897-1162,,5.0,Knoxville
340.0,S,DC,United States of America,9.0,Rzjxvum,Hasbro,2410816.0,Rmmasnivkq,CVQRRGZCPZBNQTCNASXYSYWIUEJKLKHKBQZTGXQCFUDATGTJLZCATICUAJAHZLFG,9.0,356141.0,3.0,qjjwbffbgxilxyarhjwdvo,S,Lsogsuqtirrbxtqcjiuqxanxtnopebdwrdeeuvwnw,O,Rmm7598,1-952-919-4878,,,Idaho Falls
738.0,,RI,Canada,5.0,Accezkuzqrif,Tupperware Brands,1059543.0,ekjvgcmzgobzeerrpfgefwvxlvfcua,svisticqsjulrudmbisfvfrpddlemifeirzxpdcflhevzsrddatdhpzcrtucukwlqng,39.0,165667.0,3.0,JIXUQX,U,Uwusowhyhffxilandrietkdrsvvvlpzofvkawvxkvattcerugrirajtxaiacyr,U,ekj7599,1-145-214-8009,,3.0,Jacksonville
597.0,A,MA,United States of America,7.0,LNZZPGOTEG,Covance,379282.0,wcqqbslcxugdqpbzbmbqvlahw,MIMWGPPF,31.0,459767.0,0.0,Eqrxuc,S,Lfpgqfwbwpmiwcopvzwijjqtfffhktzfnftscpjoagausqdhxwqxaugejdiestvm,O,wcq7600,1-328-944-9786,,2.0,Stockton
603.0,,Alberta,United States of America,4.0,YINOHET,Interactive Brokers Group,3271265.0,Klcanpomjmuwosnasroukafsxtufz,Xpannac,64.0,106459.0,2.0,PDAXUXBMPOVTKJUR,M,RSSNUTWWLOKIHRRTPEAFTLBF,R,Klc7601,1-899-864-9421,f,2.0,Thousand Oaks
662.0,,AR,,5.0,ddgkyv,SkyWest,1530364.0,Jrdmn,Pspmoftnashzvtfxfiuuzjpcvugdlvvezjgojjmvkgaqxqriw,38.0,51021.0,,Adftxl,D,Sachwqwddeyfxvagihsjxtcsibaejb,U,Jrd7602,1-877-997-8896,,1.0,Nashua
838.0,,VA,United States of America,0.0,Seiksuhglhj,Best Buy,3731860.0,GDQESTOSFCKVLPZEQPNFIKQLTXB,RUVLQHPKIECWUMXVAJLEIVCCDFYFEMUNTJAJ,47.0,494931.0,2.0,Gaksvvggpbleteofow,W,Cufllhjlhxcfjgmkipgheftjjbidptdiypdgekdobmfjdtamkcrxnqjo,R,GDQ7603,1-750-900-0823,,4.0,Tallahassee
791.0,,OR,United States of America,9.0,Ytgghhaxc,Sears Holdings,2488858.0,fnmqzceohwapysohiuofkhjpwzgv,Tgduloxjkccxdbsfdbssvgjtovxnpmmufkdwbhtgolrddejglsgeds,,429859.0,5.0,Ijstknxzfzsvqmy,M,Sbutxmtwkb,O,fnm7604,,,2.0,Brownsville
692.0,e,ID,Canada,7.0,Ajlcdadx,Frontier Oil,2301347.0,Ymuvinagbzdhiwglzfacood,Axjkrkrawohwcuinpapcyjweaijfinacyiwajxirccyh,76.0,,1.0,jvhwyzbcwdrrqmlbvpjwbohhemm,S,Cbalccrxcihrvxlkggbuhwtfthdoqrnmgjnjotietwj,O,Ymu7605,1-347-704-7823,,4.0,Charlotte
673.0,R,IA,,8.0,Daivf,Automatic Data Processing,1736571.0,Pxjmfwpwm,WONBQPUKDIDRBXJQPKRNCTWJZIQEVS,60.0,464086.0,0.0,nhhjbqktsr,W,mnkidgiyajigobghpnkdvauwiubpjb,O,Pxj7606,1-228-976-2888,,3.0,Oakland
331.0,M,TN,Canada,7.0,xrquzcptycg,,2399483.0,Rsdlvo,Mbkljdwjmcmljajvikytmadyqikaodunvvwefxnbvjquurcokfmbhtjirkox,73.0,207651.0,3.0,Lmhtjwddyqbzlxgv,U,SJIOBZNSUAWIYMOBHPAHXYCZFFDWRJQHWWXUBACZQEAHXRRADOPNPTLSNPUKMR,O,Rsd7607,,,,Fort Wayne
744.0,,Nova Scotia,United States of America,2.0,shigmwk,Comerica,2982744.0,Qqhwdyopkfs,BPPKDY,37.0,260418.0,4.0,BXFLGQTJSJDQAUCXXJXWHTQU,U,Fmrydeogisvvtrpsfonolelpnqcbkrr,O,Qqh7608,1-760-429-1328,,,Chula Vista
446.0,Q,Ontario,United States of America,6.0,enehob,Baldor Electric,1611011.0,udqexswxytatsvxw,eapjgyvomnplzitwttydublguuocfdcksfgxlvoziqblbgdr,50.0,,5.0,Tlaihggmhfiuezhjgps,M,Xhggtfwyslxvgeiuzjfxewcsweefq,U,udq7609,1-253-879-8833,,1.0,Peoria
,M,MD,Canada,0.0,RNLAKRXSPA,Commercial Metals,2999167.0,Ghlflxgkavpsqvkpun,Nbhshnkkfusbintuaomfozzlzlrqvcnszantpkgtdkpeezeygucvpain,0.0,316963.0,0.0,DSRXJZKFJTIVXLBAX,M,,O,Ghl7610,1-401-256-3483,,4.0,Lexington
,,AR,Canada,,Hlezt,,,mtkfmxripistepftjaxfosviokgqsf,Xuqmcmxaigbk,,84046.0,5.0,Annsrbdzywmpqvigpn,W,PGNOPPCDMGALPXCUTMSWMPCBAEXDPEWWNELVBMEHMLQWFXJFPBV,O,mtk7611,1-175-910-8245,f,,Salem
723.0,,Saskatchewan,United States of America,9.0,Iyqmkpcjx,Molina Healthcare,3307491.0,QIYQRALNIIONMKDZB,cjnjhkatetnmjfhafbopqgnqxuyyigzhvcscq,,368990.0,0.0,Mrawpcvb,M,Scrrpeqjhflhjodeislwrkogtusekfhgavxyzkxucsswbsfvyarheuoxubvpbrqnikgtnojhrzqd,O,QIY7612,1-565-191-3419,,3.0,San Jose
348.0,,OH,Canada,2.0,klgnkcaedht,Plains All American Pipeline,2057260.0,Ohzpaqjtc,HBKYXCKDWMWYBLFBULAVFJRDDWSJVEIRZWMRPJI,81.0,124382.0,2.0,yociu,S,ocaoqaoavswoepexbshcfxlebpktrvxcailmkgrubpkhnn,O,Ohz7613,1-921-688-5401,,0.0,Kansas City
666.0,,VA,United States of America,,Jsombikj,Agilent Technologies,53179.0,djgtucxplpftr,EECYCMJAJGNQBRSKW,52.0,9263.0,2.0,DQNVNWPYSMLDGXJVBUHUKDLRSLN,M,Gvdteormavfflajkedaclod,O,djg7614,1-925-155-0170,,0.0,Windsor
,,ID,United States of America,3.0,Xtckbvng,AutoZone,690086.0,Iaduje,Gzqqapoggafoymlrsdrpgoprvegwwopsfzocffghlyukaydviarcohmehmyeirotvnrvtpi,68.0,334181.0,2.0,wfnjfn,M,FVYNANAYSWPPSTXKNOKMZMLZOIBIQTBNDJJPEXEQCMANKXOFXEPJSLXVHO,U,Iad7615,1-185-691-2951,,4.0,Chicago
844.0,H,WI,United States of America,8.0,YPUWSVRD,,2025465.0,EMGQKGEOTCGAFGDZVTRUAVGZYPM,hgandkyzsnb,,314001.0,0.0,WWWEN,M,Idxmryfqfxjwygiupsvahogtgmfblkxthoqfgrdeuchamwhdjpupmcclxwkppzpt,R,EMG7616,1-067-518-3854,,1.0,Evansville
766.0,,MS,Canada,8.0,Ifxvsnt,Universal Health Services,695307.0,Hjnljezrxojeaoustvawackahexa,Zdhvqoatgrajtuxyjelccetgjoccpfpsixd,36.0,168309.0,1.0,Krjcfgq,M,Gqewktqrrjfbnpatabopksiemhbecyoadkxaldjzkcxdnfyissksjcswkezsvqqodaybteddmn,O,Hjn7617,1-188-554-1671,,4.0,Honolulu
521.0,D,OK,United States of America,10.0,EAOJPQVWBNZ,Time Warner,3238398.0,CYPTBBGPWKKKFNOUHJ,Qjlhsxmeblxszguipqhysmeugvxjfbogsljhnkjbyzofkptcvjsxjzk,31.0,322765.0,2.0,Fxmpengjsaf,M,wqthjtgarfuteltgcckdynvrfpiuivsimldzlpf,O,CYP7618,1-168-215-2223,M,4.0,Cleveland
306.0,h,GA,United States of America,7.0,fhirgl,Sealed Air,1213578.0,KPNRNVLRFUTOWOERTCSIRQZ,QTWXYHMLBYQ,55.0,311253.0,1.0,Eobtk,W,HITOZAEKDUJCXSKBHPQYZQSMKSTJXLVHU,O,KPN7619,1-228-022-3056,,5.0,Livonia
411.0,x,TN,United States of America,9.0,Lahfziy,Sprint Nextel,103708.0,Vbimifwtrtvb,SDEAIMDWRSKXTFCPHWF,66.0,140296.0,5.0,Abahrdfcbtscoblhaovnjkbx,W,Blsmawjjdmdamrhqyqgzmbkfa,R,Vbi7620,1-926-766-1124,,5.0,Little Rock
,,SC,United States of America,3.0,tofdjef,,1086081.0,ehbcbdctlcspuvwbqveohanmkolbw,Hvihqkuiruvwtepybhnojenudorriouchghugcvjufnkzunbsrmtbcrmps,22.0,439984.0,1.0,bhephgijqbu,M,Stofpzwyhkpmuq,O,ehb7621,1-538-797-1948,F,5.0,Halifax
702.0,C,AR,United States of America,8.0,rckzx,Quiksilver,1349626.0,TMQACIIUMYYZHYX,DDYEJXZYQIMFMUBLREEDFORHJSISHQDDZPBMPYHNYWIFJDDOUOLVPBXWANDWWB,51.0,454011.0,5.0,KECNVVPGTOXHIGOUAWLHU,U,LPPSVGKGAUQESCWZEDIMRDWXUAJHNNYZUGVANEOPQEJGBKDNSTJEXOJSJQJXLLZRREKKD,O,TMQ7622,1-627-234-0841,F,0.0,Peoria
842.0,y,MT,United States of America,1.0,MMLJKBGXD,Valspar,1083092.0,Lsbutxufufshmkqnscnhx,qujdhroylacrccrmzujxxqlnymrouggufjybwwsykhsvmex,26.0,191541.0,1.0,xppmtvztaifqynlbmofxonnus,S,,R,Lsb7623,1-876-492-0782,a,5.0,San Jose
528.0,u,WY,United States of America,0.0,banusio,Timken,1662799.0,Dpzpfctp,Lhwkvadxwcjobcggyuighvqlcm,100.0,,2.0,kzntoukktuqqfuyeo,U,Twfsibyhrvrnvcygkdiwyokzoikvjbawfwpiachehbzcinnvdgevmbuozxru,R,Dpz7624,1-436-946-7319,M,1.0,Charlotte
300.0,,WY,United States of America,5.0,Safkd,,3548540.0,Zujmcfzznpfohsdp,,13.0,,3.0,TDRLAQZARCGRAMDDMCWP,W,cnckvldjedzgdqhy,R,Zuj7625,1-281-780-2897,,3.0,Hilo
752.0,,WV,United States of America,7.0,DHTLWJDXLRW,Occidental Petroleum,881414.0,Jqkozdva,zbukjmmufvsxqdpushkgyleznwdgfdwkdhfzdfvlhvhzyxozyghmfggpnvsvwbx,11.0,269215.0,2.0,shbaeyxyrjfietruntrdeyqkc,S,,O,Jqk7626,1-421-286-4139,,1.0,Yonkers
303.0,,CA,Canada,0.0,RORIUHK,,1712200.0,ijbcvbgglqupyentiqncsnswyygl,Alukohji,62.0,193126.0,0.0,Zururxrihusergiba,M,VITKCZSDQUXZTMLICIBDHMBKLDLCTRVNDXMCHYEHGKHEVTWIYGOYVVMGCSUTKYDEVACOBPWCJYA,O,ijb7627,1-908-354-2709,m,4.0,Modesto
418.0,U,Alberta,United States of America,10.0,bxgwhohh,Massey Energy,847446.0,NMOXMHMVUDGY,qinotwpokaozfdzpohccxuavdpaxwdlmtmjadfltnjmhwgrdejicmcfnlubhbyllemdfach,13.0,462618.0,3.0,QZLCPVRKZMTENMREVZT,M,qehomraquwxrkb,O,NMO7628,1-466-560-2530,F,5.0,Louisville
667.0,,New Brunswick,United States of America,4.0,SRARKMXOD,Weyerhaeuser,344294.0,Tefewe,FBWQRQEOCZGLOVVDOASBUQUXZBVEIKKQRXKCOLNRDAEZDUWIIIHUPMQPB,23.0,212026.0,3.0,dvbflygvxrizbclmqwoajkvnzoufc,W,pqcvwpsrvpzvqbvhsmxgvaigjfvoqwnjrzcpnlwqcqhzedfjoqpahrugzhperwh,O,Tef7629,1-578-686-8082,f,3.0,Eugene
441.0,Z,British Columbia,United States of America,7.0,hwugfvlttol,National Fuel Gas,1534879.0,Sdjhq,Kxxipkohacffav,51.0,371024.0,1.0,mtnubdnrdoivcuqmapqhtvzkixw,D,Vhixcyutfffwnvhjcajyuzaqshhtpkcdxkxayylwdfdvwdqejppkxhwfe,U,Sdj7630,1-166-077-1436,,4.0,Buffalo
471.0,,DE,United States of America,0.0,zgsllav,Pep Boys,3897101.0,Pbrfgfdwedgrmifitr,Qiuvitslpgrugyhfepyhqpkepxoakfdvujxvlwdzbrdqkspjgjwaxyoqtmumrognloxfgllgtbwijnof,2.0,235810.0,3.0,Nzljqsbgutsixlosfedpmlzl,U,kxnhxkeruywqzmkpbwatzrjybxepmuyrnmxtcjblsbdaewnizpa,O,Pbr7631,1-535-320-1881,m,2.0,Santa Fe
701.0,,CT,United States of America,9.0,Mszwfhpj,Neiman Marcus,3064442.0,Icejebxweavlnddpjz,onxyyslcmbyxpfjuykowqpwqi,,347270.0,2.0,Ealrdsynhtadihmsl,W,Kobkgkfebuucmenkiwfomkpzvbqksljtanzpffqcbmerezuplwjemxtcbgfijlplqkbvt,O,Ice7632,1-633-495-6478,m,,Springfield
323.0,,Quebec,United States of America,1.0,Yqfxb,BlackRock,2016524.0,ZWGIV,Wkxlmnutvtbidibsrfiukggzvzdvudlsqtqoeebfxdwoljaovnqwtpfbxqltfivgy,82.0,399212.0,5.0,xfjdwfentojva,D,TAIWTM,R,ZWG7633,1-398-680-0278,,2.0,Anchorage
846.0,,NJ,United States of America,10.0,ypmuep,McGraw-Hill,37745.0,Evwthrqmqfpsbpdqojtqzpjmpoea,MXUDWCEFTAOMQPNNQJDWEAHPTNIEPUJTQFGLYLHYBIJTRKBWERWKLGDWLBP,94.0,439561.0,4.0,Zvowaelneuhpxzphpvtgvfz,M,Twqwqcihxcqtsikjrbkpdkcjvilxxwufcseemmxkpaevfnnugdvcqakfvfskapafcnvyd,O,Evw7634,1-185-976-7770,m,5.0,Winnipeg
850.0,c,MN,United States of America,8.0,Xthtecuu,Family Dollar Stores,503752.0,Lhlatzfku,Krdmgygwnziumjdtybwyw,16.0,29980.0,3.0,fmdcjzjekrwrirumyvfuqnnkxzr,M,Wvsmbbadsaukihzirleqmihmfjfafpipekvdkefyphameghcopkjeesgzzrbcermehabkebgrek,O,Lhl7635,1-490-238-8219,m,4.0,Waco
,N,NE,United States of America,,Xjzpdio,Teleflex,2115180.0,LYBUGCXZYJSERVQKQJKNIIW,JTLEWNNBVYPWFKNPYKCXCZDTNCGWXYQCIDBURDHPBHUDIRREIPIIWURQNJPCMCOXKDIHAMXJO,43.0,28693.0,2.0,Ohetzpmilrphnhnasiisaypdl,M,gftdszadvqouvqfmwwscgcdqwrqbpwtnqurrsyiwhkcvhuocznwtwvy,U,LYB7636,1-891-741-2112,,5.0,Stockton
564.0,x,VA,Canada,3.0,Rgthehdvvlh,,839222.0,Ijbmwiomutrflaupolplmfjsqh,xauoqrsloepjaonxzrenuzjnuvdmormautvsxrsssues,76.0,106794.0,1.0,VAUWGMVOILXNGKB,M,Phqspowfoiqmszxy,O,Ijb7637,1-849-918-0984,M,2.0,Boston
558.0,,PA,United States of America,4.0,ysexit,Imation,1851334.0,Zhftulgpedd,Qkooarftocvmdpflbfdukodamzupzeoefxdaprmvotwoihofsraorlctgmjewbdafubkew,0.0,340598.0,3.0,Tnwgmuvaaqmxskkyqnvrmnmul,S,XDPEFDQIMFNMCO,O,Zhf7638,1-426-168-3142,f,5.0,Memphis
417.0,r,WV,United States of America,0.0,Wscgcsbwlzj,PPL,1348251.0,PYUHQOCHAUAWGKHHLXQNUWZTEBN,Bfntmkesgyjkjrgttbtdncoumqhmnxy,33.0,490597.0,1.0,mtovrkjvtfkennjujgpegknnck,U,FSSAAXLAMAPBOMTNUFG,O,PYU7639,1-757-910-8931,m,,Sydney
487.0,F,WY,Canada,6.0,AUQJTIMK,Smithfield Foods,2722392.0,Ikufiibsvk,,62.0,499685.0,2.0,Lwxdv,U,AKWOIATLDDKU,O,Iku7640,1-468-325-0119,,2.0,Shreveport
639.0,,MN,United States of America,9.0,Weqnwrwrbcgx,Macy's,1785161.0,HBZACUNNIOTFKFSTCILLC,Bnbfbxvqxtngv,8.0,62285.0,2.0,Ftvuzjdzocqmcoxvrbqcna,M,Awzdulnpokgxmcpktscqulqpvxabgunakhqq,O,HBZ7641,1-383-310-7894,m,0.0,Modesto
625.0,,VT,United States of America,3.0,facqrtjqjmd,Torchmark,2823578.0,Pcofbhaqeemibnkjtsoxmdibmpquo,BYTRQAUTQWENJWAKLFVQEHKDYJALLKWO,4.0,320885.0,5.0,Hnbgeuii,U,VANVGDDSYEK,O,Pco7642,1-353-727-2029,M,5.0,Hull
,,WV,United States of America,1.0,OCNCREZ,Herman Miller,2123972.0,Ybvjle,XDXUKYODQUUHZQCBQEZZQCMWQMQBUUEJTNSZIBPMEPLOP,39.0,184669.0,5.0,Fykbowmpxpbb,D,TVTDULLNHUZPDNEEKSXEGPXDNE,O,Ybv7643,1-028-849-5461,,3.0,Yonkers
,F,IN,United States of America,3.0,JXOGSVJ,Kindred Healthcare,112782.0,Rimdakhncfjlrbor,nkftfznscqodxukjlmjmztlnhvcaaxmcagvke,90.0,126989.0,0.0,Ruagwhiorgizpmbphjerywjrr,S,phbmzmktzmjbzbkqsvgsvojcoukqnfkdnyszoeqyprkqroesnbjv,R,Rim7644,1-480-785-4021,,0.0,Atlanta
460.0,,MS,Canada,3.0,Iqtso,Arch Coal,248311.0,gnfkwjxmvkbeh,Qydqhbagvjtuivmefsuswajpijxzrnjxehoevanlkivlnnfncirniymupsrolidbsqjovm,7.0,48144.0,1.0,teldp,M,HWAWSSEUGGKEXQDESYXFHWZ,,gnf7645,1-443-132-4138,,4.0,Hayward
793.0,C,CO,United States of America,8.0,Uxgvbwop,Whirlpool,3719851.0,Wxphiul,Mbxglsrssswfglfkjrjmedkyvtchipxrc,95.0,377787.0,5.0,Tmhxnpfgyifx,,Tbgfcjvdnlvfdbsflxuslzugybolmyrvhvnmxmsmbjqjbzyhchsimsksjsmefqpcmz,O,Wxp7646,1-143-020-1234,F,4.0,Savannah
821.0,N,PA,Canada,8.0,Ovsiu,Arrow Electronics,1920385.0,Dxhuevhfuceqmpoolmuhflp,Fincpjxbqwdfuluknajcaxdhgnkkcwwbfrdfbrqfqqsvmkhnw,59.0,323782.0,5.0,Fpchjcvsrkakkqqsojokdrg,U,,O,Dxh7647,1-475-304-3486,m,5.0,Fullerton
,,DE,United States of America,6.0,Frqdqbs,Rock-Tenn,576903.0,Aqopbqsxqxjj,Ujullatqqlqdeavpcpzhhoscdnspvktckvmdjhdniiqn,13.0,31880.0,3.0,Heiehcgec,S,NASLRGJGXPDOGNJSHNLNGBCXJVO,O,Aqo7648,1-677-882-6792,,2.0,Overland Park
643.0,s,Prince Edward Island,United States of America,8.0,waiitdv,R.H. Donnelley,1855037.0,fenowyirqcdcwwo,Eymghd,58.0,390190.0,5.0,sgapkfrztiyyayezulvi,D,Qehqgkzddwjunisyacybbnmrmkunpfvrnhfizwrrzbtgfgphxpoonkwajc,O,fen7649,1-151-067-7411,,3.0,Alexandria
