AgeID,NuCrCa,OwOReF,PosCo,MiInit,NuC,Ph,In,NumChi,MariSt,Ag,CreRat,Em,NeWo
fli230,0.0,U,80952,M,3.0,1-211-707-3341,194450.0,0.0,S,42.0,549.0,,1151333.0
sat231,0.0,O,38157,,5.0,1-642-203-7899,49533.0,4.0,U,30.0,492.0,Acuity Brands,2763939.0
tho232,0.0,O,06703,I,2.0,1-792-738-9524,394819.0,4.0,M,56.0,327.0,ABM Industries,370710.0
CRI233,10.0,O,v6u 1r8,L,3.0,1-881-269-3949,342754.0,3.0,S,3.0,545.0,,1192164.0
Gas234,0.0,O,28231,V,1.0,1-537-303-6219,224435.0,0.0,M,53.0,571.0,Southwestern Energy,223487.0
Cha235,7.0,O,63107,,0.0,1-682-154-3638,37717.0,2.0,W,67.0,423.0,Delta Air Lines,2341143.0
Net236,4.0,O,H2g 1w7,,1.0,1-512-708-0580,286483.0,0.0,,94.0,655.0,ITT,1774784.0
WOO237,0.0,O,55416,,0.0,1-598-440-6359,185412.0,5.0,M,37.0,488.0,Health Management Associates,3951308.0
val238,6.0,,V6d 1u5,,4.0,1-281-206-9270,472518.0,,M,75.0,352.0,Western Union,2756025.0
Ber239,0.0,O,93782,,,1-442-133-8200,425307.0,1.0,M,51.0,810.0,Family Insurance Group,1833112.0
lab240,8.0,O,90252,F,2.0,1-607-062-8891,304909.0,2.0,D,74.0,686.0,Advance Auto Parts,698884.0
VRE241,0.0,R,85759,X,0.0,,231226.0,2.0,M,100.0,389.0,J.P. Morgan Chase & Co.,3287261.0
GOO242,,U,M5g 1x8,,0.0,1-141-622-5196,219026.0,0.0,M,,761.0,Fidelity National Financial,3337290.0
cha243,4.0,O,78746,S,0.0,1-500-101-2792,414993.0,1.0,D,28.0,589.0,Toro,2963197.0
TAM244,1.0,O,H2f 1z1,W,0.0,1-655-973-7192,24837.0,0.0,M,18.0,492.0,Mueller Water Products,1487009.0
CUM245,10.0,U,77288,,2.0,1-972-039-2576,200645.0,5.0,D,77.0,442.0,Energy Future Holdings,3177428.0
SIM246,8.0,O,35277,E,4.0,1-764-148-5233,22605.0,3.0,S,14.0,649.0,Weis Markets,1886280.0
Est247,8.0,O,36134,,0.0,1-399-618-9069,,0.0,U,23.0,337.0,MasterCard,1853087.0
han248,8.0,R,V6t 1u3,P,4.0,1-628-481-6657,389524.0,,D,1.0,572.0,Oracle,195847.0
Pee249,0.0,U,99597,Y,4.0,1-085-050-1119,232945.0,3.0,M,58.0,666.0,Mutual of America Life,3727580.0
bli250,4.0,O,V6N 1V1,T,2.0,1-993-284-6634,390626.0,3.0,D,98.0,567.0,JetBlue Airways,2993662.0
Lea251,5.0,O,T6d 1h7,,5.0,1-395-464-9156,286207.0,3.0,,76.0,574.0,Western Refining,2886788.0
Wil252,2.0,,M7o 1c5,U,5.0,1-811-547-9696,391468.0,0.0,S,59.0,498.0,Western Refining,3672610.0
kom253,9.0,R,M2q 1e8,,5.0,,171326.0,2.0,U,81.0,836.0,Bristol-Myers Squibb,3245637.0
Wel254,8.0,,64172,,2.0,1-648-501-2866,294972.0,3.0,M,31.0,759.0,AutoNation,959636.0
Lac255,6.0,O,85265,,3.0,1-332-974-4753,131039.0,5.0,S,1.0,563.0,Boeing,1037702.0
Hon256,8.0,U,h5k 1p8,,1.0,1-217-048-6379,480287.0,5.0,S,28.0,313.0,Advanced Micro Devices,69141.0
Con257,6.0,O,M2P 1F6,,0.0,,276404.0,4.0,M,36.0,771.0,Unitrin,2818725.0
han258,1.0,O,V6U 1U9,,0.0,1-246-119-5490,435481.0,5.0,S,47.0,717.0,Liberty Media,3153373.0
WOJ259,2.0,O,V6F 1W7,,4.0,,,4.0,D,77.0,355.0,Jarden,616608.0
Ami260,10.0,O,92711,P,4.0,1-347-479-6259,499891.0,4.0,U,91.0,383.0,Cincinnati Financial,1014586.0
Mo261,1.0,O,60779,A,5.0,1-881-547-3819,394640.0,5.0,S,46.0,579.0,Steel Dynamics,1679903.0
BUR262,5.0,O,90790,,4.0,1-155-847-4022,359040.0,3.0,M,36.0,324.0,OGE Energy,1062919.0
Kos263,0.0,R,80908,X,5.0,1-946-987-5835,429949.0,2.0,M,18.0,752.0,Hartford Financial Services,3684297.0
Bor264,2.0,O,74129,,5.0,,333500.0,2.0,D,27.0,723.0,Penske Automotive Group,1805618.0
LAR265,1.0,U,M9e 1u6,K,2.0,,480399.0,,S,79.0,349.0,Amkor Technology,1852935.0
BOU266,4.0,O,93663,,2.0,1-551-913-3853,73398.0,5.0,W,72.0,643.0,Psychiatric Solutions,1528702.0
Pan267,0.0,O,84119,,3.0,1-666-863-1257,,0.0,W,26.0,390.0,Calpine,178411.0
Wal268,7.0,O,82602,,4.0,1-938-871-9739,446105.0,4.0,U,31.0,801.0,Saks,2245432.0
Mue269,2.0,O,94429,,0.0,1-333-561-7008,128126.0,4.0,S,2.0,741.0,BE Aerospace,3058077.0
Zub270,8.0,O,H2A 1V4,,2.0,1-514-023-2587,371101.0,1.0,D,81.0,821.0,Exterran Holdings,723251.0
Sei271,5.0,O,40511,D,3.0,1-027-811-2670,263066.0,,M,69.0,830.0,Penn National Gaming,3755553.0
Cav272,,R,M5b 1y9,,0.0,1-475-590-2337,,1.0,M,69.0,441.0,PetSmart,757755.0
Har273,2.0,R,E7N 1P6,,3.0,1-214-794-0930,453776.0,1.0,D,80.0,484.0,First Data,3610784.0
Nau274,8.0,O,h5k 1o7,R,4.0,1-988-429-0103,494609.0,5.0,,14.0,653.0,Liz Claiborne,2994154.0
Ste275,7.0,R,95203,,0.0,1-143-517-2347,233618.0,2.0,D,39.0,727.0,Alcoa,612241.0
Cho276,0.0,O,23513,D,1.0,1-709-720-3248,,,U,0.0,535.0,Perini,1352198.0
Lux277,9.0,R,T5c 1j1,R,5.0,1-314-831-7578,154521.0,4.0,W,59.0,320.0,Hudson City Bancorp,2534935.0
Far278,1.0,O,V6z 1q9,,4.0,1-342-101-7385,438162.0,4.0,W,60.0,775.0,Sigma-Aldrich,3189762.0
Shi279,,O,73121,,3.0,1-419-495-9429,352602.0,4.0,M,4.0,606.0,Plains Exploration,447872.0
Pip280,5.0,O,75267,P,4.0,1-992-551-4676,194788.0,2.0,S,74.0,,W.R. Berkley,3207012.0
Sug281,6.0,O,78781,,0.0,1-183-910-2398,437119.0,1.0,W,66.0,685.0,Cooper-Standard Holdings,303926.0
Kum282,5.0,O,25727,F,0.0,1-114-136-8583,66431.0,5.0,M,36.0,770.0,Ryder System,3685802.0
LOR283,4.0,O,76708,L,4.0,1-985-895-6709,380368.0,4.0,M,55.0,694.0,Merck,3180558.0
KUR284,4.0,O,46217,,1.0,1-864-279-4768,7377.0,3.0,D,57.0,530.0,Chubb,
ser285,1.0,O,R5h 1l9,D,5.0,1-744-443-0610,87533.0,0.0,S,76.0,609.0,Cummins,3507884.0
Ado286,3.0,O,23254,N,2.0,1-710-698-6175,76061.0,4.0,M,63.0,619.0,Advance Auto Parts,2230968.0
Bol287,7.0,O,38184,M,4.0,1-473-272-4862,486482.0,3.0,M,76.0,821.0,Airgas,814197.0
sav288,6.0,O,30398,,4.0,1-767-745-4346,436307.0,,M,22.0,553.0,Mattel,2254862.0
Mar289,,O,C2B 4X7,F,,1-072-333-8934,420621.0,0.0,D,,529.0,Rite Aid,91935.0
Bar290,4.0,O,V6V 1Q1,K,1.0,,187944.0,1.0,W,7.0,507.0,Forest Laboratories,1818938.0
Woo291,8.0,O,33185,N,0.0,1-113-957-9923,146651.0,2.0,S,4.0,726.0,Pioneer Natural Resources,177543.0
Bir292,8.0,O,90150,,2.0,1-270-496-9696,118757.0,1.0,,39.0,684.0,H&R Block,3078579.0
Lav293,4.0,O,10290,A,1.0,1-151-106-1324,467906.0,1.0,U,84.0,,Colgate-Palmolive,1222308.0
Mcm294,7.0,O,21239,,0.0,1-130-325-1266,89920.0,0.0,S,26.0,314.0,CBS,3341105.0
Pau295,4.0,O,C2b 4x5,,,1-102-293-7755,43770.0,1.0,S,72.0,,Cytec Industries,3128005.0
Lea296,9.0,U,19155,F,2.0,1-177-880-1774,435272.0,4.0,W,20.0,645.0,Calumet Specialty Products,
Seh297,8.0,R,92177,A,3.0,1-042-914-3849,464094.0,1.0,U,100.0,713.0,Popular,
hit298,9.0,O,55169,,0.0,1-074-076-1898,474686.0,3.0,U,83.0,357.0,Patterson-UTI Energy,594723.0
GAS299,5.0,U,V6R 1S8,,1.0,1-217-087-5277,106730.0,,D,45.0,649.0,Viacom,787771.0
hue300,0.0,,06133,E,1.0,1-377-905-7875,97186.0,1.0,M,56.0,835.0,Calumet Specialty Products,148371.0
Kle301,0.0,O,53739,,4.0,1-205-909-8362,161132.0,1.0,M,65.0,,AMR,2760822.0
Win302,1.0,R,V5a 1p6,V,2.0,1-752-780-8339,393718.0,,M,96.0,629.0,Olin,2240874.0
Mar303,1.0,O,77146,M,3.0,,31765.0,2.0,U,40.0,587.0,Bon-Ton Stores,3676798.0
SWA304,8.0,R,V6w 1r1,,0.0,1-147-089-1963,411526.0,3.0,M,51.0,786.0,Werner Enterprises,1137557.0
Joy305,10.0,O,T5D 1L1,,4.0,1-956-899-9979,316374.0,3.0,M,85.0,415.0,PepsiCo,978089.0
mcr306,5.0,O,94089,,5.0,1-149-281-5678,233970.0,4.0,S,11.0,791.0,American Electric Power,3268379.0
Pre307,0.0,R,53720,X,3.0,1-880-678-6428,185988.0,5.0,M,100.0,413.0,Community Health Systems,2476914.0
HIN308,7.0,O,75216,,2.0,1-589-765-3895,443246.0,5.0,M,51.0,428.0,IAC/InterActiveCorp,
Sel309,10.0,O,94334,,1.0,1-413-343-2912,474421.0,1.0,W,,810.0,Jack in the Box,3405002.0
Wea310,2.0,U,T5c 1w9,,2.0,1-312-593-5173,256222.0,0.0,U,39.0,324.0,U.S. Bancorp,1958810.0
TOM311,6.0,O,b1c 1x2,C,4.0,1-805-115-9823,396342.0,1.0,,47.0,587.0,PharMerica,1941022.0
Ens312,1.0,,80185,,0.0,1-956-260-8837,4870.0,1.0,,,700.0,AGL Resources,1309748.0
Ger313,,O,87504,P,2.0,1-451-999-0585,379475.0,3.0,S,66.0,734.0,Arkansas Best,3632370.0
Bat314,0.0,,10016,,4.0,,422366.0,2.0,S,83.0,651.0,BorgWarner,2475001.0
LON315,,R,35292,N,4.0,1-359-607-4329,67927.0,4.0,W,49.0,555.0,Pride International,2075664.0
Tun316,1.0,R,92807,F,4.0,1-363-394-6166,363160.0,2.0,M,,614.0,DaVita,1250329.0
eis317,8.0,O,92823,,4.0,1-015-803-2474,419888.0,2.0,M,73.0,794.0,Xerox,212451.0
Vuc318,8.0,U,92815,C,1.0,1-362-478-2862,229870.0,5.0,D,86.0,482.0,Republic Services,3049747.0
bea319,2.0,O,77191,,0.0,1-558-480-1200,158840.0,5.0,U,48.0,591.0,Cephalon,2417447.0
Fer320,8.0,O,94152,W,1.0,1-703-636-9996,430061.0,0.0,U,,566.0,,2612998.0
Soo321,6.0,O,V6i 1r8,,0.0,1-154-086-1903,194526.0,,M,37.0,381.0,National Fuel Gas,734375.0
Bir322,7.0,O,84092,,0.0,1-547-387-1078,424188.0,2.0,D,68.0,374.0,Target,3717995.0
Ver323,,O,36601,Q,0.0,1-748-212-2340,470701.0,0.0,U,,328.0,Expedia,956825.0
De 324,8.0,O,T6d 1f3,C,1.0,1-846-315-1764,404911.0,,S,66.0,807.0,Hudson City Bancorp,
Bla325,1.0,O,H2c 1x6,,3.0,1-179-983-1576,,4.0,S,14.0,311.0,PharMerica,2390111.0
Hur326,5.0,O,93361,U,5.0,1-073-769-1833,436285.0,3.0,S,69.0,647.0,Men's Wearhouse,3576639.0
ray327,,O,93726,,0.0,1-353-395-2825,391695.0,4.0,,35.0,622.0,Williams,339669.0
nix328,7.0,R,h5k 1q7,,3.0,1-771-657-6355,479851.0,0.0,U,78.0,570.0,SPX,2731417.0
zag329,8.0,R,73177,K,4.0,1-942-527-3307,409873.0,5.0,S,33.0,840.0,BE Aerospace,2179616.0
Roi330,2.0,O,02107,,0.0,,245133.0,4.0,M,77.0,389.0,Wells Fargo,
Hog331,2.0,,19222,T,,1-205-874-4529,181694.0,5.0,M,94.0,467.0,,2950835.0
Mar332,8.0,O,T6d 1h1,,2.0,,106385.0,2.0,S,19.0,793.0,Lincoln National,1515524.0
Col333,3.0,O,H6c 1y1,W,4.0,1-831-988-7672,488485.0,2.0,,50.0,749.0,Targa Resources,2007473.0
neg334,8.0,O,89137,T,3.0,1-079-481-2220,90218.0,2.0,D,65.0,789.0,Spherion,1757951.0
Wil335,8.0,O,94661,J,2.0,1-853-953-1134,308552.0,1.0,,29.0,768.0,Family Insurance Group,1980948.0
Gos336,6.0,O,99211,,5.0,1-471-099-6976,380031.0,5.0,U,37.0,625.0,Adobe Systems,1630998.0
Ntp337,0.0,O,85029,,2.0,1-235-350-8301,348345.0,5.0,M,56.0,751.0,Blockbuster,463905.0
mil338,3.0,O,78522,A,1.0,1-020-844-6258,406014.0,4.0,S,,460.0,Radian Group,352542.0
TEL339,8.0,R,M7m 1b5,,,1-101-164-5047,55811.0,4.0,U,46.0,812.0,M&F Worldwide,3243615.0
RIV340,0.0,O,27407,,4.0,1-424-458-1913,456536.0,4.0,M,28.0,532.0,MeadWestvaco,156383.0
hol341,8.0,R,85722,M,4.0,1-071-151-3531,42908.0,1.0,U,31.0,509.0,RadioShack,3366650.0
Fry342,0.0,R,V6n 1w1,,5.0,1-548-500-5378,319596.0,4.0,U,55.0,461.0,Abbott Laboratories,3762007.0
Esc343,2.0,O,e7n 1j9,D,2.0,1-780-269-2599,146636.0,,S,26.0,,Phoenix,2915479.0
LID344,4.0,,19194,,5.0,1-503-223-2295,282004.0,2.0,M,93.0,332.0,Medical Mutual of Ohio,518175.0
BAY345,1.0,R,23295,H,5.0,1-036-637-5684,339377.0,4.0,M,14.0,371.0,National Oilwell Varco,3240188.0
SED346,8.0,O,93800,,1.0,1-117-775-7922,391590.0,1.0,U,30.0,546.0,Cincinnati Financial,492570.0
SHU347,6.0,U,60606,,3.0,1-420-197-0842,319668.0,1.0,M,18.0,754.0,Ecolab,3189432.0
hin348,2.0,O,91323,,4.0,1-057-255-5641,251066.0,,U,69.0,516.0,Baldor Electric,1862636.0
Luw349,1.0,O,H2E 1Y3,,1.0,1-864-198-2367,122433.0,1.0,W,60.0,737.0,Smithfield Foods,1891784.0
PCB350,1.0,O,T5a 1v4,,4.0,1-089-865-4449,229086.0,2.0,D,77.0,404.0,Hormel Foods,2999683.0
BEZ351,0.0,O,m1h 1p3,,4.0,1-848-728-0817,387138.0,2.0,M,,583.0,Patterson,1482145.0
Buc352,8.0,O,35852,E,5.0,1-816-138-9438,192643.0,3.0,U,62.0,461.0,Anadarko Petroleum,2237352.0
RAM353,2.0,O,83402,,5.0,1-036-611-5081,301108.0,3.0,M,96.0,343.0,Michael Foods,2903967.0
THR354,0.0,O,T5C 1M5,,3.0,1-841-019-7366,448626.0,0.0,W,45.0,431.0,International Game Technology,2208391.0
RAU355,10.0,R,90150,L,1.0,1-285-189-5251,432792.0,4.0,M,65.0,319.0,Western Digital,1052954.0
Gol356,0.0,O,23502,,5.0,1-632-062-4993,499596.0,2.0,M,12.0,504.0,Sonoco Products,3751568.0
Upd357,6.0,O,48910,M,4.0,1-614-232-0003,30189.0,4.0,M,71.0,611.0,Verizon Communications,1980882.0
MOR358,2.0,O,T6C 1D7,R,4.0,1-035-288-5444,111428.0,2.0,,38.0,359.0,Securian Financial Group,579641.0
SHA359,2.0,O,90760,F,5.0,1-477-970-4729,146638.0,2.0,W,7.0,398.0,Electronic Arts,3476510.0
Cla360,4.0,O,V6M 1U1,S,3.0,1-092-479-3305,40323.0,4.0,M,30.0,,LandAmerica Financial Group,505464.0
LIC361,0.0,O,T5a 1j8,V,0.0,1-618-745-5747,461807.0,0.0,,58.0,537.0,C.H. Robinson Worldwide,2494978.0
PEL362,1.0,O,20073,,5.0,1-363-472-9200,184868.0,5.0,U,8.0,743.0,Alaska Air Group,1609289.0
Ash363,8.0,O,50321,K,5.0,1-430-155-3830,125814.0,3.0,M,18.0,432.0,Buildings Materials Corp.,
DYN364,10.0,R,E7n 1n1,,2.0,1-637-251-1599,267270.0,3.0,S,83.0,614.0,Interactive Brokers Group,1681770.0
Lar365,6.0,O,10710,,0.0,1-392-994-6165,408878.0,1.0,M,50.0,704.0,Rockwell Automation,
ENG366,0.0,R,90826,,2.0,1-351-837-0111,418717.0,3.0,M,88.0,604.0,Pantry,2933990.0
Har368,5.0,R,93850,,0.0,1-352-607-5329,345984.0,2.0,U,60.0,556.0,Werner Enterprises,2112951.0
Hey369,1.0,O,83721,J,2.0,1-227-269-1037,171271.0,5.0,U,52.0,344.0,Cisco Systems,3418282.0
leh370,6.0,O,V6c 1r8,C,0.0,1-208-109-2479,448397.0,3.0,W,48.0,388.0,Lockheed Martin,2898609.0
Co-371,8.0,O,90320,V,4.0,1-265-022-0496,359271.0,,U,40.0,416.0,SanDisk,1765032.0
Elt372,6.0,O,M9e 1t7,,2.0,1-220-323-3039,322068.0,2.0,M,69.0,709.0,News Corp.,3176317.0
Alv373,5.0,O,80081,I,2.0,1-055-237-4260,76346.0,,M,42.0,426.0,Markel,461490.0
YOK374,2.0,R,25325,H,0.0,1-285-900-2874,469442.0,1.0,M,39.0,665.0,Silgan Holdings,3164372.0
ZIN375,3.0,O,E7o 1p7,,2.0,1-562-501-9401,167918.0,0.0,M,19.0,547.0,SPX,1294197.0
zim376,,O,10017,K,0.0,1-572-985-7236,104354.0,4.0,U,10.0,558.0,L-3 Communications,661877.0
laf377,9.0,O,V6c 1r4,X,4.0,1-378-748-1930,467285.0,4.0,M,47.0,511.0,Thermo Fisher Scientific,2709193.0
POP378,7.0,R,E7n 1f9,Q,1.0,1-525-579-7508,,,S,83.0,504.0,Kimberly-Clark,1744304.0
men379,6.0,O,T6a 1d7,V,5.0,1-901-469-7568,72940.0,2.0,S,,693.0,Church & Dwight,1670195.0
TUR380,0.0,O,M5c 1x6,,5.0,,150336.0,4.0,M,42.0,454.0,Vanguard Health Systems,1443342.0
fee381,10.0,O,e7o 1h3,H,0.0,1-260-434-2400,81333.0,4.0,D,2.0,372.0,Embarq,681302.0
ter382,9.0,O,64103,,0.0,1-304-461-8478,117399.0,3.0,S,67.0,568.0,AMC Entertainment,3406439.0
BAR383,4.0,R,72241,,4.0,1-413-648-3099,489099.0,4.0,M,,530.0,Sigma-Aldrich,315234.0
Tap384,7.0,O,77085,V,0.0,1-229-508-9311,201358.0,5.0,M,77.0,770.0,Leap Wireless International,2584094.0
Mod385,2.0,O,h5k 1o1,,1.0,1-259-692-4195,47401.0,4.0,,19.0,646.0,CME Group,
cim386,1.0,O,06515,,4.0,1-798-192-2357,259459.0,4.0,U,8.0,397.0,Allstate,977864.0
Sal387,1.0,O,80085,,3.0,1-093-204-5478,351789.0,1.0,M,,713.0,Curtiss-Wright,1163838.0
bru388,9.0,O,m5f 1u3,,2.0,1-564-311-0205,206326.0,1.0,M,83.0,346.0,Family Dollar Stores,69460.0
GAU389,8.0,O,V6l 1w7,,4.0,1-789-574-4753,341402.0,3.0,D,43.0,482.0,Spectrum Brands,3599223.0
LOB390,2.0,O,35227,L,5.0,1-270-694-9104,438918.0,3.0,D,46.0,753.0,Comerica,1381885.0
DAN391,10.0,,70501,,1.0,1-659-227-7397,413943.0,5.0,M,14.0,691.0,CenturyTel,171313.0
SAL392,6.0,R,M9f 1t5,,1.0,1-154-445-3681,211789.0,0.0,M,72.0,587.0,Scholastic,1373558.0
Mar393,0.0,R,T5D 1M9,V,0.0,1-154-688-7786,237314.0,5.0,S,29.0,566.0,Boise,2335796.0
Bra394,7.0,O,64182,P,3.0,1-768-261-0631,22080.0,1.0,M,51.0,323.0,Amkor Technology,2494081.0
Koc395,8.0,O,79910,,5.0,1-413-720-1871,481195.0,4.0,M,81.0,344.0,Ameren,252245.0
Pla396,4.0,O,07113,U,0.0,1-875-794-5779,208298.0,0.0,W,67.0,765.0,DirecTV Group,3970725.0
mcc397,7.0,O,38138,,1.0,1-515-931-7519,221.0,4.0,W,91.0,,Williams,2030035.0
Des398,6.0,O,92155,S,0.0,1-243-258-4789,207979.0,4.0,M,43.0,650.0,U.S. Bancorp,2227601.0
NOR399,,R,90772,,4.0,1-608-078-5547,,2.0,M,27.0,466.0,Spherion,1012111.0
Paq400,3.0,U,V5c 1p9,,4.0,1-982-075-1883,,,W,1.0,538.0,Nasdaq OMX Group,1927066.0
Sfi401,8.0,O,95263,A,2.0,1-326-811-3709,287081.0,4.0,M,91.0,780.0,Nicor,2530133.0
Amo402,5.0,O,95260,N,4.0,1-907-100-6458,126706.0,0.0,M,55.0,690.0,Coventry Health Care,2695189.0
Say403,5.0,O,14201,,3.0,1-279-100-2128,435365.0,4.0,W,46.0,660.0,Winn-Dixie Stores,392585.0
ang404,2.0,R,V6w 1v2,C,3.0,1-923-860-0562,257974.0,3.0,U,62.0,369.0,Pepsi Bottling,3170355.0
lig405,6.0,O,60700,,3.0,1-990-841-0058,145250.0,4.0,M,67.0,368.0,Oceaneering International,57156.0
Sch406,4.0,O,10209,C,0.0,1-192-723-4902,340395.0,0.0,,51.0,434.0,Lexmark International,237138.0
BRA407,9.0,O,t5c 1l7,,2.0,1-018-125-3814,121125.0,5.0,U,49.0,500.0,WellPoint,2960029.0
Coa408,1.0,O,36167,N,4.0,1-585-604-8746,328766.0,3.0,M,40.0,521.0,Capital One Financial,2645718.0
NAR409,4.0,O,06710,T,0.0,1-897-010-8443,223976.0,0.0,M,59.0,573.0,Aleris International,2500380.0
cai410,2.0,O,H5I 1Q9,,3.0,1-424-251-0934,338008.0,5.0,S,83.0,474.0,Sentry Insurance Group,
hol411,2.0,U,68508,,3.0,1-769-010-6742,36596.0,4.0,D,49.0,,Atmos Energy,823819.0
YED412,6.0,R,60634,,4.0,1-521-013-9070,289137.0,3.0,D,22.0,702.0,Visteon,1279474.0
GIA413,7.0,R,64130,,1.0,1-793-128-8100,454271.0,3.0,U,16.0,314.0,Molex,1723410.0
TOO414,1.0,O,85044,,1.0,1-918-771-5318,296199.0,1.0,M,71.0,363.0,OfficeMax,3099344.0
Sei415,10.0,O,v6t 1u4,,5.0,1-593-981-3882,439149.0,1.0,M,84.0,467.0,VeraSun Energy,3268514.0
REN416,6.0,O,19048,,3.0,1-299-722-3778,304065.0,0.0,S,36.0,494.0,Oil States International,3782981.0
Sax417,1.0,O,60744,,,1-311-843-6163,228020.0,4.0,D,94.0,653.0,Ruddick,103988.0
des418,3.0,R,23465,,2.0,1-987-774-4255,158386.0,5.0,W,86.0,337.0,Public Storage,2211238.0
KUH419,0.0,O,64144,,1.0,1-582-851-4667,,5.0,S,,701.0,PG&E Corp.,1719692.0
men420,10.0,O,S7d 1n4,A,5.0,1-748-807-5619,334302.0,5.0,S,44.0,632.0,Portland General Electric,1068987.0
Ado421,1.0,O,30303,F,1.0,1-668-942-2081,461356.0,5.0,D,62.0,774.0,Northrop Grumman,3841340.0
SHA422,2.0,O,55177,,3.0,1-835-309-0718,68100.0,3.0,M,31.0,589.0,UGI,3119163.0
mcm423,7.0,O,10182,,1.0,1-029-745-0264,426915.0,,M,39.0,574.0,PC Connection,428749.0
ver424,6.0,U,19108,,0.0,1-034-268-2410,415992.0,1.0,S,32.0,342.0,Alaska Air Group,2815691.0
Bur425,4.0,O,t6c 1k9,,4.0,1-351-767-4357,,5.0,M,97.0,305.0,Kroger,
kau426,2.0,O,23278,C,2.0,1-220-502-9436,152237.0,2.0,M,84.0,647.0,Dean Foods,1842060.0
mcc427,7.0,O,M7o 1b1,W,,1-917-467-8858,200548.0,5.0,D,37.0,595.0,Flowserve,798572.0
Ube428,2.0,O,77001,P,0.0,1-581-355-8837,84477.0,1.0,M,68.0,426.0,,1392742.0
Sel429,0.0,O,m6u 1g8,O,4.0,1-902-687-8840,4497.0,0.0,,14.0,589.0,Quest Diagnostics,408801.0
mai430,9.0,O,85017,,5.0,1-018-440-3314,118996.0,1.0,W,34.0,777.0,Bob Evans Farms,3118464.0
NIS431,9.0,O,33131,,3.0,1-088-562-9127,,4.0,U,52.0,768.0,FMC Technologies,2876206.0
Hol432,6.0,O,85012,,5.0,1-392-708-4577,249611.0,3.0,M,98.0,505.0,HealthSouth,2351716.0
log433,2.0,O,59406,,5.0,1-871-818-2480,198480.0,4.0,,20.0,,Calumet Specialty Products,524711.0
Fra434,6.0,O,V5d 1n1,,0.0,1-084-880-2764,323601.0,0.0,U,,418.0,Sovereign Bancorp,2574607.0
str435,10.0,O,33608,,2.0,1-089-951-8709,279066.0,0.0,D,48.0,729.0,Spansion,545131.0
pon436,9.0,O,V6e 1u2,O,3.0,,195110.0,3.0,U,14.0,676.0,Valassis Communications,2543419.0
cro437,8.0,O,81014,,5.0,1-307-703-8251,437319.0,2.0,S,0.0,322.0,Dr Pepper Snapple Group,3500291.0
HAR438,3.0,O,M4j 1o7,,0.0,1-167-782-5615,208507.0,0.0,W,70.0,608.0,Jabil Circuit,838235.0
Mat439,6.0,O,E7n 1k3,B,4.0,1-995-846-4370,398251.0,3.0,D,47.0,742.0,Altria Group,1330041.0
Shi440,9.0,U,77058,J,0.0,1-915-835-5972,202621.0,0.0,M,55.0,706.0,Assurant,1893527.0
LAN441,5.0,,95227,,0.0,1-961-267-6325,33679.0,4.0,U,61.0,522.0,Expedia,1803737.0
Pas442,2.0,U,t6d 1j4,Q,3.0,1-923-688-2626,439541.0,5.0,U,20.0,530.0,American Express,3766589.0
PRO443,7.0,O,V6h 1s6,,3.0,1-728-690-0207,78673.0,4.0,M,67.0,771.0,Owens-Illinois,
mar444,4.0,O,V6C 1V6,,3.0,1-662-874-9689,432392.0,3.0,U,53.0,575.0,U.S. Bancorp,
san445,3.0,R,M5F 1U3,L,1.0,1-039-088-4738,94915.0,5.0,W,90.0,471.0,Coca-Cola,3980032.0
RUD446,8.0,O,78257,,1.0,1-308-666-2754,395989.0,0.0,M,46.0,660.0,Saks,3241950.0
doy447,,O,96808,,1.0,1-581-838-9349,303420.0,2.0,S,,640.0,PSS World Medical,2433890.0
Wie448,5.0,R,H2c 1u2,,1.0,1-815-389-2428,316111.0,3.0,S,16.0,337.0,Eaton,3625876.0
Kie449,8.0,O,37917,,5.0,1-658-160-2015,202658.0,,M,46.0,630.0,Western Refining,744412.0
mor450,9.0,,35296,B,3.0,1-028-495-8866,212833.0,4.0,W,2.0,757.0,,234398.0
Mas451,9.0,O,90258,,0.0,1-898-707-7853,493326.0,,D,68.0,847.0,Avis Budget Group,3576329.0
tho452,0.0,,90117,,3.0,1-680-532-0074,51832.0,0.0,U,17.0,389.0,Applied Industrial Tech,143729.0
Sob453,1.0,R,43604,,1.0,1-098-485-2128,498023.0,1.0,S,91.0,810.0,Great Plains Energy,2710947.0
CAS454,4.0,R,A5d 1b1,,3.0,1-086-133-0355,310857.0,4.0,S,62.0,791.0,MeadWestvaco,1054420.0
Gab455,0.0,O,35816,,1.0,1-843-331-7144,85788.0,2.0,M,71.0,836.0,"Toys ""R"" Us",604158.0
SYL456,7.0,U,t5a 1y1,J,0.0,1-734-373-4158,,4.0,U,20.0,308.0,NVR,304729.0
Das457,9.0,R,v6t 1t4,,1.0,1-712-161-9883,376334.0,,M,72.0,,Northern Trust Corp.,2629774.0
Chu458,,O,V6g 1r9,,3.0,1-442-095-8959,419994.0,0.0,U,45.0,770.0,Graybar Electric,1539610.0
Pap459,0.0,O,h5k 1q9,P,4.0,1-485-980-2592,164193.0,3.0,D,38.0,679.0,MEMC Electronic Materials,695204.0
skr460,3.0,R,98164,J,4.0,1-165-490-5909,486399.0,1.0,U,14.0,495.0,Wesco International,2061858.0
