prospect_AgencyID,prospect_Gender,prospect_MaritalStatus,prospect_State,prospect_Country,prospect_Age,prospect_NetWorth,prospect_FirstName,prospect_Income,prospect_AddressLine1,prospect_City,prospect_CreditRating,prospect_Employer,prospect_PostalCode,prospect_AddressLine2,prospect_NumberCars,prospect_NumberChildren,prospect_OwnOrRentFlag,prospect_NumberCreditCards
pfz7588,m,M,Saskatchewan,United States of America,56.0,3428495.0,Wvtqm,,uiaoi,Montpelier,345.0,State Farm Insurance Cos.,ELQKT,dkloiwbnfvzdahunlhpjrogccxqvumqnusxtgmumlgkqbfeavzoqjurkuzwgviv,1.0,1.0,,10.0
hlx7589,M,M,VA,United States of America,33.0,1827180.0,xuwgpsvzcpxtoerndtr,187282.0,Wwonzdtvwkn,Mesa,402.0,Humana,Oiwac,REHWDWEP,2.0,0.0,O,10.0
nyb7590,,M,ND,United States of America,96.0,2070007.0,Hnnzpokbygacjjgybkskf,,AMTOWGTCMDSRCOWJBLURSTPFEOLTMRUDWTJUPMTTWGTSBKOXNQXACYUSAJI,New Haven,579.0,News Corp.,Dqgzinvuxxy,BLJWLBPCUELGOKEIUQCTSGDTXPVLCUAMBJJFTLWHGJCNDTMJCJEPURKGOZXHMEG,2.0,0.0,O,3.0
Ltt7591,,,ND,United States of America,35.0,,qsnivsknktiwjpqwnrlgftnmsrxkjc,,JKQKFZDAPNVCKIEOJKULQNJPYEBYRLWOWFZXHZSMKF,Indianapolis,569.0,Torchmark,Nchaajfkjvx,DIMPFMEBDNHBCT,2.0,0.0,O,2.0
gsz7592,,W,MS,United States of America,40.0,3596263.0,pygsfvfpeofkdcugfvxdsqgmcgebfp,306946.0,cezvfwtftwlwfrgrpxtuejvrgucexe,Stockton,745.0,Rock-Tenn,XEDMBUAMGXKH,CPQPITTJFMZURCPKRDGFXKRGKAGZRVRHTVLTDGCNAIMRIQMUJMAFVYKPGZJTYUFXD,0.0,4.0,O,9.0
Kwp7593,,D,WY,,10.0,3719999.0,Zgxsuo,99663.0,Urcuilobbdyrztgbkgfwrjoafyqwlsnqlutiopcrshmskuoyoiaciustxkpiqldsqgauuadcid,Louisville,320.0,AGCO,crxbrlj,DVYTEPWCABNSGPTLJEMPQLTEWM,0.0,,U,1.0
AGM7594,,M,MA,United States of America,59.0,3058439.0,ganifmdaqbltccwbqijtkypcetuq,482013.0,Exfcwzfigvictunazlvftlzrsspibhlrzvtmgxaeusbvmesdsqxjl,Atlanta,591.0,,Eytubbwi,SKLIUNERLPFHIHAPMJBTKQVRKTLDHCQIYPTSST,2.0,4.0,R,4.0
Ocn7595,m,M,AK,United States of America,70.0,2592932.0,IYCOMORWDFSEKN,180476.0,Ctgihaqlm,Milwaukee,,United Stationers,Lwftldizl,,1.0,0.0,U,10.0
Cmw7596,F,M,PA,United States of America,69.0,1471273.0,vdvdlfz,285682.0,HCCVKARVRIVXRPTXNKGOUWWQGBAFONRLXIKHAEFCYDQKORIDLXEDTZDKYWVTRPPONNYIPNIKESRXJ,Fort Smith,417.0,McCormick,GSSFZNBZL,qlgnszfowrbrkuurrmjrfnfaeulhneecv,4.0,5.0,,5.0
Dit7597,,M,MA,United States of America,96.0,,Sbwymtnwzhffkwjczlsnvrtcv,455032.0,hmzhflsjioddxmyfwldlmsctecjnwfphlpurcskbcobgltmcreqzwcgtk,Knoxville,338.0,National Life Group,Nrnqtmjz,VHIXZPOUQNTSSHSDGUCZRJUUTMIKLNWMJAVUWCMTVNSFTCYJK,0.0,5.0,R,8.0
Rmm7598,,S,DC,United States of America,9.0,2410816.0,qjjwbffbgxilxyarhjwdvo,356141.0,Lsogsuqtirrbxtqcjiuqxanxtnopebdwrdeeuvwnw,Idaho Falls,340.0,Hasbro,Rzjxvum,CVQRRGZCPZBNQTCNASXYSYWIUEJKLKHKBQZTGXQCFUDATGTJLZCATICUAJAHZLFG,3.0,,O,9.0
ekj7599,,U,RI,Canada,39.0,1059543.0,JIXUQX,165667.0,Uwusowhyhffxilandrietkdrsvvvlpzofvkawvxkvattcerugrirajtxaiacyr,Jacksonville,738.0,Tupperware Brands,Accezkuzqrif,svisticqsjulrudmbisfvfrpddlemifeirzxpdcflhevzsrddatdhpzcrtucukwlqng,3.0,3.0,U,5.0
wcq7600,,S,MA,United States of America,31.0,379282.0,Eqrxuc,459767.0,Lfpgqfwbwpmiwcopvzwijjqtfffhktzfnftscpjoagausqdhxwqxaugejdiestvm,Stockton,597.0,Covance,LNZZPGOTEG,MIMWGPPF,0.0,2.0,O,7.0
Klc7601,f,M,Alberta,United States of America,64.0,3271265.0,PDAXUXBMPOVTKJUR,106459.0,RSSNUTWWLOKIHRRTPEAFTLBF,Thousand Oaks,603.0,Interactive Brokers Group,YINOHET,Xpannac,2.0,2.0,R,4.0
Jrd7602,,D,AR,,38.0,1530364.0,Adftxl,51021.0,Sachwqwddeyfxvagihsjxtcsibaejb,Nashua,662.0,SkyWest,ddgkyv,Pspmoftnashzvtfxfiuuzjpcvugdlvvezjgojjmvkgaqxqriw,,1.0,U,5.0
GDQ7603,,W,VA,United States of America,47.0,3731860.0,Gaksvvggpbleteofow,494931.0,Cufllhjlhxcfjgmkipgheftjjbidptdiypdgekdobmfjdtamkcrxnqjo,Tallahassee,838.0,Best Buy,Seiksuhglhj,RUVLQHPKIECWUMXVAJLEIVCCDFYFEMUNTJAJ,2.0,4.0,R,0.0
fnm7604,,M,OR,United States of America,,2488858.0,Ijstknxzfzsvqmy,429859.0,Sbutxmtwkb,Brownsville,791.0,Sears Holdings,Ytgghhaxc,Tgduloxjkccxdbsfdbssvgjtovxnpmmufkdwbhtgolrddejglsgeds,5.0,2.0,O,9.0
Ymu7605,,S,ID,Canada,76.0,2301347.0,jvhwyzbcwdrrqmlbvpjwbohhemm,,Cbalccrxcihrvxlkggbuhwtfthdoqrnmgjnjotietwj,Charlotte,692.0,Frontier Oil,Ajlcdadx,Axjkrkrawohwcuinpapcyjweaijfinacyiwajxirccyh,1.0,4.0,O,7.0
Pxj7606,,W,IA,,60.0,1736571.0,nhhjbqktsr,464086.0,mnkidgiyajigobghpnkdvauwiubpjb,Oakland,673.0,Automatic Data Processing,Daivf,WONBQPUKDIDRBXJQPKRNCTWJZIQEVS,0.0,3.0,O,8.0
Rsd7607,,U,TN,Canada,73.0,2399483.0,Lmhtjwddyqbzlxgv,207651.0,SJIOBZNSUAWIYMOBHPAHXYCZFFDWRJQHWWXUBACZQEAHXRRADOPNPTLSNPUKMR,Fort Wayne,331.0,,xrquzcptycg,Mbkljdwjmcmljajvikytmadyqikaodunvvwefxnbvjquurcokfmbhtjirkox,3.0,,O,7.0
Qqh7608,,U,Nova Scotia,United States of America,37.0,2982744.0,BXFLGQTJSJDQAUCXXJXWHTQU,260418.0,Fmrydeogisvvtrpsfonolelpnqcbkrr,Chula Vista,744.0,Comerica,shigmwk,BPPKDY,4.0,,O,2.0
udq7609,,M,Ontario,United States of America,50.0,1611011.0,Tlaihggmhfiuezhjgps,,Xhggtfwyslxvgeiuzjfxewcsweefq,Peoria,446.0,Baldor Electric,enehob,eapjgyvomnplzitwttydublguuocfdcksfgxlvoziqblbgdr,5.0,1.0,U,6.0
Ghl7610,,M,MD,Canada,0.0,2999167.0,DSRXJZKFJTIVXLBAX,316963.0,,Lexington,,Commercial Metals,RNLAKRXSPA,Nbhshnkkfusbintuaomfozzlzlrqvcnszantpkgtdkpeezeygucvpain,0.0,4.0,O,0.0
mtk7611,f,W,AR,Canada,,,Annsrbdzywmpqvigpn,84046.0,PGNOPPCDMGALPXCUTMSWMPCBAEXDPEWWNELVBMEHMLQWFXJFPBV,Salem,,,Hlezt,Xuqmcmxaigbk,5.0,,O,
QIY7612,,M,Saskatchewan,United States of America,,3307491.0,Mrawpcvb,368990.0,Scrrpeqjhflhjodeislwrkogtusekfhgavxyzkxucsswbsfvyarheuoxubvpbrqnikgtnojhrzqd,San Jose,723.0,Molina Healthcare,Iyqmkpcjx,cjnjhkatetnmjfhafbopqgnqxuyyigzhvcscq,0.0,3.0,O,9.0
Ohz7613,,S,OH,Canada,81.0,2057260.0,yociu,124382.0,ocaoqaoavswoepexbshcfxlebpktrvxcailmkgrubpkhnn,Kansas City,348.0,Plains All American Pipeline,klgnkcaedht,HBKYXCKDWMWYBLFBULAVFJRDDWSJVEIRZWMRPJI,2.0,0.0,O,2.0
djg7614,,M,VA,United States of America,52.0,53179.0,DQNVNWPYSMLDGXJVBUHUKDLRSLN,9263.0,Gvdteormavfflajkedaclod,Windsor,666.0,Agilent Technologies,Jsombikj,EECYCMJAJGNQBRSKW,2.0,0.0,O,
Iad7615,,M,ID,United States of America,68.0,690086.0,wfnjfn,334181.0,FVYNANAYSWPPSTXKNOKMZMLZOIBIQTBNDJJPEXEQCMANKXOFXEPJSLXVHO,Chicago,,AutoZone,Xtckbvng,Gzqqapoggafoymlrsdrpgoprvegwwopsfzocffghlyukaydviarcohmehmyeirotvnrvtpi,2.0,4.0,U,3.0
EMG7616,,M,WI,United States of America,,2025465.0,WWWEN,314001.0,Idxmryfqfxjwygiupsvahogtgmfblkxthoqfgrdeuchamwhdjpupmcclxwkppzpt,Evansville,844.0,,YPUWSVRD,hgandkyzsnb,0.0,1.0,R,8.0
Hjn7617,,M,MS,Canada,36.0,695307.0,Krjcfgq,168309.0,Gqewktqrrjfbnpatabopksiemhbecyoadkxaldjzkcxdnfyissksjcswkezsvqqodaybteddmn,Honolulu,766.0,Universal Health Services,Ifxvsnt,Zdhvqoatgrajtuxyjelccetgjoccpfpsixd,1.0,4.0,O,8.0
CYP7618,M,M,OK,United States of America,31.0,3238398.0,Fxmpengjsaf,322765.0,wqthjtgarfuteltgcckdynvrfpiuivsimldzlpf,Cleveland,521.0,Time Warner,EAOJPQVWBNZ,Qjlhsxmeblxszguipqhysmeugvxjfbogsljhnkjbyzofkptcvjsxjzk,2.0,4.0,O,10.0
KPN7619,,W,GA,United States of America,55.0,1213578.0,Eobtk,311253.0,HITOZAEKDUJCXSKBHPQYZQSMKSTJXLVHU,Livonia,306.0,Sealed Air,fhirgl,QTWXYHMLBYQ,1.0,5.0,O,7.0
Vbi7620,,W,TN,United States of America,66.0,103708.0,Abahrdfcbtscoblhaovnjkbx,140296.0,Blsmawjjdmdamrhqyqgzmbkfa,Little Rock,411.0,Sprint Nextel,Lahfziy,SDEAIMDWRSKXTFCPHWF,5.0,5.0,R,9.0
ehb7621,F,M,SC,United States of America,22.0,1086081.0,bhephgijqbu,439984.0,Stofpzwyhkpmuq,Halifax,,,tofdjef,Hvihqkuiruvwtepybhnojenudorriouchghugcvjufnkzunbsrmtbcrmps,1.0,5.0,O,3.0
TMQ7622,F,U,AR,United States of America,51.0,1349626.0,KECNVVPGTOXHIGOUAWLHU,454011.0,LPPSVGKGAUQESCWZEDIMRDWXUAJHNNYZUGVANEOPQEJGBKDNSTJEXOJSJQJXLLZRREKKD,Peoria,702.0,Quiksilver,rckzx,DDYEJXZYQIMFMUBLREEDFORHJSISHQDDZPBMPYHNYWIFJDDOUOLVPBXWANDWWB,5.0,0.0,O,8.0
Lsb7623,a,S,MT,United States of America,26.0,1083092.0,xppmtvztaifqynlbmofxonnus,191541.0,,San Jose,842.0,Valspar,MMLJKBGXD,qujdhroylacrccrmzujxxqlnymrouggufjybwwsykhsvmex,1.0,5.0,R,1.0
Dpz7624,M,U,WY,United States of America,100.0,1662799.0,kzntoukktuqqfuyeo,,Twfsibyhrvrnvcygkdiwyokzoikvjbawfwpiachehbzcinnvdgevmbuozxru,Charlotte,528.0,Timken,banusio,Lhwkvadxwcjobcggyuighvqlcm,2.0,1.0,R,0.0
Zuj7625,,W,WY,United States of America,13.0,3548540.0,TDRLAQZARCGRAMDDMCWP,,cnckvldjedzgdqhy,Hilo,300.0,,Safkd,,3.0,3.0,R,5.0
Jqk7626,,S,WV,United States of America,11.0,881414.0,shbaeyxyrjfietruntrdeyqkc,269215.0,,Yonkers,752.0,Occidental Petroleum,DHTLWJDXLRW,zbukjmmufvsxqdpushkgyleznwdgfdwkdhfzdfvlhvhzyxozyghmfggpnvsvwbx,2.0,1.0,O,7.0
ijb7627,m,M,CA,Canada,62.0,1712200.0,Zururxrihusergiba,193126.0,VITKCZSDQUXZTMLICIBDHMBKLDLCTRVNDXMCHYEHGKHEVTWIYGOYVVMGCSUTKYDEVACOBPWCJYA,Modesto,303.0,,RORIUHK,Alukohji,0.0,4.0,O,0.0
NMO7628,F,M,Alberta,United States of America,13.0,847446.0,QZLCPVRKZMTENMREVZT,462618.0,qehomraquwxrkb,Louisville,418.0,Massey Energy,bxgwhohh,qinotwpokaozfdzpohccxuavdpaxwdlmtmjadfltnjmhwgrdejicmcfnlubhbyllemdfach,3.0,5.0,O,10.0
Tef7629,f,W,New Brunswick,United States of America,23.0,344294.0,dvbflygvxrizbclmqwoajkvnzoufc,212026.0,pqcvwpsrvpzvqbvhsmxgvaigjfvoqwnjrzcpnlwqcqhzedfjoqpahrugzhperwh,Eugene,667.0,Weyerhaeuser,SRARKMXOD,FBWQRQEOCZGLOVVDOASBUQUXZBVEIKKQRXKCOLNRDAEZDUWIIIHUPMQPB,3.0,3.0,O,4.0
Sdj7630,,D,British Columbia,United States of America,51.0,1534879.0,mtnubdnrdoivcuqmapqhtvzkixw,371024.0,Vhixcyutfffwnvhjcajyuzaqshhtpkcdxkxayylwdfdvwdqejppkxhwfe,Buffalo,441.0,National Fuel Gas,hwugfvlttol,Kxxipkohacffav,1.0,4.0,U,7.0
Pbr7631,m,U,DE,United States of America,2.0,3897101.0,Nzljqsbgutsixlosfedpmlzl,235810.0,kxnhxkeruywqzmkpbwatzrjybxepmuyrnmxtcjblsbdaewnizpa,Santa Fe,471.0,Pep Boys,zgsllav,Qiuvitslpgrugyhfepyhqpkepxoakfdvujxvlwdzbrdqkspjgjwaxyoqtmumrognloxfgllgtbwijnof,3.0,2.0,O,0.0
Ice7632,m,W,CT,United States of America,,3064442.0,Ealrdsynhtadihmsl,347270.0,Kobkgkfebuucmenkiwfomkpzvbqksljtanzpffqcbmerezuplwjemxtcbgfijlplqkbvt,Springfield,701.0,Neiman Marcus,Mszwfhpj,onxyyslcmbyxpfjuykowqpwqi,2.0,,O,9.0
ZWG7633,,D,Quebec,United States of America,82.0,2016524.0,xfjdwfentojva,399212.0,TAIWTM,Anchorage,323.0,BlackRock,Yqfxb,Wkxlmnutvtbidibsrfiukggzvzdvudlsqtqoeebfxdwoljaovnqwtpfbxqltfivgy,5.0,2.0,R,1.0
Evw7634,m,M,NJ,United States of America,94.0,37745.0,Zvowaelneuhpxzphpvtgvfz,439561.0,Twqwqcihxcqtsikjrbkpdkcjvilxxwufcseemmxkpaevfnnugdvcqakfvfskapafcnvyd,Winnipeg,846.0,McGraw-Hill,ypmuep,MXUDWCEFTAOMQPNNQJDWEAHPTNIEPUJTQFGLYLHYBIJTRKBWERWKLGDWLBP,4.0,5.0,O,10.0
Lhl7635,m,M,MN,United States of America,16.0,503752.0,fmdcjzjekrwrirumyvfuqnnkxzr,29980.0,Wvsmbbadsaukihzirleqmihmfjfafpipekvdkefyphameghcopkjeesgzzrbcermehabkebgrek,Waco,850.0,Family Dollar Stores,Xthtecuu,Krdmgygwnziumjdtybwyw,3.0,4.0,O,8.0
LYB7636,,M,NE,United States of America,43.0,2115180.0,Ohetzpmilrphnhnasiisaypdl,28693.0,gftdszadvqouvqfmwwscgcdqwrqbpwtnqurrsyiwhkcvhuocznwtwvy,Stockton,,Teleflex,Xjzpdio,JTLEWNNBVYPWFKNPYKCXCZDTNCGWXYQCIDBURDHPBHUDIRREIPIIWURQNJPCMCOXKDIHAMXJO,2.0,5.0,U,
Ijb7637,M,M,VA,Canada,76.0,839222.0,VAUWGMVOILXNGKB,106794.0,Phqspowfoiqmszxy,Boston,564.0,,Rgthehdvvlh,xauoqrsloepjaonxzrenuzjnuvdmormautvsxrsssues,1.0,2.0,O,3.0
Zhf7638,f,S,PA,United States of America,0.0,1851334.0,Tnwgmuvaaqmxskkyqnvrmnmul,340598.0,XDPEFDQIMFNMCO,Memphis,558.0,Imation,ysexit,Qkooarftocvmdpflbfdukodamzupzeoefxdaprmvotwoihofsraorlctgmjewbdafubkew,3.0,5.0,O,4.0
PYU7639,m,U,WV,United States of America,33.0,1348251.0,mtovrkjvtfkennjujgpegknnck,490597.0,FSSAAXLAMAPBOMTNUFG,Sydney,417.0,PPL,Wscgcsbwlzj,Bfntmkesgyjkjrgttbtdncoumqhmnxy,1.0,,O,0.0
Iku7640,,U,WY,Canada,62.0,2722392.0,Lwxdv,499685.0,AKWOIATLDDKU,Shreveport,487.0,Smithfield Foods,AUQJTIMK,,2.0,2.0,O,6.0
HBZ7641,m,M,MN,United States of America,8.0,1785161.0,Ftvuzjdzocqmcoxvrbqcna,62285.0,Awzdulnpokgxmcpktscqulqpvxabgunakhqq,Modesto,639.0,Macy's,Weqnwrwrbcgx,Bnbfbxvqxtngv,2.0,0.0,O,9.0
Pco7642,M,U,VT,United States of America,4.0,2823578.0,Hnbgeuii,320885.0,VANVGDDSYEK,Hull,625.0,Torchmark,facqrtjqjmd,BYTRQAUTQWENJWAKLFVQEHKDYJALLKWO,5.0,5.0,O,3.0
Ybv7643,,D,WV,United States of America,39.0,2123972.0,Fykbowmpxpbb,184669.0,TVTDULLNHUZPDNEEKSXEGPXDNE,Yonkers,,Herman Miller,OCNCREZ,XDXUKYODQUUHZQCBQEZZQCMWQMQBUUEJTNSZIBPMEPLOP,5.0,3.0,O,1.0
Rim7644,,S,IN,United States of America,90.0,112782.0,Ruagwhiorgizpmbphjerywjrr,126989.0,phbmzmktzmjbzbkqsvgsvojcoukqnfkdnyszoeqyprkqroesnbjv,Atlanta,,Kindred Healthcare,JXOGSVJ,nkftfznscqodxukjlmjmztlnhvcaaxmcagvke,0.0,0.0,R,3.0
gnf7645,,M,MS,Canada,7.0,248311.0,teldp,48144.0,HWAWSSEUGGKEXQDESYXFHWZ,Hayward,460.0,Arch Coal,Iqtso,Qydqhbagvjtuivmefsuswajpijxzrnjxehoevanlkivlnnfncirniymupsrolidbsqjovm,1.0,4.0,,3.0
Wxp7646,F,,CO,United States of America,95.0,3719851.0,Tmhxnpfgyifx,377787.0,Tbgfcjvdnlvfdbsflxuslzugybolmyrvhvnmxmsmbjqjbzyhchsimsksjsmefqpcmz,Savannah,793.0,Whirlpool,Uxgvbwop,Mbxglsrssswfglfkjrjmedkyvtchipxrc,5.0,4.0,O,8.0
Dxh7647,m,U,PA,Canada,59.0,1920385.0,Fpchjcvsrkakkqqsojokdrg,323782.0,,Fullerton,821.0,Arrow Electronics,Ovsiu,Fincpjxbqwdfuluknajcaxdhgnkkcwwbfrdfbrqfqqsvmkhnw,5.0,5.0,O,8.0
Aqo7648,,S,DE,United States of America,13.0,576903.0,Heiehcgec,31880.0,NASLRGJGXPDOGNJSHNLNGBCXJVO,Overland Park,,Rock-Tenn,Frqdqbs,Ujullatqqlqdeavpcpzhhoscdnspvktckvmdjhdniiqn,3.0,2.0,O,6.0
fen7649,,D,Prince Edward Island,United States of America,58.0,1855037.0,sgapkfrztiyyayezulvi,390190.0,Qehqgkzddwjunisyacybbnmrmkunpfvrnhfizwrrzbtgfgphxpoonkwajc,Alexandria,643.0,R.H. Donnelley,waiitdv,Eymghd,5.0,3.0,O,8.0
CMQ7650,,U,TN,Canada,67.0,2954046.0,Nohjtayoycptngwoitqzhmuf,413821.0,Wxsvopaiebzotntohnhbnlweijvcpcixjlldrgjwkkejcj,Fort Collins,817.0,Pall,Vlmzifrfolfs,ZCSEIEDDDMOVRBHWWTUUMAROGAJCSMTYNASUNDOIDTZDWBVQQJBOMANTK,4.0,1.0,O,2.0
Yhb7651,f,,CA,United States of America,68.0,952096.0,QIGFYQTIPFYCR,301451.0,bwkeulfgsowudelmesxzkmxymtsophjwhtgpfexigpkxyptnpyxrnkomowwfgwmynrvpawzb,Santa Fe,702.0,Burlington Coat Factory,DKXNSUJQRKGM,Vqdxskijczxliokh,1.0,2.0,O,10.0
mbw7652,,D,TN,United States of America,17.0,3382998.0,evwjgjrsttnkbmhmmrswodkvwdqo,5888.0,efpvvudpddvgaljtnjmshztaeqltzbxxfmwuittcrmivhiqnsqilvepxowxtkjxtpivw,Simi Valley,409.0,Forest Laboratories,Vzvadviukgid,Fclwsu,1.0,0.0,O,2.0
xas7653,,,FL,United States of America,44.0,3772196.0,SMOQFUQUOWABMRDKJPFC,254404.0,Gicehrtxtlvwiewgl,Mesa,617.0,Moody's,Jjtgz,HEAVOVI,2.0,2.0,O,6.0
MKM7654,M,M,TN,United States of America,16.0,3180080.0,Jzwgkirmjeznhbniytvkxnhhar,290984.0,cveuptzbcwxicceqqmqsqgfvhykw,Simi Valley,,Fidelity National Financial,TMWLE,Nuvildisqwrretporbklkkkuesaaenmfetzsxnsoengrbvzglsybgklzmkxvvelaj,3.0,0.0,O,5.0
Jgi7655,F,M,OR,United States of America,27.0,3971412.0,IMPCDEPQTVPBRBNJNLWAPSYUW,441847.0,Kqosfw,Charlotte,756.0,Amphenol,Lfmjqz,IMGLHWOQKASFDAROMYAMOPHMPBIOPSREIGWHGKFXOLVFEIKPZTCAHLBCNCB,5.0,5.0,O,
Mwv7656,,D,ME,United States of America,59.0,1488210.0,Ewwyolurheysjpusipgrmydspux,373240.0,Alalqiofkazuxcrdgdkvvxnjjvlnfprosowqemufpnlbblbhnnkubuos,St. Petersburg,484.0,Int. Business Machines,bserucmdlez,Qyixsrnjoebdnlfllhogyogxucqdulld,2.0,4.0,R,5.0
YOY7657,,S,SC,United States of America,8.0,2621373.0,Indhpnqswpoplupdlejxhjm,461444.0,Gqvfapurdsetypjkkcceahfodyn,Washington,589.0,Int. Flavors & Fragrances,Nobgu,Ejtyvddwcwvmcqmbccdfdubrnjdkbdadbqlphphwpbrtvumnnmfhyqwakqipo,1.0,4.0,O,9.0
Gja7658,m,S,Ontario,United States of America,98.0,1021949.0,Dahur,255072.0,OEEJIPIAMAKDAWOYUMBPPMQMFSSRQFLISJWATRWGNIZKEQBDEIH,Tallahassee,380.0,Gilead Sciences,Mynrhpyte,Ukwllcghntgqugnsgvuipavrllepqrfbbf,1.0,4.0,O,0.0
rcx7659,f,S,GA,United States of America,35.0,2444319.0,JLZXMAOFICNNT,255019.0,cmyrakyntzvrxbwjxthpjcpsdkhktqnjqghaivnwel,Mesa,541.0,United Rentals,aqobdfbeu,njrfpmvtptmizvafxeryrnxywmkqmfdouwwnykwojclyoqrgvqgiowxysc,1.0,1.0,R,10.0
IPA7660,M,M,VA,Canada,57.0,362567.0,Rvrfuknkgeyb,330718.0,wnasusgubpolystujfhpnewgephvoybwmtocbxktwgh,Portland,474.0,Convergys,jecwnfavowiu,BPENSONZGIJMQPDRWDCT,1.0,,,7.0
rbj7661,,,KY,United States of America,69.0,462234.0,Ruihhbkdjniajgrvwos,245130.0,WSKYHRCGGHSPINYLUNNDCJPV,Las Vegas,685.0,Mueller Water Products,Nmemytq,Heurrztnsuomwaqkjnhwctjjqeekmqiztwwsjnddugdnhjfufvqgsqhppdhpomfypdpxsv,2.0,1.0,O,4.0
ebw7662,,M,SC,United States of America,33.0,3936622.0,Gkirgeljoajnkshohjinbooco,19691.0,YAWXQBXZPDDAABNXGBSNYTIUCDJWZZRTSGNDQABOTVZORUAKQEQVFJVUYLSFKHXJCWZIFWCVR,Sudbury,363.0,Shaw Group,Vqvleqweftl,PHDGPCMZMTFIABDCHWTKJMFZGITTJBEINIOTRGSDQV,4.0,3.0,R,10.0
SQY7663,,M,NC,United States of America,33.0,2116904.0,cgqpaxicnbhaaufmao,13490.0,BVGWFVTBYBIRDMELYIMOPNSCZAAWESPOWEFIWBLMPRMEQUVPUPFZU,Sunnyvale,605.0,Energy Future Holdings,ABCSQOCHEHK,lxoewulytrayksjjeixgmlwiuwfjhuegvdbgsuermwkz,1.0,1.0,O,9.0
nqw7664,f,W,KS,United States of America,1.0,63883.0,beidygiakhaztngnhqsrjhxs,90333.0,GXDPHMVQYGMVNKXOGSIPAOWQHIXGFMFJSCIUIQHGJIMUWHBVV,Birmingham,394.0,PHH,NOQIRAGYH,IMQKDBOQQNUCBFYZXMVDENONHFIIOEXPTSFBYCEIFRTHPJQEVLILNNSWOG,4.0,4.0,,6.0
Fyz7665,m,U,MO,Canada,19.0,2747738.0,XXILDDNLYSINLOGZNXHQKGLMEAR,210200.0,uezrarapf,Orlando,812.0,Simon Property Group,Yqqldbrjvcqq,ngmzxncjzvginqaixudbhgjqkwoxqjycqrefnmqcdrisoqfbknkmnmsrdhwgmqykyj,0.0,2.0,R,6.0
Hds7666,f,M,OK,United States of America,63.0,938329.0,MLHCHSATXNEQIRSMEHAM,195318.0,decxgrglzbzjowqrkgmsqkwajqotkwsxrayznrpwhmxcgtfewbpbqhihjufnsefsjtacgwtotoxaupr,Albuquerque,688.0,World Fuel Services,BSICQKYPBDT,Jtiwqtllu,3.0,3.0,R,3.0
ksz7667,F,M,LA,United States of America,27.0,976093.0,Qqgzzbefkm,486627.0,Iuhkirrztibynuvducmelhfrbpybbfmtgalxtlknxkfyidojymbpxqznfggzcnrsdokjssi,Nashville,808.0,Andersons,enurwe,,5.0,5.0,O,9.0
Wzm7668,,,Saskatchewan,United States of America,12.0,2031908.0,qdjedjylsojhngornkkgmozdbb,142918.0,zrrfyhpzqiymphjujdoiszfbaqoxorghbfndjyingmjvadtsvmvhnuspwkxewwmmmlvp,Akron,492.0,L-3 Communications,Qslfupidrch,Vwhjqdpbsxgifvj,,4.0,O,1.0
Xna7669,,D,KY,United States of America,26.0,660066.0,Vszkppbmlhgmjgeiss,243364.0,xznxzmzinjddcepuvomccimcwdxo,Lubbock,734.0,CACI International,VEKXFJRNX,PQRUFVKVMHAPJWFNTXVCPZTFOUGXJMKYVMFSIGYDUORCRJMI,4.0,3.0,O,6.0
ugr7670,,M,NH,United States of America,2.0,2777991.0,Yizitnh,208343.0,AGXVRFOCGTMSAVBSNEAIVBAZPJKXRM,St. Paul,579.0,M&T Bank Corp.,Dbkoxqpx,Rbtvdcuzrdgkwxgntknutxckwnytguygdyjwrejuia,1.0,5.0,O,7.0
Qao7671,f,M,NM,United States of America,34.0,3148815.0,Jkrhfalisxualvrritesxm,26787.0,Qekhyklpmssrqsvkxvdpgivkatwqwhwntnjmzbtvo,Columbus,410.0,Family Dollar Stores,HPYTPNH,Oivxztihdxtiymll,0.0,4.0,U,10.0
MXH7672,,D,NE,United States of America,86.0,3714775.0,Hfhsubkrpir,190609.0,Jzjclobnqehedjrffawkrmwpcbwywwxufdboleolvlkipjydnzabpapvuthrazvytlbbwth,Abilene,743.0,Medco Health Solutions,rxcbiltuvzyh,GRBTZCPWVAXIEDLFBP,0.0,4.0,O,7.0
KQU7673,,M,New Brunswick,United States of America,47.0,2203195.0,Htbblpuiuynkio,,Rooofgqlzfvudadruvebqrucpvrhuquomygilwn,Biloxi,431.0,Crosstex Energy,jfrawlwjssge,yrwbeeazafrlhgevuujdmoayhrrtit,1.0,,O,9.0
bxn7674,,M,MD,United States of America,73.0,3708645.0,odfxd,,Ijjqsttsjysflovsamehtpsnbgwderdiqpwcucsqkpjbreipamsfmjkxf,Cincinnati,805.0,Reynolds American,PGIUBMUAR,ZYKFEACHPDHBFUOBGEOFPMZYSKWZGKCJSWSGUIKGNFYQDUNHKQRFLSOIDNGOQGSZBYFATGDAFXXALXTR,0.0,0.0,O,4.0
Opu7675,M,U,WV,United States of America,83.0,2954852.0,Znewofyktnzry,453308.0,Awyuevmvxemjnmmdqjmacpxkegcbqhripfnkyrseahdxdsjbbo,Tulsa,688.0,PolyOne,rgqwzxsvza,KRQPTUJPRRCYHLEFKBCWUOAXGKRYBUTSHGOFAQEMQCWGXIWW,1.0,0.0,O,9.0
