AgencyID,OwnOrRentFlag,MaritalStatus,CreditRating,Country,MiddleInitial,LastName,FirstName,Gender,AddressLine1,AddressLine2,PostalCode,City,State
TAM244,O,M,492.0,United States of America,W,TAMARELLI,NADYA,F,15621 yaupon lower,,H2f 1z1,Dawson City,NC
CUM245,U,D,442.0,United States of America,,CUMPSTON,Darrell,M,12387 SAUNDERS WEST,Suite 463,77288,Mobile,OK
SIM246,O,S,649.0,United States of America,E,SIMONOVICH,Hoy,,6156 holmes court,,35277,Santa Clarita,MO
Est247,O,U,337.0,United States of America,,Estes,shana,,17521 REILLY STREET,,36134,Chicago,AR
han248,R,D,572.0,United States of America,P,haney,HQ,F,20093 canterbury way,,V6t 1u3,Nashua,MT
Pee249,U,M,666.0,United States of America,Y,Peers,Co,,11930 alabama south,,99597,West Covina,Newfoundland
bli250,O,D,567.0,United States of America,T,blidy,Beb,M,22780 terrace lower,,V6N 1V1,Mesa,OR
Lea251,O,,574.0,United States of America,,Leavell,Sherrill,,6481 century lane,,T6d 1h7,El Paso,NM
Wil252,,S,498.0,United States of America,U,Willhoff,takehiko,F,11293 rice avenue,,M7o 1c5,Victoria,FL
kom253,R,U,836.0,Canada,,komenda,FLOSSIE,f,9828 WEST EAST,,M2q 1e8,Hayward,MS
Wel254,,M,759.0,United States of America,,Welsford,Chryste,,10369 gemini way,,64172,Oshawa,Saskatchewan
Lac255,O,S,563.0,United States of America,,Lacombe,Sheelagh,,23445 GATES WAY,,85265,Hamilton,NE
Hon256,U,S,313.0,United States of America,,Honda,DICKENS,f,2160 WEIZMANN DRIVE,,h5k 1p8,Oklahoma City,TN
Con257,O,M,771.0,United States of America,,Conley,Maury,,16716 fresco road,,M2P 1F6,Portland,OR
han258,O,S,717.0,United States of America,,handley,Dorothy,,17068 simpson road,,V6U 1U9,Macon,ID
WOJ259,O,D,355.0,United States of America,,WOJTECKI,CHICKIE,,23276 dillbeck upper,,V6F 1W7,Yellow Knife,WV
Ami260,O,U,383.0,United States of America,P,Amini,Lavinia,f,24268 hayden west,,92711,Santa Rosa,MI
Mo261,O,S,579.0,United States of America,A,Mo,Kristine,f,2682 LUMBER PARK,,60779,Fort Wayne,AL
BUR262,O,M,324.0,Canada,,BUREK,tobi,,4129 crestline avenue,,90790,Inglewood,TN
Kos263,R,M,752.0,United States of America,X,Kosten,Frederica,m,18257 mahonia west,,80908,London,Manitoba
Bor264,O,D,723.0,Canada,,Borel,Cayla,m,19050 cordoba upper,,74129,Waterbury,CO
LAR265,U,S,349.0,United States of America,K,LARCHE,BRIAN,,1121 greene park,,M9e 1u6,Salem,OR
BOU266,O,W,643.0,United States of America,,BOURDEAU,ROCH,,13762 silver sage way,,93663,Dayton,CO
Pan267,O,W,390.0,United States of America,,Panter,Charly,,22629 bagby east,,84119,Frederick,NC
Wal268,O,U,801.0,United States of America,,Walbridge,joli,m,13296 wayside boulevard,,82602,Thousand Oaks,Alberta
Mue269,O,S,741.0,Canada,,Muehle,Kasper,M,9824 OLYMPIA STREET,,94429,Escondido,VT
Zub270,O,D,821.0,Canada,,Zubans,Joo-geok,,6907 ferncliff crescent,Apt. 986,H2A 1V4,Independence,VT
Sei271,O,M,830.0,United States of America,D,Seidman,Winona,,24573 lyons avenue,,40511,Corpus Christi,SC
Cav272,R,M,441.0,United States of America,,Cavasin,king-haut,F,15407 fillmore north,,M5b 1y9,Santa Rosa,SD
Har273,R,D,484.0,United States of America,,Hartell,DARLENE,F,850 leon lower,,E7N 1P6,Burlington,New Brunswick
Nau274,O,,653.0,United States of America,R,Naugle,Deana,M,14635 greene rue,,h5k 1o7,Overland Park,Manitoba
Ste275,R,D,727.0,Canada,,Stegman,Laurette,,21034 windchime lower,,95203,Huntsville,NJ
Cho276,O,U,535.0,United States of America,D,Choo-kang,Renell,m,15868 dewdrop park,,23513,Berkeley,TX
Lux277,R,W,320.0,United States of America,R,Luxford,Meriann,f,10232 oak hill west,,T5c 1j1,Casper,MD
Far278,O,W,775.0,United States of America,,Farnsworth,KATALIN,F,950 WILLS WEST,,V6z 1q9,Toledo,WV
Shi279,O,M,606.0,United States of America,,Shinjo,Gayel,F,23223 WOODLAWN UPPER,,73121,Cheyenne,OH
Pip280,O,S,,United States of America,P,Piperni,Lourdes,f,23208 porter crescent,,75267,Fresno,NH
Sug281,O,W,685.0,Canada,,Sugarman,Jooran,,791 dexter road,,78781,Sacramento,IL
Kum282,O,M,770.0,Canada,F,Kumamoto,Damian,,2939 CHADBOURNE WAY,,25727,Fargo,SD
LOR283,O,M,694.0,United States of America,L,LORENZO,teressa,f,11671 wathan north,,76708,Rapid City,DC
KUR284,O,D,530.0,United States of America,,KURIAN,Phedra,F,240 hoke north,Apt. 247,46217,Raleigh,MO
ser285,O,S,609.0,Canada,D,serbin,Flora,f,4482 pico crescent,,R5h 1l9,Oshawa,NJ
Ado286,O,M,619.0,Canada,N,Adolfie,ezmeralda,,24795 clover court,,23254,Yellow Knife,SD
Bol287,O,M,821.0,United States of America,M,Bolgos,Clary,f,19332 paint rock avenue,,38184,Casper,AK
sav288,O,M,553.0,United States of America,,savanh,Yokan,,8940 beningus park,,30398,Oshawa,Newfoundland
Mar289,O,D,529.0,United States of America,F,Marco,PATRIZIA,M,17719 shadowbriar park,,C2B 4X7,Bismarck,PA
Bar290,O,W,507.0,United States of America,K,Bartush,Ileane,,23128 ROSWELL CRESCENT,,V6V 1Q1,Calgary,NJ
Woo291,O,S,726.0,United States of America,N,Woodhall,olivia,f,1037 bonneville lane,,33185,Ontario,NJ
Bir292,O,,684.0,United States of America,,Biray,yolande,,8426 navidad way,,90150,San Diego,IL
Lav293,O,U,,United States of America,A,Lavelle,Kitson,,22609 reagan drive,,10290,Yellow Knife,Ontario
Mcm294,O,S,314.0,United States of America,,Mcmichael,Abdullah,,7895 crestline drive,,21239,Palmdale,MI
Pau295,O,S,,United States of America,,Paulhus,vradmin,m,4078 lexington north,,C2b 4x5,Stockton,TN
Lea296,U,W,645.0,United States of America,F,Leathers,LEUNG,,5798 BELT LINE PARK,Suite 130,19155,Cincinnati,MD
Seh297,R,U,713.0,United States of America,A,Sehgal,collen,m,10530 lancaster south,,92177,Winnipeg,CO
hit298,O,U,357.0,United States of America,,hitchcock,Constancy,,16764 mcafee park,,55169,Omaha,NC
GAS299,U,D,649.0,United States of America,,GASS,ERNESTO,M,14362 reilly boulevard,,V6R 1S8,Iqaluit,Manitoba
hue300,,M,835.0,United States of America,E,huether,wing-man,,18207 conley south,apt. 35,06133,West Covina,OR
Kle301,O,M,,United States of America,,Kletchko,FAWN,m,4410 porter road,,53739,Overland Park,UT
Win302,R,M,629.0,United States of America,V,Winsborrow,PRYOR,f,8550 briggs avenue,,V5a 1p6,Brownsville,IL
Mar303,O,U,587.0,United States of America,M,Marcheck,Ofelia,f,9561 tartan north,,77146,Sioux Falls,CA
SWA304,R,M,786.0,Canada,,SWANSTON,elyssa,m,6259 PARKWOOD CRESCENT,Suite 113,V6w 1r1,Jacksonville,ID
Joy305,O,M,415.0,United States of America,,Joyner,Evvie,m,22632 country road,,T5D 1L1,Erie,LA
mcr306,O,S,791.0,United States of America,,mcrann,yan-zhen,,15329 valderra drive,suite 308,94089,Saskatoon,WV
Pre307,R,M,413.0,United States of America,X,Presley,Alka,m,9536 innsbrook west,,53720,St. Petersburg,MN
HIN308,O,M,428.0,United States of America,,HINDLE,Laz,M,15023 LARNER CRESCENT,,75216,Toronto,Quebec
Sel309,O,W,810.0,United States of America,,Seliske,Ashlee,F,311 PIKE SOUTH,,94334,Spokane,Quebec
Wea310,U,U,324.0,United States of America,,Weathersbee,AUGUSTA,,10526 doheny rue,,T5c 1w9,Long Beach,MD
TOM311,O,,587.0,United States of America,C,TOMLIN,Helga,,6488 avalon north,,b1c 1x2,Fort Worth,UT
Ens312,,,700.0,United States of America,,Enstone,Partick,M,11674 GREENE WAY,,80185,Orlando,RI
Ger313,O,S,734.0,United States of America,P,Gerlt,ALYS,m,5461 gold crest way,,87504,Lakewood,MA
Bat314,,S,651.0,Canada,,Battiston,OVILA,m,22986 norfolk lane,,10016,Huntington,MN
LON315,R,W,555.0,United States of America,N,LONSDALE,abby,M,14471 clower rue,,35292,Hampton,TX
Tun316,R,M,614.0,Canada,F,Tunali,koral,,5140 emerson lane,,92807,Oceanside,WI
eis317,O,M,794.0,Canada,,eisen,BEVYN,M,8357 buckeye west,,92823,Winston-Salem,New Brunswick
Vuc318,U,D,482.0,Canada,C,Vucinich,maskell,M,7075 glen loch drive,,92815,Norfolk,ID
bea319,O,U,591.0,United States of America,,beals,Charlsey,m,18538 mason south,Apt. 453,77191,Birmingham,British Columbia
Fer320,O,U,566.0,Canada,W,Fergusson,Annick,,5263 wayne drive,,94152,Philadelphia,NV
Soo321,O,M,381.0,United States of America,,Sood,GURSHARAN,m,7914 wycliffe street,,V6i 1r8,Boise,MN
Bir322,O,D,374.0,United States of America,,Birkwood,garnette,F,12357 HAYES LOWER,,84092,Fullerton,IL
Ver323,O,U,328.0,United States of America,Q,Verhotz,nguyet,,13626 hawkins street,,36601,Regina,Manitoba
De 324,O,S,807.0,United States of America,C,De souza,KORRIE,m,13920 WEDGEWOOD LANE,,T6d 1f3,Sandy,Alberta
Bla325,O,S,311.0,Canada,,Blackburn,Nazi,,8303 warren road,,H2c 1x6,Mesa,TN
Hur326,O,S,647.0,United States of America,U,Hurd,Nance,M,14518 westheimer avenue,,93361,Provo,ME
ray327,O,,622.0,United States of America,,rayner,Corny,,21119 vickery west,,93726,Kitchener,GA
nix328,R,U,570.0,Canada,,nixon,DANIELLE,,3222 GRANT LANE,,h5k 1q7,Idaho Falls,AK
zag329,R,S,840.0,United States of America,K,zagorski,bell,,21181 2nd rue,,73177,Allentown,CT
Roi330,O,M,389.0,United States of America,,Roithmaier,Jany,,24280 piney point rue,,02107,Waterbury,WI
Hog331,,M,467.0,United States of America,T,Hogue,Dvm,,7042 ottley park,,19222,Raleigh,MO
Mar332,O,S,793.0,United States of America,,Marconi,Nedi,,10795 balmoral south,Apt. 345,T6d 1h1,Baton Rouge,MS
Col333,O,,749.0,United States of America,W,Colantonio,Gilda,,15696 chadbourne lower,APT. 492,H6c 1y1,Oshawa,NY
neg334,O,D,789.0,United States of America,T,negandhi,paqs,,2612 havenridge avenue,,89137,Carrollton,MI
Wil335,O,,768.0,Canada,J,Wildeman,Lubomyr,M,15498 durango north,,94661,Columbus,MD
Gos336,O,U,625.0,United States of America,,Goszczynski,melantha,,24178 turtle creek street,,99211,Cedar Rapids,SD
Ntp337,O,M,751.0,United States of America,,Ntprel,Quinn,F,3570 REYNOLDS UPPER,,85029,Yonkers,Prince Edward Island
mil338,O,S,460.0,United States of America,A,milway,Kimberli,,7125 COOPER LOWER,,78522,Flint,TN
TEL339,R,U,812.0,United States of America,,TELKE,fredi,,10570 WEIZMANN LOWER,,M7m 1b5,Kitchener,ID
RIV340,O,M,532.0,United States of America,,RIVERS,nuri,m,428 EMERSON WEST,,27407,Grand Prairie,MO
hol341,R,U,509.0,United States of America,M,hollen,Zondra,,5524 frostwood court,,85722,Alexandria,Ontario
Fry342,R,U,461.0,United States of America,,Fryar,Suvanee,m,6106 ASHLAND EAST,,V6n 1w1,Overland Park,UT
Esc343,O,S,,United States of America,D,Esch,Cornelle,f,9390 fir street,,e7n 1j9,Columbia,CT
LID344,,M,332.0,United States of America,,LIDDLE,Pammy,d,4871 havenridge court,,19194,Fort Smith,CA
BAY345,R,M,371.0,United States of America,H,BAYERKOHLER,ISADORA,m,2116 whistler upper,,23295,Kitchener,IN
SED346,O,U,546.0,United States of America,,SEDDIGH,Subra,F,12683 starling upper,Apt. 449,93800,Lowell,NE
SHU347,U,M,754.0,United States of America,,SHUKOR,gillie,M,6795 greenspoint street,,60606,Fairbanks,VT
hin348,O,U,516.0,United States of America,,hinsdale,Whitfield,m,8065 killeen upper,,91323,St. Catharines,HI
Luw349,O,W,737.0,United States of America,,Luwemba,Shana,,7366 fox boulevard,Apt. 954,H2E 1Y3,San Buenaventura,WA
PCB350,O,D,404.0,United States of America,,PCBOARDS,Kaile,m,12530 CLOWER CRESCENT,,T5a 1v4,San Diego,Saskatchewan
BEZ351,O,M,583.0,United States of America,,BEZANSON,Reeba,,6284 cordoba boulevard,,m1h 1p3,Syracuse,SC
Buc352,O,U,461.0,United States of America,E,Buckingham,Brenton,,21119 vickery west,,35852,Charlotte,OK
RAM353,O,M,343.0,United States of America,,RAMPAUL,NERTI,,16917 FARMERS UPPER,,83402,Winnipeg,NJ
THR354,O,W,431.0,United States of America,,THREADER,MARJI,,24867 wilmington park,,T5C 1M5,Pembroke Pines,KY
RAU355,R,M,319.0,United States of America,L,RAUD,Aloysia,,18313 5TH LANE,,90150,Plano,ME
Gol356,O,M,504.0,United States of America,,Goldberg,marietta,m,17405 palisades road,,23502,Fort Wayne,WY
Upd357,O,M,611.0,Canada,M,Updt,janean,f,21404 SHERIDEN SOUTH,,48910,San Buenaventura,MO
MOR358,O,,359.0,United States of America,R,MORIARTY,irving,,9086 ridgelea boulevard,,T6C 1D7,Mount Pearl,AK
SHA359,O,W,398.0,Canada,F,SHAFIK,Ganesh,,20929 lee east,,90760,Sandy,CT
Cla360,O,M,,United States of America,S,Claxton,DISCOVER,,4812 NORMAN WAY,,V6M 1U1,Henderson,SD
LIC361,O,,537.0,United States of America,V,LICERIO,manuela,,15424 bramblewood north,,T5a 1j8,Mobile,IA
PEL362,O,U,743.0,United States of America,,PELKIE,vu,,13056 BEATTY WAY,Suite 471,20073,Hilo,UT
Ash363,O,M,432.0,Canada,K,Ashraf,anni,,18787 englewood park,,50321,Virginia Beach,Newfoundland
DYN364,R,S,614.0,United States of America,,DYNIE,hesther,B,14004 pelan way,,E7n 1n1,Fullerton,ID
Lar365,O,M,704.0,United States of America,,Larmour,brynna,,12683 starling upper,,10710,Lancaster,MI
ENG366,R,M,604.0,Canada,,ENGINEERING,CANTRELL,,14553 round lake boulevard,,90826,Durham,CA
Har368,R,U,556.0,United States of America,,Haroutounian,Shelbi,f,20776 whistler west,,93850,Fort Wayne,MD
Hey369,O,U,344.0,United States of America,J,Heydon,Elzbieta,,4684 whale court,,83721,Seattle,KS
leh370,O,W,388.0,Canada,C,lehrbaum,KAI-WAI,,23701 PELICAN WAY,,V6c 1r8,Vancouver,WI
Co-371,O,U,416.0,Canada,V,Co-op,Felisha,,15108 ryder road,apt. 926,90320,Tucson,NC
Elt372,O,M,709.0,Canada,,Elting,Rchlab,,24795 clover court,,M9e 1t7,Oxnard,TN
Alv373,O,M,426.0,United States of America,I,Alvaro,CARLYNNE,F,18614 TIDE MILL COURT,,80081,Corona,IL
YOK374,R,M,665.0,United States of America,H,YOKELEY,JAWAID,f,22461 MORTON EAST,,25325,Sacramento,OR
ZIN375,O,M,547.0,United States of America,,ZINGELER,twana,,22151 bluff road,,E7o 1p7,Escondido,DC
zim376,O,U,558.0,United States of America,K,zimmermann,KALI,m,20405 DOWLEN NORTH,,10017,Chicago,Saskatchewan
laf377,O,M,511.0,United States of America,X,lafargue,Marguerite,,4501 norfolk east,,V6c 1r4,Frederick,KS
POP378,R,S,504.0,Canada,Q,POPOVICS,Yannick,M,3262 KATHERINE NORTH,,E7n 1f9,Thousand Oaks,British Columbia
men379,O,S,693.0,United States of America,V,menashian,issy,,15330 payne drive,,T6a 1d7,Mobile,MI
TUR380,O,M,454.0,Canada,,TURCOTTE,Phuong,,11293 rice avenue,,M5c 1x6,Pomona,CT
fee381,O,D,372.0,United States of America,H,feeley,Ernesto,F,14656 coffey rue,,e7o 1h3,Little Rock,IA
ter382,O,S,568.0,United States of America,,terranella,vikky,F,20065 clara way,,64103,Hilo,NH
BAR383,R,M,530.0,Canada,,BARSZCZEWSKI,chloe,,16825 BITTERCREEK WAY,,72241,Simi Valley,TN
Tap384,O,M,770.0,United States of America,V,Tappert,tilak,,2916 THROCKMORTON SOUTH,,77085,Las Vegas,MS
Mod385,O,,646.0,United States of America,,Modl,Bob,f,11912 JARVIS WEST,Apt. 936,h5k 1o1,Ottawa,Ontario
cim386,O,U,397.0,United States of America,,cimolai,SKICLUB,F,3788 HOLMES RUE,APT. 587,06515,Vallejo,CT
Sal387,O,M,713.0,United States of America,,Salb,Marybeth,,14497 FROSTWOOD BOULEVARD,,80085,Iqaluit,RI
bru388,O,M,346.0,United States of America,,bruhl,Nawa,f,20880 PALM UPPER,,m5f 1u3,Lowell,TX
GAU389,O,D,482.0,United States of America,,GAUDET,Lydie,,5049 mills avenue,,V6l 1w7,Rochester,Saskatchewan
LOB390,O,D,753.0,United States of America,L,LOBAUGH,candida,T,21180 TRAFALGAR WAY,,35227,Salinas,CA
DAN391,,M,691.0,Canada,,DANBROOK,wieslaw,m,4371 ASHFORD HOLLOW LANE,,70501,Buffalo,MN
SAL392,R,M,587.0,United States of America,,SALKINI,Joke,m,21891 DEWEY STREET,,M9f 1t5,Cincinnati,AK
Mar393,R,S,566.0,Canada,V,Marx,MARY-MICHELLE,f,14835 westover boulevard,,T5D 1M9,Memphis,KS
Bra394,O,M,323.0,United States of America,P,Bratten,Txp,m,6284 cordoba boulevard,,64182,Chicago,PA
Koc395,O,M,344.0,Canada,,Koch,BRIT,m,10905 apollo west,,79910,Mount Pearl,IA
Pla396,O,W,765.0,Canada,U,Platthy,celestine,,14817 BAILEY BOULEVARD,,07113,Palmdale,OH
mcc397,O,W,,United States of America,,mccuaig,amberly,,22133 wesleyan way,,38138,Grand Rapids,ND
Des398,O,M,650.0,United States of America,S,Despault,cayla,,10877 CENTURY CRESCENT,,92155,Whitehorse,IN
NOR399,R,M,466.0,Canada,,NORWOOD,tonu,,16354 SAND RUE,,90772,Fort Wayne,CA
Paq400,U,W,538.0,United States of America,,Paquin,candace,M,2533 WOLFE NORTH,,V5c 1p9,Elizabeth,VT
Sfi401,O,M,780.0,United States of America,A,Sfiroudis,Zbignew,M,5128 BELLWOOD CRESCENT,,95263,Fort Lauderdale,IN
Amo402,O,M,690.0,United States of America,N,Amouzgar,Ninnette,M,5680 powers drive,,95260,Waco,KY
Say403,O,W,660.0,United States of America,,Sayegh,davita,M,17774 applewood rue,,14201,Buffalo,MN
ang404,R,U,369.0,United States of America,C,angus,Lilias,M,2777 durand crescent,,V6w 1v2,Providence,NH
lig405,O,M,368.0,United States of America,,lighthall,CORILLA,F,8096 northland road,,60700,Chesapeake,GA
Sch406,O,,434.0,United States of America,C,Schwab,Manuela,F,12880 whittington west,,10209,Austin,WY
BRA407,O,U,500.0,United States of America,,BRANNAN,Lawrence,F,20917 carlingford crescent,,t5c 1l7,Chattanooga,Ontario
Coa408,O,M,521.0,Canada,N,Coallier,NUNTEL,,12397 ingersoll upper,,36167,Vancouver,IA
NAR409,O,M,573.0,United States of America,T,NARAYANAN,RAMIZ,f,9818 PEARSON AVENUE,,06710,Fort Worth,WY
cai410,O,S,474.0,United States of America,,caine,JORDAN,,17991 chamberlin way,,H5I 1Q9,Irving,MT
hol411,U,D,,United States of America,,holdren,Tedra,M,3561 hilltop lower,,68508,Sterling Heights,WI
YED412,R,D,702.0,United States of America,,YEDEMA,Carly,m,15129 ROSEMAN UPPER,,60634,Toronto,British Columbia
GIA413,R,U,314.0,United States of America,,GIAMBERARDINO,sangman,,16777 stanford avenue,,64130,Great Falls,Quebec
TOO414,O,M,363.0,United States of America,,TOOTHMAN,Sashenka,M,11790 graves west,,85044,Charlotte,OK
Sei415,O,M,467.0,Canada,,Seiple,Kenneth,M,19931 runyan crescent,,v6t 1u4,Fairbanks,WI
REN416,O,S,494.0,United States of America,,RENDON,Kare,M,3681 HOLLY KNOLL CRESCENT,Apt. 250,19048,Fort Wayne,SD
Sax417,O,D,653.0,United States of America,,Saxena,lani,,14290 BARBERRY RUE,,60744,Little Rock,New Brunswick
des418,R,W,337.0,Canada,,deslauriers,herschel,m,2648 miller street,,23465,Glendale,NV
KUH419,O,S,701.0,United States of America,,KUHN,koen,,6454 kiel upper,,64144,Waterbury,MS
men420,O,S,632.0,Canada,A,mencer,Idt,,18338 bailey park,,S7d 1n4,Abilene,MT
Ado421,O,D,774.0,United States of America,F,Adolfie,Ashly,F,3624 shelter way,,30303,Sherbrooke,NE
SHA422,O,M,589.0,United States of America,,SHAMES,Hadi,m,12267 SPAULDING PARK,apt. 68,55177,Bismarck,Quebec
mcm423,O,M,574.0,Canada,,mcminn,ITALO,,11538 KIMBERLEY BOULEVARD,,10182,San Diego,British Columbia
ver424,U,S,342.0,United States of America,,vermette,NANCY,F,13056 beatty way,Suite 162,19108,Honolulu,OK
Bur425,O,M,305.0,United States of America,,Burrowes,CANDACE,,22787 UNIVERSITY CRESCENT,,t6c 1k9,Baton Rouge,WY
kau426,O,M,647.0,United States of America,C,kauffeldt,mariaelena,f,17027 9TH ROAD,,23278,Wichita,VA
mcc427,O,D,595.0,United States of America,W,mcconnell,nathalie,f,3238 SKILLMAN COURT,Apt. 486,M7o 1b1,Ontario,New Brunswick
Ube428,O,M,426.0,United States of America,P,Uberig,Tedda,M,22461 MORTON EAST,,77001,St. Johns,MD
Sel429,O,,589.0,United States of America,O,Selisker,olympie,m,21889 west court,,m6u 1g8,Casper,OH
mai430,O,W,777.0,United States of America,,maint,martha,,10724 voss lower,,85017,Paterson,RI
NIS431,O,U,768.0,United States of America,,NISHITH,VALERIA,f,13653 collier avenue,,33131,Buffalo,LA
Hol432,O,M,505.0,United States of America,,Holvey,GIANNA,,10638 QUENTIN PARK,,85012,Lansing,WI
log433,O,,,United States of America,,loggins,rickey,,4139 PACE LOWER,,59406,West Valley,New Brunswick
Fra434,O,U,418.0,United States of America,,Frampton,jennine,,6795 greenspoint street,,V5d 1n1,Santa Clara,New Brunswick
str435,O,D,729.0,United States of America,,stronski,Jerome,M,10117 college upper,,33608,Wilmington,AK
pon436,O,U,676.0,United States of America,O,pon,ROBYN,f,21021 winifred south,,V6e 1u2,North Las Vegas,NV
cro437,O,S,322.0,Canada,,crossley,Enver,F,15330 PAYNE DRIVE,,81014,Vallejo,TN
HAR438,O,W,608.0,United States of America,,HARTIN,Klarika,,14675 kiel west,,M4j 1o7,Fort Collins,RI
Mat439,O,D,742.0,United States of America,B,Materna,FIMA,M,408 johnson ferry avenue,,E7n 1k3,Nashville,Manitoba
Shi440,U,M,706.0,United States of America,J,Shiell,Berget,,11141 waverly south,,77058,Charlottetown,LA
LAN441,,U,522.0,United States of America,,LANOUE,PULAK,,9645 hayden boulevard,,95227,Austin,MT
Pas442,U,U,530.0,Canada,Q,Pastuszok,Syd,,5395 trail lake lane,,t6d 1j4,Riverside,AK
PRO443,O,M,771.0,Canada,,PROBS,kaminsky,,14359 commerce west,,V6h 1s6,Montreal,Quebec
mar444,O,U,575.0,Canada,,marks,JACKLYN,m,14243 river place road,suite 169,V6C 1V6,Las Cruces,TN
san445,R,W,471.0,United States of America,L,sanschagrin,KRYSTN,,13345 nautilus avenue,,M5F 1U3,Scottsdale,MN
RUD446,O,M,660.0,Canada,,RUDDELL,Dhanvinder,,14984 spaulding boulevard,,78257,Chandler,MT
doy447,O,S,640.0,United States of America,,doyle,Cornelis,,22189 south upper,,96808,Orlando,MN
Wie448,R,S,337.0,United States of America,,Wienert,JDEREK,f,22089 pelican south,,H2c 1u2,Anchorage,WV
Kie449,O,M,630.0,United States of America,,Kiebel,Julita,m,12804 graves north,,37917,Hollywood,Saskatchewan
mor450,,W,757.0,Canada,B,moroz,dorthea,f,926 nolan drive,,35296,Moreno Valley,AR
Mas451,O,D,847.0,Canada,,Massingale,Ulrica,,19454 hilltop crescent,,90258,Tucson,Ontario
tho452,,U,389.0,Canada,,thoms,KARIE,,4801 spaulding park,,90117,Modesto,VT
Sob453,R,S,810.0,United States of America,,Sobiesiak,Eadie,F,24674 windchime court,,43604,Biloxi,KY
CAS454,R,S,791.0,United States of America,,CASTRO-HERRERA,Kristen,f,23168 roxboro way,,A5d 1b1,Dallas,OK
Gab455,O,M,836.0,United States of America,,Gabriel,suzanna,m,10168 crystal hills east,,35816,Warwick,CO
SYL456,U,U,308.0,United States of America,J,SYLVESTER,Gerrard,,13535 colby avenue,,t5a 1y1,Chattanooga,Manitoba
Das457,R,M,,United States of America,,Das,GEER,,21292 eaton street,,v6t 1t4,Orlando,CA
Chu458,O,U,770.0,United States of America,,Chummun,XU,,5208 ross lane,,V6g 1r9,Manchester,WV
