MaritalStatus,AddressLine1,Gender,AgencyID,NumberCars,FirstName,Income,Phone,LastName,NumberCreditCards,MiddleInitial,NumberChildren,AddressLine2,City,PostalCode,OwnOrRentFlag,Age,Country,State,NetWorth,Employer,CreditRating
U,20025 routh crescent,m,law141,1.0,Otha,20397.0,1-267-357-1943,lawlis,2.0,L,1.0,,Costa Mesa,v6n 1v9,O,76.0,United States of America,MD,3810365.0,Bemis,
U,4144 LAKE PARK LANE,m,Bee142,2.0,Rodie,463094.0,1-602-756-7919,Beebe,6.0,D,2.0,Suite 397,Houston,83702,O,5.0,United States of America,New Brunswick,2641938.0,Securian Financial Group,664.0
U,3375 sakowitz lane,m,sch143,4.0,DULCE,331900.0,1-793-864-7010,schlange,7.0,,1.0,,Bakersfield,80125,O,65.0,United States of America,HI,3857323.0,Ford Motor,789.0
S,7255 berry way,,Wit144,5.0,Win,8421.0,1-637-020-2921,Witchlow,0.0,,0.0,,Chesapeake,M5G 1Y7,U,94.0,United States of America,ND,1636212.0,ConAgra Foods,803.0
M,3131 WATHAN SOUTH,F,MER145,4.0,Roselin,35780.0,1-428-797-6325,MEREDITH,3.0,Q,4.0,,Sandy,80213,,95.0,United States of America,Nova Scotia,2999082.0,Charter Communications,720.0
M,18440 RYAN NORTH,m,bia146,1.0,Malanie,139897.0,1-011-549-5618,bialkenius,4.0,,0.0,,Lewiston,60737,R,28.0,United States of America,ME,2280820.0,Calpine,839.0
D,13222 glen loch road,m,Swi147,4.0,TARYN,414119.0,1-993-255-5481,Swiat,0.0,P,1.0,SUITE 464,Elizabeth,90510,O,76.0,United States of America,Alberta,1050866.0,Crane,621.0
D,7889 MURRAY WAY,,bul148,5.0,MALENA,234035.0,1-487-749-4448,bullinger,3.0,,4.0,,Sudbury,92882,O,81.0,United States of America,VT,,Textron,628.0
W,7527 whale drive,F,TYR149,3.0,Dorie,144405.0,1-192-352-2184,TYRRELL,6.0,,5.0,,Austin,98121,O,38.0,Canada,DE,603001.0,Idearc,813.0
W,17788 eagle trace park,,Fyf150,5.0,Liese,55441.0,1-293-442-4224,Fyfe,3.0,,3.0,,Salinas,H2e 1x9,R,25.0,United States of America,MA,3368239.0,Cabela's,367.0
D,7661 GRANT WAY,,Sic151,4.0,tele,392869.0,1-078-502-6700,Sicard,10.0,,2.0,,Peoria,23503,O,0.0,United States of America,CA,1042629.0,EOG Resources,807.0
U,4806 crystal hills street,F,CAS152,3.0,astra,402416.0,1-430-909-3001,CASTEN,8.0,,4.0,,Sydney,40208,O,61.0,United States of America,Manitoba,1948746.0,,501.0
U,4211 WILLS NORTH,,Cho153,0.0,marnia,89984.0,1-392-455-0895,Choy,10.0,S,2.0,,San Antonio,75201,O,3.0,United States of America,TN,3113862.0,Burlington Coat Factory,490.0
W,7524 linberg north,,CHA154,2.0,AMY,395773.0,1-273-921-9787,CHACKO,3.0,,3.0,,Oklahoma City,93852,O,77.0,United States of America,FL,2777290.0,Southwest Airlines,321.0
U,14266 lemming south,f,bei155,1.0,HAMILTON,126662.0,1-012-993-4538,beil,6.0,E,0.0,,Miami,32312,R,8.0,United States of America,CA,2210073.0,RPM International,
U,1427 ADDAX LANE,m,Ele156,4.0,Kuldip,132008.0,1-890-859-4211,Eleftheriou,7.0,J,1.0,,Yonkers,90059,O,34.0,United States of America,CO,1999684.0,Amazon.com,446.0
M,1625 fernando court,F,o'g157,5.0,krystalle,417218.0,1-080-032-3031,o'grady,2.0,,5.0,,Columbia,77006,O,15.0,United States of America,Saskatchewan,2119678.0,Neiman Marcus,428.0
S,335 floresta north,,Kat158,0.0,Stella,360063.0,1-561-620-7173,Katchmar,5.0,,0.0,,Lubbock,23224,O,66.0,United States of America,UT,169808.0,Goldman Sachs Group,423.0
U,22806 garson east,,Lui159,5.0,Marie-josee,100516.0,1-017-439-0362,Luin,6.0,O,4.0,,Chattanooga,10055,O,55.0,United States of America,ME,1072732.0,Boeing,499.0
S,5524 vermack street,f,Kla160,1.0,Nashib,16814.0,1-248-539-6621,Klavkalns,7.0,,1.0,,Fargo,35830,O,8.0,United States of America,NH,2261442.0,United Refining,342.0
M,18105 electra street,,Bru161,1.0,Annette,,1-611-789-5569,Brunsting,1.0,Z,3.0,,Omaha,v6m 1s9,U,7.0,United States of America,VA,2234368.0,D.R. Horton,632.0
M,719 holman court,,Apt162,3.0,LENA,315962.0,1-023-151-8130,Apter,6.0,Q,1.0,,Yonkers,22304,O,97.0,United States of America,TX,575288.0,Jarden,525.0
M,23553 MEMORIAL RUE,f,sch163,5.0,Christian,299268.0,1-005-574-3523,schuette,9.0,,1.0,,Spokane,06101,R,95.0,United States of America,Saskatchewan,1102479.0,Systemax,371.0
U,16759 park avenue,,Lan164,1.0,Morrie,301490.0,1-550-487-1571,Lanava,4.0,,3.0,,Tulsa,78756,O,92.0,United States of America,NH,2995388.0,Marriott International,699.0
M,12296 WILLIAMS LOWER,F,Fus165,3.0,LYMAN,36052.0,1-280-494-1415,Fusca,8.0,,2.0,,Garden Grove,93003,O,17.0,United States of America,VA,1147193.0,Expeditors International,435.0
U,9625 ALLEN BOULEVARD,F,Nev166,1.0,REUBEN,437483.0,1-803-438-4141,Nevardauskis,2.0,R,4.0,,Fort Lauderdale,T5D 1P2,U,81.0,United States of America,IA,1136540.0,Great Plains Energy,512.0
M,10340 jarvis road,f,SHA167,5.0,Hermon,152971.0,1-566-299-2351,SHACKLEFORD,6.0,,,,Philadelphia,10108,O,13.0,Canada,NC,1677669.0,Danaher,552.0
M,13143 goodwin lane,,Sau168,0.0,Paqs,449495.0,1-586-363-4189,Sauck,8.0,P,2.0,,Sydney,t5c 1l3,O,78.0,Canada,NH,2160706.0,,
M,7160 BEATTY RUE,,fri169,4.0,GAETAN,349827.0,1-505-124-9029,frischknecht,5.0,,1.0,,Waterbury,M5B 1Z8,O,78.0,United States of America,AL,2525665.0,Watson Wyatt Worldwide,687.0
M,22679 chimney rock west,,fer170,3.0,leese,9562.0,1-897-996-9812,fernandez,0.0,O,1.0,,Tacoma,V6H 1W2,R,85.0,United States of America,British Columbia,3517622.0,Yahoo,433.0
U,6769 pasadena upper,M,LAN171,1.0,Amelie,24514.0,1-922-919-5858,LANDERS,7.0,,2.0,,Charlottetown,90308,,68.0,United States of America,MD,,Convergys,746.0
M,20622 MCAFEE COURT,,Bha172,0.0,TAMRA,407985.0,1-326-572-2988,Bhasin,9.0,,0.0,,Independence,M5e 1y2,R,1.0,Canada,IA,97675.0,Celanese,405.0
M,10526 LINWOOD LANE,M,Jor173,5.0,bang,,1-076-972-4311,Jordan,,,5.0,,Escondido,80029,O,83.0,United States of America,ND,,Dana Holding,805.0
M,21088 vessey crescent,F,KNU174,4.0,HILDEGARDE,257897.0,1-341-595-8408,KNUDSEN,5.0,,4.0,,Lansing,30350,O,78.0,United States of America,NY,3569070.0,XTO Energy,819.0
M,10884 ryan avenue,F,Ham175,0.0,Carmody,261143.0,,Hamelin,0.0,,5.0,,Anaheim,97240,O,,United States of America,OR,1507616.0,Alliance Data Systems,648.0
U,1481 gale court,,MAU176,5.0,Dareen,110615.0,1-536-952-5040,MAUER,10.0,,5.0,,Glendale,R3A 1M1,R,5.0,United States of America,MO,514151.0,Franklin Resources,401.0
U,18390 martins east,F,Rez177,2.0,WEN,407799.0,1-663-917-0422,Rezansoff,8.0,,0.0,Apt. 426,Chula Vista,73172,U,43.0,United States of America,CT,2903408.0,Fidelity National Financial,484.0
U,23208 porter crescent,,Koa178,4.0,MOT,195242.0,1-843-773-1791,Koa,1.0,,4.0,,Orlando,V6s 1p9,O,53.0,Canada,MO,1695814.0,FirstEnergy,463.0
U,17026 durand north,m,HAN179,3.0,leese,315490.0,1-823-567-1252,HANNEMAN,5.0,B,0.0,,Cleveland,90140,O,13.0,United States of America,MN,868465.0,Commercial Metals,335.0
U,16533 devonshire park,,jak180,5.0,nettie,22201.0,1-744-421-7512,jakim,10.0,I,4.0,,Huntington,94639,O,7.0,United States of America,NC,2810709.0,Genzyme,
M,8965 griffin east,,ump181,4.0,AILEE,441579.0,1-621-744-1484,umphres,7.0,C,5.0,,Fayetteville,22307,R,17.0,United States of America,TN,3593363.0,US Airways Group,381.0
M,22451 larner court,,Wic182,2.0,chan,342730.0,1-973-214-3381,Wickham,1.0,G,2.0,,Riverside,55116,O,67.0,Canada,NV,2607636.0,Advanced Micro Devices,708.0
M,3681 HOLLY KNOLL CRESCENT,F,Gat183,5.0,RAY,117267.0,1-428-266-1600,Gates,8.0,,4.0,Apt. 540,Dayton,M6s 1i5,R,54.0,Canada,AL,2735642.0,United Parcel Service,354.0
S,5678 dayton street,,bot184,1.0,Robinette,260107.0,1-334-466-5299,bott,10.0,,4.0,,Corona,92708,,5.0,United States of America,NE,1501732.0,Fastenal,547.0
D,15591 holgate lane,,DAV185,1.0,Rocke,166760.0,1-249-478-5643,DAVID-YERUMO,9.0,T,1.0,,Oklahoma City,V6r 1q6,O,28.0,United States of America,KS,397072.0,Core-Mark Holding,761.0
M,23477 havenridge rue,F,HIL186,4.0,Suzette,401021.0,1-804-228-8548,HILLARD,1.0,,1.0,,Dallas,63178,O,5.0,United States of America,NY,3399757.0,Boise,659.0
M,18267 cape lane,,war187,4.0,Myla,70945.0,1-564-230-0062,warburton,9.0,,2.0,,Durham,x7j 1r5,R,,United States of America,NY,2684548.0,DST Systems,351.0
S,2928 POTOMAC UPPER,m,MAC188,3.0,dacia,389391.0,1-781-339-9073,MACHNICKI-HYNES,7.0,,3.0,apt. 48,Tacoma,M5e 1y7,O,72.0,United States of America,Saskatchewan,3041622.0,United States Steel,608.0
S,14656 pasadena park,F,lev189,4.0,CHELSIE,63226.0,1-096-116-9962,levitin,3.0,A,2.0,,Alexandria,23257,O,12.0,United States of America,Prince Edward Island,3211816.0,Pepco Holdings,706.0
M,16983 flagler drive,,Goo190,0.0,abbas,206220.0,1-914-194-6997,Gooderham,8.0,,4.0,apt. 968,Hialeah,V6I 1U7,O,71.0,United States of America,Alberta,127026.0,Acuity Brands,391.0
W,17212 LANDER SOUTH,,Koh191,5.0,Rec,,1-733-360-9116,Kohalmi-hill,2.0,E,4.0,,Denver,94539,R,90.0,United States of America,Ontario,588945.0,Baker Hughes,461.0
U,23764 sabine west,M,AYL192,4.0,Elaine,337152.0,1-591-402-8026,AYLWIN,2.0,,4.0,,Fort Lauderdale,H7h 1v4,O,20.0,United States of America,TN,1962620.0,Newell Rubbermaid,510.0
W,16271 vista south,F,CHO193,,Katharine,312074.0,1-326-180-9322,CHOUHAN,5.0,E,2.0,,Mesa,15201,O,58.0,United States of America,VA,178193.0,Westlake Chemical,805.0
M,1080 LAVENDER LANE,,DIT194,2.0,LILIAN,68551.0,1-784-796-6844,DITKO,7.0,G,4.0,,Cleveland,t5a 1n6,O,57.0,United States of America,TX,2102811.0,Jones Lang LaSalle,702.0
W,10856 summer street,,EMI195,4.0,CATI,488800.0,1-662-625-4671,EMIG,3.0,,1.0,,Lewiston,78784,O,43.0,United States of America,MT,2246854.0,Burger King Holdings,368.0
W,17021 edwards crescent,m,Ryd196,3.0,Luong,431633.0,1-627-590-4931,Ryder,8.0,,2.0,APT. 392,Tallahassee,H6d 1w8,R,39.0,United States of America,IL,1312448.0,Hovnanian Enterprises,520.0
S,7726 TALLOWOOD UPPER,,mei197,0.0,JUOZAS,72797.0,1-055-694-7984,meisner,2.0,S,3.0,,El Monte,06705,O,87.0,United States of America,WY,295993.0,Medical Mutual of Ohio,666.0
S,19097 foxfire north,,Ceg198,0.0,Lysy,260576.0,1-166-844-7429,Cegelski,9.0,,1.0,,Sioux Falls,M5c 1v9,O,57.0,United States of America,NC,1220003.0,Lockheed Martin,587.0
U,8161 PINTO ROAD,,hai199,4.0,ULA,200096.0,1-516-930-4640,haigh,4.0,Z,5.0,,Columbia,90759,O,58.0,United States of America,ND,2400476.0,Yum Brands,643.0
,9659 sakowitz west,,cle200,,Francesca,,1-261-215-4290,clendening,5.0,J,4.0,,San Francisco,22301,R,28.0,United States of America,GA,2900897.0,Wesco International,484.0
U,15306 pike park,,Cie201,3.0,emili,267656.0,1-681-572-7662,Ciesielski,3.0,W,1.0,,Santa Clara,19165,R,95.0,United States of America,VA,3942140.0,Volt Information Sciences,
S,21891 dewey street,f,Par202,1.0,yogesh,35253.0,1-288-967-5460,Parypa,8.0,,2.0,,Greensboro,75007,R,98.0,United States of America,Prince Edward Island,2118119.0,Western Union,676.0
M,8155 storeywood road,f,LOZ203,5.0,Xantippe,113159.0,1-315-022-2148,LOZINSKI,4.0,K,2.0,,Waco,90302,O,55.0,United States of America,OR,338540.0,,300.0
,20871 dewdrop street,,Pas204,2.0,TINO,297444.0,1-707-402-6121,Pascal,8.0,,3.0,APT. 630,Rochester,84092,R,14.0,Canada,WI,2617116.0,Lubrizol,
M,1121 GREENE PARK,,Aul205,3.0,AGGIE,52092.0,1-186-893-7846,Aula,9.0,,1.0,,Tampa,v6d 1u1,O,30.0,United States of America,ID,1459711.0,C.H. Robinson Worldwide,831.0
M,23849 westerley south,F,bar206,3.0,Alane,30249.0,1-571-918-3795,barnes,7.0,N,1.0,,Paterson,99503,O,90.0,United States of America,MT,1804959.0,Celgene,609.0
S,1540 murie rue,,ELL207,2.0,ABBYE,483052.0,1-206-055-2128,ELLIOTT,2.0,,0.0,,Fullerton,80960,O,69.0,United States of America,MD,2957472.0,Leggett & Platt,679.0
U,16633 raymond road,m,for208,4.0,aleen,287060.0,1-963-724-8044,forslund,6.0,P,0.0,suite 344,London,53743,O,67.0,United States of America,NY,2919293.0,Fidelity National Information,634.0
W,18676 turman drive,,Bur209,1.0,collen,274154.0,1-050-641-8503,Burbidge,4.0,U,1.0,,Newark,t6d 1k1,O,41.0,Canada,HI,3610130.0,Arch Coal,338.0
M,1808 HARDY STREET,F,FOL210,5.0,NEALA,379659.0,1-020-258-1680,FOLLMER,4.0,,5.0,,Buffalo,91350,O,2.0,United States of America,DE,1209441.0,Affinia Group Intermediate,332.0
M,11115 midland avenue,m,Led211,0.0,CELISSE,,,Leder,8.0,,0.0,,El Paso,37916,O,89.0,United States of America,PA,1058712.0,Kellogg,721.0
,24950 sheppard lane,,kop212,4.0,MEHMET,100796.0,1-886-961-7857,kopke,3.0,N,1.0,,Toledo,22329,O,88.0,United States of America,IN,1946028.0,PerkinElmer,351.0
M,6450 LEMMING RUE,,pay213,1.0,Carlis,128277.0,1-999-799-7384,paylor,6.0,,1.0,,Sterling Heights,M1i 1r8,O,90.0,Canada,MT,1420984.0,Limited Brands,564.0
M,19342 wycliffe park,,PAL214,1.0,marshal,147414.0,1-362-078-4138,PALACEK,9.0,,3.0,,New Haven,h5i 1p1,O,54.0,United States of America,WY,213235.0,OfficeMax,379.0
S,7582 woodway south,,fel215,1.0,Fabien,51559.0,1-174-723-5263,felton,8.0,,2.0,,Dallas,M1I 1R5,O,53.0,United States of America,FL,472425.0,J.B. Hunt Transport Services,727.0
U,22526 QUEENSBURY LOWER,,ATW216,2.0,basia,355622.0,1-898-789-3598,ATWELL-BYRNE,2.0,,3.0,,Milwaukee,53739,O,89.0,United States of America,RI,1160132.0,American Express,578.0
W,18833 3rd park,M,Mcb217,5.0,FARID,468116.0,1-482-305-5399,Mcbeth,10.0,S,1.0,,Anaheim,06603,O,31.0,United States of America,CO,2869995.0,Occidental Petroleum,642.0
M,19394 canoas west,M,Jal218,1.0,jyoti,276728.0,1-834-784-7657,Jalaie,1.0,B,0.0,apt. 3,Huntington Beach,28247,O,1.0,United States of America,SD,3727044.0,Shaw Group,
S,9941 ROYALTON DRIVE,,vem219,3.0,Jandy,135306.0,1-864-555-5341,vempati,,,0.0,,Naperville,h7g 1u9,R,57.0,Canada,TX,2293241.0,W.W. Grainger,554.0
U,10177 pecos crescent,,BAR220,1.0,VO,99566.0,1-475-209-3369,BARNICKEL,6.0,D,0.0,,Iqaluit,90831,U,10.0,United States of America,VT,2846515.0,IDT,733.0
M,20823 WEST CHAPEL AVENUE,M,PES221,2.0,Kien,263959.0,1-459-456-1848,PESOLD,10.0,U,4.0,,Winnipeg,M4j 1o7,O,74.0,United States of America,IN,1619956.0,General Mills,345.0
M,13483 ROCKDALE DRIVE,F,Sha222,2.0,Tybi,441498.0,1-802-797-1712,Shaughnessy,6.0,,0.0,,St. Petersburg,77288,R,28.0,United States of America,UT,2367607.0,RBS Global,644.0
S,9645 HAYDEN BOULEVARD,M,Sch223,3.0,Nhien,429621.0,,Schmeing,3.0,J,0.0,,Waterbury,77117,U,96.0,United States of America,NV,3795566.0,Realogy,564.0
M,6066 fillmore lower,,Mat224,1.0,Florance,181214.0,1-224-760-3774,Materna,10.0,L,3.0,,Lubbock,45263,O,42.0,United States of America,TX,734762.0,ArvinMeritor,465.0
D,293 conier avenue,,JAI225,,Ros,212502.0,1-511-883-9082,JAIN,8.0,,4.0,,London,v6g 1p4,O,64.0,United States of America,OR,908994.0,Amkor Technology,652.0
M,7000 ansley lane,,KAR226,5.0,Genevieve,244545.0,,KARNAZES,6.0,,4.0,,Des Moines,72247,O,,United States of America,Ontario,2561296.0,Lear,714.0
M,13635 jarvis south,,gus227,5.0,EMILIO,218681.0,1-405-014-0029,gustafson,10.0,,4.0,APT. 587,Madison,E7n 1j9,R,49.0,Canada,Saskatchewan,3181069.0,Asbury Automotive Group,383.0
,17362 COFFEY UPPER,,Ann228,,JANEEN,296916.0,1-076-073-0994,Annas,7.0,K,5.0,,Scottsdale,45272,O,81.0,United States of America,MO,2632226.0,Limited Brands,336.0
,12279 trafalgar crescent,,lab229,0.0,cathrin,453659.0,1-690-040-0846,labenek,9.0,R,2.0,,Mount Pearl,x7j 1q2,O,57.0,Canada,UT,,Beazer Homes USA,626.0
S,24717 MIDLAND LANE,f,fli230,3.0,kirstin,194450.0,1-211-707-3341,flindall,0.0,M,0.0,,Iqaluit,80952,U,42.0,United States of America,IL,1151333.0,,549.0
U,11493 worley park,,sat231,5.0,giles,49533.0,1-642-203-7899,satkunaseelan,0.0,,4.0,,Moreno Valley,38157,O,30.0,United States of America,NM,2763939.0,Acuity Brands,492.0
M,6492 HAMMOND AVENUE,,tho232,2.0,Ted,394819.0,1-792-738-9524,thornley,0.0,I,4.0,,Naperville,06703,O,56.0,United States of America,NC,370710.0,ABM Industries,327.0
S,8954 bagby north,m,CRI233,3.0,hayden,342754.0,1-881-269-3949,CRIPPS,10.0,L,3.0,,Norfolk,v6u 1r8,O,3.0,United States of America,AZ,1192164.0,,545.0
M,11622 josey south,M,Gas234,1.0,Gail,224435.0,1-537-303-6219,Gascon,0.0,V,0.0,,Louisville,28231,O,53.0,United States of America,CT,223487.0,Southwestern Energy,571.0
W,11538 collinwood avenue,f,Cha235,0.0,las,37717.0,1-682-154-3638,Chavers,7.0,,2.0,,Akron,63107,O,67.0,United States of America,VA,2341143.0,Delta Air Lines,423.0
,20913 vickers boulevard,,Net236,1.0,Noelyn,286483.0,1-512-708-0580,Nettles,4.0,,0.0,,Whitehorse,H2g 1w7,O,94.0,United States of America,NV,1774784.0,ITT,655.0
M,22274 VICKERY CRESCENT,m,WOO237,0.0,izak,185412.0,1-598-440-6359,WOODROW,0.0,,5.0,,Salem,55416,O,37.0,United States of America,VA,3951308.0,Health Management Associates,488.0
M,881 vance jackson south,,val238,4.0,bernita,472518.0,1-281-206-9270,valerien,6.0,,,,Memphis,V6d 1u5,,75.0,United States of America,British Columbia,2756025.0,Western Union,352.0
M,15079 DECATUR RUE,f,Ber239,,Karmen,425307.0,1-442-133-8200,Berndt,0.0,,1.0,,Fayetteville,93782,O,51.0,United States of America,VA,1833112.0,Family Insurance Group,810.0
D,10424 mitchell street,,lab240,2.0,Rio,304909.0,1-607-062-8891,labranche,8.0,F,2.0,,Lansing,90252,O,74.0,United States of America,TX,698884.0,Advance Auto Parts,686.0
M,14195 VERDE PARK,m,VRE241,0.0,ISABELLE,231226.0,,VREUGDENHIL,0.0,X,2.0,,Atlanta,85759,R,100.0,Canada,CO,3287261.0,J.P. Morgan Chase & Co.,389.0
M,10608 bissonnet road,F,GOO242,0.0,Micro,219026.0,1-141-622-5196,GOODINSON,,,0.0,,Gary,M5g 1x8,U,,United States of America,GA,3337290.0,Fidelity National Financial,761.0
D,11237 balmoral way,,cha243,0.0,maribel,414993.0,1-500-101-2792,chaput,4.0,S,1.0,,Atlanta,78746,O,28.0,United States of America,NE,2963197.0,Toro,589.0
M,15621 yaupon lower,F,TAM244,0.0,NADYA,24837.0,1-655-973-7192,TAMARELLI,1.0,W,0.0,,Dawson City,H2f 1z1,O,18.0,United States of America,NC,1487009.0,Mueller Water Products,492.0
D,12387 SAUNDERS WEST,M,CUM245,2.0,Darrell,200645.0,1-972-039-2576,CUMPSTON,10.0,,5.0,Suite 463,Mobile,77288,U,77.0,United States of America,OK,3177428.0,Energy Future Holdings,442.0
S,6156 holmes court,,SIM246,4.0,Hoy,22605.0,1-764-148-5233,SIMONOVICH,8.0,E,3.0,,Santa Clarita,35277,O,14.0,United States of America,MO,1886280.0,Weis Markets,649.0
U,17521 REILLY STREET,,Est247,0.0,shana,,1-399-618-9069,Estes,8.0,,0.0,,Chicago,36134,O,23.0,United States of America,AR,1853087.0,MasterCard,337.0
D,20093 canterbury way,F,han248,4.0,HQ,389524.0,1-628-481-6657,haney,8.0,P,,,Nashua,V6t 1u3,R,1.0,United States of America,MT,195847.0,Oracle,572.0
M,11930 alabama south,,Pee249,4.0,Co,232945.0,1-085-050-1119,Peers,0.0,Y,3.0,,West Covina,99597,U,58.0,United States of America,Newfoundland,3727580.0,Mutual of America Life,666.0
D,22780 terrace lower,M,bli250,2.0,Beb,390626.0,1-993-284-6634,blidy,4.0,T,3.0,,Mesa,V6N 1V1,O,98.0,United States of America,OR,2993662.0,JetBlue Airways,567.0
,6481 century lane,,Lea251,5.0,Sherrill,286207.0,1-395-464-9156,Leavell,5.0,,3.0,,El Paso,T6d 1h7,O,76.0,United States of America,NM,2886788.0,Western Refining,574.0
S,11293 rice avenue,F,Wil252,5.0,takehiko,391468.0,1-811-547-9696,Willhoff,2.0,U,0.0,,Victoria,M7o 1c5,,59.0,United States of America,FL,3672610.0,Western Refining,498.0
U,9828 WEST EAST,f,kom253,5.0,FLOSSIE,171326.0,,komenda,9.0,,2.0,,Hayward,M2q 1e8,R,81.0,Canada,MS,3245637.0,Bristol-Myers Squibb,836.0
M,10369 gemini way,,Wel254,2.0,Chryste,294972.0,1-648-501-2866,Welsford,8.0,,3.0,,Oshawa,64172,,31.0,United States of America,Saskatchewan,959636.0,AutoNation,759.0
S,23445 GATES WAY,,Lac255,3.0,Sheelagh,131039.0,1-332-974-4753,Lacombe,6.0,,5.0,,Hamilton,85265,O,1.0,United States of America,NE,1037702.0,Boeing,563.0
S,2160 WEIZMANN DRIVE,f,Hon256,1.0,DICKENS,480287.0,1-217-048-6379,Honda,8.0,,5.0,,Oklahoma City,h5k 1p8,U,28.0,United States of America,TN,69141.0,Advanced Micro Devices,313.0
M,16716 fresco road,,Con257,0.0,Maury,276404.0,,Conley,6.0,,4.0,,Portland,M2P 1F6,O,36.0,United States of America,OR,2818725.0,Unitrin,771.0
S,17068 simpson road,,han258,0.0,Dorothy,435481.0,1-246-119-5490,handley,1.0,,5.0,,Macon,V6U 1U9,O,47.0,United States of America,ID,3153373.0,Liberty Media,717.0
D,23276 dillbeck upper,,WOJ259,4.0,CHICKIE,,,WOJTECKI,2.0,,4.0,,Yellow Knife,V6F 1W7,O,77.0,United States of America,WV,616608.0,Jarden,355.0
U,24268 hayden west,f,Ami260,4.0,Lavinia,499891.0,1-347-479-6259,Amini,10.0,P,4.0,,Santa Rosa,92711,O,91.0,United States of America,MI,1014586.0,Cincinnati Financial,383.0
S,2682 LUMBER PARK,f,Mo261,5.0,Kristine,394640.0,1-881-547-3819,Mo,1.0,A,5.0,,Fort Wayne,60779,O,46.0,United States of America,AL,1679903.0,Steel Dynamics,579.0
M,4129 crestline avenue,,BUR262,4.0,tobi,359040.0,1-155-847-4022,BUREK,5.0,,3.0,,Inglewood,90790,O,36.0,Canada,TN,1062919.0,OGE Energy,324.0
M,18257 mahonia west,m,Kos263,5.0,Frederica,429949.0,1-946-987-5835,Kosten,0.0,X,2.0,,London,80908,R,18.0,United States of America,Manitoba,3684297.0,Hartford Financial Services,752.0
D,19050 cordoba upper,m,Bor264,5.0,Cayla,333500.0,,Borel,2.0,,2.0,,Waterbury,74129,O,27.0,Canada,CO,1805618.0,Penske Automotive Group,723.0
S,1121 greene park,,LAR265,2.0,BRIAN,480399.0,,LARCHE,1.0,K,,,Salem,M9e 1u6,U,79.0,United States of America,OR,1852935.0,Amkor Technology,349.0
W,13762 silver sage way,,BOU266,2.0,ROCH,73398.0,1-551-913-3853,BOURDEAU,4.0,,5.0,,Dayton,93663,O,72.0,United States of America,CO,1528702.0,Psychiatric Solutions,643.0
W,22629 bagby east,,Pan267,3.0,Charly,,1-666-863-1257,Panter,0.0,,0.0,,Frederick,84119,O,26.0,United States of America,NC,178411.0,Calpine,390.0
U,13296 wayside boulevard,m,Wal268,4.0,joli,446105.0,1-938-871-9739,Walbridge,7.0,,4.0,,Thousand Oaks,82602,O,31.0,United States of America,Alberta,2245432.0,Saks,801.0
S,9824 OLYMPIA STREET,M,Mue269,0.0,Kasper,128126.0,1-333-561-7008,Muehle,2.0,,4.0,,Escondido,94429,O,2.0,Canada,VT,3058077.0,BE Aerospace,741.0
D,6907 ferncliff crescent,,Zub270,2.0,Joo-geok,371101.0,1-514-023-2587,Zubans,8.0,,1.0,Apt. 986,Independence,H2A 1V4,O,81.0,Canada,VT,723251.0,Exterran Holdings,821.0
M,24573 lyons avenue,,Sei271,3.0,Winona,263066.0,1-027-811-2670,Seidman,5.0,D,,,Corpus Christi,40511,O,69.0,United States of America,SC,3755553.0,Penn National Gaming,830.0
M,15407 fillmore north,F,Cav272,0.0,king-haut,,1-475-590-2337,Cavasin,,,1.0,,Santa Rosa,M5b 1y9,R,69.0,United States of America,SD,757755.0,PetSmart,441.0
D,850 leon lower,F,Har273,3.0,DARLENE,453776.0,1-214-794-0930,Hartell,2.0,,1.0,,Burlington,E7N 1P6,R,80.0,United States of America,New Brunswick,3610784.0,First Data,484.0
,14635 greene rue,M,Nau274,4.0,Deana,494609.0,1-988-429-0103,Naugle,8.0,R,5.0,,Overland Park,h5k 1o7,O,14.0,United States of America,Manitoba,2994154.0,Liz Claiborne,653.0
D,21034 windchime lower,,Ste275,0.0,Laurette,233618.0,1-143-517-2347,Stegman,7.0,,2.0,,Huntsville,95203,R,39.0,Canada,NJ,612241.0,Alcoa,727.0
U,15868 dewdrop park,m,Cho276,1.0,Renell,,1-709-720-3248,Choo-kang,0.0,D,,,Berkeley,23513,O,0.0,United States of America,TX,1352198.0,Perini,535.0
W,10232 oak hill west,f,Lux277,5.0,Meriann,154521.0,1-314-831-7578,Luxford,9.0,R,4.0,,Casper,T5c 1j1,R,59.0,United States of America,MD,2534935.0,Hudson City Bancorp,320.0
W,950 WILLS WEST,F,Far278,4.0,KATALIN,438162.0,1-342-101-7385,Farnsworth,1.0,,4.0,,Toledo,V6z 1q9,O,60.0,United States of America,WV,3189762.0,Sigma-Aldrich,775.0
M,23223 WOODLAWN UPPER,F,Shi279,3.0,Gayel,352602.0,1-419-495-9429,Shinjo,,,4.0,,Cheyenne,73121,O,4.0,United States of America,OH,447872.0,Plains Exploration,606.0
S,23208 porter crescent,f,Pip280,4.0,Lourdes,194788.0,1-992-551-4676,Piperni,5.0,P,2.0,,Fresno,75267,O,74.0,United States of America,NH,3207012.0,W.R. Berkley,
