AgencyID,Income,FirstName,AddressLine1,NumberCreditCards,Age,Phone,NumberCars,NumberChildren,MaritalStatus,CreditRating,OwnOrRentFlag,Employer,NetWorth
Ice7632,347270.0,Ealrdsynhtadihmsl,Kobkgkfebuucmenkiwfomkpzvbqksljtanzpffqcbmerezuplwjemxtcbgfijlplqkbvt,9.0,,1-633-495-6478,2.0,,W,701.0,O,Neiman Marcus,3064442.0
ZWG7633,399212.0,xfjdwfentojva,TAIWTM,1.0,82.0,1-398-680-0278,5.0,2.0,D,323.0,R,BlackRock,2016524.0
Evw7634,439561.0,Zvowaelneuhpxzphpvtgvfz,Twqwqcihxcqtsikjrbkpdkcjvilxxwufcseemmxkpaevfnnugdvcqakfvfskapafcnvyd,10.0,94.0,1-185-976-7770,4.0,5.0,M,846.0,O,McGraw-Hill,37745.0
Lhl7635,29980.0,fmdcjzjekrwrirumyvfuqnnkxzr,Wvsmbbadsaukihzirleqmihmfjfafpipekvdkefyphameghcopkjeesgzzrbcermehabkebgrek,8.0,16.0,1-490-238-8219,3.0,4.0,M,850.0,O,Family Dollar Stores,503752.0
LYB7636,28693.0,Ohetzpmilrphnhnasiisaypdl,gftdszadvqouvqfmwwscgcdqwrqbpwtnqurrsyiwhkcvhuocznwtwvy,,43.0,1-891-741-2112,2.0,5.0,M,,U,Teleflex,2115180.0
Ijb7637,106794.0,VAUWGMVOILXNGKB,Phqspowfoiqmszxy,3.0,76.0,1-849-918-0984,1.0,2.0,M,564.0,O,,839222.0
Zhf7638,340598.0,Tnwgmuvaaqmxskkyqnvrmnmul,XDPEFDQIMFNMCO,4.0,0.0,1-426-168-3142,3.0,5.0,S,558.0,O,Imation,1851334.0
PYU7639,490597.0,mtovrkjvtfkennjujgpegknnck,FSSAAXLAMAPBOMTNUFG,0.0,33.0,1-757-910-8931,1.0,,U,417.0,O,PPL,1348251.0
Iku7640,499685.0,Lwxdv,AKWOIATLDDKU,6.0,62.0,1-468-325-0119,2.0,2.0,U,487.0,O,Smithfield Foods,2722392.0
HBZ7641,62285.0,Ftvuzjdzocqmcoxvrbqcna,Awzdulnpokgxmcpktscqulqpvxabgunakhqq,9.0,8.0,1-383-310-7894,2.0,0.0,M,639.0,O,Macy's,1785161.0
Pco7642,320885.0,Hnbgeuii,VANVGDDSYEK,3.0,4.0,1-353-727-2029,5.0,5.0,U,625.0,O,Torchmark,2823578.0
Ybv7643,184669.0,Fykbowmpxpbb,TVTDULLNHUZPDNEEKSXEGPXDNE,1.0,39.0,1-028-849-5461,5.0,3.0,D,,O,Herman Miller,2123972.0
Rim7644,126989.0,Ruagwhiorgizpmbphjerywjrr,phbmzmktzmjbzbkqsvgsvojcoukqnfkdnyszoeqyprkqroesnbjv,3.0,90.0,1-480-785-4021,0.0,0.0,S,,R,Kindred Healthcare,112782.0
gnf7645,48144.0,teldp,HWAWSSEUGGKEXQDESYXFHWZ,3.0,7.0,1-443-132-4138,1.0,4.0,M,460.0,,Arch Coal,248311.0
Wxp7646,377787.0,Tmhxnpfgyifx,Tbgfcjvdnlvfdbsflxuslzugybolmyrvhvnmxmsmbjqjbzyhchsimsksjsmefqpcmz,8.0,95.0,1-143-020-1234,5.0,4.0,,793.0,O,Whirlpool,3719851.0
Dxh7647,323782.0,Fpchjcvsrkakkqqsojokdrg,,8.0,59.0,1-475-304-3486,5.0,5.0,U,821.0,O,Arrow Electronics,1920385.0
Aqo7648,31880.0,Heiehcgec,NASLRGJGXPDOGNJSHNLNGBCXJVO,6.0,13.0,1-677-882-6792,3.0,2.0,S,,O,Rock-Tenn,576903.0
fen7649,390190.0,sgapkfrztiyyayezulvi,Qehqgkzddwjunisyacybbnmrmkunpfvrnhfizwrrzbtgfgphxpoonkwajc,8.0,58.0,1-151-067-7411,5.0,3.0,D,643.0,O,R.H. Donnelley,1855037.0
CMQ7650,413821.0,Nohjtayoycptngwoitqzhmuf,Wxsvopaiebzotntohnhbnlweijvcpcixjlldrgjwkkejcj,2.0,67.0,1-645-553-4591,4.0,1.0,U,817.0,O,Pall,2954046.0
Yhb7651,301451.0,QIGFYQTIPFYCR,bwkeulfgsowudelmesxzkmxymtsophjwhtgpfexigpkxyptnpyxrnkomowwfgwmynrvpawzb,10.0,68.0,1-670-793-5351,1.0,2.0,,702.0,O,Burlington Coat Factory,952096.0
mbw7652,5888.0,evwjgjrsttnkbmhmmrswodkvwdqo,efpvvudpddvgaljtnjmshztaeqltzbxxfmwuittcrmivhiqnsqilvepxowxtkjxtpivw,2.0,17.0,1-049-843-6473,1.0,0.0,D,409.0,O,Forest Laboratories,3382998.0
xas7653,254404.0,SMOQFUQUOWABMRDKJPFC,Gicehrtxtlvwiewgl,6.0,44.0,1-739-185-6579,2.0,2.0,,617.0,O,Moody's,3772196.0
MKM7654,290984.0,Jzwgkirmjeznhbniytvkxnhhar,cveuptzbcwxicceqqmqsqgfvhykw,5.0,16.0,1-215-295-5893,3.0,0.0,M,,O,Fidelity National Financial,3180080.0
Jgi7655,441847.0,IMPCDEPQTVPBRBNJNLWAPSYUW,Kqosfw,,27.0,,5.0,5.0,M,756.0,O,Amphenol,3971412.0
Mwv7656,373240.0,Ewwyolurheysjpusipgrmydspux,Alalqiofkazuxcrdgdkvvxnjjvlnfprosowqemufpnlbblbhnnkubuos,5.0,59.0,1-515-341-8405,2.0,4.0,D,484.0,R,Int. Business Machines,1488210.0
YOY7657,461444.0,Indhpnqswpoplupdlejxhjm,Gqvfapurdsetypjkkcceahfodyn,9.0,8.0,1-249-978-7278,1.0,4.0,S,589.0,O,Int. Flavors & Fragrances,2621373.0
Gja7658,255072.0,Dahur,OEEJIPIAMAKDAWOYUMBPPMQMFSSRQFLISJWATRWGNIZKEQBDEIH,0.0,98.0,1-471-716-6210,1.0,4.0,S,380.0,O,Gilead Sciences,1021949.0
rcx7659,255019.0,JLZXMAOFICNNT,cmyrakyntzvrxbwjxthpjcpsdkhktqnjqghaivnwel,10.0,35.0,,1.0,1.0,S,541.0,R,United Rentals,2444319.0
IPA7660,330718.0,Rvrfuknkgeyb,wnasusgubpolystujfhpnewgephvoybwmtocbxktwgh,7.0,57.0,1-982-617-1421,1.0,,M,474.0,,Convergys,362567.0
rbj7661,245130.0,Ruihhbkdjniajgrvwos,WSKYHRCGGHSPINYLUNNDCJPV,4.0,69.0,1-068-568-6056,2.0,1.0,,685.0,O,Mueller Water Products,462234.0
ebw7662,19691.0,Gkirgeljoajnkshohjinbooco,YAWXQBXZPDDAABNXGBSNYTIUCDJWZZRTSGNDQABOTVZORUAKQEQVFJVUYLSFKHXJCWZIFWCVR,10.0,33.0,,4.0,3.0,M,363.0,R,Shaw Group,3936622.0
SQY7663,13490.0,cgqpaxicnbhaaufmao,BVGWFVTBYBIRDMELYIMOPNSCZAAWESPOWEFIWBLMPRMEQUVPUPFZU,9.0,33.0,1-772-155-4468,1.0,1.0,M,605.0,O,Energy Future Holdings,2116904.0
nqw7664,90333.0,beidygiakhaztngnhqsrjhxs,GXDPHMVQYGMVNKXOGSIPAOWQHIXGFMFJSCIUIQHGJIMUWHBVV,6.0,1.0,1-551-833-6226,4.0,4.0,W,394.0,,PHH,63883.0
Fyz7665,210200.0,XXILDDNLYSINLOGZNXHQKGLMEAR,uezrarapf,6.0,19.0,1-894-068-7775,0.0,2.0,U,812.0,R,Simon Property Group,2747738.0
Hds7666,195318.0,MLHCHSATXNEQIRSMEHAM,decxgrglzbzjowqrkgmsqkwajqotkwsxrayznrpwhmxcgtfewbpbqhihjufnsefsjtacgwtotoxaupr,3.0,63.0,,3.0,3.0,M,688.0,R,World Fuel Services,938329.0
ksz7667,486627.0,Qqgzzbefkm,Iuhkirrztibynuvducmelhfrbpybbfmtgalxtlknxkfyidojymbpxqznfggzcnrsdokjssi,9.0,27.0,1-942-682-4165,5.0,5.0,M,808.0,O,Andersons,976093.0
Wzm7668,142918.0,qdjedjylsojhngornkkgmozdbb,zrrfyhpzqiymphjujdoiszfbaqoxorghbfndjyingmjvadtsvmvhnuspwkxewwmmmlvp,1.0,12.0,,,4.0,,492.0,O,L-3 Communications,2031908.0
Xna7669,243364.0,Vszkppbmlhgmjgeiss,xznxzmzinjddcepuvomccimcwdxo,6.0,26.0,1-316-836-0322,4.0,3.0,D,734.0,O,CACI International,660066.0
ugr7670,208343.0,Yizitnh,AGXVRFOCGTMSAVBSNEAIVBAZPJKXRM,7.0,2.0,1-746-466-6593,1.0,5.0,M,579.0,O,M&T Bank Corp.,2777991.0
Qao7671,26787.0,Jkrhfalisxualvrritesxm,Qekhyklpmssrqsvkxvdpgivkatwqwhwntnjmzbtvo,10.0,34.0,1-306-508-0916,0.0,4.0,M,410.0,U,Family Dollar Stores,3148815.0
MXH7672,190609.0,Hfhsubkrpir,Jzjclobnqehedjrffawkrmwpcbwywwxufdboleolvlkipjydnzabpapvuthrazvytlbbwth,7.0,86.0,1-049-405-9872,0.0,4.0,D,743.0,O,Medco Health Solutions,3714775.0
KQU7673,,Htbblpuiuynkio,Rooofgqlzfvudadruvebqrucpvrhuquomygilwn,9.0,47.0,1-539-901-1797,1.0,,M,431.0,O,Crosstex Energy,2203195.0
bxn7674,,odfxd,Ijjqsttsjysflovsamehtpsnbgwderdiqpwcucsqkpjbreipamsfmjkxf,4.0,73.0,1-976-507-8347,0.0,0.0,M,805.0,O,Reynolds American,3708645.0
Opu7675,453308.0,Znewofyktnzry,Awyuevmvxemjnmmdqjmacpxkegcbqhripfnkyrseahdxdsjbbo,9.0,83.0,1-902-376-9596,1.0,0.0,U,688.0,O,PolyOne,2954852.0
Ceo7676,251108.0,obgrwipkwotv,Nnjpkrnygejcbycxkpxilkxagoihwhzkbwz,1.0,99.0,1-532-161-3458,1.0,,D,483.0,O,"Toys ""R"" Us",2421534.0
DZH7677,128853.0,llbtndfaert,Gjftxakuhgilmoatmibqcnbbrmq,7.0,49.0,1-943-745-8094,0.0,0.0,U,844.0,O,Sonoco Products,941243.0
Ocd7678,486933.0,Vowvlsbsbfokxbljqxz,Jjbjstaqhznvdmergcjfamptlhfuyufhtlehcuarxmblvskhidyq,5.0,96.0,1-162-078-3859,3.0,3.0,M,436.0,O,Newfield Exploration,3133101.0
Uyj7679,306545.0,qafdyn,Qkhxmguznnmrfmlvawryvtrrfqgpnhqqestjbi,3.0,12.0,1-881-265-1012,5.0,2.0,D,336.0,U,IAC/InterActiveCorp,2070834.0
mhz7680,7682.0,aqococfdutcrxipsdiizyfbigy,Rqhzrjcuikufwfbplxmtpeqb,1.0,75.0,1-781-682-4447,1.0,1.0,S,688.0,O,MGIC Investment,2617194.0
Sft7681,280763.0,Radeyutyf,Khynanjwhrdrfwwrencsdvowdobshqdocdnludnvlsdpzepgydxe,9.0,29.0,1-716-288-6722,3.0,0.0,U,581.0,O,American International Group,2752340.0
gza7682,296945.0,ockmjwrdbkxoaemodyftxmjcl,Jbvoghxtacvunglpdzjhatiusxn,6.0,4.0,1-407-712-3659,1.0,2.0,,670.0,R,Health Net,2611991.0
Rem7683,176399.0,MPCHPTTYJUWERHWMHALH,Pyoruxpsl,5.0,100.0,1-747-143-2305,0.0,0.0,U,671.0,O,Mueller Industries,3965576.0
cko7684,97252.0,Duhgkwcceehrrqvnnirv,MECWBDSERTHRFQZROJGPHQKIPBSNEKC,10.0,45.0,1-522-074-1862,3.0,4.0,U,352.0,U,American National Insurance,3550405.0
RLN7685,320588.0,Rpmqztmrghojzbyqnivxceyuiha,XRPHDPOQURZXVFLADMA,10.0,63.0,1-867-195-7669,3.0,2.0,S,317.0,O,Morgan Stanley,1566093.0
Qjl7686,18284.0,YTNSVR,iqnzhrksgftjekxfljogmqkrbpkstk,6.0,35.0,1-272-128-3403,4.0,2.0,,809.0,R,Halliburton,1944507.0
YNL7687,,xgayrgnjhvearxja,Jbmoxkiflceta,5.0,61.0,1-174-194-8365,0.0,2.0,S,704.0,,MGIC Investment,3250645.0
qpi7688,80228.0,AJSVULACHMZKBAEN,Wgfjqmnbm,2.0,43.0,1-067-296-1708,1.0,,S,411.0,O,United Services Automobile,2806218.0
Xxi7689,39672.0,fubtbkexiuaacw,,4.0,98.0,1-688-092-7664,,3.0,U,431.0,O,Spartan Stores,2826399.0
axi7690,225036.0,Lygmiirioggkj,qedqattoswfkybkvbacgckvonbkmhyvusxvgmkqmfneusdnjcqim,4.0,84.0,1-784-445-0301,3.0,3.0,M,362.0,O,Moog,91147.0
Wqd7691,224427.0,Xtslyxwajneuihyndtpz,raecjdlfwcwnaaeqeomxmuemrg,4.0,,1-773-485-4247,2.0,3.0,M,532.0,R,Century Aluminum,1036928.0
jur7692,123153.0,Fmeifzrxyvgil,Deamomjpzxjzhfugk,3.0,18.0,1-528-873-2585,5.0,4.0,U,442.0,O,Hayes Lemmerz,2406965.0
NBX7693,,Rugvrsjeadcummqftfmb,Aktcqktdiehyacjhlqknwg,10.0,14.0,1-952-933-5053,2.0,1.0,S,677.0,O,EOG Resources,3588199.0
Naf7694,353487.0,RAVHHLPXNYMAOCOVOWXKHPS,Xasjqyptachbyjrnjvfvznkcwdxmpo,8.0,22.0,1-882-237-0765,4.0,2.0,M,565.0,O,Dresser-Rand Group,
bzc7695,145794.0,eaxqrdredlfrhooq,,5.0,7.0,1-762-453-2464,3.0,1.0,M,365.0,R,Sealed Air,2896930.0
Pmo7696,142515.0,XLJLRWZ,Nzckdxwdktbsqcaurk,5.0,97.0,1-129-593-2017,3.0,5.0,W,406.0,O,Blockbuster,312676.0
goh7697,414775.0,Wwqsseqcbmteqjub,Svabwvthdbgivhnelxqvrhqvvgy,3.0,49.0,1-779-145-2680,0.0,5.0,U,774.0,,Owens Corning,16279.0
Jfb7698,125271.0,Qdakvyntptkywsqpy,cljmtkqahdyyjqizczsefhrlyxcsaeytuutjfxgdl,7.0,25.0,1-770-255-3860,2.0,5.0,S,718.0,R,Robert Half International,1536113.0
Hao7699,,Fhpdqgmswyxgqjhe,Unyjafcdzuerth,2.0,99.0,1-336-236-0201,4.0,,M,588.0,R,Wesco International,184474.0
Dwo7700,93761.0,Fyetnnttkqoewqijbggbvrkxdg,bnljequqgqnghtjrdviskulnynlxrxcxtbbehbggkeacevijpfzkqopdenghvdhjhoyujbvxboltblk,5.0,44.0,1-185-085-5742,1.0,5.0,M,764.0,O,Dana Holding,2971869.0
RJA7701,397902.0,ktggcdbzntnxuxsiosyqegcesu,EUDAFRRFNHWKIULGYBSUDTUTXASRTKSASSDSQBOCJDTTNFNSEYBVRIAH,2.0,96.0,1-957-033-0510,2.0,1.0,U,,O,NBTY,2256728.0
Lph7702,123538.0,Yzurhpzqfcwgkwsgrkjzithjnksa,chfifgrzddwjambrkaommoksjfzpnxvkvppcazeofdnrbmspungachheu,8.0,88.0,1-485-740-9640,4.0,3.0,M,657.0,O,Eastman Chemical,2127026.0
Rfk7703,118013.0,Qijmex,Oclmxjrebkhucmocoldtnepglbejgjnqlikutugptmwrmrucuhztxxbwzwkoiqlsnwtekekkykjpkt,,33.0,1-459-114-0867,3.0,2.0,M,769.0,U,Allergan,3476485.0
RFU7704,45737.0,WDJNJGKCNRPTUNIQNNBBNN,Qmbltoafvggvsolvieqcbeydfsprubcikjiahxx,7.0,8.0,1-671-499-0522,2.0,5.0,M,776.0,O,Global Partners,908035.0
TQH7705,456999.0,Wjfwmudjwwybmmiubeqybeeniystl,HOMAWOXXWEMFPMBHETZHOZBOPJGPFBDFJZQETUMMJAVJO,4.0,55.0,1-817-903-4786,2.0,0.0,U,343.0,O,Fluor,
Bbc7706,326910.0,PMWXCRMVYFVJX,uathejgojclvooynhavibvdjhuspwiyxjtrrbidwiabjxyvcuxcifzyqtwphzvxbfcrykaelbw,5.0,43.0,1-099-914-5598,3.0,4.0,W,568.0,U,FedEx,3054149.0
Yoj7707,166536.0,luklinfqmglorhokwtwvhgqhmhxisf,,5.0,75.0,1-102-019-9878,2.0,0.0,S,830.0,O,Polaris Industries,
lvh7708,337347.0,Mmxepsmk,OHYWSFETLJEYTTMYZDOGFTPBAQKVN,6.0,66.0,1-873-941-1147,3.0,4.0,,812.0,R,Torchmark,248269.0
Zpr7709,41345.0,Ixsoib,WSZYJROXWWIWMVXDTZLJRKAPTUGFNIKPCPNRWASXEWEEUXRZALWYHWKU,6.0,58.0,1-710-953-4977,2.0,4.0,U,489.0,U,Alliance Data Systems,1203267.0
LMG7710,370209.0,Cwurvdjbmuxtioeqbpk,Qfeecmwaxqhkulepjrwbmihojdaovxcukyrlnphlnimczdwhbxkilgjzuoiyhpupzxvcxxtrztifgd,9.0,29.0,1-789-825-2857,5.0,1.0,U,845.0,U,American International Group,3704743.0
WMF7711,343016.0,Jhnamxkltxicm,VIJLPKEZYSJJGTR,0.0,28.0,1-179-937-7265,0.0,4.0,U,735.0,R,Mohawk Industries,3673540.0
Qov7712,186990.0,tdbtkqtfzcnjridma,,4.0,93.0,1-596-337-6757,4.0,3.0,D,615.0,U,Vulcan Materials,982779.0
Vkp7713,46562.0,njcdtc,,6.0,17.0,1-512-224-7078,,4.0,W,,U,OfficeMax,2778471.0
SST7714,98412.0,OMBIVJDP,Zmasw,,98.0,1-552-735-4638,5.0,5.0,U,769.0,U,Michael Foods,2585134.0
Fuk7715,436056.0,ITHLHECNZJLMPKFUHWZCVMIZPUWUXZ,Hvwcslkdbovbksvugzeblranwljqocapxusqfhoxknwsbunmtvsdrquws,10.0,38.0,1-127-805-3262,5.0,4.0,S,406.0,O,Vulcan Materials,3591627.0
Brz7716,36008.0,Erjrxnjctmkhgqwpjzuylkf,DVMTEYEFOGEHXPCXCSOGWGYKOIPFCQAEJN,0.0,44.0,1-985-423-7255,3.0,1.0,U,586.0,O,,1819561.0
Faw7717,417402.0,Ijqvmftaeaoeiycxxi,Oznikwnqknmmzcqghprkmqgvogyqikwolvmyluhxmsculhddmjcxxwcuijvtebhrdmamuus,10.0,27.0,,1.0,0.0,M,630.0,O,Unum Group,2857056.0
Jtn7718,273535.0,lrntptwvbrtnvwdquqpsx,Gvpkllxjihwcdekmhwgrvrjjlemqymitgmisuqksneadi,7.0,94.0,1-019-900-0927,1.0,1.0,U,533.0,O,Domtar,1393892.0
too7719,445562.0,Ouzxts,vunoywivtxaoteia,,,1-055-674-3126,4.0,2.0,M,328.0,O,Sentry Insurance Group,759096.0
Kcd7720,226333.0,Cxogpjlizzckvntqnvns,cgfbhvbutwppcxeqzjnajirvbyji,9.0,60.0,1-539-727-9817,4.0,2.0,M,753.0,O,Constellation Energy,2288668.0
Yhh7721,,Piqrxkifkii,Cnqkflteffhlvuvkvlidzxdddhthinttughoacniyaskjqxcunrgjffmddusvcvayyayerjr,10.0,48.0,1-125-903-5459,3.0,3.0,U,512.0,O,CSX,3580824.0
Adu7722,,Bflmgwcfmker,oigxagmffqteeswxkzbgrigdxtvmfgkkymknfeb,8.0,36.0,1-591-506-8069,5.0,3.0,D,432.0,R,W.W. Grainger,1681450.0
Kwx7723,271054.0,Gjxszyfxpweic,hvvnvoixtwnfzmbjghxksazmfoqqyifvcgqkdqsaknwanpwjavvnifvkfikf,2.0,67.0,1-131-877-8296,5.0,3.0,,323.0,O,Kimberly-Clark,1592047.0
uzl7724,64626.0,Bjobwdoxutojkprezhmpqibkxthznh,Gfopscpludliujcvdkhcomkp,10.0,63.0,1-716-805-3703,3.0,4.0,U,714.0,O,Henry Schein,3596545.0
UXY7725,463945.0,Nesaxzxlulmhmoxztefdk,qgkokxkhlxlezcflupfkujkmnetfgxtqvnvnwajxvksuauioivdieovttkpwbd,7.0,55.0,1-506-286-3588,5.0,2.0,S,730.0,O,State Street Corp.,3093246.0
FRU7726,159731.0,DHICXMQRMKABXBTFUBDUUJDI,xkltqvtdcifskkcnqwkyoawqfszkilztvdcgrfdsrhvmtykrzkcmxdshlwayjjjlstnimjmhcilfjis,5.0,4.0,1-427-982-9005,0.0,,M,346.0,O,Quanta Services,3867919.0
Bjx7727,190805.0,Sfdjitmusbmcjxar,bwmnbuxfotmhhrcyzjwwrnhlqfdipsnrfekiuaaltzpthagegtbllneojphxmpvglgr,1.0,92.0,1-669-946-1808,5.0,3.0,M,,R,Marshall & Ilsley Corp.,3245961.0
zkp7728,43888.0,BROVPAASJ,xgrescoregiylgtboucvujwksdieiawytiklnlimmvomlbmmdhxfucnrqugodotgspmcheziai,7.0,93.0,1-936-581-5888,1.0,1.0,M,818.0,O,Oceaneering International,600366.0
Lbo7729,34137.0,pntucfaekdacxehx,Dzmpjafkabapegvhrgb,4.0,87.0,1-740-256-2368,0.0,0.0,S,623.0,R,Raymond James Financial,1738979.0
TFP7730,196885.0,Yuvfvyhmgf,XJCLEPZFIVOMHEEDDIVHKBXAELURZXM,5.0,44.0,1-559-799-0991,4.0,1.0,S,742.0,R,Valspar,454564.0
XKQ7731,206705.0,holps,Fsqhjvcpihkakzconfp,9.0,95.0,1-287-631-2055,0.0,1.0,M,378.0,O,Live Nation,3912268.0
DQY7732,337299.0,Zhsdvrhwonsusgdyuqztx,FDWXXMAMQBZKBNOFIIQNDSCADQOENVUDHBWDPJRTOFAKIVOX,8.0,61.0,1-100-505-6436,3.0,3.0,D,323.0,,,1966788.0
Ydl7733,280247.0,SWEFUTQ,Hxxljrxmownwpfdjzfhhazbnkdfnpiffelsgcxpqxditxaecp,2.0,23.0,1-167-261-7959,2.0,5.0,M,684.0,R,Health Management Associates,985098.0
VGT7734,286206.0,Trhovdcrqxthcnbbrvdob,Gztlddwbfkctdeykytcx,6.0,16.0,1-653-504-0712,4.0,2.0,U,390.0,O,Wyndham Worldwide,
Wwi7735,153656.0,Fviodsrylzqxraxioqleo,UKXAT,8.0,58.0,,4.0,1.0,M,707.0,O,Broadcom,1053231.0
OJF7736,379503.0,Sgzipqh,dbdoqsilrfcdupggitpkvhybldnpkjhmkarn,2.0,58.0,1-388-567-1492,1.0,1.0,M,368.0,U,Aramark,
Czs7737,19124.0,VLTBIX,Uojulktpnfxloorioipqxhqwsb,5.0,21.0,1-801-318-0082,1.0,2.0,M,534.0,O,Aventine Renewable Energy,3885299.0
Zpa7738,44001.0,lxsuouepduoidrjsneub,GBMBNKNAUUHMFJFEQNTCBMYKAXVPREBJXPVSASRNGVGFLVULZLKZKACREBUFAQQBBAY,9.0,66.0,1-280-292-5628,5.0,2.0,D,379.0,O,Humana,895008.0
Icx7739,461564.0,Yczdgngm,Kmyegtrbw,5.0,92.0,1-075-286-5992,3.0,3.0,,305.0,O,U.S. Bancorp,101325.0
jmm7740,313750.0,Kgqiqsawtbkpgsrsswfadgenvkxxc,VWVVRWRGIWWWKOMBSUMUFEVZIHAKGIQIHHEAAXFAEZMMC,1.0,38.0,1-426-228-4128,3.0,5.0,M,417.0,O,Analog Devices,1279719.0
saz7741,78185.0,PYKDTNCFODSNR,Tmkfklxmjgctanxysefncpqamqeselzmfpezrwabi,9.0,,1-393-250-1404,2.0,4.0,D,536.0,R,Superior Energy Services,3779634.0
Ybr7742,419102.0,ohezji,Ajbnzwvejqbkswwvtsy,10.0,66.0,1-130-076-0722,2.0,4.0,W,773.0,O,Freddie Mac,742822.0
ncz7743,91366.0,Htpngemoolmybunaep,Dwsfrkmjeygpqnhalhpmjmubfaphiplvrmaxoxjbuvwlngdgickyoaellsbsouckh,10.0,55.0,1-984-871-9500,5.0,0.0,S,808.0,O,Autodesk,2761827.0
WWO7744,433487.0,osnyvlqpt,Ykznnjuuroxhpuznomzecemrbkgisiutyjsmzkrlfubclazigcci,2.0,55.0,,3.0,1.0,,660.0,R,Shaw Group,3749505.0
TKP7745,394286.0,Lbbutmfng,nzqeyfxomyrwihdclzsosuosmfeagagowhksexjkl,4.0,83.0,1-203-707-3229,2.0,0.0,W,,O,Commercial Metals,391566.0
Mqz7746,189157.0,Nomvdbagefjlngselxriwhzgpuspcj,hycswjmryjcruwaydqjon,7.0,27.0,1-297-038-0345,1.0,5.0,U,346.0,R,Laclede Group,2959021.0
Dqw7747,22483.0,bnkufhbxijwrfnjsppfsgp,Kdehncqoclbuwntwhopjkdqcbmxporyzkaptffgkvzcifihlsnwmdjfmdeurawdy,4.0,11.0,1-669-932-0648,4.0,5.0,M,475.0,O,Seaboard,2776296.0
seh7748,298307.0,Mmuplbewosfgftjogkaz,AECNOJRMJGCV,2.0,56.0,1-801-131-4681,2.0,4.0,M,499.0,O,General Mills,
Nii7749,353200.0,Nvzlhjvlnefxuixkftbrjpuhvvu,lwcvwkdxmgepseawmpitjxfxmabktjsfvjijabcwogxmvygiftzpvslhgtilarytflfumokm,2.0,54.0,1-340-993-5817,1.0,3.0,U,346.0,O,Family Insurance Group,864947.0
Szc7750,185208.0,Nrxkbu,hcyqwsgegrabatmqxlpfvmmduwmsonjbnktnrgjtcgxhjzjepxqdkhnqabadzqbioagakrlk,0.0,50.0,1-116-138-8621,4.0,5.0,M,431.0,O,Brink's,1146468.0
Mph7751,17790.0,Fqahvzbjrflxo,ikuuxtqqbgnjmmgpswnqfdhbjjvdvibgrnhc,2.0,93.0,1-094-843-5304,2.0,5.0,,823.0,O,Medtronic,1702447.0
Bvl7752,59420.0,IMELHPKYDEXIHELBQRD,TLADWR,5.0,15.0,1-741-266-4363,2.0,5.0,M,344.0,R,United Refining,2293642.0
Nbu7753,178200.0,TFOSMWCFBTVKINAVEEBDKPMBW,Nbtuam,9.0,92.0,1-961-736-5322,2.0,,S,709.0,O,Smithfield Foods,1529653.0
Emz7754,162738.0,ieomjcnhnyysvradllmznsyd,Xcttyxsxrkxiddibhfyygvazmtrfvbicysknzkdxitlhfvqhhtxgmjrewnkxdtjkaesooslbwsz,2.0,22.0,1-098-038-9852,0.0,1.0,W,,R,Medtronic,137515.0
Kkw7755,352913.0,Iqcdijgerjktuahlgojvlo,Tkjwwmdngsjaomzgcxbinjuzlskehwgymszzetcsdlkasted,,25.0,1-648-057-3488,4.0,1.0,S,354.0,O,Cabot,2754879.0
HCT7756,288188.0,ahvvihkvbextremvexfapo,HRNEZM,9.0,77.0,1-827-164-1984,0.0,0.0,S,,O,Electronic Arts,929067.0
BBE7757,385946.0,geryrjjsknqvhuswavmrjmcrefmhoa,KTUMHYEYSQLATWNNWEAFGBTIPIZRNQPZCSGYJVUSSSTYJOUOQMDWJGVCLKJZKMSUZENCXKAR,6.0,26.0,1-852-465-7862,3.0,4.0,D,686.0,,Seaboard,1153023.0
PTM7758,136162.0,WTXMEESMJGTZWDYME,gduichleruxtamrjxgabzgfakyz,7.0,56.0,1-757-808-6215,4.0,3.0,D,643.0,O,DirecTV Group,1933058.0
QJD7759,220449.0,SLZAPLSIUU,yqrfjwbanuajeafvrrlaeswttzlsjjgdyystgzswpjbtlnarjkskswbqtaliwcwdyrvprebl,5.0,16.0,1-443-303-9144,3.0,3.0,M,665.0,O,Allegheny Energy,3179244.0
SFE7760,299284.0,Pbppda,UDBMERHULBTHEXCETBPULYFRPNHSNOOUSRTNTMXPKKJYHUHMNLUZ,9.0,77.0,1-889-677-2295,1.0,3.0,S,519.0,O,Marathon Oil,2912318.0
rro7761,334094.0,Wvtticeyguuhhotrxgmqzsystjnc,Zuldtnbmtwvsnmxbyibkqllvlkhis,6.0,43.0,1-938-614-3949,3.0,2.0,M,615.0,O,Prudential Financial,2828037.0
Imu7762,364719.0,FVVKHPCVSNGTUUITXJ,JIJFXKNYUJIJUJGFKIMEKDRPAAJFLEPFSVQTLFCQFYGPLVCNQKWOPKZDFVWJLHMKEVPFUBDCBAQRDAKF,10.0,94.0,,3.0,2.0,D,,,Dollar General,495577.0
JPU7763,319866.0,Jowuthjstdmjzpl,,9.0,92.0,1-478-332-4603,5.0,,M,812.0,O,Schering-Plough,1793954.0
