AgencyID,NumberChildren,NumberCars,City,CreditRating,NetWorth,Gender,OwnOrRentFlag,NumberCreditCards,PostalCode,FirstName,LastName,MiddleInitial,AddressLine1,AddressLine2,State
bar206,1.0,3.0,Paterson,609.0,1804959.0,F,O,7.0,99503,Alane,barnes,N,23849 westerley south,,MT
ELL207,0.0,2.0,Fullerton,679.0,2957472.0,,O,2.0,80960,ABBYE,ELLIOTT,,1540 murie rue,,MD
for208,0.0,4.0,London,634.0,2919293.0,m,O,6.0,53743,aleen,forslund,P,16633 raymond road,suite 344,NY
Bur209,1.0,1.0,Newark,338.0,3610130.0,,O,4.0,t6d 1k1,collen,Burbidge,U,18676 turman drive,,HI
FOL210,5.0,5.0,Buffalo,332.0,1209441.0,F,O,4.0,91350,NEALA,FOLLMER,,1808 HARDY STREET,,DE
Led211,0.0,0.0,El Paso,721.0,1058712.0,m,O,8.0,37916,CELISSE,Leder,,11115 midland avenue,,PA
kop212,1.0,4.0,Toledo,351.0,1946028.0,,O,3.0,22329,MEHMET,kopke,N,24950 sheppard lane,,IN
pay213,1.0,1.0,Sterling Heights,564.0,1420984.0,,O,6.0,M1i 1r8,Carlis,paylor,,6450 LEMMING RUE,,MT
PAL214,3.0,1.0,New Haven,379.0,213235.0,,O,9.0,h5i 1p1,marshal,PALACEK,,19342 wycliffe park,,WY
fel215,2.0,1.0,Dallas,727.0,472425.0,,O,8.0,M1I 1R5,Fabien,felton,,7582 woodway south,,FL
ATW216,3.0,2.0,Milwaukee,578.0,1160132.0,,O,2.0,53739,basia,ATWELL-BYRNE,,22526 QUEENSBURY LOWER,,RI
Mcb217,1.0,5.0,Anaheim,642.0,2869995.0,M,O,10.0,06603,FARID,Mcbeth,S,18833 3rd park,,CO
Jal218,0.0,1.0,Huntington Beach,,3727044.0,M,O,1.0,28247,jyoti,Jalaie,B,19394 canoas west,apt. 3,SD
vem219,0.0,3.0,Naperville,554.0,2293241.0,,R,,h7g 1u9,Jandy,vempati,,9941 ROYALTON DRIVE,,TX
BAR220,0.0,1.0,Iqaluit,733.0,2846515.0,,U,6.0,90831,VO,BARNICKEL,D,10177 pecos crescent,,VT
PES221,4.0,2.0,Winnipeg,345.0,1619956.0,M,O,10.0,M4j 1o7,Kien,PESOLD,U,20823 WEST CHAPEL AVENUE,,IN
Sha222,0.0,2.0,St. Petersburg,644.0,2367607.0,F,R,6.0,77288,Tybi,Shaughnessy,,13483 ROCKDALE DRIVE,,UT
Sch223,0.0,3.0,Waterbury,564.0,3795566.0,M,U,3.0,77117,Nhien,Schmeing,J,9645 HAYDEN BOULEVARD,,NV
Mat224,3.0,1.0,Lubbock,465.0,734762.0,,O,10.0,45263,Florance,Materna,L,6066 fillmore lower,,TX
JAI225,4.0,,London,652.0,908994.0,,O,8.0,v6g 1p4,Ros,JAIN,,293 conier avenue,,OR
KAR226,4.0,5.0,Des Moines,714.0,2561296.0,,O,6.0,72247,Genevieve,KARNAZES,,7000 ansley lane,,Ontario
gus227,4.0,5.0,Madison,383.0,3181069.0,,R,10.0,E7n 1j9,EMILIO,gustafson,,13635 jarvis south,APT. 587,Saskatchewan
Ann228,5.0,,Scottsdale,336.0,2632226.0,,O,7.0,45272,JANEEN,Annas,K,17362 COFFEY UPPER,,MO
lab229,2.0,0.0,Mount Pearl,626.0,,,O,9.0,x7j 1q2,cathrin,labenek,R,12279 trafalgar crescent,,UT
fli230,0.0,3.0,Iqaluit,549.0,1151333.0,f,U,0.0,80952,kirstin,flindall,M,24717 MIDLAND LANE,,IL
sat231,4.0,5.0,Moreno Valley,492.0,2763939.0,,O,0.0,38157,giles,satkunaseelan,,11493 worley park,,NM
tho232,4.0,2.0,Naperville,327.0,370710.0,,O,0.0,06703,Ted,thornley,I,6492 HAMMOND AVENUE,,NC
CRI233,3.0,3.0,Norfolk,545.0,1192164.0,m,O,10.0,v6u 1r8,hayden,CRIPPS,L,8954 bagby north,,AZ
Gas234,0.0,1.0,Louisville,571.0,223487.0,M,O,0.0,28231,Gail,Gascon,V,11622 josey south,,CT
Cha235,2.0,0.0,Akron,423.0,2341143.0,f,O,7.0,63107,las,Chavers,,11538 collinwood avenue,,VA
Net236,0.0,1.0,Whitehorse,655.0,1774784.0,,O,4.0,H2g 1w7,Noelyn,Nettles,,20913 vickers boulevard,,NV
WOO237,5.0,0.0,Salem,488.0,3951308.0,m,O,0.0,55416,izak,WOODROW,,22274 VICKERY CRESCENT,,VA
val238,,4.0,Memphis,352.0,2756025.0,,,6.0,V6d 1u5,bernita,valerien,,881 vance jackson south,,British Columbia
Ber239,1.0,,Fayetteville,810.0,1833112.0,f,O,0.0,93782,Karmen,Berndt,,15079 DECATUR RUE,,VA
lab240,2.0,2.0,Lansing,686.0,698884.0,,O,8.0,90252,Rio,labranche,F,10424 mitchell street,,TX
VRE241,2.0,0.0,Atlanta,389.0,3287261.0,m,R,0.0,85759,ISABELLE,VREUGDENHIL,X,14195 VERDE PARK,,CO
GOO242,0.0,0.0,Gary,761.0,3337290.0,F,U,,M5g 1x8,Micro,GOODINSON,,10608 bissonnet road,,GA
cha243,1.0,0.0,Atlanta,589.0,2963197.0,,O,4.0,78746,maribel,chaput,S,11237 balmoral way,,NE
TAM244,0.0,0.0,Dawson City,492.0,1487009.0,F,O,1.0,H2f 1z1,NADYA,TAMARELLI,W,15621 yaupon lower,,NC
CUM245,5.0,2.0,Mobile,442.0,3177428.0,M,U,10.0,77288,Darrell,CUMPSTON,,12387 SAUNDERS WEST,Suite 463,OK
SIM246,3.0,4.0,Santa Clarita,649.0,1886280.0,,O,8.0,35277,Hoy,SIMONOVICH,E,6156 holmes court,,MO
Est247,0.0,0.0,Chicago,337.0,1853087.0,,O,8.0,36134,shana,Estes,,17521 REILLY STREET,,AR
han248,,4.0,Nashua,572.0,195847.0,F,R,8.0,V6t 1u3,HQ,haney,P,20093 canterbury way,,MT
Pee249,3.0,4.0,West Covina,666.0,3727580.0,,U,0.0,99597,Co,Peers,Y,11930 alabama south,,Newfoundland
bli250,3.0,2.0,Mesa,567.0,2993662.0,M,O,4.0,V6N 1V1,Beb,blidy,T,22780 terrace lower,,OR
Lea251,3.0,5.0,El Paso,574.0,2886788.0,,O,5.0,T6d 1h7,Sherrill,Leavell,,6481 century lane,,NM
Wil252,0.0,5.0,Victoria,498.0,3672610.0,F,,2.0,M7o 1c5,takehiko,Willhoff,U,11293 rice avenue,,FL
kom253,2.0,5.0,Hayward,836.0,3245637.0,f,R,9.0,M2q 1e8,FLOSSIE,komenda,,9828 WEST EAST,,MS
Wel254,3.0,2.0,Oshawa,759.0,959636.0,,,8.0,64172,Chryste,Welsford,,10369 gemini way,,Saskatchewan
Lac255,5.0,3.0,Hamilton,563.0,1037702.0,,O,6.0,85265,Sheelagh,Lacombe,,23445 GATES WAY,,NE
Hon256,5.0,1.0,Oklahoma City,313.0,69141.0,f,U,8.0,h5k 1p8,DICKENS,Honda,,2160 WEIZMANN DRIVE,,TN
Con257,4.0,0.0,Portland,771.0,2818725.0,,O,6.0,M2P 1F6,Maury,Conley,,16716 fresco road,,OR
han258,5.0,0.0,Macon,717.0,3153373.0,,O,1.0,V6U 1U9,Dorothy,handley,,17068 simpson road,,ID
WOJ259,4.0,4.0,Yellow Knife,355.0,616608.0,,O,2.0,V6F 1W7,CHICKIE,WOJTECKI,,23276 dillbeck upper,,WV
Ami260,4.0,4.0,Santa Rosa,383.0,1014586.0,f,O,10.0,92711,Lavinia,Amini,P,24268 hayden west,,MI
Mo261,5.0,5.0,Fort Wayne,579.0,1679903.0,f,O,1.0,60779,Kristine,Mo,A,2682 LUMBER PARK,,AL
BUR262,3.0,4.0,Inglewood,324.0,1062919.0,,O,5.0,90790,tobi,BUREK,,4129 crestline avenue,,TN
Kos263,2.0,5.0,London,752.0,3684297.0,m,R,0.0,80908,Frederica,Kosten,X,18257 mahonia west,,Manitoba
Bor264,2.0,5.0,Waterbury,723.0,1805618.0,m,O,2.0,74129,Cayla,Borel,,19050 cordoba upper,,CO
LAR265,,2.0,Salem,349.0,1852935.0,,U,1.0,M9e 1u6,BRIAN,LARCHE,K,1121 greene park,,OR
BOU266,5.0,2.0,Dayton,643.0,1528702.0,,O,4.0,93663,ROCH,BOURDEAU,,13762 silver sage way,,CO
Pan267,0.0,3.0,Frederick,390.0,178411.0,,O,0.0,84119,Charly,Panter,,22629 bagby east,,NC
Wal268,4.0,4.0,Thousand Oaks,801.0,2245432.0,m,O,7.0,82602,joli,Walbridge,,13296 wayside boulevard,,Alberta
Mue269,4.0,0.0,Escondido,741.0,3058077.0,M,O,2.0,94429,Kasper,Muehle,,9824 OLYMPIA STREET,,VT
Zub270,1.0,2.0,Independence,821.0,723251.0,,O,8.0,H2A 1V4,Joo-geok,Zubans,,6907 ferncliff crescent,Apt. 986,VT
Sei271,,3.0,Corpus Christi,830.0,3755553.0,,O,5.0,40511,Winona,Seidman,D,24573 lyons avenue,,SC
Cav272,1.0,0.0,Santa Rosa,441.0,757755.0,F,R,,M5b 1y9,king-haut,Cavasin,,15407 fillmore north,,SD
Har273,1.0,3.0,Burlington,484.0,3610784.0,F,R,2.0,E7N 1P6,DARLENE,Hartell,,850 leon lower,,New Brunswick
Nau274,5.0,4.0,Overland Park,653.0,2994154.0,M,O,8.0,h5k 1o7,Deana,Naugle,R,14635 greene rue,,Manitoba
Ste275,2.0,0.0,Huntsville,727.0,612241.0,,R,7.0,95203,Laurette,Stegman,,21034 windchime lower,,NJ
Cho276,,1.0,Berkeley,535.0,1352198.0,m,O,0.0,23513,Renell,Choo-kang,D,15868 dewdrop park,,TX
Lux277,4.0,5.0,Casper,320.0,2534935.0,f,R,9.0,T5c 1j1,Meriann,Luxford,R,10232 oak hill west,,MD
Far278,4.0,4.0,Toledo,775.0,3189762.0,F,O,1.0,V6z 1q9,KATALIN,Farnsworth,,950 WILLS WEST,,WV
Shi279,4.0,3.0,Cheyenne,606.0,447872.0,F,O,,73121,Gayel,Shinjo,,23223 WOODLAWN UPPER,,OH
Pip280,2.0,4.0,Fresno,,3207012.0,f,O,5.0,75267,Lourdes,Piperni,P,23208 porter crescent,,NH
Sug281,1.0,0.0,Sacramento,685.0,303926.0,,O,6.0,78781,Jooran,Sugarman,,791 dexter road,,IL
Kum282,5.0,0.0,Fargo,770.0,3685802.0,,O,5.0,25727,Damian,Kumamoto,F,2939 CHADBOURNE WAY,,SD
LOR283,4.0,4.0,Rapid City,694.0,3180558.0,f,O,4.0,76708,teressa,LORENZO,L,11671 wathan north,,DC
KUR284,3.0,1.0,Raleigh,530.0,,F,O,4.0,46217,Phedra,KURIAN,,240 hoke north,Apt. 247,MO
ser285,0.0,5.0,Oshawa,609.0,3507884.0,f,O,1.0,R5h 1l9,Flora,serbin,D,4482 pico crescent,,NJ
Ado286,4.0,2.0,Yellow Knife,619.0,2230968.0,,O,3.0,23254,ezmeralda,Adolfie,N,24795 clover court,,SD
Bol287,3.0,4.0,Casper,821.0,814197.0,f,O,7.0,38184,Clary,Bolgos,M,19332 paint rock avenue,,AK
sav288,,4.0,Oshawa,553.0,2254862.0,,O,6.0,30398,Yokan,savanh,,8940 beningus park,,Newfoundland
Mar289,0.0,,Bismarck,529.0,91935.0,M,O,,C2B 4X7,PATRIZIA,Marco,F,17719 shadowbriar park,,PA
Bar290,1.0,1.0,Calgary,507.0,1818938.0,,O,4.0,V6V 1Q1,Ileane,Bartush,K,23128 ROSWELL CRESCENT,,NJ
Woo291,2.0,0.0,Ontario,726.0,177543.0,f,O,8.0,33185,olivia,Woodhall,N,1037 bonneville lane,,NJ
Bir292,1.0,2.0,San Diego,684.0,3078579.0,,O,8.0,90150,yolande,Biray,,8426 navidad way,,IL
Lav293,1.0,1.0,Yellow Knife,,1222308.0,,O,4.0,10290,Kitson,Lavelle,A,22609 reagan drive,,Ontario
Mcm294,0.0,0.0,Palmdale,314.0,3341105.0,,O,7.0,21239,Abdullah,Mcmichael,,7895 crestline drive,,MI
Pau295,1.0,,Stockton,,3128005.0,m,O,4.0,C2b 4x5,vradmin,Paulhus,,4078 lexington north,,TN
Lea296,4.0,2.0,Cincinnati,645.0,,,U,9.0,19155,LEUNG,Leathers,F,5798 BELT LINE PARK,Suite 130,MD
Seh297,1.0,3.0,Winnipeg,713.0,,m,R,8.0,92177,collen,Sehgal,A,10530 lancaster south,,CO
hit298,3.0,0.0,Omaha,357.0,594723.0,,O,9.0,55169,Constancy,hitchcock,,16764 mcafee park,,NC
GAS299,,1.0,Iqaluit,649.0,787771.0,M,U,5.0,V6R 1S8,ERNESTO,GASS,,14362 reilly boulevard,,Manitoba
hue300,1.0,1.0,West Covina,835.0,148371.0,,,0.0,06133,wing-man,huether,E,18207 conley south,apt. 35,OR
Kle301,1.0,4.0,Overland Park,,2760822.0,m,O,0.0,53739,FAWN,Kletchko,,4410 porter road,,UT
Win302,,2.0,Brownsville,629.0,2240874.0,f,R,1.0,V5a 1p6,PRYOR,Winsborrow,V,8550 briggs avenue,,IL
Mar303,2.0,3.0,Sioux Falls,587.0,3676798.0,f,O,1.0,77146,Ofelia,Marcheck,M,9561 tartan north,,CA
SWA304,3.0,0.0,Jacksonville,786.0,1137557.0,m,R,8.0,V6w 1r1,elyssa,SWANSTON,,6259 PARKWOOD CRESCENT,Suite 113,ID
Joy305,3.0,4.0,Erie,415.0,978089.0,m,O,10.0,T5D 1L1,Evvie,Joyner,,22632 country road,,LA
mcr306,4.0,5.0,Saskatoon,791.0,3268379.0,,O,5.0,94089,yan-zhen,mcrann,,15329 valderra drive,suite 308,WV
Pre307,5.0,3.0,St. Petersburg,413.0,2476914.0,m,R,0.0,53720,Alka,Presley,X,9536 innsbrook west,,MN
HIN308,5.0,2.0,Toronto,428.0,,M,O,7.0,75216,Laz,HINDLE,,15023 LARNER CRESCENT,,Quebec
Sel309,1.0,1.0,Spokane,810.0,3405002.0,F,O,10.0,94334,Ashlee,Seliske,,311 PIKE SOUTH,,Quebec
Wea310,0.0,2.0,Long Beach,324.0,1958810.0,,U,2.0,T5c 1w9,AUGUSTA,Weathersbee,,10526 doheny rue,,MD
TOM311,1.0,4.0,Fort Worth,587.0,1941022.0,,O,6.0,b1c 1x2,Helga,TOMLIN,C,6488 avalon north,,UT
Ens312,1.0,0.0,Orlando,700.0,1309748.0,M,,1.0,80185,Partick,Enstone,,11674 GREENE WAY,,RI
Ger313,3.0,2.0,Lakewood,734.0,3632370.0,m,O,,87504,ALYS,Gerlt,P,5461 gold crest way,,MA
Bat314,2.0,4.0,Huntington,651.0,2475001.0,m,,0.0,10016,OVILA,Battiston,,22986 norfolk lane,,MN
LON315,4.0,4.0,Hampton,555.0,2075664.0,M,R,,35292,abby,LONSDALE,N,14471 clower rue,,TX
Tun316,2.0,4.0,Oceanside,614.0,1250329.0,,R,1.0,92807,koral,Tunali,F,5140 emerson lane,,WI
eis317,2.0,4.0,Winston-Salem,794.0,212451.0,M,O,8.0,92823,BEVYN,eisen,,8357 buckeye west,,New Brunswick
Vuc318,5.0,1.0,Norfolk,482.0,3049747.0,M,U,8.0,92815,maskell,Vucinich,C,7075 glen loch drive,,ID
bea319,5.0,0.0,Birmingham,591.0,2417447.0,m,O,2.0,77191,Charlsey,beals,,18538 mason south,Apt. 453,British Columbia
Fer320,0.0,1.0,Philadelphia,566.0,2612998.0,,O,8.0,94152,Annick,Fergusson,W,5263 wayne drive,,NV
Soo321,,0.0,Boise,381.0,734375.0,m,O,6.0,V6i 1r8,GURSHARAN,Sood,,7914 wycliffe street,,MN
Bir322,2.0,0.0,Fullerton,374.0,3717995.0,F,O,7.0,84092,garnette,Birkwood,,12357 HAYES LOWER,,IL
Ver323,0.0,0.0,Regina,328.0,956825.0,,O,,36601,nguyet,Verhotz,Q,13626 hawkins street,,Manitoba
De 324,,1.0,Sandy,807.0,,m,O,8.0,T6d 1f3,KORRIE,De souza,C,13920 WEDGEWOOD LANE,,Alberta
Bla325,4.0,3.0,Mesa,311.0,2390111.0,,O,1.0,H2c 1x6,Nazi,Blackburn,,8303 warren road,,TN
Hur326,3.0,5.0,Provo,647.0,3576639.0,M,O,5.0,93361,Nance,Hurd,U,14518 westheimer avenue,,ME
ray327,4.0,0.0,Kitchener,622.0,339669.0,,O,,93726,Corny,rayner,,21119 vickery west,,GA
nix328,0.0,3.0,Idaho Falls,570.0,2731417.0,,R,7.0,h5k 1q7,DANIELLE,nixon,,3222 GRANT LANE,,AK
zag329,5.0,4.0,Allentown,840.0,2179616.0,,R,8.0,73177,bell,zagorski,K,21181 2nd rue,,CT
Roi330,4.0,0.0,Waterbury,389.0,,,O,2.0,02107,Jany,Roithmaier,,24280 piney point rue,,WI
Hog331,5.0,,Raleigh,467.0,2950835.0,,,2.0,19222,Dvm,Hogue,T,7042 ottley park,,MO
Mar332,2.0,2.0,Baton Rouge,793.0,1515524.0,,O,8.0,T6d 1h1,Nedi,Marconi,,10795 balmoral south,Apt. 345,MS
Col333,2.0,4.0,Oshawa,749.0,2007473.0,,O,3.0,H6c 1y1,Gilda,Colantonio,W,15696 chadbourne lower,APT. 492,NY
neg334,2.0,3.0,Carrollton,789.0,1757951.0,,O,8.0,89137,paqs,negandhi,T,2612 havenridge avenue,,MI
Wil335,1.0,2.0,Columbus,768.0,1980948.0,M,O,8.0,94661,Lubomyr,Wildeman,J,15498 durango north,,MD
Gos336,5.0,5.0,Cedar Rapids,625.0,1630998.0,,O,6.0,99211,melantha,Goszczynski,,24178 turtle creek street,,SD
Ntp337,5.0,2.0,Yonkers,751.0,463905.0,F,O,0.0,85029,Quinn,Ntprel,,3570 REYNOLDS UPPER,,Prince Edward Island
mil338,4.0,1.0,Flint,460.0,352542.0,,O,3.0,78522,Kimberli,milway,A,7125 COOPER LOWER,,TN
TEL339,4.0,,Kitchener,812.0,3243615.0,,R,8.0,M7m 1b5,fredi,TELKE,,10570 WEIZMANN LOWER,,ID
RIV340,4.0,4.0,Grand Prairie,532.0,156383.0,m,O,0.0,27407,nuri,RIVERS,,428 EMERSON WEST,,MO
hol341,1.0,4.0,Alexandria,509.0,3366650.0,,R,8.0,85722,Zondra,hollen,M,5524 frostwood court,,Ontario
Fry342,4.0,5.0,Overland Park,461.0,3762007.0,m,R,0.0,V6n 1w1,Suvanee,Fryar,,6106 ASHLAND EAST,,UT
Esc343,,2.0,Columbia,,2915479.0,f,O,2.0,e7n 1j9,Cornelle,Esch,D,9390 fir street,,CT
LID344,2.0,5.0,Fort Smith,332.0,518175.0,d,,4.0,19194,Pammy,LIDDLE,,4871 havenridge court,,CA
BAY345,4.0,5.0,Kitchener,371.0,3240188.0,m,R,1.0,23295,ISADORA,BAYERKOHLER,H,2116 whistler upper,,IN
SED346,1.0,1.0,Lowell,546.0,492570.0,F,O,8.0,93800,Subra,SEDDIGH,,12683 starling upper,Apt. 449,NE
SHU347,1.0,3.0,Fairbanks,754.0,3189432.0,M,U,6.0,60606,gillie,SHUKOR,,6795 greenspoint street,,VT
hin348,,4.0,St. Catharines,516.0,1862636.0,m,O,2.0,91323,Whitfield,hinsdale,,8065 killeen upper,,HI
Luw349,1.0,1.0,San Buenaventura,737.0,1891784.0,,O,1.0,H2E 1Y3,Shana,Luwemba,,7366 fox boulevard,Apt. 954,WA
PCB350,2.0,4.0,San Diego,404.0,2999683.0,m,O,1.0,T5a 1v4,Kaile,PCBOARDS,,12530 CLOWER CRESCENT,,Saskatchewan
BEZ351,2.0,4.0,Syracuse,583.0,1482145.0,,O,0.0,m1h 1p3,Reeba,BEZANSON,,6284 cordoba boulevard,,SC
Buc352,3.0,5.0,Charlotte,461.0,2237352.0,,O,8.0,35852,Brenton,Buckingham,E,21119 vickery west,,OK
RAM353,3.0,5.0,Winnipeg,343.0,2903967.0,,O,2.0,83402,NERTI,RAMPAUL,,16917 FARMERS UPPER,,NJ
THR354,0.0,3.0,Pembroke Pines,431.0,2208391.0,,O,0.0,T5C 1M5,MARJI,THREADER,,24867 wilmington park,,KY
RAU355,4.0,1.0,Plano,319.0,1052954.0,,R,10.0,90150,Aloysia,RAUD,L,18313 5TH LANE,,ME
Gol356,2.0,5.0,Fort Wayne,504.0,3751568.0,m,O,0.0,23502,marietta,Goldberg,,17405 palisades road,,WY
Upd357,4.0,4.0,San Buenaventura,611.0,1980882.0,f,O,6.0,48910,janean,Updt,M,21404 SHERIDEN SOUTH,,MO
MOR358,2.0,4.0,Mount Pearl,359.0,579641.0,,O,2.0,T6C 1D7,irving,MORIARTY,R,9086 ridgelea boulevard,,AK
SHA359,2.0,5.0,Sandy,398.0,3476510.0,,O,2.0,90760,Ganesh,SHAFIK,F,20929 lee east,,CT
Cla360,4.0,3.0,Henderson,,505464.0,,O,4.0,V6M 1U1,DISCOVER,Claxton,S,4812 NORMAN WAY,,SD
LIC361,0.0,0.0,Mobile,537.0,2494978.0,,O,0.0,T5a 1j8,manuela,LICERIO,V,15424 bramblewood north,,IA
PEL362,5.0,5.0,Hilo,743.0,1609289.0,,O,1.0,20073,vu,PELKIE,,13056 BEATTY WAY,Suite 471,UT
Ash363,3.0,5.0,Virginia Beach,432.0,,,O,8.0,50321,anni,Ashraf,K,18787 englewood park,,Newfoundland
DYN364,3.0,2.0,Fullerton,614.0,1681770.0,B,R,10.0,E7n 1n1,hesther,DYNIE,,14004 pelan way,,ID
Lar365,1.0,0.0,Lancaster,704.0,,,O,6.0,10710,brynna,Larmour,,12683 starling upper,,MI
ENG366,3.0,2.0,Durham,604.0,2933990.0,,R,0.0,90826,CANTRELL,ENGINEERING,,14553 round lake boulevard,,CA
Har368,2.0,0.0,Fort Wayne,556.0,2112951.0,f,R,5.0,93850,Shelbi,Haroutounian,,20776 whistler west,,MD
Hey369,5.0,2.0,Seattle,344.0,3418282.0,,O,1.0,83721,Elzbieta,Heydon,J,4684 whale court,,KS
leh370,3.0,0.0,Vancouver,388.0,2898609.0,,O,6.0,V6c 1r8,KAI-WAI,lehrbaum,C,23701 PELICAN WAY,,WI
Co-371,,4.0,Tucson,416.0,1765032.0,,O,8.0,90320,Felisha,Co-op,V,15108 ryder road,apt. 926,NC
Elt372,2.0,2.0,Oxnard,709.0,3176317.0,,O,6.0,M9e 1t7,Rchlab,Elting,,24795 clover court,,TN
Alv373,,2.0,Corona,426.0,461490.0,F,O,5.0,80081,CARLYNNE,Alvaro,I,18614 TIDE MILL COURT,,IL
YOK374,1.0,0.0,Sacramento,665.0,3164372.0,f,R,2.0,25325,JAWAID,YOKELEY,H,22461 MORTON EAST,,OR
ZIN375,0.0,2.0,Escondido,547.0,1294197.0,,O,3.0,E7o 1p7,twana,ZINGELER,,22151 bluff road,,DC
zim376,4.0,0.0,Chicago,558.0,661877.0,m,O,,10017,KALI,zimmermann,K,20405 DOWLEN NORTH,,Saskatchewan
laf377,4.0,4.0,Frederick,511.0,2709193.0,,O,9.0,V6c 1r4,Marguerite,lafargue,X,4501 norfolk east,,KS
POP378,,1.0,Thousand Oaks,504.0,1744304.0,M,R,7.0,E7n 1f9,Yannick,POPOVICS,Q,3262 KATHERINE NORTH,,British Columbia
men379,2.0,5.0,Mobile,693.0,1670195.0,,O,6.0,T6a 1d7,issy,menashian,V,15330 payne drive,,MI
TUR380,4.0,5.0,Pomona,454.0,1443342.0,,O,0.0,M5c 1x6,Phuong,TURCOTTE,,11293 rice avenue,,CT
fee381,4.0,0.0,Little Rock,372.0,681302.0,F,O,10.0,e7o 1h3,Ernesto,feeley,H,14656 coffey rue,,IA
ter382,3.0,0.0,Hilo,568.0,3406439.0,F,O,9.0,64103,vikky,terranella,,20065 clara way,,NH
BAR383,4.0,4.0,Simi Valley,530.0,315234.0,,R,4.0,72241,chloe,BARSZCZEWSKI,,16825 BITTERCREEK WAY,,TN
Tap384,5.0,0.0,Las Vegas,770.0,2584094.0,,O,7.0,77085,tilak,Tappert,V,2916 THROCKMORTON SOUTH,,MS
Mod385,4.0,1.0,Ottawa,646.0,,f,O,2.0,h5k 1o1,Bob,Modl,,11912 JARVIS WEST,Apt. 936,Ontario
cim386,4.0,4.0,Vallejo,397.0,977864.0,F,O,1.0,06515,SKICLUB,cimolai,,3788 HOLMES RUE,APT. 587,CT
Sal387,1.0,3.0,Iqaluit,713.0,1163838.0,,O,1.0,80085,Marybeth,Salb,,14497 FROSTWOOD BOULEVARD,,RI
bru388,1.0,2.0,Lowell,346.0,69460.0,f,O,9.0,m5f 1u3,Nawa,bruhl,,20880 PALM UPPER,,TX
GAU389,3.0,4.0,Rochester,482.0,3599223.0,,O,8.0,V6l 1w7,Lydie,GAUDET,,5049 mills avenue,,Saskatchewan
LOB390,3.0,5.0,Salinas,753.0,1381885.0,T,O,2.0,35227,candida,LOBAUGH,L,21180 TRAFALGAR WAY,,CA
DAN391,5.0,1.0,Buffalo,691.0,171313.0,m,,10.0,70501,wieslaw,DANBROOK,,4371 ASHFORD HOLLOW LANE,,MN
SAL392,0.0,1.0,Cincinnati,587.0,1373558.0,m,R,6.0,M9f 1t5,Joke,SALKINI,,21891 DEWEY STREET,,AK
Mar393,5.0,0.0,Memphis,566.0,2335796.0,f,R,0.0,T5D 1M9,MARY-MICHELLE,Marx,V,14835 westover boulevard,,KS
Bra394,1.0,3.0,Chicago,323.0,2494081.0,m,O,7.0,64182,Txp,Bratten,P,6284 cordoba boulevard,,PA
Koc395,4.0,5.0,Mount Pearl,344.0,252245.0,m,O,8.0,79910,BRIT,Koch,,10905 apollo west,,IA
Pla396,0.0,0.0,Palmdale,765.0,3970725.0,,O,4.0,07113,celestine,Platthy,U,14817 BAILEY BOULEVARD,,OH
mcc397,4.0,1.0,Grand Rapids,,2030035.0,,O,7.0,38138,amberly,mccuaig,,22133 wesleyan way,,ND
Des398,4.0,0.0,Whitehorse,650.0,2227601.0,,O,6.0,92155,cayla,Despault,S,10877 CENTURY CRESCENT,,IN
NOR399,2.0,4.0,Fort Wayne,466.0,1012111.0,,R,,90772,tonu,NORWOOD,,16354 SAND RUE,,CA
Paq400,,4.0,Elizabeth,538.0,1927066.0,M,U,3.0,V5c 1p9,candace,Paquin,,2533 WOLFE NORTH,,VT
Sfi401,4.0,2.0,Fort Lauderdale,780.0,2530133.0,M,O,8.0,95263,Zbignew,Sfiroudis,A,5128 BELLWOOD CRESCENT,,IN
Amo402,0.0,4.0,Waco,690.0,2695189.0,M,O,5.0,95260,Ninnette,Amouzgar,N,5680 powers drive,,KY
Say403,4.0,3.0,Buffalo,660.0,392585.0,M,O,5.0,14201,davita,Sayegh,,17774 applewood rue,,MN
ang404,3.0,3.0,Providence,369.0,3170355.0,M,R,2.0,V6w 1v2,Lilias,angus,C,2777 durand crescent,,NH
lig405,4.0,3.0,Chesapeake,368.0,57156.0,F,O,6.0,60700,CORILLA,lighthall,,8096 northland road,,GA
Sch406,0.0,0.0,Austin,434.0,237138.0,F,O,4.0,10209,Manuela,Schwab,C,12880 whittington west,,WY
BRA407,5.0,2.0,Chattanooga,500.0,2960029.0,F,O,9.0,t5c 1l7,Lawrence,BRANNAN,,20917 carlingford crescent,,Ontario
Coa408,3.0,4.0,Vancouver,521.0,2645718.0,,O,1.0,36167,NUNTEL,Coallier,N,12397 ingersoll upper,,IA
NAR409,0.0,0.0,Fort Worth,573.0,2500380.0,f,O,4.0,06710,RAMIZ,NARAYANAN,T,9818 PEARSON AVENUE,,WY
cai410,5.0,3.0,Irving,474.0,,,O,2.0,H5I 1Q9,JORDAN,caine,,17991 chamberlin way,,MT
hol411,4.0,3.0,Sterling Heights,,823819.0,M,U,2.0,68508,Tedra,holdren,,3561 hilltop lower,,WI
YED412,3.0,4.0,Toronto,702.0,1279474.0,m,R,6.0,60634,Carly,YEDEMA,,15129 ROSEMAN UPPER,,British Columbia
