AgencyID,Employer,LastName,CreditRating,Income,AddressLine1,NumberCreditCards,City,NetWorth,OwnOrRentFlag,State,Country,Phone,NumberCars,NumberChildren,MaritalStatus,Age
EMG7616,,EMGQKGEOTCGAFGDZVTRUAVGZYPM,844.0,314001.0,Idxmryfqfxjwygiupsvahogtgmfblkxthoqfgrdeuchamwhdjpupmcclxwkppzpt,8.0,Evansville,2025465.0,R,WI,United States of America,1-067-518-3854,0.0,1.0,M,
Hjn7617,Universal Health Services,Hjnljezrxojeaoustvawackahexa,766.0,168309.0,Gqewktqrrjfbnpatabopksiemhbecyoadkxaldjzkcxdnfyissksjcswkezsvqqodaybteddmn,8.0,Honolulu,695307.0,O,MS,Canada,1-188-554-1671,1.0,4.0,M,36.0
CYP7618,Time Warner,CYPTBBGPWKKKFNOUHJ,521.0,322765.0,wqthjtgarfuteltgcckdynvrfpiuivsimldzlpf,10.0,Cleveland,3238398.0,O,OK,United States of America,1-168-215-2223,2.0,4.0,M,31.0
KPN7619,Sealed Air,KPNRNVLRFUTOWOERTCSIRQZ,306.0,311253.0,HITOZAEKDUJCXSKBHPQYZQSMKSTJXLVHU,7.0,Livonia,1213578.0,O,GA,United States of America,1-228-022-3056,1.0,5.0,W,55.0
Vbi7620,Sprint Nextel,Vbimifwtrtvb,411.0,140296.0,Blsmawjjdmdamrhqyqgzmbkfa,9.0,Little Rock,103708.0,R,TN,United States of America,1-926-766-1124,5.0,5.0,W,66.0
ehb7621,,ehbcbdctlcspuvwbqveohanmkolbw,,439984.0,Stofpzwyhkpmuq,3.0,Halifax,1086081.0,O,SC,United States of America,1-538-797-1948,1.0,5.0,M,22.0
TMQ7622,Quiksilver,TMQACIIUMYYZHYX,702.0,454011.0,LPPSVGKGAUQESCWZEDIMRDWXUAJHNNYZUGVANEOPQEJGBKDNSTJEXOJSJQJXLLZRREKKD,8.0,Peoria,1349626.0,O,AR,United States of America,1-627-234-0841,5.0,0.0,U,51.0
Lsb7623,Valspar,Lsbutxufufshmkqnscnhx,842.0,191541.0,,1.0,San Jose,1083092.0,R,MT,United States of America,1-876-492-0782,1.0,5.0,S,26.0
Dpz7624,Timken,Dpzpfctp,528.0,,Twfsibyhrvrnvcygkdiwyokzoikvjbawfwpiachehbzcinnvdgevmbuozxru,0.0,Charlotte,1662799.0,R,WY,United States of America,1-436-946-7319,2.0,1.0,U,100.0
Zuj7625,,Zujmcfzznpfohsdp,300.0,,cnckvldjedzgdqhy,5.0,Hilo,3548540.0,R,WY,United States of America,1-281-780-2897,3.0,3.0,W,13.0
Jqk7626,Occidental Petroleum,Jqkozdva,752.0,269215.0,,7.0,Yonkers,881414.0,O,WV,United States of America,1-421-286-4139,2.0,1.0,S,11.0
ijb7627,,ijbcvbgglqupyentiqncsnswyygl,303.0,193126.0,VITKCZSDQUXZTMLICIBDHMBKLDLCTRVNDXMCHYEHGKHEVTWIYGOYVVMGCSUTKYDEVACOBPWCJYA,0.0,Modesto,1712200.0,O,CA,Canada,1-908-354-2709,0.0,4.0,M,62.0
NMO7628,Massey Energy,NMOXMHMVUDGY,418.0,462618.0,qehomraquwxrkb,10.0,Louisville,847446.0,O,Alberta,United States of America,1-466-560-2530,3.0,5.0,M,13.0
Tef7629,Weyerhaeuser,Tefewe,667.0,212026.0,pqcvwpsrvpzvqbvhsmxgvaigjfvoqwnjrzcpnlwqcqhzedfjoqpahrugzhperwh,4.0,Eugene,344294.0,O,New Brunswick,United States of America,1-578-686-8082,3.0,3.0,W,23.0
Sdj7630,National Fuel Gas,Sdjhq,441.0,371024.0,Vhixcyutfffwnvhjcajyuzaqshhtpkcdxkxayylwdfdvwdqejppkxhwfe,7.0,Buffalo,1534879.0,U,British Columbia,United States of America,1-166-077-1436,1.0,4.0,D,51.0
Pbr7631,Pep Boys,Pbrfgfdwedgrmifitr,471.0,235810.0,kxnhxkeruywqzmkpbwatzrjybxepmuyrnmxtcjblsbdaewnizpa,0.0,Santa Fe,3897101.0,O,DE,United States of America,1-535-320-1881,3.0,2.0,U,2.0
Ice7632,Neiman Marcus,Icejebxweavlnddpjz,701.0,347270.0,Kobkgkfebuucmenkiwfomkpzvbqksljtanzpffqcbmerezuplwjemxtcbgfijlplqkbvt,9.0,Springfield,3064442.0,O,CT,United States of America,1-633-495-6478,2.0,,W,
ZWG7633,BlackRock,ZWGIV,323.0,399212.0,TAIWTM,1.0,Anchorage,2016524.0,R,Quebec,United States of America,1-398-680-0278,5.0,2.0,D,82.0
Evw7634,McGraw-Hill,Evwthrqmqfpsbpdqojtqzpjmpoea,846.0,439561.0,Twqwqcihxcqtsikjrbkpdkcjvilxxwufcseemmxkpaevfnnugdvcqakfvfskapafcnvyd,10.0,Winnipeg,37745.0,O,NJ,United States of America,1-185-976-7770,4.0,5.0,M,94.0
Lhl7635,Family Dollar Stores,Lhlatzfku,850.0,29980.0,Wvsmbbadsaukihzirleqmihmfjfafpipekvdkefyphameghcopkjeesgzzrbcermehabkebgrek,8.0,Waco,503752.0,O,MN,United States of America,1-490-238-8219,3.0,4.0,M,16.0
LYB7636,Teleflex,LYBUGCXZYJSERVQKQJKNIIW,,28693.0,gftdszadvqouvqfmwwscgcdqwrqbpwtnqurrsyiwhkcvhuocznwtwvy,,Stockton,2115180.0,U,NE,United States of America,1-891-741-2112,2.0,5.0,M,43.0
Ijb7637,,Ijbmwiomutrflaupolplmfjsqh,564.0,106794.0,Phqspowfoiqmszxy,3.0,Boston,839222.0,O,VA,Canada,1-849-918-0984,1.0,2.0,M,76.0
Zhf7638,Imation,Zhftulgpedd,558.0,340598.0,XDPEFDQIMFNMCO,4.0,Memphis,1851334.0,O,PA,United States of America,1-426-168-3142,3.0,5.0,S,0.0
PYU7639,PPL,PYUHQOCHAUAWGKHHLXQNUWZTEBN,417.0,490597.0,FSSAAXLAMAPBOMTNUFG,0.0,Sydney,1348251.0,O,WV,United States of America,1-757-910-8931,1.0,,U,33.0
Iku7640,Smithfield Foods,Ikufiibsvk,487.0,499685.0,AKWOIATLDDKU,6.0,Shreveport,2722392.0,O,WY,Canada,1-468-325-0119,2.0,2.0,U,62.0
HBZ7641,Macy's,HBZACUNNIOTFKFSTCILLC,639.0,62285.0,Awzdulnpokgxmcpktscqulqpvxabgunakhqq,9.0,Modesto,1785161.0,O,MN,United States of America,1-383-310-7894,2.0,0.0,M,8.0
Pco7642,Torchmark,Pcofbhaqeemibnkjtsoxmdibmpquo,625.0,320885.0,VANVGDDSYEK,3.0,Hull,2823578.0,O,VT,United States of America,1-353-727-2029,5.0,5.0,U,4.0
Ybv7643,Herman Miller,Ybvjle,,184669.0,TVTDULLNHUZPDNEEKSXEGPXDNE,1.0,Yonkers,2123972.0,O,WV,United States of America,1-028-849-5461,5.0,3.0,D,39.0
Rim7644,Kindred Healthcare,Rimdakhncfjlrbor,,126989.0,phbmzmktzmjbzbkqsvgsvojcoukqnfkdnyszoeqyprkqroesnbjv,3.0,Atlanta,112782.0,R,IN,United States of America,1-480-785-4021,0.0,0.0,S,90.0
gnf7645,Arch Coal,gnfkwjxmvkbeh,460.0,48144.0,HWAWSSEUGGKEXQDESYXFHWZ,3.0,Hayward,248311.0,,MS,Canada,1-443-132-4138,1.0,4.0,M,7.0
Wxp7646,Whirlpool,Wxphiul,793.0,377787.0,Tbgfcjvdnlvfdbsflxuslzugybolmyrvhvnmxmsmbjqjbzyhchsimsksjsmefqpcmz,8.0,Savannah,3719851.0,O,CO,United States of America,1-143-020-1234,5.0,4.0,,95.0
Dxh7647,Arrow Electronics,Dxhuevhfuceqmpoolmuhflp,821.0,323782.0,,8.0,Fullerton,1920385.0,O,PA,Canada,1-475-304-3486,5.0,5.0,U,59.0
Aqo7648,Rock-Tenn,Aqopbqsxqxjj,,31880.0,NASLRGJGXPDOGNJSHNLNGBCXJVO,6.0,Overland Park,576903.0,O,DE,United States of America,1-677-882-6792,3.0,2.0,S,13.0
fen7649,R.H. Donnelley,fenowyirqcdcwwo,643.0,390190.0,Qehqgkzddwjunisyacybbnmrmkunpfvrnhfizwrrzbtgfgphxpoonkwajc,8.0,Alexandria,1855037.0,O,Prince Edward Island,United States of America,1-151-067-7411,5.0,3.0,D,58.0
CMQ7650,Pall,CMQIHWYKNOLSX,817.0,413821.0,Wxsvopaiebzotntohnhbnlweijvcpcixjlldrgjwkkejcj,2.0,Fort Collins,2954046.0,O,TN,Canada,1-645-553-4591,4.0,1.0,U,67.0
Yhb7651,Burlington Coat Factory,Yhbbdqabnbldfqhnofnxdrzrj,702.0,301451.0,bwkeulfgsowudelmesxzkmxymtsophjwhtgpfexigpkxyptnpyxrnkomowwfgwmynrvpawzb,10.0,Santa Fe,952096.0,O,CA,United States of America,1-670-793-5351,1.0,2.0,,68.0
mbw7652,Forest Laboratories,mbwpxwoq,409.0,5888.0,efpvvudpddvgaljtnjmshztaeqltzbxxfmwuittcrmivhiqnsqilvepxowxtkjxtpivw,2.0,Simi Valley,3382998.0,O,TN,United States of America,1-049-843-6473,1.0,0.0,D,17.0
xas7653,Moody's,xasiqx,617.0,254404.0,Gicehrtxtlvwiewgl,6.0,Mesa,3772196.0,O,FL,United States of America,1-739-185-6579,2.0,2.0,,44.0
MKM7654,Fidelity National Financial,MKMKDBNJNERUJSQYY,,290984.0,cveuptzbcwxicceqqmqsqgfvhykw,5.0,Simi Valley,3180080.0,O,TN,United States of America,1-215-295-5893,3.0,0.0,M,16.0
Jgi7655,Amphenol,Jgiimqxenotyp,756.0,441847.0,Kqosfw,,Charlotte,3971412.0,O,OR,United States of America,,5.0,5.0,M,27.0
Mwv7656,Int. Business Machines,Mwvgdm,484.0,373240.0,Alalqiofkazuxcrdgdkvvxnjjvlnfprosowqemufpnlbblbhnnkubuos,5.0,St. Petersburg,1488210.0,R,ME,United States of America,1-515-341-8405,2.0,4.0,D,59.0
YOY7657,Int. Flavors & Fragrances,YOYQEKTGQPVGKZZXM,589.0,461444.0,Gqvfapurdsetypjkkcceahfodyn,9.0,Washington,2621373.0,O,SC,United States of America,1-249-978-7278,1.0,4.0,S,8.0
Gja7658,Gilead Sciences,Gjaqmimggdmubhczafzufuklxgxos,380.0,255072.0,OEEJIPIAMAKDAWOYUMBPPMQMFSSRQFLISJWATRWGNIZKEQBDEIH,0.0,Tallahassee,1021949.0,O,Ontario,United States of America,1-471-716-6210,1.0,4.0,S,98.0
rcx7659,United Rentals,rcxczhucwf,541.0,255019.0,cmyrakyntzvrxbwjxthpjcpsdkhktqnjqghaivnwel,10.0,Mesa,2444319.0,R,GA,United States of America,,1.0,1.0,S,35.0
IPA7660,Convergys,IPAZTGHTPTW,474.0,330718.0,wnasusgubpolystujfhpnewgephvoybwmtocbxktwgh,7.0,Portland,362567.0,,VA,Canada,1-982-617-1421,1.0,,M,57.0
rbj7661,Mueller Water Products,rbjgdyplkrcutrs,685.0,245130.0,WSKYHRCGGHSPINYLUNNDCJPV,4.0,Las Vegas,462234.0,O,KY,United States of America,1-068-568-6056,2.0,1.0,,69.0
ebw7662,Shaw Group,ebwticokpfdypejppslctr,363.0,19691.0,YAWXQBXZPDDAABNXGBSNYTIUCDJWZZRTSGNDQABOTVZORUAKQEQVFJVUYLSFKHXJCWZIFWCVR,10.0,Sudbury,3936622.0,R,SC,United States of America,,4.0,3.0,M,33.0
SQY7663,Energy Future Holdings,SQYYLFSC,605.0,13490.0,BVGWFVTBYBIRDMELYIMOPNSCZAAWESPOWEFIWBLMPRMEQUVPUPFZU,9.0,Sunnyvale,2116904.0,O,NC,United States of America,1-772-155-4468,1.0,1.0,M,33.0
nqw7664,PHH,nqwvfudiscyqixxng,394.0,90333.0,GXDPHMVQYGMVNKXOGSIPAOWQHIXGFMFJSCIUIQHGJIMUWHBVV,6.0,Birmingham,63883.0,,KS,United States of America,1-551-833-6226,4.0,4.0,W,1.0
Fyz7665,Simon Property Group,Fyzxvqjbmfgyeyswcxbogeytfuqur,812.0,210200.0,uezrarapf,6.0,Orlando,2747738.0,R,MO,Canada,1-894-068-7775,0.0,2.0,U,19.0
Hds7666,World Fuel Services,Hdsxrjpdyr,688.0,195318.0,decxgrglzbzjowqrkgmsqkwajqotkwsxrayznrpwhmxcgtfewbpbqhihjufnsefsjtacgwtotoxaupr,3.0,Albuquerque,938329.0,R,OK,United States of America,,3.0,3.0,M,63.0
ksz7667,Andersons,kszsqhunjdmjqhozzck,808.0,486627.0,Iuhkirrztibynuvducmelhfrbpybbfmtgalxtlknxkfyidojymbpxqznfggzcnrsdokjssi,9.0,Nashville,976093.0,O,LA,United States of America,1-942-682-4165,5.0,5.0,M,27.0
Wzm7668,L-3 Communications,Wzmdnrkeh,492.0,142918.0,zrrfyhpzqiymphjujdoiszfbaqoxorghbfndjyingmjvadtsvmvhnuspwkxewwmmmlvp,1.0,Akron,2031908.0,O,Saskatchewan,United States of America,,,4.0,,12.0
Xna7669,CACI International,Xnafmengguewmwckz,734.0,243364.0,xznxzmzinjddcepuvomccimcwdxo,6.0,Lubbock,660066.0,O,KY,United States of America,1-316-836-0322,4.0,3.0,D,26.0
ugr7670,M&T Bank Corp.,ugrohhoiopurrh,579.0,208343.0,AGXVRFOCGTMSAVBSNEAIVBAZPJKXRM,7.0,St. Paul,2777991.0,O,NH,United States of America,1-746-466-6593,1.0,5.0,M,2.0
Qao7671,Family Dollar Stores,Qaondcvjqnzbdtnhd,410.0,26787.0,Qekhyklpmssrqsvkxvdpgivkatwqwhwntnjmzbtvo,10.0,Columbus,3148815.0,U,NM,United States of America,1-306-508-0916,0.0,4.0,M,34.0
MXH7672,Medco Health Solutions,MXHLAVXOZQHBUBMXESG,743.0,190609.0,Jzjclobnqehedjrffawkrmwpcbwywwxufdboleolvlkipjydnzabpapvuthrazvytlbbwth,7.0,Abilene,3714775.0,O,NE,United States of America,1-049-405-9872,0.0,4.0,D,86.0
KQU7673,Crosstex Energy,KQUJOIXHOLTVWZCHD,431.0,,Rooofgqlzfvudadruvebqrucpvrhuquomygilwn,9.0,Biloxi,2203195.0,O,New Brunswick,United States of America,1-539-901-1797,1.0,,M,47.0
bxn7674,Reynolds American,bxnxlbwaecusydvfagorkjv,805.0,,Ijjqsttsjysflovsamehtpsnbgwderdiqpwcucsqkpjbreipamsfmjkxf,4.0,Cincinnati,3708645.0,O,MD,United States of America,1-976-507-8347,0.0,0.0,M,73.0
Opu7675,PolyOne,Opuqjoidjwgejjmkquot,688.0,453308.0,Awyuevmvxemjnmmdqjmacpxkegcbqhripfnkyrseahdxdsjbbo,9.0,Tulsa,2954852.0,O,WV,United States of America,1-902-376-9596,1.0,0.0,U,83.0
Ceo7676,"Toys ""R"" Us",Ceodsyerdrcenlfqt,483.0,251108.0,Nnjpkrnygejcbycxkpxilkxagoihwhzkbwz,1.0,Oakland,2421534.0,O,MA,United States of America,1-532-161-3458,1.0,,D,99.0
DZH7677,Sonoco Products,DZHUBKPLE,844.0,128853.0,Gjftxakuhgilmoatmibqcnbbrmq,7.0,McAllen,941243.0,O,MT,United States of America,1-943-745-8094,0.0,0.0,U,49.0
Ocd7678,Newfield Exploration,Ocdmelacghnqhlsdvvkvuycchojc,436.0,486933.0,Jjbjstaqhznvdmergcjfamptlhfuyufhtlehcuarxmblvskhidyq,5.0,Laredo,3133101.0,O,NM,Canada,1-162-078-3859,3.0,3.0,M,96.0
Uyj7679,IAC/InterActiveCorp,Uyjwcvfmhzfpziunhflhoccjfwi,336.0,306545.0,Qkhxmguznnmrfmlvawryvtrrfqgpnhqqestjbi,3.0,Fort Collins,2070834.0,U,TN,Canada,1-881-265-1012,5.0,2.0,D,12.0
mhz7680,MGIC Investment,mhzepufgwnlohcheeezqcehvlnjb,688.0,7682.0,Rqhzrjcuikufwfbplxmtpeqb,1.0,Sudbury,2617194.0,O,PA,United States of America,1-781-682-4447,1.0,1.0,S,75.0
Sft7681,American International Group,Sftndrabqgoigvgvnidx,581.0,280763.0,Khynanjwhrdrfwwrencsdvowdobshqdocdnludnvlsdpzepgydxe,9.0,Simi Valley,2752340.0,O,NC,Canada,1-716-288-6722,3.0,0.0,U,29.0
gza7682,Health Net,gzasmfmrelczwmljfayfgvhxynxr,670.0,296945.0,Jbvoghxtacvunglpdzjhatiusxn,6.0,Berkeley,2611991.0,R,CO,United States of America,1-407-712-3659,1.0,2.0,,4.0
Rem7683,Mueller Industries,Remwagiyqu,671.0,176399.0,Pyoruxpsl,5.0,Santa Rosa,3965576.0,O,TX,United States of America,1-747-143-2305,0.0,0.0,U,100.0
cko7684,American National Insurance,ckocrloglb,352.0,97252.0,MECWBDSERTHRFQZROJGPHQKIPBSNEKC,10.0,Mesquite,3550405.0,U,IN,Canada,1-522-074-1862,3.0,4.0,U,45.0
RLN7685,Morgan Stanley,RLNJVXKTTORDIVXEEWAJSTVV,317.0,320588.0,XRPHDPOQURZXVFLADMA,10.0,Regina,1566093.0,O,VA,United States of America,1-867-195-7669,3.0,2.0,S,63.0
Qjl7686,Halliburton,Qjltuabiu,809.0,18284.0,iqnzhrksgftjekxfljogmqkrbpkstk,6.0,Worcester,1944507.0,R,WV,United States of America,1-272-128-3403,4.0,2.0,,35.0
YNL7687,MGIC Investment,YNLFVXOHLQAQYMDQUUHAVNW,704.0,,Jbmoxkiflceta,5.0,Iqaluit,3250645.0,,VT,Canada,1-174-194-8365,0.0,2.0,S,61.0
qpi7688,United Services Automobile,qpiikhkdd,411.0,80228.0,Wgfjqmnbm,2.0,Little Rock,2806218.0,O,AZ,United States of America,1-067-296-1708,1.0,,S,43.0
Xxi7689,Spartan Stores,Xxidvapbmiihnxwvrjtpa,431.0,39672.0,,4.0,Santa Clarita,2826399.0,O,NY,Canada,1-688-092-7664,,3.0,U,98.0
axi7690,Moog,axivutiixzrcuv,362.0,225036.0,qedqattoswfkybkvbacgckvonbkmhyvusxvgmkqmfneusdnjcqim,4.0,Chicago,91147.0,O,NE,United States of America,1-784-445-0301,3.0,3.0,M,84.0
Wqd7691,Century Aluminum,Wqdkflcndhnjyuhgcfxg,532.0,224427.0,raecjdlfwcwnaaeqeomxmuemrg,4.0,Irving,1036928.0,R,SC,Canada,1-773-485-4247,2.0,3.0,M,
jur7692,Hayes Lemmerz,jurwurbdctv,442.0,123153.0,Deamomjpzxjzhfugk,3.0,Ontario,2406965.0,O,New Brunswick,United States of America,1-528-873-2585,5.0,4.0,U,18.0
NBX7693,EOG Resources,NBXNTB,677.0,,Aktcqktdiehyacjhlqknwg,10.0,Stamford,3588199.0,O,KY,United States of America,1-952-933-5053,2.0,1.0,S,14.0
Naf7694,Dresser-Rand Group,Nafrhdvsijqnetunpamn,565.0,353487.0,Xasjqyptachbyjrnjvfvznkcwdxmpo,8.0,Victoria,,O,British Columbia,United States of America,1-882-237-0765,4.0,2.0,M,22.0
bzc7695,Sealed Air,bzczehwxuk,365.0,145794.0,,5.0,Brownsville,2896930.0,R,WA,United States of America,1-762-453-2464,3.0,1.0,M,7.0
Pmo7696,Blockbuster,Pmonjmzccapetw,406.0,142515.0,Nzckdxwdktbsqcaurk,5.0,Bellevue,312676.0,O,AK,United States of America,1-129-593-2017,3.0,5.0,W,97.0
goh7697,Owens Corning,gohguacsokmccgcukkj,774.0,414775.0,Svabwvthdbgivhnelxqvrhqvvgy,3.0,Baltimore,16279.0,,MN,United States of America,1-779-145-2680,0.0,5.0,U,49.0
Jfb7698,Robert Half International,Jfbfecnkszhhdsgyzus,718.0,125271.0,cljmtkqahdyyjqizczsefhrlyxcsaeytuutjfxgdl,7.0,Cedar Rapids,1536113.0,R,RI,United States of America,1-770-255-3860,2.0,5.0,S,25.0
Hao7699,Wesco International,Haoiwpsuiekdcpkhaax,588.0,,Unyjafcdzuerth,2.0,Huntington Beach,184474.0,R,British Columbia,United States of America,1-336-236-0201,4.0,,M,99.0
Dwo7700,Dana Holding,Dwoipvancgnuouqstlrnfyewjt,764.0,93761.0,bnljequqgqnghtjrdviskulnynlxrxcxtbbehbggkeacevijpfzkqopdenghvdhjhoyujbvxboltblk,5.0,Cedar Rapids,2971869.0,O,SD,Canada,1-185-085-5742,1.0,5.0,M,44.0
RJA7701,NBTY,RJAAYBXAISOJNRCY,,397902.0,EUDAFRRFNHWKIULGYBSUDTUTXASRTKSASSDSQBOCJDTTNFNSEYBVRIAH,2.0,Los Angeles,2256728.0,O,AL,United States of America,1-957-033-0510,2.0,1.0,U,96.0
Lph7702,Eastman Chemical,Lphgestktcospagvutfnojwku,657.0,123538.0,chfifgrzddwjambrkaommoksjfzpnxvkvppcazeofdnrbmspungachheu,8.0,Milwaukee,2127026.0,O,British Columbia,United States of America,1-485-740-9640,4.0,3.0,M,88.0
Rfk7703,Allergan,Rfkzrip,769.0,118013.0,Oclmxjrebkhucmocoldtnepglbejgjnqlikutugptmwrmrucuhztxxbwzwkoiqlsnwtekekkykjpkt,,Detroit,3476485.0,U,Ontario,United States of America,1-459-114-0867,3.0,2.0,M,33.0
RFU7704,Global Partners,RFUPBVMNTACCXNNGVTWTU,776.0,45737.0,Qmbltoafvggvsolvieqcbeydfsprubcikjiahxx,7.0,Nashua,908035.0,O,MD,United States of America,1-671-499-0522,2.0,5.0,M,8.0
TQH7705,Fluor,TQHMEMMZRGOSKAMOICIHTACSIF,343.0,456999.0,HOMAWOXXWEMFPMBHETZHOZBOPJGPFBDFJZQETUMMJAVJO,4.0,Minneapolis,,O,IA,United States of America,1-817-903-4786,2.0,0.0,U,55.0
Bbc7706,FedEx,Bbcdsefbpjwkgeqgc,568.0,326910.0,uathejgojclvooynhavibvdjhuspwiyxjtrrbidwiabjxyvcuxcifzyqtwphzvxbfcrykaelbw,5.0,Columbia,3054149.0,U,PA,United States of America,1-099-914-5598,3.0,4.0,W,43.0
Yoj7707,Polaris Industries,Yojvdcdcmdvenowfnu,830.0,166536.0,,5.0,Garden Grove,,O,MA,United States of America,1-102-019-9878,2.0,0.0,S,75.0
lvh7708,Torchmark,lvhnkrbomhb,812.0,337347.0,OHYWSFETLJEYTTMYZDOGFTPBAQKVN,6.0,Norfolk,248269.0,R,ID,Canada,1-873-941-1147,3.0,4.0,,66.0
Zpr7709,Alliance Data Systems,Zprtowfuebcnkomhctwozawilldble,489.0,41345.0,WSZYJROXWWIWMVXDTZLJRKAPTUGFNIKPCPNRWASXEWEEUXRZALWYHWKU,6.0,Salem,1203267.0,U,Newfoundland,Canada,1-710-953-4977,2.0,4.0,U,58.0
LMG7710,American International Group,LMGKMCADYPJYO,845.0,370209.0,Qfeecmwaxqhkulepjrwbmihojdaovxcukyrlnphlnimczdwhbxkilgjzuoiyhpupzxvcxxtrztifgd,9.0,Saskatoon,3704743.0,U,UT,United States of America,1-789-825-2857,5.0,1.0,U,29.0
WMF7711,Mohawk Industries,WMFDKUEYDGUHMH,735.0,343016.0,VIJLPKEZYSJJGTR,0.0,Boise,3673540.0,R,OR,United States of America,1-179-937-7265,0.0,4.0,U,28.0
Qov7712,Vulcan Materials,Qovtycantlwwx,615.0,186990.0,,4.0,Irvine,982779.0,U,ID,United States of America,1-596-337-6757,4.0,3.0,D,93.0
Vkp7713,OfficeMax,Vkpfswwfwpswmudhsdo,,46562.0,,6.0,Washington,2778471.0,U,AL,United States of America,1-512-224-7078,,4.0,W,17.0
SST7714,Michael Foods,SSTFMVLCKNTPKMD,769.0,98412.0,Zmasw,,St. Petersburg,2585134.0,U,MN,United States of America,1-552-735-4638,5.0,5.0,U,98.0
Fuk7715,Vulcan Materials,Fuknxsnnxbpkzxpvkgfqmrrtukc,406.0,436056.0,Hvwcslkdbovbksvugzeblranwljqocapxusqfhoxknwsbunmtvsdrquws,10.0,Torrance,3591627.0,O,UT,United States of America,1-127-805-3262,5.0,4.0,S,38.0
Brz7716,,Brzitazbiandtwccpsojepmnkuwh,586.0,36008.0,DVMTEYEFOGEHXPCXCSOGWGYKOIPFCQAEJN,0.0,Warren,1819561.0,O,ME,United States of America,1-985-423-7255,3.0,1.0,U,44.0
Faw7717,Unum Group,Fawgx,630.0,417402.0,Oznikwnqknmmzcqghprkmqgvogyqikwolvmyluhxmsculhddmjcxxwcuijvtebhrdmamuus,10.0,Oakland,2857056.0,O,IA,United States of America,,1.0,0.0,M,27.0
Jtn7718,Domtar,Jtnfoibxdchrzcaerjqbyvopn,533.0,273535.0,Gvpkllxjihwcdekmhwgrvrjjlemqymitgmisuqksneadi,7.0,Hull,1393892.0,O,VT,United States of America,1-019-900-0927,1.0,1.0,U,94.0
too7719,Sentry Insurance Group,tooeebsa,328.0,445562.0,vunoywivtxaoteia,,Boston,759096.0,O,MA,United States of America,1-055-674-3126,4.0,2.0,M,
Kcd7720,Constellation Energy,Kcdbaeuimvpilyauyxdlgkhoiyfro,753.0,226333.0,cgfbhvbutwppcxeqzjnajirvbyji,9.0,Modesto,2288668.0,O,Prince Edward Island,Canada,1-539-727-9817,4.0,2.0,M,60.0
Yhh7721,CSX,Yhhoyidngqgqsloyfqeulcrsio,512.0,,Cnqkflteffhlvuvkvlidzxdddhthinttughoacniyaskjqxcunrgjffmddusvcvayyayerjr,10.0,Grand Prairie,3580824.0,O,Manitoba,United States of America,1-125-903-5459,3.0,3.0,U,48.0
Adu7722,W.W. Grainger,Adutmdmephuylyexw,432.0,,oigxagmffqteeswxkzbgrigdxtvmfgkkymknfeb,8.0,Phoenix,1681450.0,R,TX,Canada,1-591-506-8069,5.0,3.0,D,36.0
Kwx7723,Kimberly-Clark,Kwxjxfsmuroyrhhdvg,323.0,271054.0,hvvnvoixtwnfzmbjghxksazmfoqqyifvcgqkdqsaknwanpwjavvnifvkfikf,2.0,Lincoln,1592047.0,O,RI,United States of America,1-131-877-8296,5.0,3.0,,67.0
uzl7724,Henry Schein,uzlhro,714.0,64626.0,Gfopscpludliujcvdkhcomkp,10.0,Shreveport,3596545.0,O,MI,United States of America,1-716-805-3703,3.0,4.0,U,63.0
UXY7725,State Street Corp.,UXYOA,730.0,463945.0,qgkokxkhlxlezcflupfkujkmnetfgxtqvnvnwajxvksuauioivdieovttkpwbd,7.0,Warren,3093246.0,O,PA,United States of America,1-506-286-3588,5.0,2.0,S,55.0
FRU7726,Quanta Services,FRUVQXYSLOBFJW,346.0,159731.0,xkltqvtdcifskkcnqwkyoawqfszkilztvdcgrfdsrhvmtykrzkcmxdshlwayjjjlstnimjmhcilfjis,5.0,Erie,3867919.0,O,KY,United States of America,1-427-982-9005,0.0,,M,4.0
Bjx7727,Marshall & Ilsley Corp.,Bjxbfwhcowvfbdenlbrrbcg,,190805.0,bwmnbuxfotmhhrcyzjwwrnhlqfdipsnrfekiuaaltzpthagegtbllneojphxmpvglgr,1.0,Fargo,3245961.0,R,OH,United States of America,1-669-946-1808,5.0,3.0,M,92.0
zkp7728,Oceaneering International,zkpmkqgcxwrsrhnmcvdfqstuxb,818.0,43888.0,xgrescoregiylgtboucvujwksdieiawytiklnlimmvomlbmmdhxfucnrqugodotgspmcheziai,7.0,Wichita,600366.0,O,AR,United States of America,1-936-581-5888,1.0,1.0,M,93.0
Lbo7729,Raymond James Financial,Lbokllchqdtdczur,623.0,34137.0,Dzmpjafkabapegvhrgb,4.0,Mount Pearl,1738979.0,R,KY,United States of America,1-740-256-2368,0.0,0.0,S,87.0
TFP7730,Valspar,TFPMZQNTVKUSW,742.0,196885.0,XJCLEPZFIVOMHEEDDIVHKBXAELURZXM,5.0,Mobile,454564.0,R,IA,United States of America,1-559-799-0991,4.0,1.0,S,44.0
XKQ7731,Live Nation,XKQIZDJHVUNXRKSC,378.0,206705.0,Fsqhjvcpihkakzconfp,9.0,Phoenix,3912268.0,O,British Columbia,United States of America,1-287-631-2055,0.0,1.0,M,95.0
