AgeID,AddLi1,PoCo,Inc,FiN,Pho,CreRa,Em,MarSt,Ag,NumChil,St,Cou,NumC,OwORF,NuCrCar,NeWo
fri169,7160 BEATTY RUE,M5B 1Z8,349827.0,GAETAN,1-505-124-9029,687.0,Watson Wyatt Worldwide,M,78.0,1.0,AL,United States of America,4.0,O,5.0,2525665.0
fer170,22679 chimney rock west,V6H 1W2,9562.0,leese,1-897-996-9812,433.0,Yahoo,M,85.0,1.0,British Columbia,United States of America,3.0,R,0.0,3517622.0
LAN171,6769 pasadena upper,90308,24514.0,Amelie,1-922-919-5858,746.0,Convergys,U,68.0,2.0,MD,United States of America,1.0,,7.0,
Bha172,20622 MCAFEE COURT,M5e 1y2,407985.0,TAMRA,1-326-572-2988,405.0,Celanese,M,1.0,0.0,IA,Canada,0.0,R,9.0,97675.0
Jor173,10526 LINWOOD LANE,80029,,bang,1-076-972-4311,805.0,Dana Holding,M,83.0,5.0,ND,United States of America,5.0,O,,
KNU174,21088 vessey crescent,30350,257897.0,HILDEGARDE,1-341-595-8408,819.0,XTO Energy,M,78.0,4.0,NY,United States of America,4.0,O,5.0,3569070.0
Ham175,10884 ryan avenue,97240,261143.0,Carmody,,648.0,Alliance Data Systems,M,,5.0,OR,United States of America,0.0,O,0.0,1507616.0
MAU176,1481 gale court,R3A 1M1,110615.0,Dareen,1-536-952-5040,401.0,Franklin Resources,U,5.0,5.0,MO,United States of America,5.0,R,10.0,514151.0
Rez177,18390 martins east,73172,407799.0,WEN,1-663-917-0422,484.0,Fidelity National Financial,U,43.0,0.0,CT,United States of America,2.0,U,8.0,2903408.0
Koa178,23208 porter crescent,V6s 1p9,195242.0,MOT,1-843-773-1791,463.0,FirstEnergy,U,53.0,4.0,MO,Canada,4.0,O,1.0,1695814.0
HAN179,17026 durand north,90140,315490.0,leese,1-823-567-1252,335.0,Commercial Metals,U,13.0,0.0,MN,United States of America,3.0,O,5.0,868465.0
jak180,16533 devonshire park,94639,22201.0,nettie,1-744-421-7512,,Genzyme,U,7.0,4.0,NC,United States of America,5.0,O,10.0,2810709.0
ump181,8965 griffin east,22307,441579.0,AILEE,1-621-744-1484,381.0,US Airways Group,M,17.0,5.0,TN,United States of America,4.0,R,7.0,3593363.0
Wic182,22451 larner court,55116,342730.0,chan,1-973-214-3381,708.0,Advanced Micro Devices,M,67.0,2.0,NV,Canada,2.0,O,1.0,2607636.0
Gat183,3681 HOLLY KNOLL CRESCENT,M6s 1i5,117267.0,RAY,1-428-266-1600,354.0,United Parcel Service,M,54.0,4.0,AL,Canada,5.0,R,8.0,2735642.0
bot184,5678 dayton street,92708,260107.0,Robinette,1-334-466-5299,547.0,Fastenal,S,5.0,4.0,NE,United States of America,1.0,,10.0,1501732.0
DAV185,15591 holgate lane,V6r 1q6,166760.0,Rocke,1-249-478-5643,761.0,Core-Mark Holding,D,28.0,1.0,KS,United States of America,1.0,O,9.0,397072.0
HIL186,23477 havenridge rue,63178,401021.0,Suzette,1-804-228-8548,659.0,Boise,M,5.0,1.0,NY,United States of America,4.0,O,1.0,3399757.0
war187,18267 cape lane,x7j 1r5,70945.0,Myla,1-564-230-0062,351.0,DST Systems,M,,2.0,NY,United States of America,4.0,R,9.0,2684548.0
MAC188,2928 POTOMAC UPPER,M5e 1y7,389391.0,dacia,1-781-339-9073,608.0,United States Steel,S,72.0,3.0,Saskatchewan,United States of America,3.0,O,7.0,3041622.0
lev189,14656 pasadena park,23257,63226.0,CHELSIE,1-096-116-9962,706.0,Pepco Holdings,S,12.0,2.0,Prince Edward Island,United States of America,4.0,O,3.0,3211816.0
Goo190,16983 flagler drive,V6I 1U7,206220.0,abbas,1-914-194-6997,391.0,Acuity Brands,M,71.0,4.0,Alberta,United States of America,0.0,O,8.0,127026.0
Koh191,17212 LANDER SOUTH,94539,,Rec,1-733-360-9116,461.0,Baker Hughes,W,90.0,4.0,Ontario,United States of America,5.0,R,2.0,588945.0
AYL192,23764 sabine west,H7h 1v4,337152.0,Elaine,1-591-402-8026,510.0,Newell Rubbermaid,U,20.0,4.0,TN,United States of America,4.0,O,2.0,1962620.0
CHO193,16271 vista south,15201,312074.0,Katharine,1-326-180-9322,805.0,Westlake Chemical,W,58.0,2.0,VA,United States of America,,O,5.0,178193.0
DIT194,1080 LAVENDER LANE,t5a 1n6,68551.0,LILIAN,1-784-796-6844,702.0,Jones Lang LaSalle,M,57.0,4.0,TX,United States of America,2.0,O,7.0,2102811.0
EMI195,10856 summer street,78784,488800.0,CATI,1-662-625-4671,368.0,Burger King Holdings,W,43.0,1.0,MT,United States of America,4.0,O,3.0,2246854.0
Ryd196,17021 edwards crescent,H6d 1w8,431633.0,Luong,1-627-590-4931,520.0,Hovnanian Enterprises,W,39.0,2.0,IL,United States of America,3.0,R,8.0,1312448.0
mei197,7726 TALLOWOOD UPPER,06705,72797.0,JUOZAS,1-055-694-7984,666.0,Medical Mutual of Ohio,S,87.0,3.0,WY,United States of America,0.0,O,2.0,295993.0
Ceg198,19097 foxfire north,M5c 1v9,260576.0,Lysy,1-166-844-7429,587.0,Lockheed Martin,S,57.0,1.0,NC,United States of America,0.0,O,9.0,1220003.0
hai199,8161 PINTO ROAD,90759,200096.0,ULA,1-516-930-4640,643.0,Yum Brands,U,58.0,5.0,ND,United States of America,4.0,O,4.0,2400476.0
cle200,9659 sakowitz west,22301,,Francesca,1-261-215-4290,484.0,Wesco International,,28.0,4.0,GA,United States of America,,R,5.0,2900897.0
Cie201,15306 pike park,19165,267656.0,emili,1-681-572-7662,,Volt Information Sciences,U,95.0,1.0,VA,United States of America,3.0,R,3.0,3942140.0
Par202,21891 dewey street,75007,35253.0,yogesh,1-288-967-5460,676.0,Western Union,S,98.0,2.0,Prince Edward Island,United States of America,1.0,R,8.0,2118119.0
LOZ203,8155 storeywood road,90302,113159.0,Xantippe,1-315-022-2148,300.0,,M,55.0,2.0,OR,United States of America,5.0,O,4.0,338540.0
Pas204,20871 dewdrop street,84092,297444.0,TINO,1-707-402-6121,,Lubrizol,,14.0,3.0,WI,Canada,2.0,R,8.0,2617116.0
Aul205,1121 GREENE PARK,v6d 1u1,52092.0,AGGIE,1-186-893-7846,831.0,C.H. Robinson Worldwide,M,30.0,1.0,ID,United States of America,3.0,O,9.0,1459711.0
bar206,23849 westerley south,99503,30249.0,Alane,1-571-918-3795,609.0,Celgene,M,90.0,1.0,MT,United States of America,3.0,O,7.0,1804959.0
ELL207,1540 murie rue,80960,483052.0,ABBYE,1-206-055-2128,679.0,Leggett & Platt,S,69.0,0.0,MD,United States of America,2.0,O,2.0,2957472.0
for208,16633 raymond road,53743,287060.0,aleen,1-963-724-8044,634.0,Fidelity National Information,U,67.0,0.0,NY,United States of America,4.0,O,6.0,2919293.0
Bur209,18676 turman drive,t6d 1k1,274154.0,collen,1-050-641-8503,338.0,Arch Coal,W,41.0,1.0,HI,Canada,1.0,O,4.0,3610130.0
FOL210,1808 HARDY STREET,91350,379659.0,NEALA,1-020-258-1680,332.0,Affinia Group Intermediate,M,2.0,5.0,DE,United States of America,5.0,O,4.0,1209441.0
Led211,11115 midland avenue,37916,,CELISSE,,721.0,Kellogg,M,89.0,0.0,PA,United States of America,0.0,O,8.0,1058712.0
kop212,24950 sheppard lane,22329,100796.0,MEHMET,1-886-961-7857,351.0,PerkinElmer,,88.0,1.0,IN,United States of America,4.0,O,3.0,1946028.0
pay213,6450 LEMMING RUE,M1i 1r8,128277.0,Carlis,1-999-799-7384,564.0,Limited Brands,M,90.0,1.0,MT,Canada,1.0,O,6.0,1420984.0
PAL214,19342 wycliffe park,h5i 1p1,147414.0,marshal,1-362-078-4138,379.0,OfficeMax,M,54.0,3.0,WY,United States of America,1.0,O,9.0,213235.0
fel215,7582 woodway south,M1I 1R5,51559.0,Fabien,1-174-723-5263,727.0,J.B. Hunt Transport Services,S,53.0,2.0,FL,United States of America,1.0,O,8.0,472425.0
ATW216,22526 QUEENSBURY LOWER,53739,355622.0,basia,1-898-789-3598,578.0,American Express,U,89.0,3.0,RI,United States of America,2.0,O,2.0,1160132.0
Mcb217,18833 3rd park,06603,468116.0,FARID,1-482-305-5399,642.0,Occidental Petroleum,W,31.0,1.0,CO,United States of America,5.0,O,10.0,2869995.0
Jal218,19394 canoas west,28247,276728.0,jyoti,1-834-784-7657,,Shaw Group,M,1.0,0.0,SD,United States of America,1.0,O,1.0,3727044.0
vem219,9941 ROYALTON DRIVE,h7g 1u9,135306.0,Jandy,1-864-555-5341,554.0,W.W. Grainger,S,57.0,0.0,TX,Canada,3.0,R,,2293241.0
BAR220,10177 pecos crescent,90831,99566.0,VO,1-475-209-3369,733.0,IDT,U,10.0,0.0,VT,United States of America,1.0,U,6.0,2846515.0
PES221,20823 WEST CHAPEL AVENUE,M4j 1o7,263959.0,Kien,1-459-456-1848,345.0,General Mills,M,74.0,4.0,IN,United States of America,2.0,O,10.0,1619956.0
Sha222,13483 ROCKDALE DRIVE,77288,441498.0,Tybi,1-802-797-1712,644.0,RBS Global,M,28.0,0.0,UT,United States of America,2.0,R,6.0,2367607.0
Sch223,9645 HAYDEN BOULEVARD,77117,429621.0,Nhien,,564.0,Realogy,S,96.0,0.0,NV,United States of America,3.0,U,3.0,3795566.0
Mat224,6066 fillmore lower,45263,181214.0,Florance,1-224-760-3774,465.0,ArvinMeritor,M,42.0,3.0,TX,United States of America,1.0,O,10.0,734762.0
JAI225,293 conier avenue,v6g 1p4,212502.0,Ros,1-511-883-9082,652.0,Amkor Technology,D,64.0,4.0,OR,United States of America,,O,8.0,908994.0
KAR226,7000 ansley lane,72247,244545.0,Genevieve,,714.0,Lear,M,,4.0,Ontario,United States of America,5.0,O,6.0,2561296.0
gus227,13635 jarvis south,E7n 1j9,218681.0,EMILIO,1-405-014-0029,383.0,Asbury Automotive Group,M,49.0,4.0,Saskatchewan,Canada,5.0,R,10.0,3181069.0
Ann228,17362 COFFEY UPPER,45272,296916.0,JANEEN,1-076-073-0994,336.0,Limited Brands,,81.0,5.0,MO,United States of America,,O,7.0,2632226.0
lab229,12279 trafalgar crescent,x7j 1q2,453659.0,cathrin,1-690-040-0846,626.0,Beazer Homes USA,,57.0,2.0,UT,Canada,0.0,O,9.0,
fli230,24717 MIDLAND LANE,80952,194450.0,kirstin,1-211-707-3341,549.0,,S,42.0,0.0,IL,United States of America,3.0,U,0.0,1151333.0
sat231,11493 worley park,38157,49533.0,giles,1-642-203-7899,492.0,Acuity Brands,U,30.0,4.0,NM,United States of America,5.0,O,0.0,2763939.0
tho232,6492 HAMMOND AVENUE,06703,394819.0,Ted,1-792-738-9524,327.0,ABM Industries,M,56.0,4.0,NC,United States of America,2.0,O,0.0,370710.0
CRI233,8954 bagby north,v6u 1r8,342754.0,hayden,1-881-269-3949,545.0,,S,3.0,3.0,AZ,United States of America,3.0,O,10.0,1192164.0
Gas234,11622 josey south,28231,224435.0,Gail,1-537-303-6219,571.0,Southwestern Energy,M,53.0,0.0,CT,United States of America,1.0,O,0.0,223487.0
Cha235,11538 collinwood avenue,63107,37717.0,las,1-682-154-3638,423.0,Delta Air Lines,W,67.0,2.0,VA,United States of America,0.0,O,7.0,2341143.0
Net236,20913 vickers boulevard,H2g 1w7,286483.0,Noelyn,1-512-708-0580,655.0,ITT,,94.0,0.0,NV,United States of America,1.0,O,4.0,1774784.0
WOO237,22274 VICKERY CRESCENT,55416,185412.0,izak,1-598-440-6359,488.0,Health Management Associates,M,37.0,5.0,VA,United States of America,0.0,O,0.0,3951308.0
val238,881 vance jackson south,V6d 1u5,472518.0,bernita,1-281-206-9270,352.0,Western Union,M,75.0,,British Columbia,United States of America,4.0,,6.0,2756025.0
Ber239,15079 DECATUR RUE,93782,425307.0,Karmen,1-442-133-8200,810.0,Family Insurance Group,M,51.0,1.0,VA,United States of America,,O,0.0,1833112.0
lab240,10424 mitchell street,90252,304909.0,Rio,1-607-062-8891,686.0,Advance Auto Parts,D,74.0,2.0,TX,United States of America,2.0,O,8.0,698884.0
VRE241,14195 VERDE PARK,85759,231226.0,ISABELLE,,389.0,J.P. Morgan Chase & Co.,M,100.0,2.0,CO,Canada,0.0,R,0.0,3287261.0
GOO242,10608 bissonnet road,M5g 1x8,219026.0,Micro,1-141-622-5196,761.0,Fidelity National Financial,M,,0.0,GA,United States of America,0.0,U,,3337290.0
cha243,11237 balmoral way,78746,414993.0,maribel,1-500-101-2792,589.0,Toro,D,28.0,1.0,NE,United States of America,0.0,O,4.0,2963197.0
TAM244,15621 yaupon lower,H2f 1z1,24837.0,NADYA,1-655-973-7192,492.0,Mueller Water Products,M,18.0,0.0,NC,United States of America,0.0,O,1.0,1487009.0
CUM245,12387 SAUNDERS WEST,77288,200645.0,Darrell,1-972-039-2576,442.0,Energy Future Holdings,D,77.0,5.0,OK,United States of America,2.0,U,10.0,3177428.0
SIM246,6156 holmes court,35277,22605.0,Hoy,1-764-148-5233,649.0,Weis Markets,S,14.0,3.0,MO,United States of America,4.0,O,8.0,1886280.0
Est247,17521 REILLY STREET,36134,,shana,1-399-618-9069,337.0,MasterCard,U,23.0,0.0,AR,United States of America,0.0,O,8.0,1853087.0
han248,20093 canterbury way,V6t 1u3,389524.0,HQ,1-628-481-6657,572.0,Oracle,D,1.0,,MT,United States of America,4.0,R,8.0,195847.0
Pee249,11930 alabama south,99597,232945.0,Co,1-085-050-1119,666.0,Mutual of America Life,M,58.0,3.0,Newfoundland,United States of America,4.0,U,0.0,3727580.0
bli250,22780 terrace lower,V6N 1V1,390626.0,Beb,1-993-284-6634,567.0,JetBlue Airways,D,98.0,3.0,OR,United States of America,2.0,O,4.0,2993662.0
Lea251,6481 century lane,T6d 1h7,286207.0,Sherrill,1-395-464-9156,574.0,Western Refining,,76.0,3.0,NM,United States of America,5.0,O,5.0,2886788.0
Wil252,11293 rice avenue,M7o 1c5,391468.0,takehiko,1-811-547-9696,498.0,Western Refining,S,59.0,0.0,FL,United States of America,5.0,,2.0,3672610.0
kom253,9828 WEST EAST,M2q 1e8,171326.0,FLOSSIE,,836.0,Bristol-Myers Squibb,U,81.0,2.0,MS,Canada,5.0,R,9.0,3245637.0
Wel254,10369 gemini way,64172,294972.0,Chryste,1-648-501-2866,759.0,AutoNation,M,31.0,3.0,Saskatchewan,United States of America,2.0,,8.0,959636.0
Lac255,23445 GATES WAY,85265,131039.0,Sheelagh,1-332-974-4753,563.0,Boeing,S,1.0,5.0,NE,United States of America,3.0,O,6.0,1037702.0
Hon256,2160 WEIZMANN DRIVE,h5k 1p8,480287.0,DICKENS,1-217-048-6379,313.0,Advanced Micro Devices,S,28.0,5.0,TN,United States of America,1.0,U,8.0,69141.0
Con257,16716 fresco road,M2P 1F6,276404.0,Maury,,771.0,Unitrin,M,36.0,4.0,OR,United States of America,0.0,O,6.0,2818725.0
han258,17068 simpson road,V6U 1U9,435481.0,Dorothy,1-246-119-5490,717.0,Liberty Media,S,47.0,5.0,ID,United States of America,0.0,O,1.0,3153373.0
WOJ259,23276 dillbeck upper,V6F 1W7,,CHICKIE,,355.0,Jarden,D,77.0,4.0,WV,United States of America,4.0,O,2.0,616608.0
Ami260,24268 hayden west,92711,499891.0,Lavinia,1-347-479-6259,383.0,Cincinnati Financial,U,91.0,4.0,MI,United States of America,4.0,O,10.0,1014586.0
Mo261,2682 LUMBER PARK,60779,394640.0,Kristine,1-881-547-3819,579.0,Steel Dynamics,S,46.0,5.0,AL,United States of America,5.0,O,1.0,1679903.0
BUR262,4129 crestline avenue,90790,359040.0,tobi,1-155-847-4022,324.0,OGE Energy,M,36.0,3.0,TN,Canada,4.0,O,5.0,1062919.0
Kos263,18257 mahonia west,80908,429949.0,Frederica,1-946-987-5835,752.0,Hartford Financial Services,M,18.0,2.0,Manitoba,United States of America,5.0,R,0.0,3684297.0
Bor264,19050 cordoba upper,74129,333500.0,Cayla,,723.0,Penske Automotive Group,D,27.0,2.0,CO,Canada,5.0,O,2.0,1805618.0
LAR265,1121 greene park,M9e 1u6,480399.0,BRIAN,,349.0,Amkor Technology,S,79.0,,OR,United States of America,2.0,U,1.0,1852935.0
BOU266,13762 silver sage way,93663,73398.0,ROCH,1-551-913-3853,643.0,Psychiatric Solutions,W,72.0,5.0,CO,United States of America,2.0,O,4.0,1528702.0
Pan267,22629 bagby east,84119,,Charly,1-666-863-1257,390.0,Calpine,W,26.0,0.0,NC,United States of America,3.0,O,0.0,178411.0
Wal268,13296 wayside boulevard,82602,446105.0,joli,1-938-871-9739,801.0,Saks,U,31.0,4.0,Alberta,United States of America,4.0,O,7.0,2245432.0
Mue269,9824 OLYMPIA STREET,94429,128126.0,Kasper,1-333-561-7008,741.0,BE Aerospace,S,2.0,4.0,VT,Canada,0.0,O,2.0,3058077.0
Zub270,6907 ferncliff crescent,H2A 1V4,371101.0,Joo-geok,1-514-023-2587,821.0,Exterran Holdings,D,81.0,1.0,VT,Canada,2.0,O,8.0,723251.0
Sei271,24573 lyons avenue,40511,263066.0,Winona,1-027-811-2670,830.0,Penn National Gaming,M,69.0,,SC,United States of America,3.0,O,5.0,3755553.0
Cav272,15407 fillmore north,M5b 1y9,,king-haut,1-475-590-2337,441.0,PetSmart,M,69.0,1.0,SD,United States of America,0.0,R,,757755.0
Har273,850 leon lower,E7N 1P6,453776.0,DARLENE,1-214-794-0930,484.0,First Data,D,80.0,1.0,New Brunswick,United States of America,3.0,R,2.0,3610784.0
Nau274,14635 greene rue,h5k 1o7,494609.0,Deana,1-988-429-0103,653.0,Liz Claiborne,,14.0,5.0,Manitoba,United States of America,4.0,O,8.0,2994154.0
Ste275,21034 windchime lower,95203,233618.0,Laurette,1-143-517-2347,727.0,Alcoa,D,39.0,2.0,NJ,Canada,0.0,R,7.0,612241.0
Cho276,15868 dewdrop park,23513,,Renell,1-709-720-3248,535.0,Perini,U,0.0,,TX,United States of America,1.0,O,0.0,1352198.0
Lux277,10232 oak hill west,T5c 1j1,154521.0,Meriann,1-314-831-7578,320.0,Hudson City Bancorp,W,59.0,4.0,MD,United States of America,5.0,R,9.0,2534935.0
Far278,950 WILLS WEST,V6z 1q9,438162.0,KATALIN,1-342-101-7385,775.0,Sigma-Aldrich,W,60.0,4.0,WV,United States of America,4.0,O,1.0,3189762.0
Shi279,23223 WOODLAWN UPPER,73121,352602.0,Gayel,1-419-495-9429,606.0,Plains Exploration,M,4.0,4.0,OH,United States of America,3.0,O,,447872.0
Pip280,23208 porter crescent,75267,194788.0,Lourdes,1-992-551-4676,,W.R. Berkley,S,74.0,2.0,NH,United States of America,4.0,O,5.0,3207012.0
Sug281,791 dexter road,78781,437119.0,Jooran,1-183-910-2398,685.0,Cooper-Standard Holdings,W,66.0,1.0,IL,Canada,0.0,O,6.0,303926.0
Kum282,2939 CHADBOURNE WAY,25727,66431.0,Damian,1-114-136-8583,770.0,Ryder System,M,36.0,5.0,SD,Canada,0.0,O,5.0,3685802.0
LOR283,11671 wathan north,76708,380368.0,teressa,1-985-895-6709,694.0,Merck,M,55.0,4.0,DC,United States of America,4.0,O,4.0,3180558.0
KUR284,240 hoke north,46217,7377.0,Phedra,1-864-279-4768,530.0,Chubb,D,57.0,3.0,MO,United States of America,1.0,O,4.0,
ser285,4482 pico crescent,R5h 1l9,87533.0,Flora,1-744-443-0610,609.0,Cummins,S,76.0,0.0,NJ,Canada,5.0,O,1.0,3507884.0
Ado286,24795 clover court,23254,76061.0,ezmeralda,1-710-698-6175,619.0,Advance Auto Parts,M,63.0,4.0,SD,Canada,2.0,O,3.0,2230968.0
Bol287,19332 paint rock avenue,38184,486482.0,Clary,1-473-272-4862,821.0,Airgas,M,76.0,3.0,AK,United States of America,4.0,O,7.0,814197.0
sav288,8940 beningus park,30398,436307.0,Yokan,1-767-745-4346,553.0,Mattel,M,22.0,,Newfoundland,United States of America,4.0,O,6.0,2254862.0
Mar289,17719 shadowbriar park,C2B 4X7,420621.0,PATRIZIA,1-072-333-8934,529.0,Rite Aid,D,,0.0,PA,United States of America,,O,,91935.0
Bar290,23128 ROSWELL CRESCENT,V6V 1Q1,187944.0,Ileane,,507.0,Forest Laboratories,W,7.0,1.0,NJ,United States of America,1.0,O,4.0,1818938.0
Woo291,1037 bonneville lane,33185,146651.0,olivia,1-113-957-9923,726.0,Pioneer Natural Resources,S,4.0,2.0,NJ,United States of America,0.0,O,8.0,177543.0
Bir292,8426 navidad way,90150,118757.0,yolande,1-270-496-9696,684.0,H&R Block,,39.0,1.0,IL,United States of America,2.0,O,8.0,3078579.0
Lav293,22609 reagan drive,10290,467906.0,Kitson,1-151-106-1324,,Colgate-Palmolive,U,84.0,1.0,Ontario,United States of America,1.0,O,4.0,1222308.0
Mcm294,7895 crestline drive,21239,89920.0,Abdullah,1-130-325-1266,314.0,CBS,S,26.0,0.0,MI,United States of America,0.0,O,7.0,3341105.0
Pau295,4078 lexington north,C2b 4x5,43770.0,vradmin,1-102-293-7755,,Cytec Industries,S,72.0,1.0,TN,United States of America,,O,4.0,3128005.0
Lea296,5798 BELT LINE PARK,19155,435272.0,LEUNG,1-177-880-1774,645.0,Calumet Specialty Products,W,20.0,4.0,MD,United States of America,2.0,U,9.0,
Seh297,10530 lancaster south,92177,464094.0,collen,1-042-914-3849,713.0,Popular,U,100.0,1.0,CO,United States of America,3.0,R,8.0,
hit298,16764 mcafee park,55169,474686.0,Constancy,1-074-076-1898,357.0,Patterson-UTI Energy,U,83.0,3.0,NC,United States of America,0.0,O,9.0,594723.0
GAS299,14362 reilly boulevard,V6R 1S8,106730.0,ERNESTO,1-217-087-5277,649.0,Viacom,D,45.0,,Manitoba,United States of America,1.0,U,5.0,787771.0
hue300,18207 conley south,06133,97186.0,wing-man,1-377-905-7875,835.0,Calumet Specialty Products,M,56.0,1.0,OR,United States of America,1.0,,0.0,148371.0
Kle301,4410 porter road,53739,161132.0,FAWN,1-205-909-8362,,AMR,M,65.0,1.0,UT,United States of America,4.0,O,0.0,2760822.0
Win302,8550 briggs avenue,V5a 1p6,393718.0,PRYOR,1-752-780-8339,629.0,Olin,M,96.0,,IL,United States of America,2.0,R,1.0,2240874.0
Mar303,9561 tartan north,77146,31765.0,Ofelia,,587.0,Bon-Ton Stores,U,40.0,2.0,CA,United States of America,3.0,O,1.0,3676798.0
SWA304,6259 PARKWOOD CRESCENT,V6w 1r1,411526.0,elyssa,1-147-089-1963,786.0,Werner Enterprises,M,51.0,3.0,ID,Canada,0.0,R,8.0,1137557.0
Joy305,22632 country road,T5D 1L1,316374.0,Evvie,1-956-899-9979,415.0,PepsiCo,M,85.0,3.0,LA,United States of America,4.0,O,10.0,978089.0
mcr306,15329 valderra drive,94089,233970.0,yan-zhen,1-149-281-5678,791.0,American Electric Power,S,11.0,4.0,WV,United States of America,5.0,O,5.0,3268379.0
Pre307,9536 innsbrook west,53720,185988.0,Alka,1-880-678-6428,413.0,Community Health Systems,M,100.0,5.0,MN,United States of America,3.0,R,0.0,2476914.0
HIN308,15023 LARNER CRESCENT,75216,443246.0,Laz,1-589-765-3895,428.0,IAC/InterActiveCorp,M,51.0,5.0,Quebec,United States of America,2.0,O,7.0,
Sel309,311 PIKE SOUTH,94334,474421.0,Ashlee,1-413-343-2912,810.0,Jack in the Box,W,,1.0,Quebec,United States of America,1.0,O,10.0,3405002.0
Wea310,10526 doheny rue,T5c 1w9,256222.0,AUGUSTA,1-312-593-5173,324.0,U.S. Bancorp,U,39.0,0.0,MD,United States of America,2.0,U,2.0,1958810.0
TOM311,6488 avalon north,b1c 1x2,396342.0,Helga,1-805-115-9823,587.0,PharMerica,,47.0,1.0,UT,United States of America,4.0,O,6.0,1941022.0
Ens312,11674 GREENE WAY,80185,4870.0,Partick,1-956-260-8837,700.0,AGL Resources,,,1.0,RI,United States of America,0.0,,1.0,1309748.0
Ger313,5461 gold crest way,87504,379475.0,ALYS,1-451-999-0585,734.0,Arkansas Best,S,66.0,3.0,MA,United States of America,2.0,O,,3632370.0
Bat314,22986 norfolk lane,10016,422366.0,OVILA,,651.0,BorgWarner,S,83.0,2.0,MN,Canada,4.0,,0.0,2475001.0
LON315,14471 clower rue,35292,67927.0,abby,1-359-607-4329,555.0,Pride International,W,49.0,4.0,TX,United States of America,4.0,R,,2075664.0
Tun316,5140 emerson lane,92807,363160.0,koral,1-363-394-6166,614.0,DaVita,M,,2.0,WI,Canada,4.0,R,1.0,1250329.0
eis317,8357 buckeye west,92823,419888.0,BEVYN,1-015-803-2474,794.0,Xerox,M,73.0,2.0,New Brunswick,Canada,4.0,O,8.0,212451.0
Vuc318,7075 glen loch drive,92815,229870.0,maskell,1-362-478-2862,482.0,Republic Services,D,86.0,5.0,ID,Canada,1.0,U,8.0,3049747.0
bea319,18538 mason south,77191,158840.0,Charlsey,1-558-480-1200,591.0,Cephalon,U,48.0,5.0,British Columbia,United States of America,0.0,O,2.0,2417447.0
Fer320,5263 wayne drive,94152,430061.0,Annick,1-703-636-9996,566.0,,U,,0.0,NV,Canada,1.0,O,8.0,2612998.0
Soo321,7914 wycliffe street,V6i 1r8,194526.0,GURSHARAN,1-154-086-1903,381.0,National Fuel Gas,M,37.0,,MN,United States of America,0.0,O,6.0,734375.0
Bir322,12357 HAYES LOWER,84092,424188.0,garnette,1-547-387-1078,374.0,Target,D,68.0,2.0,IL,United States of America,0.0,O,7.0,3717995.0
Ver323,13626 hawkins street,36601,470701.0,nguyet,1-748-212-2340,328.0,Expedia,U,,0.0,Manitoba,United States of America,0.0,O,,956825.0
De 324,13920 WEDGEWOOD LANE,T6d 1f3,404911.0,KORRIE,1-846-315-1764,807.0,Hudson City Bancorp,S,66.0,,Alberta,United States of America,1.0,O,8.0,
Bla325,8303 warren road,H2c 1x6,,Nazi,1-179-983-1576,311.0,PharMerica,S,14.0,4.0,TN,Canada,3.0,O,1.0,2390111.0
Hur326,14518 westheimer avenue,93361,436285.0,Nance,1-073-769-1833,647.0,Men's Wearhouse,S,69.0,3.0,ME,United States of America,5.0,O,5.0,3576639.0
