CreditRating,NumberCars,MiddleInitial,AgencyID,AddressLine1,Income,Phone,MaritalStatus,Employer,Age,OwnOrRentFlag,NumberCreditCards,LastName,Gender,Country,FirstName,PostalCode,NumberChildren,AddressLine2,NetWorth,State,City
,1.0,L,law141,20025 routh crescent,20397.0,1-267-357-1943,U,Bemis,76.0,O,2.0,lawlis,m,United States of America,Otha,v6n 1v9,1.0,,3810365.0,MD,Costa Mesa
664.0,2.0,D,Bee142,4144 LAKE PARK LANE,463094.0,1-602-756-7919,U,Securian Financial Group,5.0,O,6.0,Beebe,m,United States of America,Rodie,83702,2.0,Suite 397,2641938.0,New Brunswick,Houston
789.0,4.0,,sch143,3375 sakowitz lane,331900.0,1-793-864-7010,U,Ford Motor,65.0,O,7.0,schlange,m,United States of America,DULCE,80125,1.0,,3857323.0,HI,Bakersfield
803.0,5.0,,Wit144,7255 berry way,8421.0,1-637-020-2921,S,ConAgra Foods,94.0,U,0.0,Witchlow,,United States of America,Win,M5G 1Y7,0.0,,1636212.0,ND,Chesapeake
720.0,4.0,Q,MER145,3131 WATHAN SOUTH,35780.0,1-428-797-6325,M,Charter Communications,95.0,,3.0,MEREDITH,F,United States of America,Roselin,80213,4.0,,2999082.0,Nova Scotia,Sandy
839.0,1.0,,bia146,18440 RYAN NORTH,139897.0,1-011-549-5618,M,Calpine,28.0,R,4.0,bialkenius,m,United States of America,Malanie,60737,0.0,,2280820.0,ME,Lewiston
621.0,4.0,P,Swi147,13222 glen loch road,414119.0,1-993-255-5481,D,Crane,76.0,O,0.0,Swiat,m,United States of America,TARYN,90510,1.0,SUITE 464,1050866.0,Alberta,Elizabeth
628.0,5.0,,bul148,7889 MURRAY WAY,234035.0,1-487-749-4448,D,Textron,81.0,O,3.0,bullinger,,United States of America,MALENA,92882,4.0,,,VT,Sudbury
813.0,3.0,,TYR149,7527 whale drive,144405.0,1-192-352-2184,W,Idearc,38.0,O,6.0,TYRRELL,F,Canada,Dorie,98121,5.0,,603001.0,DE,Austin
367.0,5.0,,Fyf150,17788 eagle trace park,55441.0,1-293-442-4224,W,Cabela's,25.0,R,3.0,Fyfe,,United States of America,Liese,H2e 1x9,3.0,,3368239.0,MA,Salinas
807.0,4.0,,Sic151,7661 GRANT WAY,392869.0,1-078-502-6700,D,EOG Resources,0.0,O,10.0,Sicard,,United States of America,tele,23503,2.0,,1042629.0,CA,Peoria
501.0,3.0,,CAS152,4806 crystal hills street,402416.0,1-430-909-3001,U,,61.0,O,8.0,CASTEN,F,United States of America,astra,40208,4.0,,1948746.0,Manitoba,Sydney
490.0,0.0,S,Cho153,4211 WILLS NORTH,89984.0,1-392-455-0895,U,Burlington Coat Factory,3.0,O,10.0,Choy,,United States of America,marnia,75201,2.0,,3113862.0,TN,San Antonio
321.0,2.0,,CHA154,7524 linberg north,395773.0,1-273-921-9787,W,Southwest Airlines,77.0,O,3.0,CHACKO,,United States of America,AMY,93852,3.0,,2777290.0,FL,Oklahoma City
,1.0,E,bei155,14266 lemming south,126662.0,1-012-993-4538,U,RPM International,8.0,R,6.0,beil,f,United States of America,HAMILTON,32312,0.0,,2210073.0,CA,Miami
446.0,4.0,J,Ele156,1427 ADDAX LANE,132008.0,1-890-859-4211,U,Amazon.com,34.0,O,7.0,Eleftheriou,m,United States of America,Kuldip,90059,1.0,,1999684.0,CO,Yonkers
428.0,5.0,,o'g157,1625 fernando court,417218.0,1-080-032-3031,M,Neiman Marcus,15.0,O,2.0,o'grady,F,United States of America,krystalle,77006,5.0,,2119678.0,Saskatchewan,Columbia
423.0,0.0,,Kat158,335 floresta north,360063.0,1-561-620-7173,S,Goldman Sachs Group,66.0,O,5.0,Katchmar,,United States of America,Stella,23224,0.0,,169808.0,UT,Lubbock
499.0,5.0,O,Lui159,22806 garson east,100516.0,1-017-439-0362,U,Boeing,55.0,O,6.0,Luin,,United States of America,Marie-josee,10055,4.0,,1072732.0,ME,Chattanooga
342.0,1.0,,Kla160,5524 vermack street,16814.0,1-248-539-6621,S,United Refining,8.0,O,7.0,Klavkalns,f,United States of America,Nashib,35830,1.0,,2261442.0,NH,Fargo
632.0,1.0,Z,Bru161,18105 electra street,,1-611-789-5569,M,D.R. Horton,7.0,U,1.0,Brunsting,,United States of America,Annette,v6m 1s9,3.0,,2234368.0,VA,Omaha
525.0,3.0,Q,Apt162,719 holman court,315962.0,1-023-151-8130,M,Jarden,97.0,O,6.0,Apter,,United States of America,LENA,22304,1.0,,575288.0,TX,Yonkers
371.0,5.0,,sch163,23553 MEMORIAL RUE,299268.0,1-005-574-3523,M,Systemax,95.0,R,9.0,schuette,f,United States of America,Christian,06101,1.0,,1102479.0,Saskatchewan,Spokane
699.0,1.0,,Lan164,16759 park avenue,301490.0,1-550-487-1571,U,Marriott International,92.0,O,4.0,Lanava,,United States of America,Morrie,78756,3.0,,2995388.0,NH,Tulsa
435.0,3.0,,Fus165,12296 WILLIAMS LOWER,36052.0,1-280-494-1415,M,Expeditors International,17.0,O,8.0,Fusca,F,United States of America,LYMAN,93003,2.0,,1147193.0,VA,Garden Grove
512.0,1.0,R,Nev166,9625 ALLEN BOULEVARD,437483.0,1-803-438-4141,U,Great Plains Energy,81.0,U,2.0,Nevardauskis,F,United States of America,REUBEN,T5D 1P2,4.0,,1136540.0,IA,Fort Lauderdale
552.0,5.0,,SHA167,10340 jarvis road,152971.0,1-566-299-2351,M,Danaher,13.0,O,6.0,SHACKLEFORD,f,Canada,Hermon,10108,,,1677669.0,NC,Philadelphia
,0.0,P,Sau168,13143 goodwin lane,449495.0,1-586-363-4189,M,,78.0,O,8.0,Sauck,,Canada,Paqs,t5c 1l3,2.0,,2160706.0,NH,Sydney
687.0,4.0,,fri169,7160 BEATTY RUE,349827.0,1-505-124-9029,M,Watson Wyatt Worldwide,78.0,O,5.0,frischknecht,,United States of America,GAETAN,M5B 1Z8,1.0,,2525665.0,AL,Waterbury
433.0,3.0,O,fer170,22679 chimney rock west,9562.0,1-897-996-9812,M,Yahoo,85.0,R,0.0,fernandez,,United States of America,leese,V6H 1W2,1.0,,3517622.0,British Columbia,Tacoma
746.0,1.0,,LAN171,6769 pasadena upper,24514.0,1-922-919-5858,U,Convergys,68.0,,7.0,LANDERS,M,United States of America,Amelie,90308,2.0,,,MD,Charlottetown
405.0,0.0,,Bha172,20622 MCAFEE COURT,407985.0,1-326-572-2988,M,Celanese,1.0,R,9.0,Bhasin,,Canada,TAMRA,M5e 1y2,0.0,,97675.0,IA,Independence
805.0,5.0,,Jor173,10526 LINWOOD LANE,,1-076-972-4311,M,Dana Holding,83.0,O,,Jordan,M,United States of America,bang,80029,5.0,,,ND,Escondido
819.0,4.0,,KNU174,21088 vessey crescent,257897.0,1-341-595-8408,M,XTO Energy,78.0,O,5.0,KNUDSEN,F,United States of America,HILDEGARDE,30350,4.0,,3569070.0,NY,Lansing
648.0,0.0,,Ham175,10884 ryan avenue,261143.0,,M,Alliance Data Systems,,O,0.0,Hamelin,F,United States of America,Carmody,97240,5.0,,1507616.0,OR,Anaheim
401.0,5.0,,MAU176,1481 gale court,110615.0,1-536-952-5040,U,Franklin Resources,5.0,R,10.0,MAUER,,United States of America,Dareen,R3A 1M1,5.0,,514151.0,MO,Glendale
484.0,2.0,,Rez177,18390 martins east,407799.0,1-663-917-0422,U,Fidelity National Financial,43.0,U,8.0,Rezansoff,F,United States of America,WEN,73172,0.0,Apt. 426,2903408.0,CT,Chula Vista
463.0,4.0,,Koa178,23208 porter crescent,195242.0,1-843-773-1791,U,FirstEnergy,53.0,O,1.0,Koa,,Canada,MOT,V6s 1p9,4.0,,1695814.0,MO,Orlando
335.0,3.0,B,HAN179,17026 durand north,315490.0,1-823-567-1252,U,Commercial Metals,13.0,O,5.0,HANNEMAN,m,United States of America,leese,90140,0.0,,868465.0,MN,Cleveland
,5.0,I,jak180,16533 devonshire park,22201.0,1-744-421-7512,U,Genzyme,7.0,O,10.0,jakim,,United States of America,nettie,94639,4.0,,2810709.0,NC,Huntington
381.0,4.0,C,ump181,8965 griffin east,441579.0,1-621-744-1484,M,US Airways Group,17.0,R,7.0,umphres,,United States of America,AILEE,22307,5.0,,3593363.0,TN,Fayetteville
708.0,2.0,G,Wic182,22451 larner court,342730.0,1-973-214-3381,M,Advanced Micro Devices,67.0,O,1.0,Wickham,,Canada,chan,55116,2.0,,2607636.0,NV,Riverside
354.0,5.0,,Gat183,3681 HOLLY KNOLL CRESCENT,117267.0,1-428-266-1600,M,United Parcel Service,54.0,R,8.0,Gates,F,Canada,RAY,M6s 1i5,4.0,Apt. 540,2735642.0,AL,Dayton
547.0,1.0,,bot184,5678 dayton street,260107.0,1-334-466-5299,S,Fastenal,5.0,,10.0,bott,,United States of America,Robinette,92708,4.0,,1501732.0,NE,Corona
761.0,1.0,T,DAV185,15591 holgate lane,166760.0,1-249-478-5643,D,Core-Mark Holding,28.0,O,9.0,DAVID-YERUMO,,United States of America,Rocke,V6r 1q6,1.0,,397072.0,KS,Oklahoma City
659.0,4.0,,HIL186,23477 havenridge rue,401021.0,1-804-228-8548,M,Boise,5.0,O,1.0,HILLARD,F,United States of America,Suzette,63178,1.0,,3399757.0,NY,Dallas
351.0,4.0,,war187,18267 cape lane,70945.0,1-564-230-0062,M,DST Systems,,R,9.0,warburton,,United States of America,Myla,x7j 1r5,2.0,,2684548.0,NY,Durham
608.0,3.0,,MAC188,2928 POTOMAC UPPER,389391.0,1-781-339-9073,S,United States Steel,72.0,O,7.0,MACHNICKI-HYNES,m,United States of America,dacia,M5e 1y7,3.0,apt. 48,3041622.0,Saskatchewan,Tacoma
706.0,4.0,A,lev189,14656 pasadena park,63226.0,1-096-116-9962,S,Pepco Holdings,12.0,O,3.0,levitin,F,United States of America,CHELSIE,23257,2.0,,3211816.0,Prince Edward Island,Alexandria
391.0,0.0,,Goo190,16983 flagler drive,206220.0,1-914-194-6997,M,Acuity Brands,71.0,O,8.0,Gooderham,,United States of America,abbas,V6I 1U7,4.0,apt. 968,127026.0,Alberta,Hialeah
461.0,5.0,E,Koh191,17212 LANDER SOUTH,,1-733-360-9116,W,Baker Hughes,90.0,R,2.0,Kohalmi-hill,,United States of America,Rec,94539,4.0,,588945.0,Ontario,Denver
510.0,4.0,,AYL192,23764 sabine west,337152.0,1-591-402-8026,U,Newell Rubbermaid,20.0,O,2.0,AYLWIN,M,United States of America,Elaine,H7h 1v4,4.0,,1962620.0,TN,Fort Lauderdale
805.0,,E,CHO193,16271 vista south,312074.0,1-326-180-9322,W,Westlake Chemical,58.0,O,5.0,CHOUHAN,F,United States of America,Katharine,15201,2.0,,178193.0,VA,Mesa
702.0,2.0,G,DIT194,1080 LAVENDER LANE,68551.0,1-784-796-6844,M,Jones Lang LaSalle,57.0,O,7.0,DITKO,,United States of America,LILIAN,t5a 1n6,4.0,,2102811.0,TX,Cleveland
368.0,4.0,,EMI195,10856 summer street,488800.0,1-662-625-4671,W,Burger King Holdings,43.0,O,3.0,EMIG,,United States of America,CATI,78784,1.0,,2246854.0,MT,Lewiston
520.0,3.0,,Ryd196,17021 edwards crescent,431633.0,1-627-590-4931,W,Hovnanian Enterprises,39.0,R,8.0,Ryder,m,United States of America,Luong,H6d 1w8,2.0,APT. 392,1312448.0,IL,Tallahassee
666.0,0.0,S,mei197,7726 TALLOWOOD UPPER,72797.0,1-055-694-7984,S,Medical Mutual of Ohio,87.0,O,2.0,meisner,,United States of America,JUOZAS,06705,3.0,,295993.0,WY,El Monte
587.0,0.0,,Ceg198,19097 foxfire north,260576.0,1-166-844-7429,S,Lockheed Martin,57.0,O,9.0,Cegelski,,United States of America,Lysy,M5c 1v9,1.0,,1220003.0,NC,Sioux Falls
643.0,4.0,Z,hai199,8161 PINTO ROAD,200096.0,1-516-930-4640,U,Yum Brands,58.0,O,4.0,haigh,,United States of America,ULA,90759,5.0,,2400476.0,ND,Columbia
484.0,,J,cle200,9659 sakowitz west,,1-261-215-4290,,Wesco International,28.0,R,5.0,clendening,,United States of America,Francesca,22301,4.0,,2900897.0,GA,San Francisco
,3.0,W,Cie201,15306 pike park,267656.0,1-681-572-7662,U,Volt Information Sciences,95.0,R,3.0,Ciesielski,,United States of America,emili,19165,1.0,,3942140.0,VA,Santa Clara
676.0,1.0,,Par202,21891 dewey street,35253.0,1-288-967-5460,S,Western Union,98.0,R,8.0,Parypa,f,United States of America,yogesh,75007,2.0,,2118119.0,Prince Edward Island,Greensboro
300.0,5.0,K,LOZ203,8155 storeywood road,113159.0,1-315-022-2148,M,,55.0,O,4.0,LOZINSKI,f,United States of America,Xantippe,90302,2.0,,338540.0,OR,Waco
,2.0,,Pas204,20871 dewdrop street,297444.0,1-707-402-6121,,Lubrizol,14.0,R,8.0,Pascal,,Canada,TINO,84092,3.0,APT. 630,2617116.0,WI,Rochester
831.0,3.0,,Aul205,1121 GREENE PARK,52092.0,1-186-893-7846,M,C.H. Robinson Worldwide,30.0,O,9.0,Aula,,United States of America,AGGIE,v6d 1u1,1.0,,1459711.0,ID,Tampa
609.0,3.0,N,bar206,23849 westerley south,30249.0,1-571-918-3795,M,Celgene,90.0,O,7.0,barnes,F,United States of America,Alane,99503,1.0,,1804959.0,MT,Paterson
679.0,2.0,,ELL207,1540 murie rue,483052.0,1-206-055-2128,S,Leggett & Platt,69.0,O,2.0,ELLIOTT,,United States of America,ABBYE,80960,0.0,,2957472.0,MD,Fullerton
634.0,4.0,P,for208,16633 raymond road,287060.0,1-963-724-8044,U,Fidelity National Information,67.0,O,6.0,forslund,m,United States of America,aleen,53743,0.0,suite 344,2919293.0,NY,London
338.0,1.0,U,Bur209,18676 turman drive,274154.0,1-050-641-8503,W,Arch Coal,41.0,O,4.0,Burbidge,,Canada,collen,t6d 1k1,1.0,,3610130.0,HI,Newark
332.0,5.0,,FOL210,1808 HARDY STREET,379659.0,1-020-258-1680,M,Affinia Group Intermediate,2.0,O,4.0,FOLLMER,F,United States of America,NEALA,91350,5.0,,1209441.0,DE,Buffalo
721.0,0.0,,Led211,11115 midland avenue,,,M,Kellogg,89.0,O,8.0,Leder,m,United States of America,CELISSE,37916,0.0,,1058712.0,PA,El Paso
351.0,4.0,N,kop212,24950 sheppard lane,100796.0,1-886-961-7857,,PerkinElmer,88.0,O,3.0,kopke,,United States of America,MEHMET,22329,1.0,,1946028.0,IN,Toledo
564.0,1.0,,pay213,6450 LEMMING RUE,128277.0,1-999-799-7384,M,Limited Brands,90.0,O,6.0,paylor,,Canada,Carlis,M1i 1r8,1.0,,1420984.0,MT,Sterling Heights
379.0,1.0,,PAL214,19342 wycliffe park,147414.0,1-362-078-4138,M,OfficeMax,54.0,O,9.0,PALACEK,,United States of America,marshal,h5i 1p1,3.0,,213235.0,WY,New Haven
727.0,1.0,,fel215,7582 woodway south,51559.0,1-174-723-5263,S,J.B. Hunt Transport Services,53.0,O,8.0,felton,,United States of America,Fabien,M1I 1R5,2.0,,472425.0,FL,Dallas
578.0,2.0,,ATW216,22526 QUEENSBURY LOWER,355622.0,1-898-789-3598,U,American Express,89.0,O,2.0,ATWELL-BYRNE,,United States of America,basia,53739,3.0,,1160132.0,RI,Milwaukee
642.0,5.0,S,Mcb217,18833 3rd park,468116.0,1-482-305-5399,W,Occidental Petroleum,31.0,O,10.0,Mcbeth,M,United States of America,FARID,06603,1.0,,2869995.0,CO,Anaheim
,1.0,B,Jal218,19394 canoas west,276728.0,1-834-784-7657,M,Shaw Group,1.0,O,1.0,Jalaie,M,United States of America,jyoti,28247,0.0,apt. 3,3727044.0,SD,Huntington Beach
554.0,3.0,,vem219,9941 ROYALTON DRIVE,135306.0,1-864-555-5341,S,W.W. Grainger,57.0,R,,vempati,,Canada,Jandy,h7g 1u9,0.0,,2293241.0,TX,Naperville
733.0,1.0,D,BAR220,10177 pecos crescent,99566.0,1-475-209-3369,U,IDT,10.0,U,6.0,BARNICKEL,,United States of America,VO,90831,0.0,,2846515.0,VT,Iqaluit
345.0,2.0,U,PES221,20823 WEST CHAPEL AVENUE,263959.0,1-459-456-1848,M,General Mills,74.0,O,10.0,PESOLD,M,United States of America,Kien,M4j 1o7,4.0,,1619956.0,IN,Winnipeg
644.0,2.0,,Sha222,13483 ROCKDALE DRIVE,441498.0,1-802-797-1712,M,RBS Global,28.0,R,6.0,Shaughnessy,F,United States of America,Tybi,77288,0.0,,2367607.0,UT,St. Petersburg
564.0,3.0,J,Sch223,9645 HAYDEN BOULEVARD,429621.0,,S,Realogy,96.0,U,3.0,Schmeing,M,United States of America,Nhien,77117,0.0,,3795566.0,NV,Waterbury
465.0,1.0,L,Mat224,6066 fillmore lower,181214.0,1-224-760-3774,M,ArvinMeritor,42.0,O,10.0,Materna,,United States of America,Florance,45263,3.0,,734762.0,TX,Lubbock
652.0,,,JAI225,293 conier avenue,212502.0,1-511-883-9082,D,Amkor Technology,64.0,O,8.0,JAIN,,United States of America,Ros,v6g 1p4,4.0,,908994.0,OR,London
714.0,5.0,,KAR226,7000 ansley lane,244545.0,,M,Lear,,O,6.0,KARNAZES,,United States of America,Genevieve,72247,4.0,,2561296.0,Ontario,Des Moines
383.0,5.0,,gus227,13635 jarvis south,218681.0,1-405-014-0029,M,Asbury Automotive Group,49.0,R,10.0,gustafson,,Canada,EMILIO,E7n 1j9,4.0,APT. 587,3181069.0,Saskatchewan,Madison
336.0,,K,Ann228,17362 COFFEY UPPER,296916.0,1-076-073-0994,,Limited Brands,81.0,O,7.0,Annas,,United States of America,JANEEN,45272,5.0,,2632226.0,MO,Scottsdale
626.0,0.0,R,lab229,12279 trafalgar crescent,453659.0,1-690-040-0846,,Beazer Homes USA,57.0,O,9.0,labenek,,Canada,cathrin,x7j 1q2,2.0,,,UT,Mount Pearl
549.0,3.0,M,fli230,24717 MIDLAND LANE,194450.0,1-211-707-3341,S,,42.0,U,0.0,flindall,f,United States of America,kirstin,80952,0.0,,1151333.0,IL,Iqaluit
492.0,5.0,,sat231,11493 worley park,49533.0,1-642-203-7899,U,Acuity Brands,30.0,O,0.0,satkunaseelan,,United States of America,giles,38157,4.0,,2763939.0,NM,Moreno Valley
327.0,2.0,I,tho232,6492 HAMMOND AVENUE,394819.0,1-792-738-9524,M,ABM Industries,56.0,O,0.0,thornley,,United States of America,Ted,06703,4.0,,370710.0,NC,Naperville
545.0,3.0,L,CRI233,8954 bagby north,342754.0,1-881-269-3949,S,,3.0,O,10.0,CRIPPS,m,United States of America,hayden,v6u 1r8,3.0,,1192164.0,AZ,Norfolk
571.0,1.0,V,Gas234,11622 josey south,224435.0,1-537-303-6219,M,Southwestern Energy,53.0,O,0.0,Gascon,M,United States of America,Gail,28231,0.0,,223487.0,CT,Louisville
423.0,0.0,,Cha235,11538 collinwood avenue,37717.0,1-682-154-3638,W,Delta Air Lines,67.0,O,7.0,Chavers,f,United States of America,las,63107,2.0,,2341143.0,VA,Akron
655.0,1.0,,Net236,20913 vickers boulevard,286483.0,1-512-708-0580,,ITT,94.0,O,4.0,Nettles,,United States of America,Noelyn,H2g 1w7,0.0,,1774784.0,NV,Whitehorse
488.0,0.0,,WOO237,22274 VICKERY CRESCENT,185412.0,1-598-440-6359,M,Health Management Associates,37.0,O,0.0,WOODROW,m,United States of America,izak,55416,5.0,,3951308.0,VA,Salem
352.0,4.0,,val238,881 vance jackson south,472518.0,1-281-206-9270,M,Western Union,75.0,,6.0,valerien,,United States of America,bernita,V6d 1u5,,,2756025.0,British Columbia,Memphis
810.0,,,Ber239,15079 DECATUR RUE,425307.0,1-442-133-8200,M,Family Insurance Group,51.0,O,0.0,Berndt,f,United States of America,Karmen,93782,1.0,,1833112.0,VA,Fayetteville
686.0,2.0,F,lab240,10424 mitchell street,304909.0,1-607-062-8891,D,Advance Auto Parts,74.0,O,8.0,labranche,,United States of America,Rio,90252,2.0,,698884.0,TX,Lansing
389.0,0.0,X,VRE241,14195 VERDE PARK,231226.0,,M,J.P. Morgan Chase & Co.,100.0,R,0.0,VREUGDENHIL,m,Canada,ISABELLE,85759,2.0,,3287261.0,CO,Atlanta
761.0,0.0,,GOO242,10608 bissonnet road,219026.0,1-141-622-5196,M,Fidelity National Financial,,U,,GOODINSON,F,United States of America,Micro,M5g 1x8,0.0,,3337290.0,GA,Gary
589.0,0.0,S,cha243,11237 balmoral way,414993.0,1-500-101-2792,D,Toro,28.0,O,4.0,chaput,,United States of America,maribel,78746,1.0,,2963197.0,NE,Atlanta
492.0,0.0,W,TAM244,15621 yaupon lower,24837.0,1-655-973-7192,M,Mueller Water Products,18.0,O,1.0,TAMARELLI,F,United States of America,NADYA,H2f 1z1,0.0,,1487009.0,NC,Dawson City
442.0,2.0,,CUM245,12387 SAUNDERS WEST,200645.0,1-972-039-2576,D,Energy Future Holdings,77.0,U,10.0,CUMPSTON,M,United States of America,Darrell,77288,5.0,Suite 463,3177428.0,OK,Mobile
649.0,4.0,E,SIM246,6156 holmes court,22605.0,1-764-148-5233,S,Weis Markets,14.0,O,8.0,SIMONOVICH,,United States of America,Hoy,35277,3.0,,1886280.0,MO,Santa Clarita
337.0,0.0,,Est247,17521 REILLY STREET,,1-399-618-9069,U,MasterCard,23.0,O,8.0,Estes,,United States of America,shana,36134,0.0,,1853087.0,AR,Chicago
572.0,4.0,P,han248,20093 canterbury way,389524.0,1-628-481-6657,D,Oracle,1.0,R,8.0,haney,F,United States of America,HQ,V6t 1u3,,,195847.0,MT,Nashua
666.0,4.0,Y,Pee249,11930 alabama south,232945.0,1-085-050-1119,M,Mutual of America Life,58.0,U,0.0,Peers,,United States of America,Co,99597,3.0,,3727580.0,Newfoundland,West Covina
567.0,2.0,T,bli250,22780 terrace lower,390626.0,1-993-284-6634,D,JetBlue Airways,98.0,O,4.0,blidy,M,United States of America,Beb,V6N 1V1,3.0,,2993662.0,OR,Mesa
574.0,5.0,,Lea251,6481 century lane,286207.0,1-395-464-9156,,Western Refining,76.0,O,5.0,Leavell,,United States of America,Sherrill,T6d 1h7,3.0,,2886788.0,NM,El Paso
498.0,5.0,U,Wil252,11293 rice avenue,391468.0,1-811-547-9696,S,Western Refining,59.0,,2.0,Willhoff,F,United States of America,takehiko,M7o 1c5,0.0,,3672610.0,FL,Victoria
836.0,5.0,,kom253,9828 WEST EAST,171326.0,,U,Bristol-Myers Squibb,81.0,R,9.0,komenda,f,Canada,FLOSSIE,M2q 1e8,2.0,,3245637.0,MS,Hayward
759.0,2.0,,Wel254,10369 gemini way,294972.0,1-648-501-2866,M,AutoNation,31.0,,8.0,Welsford,,United States of America,Chryste,64172,3.0,,959636.0,Saskatchewan,Oshawa
563.0,3.0,,Lac255,23445 GATES WAY,131039.0,1-332-974-4753,S,Boeing,1.0,O,6.0,Lacombe,,United States of America,Sheelagh,85265,5.0,,1037702.0,NE,Hamilton
313.0,1.0,,Hon256,2160 WEIZMANN DRIVE,480287.0,1-217-048-6379,S,Advanced Micro Devices,28.0,U,8.0,Honda,f,United States of America,DICKENS,h5k 1p8,5.0,,69141.0,TN,Oklahoma City
771.0,0.0,,Con257,16716 fresco road,276404.0,,M,Unitrin,36.0,O,6.0,Conley,,United States of America,Maury,M2P 1F6,4.0,,2818725.0,OR,Portland
717.0,0.0,,han258,17068 simpson road,435481.0,1-246-119-5490,S,Liberty Media,47.0,O,1.0,handley,,United States of America,Dorothy,V6U 1U9,5.0,,3153373.0,ID,Macon
355.0,4.0,,WOJ259,23276 dillbeck upper,,,D,Jarden,77.0,O,2.0,WOJTECKI,,United States of America,CHICKIE,V6F 1W7,4.0,,616608.0,WV,Yellow Knife
383.0,4.0,P,Ami260,24268 hayden west,499891.0,1-347-479-6259,U,Cincinnati Financial,91.0,O,10.0,Amini,f,United States of America,Lavinia,92711,4.0,,1014586.0,MI,Santa Rosa
579.0,5.0,A,Mo261,2682 LUMBER PARK,394640.0,1-881-547-3819,S,Steel Dynamics,46.0,O,1.0,Mo,f,United States of America,Kristine,60779,5.0,,1679903.0,AL,Fort Wayne
324.0,4.0,,BUR262,4129 crestline avenue,359040.0,1-155-847-4022,M,OGE Energy,36.0,O,5.0,BUREK,,Canada,tobi,90790,3.0,,1062919.0,TN,Inglewood
752.0,5.0,X,Kos263,18257 mahonia west,429949.0,1-946-987-5835,M,Hartford Financial Services,18.0,R,0.0,Kosten,m,United States of America,Frederica,80908,2.0,,3684297.0,Manitoba,London
723.0,5.0,,Bor264,19050 cordoba upper,333500.0,,D,Penske Automotive Group,27.0,O,2.0,Borel,m,Canada,Cayla,74129,2.0,,1805618.0,CO,Waterbury
349.0,2.0,K,LAR265,1121 greene park,480399.0,,S,Amkor Technology,79.0,U,1.0,LARCHE,,United States of America,BRIAN,M9e 1u6,,,1852935.0,OR,Salem
643.0,2.0,,BOU266,13762 silver sage way,73398.0,1-551-913-3853,W,Psychiatric Solutions,72.0,O,4.0,BOURDEAU,,United States of America,ROCH,93663,5.0,,1528702.0,CO,Dayton
390.0,3.0,,Pan267,22629 bagby east,,1-666-863-1257,W,Calpine,26.0,O,0.0,Panter,,United States of America,Charly,84119,0.0,,178411.0,NC,Frederick
801.0,4.0,,Wal268,13296 wayside boulevard,446105.0,1-938-871-9739,U,Saks,31.0,O,7.0,Walbridge,m,United States of America,joli,82602,4.0,,2245432.0,Alberta,Thousand Oaks
741.0,0.0,,Mue269,9824 OLYMPIA STREET,128126.0,1-333-561-7008,S,BE Aerospace,2.0,O,2.0,Muehle,M,Canada,Kasper,94429,4.0,,3058077.0,VT,Escondido
821.0,2.0,,Zub270,6907 ferncliff crescent,371101.0,1-514-023-2587,D,Exterran Holdings,81.0,O,8.0,Zubans,,Canada,Joo-geok,H2A 1V4,1.0,Apt. 986,723251.0,VT,Independence
830.0,3.0,D,Sei271,24573 lyons avenue,263066.0,1-027-811-2670,M,Penn National Gaming,69.0,O,5.0,Seidman,,United States of America,Winona,40511,,,3755553.0,SC,Corpus Christi
441.0,0.0,,Cav272,15407 fillmore north,,1-475-590-2337,M,PetSmart,69.0,R,,Cavasin,F,United States of America,king-haut,M5b 1y9,1.0,,757755.0,SD,Santa Rosa
484.0,3.0,,Har273,850 leon lower,453776.0,1-214-794-0930,D,First Data,80.0,R,2.0,Hartell,F,United States of America,DARLENE,E7N 1P6,1.0,,3610784.0,New Brunswick,Burlington
653.0,4.0,R,Nau274,14635 greene rue,494609.0,1-988-429-0103,,Liz Claiborne,14.0,O,8.0,Naugle,M,United States of America,Deana,h5k 1o7,5.0,,2994154.0,Manitoba,Overland Park
727.0,0.0,,Ste275,21034 windchime lower,233618.0,1-143-517-2347,D,Alcoa,39.0,R,7.0,Stegman,,Canada,Laurette,95203,2.0,,612241.0,NJ,Huntsville
535.0,1.0,D,Cho276,15868 dewdrop park,,1-709-720-3248,U,Perini,0.0,O,0.0,Choo-kang,m,United States of America,Renell,23513,,,1352198.0,TX,Berkeley
320.0,5.0,R,Lux277,10232 oak hill west,154521.0,1-314-831-7578,W,Hudson City Bancorp,59.0,R,9.0,Luxford,f,United States of America,Meriann,T5c 1j1,4.0,,2534935.0,MD,Casper
775.0,4.0,,Far278,950 WILLS WEST,438162.0,1-342-101-7385,W,Sigma-Aldrich,60.0,O,1.0,Farnsworth,F,United States of America,KATALIN,V6z 1q9,4.0,,3189762.0,WV,Toledo
606.0,3.0,,Shi279,23223 WOODLAWN UPPER,352602.0,1-419-495-9429,M,Plains Exploration,4.0,O,,Shinjo,F,United States of America,Gayel,73121,4.0,,447872.0,OH,Cheyenne
,4.0,P,Pip280,23208 porter crescent,194788.0,1-992-551-4676,S,W.R. Berkley,74.0,O,5.0,Piperni,f,United States of America,Lourdes,75267,2.0,,3207012.0,NH,Fresno
