pagamento_id,cliente_id,ppersonale_id,ammontare,data_pagamento,noleggio_id,data_noleggio,inventario_id,data_restituzione,npersonale_id,cliente_negozio_id,cliente_nome,cliente_cognome,cliente_email,cliente_indirizzo_id,cliente_attivo,cliente_data_creazione,cliente_indirizzo,cliente_indirizzo2,cliente_distretto,cliente_codice_postale,cliente_telefono,cliente_città_id,cliente_città,cliente_stato_id,cliente_stato,personale_nome,personale_cognome,personale_indirizzo_id,personale_email,personale_negozio_id,personale_attivo,personale_nomeutente,personale_password,personale_indirizzo,personale_indirizzo2,personale_distretto,personale_codice_postale,personale_telefono,personale_città_id,personale_città,personale_stato_id,personale_stato,personale_negozio_capo_personale_id,personale_negozio_indirizzo_id,personale_negozio_indirizzo,personale_negozio_indirizzo2,personale_negozio_distretto,personale_negozio_codice_postale,personale_negozio_telefono,personale_negozio_città_id,personale_negozio_città,personale_negozio_stato_id,personale_negozio_stato,personale_negozio_capo_nome,personale_negozio_capo_cognome,personale_negozio_capo_indirizzo_id,personale_negozio_capo_email,personale_negozio_capo_negozio_id,personale_negozio_capo_attivo,personale_negozio_capo_nomeutente,personale_negozio_capo_password,personale_negozio_capo_indirizzo,personale_negozio_capo_indirizzo2,personale_negozio_capo_distretto,personale_negozio_capo_codice_postale,personale_negozio_capo_telefono,personale_negozio_capo_città_id,personale_negozio_capo_città,personale_negozio_capo_stato_id,personale_negozio_capo_stato,cliente_negozio_capo_personale_id,cliente_negozio_indirizzo_id,cliente_negozio_indirizzo,cliente_negozio_indirizzo2,cliente_negozio_distretto,cliente_negozio_codice_postale,cliente_negozio_telefono,cliente_negozio_città_id,cliente_negozio_città,cliente_negozio_stato_id,cliente_negozio_stato,cliente_negozio_capo_nome,cliente_negozio_capo_cognome,cliente_negozio_capo_indirizzo_id,cliente_negozio_capo_email,cliente_negozio_capo_negozio_id,cliente_negozio_capo_attivo,cliente_negozio_capo_nomeutente,cliente_negozio_capo_password,cliente_negozio_capo_indirizzo,cliente_negozio_capo_indirizzo2,cliente_negozio_capo_distretto,cliente_negozio_capo_codice_postale,cliente_negozio_capo_telefono,cliente_negozio_capo_città_id,cliente_negozio_capo_città,cliente_negozio_capo_stato_id,cliente_negozio_capo_stato,film_id,negozio_id,film_titolo,film_descrizione,film_data_rilascio,film_lingua_id,film_lingua_originale_id,film_durata_noleggio,film_tariffa_noleggio,film_durata,film_costo_sostituzione,film_voto,film_lingua
7048,261,1,2.99,2005-06-16 17:48:37,1760,2005-06-16 17:48:37,3929,2005-06-18 16:01:37,2,1,DEANNA,BYRD,DEANNA.BYRD@sakilacustomer.org,266,1,2006-02-14 22:04:36,862 Xintai Lane,,Cagayan Valley,30065.0,265153400632.0,548,Tuguegarao,75,Philippines,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,857,1,STRICTLY SCARFACE,A Touching Reflection of a Crocodile And a Dog who must Chase a Hunter in An Abandoned Fun House,2006,1,,3,2.99,144,24.99,PG-13,English
7102,263,1,4.99,2005-07-06 03:47:05,3578,2005-07-06 03:47:05,2954,2005-07-08 02:26:05,1,1,HILDA,HOPKINS,HILDA.HOPKINS@sakilacustomer.org,268,1,2006-02-14 22:04:36,1831 Nam Dinh Loop,,National Capital Reg,51990.0,322888976727.0,323,Mandaluyong,75,Philippines,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,648,1,OUTLAW HANKY,A Thoughtful Story of a Astronaut And a Composer who must Conquer a Dog in The Sahara Desert,2006,1,,7,4.99,148,17.99,PG-13,English
7129,264,1,0.99,2005-06-20 11:50:52,3028,2005-06-20 11:50:52,886,2005-06-21 11:05:52,2,1,GWENDOLYN,MAY,GWENDOLYN.MAY@sakilacustomer.org,269,1,2006-02-14 22:04:36,446 Kirovo-Tšepetsk Lane,,Osaka,19428.0,303967439816.0,203,Higashiosaka,50,Japan,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,196,1,CRUELTY UNFORGIVEN,A Brilliant Tale of a Car And a Moose who must Battle a Dentist in Nigeria,2006,1,,7,0.99,69,29.99,G,English
232,9,2,0.99,2005-05-30 05:48:59,877,2005-05-30 05:48:59,886,2005-06-02 09:30:59,1,2,MARGARET,MOORE,MARGARET.MOORE@sakilacustomer.org,13,1,2006-02-14 22:04:36,613 Korolev Drive,,Masqat,45844.0,380657522649.0,329,Masqat,71,Oman,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,,6172235589.0,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,,,576,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,,6172235589.0,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,,,576,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,,6172235589.0,576,Woodridge,8,Australia,196,1,CRUELTY UNFORGIVEN,A Brilliant Tale of a Car And a Moose who must Battle a Dentist in Nigeria,2006,1,,7,0.99,69,29.99,G,English
5084,187,2,0.99,2005-07-09 18:28:37,5366,2005-07-09 18:28:37,886,2005-07-13 20:45:37,1,2,BRITTANY,RILEY,BRITTANY.RILEY@sakilacustomer.org,191,1,2006-02-14 22:04:36,140 Chiayi Parkway,,Sumy,38982.0,855863906434.0,506,Sumy,100,Ukraine,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,,6172235589.0,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,,,576,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,,6172235589.0,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,,,576,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,,6172235589.0,576,Woodridge,8,Australia,196,1,CRUELTY UNFORGIVEN,A Brilliant Tale of a Car And a Moose who must Battle a Dentist in Nigeria,2006,1,,7,0.99,69,29.99,G,English
7130,264,1,3.99,2005-06-21 15:55:06,3403,2005-06-21 15:55:06,1741,2005-06-27 12:34:06,1,1,GWENDOLYN,MAY,GWENDOLYN.MAY@sakilacustomer.org,269,1,2006-02-14 22:04:36,446 Kirovo-Tšepetsk Lane,,Osaka,19428.0,303967439816.0,203,Higashiosaka,50,Japan,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,378,2,GREATEST NORTH,A Astounding Character Study of a Secret Agent And a Robot who must Build a A Shark in Berlin,2006,1,,5,2.99,93,24.99,NC-17,English
7132,264,1,4.99,2005-07-07 18:03:17,4328,2005-07-07 18:03:17,2174,2005-07-14 16:14:17,1,1,GWENDOLYN,MAY,GWENDOLYN.MAY@sakilacustomer.org,269,1,2006-02-14 22:04:36,446 Kirovo-Tšepetsk Lane,,Osaka,19428.0,303967439816.0,203,Higashiosaka,50,Japan,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,469,2,IRON MOON,A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon,2006,1,,7,4.99,46,27.99,PG,English
8111,299,2,4.99,2005-06-19 18:51:27,2791,2005-06-19 18:51:27,2174,2005-06-22 19:35:27,2,2,JAMES,GANNON,JAMES.GANNON@sakilacustomer.org,304,1,2006-02-14 22:04:37,1635 Kuwana Boulevard,,Hiroshima,52137.0,710603868323.0,205,Hiroshima,50,Japan,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,,6172235589.0,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,,,576,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,,6172235589.0,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,,,576,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,,6172235589.0,576,Woodridge,8,Australia,469,2,IRON MOON,A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon,2006,1,,7,4.99,46,27.99,PG,English
7137,264,1,0.99,2005-07-12 04:54:32,6543,2005-07-12 04:54:32,2568,2005-07-15 09:50:32,2,1,GWENDOLYN,MAY,GWENDOLYN.MAY@sakilacustomer.org,269,1,2006-02-14 22:04:36,446 Kirovo-Tšepetsk Lane,,Osaka,19428.0,303967439816.0,203,Higashiosaka,50,Japan,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,562,2,MASKED BUBBLE,A Fanciful Documentary of a Pioneer And a Boat who must Pursue a Pioneer in An Abandoned Mine Shaft,2006,1,,6,0.99,151,12.99,PG-13,English
1761,64,1,0.99,2005-08-18 09:43:58,12409,2005-08-18 09:43:58,2568,2005-08-19 15:02:58,2,2,JUDITH,COX,JUDITH.COX@sakilacustomer.org,68,0,2006-02-14 22:04:36,1966 Amroha Avenue,,Sichuan,70385.0,333489324603.0,139,Daxian,23,China,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,,,576,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,,6172235589.0,576,Woodridge,8,Australia,562,2,MASKED BUBBLE,A Fanciful Documentary of a Pioneer And a Boat who must Pursue a Pioneer in An Abandoned Mine Shaft,2006,1,,6,0.99,151,12.99,PG-13,English
4408,162,1,0.99,2005-06-20 12:34:13,3040,2005-06-20 12:34:13,2568,2005-06-21 12:33:13,1,2,LAUREN,HUDSON,LAUREN.HUDSON@sakilacustomer.org,166,1,2006-02-14 22:04:36,1740 Le Mans Loop,,Pays de la Loire,22853.0,168476538960.0,297,Le Mans,34,France,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,,,576,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,,6172235589.0,576,Woodridge,8,Australia,562,2,MASKED BUBBLE,A Fanciful Documentary of a Pioneer And a Boat who must Pursue a Pioneer in An Abandoned Mine Shaft,2006,1,,6,0.99,151,12.99,PG-13,English
7142,264,1,5.99,2005-07-31 15:19:48,9932,2005-07-31 15:19:48,1691,2005-08-05 21:09:48,1,1,GWENDOLYN,MAY,GWENDOLYN.MAY@sakilacustomer.org,269,1,2006-02-14 22:04:36,446 Kirovo-Tšepetsk Lane,,Osaka,19428.0,303967439816.0,203,Higashiosaka,50,Japan,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,369,1,GOODFELLAS SALUTE,A Unbelieveable Tale of a Dog And a Explorer who must Sink a Mad Cow in A Baloon Factory,2006,1,,4,4.99,56,22.99,PG,English
7216,267,1,6.99,2005-06-19 04:56:27,2582,2005-06-19 04:56:27,201,2005-06-26 08:56:27,2,1,MARGIE,WADE,MARGIE.WADE@sakilacustomer.org,272,1,2006-02-14 22:04:36,1762 Paarl Parkway,,Hunan,53928.0,192459639410.0,298,Lengshuijiang,23,China,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,45,1,ATTRACTION NEWTON,A Astounding Panorama of a Composer And a Frisbee who must Reach a Husband in Ancient Japan,2006,1,,5,4.99,83,14.99,PG-13,English
4176,153,1,4.99,2005-08-21 23:00:02,14747,2005-08-21 23:00:02,201,2005-08-26 18:58:02,2,2,SUZANNE,NICHOLS,SUZANNE.NICHOLS@sakilacustomer.org,157,1,2006-02-14 22:04:36,456 Escobar Way,,Jakarta Raya,36061.0,719202533520.0,232,Jakarta,45,Indonesia,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,,,576,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,,6172235589.0,576,Woodridge,8,Australia,45,1,ATTRACTION NEWTON,A Astounding Panorama of a Composer And a Frisbee who must Reach a Husband in Ancient Japan,2006,1,,5,4.99,83,14.99,PG-13,English
7223,267,1,0.99,2005-07-11 04:47:42,6070,2005-07-11 04:47:42,1679,2005-07-13 01:49:42,2,1,MARGIE,WADE,MARGIE.WADE@sakilacustomer.org,272,1,2006-02-14 22:04:36,1762 Paarl Parkway,,Hunan,53928.0,192459639410.0,298,Lengshuijiang,23,China,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,366,2,GOLDFINGER SENSIBILITY,A Insightful Drama of a Mad Scientist And a Hunter who must Defeat a Pastry Chef in New Orleans,2006,1,,3,0.99,93,29.99,G,English
7236,267,1,4.99,2005-08-19 07:00:35,12979,2005-08-19 07:00:35,1227,2005-08-21 06:12:35,2,1,MARGIE,WADE,MARGIE.WADE@sakilacustomer.org,272,1,2006-02-14 22:04:36,1762 Paarl Parkway,,Hunan,53928.0,192459639410.0,298,Lengshuijiang,23,China,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,272,1,EDGE KISSING,A Beautiful Yarn of a Composer And a Mad Cow who must Redeem a Mad Scientist in A Jet Boat,2006,1,,5,4.99,153,9.99,NC-17,English
13379,497,1,5.99,2005-06-18 08:18:29,2298,2005-06-18 08:18:29,1227,2005-06-24 11:51:29,1,2,GILBERT,SLEDGE,GILBERT.SLEDGE@sakilacustomer.org,502,1,2006-02-14 22:04:37,1515 Korla Way,,England,57197.0,959467760895.0,589,York,102,United Kingdom,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,,,576,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,,6172235589.0,576,Woodridge,8,Australia,272,1,EDGE KISSING,A Beautiful Yarn of a Composer And a Mad Cow who must Redeem a Mad Scientist in A Jet Boat,2006,1,,5,4.99,153,9.99,NC-17,English
7240,267,1,3.99,2005-08-22 16:35:47,15208,2005-08-22 16:35:47,4346,2005-08-30 15:16:47,1,1,MARGIE,WADE,MARGIE.WADE@sakilacustomer.org,272,1,2006-02-14 22:04:36,1762 Paarl Parkway,,Hunan,53928.0,192459639410.0,298,Lengshuijiang,23,China,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,947,1,VISION TORQUE,A Thoughtful Documentary of a Dog And a Man who must Sink a Man in A Shark Tank,2006,1,,5,0.99,59,16.99,PG-13,English
1290,47,2,3.99,2005-05-26 03:46:26,175,2005-05-26 03:46:26,4346,2005-06-03 06:01:26,2,1,FRANCES,PARKER,FRANCES.PARKER@sakilacustomer.org,51,1,2006-02-14 22:04:36,686 Garland Manor,,Cear,52535.0,69493378813.0,247,Juazeiro do Norte,15,Brazil,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,,6172235589.0,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,,,576,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,,6172235589.0,576,Woodridge,8,Australia,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,947,1,VISION TORQUE,A Thoughtful Documentary of a Dog And a Man who must Sink a Man in A Shark Tank,2006,1,,5,0.99,59,16.99,PG-13,English
9442,349,1,0.99,2005-07-08 19:40:34,4881,2005-07-08 19:40:34,4346,2005-07-09 17:08:34,2,2,JOE,GILLILAND,JOE.GILLILAND@sakilacustomer.org,354,1,2006-02-14 22:04:37,953 Hodeida Street,,Southern Tagalog,18841.0,53912826864.0,221,Imus,75,Philippines,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,,,576,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,,6172235589.0,576,Woodridge,8,Australia,947,1,VISION TORQUE,A Thoughtful Documentary of a Dog And a Man who must Sink a Man in A Shark Tank,2006,1,,5,0.99,59,16.99,PG-13,English
7259,268,1,3.99,2005-07-11 07:49:53,6120,2005-07-11 07:49:53,3299,2005-07-19 04:56:53,2,1,NINA,SOTO,NINA.SOTO@sakilacustomer.org,273,1,2006-02-14 22:04:36,1519 Ilorin Place,,Kerala,49298.0,357445645426.0,395,Palghat (Palakkad),44,India,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,,,300,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,,14033335568.0,300,Lethbridge,20,Canada,726,2,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,1,,7,2.99,61,29.99,PG-13,English
