AgencyID,Phone,NetWorth,AddressLine1,NumberCreditCards,MaritalStatus,NumberChildren,City,FirstName,PostalCode,Gender,Income,State,Age,Country,NumberCars,CreditRating,OwnOrRentFlag,Employer
Rsd7607,,2399483.0,SJIOBZNSUAWIYMOBHPAHXYCZFFDWRJQHWWXUBACZQEAHXRRADOPNPTLSNPUKMR,7.0,U,,Fort Wayne,Lmhtjwddyqbzlxgv,xrquzcptycg,,207651.0,TN,73.0,Canada,3.0,331.0,O,
Qqh7608,1-760-429-1328,2982744.0,Fmrydeogisvvtrpsfonolelpnqcbkrr,2.0,U,,Chula Vista,BXFLGQTJSJDQAUCXXJXWHTQU,shigmwk,,260418.0,Nova Scotia,37.0,United States of America,4.0,744.0,O,Comerica
udq7609,1-253-879-8833,1611011.0,Xhggtfwyslxvgeiuzjfxewcsweefq,6.0,M,1.0,Peoria,Tlaihggmhfiuezhjgps,enehob,,,Ontario,50.0,United States of America,5.0,446.0,U,Baldor Electric
Ghl7610,1-401-256-3483,2999167.0,,0.0,M,4.0,Lexington,DSRXJZKFJTIVXLBAX,RNLAKRXSPA,,316963.0,MD,0.0,Canada,0.0,,O,Commercial Metals
mtk7611,1-175-910-8245,,PGNOPPCDMGALPXCUTMSWMPCBAEXDPEWWNELVBMEHMLQWFXJFPBV,,W,,Salem,Annsrbdzywmpqvigpn,Hlezt,f,84046.0,AR,,Canada,5.0,,O,
QIY7612,1-565-191-3419,3307491.0,Scrrpeqjhflhjodeislwrkogtusekfhgavxyzkxucsswbsfvyarheuoxubvpbrqnikgtnojhrzqd,9.0,M,3.0,San Jose,Mrawpcvb,Iyqmkpcjx,,368990.0,Saskatchewan,,United States of America,0.0,723.0,O,Molina Healthcare
Ohz7613,1-921-688-5401,2057260.0,ocaoqaoavswoepexbshcfxlebpktrvxcailmkgrubpkhnn,2.0,S,0.0,Kansas City,yociu,klgnkcaedht,,124382.0,OH,81.0,Canada,2.0,348.0,O,Plains All American Pipeline
djg7614,1-925-155-0170,53179.0,Gvdteormavfflajkedaclod,,M,0.0,Windsor,DQNVNWPYSMLDGXJVBUHUKDLRSLN,Jsombikj,,9263.0,VA,52.0,United States of America,2.0,666.0,O,Agilent Technologies
Iad7615,1-185-691-2951,690086.0,FVYNANAYSWPPSTXKNOKMZMLZOIBIQTBNDJJPEXEQCMANKXOFXEPJSLXVHO,3.0,M,4.0,Chicago,wfnjfn,Xtckbvng,,334181.0,ID,68.0,United States of America,2.0,,U,AutoZone
EMG7616,1-067-518-3854,2025465.0,Idxmryfqfxjwygiupsvahogtgmfblkxthoqfgrdeuchamwhdjpupmcclxwkppzpt,8.0,M,1.0,Evansville,WWWEN,YPUWSVRD,,314001.0,WI,,United States of America,0.0,844.0,R,
Hjn7617,1-188-554-1671,695307.0,Gqewktqrrjfbnpatabopksiemhbecyoadkxaldjzkcxdnfyissksjcswkezsvqqodaybteddmn,8.0,M,4.0,Honolulu,Krjcfgq,Ifxvsnt,,168309.0,MS,36.0,Canada,1.0,766.0,O,Universal Health Services
CYP7618,1-168-215-2223,3238398.0,wqthjtgarfuteltgcckdynvrfpiuivsimldzlpf,10.0,M,4.0,Cleveland,Fxmpengjsaf,EAOJPQVWBNZ,M,322765.0,OK,31.0,United States of America,2.0,521.0,O,Time Warner
KPN7619,1-228-022-3056,1213578.0,HITOZAEKDUJCXSKBHPQYZQSMKSTJXLVHU,7.0,W,5.0,Livonia,Eobtk,fhirgl,,311253.0,GA,55.0,United States of America,1.0,306.0,O,Sealed Air
Vbi7620,1-926-766-1124,103708.0,Blsmawjjdmdamrhqyqgzmbkfa,9.0,W,5.0,Little Rock,Abahrdfcbtscoblhaovnjkbx,Lahfziy,,140296.0,TN,66.0,United States of America,5.0,411.0,R,Sprint Nextel
ehb7621,1-538-797-1948,1086081.0,Stofpzwyhkpmuq,3.0,M,5.0,Halifax,bhephgijqbu,tofdjef,F,439984.0,SC,22.0,United States of America,1.0,,O,
TMQ7622,1-627-234-0841,1349626.0,LPPSVGKGAUQESCWZEDIMRDWXUAJHNNYZUGVANEOPQEJGBKDNSTJEXOJSJQJXLLZRREKKD,8.0,U,0.0,Peoria,KECNVVPGTOXHIGOUAWLHU,rckzx,F,454011.0,AR,51.0,United States of America,5.0,702.0,O,Quiksilver
Lsb7623,1-876-492-0782,1083092.0,,1.0,S,5.0,San Jose,xppmtvztaifqynlbmofxonnus,MMLJKBGXD,a,191541.0,MT,26.0,United States of America,1.0,842.0,R,Valspar
Dpz7624,1-436-946-7319,1662799.0,Twfsibyhrvrnvcygkdiwyokzoikvjbawfwpiachehbzcinnvdgevmbuozxru,0.0,U,1.0,Charlotte,kzntoukktuqqfuyeo,banusio,M,,WY,100.0,United States of America,2.0,528.0,R,Timken
Zuj7625,1-281-780-2897,3548540.0,cnckvldjedzgdqhy,5.0,W,3.0,Hilo,TDRLAQZARCGRAMDDMCWP,Safkd,,,WY,13.0,United States of America,3.0,300.0,R,
Jqk7626,1-421-286-4139,881414.0,,7.0,S,1.0,Yonkers,shbaeyxyrjfietruntrdeyqkc,DHTLWJDXLRW,,269215.0,WV,11.0,United States of America,2.0,752.0,O,Occidental Petroleum
ijb7627,1-908-354-2709,1712200.0,VITKCZSDQUXZTMLICIBDHMBKLDLCTRVNDXMCHYEHGKHEVTWIYGOYVVMGCSUTKYDEVACOBPWCJYA,0.0,M,4.0,Modesto,Zururxrihusergiba,RORIUHK,m,193126.0,CA,62.0,Canada,0.0,303.0,O,
NMO7628,1-466-560-2530,847446.0,qehomraquwxrkb,10.0,M,5.0,Louisville,QZLCPVRKZMTENMREVZT,bxgwhohh,F,462618.0,Alberta,13.0,United States of America,3.0,418.0,O,Massey Energy
Tef7629,1-578-686-8082,344294.0,pqcvwpsrvpzvqbvhsmxgvaigjfvoqwnjrzcpnlwqcqhzedfjoqpahrugzhperwh,4.0,W,3.0,Eugene,dvbflygvxrizbclmqwoajkvnzoufc,SRARKMXOD,f,212026.0,New Brunswick,23.0,United States of America,3.0,667.0,O,Weyerhaeuser
Sdj7630,1-166-077-1436,1534879.0,Vhixcyutfffwnvhjcajyuzaqshhtpkcdxkxayylwdfdvwdqejppkxhwfe,7.0,D,4.0,Buffalo,mtnubdnrdoivcuqmapqhtvzkixw,hwugfvlttol,,371024.0,British Columbia,51.0,United States of America,1.0,441.0,U,National Fuel Gas
Pbr7631,1-535-320-1881,3897101.0,kxnhxkeruywqzmkpbwatzrjybxepmuyrnmxtcjblsbdaewnizpa,0.0,U,2.0,Santa Fe,Nzljqsbgutsixlosfedpmlzl,zgsllav,m,235810.0,DE,2.0,United States of America,3.0,471.0,O,Pep Boys
Ice7632,1-633-495-6478,3064442.0,Kobkgkfebuucmenkiwfomkpzvbqksljtanzpffqcbmerezuplwjemxtcbgfijlplqkbvt,9.0,W,,Springfield,Ealrdsynhtadihmsl,Mszwfhpj,m,347270.0,CT,,United States of America,2.0,701.0,O,Neiman Marcus
ZWG7633,1-398-680-0278,2016524.0,TAIWTM,1.0,D,2.0,Anchorage,xfjdwfentojva,Yqfxb,,399212.0,Quebec,82.0,United States of America,5.0,323.0,R,BlackRock
Evw7634,1-185-976-7770,37745.0,Twqwqcihxcqtsikjrbkpdkcjvilxxwufcseemmxkpaevfnnugdvcqakfvfskapafcnvyd,10.0,M,5.0,Winnipeg,Zvowaelneuhpxzphpvtgvfz,ypmuep,m,439561.0,NJ,94.0,United States of America,4.0,846.0,O,McGraw-Hill
Lhl7635,1-490-238-8219,503752.0,Wvsmbbadsaukihzirleqmihmfjfafpipekvdkefyphameghcopkjeesgzzrbcermehabkebgrek,8.0,M,4.0,Waco,fmdcjzjekrwrirumyvfuqnnkxzr,Xthtecuu,m,29980.0,MN,16.0,United States of America,3.0,850.0,O,Family Dollar Stores
LYB7636,1-891-741-2112,2115180.0,gftdszadvqouvqfmwwscgcdqwrqbpwtnqurrsyiwhkcvhuocznwtwvy,,M,5.0,Stockton,Ohetzpmilrphnhnasiisaypdl,Xjzpdio,,28693.0,NE,43.0,United States of America,2.0,,U,Teleflex
Ijb7637,1-849-918-0984,839222.0,Phqspowfoiqmszxy,3.0,M,2.0,Boston,VAUWGMVOILXNGKB,Rgthehdvvlh,M,106794.0,VA,76.0,Canada,1.0,564.0,O,
Zhf7638,1-426-168-3142,1851334.0,XDPEFDQIMFNMCO,4.0,S,5.0,Memphis,Tnwgmuvaaqmxskkyqnvrmnmul,ysexit,f,340598.0,PA,0.0,United States of America,3.0,558.0,O,Imation
PYU7639,1-757-910-8931,1348251.0,FSSAAXLAMAPBOMTNUFG,0.0,U,,Sydney,mtovrkjvtfkennjujgpegknnck,Wscgcsbwlzj,m,490597.0,WV,33.0,United States of America,1.0,417.0,O,PPL
Iku7640,1-468-325-0119,2722392.0,AKWOIATLDDKU,6.0,U,2.0,Shreveport,Lwxdv,AUQJTIMK,,499685.0,WY,62.0,Canada,2.0,487.0,O,Smithfield Foods
HBZ7641,1-383-310-7894,1785161.0,Awzdulnpokgxmcpktscqulqpvxabgunakhqq,9.0,M,0.0,Modesto,Ftvuzjdzocqmcoxvrbqcna,Weqnwrwrbcgx,m,62285.0,MN,8.0,United States of America,2.0,639.0,O,Macy's
Pco7642,1-353-727-2029,2823578.0,VANVGDDSYEK,3.0,U,5.0,Hull,Hnbgeuii,facqrtjqjmd,M,320885.0,VT,4.0,United States of America,5.0,625.0,O,Torchmark
Ybv7643,1-028-849-5461,2123972.0,TVTDULLNHUZPDNEEKSXEGPXDNE,1.0,D,3.0,Yonkers,Fykbowmpxpbb,OCNCREZ,,184669.0,WV,39.0,United States of America,5.0,,O,Herman Miller
Rim7644,1-480-785-4021,112782.0,phbmzmktzmjbzbkqsvgsvojcoukqnfkdnyszoeqyprkqroesnbjv,3.0,S,0.0,Atlanta,Ruagwhiorgizpmbphjerywjrr,JXOGSVJ,,126989.0,IN,90.0,United States of America,0.0,,R,Kindred Healthcare
gnf7645,1-443-132-4138,248311.0,HWAWSSEUGGKEXQDESYXFHWZ,3.0,M,4.0,Hayward,teldp,Iqtso,,48144.0,MS,7.0,Canada,1.0,460.0,,Arch Coal
Wxp7646,1-143-020-1234,3719851.0,Tbgfcjvdnlvfdbsflxuslzugybolmyrvhvnmxmsmbjqjbzyhchsimsksjsmefqpcmz,8.0,,4.0,Savannah,Tmhxnpfgyifx,Uxgvbwop,F,377787.0,CO,95.0,United States of America,5.0,793.0,O,Whirlpool
Dxh7647,1-475-304-3486,1920385.0,,8.0,U,5.0,Fullerton,Fpchjcvsrkakkqqsojokdrg,Ovsiu,m,323782.0,PA,59.0,Canada,5.0,821.0,O,Arrow Electronics
Aqo7648,1-677-882-6792,576903.0,NASLRGJGXPDOGNJSHNLNGBCXJVO,6.0,S,2.0,Overland Park,Heiehcgec,Frqdqbs,,31880.0,DE,13.0,United States of America,3.0,,O,Rock-Tenn
fen7649,1-151-067-7411,1855037.0,Qehqgkzddwjunisyacybbnmrmkunpfvrnhfizwrrzbtgfgphxpoonkwajc,8.0,D,3.0,Alexandria,sgapkfrztiyyayezulvi,waiitdv,,390190.0,Prince Edward Island,58.0,United States of America,5.0,643.0,O,R.H. Donnelley
CMQ7650,1-645-553-4591,2954046.0,Wxsvopaiebzotntohnhbnlweijvcpcixjlldrgjwkkejcj,2.0,U,1.0,Fort Collins,Nohjtayoycptngwoitqzhmuf,Vlmzifrfolfs,,413821.0,TN,67.0,Canada,4.0,817.0,O,Pall
Yhb7651,1-670-793-5351,952096.0,bwkeulfgsowudelmesxzkmxymtsophjwhtgpfexigpkxyptnpyxrnkomowwfgwmynrvpawzb,10.0,,2.0,Santa Fe,QIGFYQTIPFYCR,DKXNSUJQRKGM,f,301451.0,CA,68.0,United States of America,1.0,702.0,O,Burlington Coat Factory
mbw7652,1-049-843-6473,3382998.0,efpvvudpddvgaljtnjmshztaeqltzbxxfmwuittcrmivhiqnsqilvepxowxtkjxtpivw,2.0,D,0.0,Simi Valley,evwjgjrsttnkbmhmmrswodkvwdqo,Vzvadviukgid,,5888.0,TN,17.0,United States of America,1.0,409.0,O,Forest Laboratories
xas7653,1-739-185-6579,3772196.0,Gicehrtxtlvwiewgl,6.0,,2.0,Mesa,SMOQFUQUOWABMRDKJPFC,Jjtgz,,254404.0,FL,44.0,United States of America,2.0,617.0,O,Moody's
MKM7654,1-215-295-5893,3180080.0,cveuptzbcwxicceqqmqsqgfvhykw,5.0,M,0.0,Simi Valley,Jzwgkirmjeznhbniytvkxnhhar,TMWLE,M,290984.0,TN,16.0,United States of America,3.0,,O,Fidelity National Financial
Jgi7655,,3971412.0,Kqosfw,,M,5.0,Charlotte,IMPCDEPQTVPBRBNJNLWAPSYUW,Lfmjqz,F,441847.0,OR,27.0,United States of America,5.0,756.0,O,Amphenol
Mwv7656,1-515-341-8405,1488210.0,Alalqiofkazuxcrdgdkvvxnjjvlnfprosowqemufpnlbblbhnnkubuos,5.0,D,4.0,St. Petersburg,Ewwyolurheysjpusipgrmydspux,bserucmdlez,,373240.0,ME,59.0,United States of America,2.0,484.0,R,Int. Business Machines
YOY7657,1-249-978-7278,2621373.0,Gqvfapurdsetypjkkcceahfodyn,9.0,S,4.0,Washington,Indhpnqswpoplupdlejxhjm,Nobgu,,461444.0,SC,8.0,United States of America,1.0,589.0,O,Int. Flavors & Fragrances
Gja7658,1-471-716-6210,1021949.0,OEEJIPIAMAKDAWOYUMBPPMQMFSSRQFLISJWATRWGNIZKEQBDEIH,0.0,S,4.0,Tallahassee,Dahur,Mynrhpyte,m,255072.0,Ontario,98.0,United States of America,1.0,380.0,O,Gilead Sciences
rcx7659,,2444319.0,cmyrakyntzvrxbwjxthpjcpsdkhktqnjqghaivnwel,10.0,S,1.0,Mesa,JLZXMAOFICNNT,aqobdfbeu,f,255019.0,GA,35.0,United States of America,1.0,541.0,R,United Rentals
IPA7660,1-982-617-1421,362567.0,wnasusgubpolystujfhpnewgephvoybwmtocbxktwgh,7.0,M,,Portland,Rvrfuknkgeyb,jecwnfavowiu,M,330718.0,VA,57.0,Canada,1.0,474.0,,Convergys
rbj7661,1-068-568-6056,462234.0,WSKYHRCGGHSPINYLUNNDCJPV,4.0,,1.0,Las Vegas,Ruihhbkdjniajgrvwos,Nmemytq,,245130.0,KY,69.0,United States of America,2.0,685.0,O,Mueller Water Products
ebw7662,,3936622.0,YAWXQBXZPDDAABNXGBSNYTIUCDJWZZRTSGNDQABOTVZORUAKQEQVFJVUYLSFKHXJCWZIFWCVR,10.0,M,3.0,Sudbury,Gkirgeljoajnkshohjinbooco,Vqvleqweftl,,19691.0,SC,33.0,United States of America,4.0,363.0,R,Shaw Group
SQY7663,1-772-155-4468,2116904.0,BVGWFVTBYBIRDMELYIMOPNSCZAAWESPOWEFIWBLMPRMEQUVPUPFZU,9.0,M,1.0,Sunnyvale,cgqpaxicnbhaaufmao,ABCSQOCHEHK,,13490.0,NC,33.0,United States of America,1.0,605.0,O,Energy Future Holdings
nqw7664,1-551-833-6226,63883.0,GXDPHMVQYGMVNKXOGSIPAOWQHIXGFMFJSCIUIQHGJIMUWHBVV,6.0,W,4.0,Birmingham,beidygiakhaztngnhqsrjhxs,NOQIRAGYH,f,90333.0,KS,1.0,United States of America,4.0,394.0,,PHH
Fyz7665,1-894-068-7775,2747738.0,uezrarapf,6.0,U,2.0,Orlando,XXILDDNLYSINLOGZNXHQKGLMEAR,Yqqldbrjvcqq,m,210200.0,MO,19.0,Canada,0.0,812.0,R,Simon Property Group
Hds7666,,938329.0,decxgrglzbzjowqrkgmsqkwajqotkwsxrayznrpwhmxcgtfewbpbqhihjufnsefsjtacgwtotoxaupr,3.0,M,3.0,Albuquerque,MLHCHSATXNEQIRSMEHAM,BSICQKYPBDT,f,195318.0,OK,63.0,United States of America,3.0,688.0,R,World Fuel Services
ksz7667,1-942-682-4165,976093.0,Iuhkirrztibynuvducmelhfrbpybbfmtgalxtlknxkfyidojymbpxqznfggzcnrsdokjssi,9.0,M,5.0,Nashville,Qqgzzbefkm,enurwe,F,486627.0,LA,27.0,United States of America,5.0,808.0,O,Andersons
Wzm7668,,2031908.0,zrrfyhpzqiymphjujdoiszfbaqoxorghbfndjyingmjvadtsvmvhnuspwkxewwmmmlvp,1.0,,4.0,Akron,qdjedjylsojhngornkkgmozdbb,Qslfupidrch,,142918.0,Saskatchewan,12.0,United States of America,,492.0,O,L-3 Communications
Xna7669,1-316-836-0322,660066.0,xznxzmzinjddcepuvomccimcwdxo,6.0,D,3.0,Lubbock,Vszkppbmlhgmjgeiss,VEKXFJRNX,,243364.0,KY,26.0,United States of America,4.0,734.0,O,CACI International
ugr7670,1-746-466-6593,2777991.0,AGXVRFOCGTMSAVBSNEAIVBAZPJKXRM,7.0,M,5.0,St. Paul,Yizitnh,Dbkoxqpx,,208343.0,NH,2.0,United States of America,1.0,579.0,O,M&T Bank Corp.
Qao7671,1-306-508-0916,3148815.0,Qekhyklpmssrqsvkxvdpgivkatwqwhwntnjmzbtvo,10.0,M,4.0,Columbus,Jkrhfalisxualvrritesxm,HPYTPNH,f,26787.0,NM,34.0,United States of America,0.0,410.0,U,Family Dollar Stores
MXH7672,1-049-405-9872,3714775.0,Jzjclobnqehedjrffawkrmwpcbwywwxufdboleolvlkipjydnzabpapvuthrazvytlbbwth,7.0,D,4.0,Abilene,Hfhsubkrpir,rxcbiltuvzyh,,190609.0,NE,86.0,United States of America,0.0,743.0,O,Medco Health Solutions
KQU7673,1-539-901-1797,2203195.0,Rooofgqlzfvudadruvebqrucpvrhuquomygilwn,9.0,M,,Biloxi,Htbblpuiuynkio,jfrawlwjssge,,,New Brunswick,47.0,United States of America,1.0,431.0,O,Crosstex Energy
bxn7674,1-976-507-8347,3708645.0,Ijjqsttsjysflovsamehtpsnbgwderdiqpwcucsqkpjbreipamsfmjkxf,4.0,M,0.0,Cincinnati,odfxd,PGIUBMUAR,,,MD,73.0,United States of America,0.0,805.0,O,Reynolds American
Opu7675,1-902-376-9596,2954852.0,Awyuevmvxemjnmmdqjmacpxkegcbqhripfnkyrseahdxdsjbbo,9.0,U,0.0,Tulsa,Znewofyktnzry,rgqwzxsvza,M,453308.0,WV,83.0,United States of America,1.0,688.0,O,PolyOne
Ceo7676,1-532-161-3458,2421534.0,Nnjpkrnygejcbycxkpxilkxagoihwhzkbwz,1.0,D,,Oakland,obgrwipkwotv,qnxfnq,,251108.0,MA,99.0,United States of America,1.0,483.0,O,"Toys ""R"" Us"
DZH7677,1-943-745-8094,941243.0,Gjftxakuhgilmoatmibqcnbbrmq,7.0,U,0.0,McAllen,llbtndfaert,lfjtpka,,128853.0,MT,49.0,United States of America,0.0,844.0,O,Sonoco Products
Ocd7678,1-162-078-3859,3133101.0,Jjbjstaqhznvdmergcjfamptlhfuyufhtlehcuarxmblvskhidyq,5.0,M,3.0,Laredo,Vowvlsbsbfokxbljqxz,pyeiwbftpsck,F,486933.0,NM,96.0,Canada,3.0,436.0,O,Newfield Exploration
Uyj7679,1-881-265-1012,2070834.0,Qkhxmguznnmrfmlvawryvtrrfqgpnhqqestjbi,3.0,D,2.0,Fort Collins,qafdyn,Enncjsox,,306545.0,TN,12.0,Canada,5.0,336.0,U,IAC/InterActiveCorp
mhz7680,1-781-682-4447,2617194.0,Rqhzrjcuikufwfbplxmtpeqb,1.0,S,1.0,Sudbury,aqococfdutcrxipsdiizyfbigy,Lnprrdeegs,,7682.0,PA,75.0,United States of America,1.0,688.0,O,MGIC Investment
Sft7681,1-716-288-6722,2752340.0,Khynanjwhrdrfwwrencsdvowdobshqdocdnludnvlsdpzepgydxe,9.0,U,0.0,Simi Valley,Radeyutyf,PXRXKFTOX,,280763.0,NC,29.0,Canada,3.0,581.0,O,American International Group
gza7682,1-407-712-3659,2611991.0,Jbvoghxtacvunglpdzjhatiusxn,6.0,,2.0,Berkeley,ockmjwrdbkxoaemodyftxmjcl,Osanin,m,296945.0,CO,4.0,United States of America,1.0,670.0,R,Health Net
Rem7683,1-747-143-2305,3965576.0,Pyoruxpsl,5.0,U,0.0,Santa Rosa,MPCHPTTYJUWERHWMHALH,WWWMNN,,176399.0,TX,100.0,United States of America,0.0,671.0,O,Mueller Industries
cko7684,1-522-074-1862,3550405.0,MECWBDSERTHRFQZROJGPHQKIPBSNEKC,10.0,U,4.0,Mesquite,Duhgkwcceehrrqvnnirv,tsqtfhsh,,97252.0,IN,45.0,Canada,3.0,352.0,U,American National Insurance
RLN7685,1-867-195-7669,1566093.0,XRPHDPOQURZXVFLADMA,10.0,S,2.0,Regina,Rpmqztmrghojzbyqnivxceyuiha,zwyuac,f,320588.0,VA,63.0,United States of America,3.0,317.0,O,Morgan Stanley
Qjl7686,1-272-128-3403,1944507.0,iqnzhrksgftjekxfljogmqkrbpkstk,6.0,,2.0,Worcester,YTNSVR,Gzgsvt,,18284.0,WV,35.0,United States of America,4.0,809.0,R,Halliburton
YNL7687,1-174-194-8365,3250645.0,Jbmoxkiflceta,5.0,S,2.0,Iqaluit,xgayrgnjhvearxja,Shirfkrfppb,m,,VT,61.0,Canada,0.0,704.0,,MGIC Investment
qpi7688,1-067-296-1708,2806218.0,Wgfjqmnbm,2.0,S,,Little Rock,AJSVULACHMZKBAEN,hwxcimvf,,80228.0,AZ,43.0,United States of America,1.0,411.0,O,United Services Automobile
Xxi7689,1-688-092-7664,2826399.0,,4.0,U,3.0,Santa Clarita,fubtbkexiuaacw,xqkaxa,F,39672.0,NY,98.0,Canada,,431.0,O,Spartan Stores
axi7690,1-784-445-0301,91147.0,qedqattoswfkybkvbacgckvonbkmhyvusxvgmkqmfneusdnjcqim,4.0,M,3.0,Chicago,Lygmiirioggkj,cjeriaaeunmp,m,225036.0,NE,84.0,United States of America,3.0,362.0,O,Moog
Wqd7691,1-773-485-4247,1036928.0,raecjdlfwcwnaaeqeomxmuemrg,4.0,M,3.0,Irving,Xtslyxwajneuihyndtpz,Mhhqranm,M,224427.0,SC,,Canada,2.0,532.0,R,Century Aluminum
jur7692,1-528-873-2585,2406965.0,Deamomjpzxjzhfugk,3.0,U,4.0,Ontario,Fmeifzrxyvgil,Ztrxdxr,M,123153.0,New Brunswick,18.0,United States of America,5.0,442.0,O,Hayes Lemmerz
NBX7693,1-952-933-5053,3588199.0,Aktcqktdiehyacjhlqknwg,10.0,S,1.0,Stamford,Rugvrsjeadcummqftfmb,BVMLYNHCFOY,,,KY,14.0,United States of America,2.0,677.0,O,EOG Resources
Naf7694,1-882-237-0765,,Xasjqyptachbyjrnjvfvznkcwdxmpo,8.0,M,2.0,Victoria,RAVHHLPXNYMAOCOVOWXKHPS,RBVXNHWO,f,353487.0,British Columbia,22.0,United States of America,4.0,565.0,O,Dresser-Rand Group
bzc7695,1-762-453-2464,2896930.0,,5.0,M,1.0,Brownsville,eaxqrdredlfrhooq,Wfmsguhdyyo,,145794.0,WA,7.0,United States of America,3.0,365.0,R,Sealed Air
Pmo7696,1-129-593-2017,312676.0,Nzckdxwdktbsqcaurk,5.0,W,5.0,Bellevue,XLJLRWZ,Mcxklhj,F,142515.0,AK,97.0,United States of America,3.0,406.0,O,Blockbuster
goh7697,1-779-145-2680,16279.0,Svabwvthdbgivhnelxqvrhqvvgy,3.0,U,5.0,Baltimore,Wwqsseqcbmteqjub,Lypuhgeezbgp,F,414775.0,MN,49.0,United States of America,0.0,774.0,,Owens Corning
Jfb7698,1-770-255-3860,1536113.0,cljmtkqahdyyjqizczsefhrlyxcsaeytuutjfxgdl,7.0,S,5.0,Cedar Rapids,Qdakvyntptkywsqpy,TRKCEX,F,125271.0,RI,25.0,United States of America,2.0,718.0,R,Robert Half International
Hao7699,1-336-236-0201,184474.0,Unyjafcdzuerth,2.0,M,,Huntington Beach,Fhpdqgmswyxgqjhe,Kihzeilpneap,,,British Columbia,99.0,United States of America,4.0,588.0,R,Wesco International
Dwo7700,1-185-085-5742,2971869.0,bnljequqgqnghtjrdviskulnynlxrxcxtbbehbggkeacevijpfzkqopdenghvdhjhoyujbvxboltblk,5.0,M,5.0,Cedar Rapids,Fyetnnttkqoewqijbggbvrkxdg,pylzfutqftt,e,93761.0,SD,44.0,Canada,1.0,764.0,O,Dana Holding
RJA7701,1-957-033-0510,2256728.0,EUDAFRRFNHWKIULGYBSUDTUTXASRTKSASSDSQBOCJDTTNFNSEYBVRIAH,2.0,U,1.0,Los Angeles,ktggcdbzntnxuxsiosyqegcesu,Bsclhehzobfm,f,397902.0,AL,96.0,United States of America,2.0,,O,NBTY
Lph7702,1-485-740-9640,2127026.0,chfifgrzddwjambrkaommoksjfzpnxvkvppcazeofdnrbmspungachheu,8.0,M,3.0,Milwaukee,Yzurhpzqfcwgkwsgrkjzithjnksa,Ieyjqvfhges,,123538.0,British Columbia,88.0,United States of America,4.0,657.0,O,Eastman Chemical
Rfk7703,1-459-114-0867,3476485.0,Oclmxjrebkhucmocoldtnepglbejgjnqlikutugptmwrmrucuhztxxbwzwkoiqlsnwtekekkykjpkt,,M,2.0,Detroit,Qijmex,Zuttopn,,118013.0,Ontario,33.0,United States of America,3.0,769.0,U,Allergan
RFU7704,1-671-499-0522,908035.0,Qmbltoafvggvsolvieqcbeydfsprubcikjiahxx,7.0,M,5.0,Nashua,WDJNJGKCNRPTUNIQNNBBNN,EHXJIUER,,45737.0,MD,8.0,United States of America,2.0,776.0,O,Global Partners
TQH7705,1-817-903-4786,,HOMAWOXXWEMFPMBHETZHOZBOPJGPFBDFJZQETUMMJAVJO,4.0,U,0.0,Minneapolis,Wjfwmudjwwybmmiubeqybeeniystl,ipazhhewr,m,456999.0,IA,55.0,United States of America,2.0,343.0,O,Fluor
Bbc7706,1-099-914-5598,3054149.0,uathejgojclvooynhavibvdjhuspwiyxjtrrbidwiabjxyvcuxcifzyqtwphzvxbfcrykaelbw,5.0,W,4.0,Columbia,PMWXCRMVYFVJX,vvwizqanbs,,326910.0,PA,43.0,United States of America,3.0,568.0,U,FedEx
Yoj7707,1-102-019-9878,,,5.0,S,0.0,Garden Grove,luklinfqmglorhokwtwvhgqhmhxisf,Lzxpul,,166536.0,MA,75.0,United States of America,2.0,830.0,O,Polaris Industries
lvh7708,1-873-941-1147,248269.0,OHYWSFETLJEYTTMYZDOGFTPBAQKVN,6.0,,4.0,Norfolk,Mmxepsmk,Dwvezt,,337347.0,ID,66.0,Canada,3.0,812.0,R,Torchmark
Zpr7709,1-710-953-4977,1203267.0,WSZYJROXWWIWMVXDTZLJRKAPTUGFNIKPCPNRWASXEWEEUXRZALWYHWKU,6.0,U,4.0,Salem,Ixsoib,WQSZWQBE,,41345.0,Newfoundland,58.0,Canada,2.0,489.0,U,Alliance Data Systems
LMG7710,1-789-825-2857,3704743.0,Qfeecmwaxqhkulepjrwbmihojdaovxcukyrlnphlnimczdwhbxkilgjzuoiyhpupzxvcxxtrztifgd,9.0,U,1.0,Saskatoon,Cwurvdjbmuxtioeqbpk,DWMXIPKTCN,m,370209.0,UT,29.0,United States of America,5.0,845.0,U,American International Group
WMF7711,1-179-937-7265,3673540.0,VIJLPKEZYSJJGTR,0.0,U,4.0,Boise,Jhnamxkltxicm,hrhbmmtj,,343016.0,OR,28.0,United States of America,0.0,735.0,R,Mohawk Industries
Qov7712,1-596-337-6757,982779.0,,4.0,D,3.0,Irvine,tdbtkqtfzcnjridma,EXIDAUKO,F,186990.0,ID,93.0,United States of America,4.0,615.0,U,Vulcan Materials
Vkp7713,1-512-224-7078,2778471.0,,6.0,W,4.0,Washington,njcdtc,Wqhgxcfrvqe,,46562.0,AL,17.0,United States of America,,,U,OfficeMax
SST7714,1-552-735-4638,2585134.0,Zmasw,,U,5.0,St. Petersburg,OMBIVJDP,Lwuvkzp,M,98412.0,MN,98.0,United States of America,5.0,769.0,U,Michael Foods
