AgencyID,NetWorth,LastName,AddressLine1,NumberCars,OwnOrRentFlag,FirstName,MiddleInitial,Gender,AddressLine2,PostalCode,City,State,Country
fli230,1151333.0,flindall,24717 MIDLAND LANE,3.0,U,kirstin,M,f,,80952,Iqaluit,IL,United States of America
sat231,2763939.0,satkunaseelan,11493 worley park,5.0,O,giles,,,,38157,Moreno Valley,NM,United States of America
tho232,370710.0,thornley,6492 HAMMOND AVENUE,2.0,O,Ted,I,,,06703,Naperville,NC,United States of America
CRI233,1192164.0,CRIPPS,8954 bagby north,3.0,O,hayden,L,m,,v6u 1r8,Norfolk,AZ,United States of America
Gas234,223487.0,Gascon,11622 josey south,1.0,O,Gail,V,M,,28231,Louisville,CT,United States of America
Cha235,2341143.0,Chavers,11538 collinwood avenue,0.0,O,las,,f,,63107,Akron,VA,United States of America
Net236,1774784.0,Nettles,20913 vickers boulevard,1.0,O,Noelyn,,,,H2g 1w7,Whitehorse,NV,United States of America
WOO237,3951308.0,WOODROW,22274 VICKERY CRESCENT,0.0,O,izak,,m,,55416,Salem,VA,United States of America
val238,2756025.0,valerien,881 vance jackson south,4.0,,bernita,,,,V6d 1u5,Memphis,British Columbia,United States of America
Ber239,1833112.0,Berndt,15079 DECATUR RUE,,O,Karmen,,f,,93782,Fayetteville,VA,United States of America
lab240,698884.0,labranche,10424 mitchell street,2.0,O,Rio,F,,,90252,Lansing,TX,United States of America
VRE241,3287261.0,VREUGDENHIL,14195 VERDE PARK,0.0,R,ISABELLE,X,m,,85759,Atlanta,CO,Canada
GOO242,3337290.0,GOODINSON,10608 bissonnet road,0.0,U,Micro,,F,,M5g 1x8,Gary,GA,United States of America
cha243,2963197.0,chaput,11237 balmoral way,0.0,O,maribel,S,,,78746,Atlanta,NE,United States of America
TAM244,1487009.0,TAMARELLI,15621 yaupon lower,0.0,O,NADYA,W,F,,H2f 1z1,Dawson City,NC,United States of America
CUM245,3177428.0,CUMPSTON,12387 SAUNDERS WEST,2.0,U,Darrell,,M,Suite 463,77288,Mobile,OK,United States of America
SIM246,1886280.0,SIMONOVICH,6156 holmes court,4.0,O,Hoy,E,,,35277,Santa Clarita,MO,United States of America
Est247,1853087.0,Estes,17521 REILLY STREET,0.0,O,shana,,,,36134,Chicago,AR,United States of America
han248,195847.0,haney,20093 canterbury way,4.0,R,HQ,P,F,,V6t 1u3,Nashua,MT,United States of America
Pee249,3727580.0,Peers,11930 alabama south,4.0,U,Co,Y,,,99597,West Covina,Newfoundland,United States of America
bli250,2993662.0,blidy,22780 terrace lower,2.0,O,Beb,T,M,,V6N 1V1,Mesa,OR,United States of America
Lea251,2886788.0,Leavell,6481 century lane,5.0,O,Sherrill,,,,T6d 1h7,El Paso,NM,United States of America
Wil252,3672610.0,Willhoff,11293 rice avenue,5.0,,takehiko,U,F,,M7o 1c5,Victoria,FL,United States of America
kom253,3245637.0,komenda,9828 WEST EAST,5.0,R,FLOSSIE,,f,,M2q 1e8,Hayward,MS,Canada
Wel254,959636.0,Welsford,10369 gemini way,2.0,,Chryste,,,,64172,Oshawa,Saskatchewan,United States of America
Lac255,1037702.0,Lacombe,23445 GATES WAY,3.0,O,Sheelagh,,,,85265,Hamilton,NE,United States of America
Hon256,69141.0,Honda,2160 WEIZMANN DRIVE,1.0,U,DICKENS,,f,,h5k 1p8,Oklahoma City,TN,United States of America
Con257,2818725.0,Conley,16716 fresco road,0.0,O,Maury,,,,M2P 1F6,Portland,OR,United States of America
han258,3153373.0,handley,17068 simpson road,0.0,O,Dorothy,,,,V6U 1U9,Macon,ID,United States of America
WOJ259,616608.0,WOJTECKI,23276 dillbeck upper,4.0,O,CHICKIE,,,,V6F 1W7,Yellow Knife,WV,United States of America
Ami260,1014586.0,Amini,24268 hayden west,4.0,O,Lavinia,P,f,,92711,Santa Rosa,MI,United States of America
Mo261,1679903.0,Mo,2682 LUMBER PARK,5.0,O,Kristine,A,f,,60779,Fort Wayne,AL,United States of America
BUR262,1062919.0,BUREK,4129 crestline avenue,4.0,O,tobi,,,,90790,Inglewood,TN,Canada
Kos263,3684297.0,Kosten,18257 mahonia west,5.0,R,Frederica,X,m,,80908,London,Manitoba,United States of America
Bor264,1805618.0,Borel,19050 cordoba upper,5.0,O,Cayla,,m,,74129,Waterbury,CO,Canada
LAR265,1852935.0,LARCHE,1121 greene park,2.0,U,BRIAN,K,,,M9e 1u6,Salem,OR,United States of America
BOU266,1528702.0,BOURDEAU,13762 silver sage way,2.0,O,ROCH,,,,93663,Dayton,CO,United States of America
Pan267,178411.0,Panter,22629 bagby east,3.0,O,Charly,,,,84119,Frederick,NC,United States of America
Wal268,2245432.0,Walbridge,13296 wayside boulevard,4.0,O,joli,,m,,82602,Thousand Oaks,Alberta,United States of America
Mue269,3058077.0,Muehle,9824 OLYMPIA STREET,0.0,O,Kasper,,M,,94429,Escondido,VT,Canada
Zub270,723251.0,Zubans,6907 ferncliff crescent,2.0,O,Joo-geok,,,Apt. 986,H2A 1V4,Independence,VT,Canada
Sei271,3755553.0,Seidman,24573 lyons avenue,3.0,O,Winona,D,,,40511,Corpus Christi,SC,United States of America
Cav272,757755.0,Cavasin,15407 fillmore north,0.0,R,king-haut,,F,,M5b 1y9,Santa Rosa,SD,United States of America
Har273,3610784.0,Hartell,850 leon lower,3.0,R,DARLENE,,F,,E7N 1P6,Burlington,New Brunswick,United States of America
Nau274,2994154.0,Naugle,14635 greene rue,4.0,O,Deana,R,M,,h5k 1o7,Overland Park,Manitoba,United States of America
Ste275,612241.0,Stegman,21034 windchime lower,0.0,R,Laurette,,,,95203,Huntsville,NJ,Canada
Cho276,1352198.0,Choo-kang,15868 dewdrop park,1.0,O,Renell,D,m,,23513,Berkeley,TX,United States of America
Lux277,2534935.0,Luxford,10232 oak hill west,5.0,R,Meriann,R,f,,T5c 1j1,Casper,MD,United States of America
Far278,3189762.0,Farnsworth,950 WILLS WEST,4.0,O,KATALIN,,F,,V6z 1q9,Toledo,WV,United States of America
Shi279,447872.0,Shinjo,23223 WOODLAWN UPPER,3.0,O,Gayel,,F,,73121,Cheyenne,OH,United States of America
Pip280,3207012.0,Piperni,23208 porter crescent,4.0,O,Lourdes,P,f,,75267,Fresno,NH,United States of America
Sug281,303926.0,Sugarman,791 dexter road,0.0,O,Jooran,,,,78781,Sacramento,IL,Canada
Kum282,3685802.0,Kumamoto,2939 CHADBOURNE WAY,0.0,O,Damian,F,,,25727,Fargo,SD,Canada
LOR283,3180558.0,LORENZO,11671 wathan north,4.0,O,teressa,L,f,,76708,Rapid City,DC,United States of America
KUR284,,KURIAN,240 hoke north,1.0,O,Phedra,,F,Apt. 247,46217,Raleigh,MO,United States of America
ser285,3507884.0,serbin,4482 pico crescent,5.0,O,Flora,D,f,,R5h 1l9,Oshawa,NJ,Canada
Ado286,2230968.0,Adolfie,24795 clover court,2.0,O,ezmeralda,N,,,23254,Yellow Knife,SD,Canada
Bol287,814197.0,Bolgos,19332 paint rock avenue,4.0,O,Clary,M,f,,38184,Casper,AK,United States of America
sav288,2254862.0,savanh,8940 beningus park,4.0,O,Yokan,,,,30398,Oshawa,Newfoundland,United States of America
Mar289,91935.0,Marco,17719 shadowbriar park,,O,PATRIZIA,F,M,,C2B 4X7,Bismarck,PA,United States of America
Bar290,1818938.0,Bartush,23128 ROSWELL CRESCENT,1.0,O,Ileane,K,,,V6V 1Q1,Calgary,NJ,United States of America
Woo291,177543.0,Woodhall,1037 bonneville lane,0.0,O,olivia,N,f,,33185,Ontario,NJ,United States of America
Bir292,3078579.0,Biray,8426 navidad way,2.0,O,yolande,,,,90150,San Diego,IL,United States of America
Lav293,1222308.0,Lavelle,22609 reagan drive,1.0,O,Kitson,A,,,10290,Yellow Knife,Ontario,United States of America
Mcm294,3341105.0,Mcmichael,7895 crestline drive,0.0,O,Abdullah,,,,21239,Palmdale,MI,United States of America
Pau295,3128005.0,Paulhus,4078 lexington north,,O,vradmin,,m,,C2b 4x5,Stockton,TN,United States of America
Lea296,,Leathers,5798 BELT LINE PARK,2.0,U,LEUNG,F,,Suite 130,19155,Cincinnati,MD,United States of America
Seh297,,Sehgal,10530 lancaster south,3.0,R,collen,A,m,,92177,Winnipeg,CO,United States of America
hit298,594723.0,hitchcock,16764 mcafee park,0.0,O,Constancy,,,,55169,Omaha,NC,United States of America
GAS299,787771.0,GASS,14362 reilly boulevard,1.0,U,ERNESTO,,M,,V6R 1S8,Iqaluit,Manitoba,United States of America
hue300,148371.0,huether,18207 conley south,1.0,,wing-man,E,,apt. 35,06133,West Covina,OR,United States of America
Kle301,2760822.0,Kletchko,4410 porter road,4.0,O,FAWN,,m,,53739,Overland Park,UT,United States of America
Win302,2240874.0,Winsborrow,8550 briggs avenue,2.0,R,PRYOR,V,f,,V5a 1p6,Brownsville,IL,United States of America
Mar303,3676798.0,Marcheck,9561 tartan north,3.0,O,Ofelia,M,f,,77146,Sioux Falls,CA,United States of America
SWA304,1137557.0,SWANSTON,6259 PARKWOOD CRESCENT,0.0,R,elyssa,,m,Suite 113,V6w 1r1,Jacksonville,ID,Canada
Joy305,978089.0,Joyner,22632 country road,4.0,O,Evvie,,m,,T5D 1L1,Erie,LA,United States of America
mcr306,3268379.0,mcrann,15329 valderra drive,5.0,O,yan-zhen,,,suite 308,94089,Saskatoon,WV,United States of America
Pre307,2476914.0,Presley,9536 innsbrook west,3.0,R,Alka,X,m,,53720,St. Petersburg,MN,United States of America
HIN308,,HINDLE,15023 LARNER CRESCENT,2.0,O,Laz,,M,,75216,Toronto,Quebec,United States of America
Sel309,3405002.0,Seliske,311 PIKE SOUTH,1.0,O,Ashlee,,F,,94334,Spokane,Quebec,United States of America
Wea310,1958810.0,Weathersbee,10526 doheny rue,2.0,U,AUGUSTA,,,,T5c 1w9,Long Beach,MD,United States of America
TOM311,1941022.0,TOMLIN,6488 avalon north,4.0,O,Helga,C,,,b1c 1x2,Fort Worth,UT,United States of America
Ens312,1309748.0,Enstone,11674 GREENE WAY,0.0,,Partick,,M,,80185,Orlando,RI,United States of America
Ger313,3632370.0,Gerlt,5461 gold crest way,2.0,O,ALYS,P,m,,87504,Lakewood,MA,United States of America
Bat314,2475001.0,Battiston,22986 norfolk lane,4.0,,OVILA,,m,,10016,Huntington,MN,Canada
LON315,2075664.0,LONSDALE,14471 clower rue,4.0,R,abby,N,M,,35292,Hampton,TX,United States of America
Tun316,1250329.0,Tunali,5140 emerson lane,4.0,R,koral,F,,,92807,Oceanside,WI,Canada
eis317,212451.0,eisen,8357 buckeye west,4.0,O,BEVYN,,M,,92823,Winston-Salem,New Brunswick,Canada
Vuc318,3049747.0,Vucinich,7075 glen loch drive,1.0,U,maskell,C,M,,92815,Norfolk,ID,Canada
bea319,2417447.0,beals,18538 mason south,0.0,O,Charlsey,,m,Apt. 453,77191,Birmingham,British Columbia,United States of America
Fer320,2612998.0,Fergusson,5263 wayne drive,1.0,O,Annick,W,,,94152,Philadelphia,NV,Canada
Soo321,734375.0,Sood,7914 wycliffe street,0.0,O,GURSHARAN,,m,,V6i 1r8,Boise,MN,United States of America
Bir322,3717995.0,Birkwood,12357 HAYES LOWER,0.0,O,garnette,,F,,84092,Fullerton,IL,United States of America
Ver323,956825.0,Verhotz,13626 hawkins street,0.0,O,nguyet,Q,,,36601,Regina,Manitoba,United States of America
De 324,,De souza,13920 WEDGEWOOD LANE,1.0,O,KORRIE,C,m,,T6d 1f3,Sandy,Alberta,United States of America
Bla325,2390111.0,Blackburn,8303 warren road,3.0,O,Nazi,,,,H2c 1x6,Mesa,TN,Canada
Hur326,3576639.0,Hurd,14518 westheimer avenue,5.0,O,Nance,U,M,,93361,Provo,ME,United States of America
ray327,339669.0,rayner,21119 vickery west,0.0,O,Corny,,,,93726,Kitchener,GA,United States of America
nix328,2731417.0,nixon,3222 GRANT LANE,3.0,R,DANIELLE,,,,h5k 1q7,Idaho Falls,AK,Canada
zag329,2179616.0,zagorski,21181 2nd rue,4.0,R,bell,K,,,73177,Allentown,CT,United States of America
Roi330,,Roithmaier,24280 piney point rue,0.0,O,Jany,,,,02107,Waterbury,WI,United States of America
Hog331,2950835.0,Hogue,7042 ottley park,,,Dvm,T,,,19222,Raleigh,MO,United States of America
Mar332,1515524.0,Marconi,10795 balmoral south,2.0,O,Nedi,,,Apt. 345,T6d 1h1,Baton Rouge,MS,United States of America
Col333,2007473.0,Colantonio,15696 chadbourne lower,4.0,O,Gilda,W,,APT. 492,H6c 1y1,Oshawa,NY,United States of America
neg334,1757951.0,negandhi,2612 havenridge avenue,3.0,O,paqs,T,,,89137,Carrollton,MI,United States of America
Wil335,1980948.0,Wildeman,15498 durango north,2.0,O,Lubomyr,J,M,,94661,Columbus,MD,Canada
Gos336,1630998.0,Goszczynski,24178 turtle creek street,5.0,O,melantha,,,,99211,Cedar Rapids,SD,United States of America
Ntp337,463905.0,Ntprel,3570 REYNOLDS UPPER,2.0,O,Quinn,,F,,85029,Yonkers,Prince Edward Island,United States of America
mil338,352542.0,milway,7125 COOPER LOWER,1.0,O,Kimberli,A,,,78522,Flint,TN,United States of America
TEL339,3243615.0,TELKE,10570 WEIZMANN LOWER,,R,fredi,,,,M7m 1b5,Kitchener,ID,United States of America
RIV340,156383.0,RIVERS,428 EMERSON WEST,4.0,O,nuri,,m,,27407,Grand Prairie,MO,United States of America
hol341,3366650.0,hollen,5524 frostwood court,4.0,R,Zondra,M,,,85722,Alexandria,Ontario,United States of America
Fry342,3762007.0,Fryar,6106 ASHLAND EAST,5.0,R,Suvanee,,m,,V6n 1w1,Overland Park,UT,United States of America
Esc343,2915479.0,Esch,9390 fir street,2.0,O,Cornelle,D,f,,e7n 1j9,Columbia,CT,United States of America
LID344,518175.0,LIDDLE,4871 havenridge court,5.0,,Pammy,,d,,19194,Fort Smith,CA,United States of America
BAY345,3240188.0,BAYERKOHLER,2116 whistler upper,5.0,R,ISADORA,H,m,,23295,Kitchener,IN,United States of America
SED346,492570.0,SEDDIGH,12683 starling upper,1.0,O,Subra,,F,Apt. 449,93800,Lowell,NE,United States of America
SHU347,3189432.0,SHUKOR,6795 greenspoint street,3.0,U,gillie,,M,,60606,Fairbanks,VT,United States of America
hin348,1862636.0,hinsdale,8065 killeen upper,4.0,O,Whitfield,,m,,91323,St. Catharines,HI,United States of America
Luw349,1891784.0,Luwemba,7366 fox boulevard,1.0,O,Shana,,,Apt. 954,H2E 1Y3,San Buenaventura,WA,United States of America
PCB350,2999683.0,PCBOARDS,12530 CLOWER CRESCENT,4.0,O,Kaile,,m,,T5a 1v4,San Diego,Saskatchewan,United States of America
BEZ351,1482145.0,BEZANSON,6284 cordoba boulevard,4.0,O,Reeba,,,,m1h 1p3,Syracuse,SC,United States of America
Buc352,2237352.0,Buckingham,21119 vickery west,5.0,O,Brenton,E,,,35852,Charlotte,OK,United States of America
RAM353,2903967.0,RAMPAUL,16917 FARMERS UPPER,5.0,O,NERTI,,,,83402,Winnipeg,NJ,United States of America
THR354,2208391.0,THREADER,24867 wilmington park,3.0,O,MARJI,,,,T5C 1M5,Pembroke Pines,KY,United States of America
RAU355,1052954.0,RAUD,18313 5TH LANE,1.0,R,Aloysia,L,,,90150,Plano,ME,United States of America
Gol356,3751568.0,Goldberg,17405 palisades road,5.0,O,marietta,,m,,23502,Fort Wayne,WY,United States of America
Upd357,1980882.0,Updt,21404 SHERIDEN SOUTH,4.0,O,janean,M,f,,48910,San Buenaventura,MO,Canada
MOR358,579641.0,MORIARTY,9086 ridgelea boulevard,4.0,O,irving,R,,,T6C 1D7,Mount Pearl,AK,United States of America
SHA359,3476510.0,SHAFIK,20929 lee east,5.0,O,Ganesh,F,,,90760,Sandy,CT,Canada
Cla360,505464.0,Claxton,4812 NORMAN WAY,3.0,O,DISCOVER,S,,,V6M 1U1,Henderson,SD,United States of America
LIC361,2494978.0,LICERIO,15424 bramblewood north,0.0,O,manuela,V,,,T5a 1j8,Mobile,IA,United States of America
PEL362,1609289.0,PELKIE,13056 BEATTY WAY,5.0,O,vu,,,Suite 471,20073,Hilo,UT,United States of America
Ash363,,Ashraf,18787 englewood park,5.0,O,anni,K,,,50321,Virginia Beach,Newfoundland,Canada
DYN364,1681770.0,DYNIE,14004 pelan way,2.0,R,hesther,,B,,E7n 1n1,Fullerton,ID,United States of America
Lar365,,Larmour,12683 starling upper,0.0,O,brynna,,,,10710,Lancaster,MI,United States of America
ENG366,2933990.0,ENGINEERING,14553 round lake boulevard,2.0,R,CANTRELL,,,,90826,Durham,CA,Canada
Har368,2112951.0,Haroutounian,20776 whistler west,0.0,R,Shelbi,,f,,93850,Fort Wayne,MD,United States of America
Hey369,3418282.0,Heydon,4684 whale court,2.0,O,Elzbieta,J,,,83721,Seattle,KS,United States of America
leh370,2898609.0,lehrbaum,23701 PELICAN WAY,0.0,O,KAI-WAI,C,,,V6c 1r8,Vancouver,WI,Canada
Co-371,1765032.0,Co-op,15108 ryder road,4.0,O,Felisha,V,,apt. 926,90320,Tucson,NC,Canada
Elt372,3176317.0,Elting,24795 clover court,2.0,O,Rchlab,,,,M9e 1t7,Oxnard,TN,Canada
Alv373,461490.0,Alvaro,18614 TIDE MILL COURT,2.0,O,CARLYNNE,I,F,,80081,Corona,IL,United States of America
YOK374,3164372.0,YOKELEY,22461 MORTON EAST,0.0,R,JAWAID,H,f,,25325,Sacramento,OR,United States of America
ZIN375,1294197.0,ZINGELER,22151 bluff road,2.0,O,twana,,,,E7o 1p7,Escondido,DC,United States of America
zim376,661877.0,zimmermann,20405 DOWLEN NORTH,0.0,O,KALI,K,m,,10017,Chicago,Saskatchewan,United States of America
laf377,2709193.0,lafargue,4501 norfolk east,4.0,O,Marguerite,X,,,V6c 1r4,Frederick,KS,United States of America
POP378,1744304.0,POPOVICS,3262 KATHERINE NORTH,1.0,R,Yannick,Q,M,,E7n 1f9,Thousand Oaks,British Columbia,Canada
men379,1670195.0,menashian,15330 payne drive,5.0,O,issy,V,,,T6a 1d7,Mobile,MI,United States of America
TUR380,1443342.0,TURCOTTE,11293 rice avenue,5.0,O,Phuong,,,,M5c 1x6,Pomona,CT,Canada
fee381,681302.0,feeley,14656 coffey rue,0.0,O,Ernesto,H,F,,e7o 1h3,Little Rock,IA,United States of America
ter382,3406439.0,terranella,20065 clara way,0.0,O,vikky,,F,,64103,Hilo,NH,United States of America
BAR383,315234.0,BARSZCZEWSKI,16825 BITTERCREEK WAY,4.0,R,chloe,,,,72241,Simi Valley,TN,Canada
Tap384,2584094.0,Tappert,2916 THROCKMORTON SOUTH,0.0,O,tilak,V,,,77085,Las Vegas,MS,United States of America
Mod385,,Modl,11912 JARVIS WEST,1.0,O,Bob,,f,Apt. 936,h5k 1o1,Ottawa,Ontario,United States of America
cim386,977864.0,cimolai,3788 HOLMES RUE,4.0,O,SKICLUB,,F,APT. 587,06515,Vallejo,CT,United States of America
Sal387,1163838.0,Salb,14497 FROSTWOOD BOULEVARD,3.0,O,Marybeth,,,,80085,Iqaluit,RI,United States of America
bru388,69460.0,bruhl,20880 PALM UPPER,2.0,O,Nawa,,f,,m5f 1u3,Lowell,TX,United States of America
GAU389,3599223.0,GAUDET,5049 mills avenue,4.0,O,Lydie,,,,V6l 1w7,Rochester,Saskatchewan,United States of America
LOB390,1381885.0,LOBAUGH,21180 TRAFALGAR WAY,5.0,O,candida,L,T,,35227,Salinas,CA,United States of America
DAN391,171313.0,DANBROOK,4371 ASHFORD HOLLOW LANE,1.0,,wieslaw,,m,,70501,Buffalo,MN,Canada
SAL392,1373558.0,SALKINI,21891 DEWEY STREET,1.0,R,Joke,,m,,M9f 1t5,Cincinnati,AK,United States of America
Mar393,2335796.0,Marx,14835 westover boulevard,0.0,R,MARY-MICHELLE,V,f,,T5D 1M9,Memphis,KS,Canada
Bra394,2494081.0,Bratten,6284 cordoba boulevard,3.0,O,Txp,P,m,,64182,Chicago,PA,United States of America
Koc395,252245.0,Koch,10905 apollo west,5.0,O,BRIT,,m,,79910,Mount Pearl,IA,Canada
Pla396,3970725.0,Platthy,14817 BAILEY BOULEVARD,0.0,O,celestine,U,,,07113,Palmdale,OH,Canada
mcc397,2030035.0,mccuaig,22133 wesleyan way,1.0,O,amberly,,,,38138,Grand Rapids,ND,United States of America
Des398,2227601.0,Despault,10877 CENTURY CRESCENT,0.0,O,cayla,S,,,92155,Whitehorse,IN,United States of America
NOR399,1012111.0,NORWOOD,16354 SAND RUE,4.0,R,tonu,,,,90772,Fort Wayne,CA,Canada
Paq400,1927066.0,Paquin,2533 WOLFE NORTH,4.0,U,candace,,M,,V5c 1p9,Elizabeth,VT,United States of America
Sfi401,2530133.0,Sfiroudis,5128 BELLWOOD CRESCENT,2.0,O,Zbignew,A,M,,95263,Fort Lauderdale,IN,United States of America
Amo402,2695189.0,Amouzgar,5680 powers drive,4.0,O,Ninnette,N,M,,95260,Waco,KY,United States of America
Say403,392585.0,Sayegh,17774 applewood rue,3.0,O,davita,,M,,14201,Buffalo,MN,United States of America
ang404,3170355.0,angus,2777 durand crescent,3.0,R,Lilias,C,M,,V6w 1v2,Providence,NH,United States of America
lig405,57156.0,lighthall,8096 northland road,3.0,O,CORILLA,,F,,60700,Chesapeake,GA,United States of America
Sch406,237138.0,Schwab,12880 whittington west,0.0,O,Manuela,C,F,,10209,Austin,WY,United States of America
BRA407,2960029.0,BRANNAN,20917 carlingford crescent,2.0,O,Lawrence,,F,,t5c 1l7,Chattanooga,Ontario,United States of America
Coa408,2645718.0,Coallier,12397 ingersoll upper,4.0,O,NUNTEL,N,,,36167,Vancouver,IA,Canada
NAR409,2500380.0,NARAYANAN,9818 PEARSON AVENUE,0.0,O,RAMIZ,T,f,,06710,Fort Worth,WY,United States of America
cai410,,caine,17991 chamberlin way,3.0,O,JORDAN,,,,H5I 1Q9,Irving,MT,United States of America
hol411,823819.0,holdren,3561 hilltop lower,3.0,U,Tedra,,M,,68508,Sterling Heights,WI,United States of America
YED412,1279474.0,YEDEMA,15129 ROSEMAN UPPER,4.0,R,Carly,,m,,60634,Toronto,British Columbia,United States of America
GIA413,1723410.0,GIAMBERARDINO,16777 stanford avenue,1.0,R,sangman,,,,64130,Great Falls,Quebec,United States of America
TOO414,3099344.0,TOOTHMAN,11790 graves west,1.0,O,Sashenka,,M,,85044,Charlotte,OK,United States of America
Sei415,3268514.0,Seiple,19931 runyan crescent,5.0,O,Kenneth,,M,,v6t 1u4,Fairbanks,WI,Canada
REN416,3782981.0,RENDON,3681 HOLLY KNOLL CRESCENT,3.0,O,Kare,,M,Apt. 250,19048,Fort Wayne,SD,United States of America
Sax417,103988.0,Saxena,14290 BARBERRY RUE,,O,lani,,,,60744,Little Rock,New Brunswick,United States of America
des418,2211238.0,deslauriers,2648 miller street,2.0,R,herschel,,m,,23465,Glendale,NV,Canada
KUH419,1719692.0,KUHN,6454 kiel upper,1.0,O,koen,,,,64144,Waterbury,MS,United States of America
men420,1068987.0,mencer,18338 bailey park,5.0,O,Idt,A,,,S7d 1n4,Abilene,MT,Canada
Ado421,3841340.0,Adolfie,3624 shelter way,1.0,O,Ashly,F,F,,30303,Sherbrooke,NE,United States of America
SHA422,3119163.0,SHAMES,12267 SPAULDING PARK,3.0,O,Hadi,,m,apt. 68,55177,Bismarck,Quebec,United States of America
mcm423,428749.0,mcminn,11538 KIMBERLEY BOULEVARD,1.0,O,ITALO,,,,10182,San Diego,British Columbia,Canada
ver424,2815691.0,vermette,13056 beatty way,0.0,U,NANCY,,F,Suite 162,19108,Honolulu,OK,United States of America
Bur425,,Burrowes,22787 UNIVERSITY CRESCENT,4.0,O,CANDACE,,,,t6c 1k9,Baton Rouge,WY,United States of America
kau426,1842060.0,kauffeldt,17027 9TH ROAD,2.0,O,mariaelena,C,f,,23278,Wichita,VA,United States of America
mcc427,798572.0,mcconnell,3238 SKILLMAN COURT,,O,nathalie,W,f,Apt. 486,M7o 1b1,Ontario,New Brunswick,United States of America
Ube428,1392742.0,Uberig,22461 MORTON EAST,0.0,O,Tedda,P,M,,77001,St. Johns,MD,United States of America
Sel429,408801.0,Selisker,21889 west court,4.0,O,olympie,O,m,,m6u 1g8,Casper,OH,United States of America
mai430,3118464.0,maint,10724 voss lower,5.0,O,martha,,,,85017,Paterson,RI,United States of America
NIS431,2876206.0,NISHITH,13653 collier avenue,3.0,O,VALERIA,,f,,33131,Buffalo,LA,United States of America
Hol432,2351716.0,Holvey,10638 QUENTIN PARK,5.0,O,GIANNA,,,,85012,Lansing,WI,United States of America
log433,524711.0,loggins,4139 PACE LOWER,5.0,O,rickey,,,,59406,West Valley,New Brunswick,United States of America
Fra434,2574607.0,Frampton,6795 greenspoint street,0.0,O,jennine,,,,V5d 1n1,Santa Clara,New Brunswick,United States of America
