NumberCars,OwnOrRentFlag,City,Gender,Phone,MiddleInitial,Employer,AddressLine1,AgencyID,Age,NumberChildren,MaritalStatus,Income,NumberCreditCards,NetWorth,PostalCode,AddressLine2,FirstName,Country,State,LastName,CreditRating
1.0,O,Costa Mesa,m,1-267-357-1943,L,Bemis,20025 routh crescent,law141,76.0,1.0,U,20397.0,2.0,3810365.0,v6n 1v9,,Otha,United States of America,MD,lawlis,
2.0,O,Houston,m,1-602-756-7919,D,Securian Financial Group,4144 LAKE PARK LANE,Bee142,5.0,2.0,U,463094.0,6.0,2641938.0,83702,Suite 397,Rodie,United States of America,New Brunswick,Beebe,664.0
4.0,O,Bakersfield,m,1-793-864-7010,,Ford Motor,3375 sakowitz lane,sch143,65.0,1.0,U,331900.0,7.0,3857323.0,80125,,DULCE,United States of America,HI,schlange,789.0
5.0,U,Chesapeake,,1-637-020-2921,,ConAgra Foods,7255 berry way,Wit144,94.0,0.0,S,8421.0,0.0,1636212.0,M5G 1Y7,,Win,United States of America,ND,Witchlow,803.0
4.0,,Sandy,F,1-428-797-6325,Q,Charter Communications,3131 WATHAN SOUTH,MER145,95.0,4.0,M,35780.0,3.0,2999082.0,80213,,Roselin,United States of America,Nova Scotia,MEREDITH,720.0
1.0,R,Lewiston,m,1-011-549-5618,,Calpine,18440 RYAN NORTH,bia146,28.0,0.0,M,139897.0,4.0,2280820.0,60737,,Malanie,United States of America,ME,bialkenius,839.0
4.0,O,Elizabeth,m,1-993-255-5481,P,Crane,13222 glen loch road,Swi147,76.0,1.0,D,414119.0,0.0,1050866.0,90510,SUITE 464,TARYN,United States of America,Alberta,Swiat,621.0
5.0,O,Sudbury,,1-487-749-4448,,Textron,7889 MURRAY WAY,bul148,81.0,4.0,D,234035.0,3.0,,92882,,MALENA,United States of America,VT,bullinger,628.0
3.0,O,Austin,F,1-192-352-2184,,Idearc,7527 whale drive,TYR149,38.0,5.0,W,144405.0,6.0,603001.0,98121,,Dorie,Canada,DE,TYRRELL,813.0
5.0,R,Salinas,,1-293-442-4224,,Cabela's,17788 eagle trace park,Fyf150,25.0,3.0,W,55441.0,3.0,3368239.0,H2e 1x9,,Liese,United States of America,MA,Fyfe,367.0
4.0,O,Peoria,,1-078-502-6700,,EOG Resources,7661 GRANT WAY,Sic151,0.0,2.0,D,392869.0,10.0,1042629.0,23503,,tele,United States of America,CA,Sicard,807.0
3.0,O,Sydney,F,1-430-909-3001,,,4806 crystal hills street,CAS152,61.0,4.0,U,402416.0,8.0,1948746.0,40208,,astra,United States of America,Manitoba,CASTEN,501.0
0.0,O,San Antonio,,1-392-455-0895,S,Burlington Coat Factory,4211 WILLS NORTH,Cho153,3.0,2.0,U,89984.0,10.0,3113862.0,75201,,marnia,United States of America,TN,Choy,490.0
2.0,O,Oklahoma City,,1-273-921-9787,,Southwest Airlines,7524 linberg north,CHA154,77.0,3.0,W,395773.0,3.0,2777290.0,93852,,AMY,United States of America,FL,CHACKO,321.0
1.0,R,Miami,f,1-012-993-4538,E,RPM International,14266 lemming south,bei155,8.0,0.0,U,126662.0,6.0,2210073.0,32312,,HAMILTON,United States of America,CA,beil,
4.0,O,Yonkers,m,1-890-859-4211,J,Amazon.com,1427 ADDAX LANE,Ele156,34.0,1.0,U,132008.0,7.0,1999684.0,90059,,Kuldip,United States of America,CO,Eleftheriou,446.0
5.0,O,Columbia,F,1-080-032-3031,,Neiman Marcus,1625 fernando court,o'g157,15.0,5.0,M,417218.0,2.0,2119678.0,77006,,krystalle,United States of America,Saskatchewan,o'grady,428.0
0.0,O,Lubbock,,1-561-620-7173,,Goldman Sachs Group,335 floresta north,Kat158,66.0,0.0,S,360063.0,5.0,169808.0,23224,,Stella,United States of America,UT,Katchmar,423.0
5.0,O,Chattanooga,,1-017-439-0362,O,Boeing,22806 garson east,Lui159,55.0,4.0,U,100516.0,6.0,1072732.0,10055,,Marie-josee,United States of America,ME,Luin,499.0
1.0,O,Fargo,f,1-248-539-6621,,United Refining,5524 vermack street,Kla160,8.0,1.0,S,16814.0,7.0,2261442.0,35830,,Nashib,United States of America,NH,Klavkalns,342.0
1.0,U,Omaha,,1-611-789-5569,Z,D.R. Horton,18105 electra street,Bru161,7.0,3.0,M,,1.0,2234368.0,v6m 1s9,,Annette,United States of America,VA,Brunsting,632.0
3.0,O,Yonkers,,1-023-151-8130,Q,Jarden,719 holman court,Apt162,97.0,1.0,M,315962.0,6.0,575288.0,22304,,LENA,United States of America,TX,Apter,525.0
5.0,R,Spokane,f,1-005-574-3523,,Systemax,23553 MEMORIAL RUE,sch163,95.0,1.0,M,299268.0,9.0,1102479.0,06101,,Christian,United States of America,Saskatchewan,schuette,371.0
1.0,O,Tulsa,,1-550-487-1571,,Marriott International,16759 park avenue,Lan164,92.0,3.0,U,301490.0,4.0,2995388.0,78756,,Morrie,United States of America,NH,Lanava,699.0
3.0,O,Garden Grove,F,1-280-494-1415,,Expeditors International,12296 WILLIAMS LOWER,Fus165,17.0,2.0,M,36052.0,8.0,1147193.0,93003,,LYMAN,United States of America,VA,Fusca,435.0
1.0,U,Fort Lauderdale,F,1-803-438-4141,R,Great Plains Energy,9625 ALLEN BOULEVARD,Nev166,81.0,4.0,U,437483.0,2.0,1136540.0,T5D 1P2,,REUBEN,United States of America,IA,Nevardauskis,512.0
5.0,O,Philadelphia,f,1-566-299-2351,,Danaher,10340 jarvis road,SHA167,13.0,,M,152971.0,6.0,1677669.0,10108,,Hermon,Canada,NC,SHACKLEFORD,552.0
0.0,O,Sydney,,1-586-363-4189,P,,13143 goodwin lane,Sau168,78.0,2.0,M,449495.0,8.0,2160706.0,t5c 1l3,,Paqs,Canada,NH,Sauck,
4.0,O,Waterbury,,1-505-124-9029,,Watson Wyatt Worldwide,7160 BEATTY RUE,fri169,78.0,1.0,M,349827.0,5.0,2525665.0,M5B 1Z8,,GAETAN,United States of America,AL,frischknecht,687.0
3.0,R,Tacoma,,1-897-996-9812,O,Yahoo,22679 chimney rock west,fer170,85.0,1.0,M,9562.0,0.0,3517622.0,V6H 1W2,,leese,United States of America,British Columbia,fernandez,433.0
1.0,,Charlottetown,M,1-922-919-5858,,Convergys,6769 pasadena upper,LAN171,68.0,2.0,U,24514.0,7.0,,90308,,Amelie,United States of America,MD,LANDERS,746.0
0.0,R,Independence,,1-326-572-2988,,Celanese,20622 MCAFEE COURT,Bha172,1.0,0.0,M,407985.0,9.0,97675.0,M5e 1y2,,TAMRA,Canada,IA,Bhasin,405.0
5.0,O,Escondido,M,1-076-972-4311,,Dana Holding,10526 LINWOOD LANE,Jor173,83.0,5.0,M,,,,80029,,bang,United States of America,ND,Jordan,805.0
4.0,O,Lansing,F,1-341-595-8408,,XTO Energy,21088 vessey crescent,KNU174,78.0,4.0,M,257897.0,5.0,3569070.0,30350,,HILDEGARDE,United States of America,NY,KNUDSEN,819.0
0.0,O,Anaheim,F,,,Alliance Data Systems,10884 ryan avenue,Ham175,,5.0,M,261143.0,0.0,1507616.0,97240,,Carmody,United States of America,OR,Hamelin,648.0
5.0,R,Glendale,,1-536-952-5040,,Franklin Resources,1481 gale court,MAU176,5.0,5.0,U,110615.0,10.0,514151.0,R3A 1M1,,Dareen,United States of America,MO,MAUER,401.0
2.0,U,Chula Vista,F,1-663-917-0422,,Fidelity National Financial,18390 martins east,Rez177,43.0,0.0,U,407799.0,8.0,2903408.0,73172,Apt. 426,WEN,United States of America,CT,Rezansoff,484.0
4.0,O,Orlando,,1-843-773-1791,,FirstEnergy,23208 porter crescent,Koa178,53.0,4.0,U,195242.0,1.0,1695814.0,V6s 1p9,,MOT,Canada,MO,Koa,463.0
3.0,O,Cleveland,m,1-823-567-1252,B,Commercial Metals,17026 durand north,HAN179,13.0,0.0,U,315490.0,5.0,868465.0,90140,,leese,United States of America,MN,HANNEMAN,335.0
5.0,O,Huntington,,1-744-421-7512,I,Genzyme,16533 devonshire park,jak180,7.0,4.0,U,22201.0,10.0,2810709.0,94639,,nettie,United States of America,NC,jakim,
4.0,R,Fayetteville,,1-621-744-1484,C,US Airways Group,8965 griffin east,ump181,17.0,5.0,M,441579.0,7.0,3593363.0,22307,,AILEE,United States of America,TN,umphres,381.0
2.0,O,Riverside,,1-973-214-3381,G,Advanced Micro Devices,22451 larner court,Wic182,67.0,2.0,M,342730.0,1.0,2607636.0,55116,,chan,Canada,NV,Wickham,708.0
5.0,R,Dayton,F,1-428-266-1600,,United Parcel Service,3681 HOLLY KNOLL CRESCENT,Gat183,54.0,4.0,M,117267.0,8.0,2735642.0,M6s 1i5,Apt. 540,RAY,Canada,AL,Gates,354.0
1.0,,Corona,,1-334-466-5299,,Fastenal,5678 dayton street,bot184,5.0,4.0,S,260107.0,10.0,1501732.0,92708,,Robinette,United States of America,NE,bott,547.0
1.0,O,Oklahoma City,,1-249-478-5643,T,Core-Mark Holding,15591 holgate lane,DAV185,28.0,1.0,D,166760.0,9.0,397072.0,V6r 1q6,,Rocke,United States of America,KS,DAVID-YERUMO,761.0
4.0,O,Dallas,F,1-804-228-8548,,Boise,23477 havenridge rue,HIL186,5.0,1.0,M,401021.0,1.0,3399757.0,63178,,Suzette,United States of America,NY,HILLARD,659.0
4.0,R,Durham,,1-564-230-0062,,DST Systems,18267 cape lane,war187,,2.0,M,70945.0,9.0,2684548.0,x7j 1r5,,Myla,United States of America,NY,warburton,351.0
3.0,O,Tacoma,m,1-781-339-9073,,United States Steel,2928 POTOMAC UPPER,MAC188,72.0,3.0,S,389391.0,7.0,3041622.0,M5e 1y7,apt. 48,dacia,United States of America,Saskatchewan,MACHNICKI-HYNES,608.0
4.0,O,Alexandria,F,1-096-116-9962,A,Pepco Holdings,14656 pasadena park,lev189,12.0,2.0,S,63226.0,3.0,3211816.0,23257,,CHELSIE,United States of America,Prince Edward Island,levitin,706.0
0.0,O,Hialeah,,1-914-194-6997,,Acuity Brands,16983 flagler drive,Goo190,71.0,4.0,M,206220.0,8.0,127026.0,V6I 1U7,apt. 968,abbas,United States of America,Alberta,Gooderham,391.0
5.0,R,Denver,,1-733-360-9116,E,Baker Hughes,17212 LANDER SOUTH,Koh191,90.0,4.0,W,,2.0,588945.0,94539,,Rec,United States of America,Ontario,Kohalmi-hill,461.0
4.0,O,Fort Lauderdale,M,1-591-402-8026,,Newell Rubbermaid,23764 sabine west,AYL192,20.0,4.0,U,337152.0,2.0,1962620.0,H7h 1v4,,Elaine,United States of America,TN,AYLWIN,510.0
,O,Mesa,F,1-326-180-9322,E,Westlake Chemical,16271 vista south,CHO193,58.0,2.0,W,312074.0,5.0,178193.0,15201,,Katharine,United States of America,VA,CHOUHAN,805.0
2.0,O,Cleveland,,1-784-796-6844,G,Jones Lang LaSalle,1080 LAVENDER LANE,DIT194,57.0,4.0,M,68551.0,7.0,2102811.0,t5a 1n6,,LILIAN,United States of America,TX,DITKO,702.0
4.0,O,Lewiston,,1-662-625-4671,,Burger King Holdings,10856 summer street,EMI195,43.0,1.0,W,488800.0,3.0,2246854.0,78784,,CATI,United States of America,MT,EMIG,368.0
3.0,R,Tallahassee,m,1-627-590-4931,,Hovnanian Enterprises,17021 edwards crescent,Ryd196,39.0,2.0,W,431633.0,8.0,1312448.0,H6d 1w8,APT. 392,Luong,United States of America,IL,Ryder,520.0
0.0,O,El Monte,,1-055-694-7984,S,Medical Mutual of Ohio,7726 TALLOWOOD UPPER,mei197,87.0,3.0,S,72797.0,2.0,295993.0,06705,,JUOZAS,United States of America,WY,meisner,666.0
0.0,O,Sioux Falls,,1-166-844-7429,,Lockheed Martin,19097 foxfire north,Ceg198,57.0,1.0,S,260576.0,9.0,1220003.0,M5c 1v9,,Lysy,United States of America,NC,Cegelski,587.0
4.0,O,Columbia,,1-516-930-4640,Z,Yum Brands,8161 PINTO ROAD,hai199,58.0,5.0,U,200096.0,4.0,2400476.0,90759,,ULA,United States of America,ND,haigh,643.0
,R,San Francisco,,1-261-215-4290,J,Wesco International,9659 sakowitz west,cle200,28.0,4.0,,,5.0,2900897.0,22301,,Francesca,United States of America,GA,clendening,484.0
3.0,R,Santa Clara,,1-681-572-7662,W,Volt Information Sciences,15306 pike park,Cie201,95.0,1.0,U,267656.0,3.0,3942140.0,19165,,emili,United States of America,VA,Ciesielski,
1.0,R,Greensboro,f,1-288-967-5460,,Western Union,21891 dewey street,Par202,98.0,2.0,S,35253.0,8.0,2118119.0,75007,,yogesh,United States of America,Prince Edward Island,Parypa,676.0
5.0,O,Waco,f,1-315-022-2148,K,,8155 storeywood road,LOZ203,55.0,2.0,M,113159.0,4.0,338540.0,90302,,Xantippe,United States of America,OR,LOZINSKI,300.0
2.0,R,Rochester,,1-707-402-6121,,Lubrizol,20871 dewdrop street,Pas204,14.0,3.0,,297444.0,8.0,2617116.0,84092,APT. 630,TINO,Canada,WI,Pascal,
3.0,O,Tampa,,1-186-893-7846,,C.H. Robinson Worldwide,1121 GREENE PARK,Aul205,30.0,1.0,M,52092.0,9.0,1459711.0,v6d 1u1,,AGGIE,United States of America,ID,Aula,831.0
3.0,O,Paterson,F,1-571-918-3795,N,Celgene,23849 westerley south,bar206,90.0,1.0,M,30249.0,7.0,1804959.0,99503,,Alane,United States of America,MT,barnes,609.0
2.0,O,Fullerton,,1-206-055-2128,,Leggett & Platt,1540 murie rue,ELL207,69.0,0.0,S,483052.0,2.0,2957472.0,80960,,ABBYE,United States of America,MD,ELLIOTT,679.0
4.0,O,London,m,1-963-724-8044,P,Fidelity National Information,16633 raymond road,for208,67.0,0.0,U,287060.0,6.0,2919293.0,53743,suite 344,aleen,United States of America,NY,forslund,634.0
1.0,O,Newark,,1-050-641-8503,U,Arch Coal,18676 turman drive,Bur209,41.0,1.0,W,274154.0,4.0,3610130.0,t6d 1k1,,collen,Canada,HI,Burbidge,338.0
5.0,O,Buffalo,F,1-020-258-1680,,Affinia Group Intermediate,1808 HARDY STREET,FOL210,2.0,5.0,M,379659.0,4.0,1209441.0,91350,,NEALA,United States of America,DE,FOLLMER,332.0
0.0,O,El Paso,m,,,Kellogg,11115 midland avenue,Led211,89.0,0.0,M,,8.0,1058712.0,37916,,CELISSE,United States of America,PA,Leder,721.0
4.0,O,Toledo,,1-886-961-7857,N,PerkinElmer,24950 sheppard lane,kop212,88.0,1.0,,100796.0,3.0,1946028.0,22329,,MEHMET,United States of America,IN,kopke,351.0
1.0,O,Sterling Heights,,1-999-799-7384,,Limited Brands,6450 LEMMING RUE,pay213,90.0,1.0,M,128277.0,6.0,1420984.0,M1i 1r8,,Carlis,Canada,MT,paylor,564.0
1.0,O,New Haven,,1-362-078-4138,,OfficeMax,19342 wycliffe park,PAL214,54.0,3.0,M,147414.0,9.0,213235.0,h5i 1p1,,marshal,United States of America,WY,PALACEK,379.0
1.0,O,Dallas,,1-174-723-5263,,J.B. Hunt Transport Services,7582 woodway south,fel215,53.0,2.0,S,51559.0,8.0,472425.0,M1I 1R5,,Fabien,United States of America,FL,felton,727.0
2.0,O,Milwaukee,,1-898-789-3598,,American Express,22526 QUEENSBURY LOWER,ATW216,89.0,3.0,U,355622.0,2.0,1160132.0,53739,,basia,United States of America,RI,ATWELL-BYRNE,578.0
5.0,O,Anaheim,M,1-482-305-5399,S,Occidental Petroleum,18833 3rd park,Mcb217,31.0,1.0,W,468116.0,10.0,2869995.0,06603,,FARID,United States of America,CO,Mcbeth,642.0
1.0,O,Huntington Beach,M,1-834-784-7657,B,Shaw Group,19394 canoas west,Jal218,1.0,0.0,M,276728.0,1.0,3727044.0,28247,apt. 3,jyoti,United States of America,SD,Jalaie,
3.0,R,Naperville,,1-864-555-5341,,W.W. Grainger,9941 ROYALTON DRIVE,vem219,57.0,0.0,S,135306.0,,2293241.0,h7g 1u9,,Jandy,Canada,TX,vempati,554.0
1.0,U,Iqaluit,,1-475-209-3369,D,IDT,10177 pecos crescent,BAR220,10.0,0.0,U,99566.0,6.0,2846515.0,90831,,VO,United States of America,VT,BARNICKEL,733.0
2.0,O,Winnipeg,M,1-459-456-1848,U,General Mills,20823 WEST CHAPEL AVENUE,PES221,74.0,4.0,M,263959.0,10.0,1619956.0,M4j 1o7,,Kien,United States of America,IN,PESOLD,345.0
2.0,R,St. Petersburg,F,1-802-797-1712,,RBS Global,13483 ROCKDALE DRIVE,Sha222,28.0,0.0,M,441498.0,6.0,2367607.0,77288,,Tybi,United States of America,UT,Shaughnessy,644.0
3.0,U,Waterbury,M,,J,Realogy,9645 HAYDEN BOULEVARD,Sch223,96.0,0.0,S,429621.0,3.0,3795566.0,77117,,Nhien,United States of America,NV,Schmeing,564.0
1.0,O,Lubbock,,1-224-760-3774,L,ArvinMeritor,6066 fillmore lower,Mat224,42.0,3.0,M,181214.0,10.0,734762.0,45263,,Florance,United States of America,TX,Materna,465.0
,O,London,,1-511-883-9082,,Amkor Technology,293 conier avenue,JAI225,64.0,4.0,D,212502.0,8.0,908994.0,v6g 1p4,,Ros,United States of America,OR,JAIN,652.0
5.0,O,Des Moines,,,,Lear,7000 ansley lane,KAR226,,4.0,M,244545.0,6.0,2561296.0,72247,,Genevieve,United States of America,Ontario,KARNAZES,714.0
5.0,R,Madison,,1-405-014-0029,,Asbury Automotive Group,13635 jarvis south,gus227,49.0,4.0,M,218681.0,10.0,3181069.0,E7n 1j9,APT. 587,EMILIO,Canada,Saskatchewan,gustafson,383.0
,O,Scottsdale,,1-076-073-0994,K,Limited Brands,17362 COFFEY UPPER,Ann228,81.0,5.0,,296916.0,7.0,2632226.0,45272,,JANEEN,United States of America,MO,Annas,336.0
0.0,O,Mount Pearl,,1-690-040-0846,R,Beazer Homes USA,12279 trafalgar crescent,lab229,57.0,2.0,,453659.0,9.0,,x7j 1q2,,cathrin,Canada,UT,labenek,626.0
3.0,U,Iqaluit,f,1-211-707-3341,M,,24717 MIDLAND LANE,fli230,42.0,0.0,S,194450.0,0.0,1151333.0,80952,,kirstin,United States of America,IL,flindall,549.0
5.0,O,Moreno Valley,,1-642-203-7899,,Acuity Brands,11493 worley park,sat231,30.0,4.0,U,49533.0,0.0,2763939.0,38157,,giles,United States of America,NM,satkunaseelan,492.0
2.0,O,Naperville,,1-792-738-9524,I,ABM Industries,6492 HAMMOND AVENUE,tho232,56.0,4.0,M,394819.0,0.0,370710.0,06703,,Ted,United States of America,NC,thornley,327.0
3.0,O,Norfolk,m,1-881-269-3949,L,,8954 bagby north,CRI233,3.0,3.0,S,342754.0,10.0,1192164.0,v6u 1r8,,hayden,United States of America,AZ,CRIPPS,545.0
1.0,O,Louisville,M,1-537-303-6219,V,Southwestern Energy,11622 josey south,Gas234,53.0,0.0,M,224435.0,0.0,223487.0,28231,,Gail,United States of America,CT,Gascon,571.0
0.0,O,Akron,f,1-682-154-3638,,Delta Air Lines,11538 collinwood avenue,Cha235,67.0,2.0,W,37717.0,7.0,2341143.0,63107,,las,United States of America,VA,Chavers,423.0
1.0,O,Whitehorse,,1-512-708-0580,,ITT,20913 vickers boulevard,Net236,94.0,0.0,,286483.0,4.0,1774784.0,H2g 1w7,,Noelyn,United States of America,NV,Nettles,655.0
0.0,O,Salem,m,1-598-440-6359,,Health Management Associates,22274 VICKERY CRESCENT,WOO237,37.0,5.0,M,185412.0,0.0,3951308.0,55416,,izak,United States of America,VA,WOODROW,488.0
4.0,,Memphis,,1-281-206-9270,,Western Union,881 vance jackson south,val238,75.0,,M,472518.0,6.0,2756025.0,V6d 1u5,,bernita,United States of America,British Columbia,valerien,352.0
,O,Fayetteville,f,1-442-133-8200,,Family Insurance Group,15079 DECATUR RUE,Ber239,51.0,1.0,M,425307.0,0.0,1833112.0,93782,,Karmen,United States of America,VA,Berndt,810.0
2.0,O,Lansing,,1-607-062-8891,F,Advance Auto Parts,10424 mitchell street,lab240,74.0,2.0,D,304909.0,8.0,698884.0,90252,,Rio,United States of America,TX,labranche,686.0
0.0,R,Atlanta,m,,X,J.P. Morgan Chase & Co.,14195 VERDE PARK,VRE241,100.0,2.0,M,231226.0,0.0,3287261.0,85759,,ISABELLE,Canada,CO,VREUGDENHIL,389.0
0.0,U,Gary,F,1-141-622-5196,,Fidelity National Financial,10608 bissonnet road,GOO242,,0.0,M,219026.0,,3337290.0,M5g 1x8,,Micro,United States of America,GA,GOODINSON,761.0
0.0,O,Atlanta,,1-500-101-2792,S,Toro,11237 balmoral way,cha243,28.0,1.0,D,414993.0,4.0,2963197.0,78746,,maribel,United States of America,NE,chaput,589.0
0.0,O,Dawson City,F,1-655-973-7192,W,Mueller Water Products,15621 yaupon lower,TAM244,18.0,0.0,M,24837.0,1.0,1487009.0,H2f 1z1,,NADYA,United States of America,NC,TAMARELLI,492.0
2.0,U,Mobile,M,1-972-039-2576,,Energy Future Holdings,12387 SAUNDERS WEST,CUM245,77.0,5.0,D,200645.0,10.0,3177428.0,77288,Suite 463,Darrell,United States of America,OK,CUMPSTON,442.0
4.0,O,Santa Clarita,,1-764-148-5233,E,Weis Markets,6156 holmes court,SIM246,14.0,3.0,S,22605.0,8.0,1886280.0,35277,,Hoy,United States of America,MO,SIMONOVICH,649.0
0.0,O,Chicago,,1-399-618-9069,,MasterCard,17521 REILLY STREET,Est247,23.0,0.0,U,,8.0,1853087.0,36134,,shana,United States of America,AR,Estes,337.0
4.0,R,Nashua,F,1-628-481-6657,P,Oracle,20093 canterbury way,han248,1.0,,D,389524.0,8.0,195847.0,V6t 1u3,,HQ,United States of America,MT,haney,572.0
4.0,U,West Covina,,1-085-050-1119,Y,Mutual of America Life,11930 alabama south,Pee249,58.0,3.0,M,232945.0,0.0,3727580.0,99597,,Co,United States of America,Newfoundland,Peers,666.0
2.0,O,Mesa,M,1-993-284-6634,T,JetBlue Airways,22780 terrace lower,bli250,98.0,3.0,D,390626.0,4.0,2993662.0,V6N 1V1,,Beb,United States of America,OR,blidy,567.0
5.0,O,El Paso,,1-395-464-9156,,Western Refining,6481 century lane,Lea251,76.0,3.0,,286207.0,5.0,2886788.0,T6d 1h7,,Sherrill,United States of America,NM,Leavell,574.0
5.0,,Victoria,F,1-811-547-9696,U,Western Refining,11293 rice avenue,Wil252,59.0,0.0,S,391468.0,2.0,3672610.0,M7o 1c5,,takehiko,United States of America,FL,Willhoff,498.0
5.0,R,Hayward,f,,,Bristol-Myers Squibb,9828 WEST EAST,kom253,81.0,2.0,U,171326.0,9.0,3245637.0,M2q 1e8,,FLOSSIE,Canada,MS,komenda,836.0
2.0,,Oshawa,,1-648-501-2866,,AutoNation,10369 gemini way,Wel254,31.0,3.0,M,294972.0,8.0,959636.0,64172,,Chryste,United States of America,Saskatchewan,Welsford,759.0
3.0,O,Hamilton,,1-332-974-4753,,Boeing,23445 GATES WAY,Lac255,1.0,5.0,S,131039.0,6.0,1037702.0,85265,,Sheelagh,United States of America,NE,Lacombe,563.0
1.0,U,Oklahoma City,f,1-217-048-6379,,Advanced Micro Devices,2160 WEIZMANN DRIVE,Hon256,28.0,5.0,S,480287.0,8.0,69141.0,h5k 1p8,,DICKENS,United States of America,TN,Honda,313.0
0.0,O,Portland,,,,Unitrin,16716 fresco road,Con257,36.0,4.0,M,276404.0,6.0,2818725.0,M2P 1F6,,Maury,United States of America,OR,Conley,771.0
0.0,O,Macon,,1-246-119-5490,,Liberty Media,17068 simpson road,han258,47.0,5.0,S,435481.0,1.0,3153373.0,V6U 1U9,,Dorothy,United States of America,ID,handley,717.0
4.0,O,Yellow Knife,,,,Jarden,23276 dillbeck upper,WOJ259,77.0,4.0,D,,2.0,616608.0,V6F 1W7,,CHICKIE,United States of America,WV,WOJTECKI,355.0
4.0,O,Santa Rosa,f,1-347-479-6259,P,Cincinnati Financial,24268 hayden west,Ami260,91.0,4.0,U,499891.0,10.0,1014586.0,92711,,Lavinia,United States of America,MI,Amini,383.0
5.0,O,Fort Wayne,f,1-881-547-3819,A,Steel Dynamics,2682 LUMBER PARK,Mo261,46.0,5.0,S,394640.0,1.0,1679903.0,60779,,Kristine,United States of America,AL,Mo,579.0
4.0,O,Inglewood,,1-155-847-4022,,OGE Energy,4129 crestline avenue,BUR262,36.0,3.0,M,359040.0,5.0,1062919.0,90790,,tobi,Canada,TN,BUREK,324.0
5.0,R,London,m,1-946-987-5835,X,Hartford Financial Services,18257 mahonia west,Kos263,18.0,2.0,M,429949.0,0.0,3684297.0,80908,,Frederica,United States of America,Manitoba,Kosten,752.0
5.0,O,Waterbury,m,,,Penske Automotive Group,19050 cordoba upper,Bor264,27.0,2.0,D,333500.0,2.0,1805618.0,74129,,Cayla,Canada,CO,Borel,723.0
2.0,U,Salem,,,K,Amkor Technology,1121 greene park,LAR265,79.0,,S,480399.0,1.0,1852935.0,M9e 1u6,,BRIAN,United States of America,OR,LARCHE,349.0
2.0,O,Dayton,,1-551-913-3853,,Psychiatric Solutions,13762 silver sage way,BOU266,72.0,5.0,W,73398.0,4.0,1528702.0,93663,,ROCH,United States of America,CO,BOURDEAU,643.0
3.0,O,Frederick,,1-666-863-1257,,Calpine,22629 bagby east,Pan267,26.0,0.0,W,,0.0,178411.0,84119,,Charly,United States of America,NC,Panter,390.0
4.0,O,Thousand Oaks,m,1-938-871-9739,,Saks,13296 wayside boulevard,Wal268,31.0,4.0,U,446105.0,7.0,2245432.0,82602,,joli,United States of America,Alberta,Walbridge,801.0
0.0,O,Escondido,M,1-333-561-7008,,BE Aerospace,9824 OLYMPIA STREET,Mue269,2.0,4.0,S,128126.0,2.0,3058077.0,94429,,Kasper,Canada,VT,Muehle,741.0
2.0,O,Independence,,1-514-023-2587,,Exterran Holdings,6907 ferncliff crescent,Zub270,81.0,1.0,D,371101.0,8.0,723251.0,H2A 1V4,Apt. 986,Joo-geok,Canada,VT,Zubans,821.0
3.0,O,Corpus Christi,,1-027-811-2670,D,Penn National Gaming,24573 lyons avenue,Sei271,69.0,,M,263066.0,5.0,3755553.0,40511,,Winona,United States of America,SC,Seidman,830.0
0.0,R,Santa Rosa,F,1-475-590-2337,,PetSmart,15407 fillmore north,Cav272,69.0,1.0,M,,,757755.0,M5b 1y9,,king-haut,United States of America,SD,Cavasin,441.0
3.0,R,Burlington,F,1-214-794-0930,,First Data,850 leon lower,Har273,80.0,1.0,D,453776.0,2.0,3610784.0,E7N 1P6,,DARLENE,United States of America,New Brunswick,Hartell,484.0
4.0,O,Overland Park,M,1-988-429-0103,R,Liz Claiborne,14635 greene rue,Nau274,14.0,5.0,,494609.0,8.0,2994154.0,h5k 1o7,,Deana,United States of America,Manitoba,Naugle,653.0
0.0,R,Huntsville,,1-143-517-2347,,Alcoa,21034 windchime lower,Ste275,39.0,2.0,D,233618.0,7.0,612241.0,95203,,Laurette,Canada,NJ,Stegman,727.0
1.0,O,Berkeley,m,1-709-720-3248,D,Perini,15868 dewdrop park,Cho276,0.0,,U,,0.0,1352198.0,23513,,Renell,United States of America,TX,Choo-kang,535.0
5.0,R,Casper,f,1-314-831-7578,R,Hudson City Bancorp,10232 oak hill west,Lux277,59.0,4.0,W,154521.0,9.0,2534935.0,T5c 1j1,,Meriann,United States of America,MD,Luxford,320.0
4.0,O,Toledo,F,1-342-101-7385,,Sigma-Aldrich,950 WILLS WEST,Far278,60.0,4.0,W,438162.0,1.0,3189762.0,V6z 1q9,,KATALIN,United States of America,WV,Farnsworth,775.0
3.0,O,Cheyenne,F,1-419-495-9429,,Plains Exploration,23223 WOODLAWN UPPER,Shi279,4.0,4.0,M,352602.0,,447872.0,73121,,Gayel,United States of America,OH,Shinjo,606.0
4.0,O,Fresno,f,1-992-551-4676,P,W.R. Berkley,23208 porter crescent,Pip280,74.0,2.0,S,194788.0,5.0,3207012.0,75267,,Lourdes,United States of America,NH,Piperni,
