AgencyID,Age,Country,Phone,NetWorth,MiddleInitial,OwnOrRentFlag,Employer,NumberChildren,NumberCreditCards,City,PostalCode,State,Income,NumberCars,MaritalStatus,CreditRating
Ceo7676,99.0,United States of America,1-532-161-3458,2421534.0,,O,"Toys ""R"" Us",,1.0,Oakland,qnxfnq,MA,251108.0,1.0,D,483.0
DZH7677,49.0,United States of America,1-943-745-8094,941243.0,,O,Sonoco Products,0.0,7.0,McAllen,lfjtpka,MT,128853.0,0.0,U,844.0
Ocd7678,96.0,Canada,1-162-078-3859,3133101.0,,O,Newfield Exploration,3.0,5.0,Laredo,pyeiwbftpsck,NM,486933.0,3.0,M,436.0
Uyj7679,12.0,Canada,1-881-265-1012,2070834.0,,U,IAC/InterActiveCorp,2.0,3.0,Fort Collins,Enncjsox,TN,306545.0,5.0,D,336.0
mhz7680,75.0,United States of America,1-781-682-4447,2617194.0,P,O,MGIC Investment,1.0,1.0,Sudbury,Lnprrdeegs,PA,7682.0,1.0,S,688.0
Sft7681,29.0,Canada,1-716-288-6722,2752340.0,,O,American International Group,0.0,9.0,Simi Valley,PXRXKFTOX,NC,280763.0,3.0,U,581.0
gza7682,4.0,United States of America,1-407-712-3659,2611991.0,,R,Health Net,2.0,6.0,Berkeley,Osanin,CO,296945.0,1.0,,670.0
Rem7683,100.0,United States of America,1-747-143-2305,3965576.0,,O,Mueller Industries,0.0,5.0,Santa Rosa,WWWMNN,TX,176399.0,0.0,U,671.0
cko7684,45.0,Canada,1-522-074-1862,3550405.0,b,U,American National Insurance,4.0,10.0,Mesquite,tsqtfhsh,IN,97252.0,3.0,U,352.0
RLN7685,63.0,United States of America,1-867-195-7669,1566093.0,,O,Morgan Stanley,2.0,10.0,Regina,zwyuac,VA,320588.0,3.0,S,317.0
Qjl7686,35.0,United States of America,1-272-128-3403,1944507.0,R,R,Halliburton,2.0,6.0,Worcester,Gzgsvt,WV,18284.0,4.0,,809.0
YNL7687,61.0,Canada,1-174-194-8365,3250645.0,w,,MGIC Investment,2.0,5.0,Iqaluit,Shirfkrfppb,VT,,0.0,S,704.0
qpi7688,43.0,United States of America,1-067-296-1708,2806218.0,E,O,United Services Automobile,,2.0,Little Rock,hwxcimvf,AZ,80228.0,1.0,S,411.0
Xxi7689,98.0,Canada,1-688-092-7664,2826399.0,C,O,Spartan Stores,3.0,4.0,Santa Clarita,xqkaxa,NY,39672.0,,U,431.0
axi7690,84.0,United States of America,1-784-445-0301,91147.0,,O,Moog,3.0,4.0,Chicago,cjeriaaeunmp,NE,225036.0,3.0,M,362.0
Wqd7691,,Canada,1-773-485-4247,1036928.0,,R,Century Aluminum,3.0,4.0,Irving,Mhhqranm,SC,224427.0,2.0,M,532.0
jur7692,18.0,United States of America,1-528-873-2585,2406965.0,g,O,Hayes Lemmerz,4.0,3.0,Ontario,Ztrxdxr,New Brunswick,123153.0,5.0,U,442.0
NBX7693,14.0,United States of America,1-952-933-5053,3588199.0,t,O,EOG Resources,1.0,10.0,Stamford,BVMLYNHCFOY,KY,,2.0,S,677.0
Naf7694,22.0,United States of America,1-882-237-0765,,,O,Dresser-Rand Group,2.0,8.0,Victoria,RBVXNHWO,British Columbia,353487.0,4.0,M,565.0
bzc7695,7.0,United States of America,1-762-453-2464,2896930.0,,R,Sealed Air,1.0,5.0,Brownsville,Wfmsguhdyyo,WA,145794.0,3.0,M,365.0
Pmo7696,97.0,United States of America,1-129-593-2017,312676.0,,O,Blockbuster,5.0,5.0,Bellevue,Mcxklhj,AK,142515.0,3.0,W,406.0
goh7697,49.0,United States of America,1-779-145-2680,16279.0,z,,Owens Corning,5.0,3.0,Baltimore,Lypuhgeezbgp,MN,414775.0,0.0,U,774.0
Jfb7698,25.0,United States of America,1-770-255-3860,1536113.0,I,R,Robert Half International,5.0,7.0,Cedar Rapids,TRKCEX,RI,125271.0,2.0,S,718.0
Hao7699,99.0,United States of America,1-336-236-0201,184474.0,,R,Wesco International,,2.0,Huntington Beach,Kihzeilpneap,British Columbia,,4.0,M,588.0
Dwo7700,44.0,Canada,1-185-085-5742,2971869.0,O,O,Dana Holding,5.0,5.0,Cedar Rapids,pylzfutqftt,SD,93761.0,1.0,M,764.0
RJA7701,96.0,United States of America,1-957-033-0510,2256728.0,,O,NBTY,1.0,2.0,Los Angeles,Bsclhehzobfm,AL,397902.0,2.0,U,
Lph7702,88.0,United States of America,1-485-740-9640,2127026.0,,O,Eastman Chemical,3.0,8.0,Milwaukee,Ieyjqvfhges,British Columbia,123538.0,4.0,M,657.0
Rfk7703,33.0,United States of America,1-459-114-0867,3476485.0,,U,Allergan,2.0,,Detroit,Zuttopn,Ontario,118013.0,3.0,M,769.0
RFU7704,8.0,United States of America,1-671-499-0522,908035.0,U,O,Global Partners,5.0,7.0,Nashua,EHXJIUER,MD,45737.0,2.0,M,776.0
TQH7705,55.0,United States of America,1-817-903-4786,,,O,Fluor,0.0,4.0,Minneapolis,ipazhhewr,IA,456999.0,2.0,U,343.0
Bbc7706,43.0,United States of America,1-099-914-5598,3054149.0,,U,FedEx,4.0,5.0,Columbia,vvwizqanbs,PA,326910.0,3.0,W,568.0
Yoj7707,75.0,United States of America,1-102-019-9878,,F,O,Polaris Industries,0.0,5.0,Garden Grove,Lzxpul,MA,166536.0,2.0,S,830.0
lvh7708,66.0,Canada,1-873-941-1147,248269.0,,R,Torchmark,4.0,6.0,Norfolk,Dwvezt,ID,337347.0,3.0,,812.0
Zpr7709,58.0,Canada,1-710-953-4977,1203267.0,,U,Alliance Data Systems,4.0,6.0,Salem,WQSZWQBE,Newfoundland,41345.0,2.0,U,489.0
LMG7710,29.0,United States of America,1-789-825-2857,3704743.0,,U,American International Group,1.0,9.0,Saskatoon,DWMXIPKTCN,UT,370209.0,5.0,U,845.0
WMF7711,28.0,United States of America,1-179-937-7265,3673540.0,,R,Mohawk Industries,4.0,0.0,Boise,hrhbmmtj,OR,343016.0,0.0,U,735.0
Qov7712,93.0,United States of America,1-596-337-6757,982779.0,,U,Vulcan Materials,3.0,4.0,Irvine,EXIDAUKO,ID,186990.0,4.0,D,615.0
Vkp7713,17.0,United States of America,1-512-224-7078,2778471.0,,U,OfficeMax,4.0,6.0,Washington,Wqhgxcfrvqe,AL,46562.0,,W,
SST7714,98.0,United States of America,1-552-735-4638,2585134.0,P,U,Michael Foods,5.0,,St. Petersburg,Lwuvkzp,MN,98412.0,5.0,U,769.0
Fuk7715,38.0,United States of America,1-127-805-3262,3591627.0,,O,Vulcan Materials,4.0,10.0,Torrance,htndjyvd,UT,436056.0,5.0,S,406.0
Brz7716,44.0,United States of America,1-985-423-7255,1819561.0,,O,,1.0,0.0,Warren,Iadjghd,ME,36008.0,3.0,U,586.0
Faw7717,27.0,United States of America,,2857056.0,,O,Unum Group,0.0,10.0,Oakland,,IA,417402.0,1.0,M,630.0
Jtn7718,94.0,United States of America,1-019-900-0927,1393892.0,,O,Domtar,1.0,7.0,Hull,kvcqpv,VT,273535.0,1.0,U,533.0
too7719,,United States of America,1-055-674-3126,759096.0,,O,Sentry Insurance Group,2.0,,Boston,MFRHTZKJ,MA,445562.0,4.0,M,328.0
Kcd7720,60.0,Canada,1-539-727-9817,2288668.0,,O,Constellation Energy,2.0,9.0,Modesto,BRXSSYJHS,Prince Edward Island,226333.0,4.0,M,753.0
Yhh7721,48.0,United States of America,1-125-903-5459,3580824.0,,O,CSX,3.0,10.0,Grand Prairie,ijsdxorwqin,Manitoba,,3.0,U,512.0
Adu7722,36.0,Canada,1-591-506-8069,1681450.0,,R,W.W. Grainger,3.0,8.0,Phoenix,Fuxiyfjtqevk,TX,,5.0,D,432.0
Kwx7723,67.0,United States of America,1-131-877-8296,1592047.0,W,O,Kimberly-Clark,3.0,2.0,Lincoln,Egxkelhxosoh,RI,271054.0,5.0,,323.0
uzl7724,63.0,United States of America,1-716-805-3703,3596545.0,,O,Henry Schein,4.0,10.0,Shreveport,gmnioeblfn,MI,64626.0,3.0,U,714.0
UXY7725,55.0,United States of America,1-506-286-3588,3093246.0,C,O,State Street Corp.,2.0,7.0,Warren,Mdqarqysh,PA,463945.0,5.0,S,730.0
FRU7726,4.0,United States of America,1-427-982-9005,3867919.0,d,O,Quanta Services,,5.0,Erie,frzijg,KY,159731.0,0.0,M,346.0
Bjx7727,92.0,United States of America,1-669-946-1808,3245961.0,,R,Marshall & Ilsley Corp.,3.0,1.0,Fargo,Clktwlprka,OH,190805.0,5.0,M,
zkp7728,93.0,United States of America,1-936-581-5888,600366.0,,O,Oceaneering International,1.0,7.0,Wichita,Fnbcpkispthu,AR,43888.0,1.0,M,818.0
Lbo7729,87.0,United States of America,1-740-256-2368,1738979.0,u,R,Raymond James Financial,0.0,4.0,Mount Pearl,Gnczlyncstm,KY,34137.0,0.0,S,623.0
TFP7730,44.0,United States of America,1-559-799-0991,454564.0,r,R,Valspar,1.0,5.0,Mobile,Qrlsag,IA,196885.0,4.0,S,742.0
XKQ7731,95.0,United States of America,1-287-631-2055,3912268.0,v,O,Live Nation,1.0,9.0,Phoenix,Bqzjycxovl,British Columbia,206705.0,0.0,M,378.0
DQY7732,61.0,United States of America,1-100-505-6436,1966788.0,B,,,3.0,8.0,Fontana,DCJMXZP,Quebec,337299.0,3.0,D,323.0
Ydl7733,23.0,United States of America,1-167-261-7959,985098.0,,R,Health Management Associates,5.0,2.0,Toledo,rnvhdukwyktc,KS,280247.0,2.0,M,684.0
VGT7734,16.0,United States of America,1-653-504-0712,,,O,Wyndham Worldwide,2.0,6.0,Raleigh,Pqvdcrnumij,ID,286206.0,4.0,U,390.0
Wwi7735,58.0,United States of America,,1053231.0,C,O,Broadcom,1.0,8.0,Lubbock,SOMMLUWO,Newfoundland,153656.0,4.0,M,707.0
OJF7736,58.0,United States of America,1-388-567-1492,,G,U,Aramark,1.0,2.0,San Diego,Hjucmacpoyg,Saskatchewan,379503.0,1.0,M,368.0
Czs7737,21.0,United States of America,1-801-318-0082,3885299.0,r,O,Aventine Renewable Energy,2.0,5.0,Charleston,jxhbe,AL,19124.0,1.0,M,534.0
Zpa7738,66.0,United States of America,1-280-292-5628,895008.0,,O,Humana,2.0,9.0,Garland,Izrbiiz,MT,44001.0,5.0,D,379.0
Icx7739,92.0,United States of America,1-075-286-5992,101325.0,,O,U.S. Bancorp,3.0,5.0,Nashua,jnvwcxmcygu,MT,461564.0,3.0,,305.0
jmm7740,38.0,United States of America,1-426-228-4128,1279719.0,,O,Analog Devices,5.0,1.0,Fort Worth,AJLYHOTFBHX,GA,313750.0,3.0,M,417.0
saz7741,,Canada,1-393-250-1404,3779634.0,h,R,Superior Energy Services,4.0,9.0,Sterling Heights,Hptdnxadnxc,MT,78185.0,2.0,D,536.0
Ybr7742,66.0,United States of America,1-130-076-0722,742822.0,R,O,Freddie Mac,4.0,10.0,Oklahoma City,Iaahnutner,CO,419102.0,2.0,W,773.0
ncz7743,55.0,United States of America,1-984-871-9500,2761827.0,,O,Autodesk,0.0,10.0,Baton Rouge,cxiytr,Saskatchewan,91366.0,5.0,S,808.0
WWO7744,55.0,United States of America,,3749505.0,x,R,Shaw Group,1.0,2.0,Rancho Cucamonga,eblgypzk,HI,433487.0,3.0,,660.0
TKP7745,83.0,United States of America,1-203-707-3229,391566.0,,O,Commercial Metals,0.0,4.0,Kansas City,pjkbo,TN,394286.0,2.0,W,
Mqz7746,27.0,United States of America,1-297-038-0345,2959021.0,,R,Laclede Group,5.0,7.0,Long Beach,Ebgdmqzzga,WY,189157.0,1.0,U,346.0
Dqw7747,11.0,United States of America,1-669-932-0648,2776296.0,,O,Seaboard,5.0,4.0,Sydney,Oyykmr,OK,22483.0,4.0,M,475.0
seh7748,56.0,,1-801-131-4681,,e,O,General Mills,4.0,2.0,Evansville,IAJOVENWI,MS,298307.0,2.0,M,499.0
Nii7749,54.0,United States of America,1-340-993-5817,864947.0,Y,O,Family Insurance Group,3.0,2.0,Lafayette,Diustc,FL,353200.0,1.0,U,346.0
Szc7750,50.0,Canada,1-116-138-8621,1146468.0,,O,Brink's,5.0,0.0,St. Louis,RUKHBIF,Manitoba,185208.0,4.0,M,431.0
Mph7751,93.0,United States of America,1-094-843-5304,1702447.0,,O,Medtronic,5.0,2.0,Erie,KFUIYG,NH,17790.0,2.0,,823.0
Bvl7752,15.0,United States of America,1-741-266-4363,2293642.0,,R,United Refining,5.0,5.0,Sandy,,Alberta,59420.0,2.0,M,344.0
Nbu7753,92.0,United States of America,1-961-736-5322,1529653.0,V,O,Smithfield Foods,,9.0,Riverside,yopqwvbyr,Saskatchewan,178200.0,2.0,S,709.0
Emz7754,22.0,Canada,1-098-038-9852,137515.0,,R,Medtronic,1.0,2.0,Ottawa,GXYSPJAIN,New Brunswick,162738.0,0.0,W,
Kkw7755,25.0,United States of America,1-648-057-3488,2754879.0,,O,Cabot,1.0,,St. Petersburg,Nueqkmojpd,MS,352913.0,4.0,S,354.0
HCT7756,77.0,United States of America,1-827-164-1984,929067.0,,O,Electronic Arts,0.0,9.0,Fort Lauderdale,Jcrxnu,KY,288188.0,0.0,S,
BBE7757,26.0,United States of America,1-852-465-7862,1153023.0,h,,Seaboard,4.0,6.0,Carrollton,MINUYRRIL,AK,385946.0,3.0,D,686.0
PTM7758,56.0,United States of America,1-757-808-6215,1933058.0,B,O,DirecTV Group,3.0,7.0,Hayward,ptiimoo,NV,136162.0,4.0,D,643.0
QJD7759,16.0,Canada,1-443-303-9144,3179244.0,,O,Allegheny Energy,3.0,5.0,Yonkers,PCMCPAKCZRPT,DC,220449.0,3.0,M,665.0
SFE7760,77.0,United States of America,1-889-677-2295,2912318.0,,O,Marathon Oil,3.0,9.0,Lexington,ibuoegcyrm,Manitoba,299284.0,1.0,S,519.0
rro7761,43.0,United States of America,1-938-614-3949,2828037.0,,O,Prudential Financial,2.0,6.0,Cedar Rapids,Uuvoy,SD,334094.0,3.0,M,615.0
Imu7762,94.0,United States of America,,495577.0,K,,Dollar General,2.0,10.0,Madison,Mhfhcibygs,NY,364719.0,3.0,D,
JPU7763,92.0,United States of America,1-478-332-4603,1793954.0,B,O,Schering-Plough,,9.0,Los Angeles,OXRCOLPAK,TN,319866.0,5.0,M,812.0
Luw7764,19.0,United States of America,1-378-149-2550,2347778.0,,O,,1.0,5.0,Fort Smith,Tkdllignncn,IN,71545.0,4.0,M,346.0
Fde7765,80.0,United States of America,1-042-436-6724,380048.0,,O,Capital One Financial,3.0,1.0,Sydney,Llmkq,MT,,4.0,D,761.0
Bso7766,64.0,United States of America,1-706-400-3078,,O,O,Collective Brands,0.0,7.0,Greensboro,Oaqeg,AZ,484457.0,1.0,M,617.0
GVA7767,44.0,United States of America,1-877-687-0944,1918435.0,k,O,AptarGroup,4.0,0.0,Fort Collins,,New Brunswick,176394.0,2.0,W,470.0
twc7768,47.0,United States of America,1-132-295-3991,2764457.0,e,U,Coach,1.0,6.0,Worcester,Jutdcadqth,WY,251600.0,1.0,M,356.0
GZF7769,93.0,United States of America,1-451-759-9810,1510144.0,,O,UGI,0.0,7.0,Akron,Lpacivuivyxa,AZ,145698.0,0.0,M,
bvm7770,94.0,Canada,1-817-806-2866,925182.0,E,U,Forest Laboratories,5.0,5.0,Tulsa,XWNMP,New Brunswick,492640.0,4.0,W,806.0
zju7771,82.0,Canada,1-890-845-4416,2566330.0,R,O,Boston Scientific,0.0,9.0,Tucson,Xzaatccwhtxt,Ontario,266405.0,1.0,U,
DYV7772,42.0,United States of America,1-684-966-9733,3668461.0,i,O,Worthington Industries,3.0,1.0,Irvine,Xaulwtfkv,HI,307897.0,,,731.0
Gpk7773,,United States of America,1-692-342-0156,2348645.0,,U,McCormick,2.0,9.0,Wichita,Honnirqpwrye,MS,53713.0,4.0,M,441.0
Lit7774,12.0,United States of America,1-187-607-6141,616526.0,N,O,Southwestern Energy,1.0,7.0,Inglewood,Pmwkcaesegkm,Saskatchewan,70637.0,4.0,D,339.0
BZG7775,36.0,United States of America,1-228-353-9628,1828046.0,C,R,CC Media Holdings,0.0,7.0,Costa Mesa,qchtwef,Quebec,384754.0,3.0,S,822.0
Mld7776,,United States of America,1-421-032-5998,1296407.0,u,O,Jones Financial,3.0,8.0,Baltimore,Nycfak,MN,411913.0,2.0,U,487.0
Ujq7777,4.0,United States of America,1-368-920-5554,903552.0,,O,Whirlpool,5.0,,Escondido,qslprzz,NV,499162.0,1.0,U,664.0
Bmf7778,79.0,United States of America,1-904-895-6967,230058.0,,O,Patterson,2.0,3.0,Lexington,Vcqwwhvjybf,Manitoba,86635.0,3.0,M,392.0
Jvz7779,97.0,Canada,1-477-094-9023,301320.0,h,U,Rent A Center,3.0,10.0,Warren,LOOBNMN,NC,228058.0,2.0,D,655.0
ORQ7780,37.0,Canada,1-912-621-2838,2286525.0,K,O,Ryder System,5.0,3.0,Berkeley,ssqxc,CT,172125.0,2.0,U,380.0
Puv7781,92.0,United States of America,1-088-248-7795,1482250.0,I,U,Sysco,0.0,1.0,Salinas,Gphjr,NV,241263.0,0.0,,651.0
DAJ7782,78.0,United States of America,1-596-039-1994,3123257.0,L,R,Entergy,2.0,6.0,Brownsville,Rncwspqx,VT,99175.0,3.0,U,
Iaf7783,48.0,United States of America,,944918.0,H,O,,,0.0,Fresno,Wfdkdkfp,HI,198444.0,3.0,U,652.0
EJP7784,0.0,United States of America,1-235-024-0569,2050110.0,,O,Telephone & Data Systems,4.0,9.0,Ontario,JRFAEYJP,New Brunswick,250333.0,4.0,U,338.0
Bla7785,89.0,United States of America,1-138-843-5480,2077778.0,A,O,W.R. Berkley,5.0,0.0,Omaha,Awpujx,MI,,0.0,W,779.0
Yhe7786,47.0,Canada,1-637-845-9250,1793821.0,,O,,4.0,5.0,Huntsville,Ssjot,MD,173782.0,0.0,W,786.0
Nfl7787,2.0,Canada,1-459-090-7413,1847011.0,,O,Cognizant Technology Solutions,1.0,6.0,Hay River,Nmkbypdtmp,WI,225849.0,2.0,M,458.0
Lrd7788,18.0,United States of America,1-488-723-0835,104018.0,,O,Popular,0.0,6.0,Austin,Oklorooxqq,MT,205194.0,,M,806.0
Ojh7789,98.0,United States of America,1-354-637-6196,113431.0,,U,CSX,3.0,1.0,Winnipeg,fjjakemv,TN,40273.0,3.0,U,466.0
Gaj7790,79.0,Canada,1-444-824-0484,1721394.0,,R,ITT,3.0,2.0,Lexington,Rmlgrerbtf,MD,388923.0,2.0,U,801.0
MHU7791,90.0,United States of America,1-045-308-4672,3905265.0,,O,BJ's Wholesale Club,4.0,0.0,Rockford,RPVDIFMY,SC,213273.0,5.0,S,334.0
Luu7792,54.0,United States of America,1-704-419-7623,3710742.0,,O,Cooper-Standard Holdings,2.0,6.0,Waterbury,Ixbubrxyi,Prince Edward Island,499304.0,5.0,S,568.0
Bbh7793,56.0,Canada,,2289382.0,,O,Insight Enterprises,1.0,5.0,Bellevue,SGBRI,AR,439546.0,5.0,M,338.0
VGQ7794,61.0,United States of America,1-126-402-8195,2123750.0,,R,National Oilwell Varco,0.0,8.0,Lubbock,HJSECFIO,Newfoundland,74548.0,5.0,M,421.0
Jtm7795,20.0,United States of America,,1222348.0,,O,Newell Rubbermaid,0.0,0.0,Manchester,FDDPZWE,NV,472023.0,4.0,M,312.0
WUW7796,95.0,United States of America,1-348-201-5638,1746167.0,v,O,Supervalu,1.0,,San Jose,qgpsxpth,OK,155245.0,2.0,M,361.0
ojd7797,42.0,United States of America,1-878-085-2397,602321.0,F,O,Amazon.com,3.0,5.0,Virginia Beach,Bdijvsupu,NV,95133.0,4.0,S,626.0
Cvb7798,30.0,United States of America,1-807-513-3749,,,O,IMS Health,3.0,4.0,Indianapolis,btazmqvgcd,ND,208626.0,,U,
rso7799,61.0,Canada,1-308-751-4811,3509965.0,,O,Holly,2.0,3.0,Jackson,pmvtjojeamwg,Nova Scotia,338937.0,1.0,M,445.0
Tpj7800,27.0,,1-824-374-6093,1270225.0,,R,General Motors,1.0,9.0,Jacksonville,Qurmx,FL,75897.0,5.0,W,347.0
VEO7801,31.0,United States of America,1-711-107-1977,2882457.0,f,U,General Dynamics,4.0,4.0,Omaha,CTYFK,MI,354986.0,1.0,,617.0
Nrs7802,40.0,United States of America,1-392-137-4125,2828480.0,y,O,Embarq,0.0,8.0,Toronto,ejfuenlock,IA,19973.0,3.0,S,830.0
Wcv7803,58.0,United States of America,1-520-247-4473,2709790.0,,R,Murphy Oil,4.0,10.0,Buffalo,ipiabeu,NV,47920.0,4.0,U,
Hxm7804,58.0,,1-715-269-6830,3065674.0,r,R,Southwest Airlines,0.0,0.0,Fort Collins,Saxbwptcbu,FL,6804.0,3.0,M,452.0
Ktb7805,45.0,United States of America,1-102-018-6502,1493447.0,,U,Weyerhaeuser,3.0,7.0,McAllen,Hqoabpgar,MT,210120.0,,U,536.0
Ejs7806,9.0,,1-446-372-5314,642765.0,,O,Lender Processing Services,5.0,4.0,Yonkers,PIQKVGA,New Brunswick,316764.0,3.0,M,536.0
Sff7807,46.0,Canada,1-291-287-5870,3843812.0,W,O,General Dynamics,3.0,0.0,Mobile,Jkdez,MN,325753.0,,M,681.0
elc7808,4.0,United States of America,1-730-343-2879,2373701.0,,R,Western Refining,3.0,,Baton Rouge,Tvicfoouwlw,Saskatchewan,159571.0,,M,516.0
FSO7809,50.0,Canada,1-717-739-3758,1365627.0,A,R,Asbury Automotive Group,4.0,8.0,Philadelphia,Kzevl,TN,236485.0,5.0,S,428.0
Pal7810,78.0,Canada,1-910-876-8455,1769029.0,r,R,,,8.0,Irving,isfkwvz,TX,496074.0,3.0,M,783.0
Pqm7811,14.0,United States of America,1-211-658-8931,2554799.0,,O,Regal-Beloit,0.0,5.0,Fullerton,PEBTEEHFAFCL,WA,85.0,3.0,S,307.0
Qrs7812,21.0,United States of America,1-617-977-0368,1241189.0,X,O,Enersys,3.0,9.0,Newport News,wxlqdirza,AL,112434.0,,,846.0
OLZ7813,69.0,United States of America,,2432197.0,,U,Dominion Resources,1.0,8.0,Hayward,Diqzu,ID,469546.0,1.0,M,582.0
Cgr7814,29.0,United States of America,1-526-226-5832,3417367.0,g,O,TRW Automotive Holdings,5.0,10.0,Fairbanks,eoopxjaxena,AK,378681.0,4.0,D,500.0
yov7815,82.0,United States of America,1-831-841-8863,573323.0,V,O,New York Life Insurance,4.0,6.0,Warren,NUYSKUMFLAN,Alberta,202225.0,2.0,M,802.0
TVK7816,79.0,United States of America,1-724-757-6864,1544205.0,G,O,CSX,1.0,8.0,Coral Springs,Kiyuisk,NY,83672.0,2.0,U,710.0
irn7817,59.0,United States of America,1-628-017-0065,2717331.0,a,O,PPG Industries,,2.0,Winston-Salem,Jwxyyjkxt,WA,354744.0,0.0,S,407.0
Yik7818,87.0,,1-412-700-9835,639791.0,,U,TD Ameritrade,,8.0,Sioux Falls,Drzvvw,MS,163223.0,0.0,M,410.0
eix7819,2.0,United States of America,1-458-534-5021,,y,U,Pepco Holdings,,2.0,Nashville,Sjamrtnkqu,LA,323691.0,4.0,S,539.0
SSY7820,55.0,United States of America,1-212-399-4585,1224394.0,,O,Textron,0.0,2.0,Virginia Beach,Kgbaqwsyxu,NC,469771.0,0.0,U,
Ema7821,41.0,United States of America,1-925-811-3251,3884652.0,p,O,Chemtura,4.0,5.0,West Covina,LGVHYNQCOYWJ,AR,186923.0,3.0,W,828.0
yoa7822,9.0,United States of America,1-255-979-0567,3632849.0,q,,United Rentals,5.0,9.0,Torrance,Duznhcbmmosf,Prince Edward Island,274143.0,2.0,,501.0
FGB7823,86.0,Canada,1-235-290-4774,3423972.0,j,O,Donaldson,0.0,7.0,Thousand Oaks,Gnmgvcvmnvae,LA,85347.0,2.0,M,415.0
ctr7824,39.0,United States of America,1-789-903-0856,334439.0,,O,Polo Ralph Lauren,2.0,8.0,Fayetteville,wdailoo,WA,23172.0,5.0,,625.0
GDL7825,,Canada,1-241-378-5340,,,R,Universal American,0.0,9.0,Tucson,Sqysxqlop,NC,26217.0,1.0,S,355.0
Uqb7826,80.0,Canada,1-619-130-5337,2733760.0,P,R,Convergys,2.0,10.0,Grand Rapids,Wwfxd,RI,125930.0,0.0,M,634.0
sdj7827,5.0,Canada,1-068-004-0614,3813673.0,F,O,Spectra Energy,5.0,6.0,Livonia,EZUTXPIKTL,SD,416195.0,0.0,M,604.0
ETA7828,91.0,Canada,1-746-214-7798,2996284.0,K,O,Estee Lauder,0.0,2.0,London,Vdjpudmlq,ID,257406.0,3.0,U,691.0
DCN7829,18.0,United States of America,1-824-437-0300,2682187.0,l,O,Washington Post,5.0,0.0,Pomona,fwumslgkg,NJ,315271.0,3.0,S,
Lsa7830,91.0,United States of America,1-867-461-4349,3831798.0,c,R,Curtiss-Wright,2.0,4.0,Oshawa,edmiayyybetn,Saskatchewan,497258.0,5.0,M,687.0
Ypj7831,81.0,United States of America,1-753-206-7932,760428.0,M,O,Ford Motor,5.0,,Topeka,MFXCD,MN,248158.0,1.0,W,324.0
Ilp7832,55.0,Canada,1-098-863-1605,2952394.0,f,O,MDU Resources Group,2.0,6.0,Raleigh,Lyqjmdhnhejn,GA,189605.0,1.0,S,386.0
JKM7833,28.0,Canada,1-093-144-9837,765248.0,,O,Sun Microsystems,3.0,8.0,Tallahassee,,MN,238398.0,1.0,M,566.0
gfw7834,63.0,United States of America,,3439491.0,,O,Quanta Services,2.0,1.0,Independence,Tgydk,TX,421306.0,1.0,U,799.0
EHV7835,47.0,,1-263-424-8969,2334173.0,,O,Beazer Homes USA,3.0,5.0,San Bernardino,vynwkr,NM,180787.0,,M,630.0
Tkf7836,21.0,United States of America,1-745-878-9056,3812091.0,,O,Coventry Health Care,1.0,8.0,Inglewood,pykah,NE,395340.0,2.0,M,371.0
Dgm7837,65.0,United States of America,1-397-946-9623,2269485.0,I,O,Chesapeake Energy,3.0,3.0,Huntington Beach,FWYTJECUWC,MT,234030.0,0.0,M,407.0
Mps7838,65.0,United States of America,1-120-520-1560,1737147.0,,O,Great Atlantic & Pacific Tea,5.0,9.0,Des Moines,Ytryp,CO,210405.0,0.0,U,525.0
Ftk7839,42.0,Canada,1-230-771-4862,3394079.0,q,O,Estee Lauder,3.0,,Hampton,,KY,353446.0,5.0,M,
XZD7840,42.0,Canada,1-478-181-4878,1684124.0,j,O,AptarGroup,1.0,2.0,Lancaster,rhsjshydzs,OK,497613.0,2.0,S,377.0
Val7841,41.0,United States of America,1-112-169-5136,835757.0,,R,Pacer International,1.0,8.0,Lexington,VEIYUEXX,KY,183090.0,1.0,U,812.0
gxo7842,41.0,United States of America,1-339-657-1052,600778.0,,,Enersys,4.0,6.0,Windsor,hnnieoyeomer,KS,164669.0,0.0,U,755.0
AMA7843,9.0,United States of America,1-950-536-1586,1276528.0,f,O,Ryder System,4.0,8.0,Casper,Irfkjxocrz,MD,357404.0,0.0,M,651.0
ufa7844,38.0,United States of America,1-562-334-7089,165037.0,e,O,,3.0,0.0,Idaho Falls,Igrbdvnse,WY,252335.0,4.0,S,761.0
Eig7845,,United States of America,1-166-177-5281,2757243.0,,O,MetLife,4.0,5.0,Sunnyvale,kzbwnqlpwtkk,VT,365804.0,,D,446.0
mgi7846,37.0,United States of America,1-609-761-7221,1551248.0,,U,Great Atlantic & Pacific Tea,2.0,3.0,Colorado Springs,BGXRR,AR,880.0,5.0,M,455.0
Wzn7847,80.0,Canada,1-129-125-9035,1321056.0,F,O,Google,3.0,3.0,Carrollton,Mutvcwzisxp,NE,318789.0,1.0,S,659.0
Zft7848,2.0,United States of America,1-936-540-4054,3534970.0,,O,,4.0,7.0,Tempe,Pznboqbnkql,NC,345038.0,5.0,U,713.0
Ump7849,87.0,United States of America,1-690-233-8236,1894764.0,L,U,Werner Enterprises,3.0,1.0,Fort Wayne,Qlihnqopg,VA,132395.0,3.0,W,495.0
