AgencyID,AddressLine2,NumberChildren,NumberCars,Gender,PostalCode,Income,MaritalStatus,Age,CreditRating,OwnOrRentFlag,Employer,NumberCreditCards,NetWorth
Ami260,,4.0,4.0,f,92711,499891.0,U,91.0,383.0,O,Cincinnati Financial,10.0,1014586.0
Mo261,,5.0,5.0,f,60779,394640.0,S,46.0,579.0,O,Steel Dynamics,1.0,1679903.0
BUR262,,3.0,4.0,,90790,359040.0,M,36.0,324.0,O,OGE Energy,5.0,1062919.0
Kos263,,2.0,5.0,m,80908,429949.0,M,18.0,752.0,R,Hartford Financial Services,0.0,3684297.0
Bor264,,2.0,5.0,m,74129,333500.0,D,27.0,723.0,O,Penske Automotive Group,2.0,1805618.0
LAR265,,,2.0,,M9e 1u6,480399.0,S,79.0,349.0,U,Amkor Technology,1.0,1852935.0
BOU266,,5.0,2.0,,93663,73398.0,W,72.0,643.0,O,Psychiatric Solutions,4.0,1528702.0
Pan267,,0.0,3.0,,84119,,W,26.0,390.0,O,Calpine,0.0,178411.0
Wal268,,4.0,4.0,m,82602,446105.0,U,31.0,801.0,O,Saks,7.0,2245432.0
Mue269,,4.0,0.0,M,94429,128126.0,S,2.0,741.0,O,BE Aerospace,2.0,3058077.0
Zub270,Apt. 986,1.0,2.0,,H2A 1V4,371101.0,D,81.0,821.0,O,Exterran Holdings,8.0,723251.0
Sei271,,,3.0,,40511,263066.0,M,69.0,830.0,O,Penn National Gaming,5.0,3755553.0
Cav272,,1.0,0.0,F,M5b 1y9,,M,69.0,441.0,R,PetSmart,,757755.0
Har273,,1.0,3.0,F,E7N 1P6,453776.0,D,80.0,484.0,R,First Data,2.0,3610784.0
Nau274,,5.0,4.0,M,h5k 1o7,494609.0,,14.0,653.0,O,Liz Claiborne,8.0,2994154.0
Ste275,,2.0,0.0,,95203,233618.0,D,39.0,727.0,R,Alcoa,7.0,612241.0
Cho276,,,1.0,m,23513,,U,0.0,535.0,O,Perini,0.0,1352198.0
Lux277,,4.0,5.0,f,T5c 1j1,154521.0,W,59.0,320.0,R,Hudson City Bancorp,9.0,2534935.0
Far278,,4.0,4.0,F,V6z 1q9,438162.0,W,60.0,775.0,O,Sigma-Aldrich,1.0,3189762.0
Shi279,,4.0,3.0,F,73121,352602.0,M,4.0,606.0,O,Plains Exploration,,447872.0
Pip280,,2.0,4.0,f,75267,194788.0,S,74.0,,O,W.R. Berkley,5.0,3207012.0
Sug281,,1.0,0.0,,78781,437119.0,W,66.0,685.0,O,Cooper-Standard Holdings,6.0,303926.0
Kum282,,5.0,0.0,,25727,66431.0,M,36.0,770.0,O,Ryder System,5.0,3685802.0
LOR283,,4.0,4.0,f,76708,380368.0,M,55.0,694.0,O,Merck,4.0,3180558.0
KUR284,Apt. 247,3.0,1.0,F,46217,7377.0,D,57.0,530.0,O,Chubb,4.0,
ser285,,0.0,5.0,f,R5h 1l9,87533.0,S,76.0,609.0,O,Cummins,1.0,3507884.0
Ado286,,4.0,2.0,,23254,76061.0,M,63.0,619.0,O,Advance Auto Parts,3.0,2230968.0
Bol287,,3.0,4.0,f,38184,486482.0,M,76.0,821.0,O,Airgas,7.0,814197.0
sav288,,,4.0,,30398,436307.0,M,22.0,553.0,O,Mattel,6.0,2254862.0
Mar289,,0.0,,M,C2B 4X7,420621.0,D,,529.0,O,Rite Aid,,91935.0
Bar290,,1.0,1.0,,V6V 1Q1,187944.0,W,7.0,507.0,O,Forest Laboratories,4.0,1818938.0
Woo291,,2.0,0.0,f,33185,146651.0,S,4.0,726.0,O,Pioneer Natural Resources,8.0,177543.0
Bir292,,1.0,2.0,,90150,118757.0,,39.0,684.0,O,H&R Block,8.0,3078579.0
Lav293,,1.0,1.0,,10290,467906.0,U,84.0,,O,Colgate-Palmolive,4.0,1222308.0
Mcm294,,0.0,0.0,,21239,89920.0,S,26.0,314.0,O,CBS,7.0,3341105.0
Pau295,,1.0,,m,C2b 4x5,43770.0,S,72.0,,O,Cytec Industries,4.0,3128005.0
Lea296,Suite 130,4.0,2.0,,19155,435272.0,W,20.0,645.0,U,Calumet Specialty Products,9.0,
Seh297,,1.0,3.0,m,92177,464094.0,U,100.0,713.0,R,Popular,8.0,
hit298,,3.0,0.0,,55169,474686.0,U,83.0,357.0,O,Patterson-UTI Energy,9.0,594723.0
GAS299,,,1.0,M,V6R 1S8,106730.0,D,45.0,649.0,U,Viacom,5.0,787771.0
hue300,apt. 35,1.0,1.0,,06133,97186.0,M,56.0,835.0,,Calumet Specialty Products,0.0,148371.0
Kle301,,1.0,4.0,m,53739,161132.0,M,65.0,,O,AMR,0.0,2760822.0
Win302,,,2.0,f,V5a 1p6,393718.0,M,96.0,629.0,R,Olin,1.0,2240874.0
Mar303,,2.0,3.0,f,77146,31765.0,U,40.0,587.0,O,Bon-Ton Stores,1.0,3676798.0
SWA304,Suite 113,3.0,0.0,m,V6w 1r1,411526.0,M,51.0,786.0,R,Werner Enterprises,8.0,1137557.0
Joy305,,3.0,4.0,m,T5D 1L1,316374.0,M,85.0,415.0,O,PepsiCo,10.0,978089.0
mcr306,suite 308,4.0,5.0,,94089,233970.0,S,11.0,791.0,O,American Electric Power,5.0,3268379.0
Pre307,,5.0,3.0,m,53720,185988.0,M,100.0,413.0,R,Community Health Systems,0.0,2476914.0
HIN308,,5.0,2.0,M,75216,443246.0,M,51.0,428.0,O,IAC/InterActiveCorp,7.0,
Sel309,,1.0,1.0,F,94334,474421.0,W,,810.0,O,Jack in the Box,10.0,3405002.0
Wea310,,0.0,2.0,,T5c 1w9,256222.0,U,39.0,324.0,U,U.S. Bancorp,2.0,1958810.0
TOM311,,1.0,4.0,,b1c 1x2,396342.0,,47.0,587.0,O,PharMerica,6.0,1941022.0
Ens312,,1.0,0.0,M,80185,4870.0,,,700.0,,AGL Resources,1.0,1309748.0
Ger313,,3.0,2.0,m,87504,379475.0,S,66.0,734.0,O,Arkansas Best,,3632370.0
Bat314,,2.0,4.0,m,10016,422366.0,S,83.0,651.0,,BorgWarner,0.0,2475001.0
LON315,,4.0,4.0,M,35292,67927.0,W,49.0,555.0,R,Pride International,,2075664.0
Tun316,,2.0,4.0,,92807,363160.0,M,,614.0,R,DaVita,1.0,1250329.0
eis317,,2.0,4.0,M,92823,419888.0,M,73.0,794.0,O,Xerox,8.0,212451.0
Vuc318,,5.0,1.0,M,92815,229870.0,D,86.0,482.0,U,Republic Services,8.0,3049747.0
bea319,Apt. 453,5.0,0.0,m,77191,158840.0,U,48.0,591.0,O,Cephalon,2.0,2417447.0
Fer320,,0.0,1.0,,94152,430061.0,U,,566.0,O,,8.0,2612998.0
Soo321,,,0.0,m,V6i 1r8,194526.0,M,37.0,381.0,O,National Fuel Gas,6.0,734375.0
Bir322,,2.0,0.0,F,84092,424188.0,D,68.0,374.0,O,Target,7.0,3717995.0
Ver323,,0.0,0.0,,36601,470701.0,U,,328.0,O,Expedia,,956825.0
De 324,,,1.0,m,T6d 1f3,404911.0,S,66.0,807.0,O,Hudson City Bancorp,8.0,
Bla325,,4.0,3.0,,H2c 1x6,,S,14.0,311.0,O,PharMerica,1.0,2390111.0
Hur326,,3.0,5.0,M,93361,436285.0,S,69.0,647.0,O,Men's Wearhouse,5.0,3576639.0
ray327,,4.0,0.0,,93726,391695.0,,35.0,622.0,O,Williams,,339669.0
nix328,,0.0,3.0,,h5k 1q7,479851.0,U,78.0,570.0,R,SPX,7.0,2731417.0
zag329,,5.0,4.0,,73177,409873.0,S,33.0,840.0,R,BE Aerospace,8.0,2179616.0
Roi330,,4.0,0.0,,02107,245133.0,M,77.0,389.0,O,Wells Fargo,2.0,
Hog331,,5.0,,,19222,181694.0,M,94.0,467.0,,,2.0,2950835.0
Mar332,Apt. 345,2.0,2.0,,T6d 1h1,106385.0,S,19.0,793.0,O,Lincoln National,8.0,1515524.0
Col333,APT. 492,2.0,4.0,,H6c 1y1,488485.0,,50.0,749.0,O,Targa Resources,3.0,2007473.0
neg334,,2.0,3.0,,89137,90218.0,D,65.0,789.0,O,Spherion,8.0,1757951.0
Wil335,,1.0,2.0,M,94661,308552.0,,29.0,768.0,O,Family Insurance Group,8.0,1980948.0
Gos336,,5.0,5.0,,99211,380031.0,U,37.0,625.0,O,Adobe Systems,6.0,1630998.0
Ntp337,,5.0,2.0,F,85029,348345.0,M,56.0,751.0,O,Blockbuster,0.0,463905.0
mil338,,4.0,1.0,,78522,406014.0,S,,460.0,O,Radian Group,3.0,352542.0
TEL339,,4.0,,,M7m 1b5,55811.0,U,46.0,812.0,R,M&F Worldwide,8.0,3243615.0
RIV340,,4.0,4.0,m,27407,456536.0,M,28.0,532.0,O,MeadWestvaco,0.0,156383.0
hol341,,1.0,4.0,,85722,42908.0,U,31.0,509.0,R,RadioShack,8.0,3366650.0
Fry342,,4.0,5.0,m,V6n 1w1,319596.0,U,55.0,461.0,R,Abbott Laboratories,0.0,3762007.0
Esc343,,,2.0,f,e7n 1j9,146636.0,S,26.0,,O,Phoenix,2.0,2915479.0
LID344,,2.0,5.0,d,19194,282004.0,M,93.0,332.0,,Medical Mutual of Ohio,4.0,518175.0
BAY345,,4.0,5.0,m,23295,339377.0,M,14.0,371.0,R,National Oilwell Varco,1.0,3240188.0
SED346,Apt. 449,1.0,1.0,F,93800,391590.0,U,30.0,546.0,O,Cincinnati Financial,8.0,492570.0
SHU347,,1.0,3.0,M,60606,319668.0,M,18.0,754.0,U,Ecolab,6.0,3189432.0
hin348,,,4.0,m,91323,251066.0,U,69.0,516.0,O,Baldor Electric,2.0,1862636.0
Luw349,Apt. 954,1.0,1.0,,H2E 1Y3,122433.0,W,60.0,737.0,O,Smithfield Foods,1.0,1891784.0
PCB350,,2.0,4.0,m,T5a 1v4,229086.0,D,77.0,404.0,O,Hormel Foods,1.0,2999683.0
BEZ351,,2.0,4.0,,m1h 1p3,387138.0,M,,583.0,O,Patterson,0.0,1482145.0
Buc352,,3.0,5.0,,35852,192643.0,U,62.0,461.0,O,Anadarko Petroleum,8.0,2237352.0
RAM353,,3.0,5.0,,83402,301108.0,M,96.0,343.0,O,Michael Foods,2.0,2903967.0
THR354,,0.0,3.0,,T5C 1M5,448626.0,W,45.0,431.0,O,International Game Technology,0.0,2208391.0
RAU355,,4.0,1.0,,90150,432792.0,M,65.0,319.0,R,Western Digital,10.0,1052954.0
Gol356,,2.0,5.0,m,23502,499596.0,M,12.0,504.0,O,Sonoco Products,0.0,3751568.0
Upd357,,4.0,4.0,f,48910,30189.0,M,71.0,611.0,O,Verizon Communications,6.0,1980882.0
MOR358,,2.0,4.0,,T6C 1D7,111428.0,,38.0,359.0,O,Securian Financial Group,2.0,579641.0
SHA359,,2.0,5.0,,90760,146638.0,W,7.0,398.0,O,Electronic Arts,2.0,3476510.0
Cla360,,4.0,3.0,,V6M 1U1,40323.0,M,30.0,,O,LandAmerica Financial Group,4.0,505464.0
LIC361,,0.0,0.0,,T5a 1j8,461807.0,,58.0,537.0,O,C.H. Robinson Worldwide,0.0,2494978.0
PEL362,Suite 471,5.0,5.0,,20073,184868.0,U,8.0,743.0,O,Alaska Air Group,1.0,1609289.0
Ash363,,3.0,5.0,,50321,125814.0,M,18.0,432.0,O,Buildings Materials Corp.,8.0,
DYN364,,3.0,2.0,B,E7n 1n1,267270.0,S,83.0,614.0,R,Interactive Brokers Group,10.0,1681770.0
Lar365,,1.0,0.0,,10710,408878.0,M,50.0,704.0,O,Rockwell Automation,6.0,
ENG366,,3.0,2.0,,90826,418717.0,M,88.0,604.0,R,Pantry,0.0,2933990.0
Har368,,2.0,0.0,f,93850,345984.0,U,60.0,556.0,R,Werner Enterprises,5.0,2112951.0
Hey369,,5.0,2.0,,83721,171271.0,U,52.0,344.0,O,Cisco Systems,1.0,3418282.0
leh370,,3.0,0.0,,V6c 1r8,448397.0,W,48.0,388.0,O,Lockheed Martin,6.0,2898609.0
Co-371,apt. 926,,4.0,,90320,359271.0,U,40.0,416.0,O,SanDisk,8.0,1765032.0
Elt372,,2.0,2.0,,M9e 1t7,322068.0,M,69.0,709.0,O,News Corp.,6.0,3176317.0
Alv373,,,2.0,F,80081,76346.0,M,42.0,426.0,O,Markel,5.0,461490.0
YOK374,,1.0,0.0,f,25325,469442.0,M,39.0,665.0,R,Silgan Holdings,2.0,3164372.0
ZIN375,,0.0,2.0,,E7o 1p7,167918.0,M,19.0,547.0,O,SPX,3.0,1294197.0
zim376,,4.0,0.0,m,10017,104354.0,U,10.0,558.0,O,L-3 Communications,,661877.0
laf377,,4.0,4.0,,V6c 1r4,467285.0,M,47.0,511.0,O,Thermo Fisher Scientific,9.0,2709193.0
POP378,,,1.0,M,E7n 1f9,,S,83.0,504.0,R,Kimberly-Clark,7.0,1744304.0
men379,,2.0,5.0,,T6a 1d7,72940.0,S,,693.0,O,Church & Dwight,6.0,1670195.0
TUR380,,4.0,5.0,,M5c 1x6,150336.0,M,42.0,454.0,O,Vanguard Health Systems,0.0,1443342.0
fee381,,4.0,0.0,F,e7o 1h3,81333.0,D,2.0,372.0,O,Embarq,10.0,681302.0
ter382,,3.0,0.0,F,64103,117399.0,S,67.0,568.0,O,AMC Entertainment,9.0,3406439.0
BAR383,,4.0,4.0,,72241,489099.0,M,,530.0,R,Sigma-Aldrich,4.0,315234.0
Tap384,,5.0,0.0,,77085,201358.0,M,77.0,770.0,O,Leap Wireless International,7.0,2584094.0
Mod385,Apt. 936,4.0,1.0,f,h5k 1o1,47401.0,,19.0,646.0,O,CME Group,2.0,
cim386,APT. 587,4.0,4.0,F,06515,259459.0,U,8.0,397.0,O,Allstate,1.0,977864.0
Sal387,,1.0,3.0,,80085,351789.0,M,,713.0,O,Curtiss-Wright,1.0,1163838.0
bru388,,1.0,2.0,f,m5f 1u3,206326.0,M,83.0,346.0,O,Family Dollar Stores,9.0,69460.0
GAU389,,3.0,4.0,,V6l 1w7,341402.0,D,43.0,482.0,O,Spectrum Brands,8.0,3599223.0
LOB390,,3.0,5.0,T,35227,438918.0,D,46.0,753.0,O,Comerica,2.0,1381885.0
DAN391,,5.0,1.0,m,70501,413943.0,M,14.0,691.0,,CenturyTel,10.0,171313.0
SAL392,,0.0,1.0,m,M9f 1t5,211789.0,M,72.0,587.0,R,Scholastic,6.0,1373558.0
Mar393,,5.0,0.0,f,T5D 1M9,237314.0,S,29.0,566.0,R,Boise,0.0,2335796.0
Bra394,,1.0,3.0,m,64182,22080.0,M,51.0,323.0,O,Amkor Technology,7.0,2494081.0
Koc395,,4.0,5.0,m,79910,481195.0,M,81.0,344.0,O,Ameren,8.0,252245.0
Pla396,,0.0,0.0,,07113,208298.0,W,67.0,765.0,O,DirecTV Group,4.0,3970725.0
mcc397,,4.0,1.0,,38138,221.0,W,91.0,,O,Williams,7.0,2030035.0
Des398,,4.0,0.0,,92155,207979.0,M,43.0,650.0,O,U.S. Bancorp,6.0,2227601.0
NOR399,,2.0,4.0,,90772,,M,27.0,466.0,R,Spherion,,1012111.0
Paq400,,,4.0,M,V5c 1p9,,W,1.0,538.0,U,Nasdaq OMX Group,3.0,1927066.0
Sfi401,,4.0,2.0,M,95263,287081.0,M,91.0,780.0,O,Nicor,8.0,2530133.0
Amo402,,0.0,4.0,M,95260,126706.0,M,55.0,690.0,O,Coventry Health Care,5.0,2695189.0
Say403,,4.0,3.0,M,14201,435365.0,W,46.0,660.0,O,Winn-Dixie Stores,5.0,392585.0
ang404,,3.0,3.0,M,V6w 1v2,257974.0,U,62.0,369.0,R,Pepsi Bottling,2.0,3170355.0
lig405,,4.0,3.0,F,60700,145250.0,M,67.0,368.0,O,Oceaneering International,6.0,57156.0
Sch406,,0.0,0.0,F,10209,340395.0,,51.0,434.0,O,Lexmark International,4.0,237138.0
BRA407,,5.0,2.0,F,t5c 1l7,121125.0,U,49.0,500.0,O,WellPoint,9.0,2960029.0
Coa408,,3.0,4.0,,36167,328766.0,M,40.0,521.0,O,Capital One Financial,1.0,2645718.0
NAR409,,0.0,0.0,f,06710,223976.0,M,59.0,573.0,O,Aleris International,4.0,2500380.0
cai410,,5.0,3.0,,H5I 1Q9,338008.0,S,83.0,474.0,O,Sentry Insurance Group,2.0,
hol411,,4.0,3.0,M,68508,36596.0,D,49.0,,U,Atmos Energy,2.0,823819.0
YED412,,3.0,4.0,m,60634,289137.0,D,22.0,702.0,R,Visteon,6.0,1279474.0
GIA413,,3.0,1.0,,64130,454271.0,U,16.0,314.0,R,Molex,7.0,1723410.0
TOO414,,1.0,1.0,M,85044,296199.0,M,71.0,363.0,O,OfficeMax,1.0,3099344.0
Sei415,,1.0,5.0,M,v6t 1u4,439149.0,M,84.0,467.0,O,VeraSun Energy,10.0,3268514.0
REN416,Apt. 250,0.0,3.0,M,19048,304065.0,S,36.0,494.0,O,Oil States International,6.0,3782981.0
Sax417,,4.0,,,60744,228020.0,D,94.0,653.0,O,Ruddick,1.0,103988.0
des418,,5.0,2.0,m,23465,158386.0,W,86.0,337.0,R,Public Storage,3.0,2211238.0
KUH419,,5.0,1.0,,64144,,S,,701.0,O,PG&E Corp.,0.0,1719692.0
men420,,5.0,5.0,,S7d 1n4,334302.0,S,44.0,632.0,O,Portland General Electric,10.0,1068987.0
Ado421,,5.0,1.0,F,30303,461356.0,D,62.0,774.0,O,Northrop Grumman,1.0,3841340.0
SHA422,apt. 68,3.0,3.0,m,55177,68100.0,M,31.0,589.0,O,UGI,2.0,3119163.0
mcm423,,,1.0,,10182,426915.0,M,39.0,574.0,O,PC Connection,7.0,428749.0
ver424,Suite 162,1.0,0.0,F,19108,415992.0,S,32.0,342.0,U,Alaska Air Group,6.0,2815691.0
Bur425,,5.0,4.0,,t6c 1k9,,M,97.0,305.0,O,Kroger,4.0,
kau426,,2.0,2.0,f,23278,152237.0,M,84.0,647.0,O,Dean Foods,2.0,1842060.0
mcc427,Apt. 486,5.0,,f,M7o 1b1,200548.0,D,37.0,595.0,O,Flowserve,7.0,798572.0
Ube428,,1.0,0.0,M,77001,84477.0,M,68.0,426.0,O,,2.0,1392742.0
Sel429,,0.0,4.0,m,m6u 1g8,4497.0,,14.0,589.0,O,Quest Diagnostics,0.0,408801.0
mai430,,1.0,5.0,,85017,118996.0,W,34.0,777.0,O,Bob Evans Farms,9.0,3118464.0
NIS431,,4.0,3.0,f,33131,,U,52.0,768.0,O,FMC Technologies,9.0,2876206.0
Hol432,,3.0,5.0,,85012,249611.0,M,98.0,505.0,O,HealthSouth,6.0,2351716.0
log433,,4.0,5.0,,59406,198480.0,,20.0,,O,Calumet Specialty Products,2.0,524711.0
Fra434,,0.0,0.0,,V5d 1n1,323601.0,U,,418.0,O,Sovereign Bancorp,6.0,2574607.0
str435,,0.0,2.0,M,33608,279066.0,D,48.0,729.0,O,Spansion,10.0,545131.0
pon436,,3.0,3.0,f,V6e 1u2,195110.0,U,14.0,676.0,O,Valassis Communications,9.0,2543419.0
cro437,,2.0,5.0,F,81014,437319.0,S,0.0,322.0,O,Dr Pepper Snapple Group,8.0,3500291.0
HAR438,,0.0,0.0,,M4j 1o7,208507.0,W,70.0,608.0,O,Jabil Circuit,3.0,838235.0
Mat439,,3.0,4.0,M,E7n 1k3,398251.0,D,47.0,742.0,O,Altria Group,6.0,1330041.0
Shi440,,0.0,0.0,,77058,202621.0,M,55.0,706.0,U,Assurant,9.0,1893527.0
LAN441,,4.0,0.0,,95227,33679.0,U,61.0,522.0,,Expedia,5.0,1803737.0
Pas442,,5.0,3.0,,t6d 1j4,439541.0,U,20.0,530.0,U,American Express,2.0,3766589.0
PRO443,,4.0,3.0,,V6h 1s6,78673.0,M,67.0,771.0,O,Owens-Illinois,7.0,
mar444,suite 169,3.0,3.0,m,V6C 1V6,432392.0,U,53.0,575.0,O,U.S. Bancorp,4.0,
san445,,5.0,1.0,,M5F 1U3,94915.0,W,90.0,471.0,R,Coca-Cola,3.0,3980032.0
RUD446,,0.0,1.0,,78257,395989.0,M,46.0,660.0,O,Saks,8.0,3241950.0
doy447,,2.0,1.0,,96808,303420.0,S,,640.0,O,PSS World Medical,,2433890.0
Wie448,,3.0,1.0,f,H2c 1u2,316111.0,S,16.0,337.0,R,Eaton,5.0,3625876.0
Kie449,,,5.0,m,37917,202658.0,M,46.0,630.0,O,Western Refining,8.0,744412.0
mor450,,4.0,3.0,f,35296,212833.0,W,2.0,757.0,,,9.0,234398.0
Mas451,,,0.0,,90258,493326.0,D,68.0,847.0,O,Avis Budget Group,9.0,3576329.0
tho452,,0.0,3.0,,90117,51832.0,U,17.0,389.0,,Applied Industrial Tech,0.0,143729.0
Sob453,,1.0,1.0,F,43604,498023.0,S,91.0,810.0,R,Great Plains Energy,1.0,2710947.0
CAS454,,4.0,3.0,f,A5d 1b1,310857.0,S,62.0,791.0,R,MeadWestvaco,4.0,1054420.0
Gab455,,2.0,1.0,m,35816,85788.0,M,71.0,836.0,O,"Toys ""R"" Us",0.0,604158.0
SYL456,,4.0,0.0,,t5a 1y1,,U,20.0,308.0,U,NVR,7.0,304729.0
Das457,,,1.0,,v6t 1t4,376334.0,M,72.0,,R,Northern Trust Corp.,9.0,2629774.0
Chu458,,0.0,3.0,,V6g 1r9,419994.0,U,45.0,770.0,O,Graybar Electric,,1539610.0
Pap459,,3.0,4.0,F,h5k 1q9,164193.0,D,38.0,679.0,O,MEMC Electronic Materials,0.0,695204.0
skr460,,1.0,4.0,,98164,486399.0,U,14.0,495.0,R,Wesco International,3.0,2061858.0
Mia461,,0.0,5.0,,v6z 1v4,238480.0,D,23.0,479.0,O,,8.0,223131.0
Jew462,,4.0,4.0,,T6c 1c7,298035.0,M,,838.0,U,Norfolk Southern,1.0,267988.0
Dar463,,0.0,,M,38128,74811.0,U,62.0,774.0,R,CIT Group,0.0,914656.0
Net464,,4.0,1.0,,R3a 1n9,,U,47.0,443.0,O,Huntington Bancshares,6.0,138885.0
HIC465,,4.0,3.0,,99687,113676.0,S,10.0,543.0,O,Cooper Tire & Rubber,2.0,3756665.0
Arc466,,0.0,4.0,,E7o 1l5,237438.0,M,80.0,559.0,O,Embarq,4.0,1253224.0
Rud467,,1.0,5.0,F,77176,3050.0,U,63.0,396.0,O,Harley-Davidson,1.0,3978208.0
MOR468,,3.0,2.0,,v6e 1u2,407509.0,M,15.0,,O,Pride International,5.0,2610979.0
ras469,,4.0,1.0,F,48153,188569.0,M,74.0,653.0,O,Old Republic International,9.0,885854.0
Bov470,,2.0,,,64127,40764.0,M,41.0,848.0,U,Mohawk Industries,0.0,130442.0
vel471,,0.0,2.0,M,85017,331388.0,M,63.0,709.0,O,Dole Food,5.0,172409.0
Mit472,,5.0,2.0,M,73111,,M,,668.0,O,Penske Automotive Group,2.0,1443338.0
van473,,3.0,1.0,,36620,20788.0,W,99.0,351.0,O,WGL Holdings,0.0,2212253.0
Til474,,0.0,1.0,,93912,193702.0,,15.0,824.0,O,News Corp.,9.0,1621145.0
Lar475,,0.0,1.0,F,94629,348826.0,M,34.0,624.0,R,Newell Rubbermaid,6.0,1030748.0
tro476,,0.0,2.0,,91912,447160.0,U,26.0,348.0,U,SunGard Data Systems,9.0,2099326.0
WAI477,,1.0,4.0,f,T5a 1y5,,S,84.0,620.0,O,Aleris International,10.0,725432.0
TOT478,,0.0,4.0,,77123,225668.0,U,41.0,809.0,O,Autodesk,8.0,959416.0
sue479,,3.0,1.0,M,V6R 1T4,459394.0,U,24.0,412.0,O,Bon-Ton Stores,10.0,3426171.0
Yau480,,0.0,5.0,,29415,368744.0,S,,316.0,R,Equity Residential,7.0,2979891.0
Den481,,,3.0,F,T6B 1A6,480862.0,W,20.0,692.0,R,Beazer Homes USA,9.0,1741992.0
kot482,,3.0,3.0,M,M4L 1M4,178589.0,,37.0,642.0,U,Select Medical Holdings,4.0,3141622.0
trp483,,3.0,3.0,F,99618,154122.0,S,22.0,830.0,R,Tech Data,1.0,3210202.0
Baz484,,1.0,0.0,m,M5C 1W4,479326.0,U,,692.0,O,Target,6.0,557419.0
New485,,3.0,4.0,m,48918,353490.0,U,81.0,788.0,U,Diebold,6.0,3753669.0
Row486,,1.0,1.0,,V6r 1p4,345585.0,W,51.0,,O,Omnicom Group,,501768.0
war487,,4.0,2.0,f,43225,255989.0,M,55.0,349.0,O,Fleetwood Enterprises,10.0,338572.0
ELZ488,,0.0,3.0,m,70185,30460.0,S,24.0,424.0,O,Watson Pharmaceuticals,4.0,82808.0
jan489,,5.0,5.0,,E7N 1Q9,35034.0,S,82.0,616.0,U,Discovery Communications,5.0,2630125.0
cre490,,4.0,1.0,,90796,113707.0,U,29.0,713.0,R,Coach,9.0,
hug491,,1.0,5.0,,V6U 1Q2,409858.0,,27.0,617.0,O,MetLife,7.0,616958.0
fee492,Apt. 612,3.0,2.0,f,85753,461517.0,S,38.0,347.0,R,Dillard's,8.0,2467938.0
Het493,,3.0,2.0,,98171,124103.0,M,,341.0,O,AGCO,5.0,927087.0
LAB494,,2.0,4.0,M,89157,203100.0,W,54.0,553.0,O,Fannie Mae,5.0,1666089.0
Sem495,,3.0,5.0,,18106,20522.0,,40.0,762.0,O,Warner Music Group,6.0,
COP496,,2.0,2.0,,55159,,U,81.0,644.0,O,Ball,10.0,3338312.0
SER497,,3.0,2.0,M,M5C 1V6,446106.0,M,52.0,,O,AECOM Technology,9.0,1146941.0
Kin498,SUITE 388,,4.0,,89150,45114.0,M,2.0,476.0,O,Aramark,0.0,3417623.0
GUB499,,3.0,1.0,,28244,389025.0,M,35.0,692.0,O,Century Aluminum,2.0,2663647.0
WES500,,4.0,5.0,,73175,371860.0,U,51.0,384.0,O,Sentry Insurance Group,6.0,
HRU501,,5.0,5.0,f,93341,110216.0,S,24.0,519.0,O,Becton Dickinson,8.0,3518237.0
Mce502,,4.0,1.0,f,77096,375963.0,D,4.0,343.0,R,Thor Industries,9.0,2491413.0
Fab503,,3.0,2.0,,v6k 1u5,90670.0,M,,554.0,O,Foot Locker,6.0,1747292.0
mus504,,0.0,5.0,,32214,458822.0,D,51.0,693.0,O,Flowserve,7.0,766607.0
Akh505,,2.0,1.0,m,19135,431213.0,S,67.0,489.0,R,Big Lots,0.0,2550326.0
BLA506,,,4.0,f,e7o 1h4,397902.0,S,,702.0,O,,5.0,3065726.0
CHA507,,3.0,0.0,F,V6x 1p4,477901.0,U,40.0,764.0,O,Snap-On,9.0,
Ker508,,0.0,0.0,M,V6d 1v6,147703.0,,16.0,364.0,O,Neiman Marcus,8.0,1231455.0
Tas509,,5.0,0.0,,M6s 1i1,298828.0,M,32.0,814.0,O,Biogen Idec,,2353700.0
DUL510,,0.0,5.0,F,V6f 1p8,226606.0,U,74.0,651.0,O,WGL Holdings,,2390250.0
Cro511,,5.0,4.0,m,32837,422094.0,M,88.0,,R,,10.0,1932141.0
TRU512,APT. 965,2.0,2.0,,M9F 1U5,190333.0,,10.0,549.0,O,Sovereign Bancorp,4.0,907688.0
zal513,APT. 717,3.0,3.0,,M1I 1R1,272311.0,D,49.0,550.0,O,Altria Group,10.0,
MCE514,,4.0,3.0,,46408,314786.0,M,65.0,804.0,R,Valassis Communications,5.0,2454342.0
fli515,,3.0,0.0,,X5e 1v8,180293.0,M,20.0,616.0,R,Warnaco Group,10.0,3769983.0
Bul516,,1.0,1.0,,53223,668.0,U,35.0,453.0,,Merck,2.0,1587898.0
Nap517,,0.0,0.0,,v6d 1u2,237432.0,W,99.0,527.0,O,Xerox,,101620.0
lop518,,3.0,3.0,,47710,329405.0,M,62.0,709.0,O,NYSE Euronext,1.0,952103.0
Boc519,apt. 811,,5.0,,94204,302949.0,S,5.0,465.0,O,Exxon Mobil,,1681238.0
Afk520,,4.0,2.0,,e4a 1s1,182243.0,U,19.0,412.0,O,Dentsply International,8.0,1602794.0
lef521,,2.0,,,M5F 1V3,201721.0,W,41.0,334.0,O,,6.0,13330.0
