prospect_AgeID,prospect_MaSta,prospect_NumChil,prospect_Ph,prospect_Sta,prospect_In,prospect_NeWo,prospect_Ge,prospect_FiNa,prospect_CreRa,prospect_Emp,prospect_Ci,prospect_MiInit,prospect_PosCo,prospect_Ag,prospect_Co,prospect_NumC,prospect_OOReF,prospect_NumCrCa
Bjq8750,M,4.0,1-754-660-6519,MI,195890.0,2767324.0,m,ujhapppsrvokegjoacknz,769.0,Liberty Mutual Insurance Group,Savannah,b,LTMWDOQC,1.0,United States of America,3.0,O,8.0
HCX8751,M,3.0,1-051-107-6178,KS,312488.0,615774.0,,Aaszdjkk,655.0,Chevron,Irvine,,chdburrwpsmn,73.0,United States of America,0.0,O,8.0
NTS8752,M,1.0,1-374-556-0777,MT,100374.0,1891656.0,,Dvwuwe,,National Semiconductor,Austin,,tomikungnc,39.0,United States of America,4.0,O,6.0
Uez8753,M,,1-549-388-6080,UT,271957.0,1984498.0,,xlocjbnhusnnuzacvcq,472.0,Chubb,Anchorage,,OXSQQGMIXVFP,15.0,United States of America,5.0,O,5.0
rvt8754,U,1.0,1-987-236-1149,MT,454216.0,3560532.0,,GRIAWBJYXPEMOVHGTBVIRVSFOS,526.0,Cummins,Nashville,,ritkotv,37.0,United States of America,0.0,R,0.0
yxw8755,M,4.0,1-559-422-7871,RI,426250.0,1947868.0,,Xowwauvnvgvj,,eBay,Fontana,,RMSWFXMLCAZ,8.0,United States of America,4.0,R,4.0
Pni8756,M,5.0,,AK,162425.0,1507966.0,f,Bestnoldrqa,776.0,PepsiCo,Boston,,Ayhqnrhjmb,64.0,,2.0,O,5.0
Szc8757,M,5.0,1-091-476-8349,SC,374423.0,3120969.0,,Eoyiinae,327.0,Patterson-UTI Energy,Knoxville,v,DCKDCKH,20.0,United States of America,2.0,R,
Eck8758,S,3.0,1-302-081-3389,Manitoba,381929.0,1793384.0,,FVZLMTNQDUVYGHQMOKSAIQNLDYKP,407.0,Scana,Santa Fe,T,PIDJNWYPX,9.0,United States of America,5.0,O,4.0
ONR8759,M,3.0,,NV,405006.0,470067.0,f,EFHEQPYOBDYHYZQGAFGBNYIEZDHL,576.0,PolyOne,Waterbury,,,13.0,United States of America,0.0,R,7.0
Czv8760,S,4.0,1-789-293-4725,MA,91995.0,508011.0,,vgcwibrsmkcgwnnbjfwzriumkt,602.0,3M,Lancaster,o,qmywoech,,,3.0,O,2.0
UXU8761,U,5.0,1-025-711-1036,KY,428153.0,24804.0,,atodnkkaalmmfjbnki,316.0,BJ's Wholesale Club,Santa Clara,,AMEJRXKXIQSP,7.0,United States of America,2.0,R,5.0
Nbh8762,,5.0,1-778-790-1252,AZ,473132.0,1616906.0,F,Fnphtbiqfikmjeqfs,846.0,Graham Packaging,Lancaster,,Rjwodsdlfnb,33.0,United States of America,4.0,O,0.0
Pqx8763,M,4.0,1-371-384-7686,SC,268626.0,2460167.0,,FRUYLGWBKPSHXSCDWPNTTBTS,409.0,Inergy Holdings,Mesquite,,HDRAVSM,9.0,United States of America,0.0,O,0.0
Par8764,U,3.0,1-292-203-1887,IA,111903.0,2049091.0,f,HEFXZDWPUXHVCD,333.0,,Waterbury,,Umuijo,47.0,United States of America,3.0,O,4.0
dao8765,S,4.0,1-414-945-9431,MO,251759.0,2372410.0,,Puapzughcazlyipmlvgcctvrpff,784.0,Starwood Hotels & Resorts,Atlanta,,Pougulqpvhx,82.0,United States of America,2.0,O,
wfg8766,W,4.0,1-122-435-9340,SC,245881.0,780423.0,F,Ojlhwyqhxrncgjucxmvixwpmzg,434.0,Limited Brands,Salem,T,ltkwrwrhab,31.0,United States of America,2.0,O,8.0
ujb8767,M,0.0,1-564-905-6352,Manitoba,33743.0,2842676.0,F,TFPEAWHDWVKTDXHAURRISRY,593.0,Wisconsin Energy,Des Moines,,Kblncdychhjj,61.0,United States of America,0.0,R,0.0
kcg8768,M,0.0,1-016-515-1634,UT,244740.0,61250.0,,soepmwddimnwwzlcszcvtr,699.0,Gap,Sandy,W,Csexa,94.0,Canada,3.0,O,7.0
Rua8769,D,,1-603-992-5597,NE,91338.0,1444032.0,m,Gjsxbihrnkvxnbleqcthjv,617.0,Symantec,Paterson,J,Jycbzt,13.0,United States of America,5.0,R,8.0
Hfd8770,U,0.0,1-614-843-1296,DE,12146.0,3546515.0,,Jpnpiegxsprstwobnjujv,816.0,Systemax,Alexandria,I,Rxgcavauq,60.0,United States of America,1.0,O,0.0
Iat8771,S,,1-050-164-6790,FL,342885.0,2968596.0,,mxdqgowhbrkbf,590.0,State Farm Insurance Cos.,Bellevue,,TQASFBMGK,61.0,United States of America,4.0,O,
hkr8772,,0.0,1-030-843-9271,Ontario,188582.0,1517575.0,B,bjjankxxsnxfrxpzzcqqvptw,363.0,Genuine Parts,San Francisco,o,FEGOFGLPUKPO,70.0,Canada,0.0,O,4.0
Kpq8773,U,4.0,1-013-090-3660,FL,152258.0,2238810.0,m,Medzvydycuyurdyftntjlycfo,673.0,Weyerhaeuser,Rockford,,Itdrbldpk,7.0,United States of America,3.0,O,2.0
Pip8774,M,5.0,1-768-390-4958,AR,353406.0,1052183.0,,VKVHCXRXCXKGZVHDWUMNKIX,850.0,Visteon,Los Angeles,P,LRXRSGTKRYF,65.0,Canada,2.0,,0.0
Imk8775,U,3.0,1-903-000-5528,OR,332835.0,,O,elkfdxglxvnwwpyspfeodklajfiz,519.0,,London,,pbcwuu,25.0,United States of America,3.0,R,1.0
npe8776,S,0.0,1-645-382-4840,KS,124926.0,1668793.0,,Avglxkjcrvqwurwo,815.0,Cytec Industries,Grand Rapids,k,Hfgiiwqsbqik,6.0,United States of America,2.0,O,9.0
lkw8777,W,3.0,,AK,208868.0,142942.0,M,Iwlysungnmmeragjnaa,667.0,,Bellevue,,Eisigimr,81.0,United States of America,5.0,O,3.0
Mjk8778,W,4.0,1-346-153-1752,VT,,164985.0,,Akkxi,412.0,Robert Half International,Vallejo,,Vhpheivmp,80.0,,5.0,U,8.0
Ely8779,W,1.0,1-653-698-4867,NY,89314.0,599928.0,,iqnmmmddqshyhrxyfyqgrllxrkftn,527.0,HNI,Stamford,v,Hpdofbstxa,74.0,Canada,2.0,O,10.0
gxu8780,S,4.0,1-038-184-5456,NJ,292601.0,860469.0,,Xbcheyhdmokwmxxedmzzpzugknui,832.0,Equifax,Bridgeport,,ETKHODTMMUL,72.0,Canada,5.0,U,2.0
Oqm8781,M,0.0,1-871-670-5488,AR,397497.0,3890824.0,,ywiuafgyekxitzjbyhxinipqw,415.0,Legg Mason,Provo,F,UGJYJDLLEL,94.0,Canada,3.0,O,9.0
Ugs8782,D,0.0,1-283-988-7562,NV,419988.0,592824.0,,Areojbrcixxodssb,701.0,Regal-Beloit,Huntington Beach,,DGELFUAQ,47.0,United States of America,5.0,O,7.0
Hse8783,M,4.0,1-446-991-6318,IA,399026.0,,m,ntljtkhwuoranvdhpomb,375.0,YRC Worldwide,Quebec,V,Awevmpruzm,29.0,United States of America,,R,2.0
ayu8784,M,4.0,1-473-771-8095,WA,352312.0,1956485.0,,Lwahkosiz,843.0,Discover Financial Services,Los Angeles,,Nozlxj,100.0,United States of America,2.0,O,4.0
OTH8785,S,3.0,,VT,113724.0,1003386.0,F,Ezplvgfnerpetwkqcyacnlii,773.0,Scana,Inglewood,,dxzsa,5.0,United States of America,1.0,R,9.0
Ukb8786,U,,1-755-050-9077,MS,232229.0,2394905.0,,RSCSHVROYAYJCVMRZXGLXXOHOPAWJ,559.0,HCC Insurance Holdings,Baltimore,,uweml,85.0,United States of America,5.0,O,2.0
nnb8787,W,1.0,1-029-872-8116,MS,212669.0,1697166.0,f,Zydfdxicw,492.0,,El Monte,c,Qcfmzpqcad,36.0,,5.0,O,9.0
ouu8788,M,4.0,1-164-270-4345,AL,408077.0,2942461.0,,Xlfzawx,489.0,J.P. Morgan Chase & Co.,Naperville,,guipxdiqh,26.0,United States of America,4.0,O,10.0
qly8789,U,0.0,1-960-531-0131,MN,495228.0,1345529.0,,BBIMQNMXURKDBSLHRTTWCYTUOAZJAK,606.0,Wal-Mart Stores,Newport News,,Xwteomhi,15.0,Canada,1.0,O,10.0
xem8790,M,0.0,1-741-262-0272,NV,289841.0,1018102.0,F,Nvcjsogwoevmfmrxlaj,827.0,Fortune Brands,Fort Smith,,Bzsqnphu,83.0,United States of America,3.0,U,3.0
Pvr8791,S,5.0,1-335-402-7008,PA,50524.0,400955.0,f,jchfogoqzk,,General Cable,Fullerton,,Reoai,57.0,Canada,1.0,,0.0
Wup8792,S,,1-520-559-1258,FL,486849.0,,m,MXRGEBURHGTNM,765.0,Alliant Energy,Lubbock,,pglurhgbclz,92.0,United States of America,2.0,O,7.0
Afr8793,S,4.0,1-988-200-9173,NY,107488.0,635958.0,M,ZRRTVCBTGXOYLINQRSALK,727.0,Amerigroup,Tallahassee,,rrvwjgopj,10.0,United States of America,3.0,O,2.0
Rkn8794,M,2.0,1-978-550-1390,Nova Scotia,31500.0,3527138.0,f,Fdgyglskg,812.0,Dun & Bradstreet,Salt Lake City,,Rwwwkzrgxvbt,60.0,Canada,,R,1.0
Aal8795,M,1.0,1-053-536-5852,OK,194574.0,600221.0,f,Oqtjoueehwhx,568.0,Belden,Cleveland,,fbecsl,0.0,United States of America,1.0,,3.0
YEQ8796,M,4.0,1-675-992-6592,NJ,284600.0,1045356.0,m,Feirdtuilxhux,443.0,NYSE Euronext,Mount Pearl,M,Bqngmpqyoqrl,62.0,United States of America,2.0,O,10.0
Fet8797,M,2.0,1-363-702-4386,Newfoundland,,1287643.0,F,Mvmjafijltsyijhmfkffvhuzrkbh,,Hill-Rom Holdings,San Francisco,D,bxvjgwv,41.0,Canada,5.0,U,9.0
OVO8798,M,2.0,1-295-188-4893,MD,123735.0,452664.0,M,NRITVMDQKVOYOVBAMNX,382.0,Exxon Mobil,Ann Arbor,,qrfoiijk,86.0,United States of America,,O,9.0
qeo8799,U,5.0,1-604-181-4298,NY,175001.0,672519.0,,ETDXTGUCNDQCJ,848.0,U.S. Bancorp,Reno,V,Avlhlapsljs,72.0,Canada,0.0,O,3.0
Fje8800,W,0.0,1-904-847-2559,MT,169847.0,3965416.0,M,Eemqnuempmpmpmuglrli,415.0,Pioneer Natural Resources,Memphis,,Dikzbnve,11.0,United States of America,5.0,O,4.0
RCT8801,S,4.0,1-679-466-7037,AZ,482260.0,3693667.0,,Xsootmjsasdpcgtvamiirwlzo,441.0,Hasbro,Greensboro,H,,92.0,United States of America,2.0,O,4.0
QUG8802,D,0.0,1-735-339-0148,AZ,307845.0,3334060.0,f,jjmekvronydouevbxmndnhzpwxbt,,,Albuquerque,T,MBGRFRJWJP,45.0,United States of America,3.0,R,9.0
AXT8803,M,4.0,1-576-016-5815,MA,465134.0,892329.0,m,YCBLEOEGNSISXMRISDBM,612.0,Hanover Insurance Group,St. Catharines,Y,Engsifiggj,17.0,United States of America,1.0,O,1.0
Vbg8804,W,2.0,1-933-749-3468,HI,,505824.0,,Uubiajmpdkwdkcwetjodfmth,755.0,WABCO Holdings,Seattle,,Kilvqvrtobrd,20.0,Canada,1.0,O,1.0
Nev8805,M,5.0,1-077-713-8445,Ontario,466764.0,1250465.0,,Tildrmgvqbivkoyduoeu,633.0,Abercrombie & Fitch,Biloxi,K,Oyoktfckizj,72.0,United States of America,3.0,R,9.0
Izv8806,M,5.0,1-440-441-8161,HI,87204.0,2453681.0,M,OGXQR,804.0,Sprint Nextel,Overland Park,,Avyhyks,90.0,United States of America,5.0,O,1.0
Eqd8807,U,2.0,1-731-126-3686,AZ,386896.0,1287883.0,,SPQZKWQEFOM,315.0,Capital One Financial,Laredo,K,rwgcmfjx,73.0,United States of America,4.0,R,10.0
whl8808,U,4.0,1-177-877-2155,VT,177867.0,2133902.0,,Hewbrauklwf,319.0,W.R. Grace,Salem,F,vxvuc,76.0,United States of America,,R,10.0
Gxw8809,,0.0,1-707-709-5202,WY,327380.0,2316402.0,M,Rdksilaeupsblyxtfridkuay,360.0,United Technologies,Ann Arbor,,Mwxjnmvttwz,77.0,Canada,2.0,O,2.0
kxc8810,D,0.0,1-865-088-3117,LA,324515.0,3662808.0,,Tioiwvswmyjrdhckfbbl,521.0,Safeway,Jersey City,,pspxeji,49.0,Canada,3.0,O,1.0
ECB8811,M,5.0,1-559-178-7030,NE,341637.0,674247.0,,Hfuimwepkcyfjo,670.0,Teradata,Orlando,,cjepjhyrxrp,52.0,Canada,4.0,O,7.0
Nnr8812,M,2.0,1-992-188-2825,DC,90682.0,2407571.0,M,Jxsjfxtrvtasrovr,675.0,Dr Pepper Snapple Group,Winston-Salem,,Jgrfgmztlsuo,91.0,United States of America,5.0,O,10.0
bjp8813,W,3.0,1-442-589-1792,AZ,294173.0,932686.0,f,Vcsgfytpng,620.0,Sunoco,Providence,p,Xcqhaiossrb,55.0,Canada,3.0,U,
Qgo8814,M,,1-837-544-6203,Saskatchewan,261846.0,3528491.0,f,PIADCXXINNXFQUYLA,728.0,Varian Medical Systems,Huntington Beach,,fcbrb,27.0,United States of America,5.0,U,1.0
Bhj8815,M,5.0,1-832-285-2423,KS,283721.0,3469849.0,m,Qcsrex,325.0,FMC,Augusta,,csmgs,90.0,Canada,5.0,O,9.0
Tpp8816,M,5.0,1-504-633-7105,NC,332475.0,134602.0,f,xelwwcwgvagxmrcc,449.0,Cephalon,Toledo,v,qrtlitk,52.0,United States of America,1.0,O,9.0
ILN8817,M,3.0,1-718-081-8341,Nova Scotia,256195.0,1009548.0,,OLGKNZHEMCHXSOQKXMXKPNJB,442.0,Travelers Cos.,Alexandria,,HEAPJJOVXY,8.0,United States of America,1.0,O,2.0
fxz8818,D,1.0,1-917-208-6881,SC,346183.0,613207.0,,Mnlyemhpjxn,438.0,,Columbia,M,ECVIBPUDQLFZ,26.0,Canada,4.0,O,10.0
IJF8819,W,4.0,1-016-473-4301,NY,188073.0,3575172.0,,Ybxiciilbczmstmmbondbruqrvfl,599.0,Merck,Stamford,,Uebreynew,23.0,Canada,5.0,O,1.0
Pek8820,M,1.0,1-589-994-5888,Ontario,61819.0,1002929.0,,bgwfpufmkfqpogdqrcpinqnglcjwbd,439.0,Hanover Insurance Group,Rancho Cucamonga,O,rwiqorgp,58.0,United States of America,1.0,U,0.0
ODD8821,M,2.0,1-150-172-2576,PA,287230.0,1809515.0,f,Vcrxoldjgmse,384.0,J.B. Hunt Transport Services,Warren,w,KRBJJZGHFCRE,43.0,United States of America,3.0,O,
PKI8822,W,3.0,1-516-834-0316,LA,372427.0,1393747.0,F,Tborpfmhtbsbtesnuupfhb,528.0,,Chula Vista,h,Wbogxrhgcvw,12.0,United States of America,3.0,O,7.0
BPH8823,M,3.0,1-450-275-8208,ID,135102.0,224488.0,F,Oduybwav,723.0,Harsco,Macon,,Ejajbqg,,United States of America,0.0,R,10.0
Vuj8824,M,5.0,1-744-559-2873,UT,,3195528.0,,QXXMAKAIPWYMCWLSCGOIVWF,,Rite Aid,Colorado Springs,m,YQPKQM,72.0,United States of America,0.0,U,9.0
tnm8825,S,2.0,1-102-508-8300,WY,277645.0,32649.0,,Tipvcgntnf,412.0,Toro,Ann Arbor,,XRMDHZVV,42.0,Canada,3.0,O,8.0
oil8826,D,1.0,1-900-160-0452,KS,91417.0,638683.0,,Mqeplqjgl,509.0,Oshkosh,Augusta,d,NRICZSDGGK,100.0,Canada,5.0,O,3.0
Hfc8827,U,1.0,1-407-218-7411,UT,159051.0,198051.0,m,Gfhblssimwqcsle,588.0,Aventine Renewable Energy,Minneapolis,i,RIIWQEMSV,7.0,United States of America,0.0,O,9.0
lck8828,D,1.0,1-512-473-3935,KY,95432.0,2244500.0,M,Hbhzlyub,422.0,Anixter International,Erie,U,wpzujj,98.0,United States of America,5.0,O,10.0
rab8829,M,3.0,1-863-960-8338,NE,409493.0,1187421.0,,xopegba,332.0,HCA,Des Moines,,NNSEDGNNZ,1.0,Canada,0.0,O,
Xkx8830,M,1.0,1-016-925-1898,OR,62147.0,2565345.0,,Majltiytpouhbq,822.0,Murphy Oil,Hayward,,VJMUU,73.0,United States of America,,U,4.0
QCM8831,U,4.0,1-460-224-4181,OR,357133.0,65012.0,,NDLUGJPELMJ,374.0,Target,Missoula,p,Kreqsbrgimcj,67.0,Canada,4.0,O,7.0
Ocq8832,U,2.0,,NC,413182.0,2396892.0,,gpthscxwjfdzjijobnjqlsgbapeccg,673.0,Tesoro,Inglewood,L,ZEMLDACQ,49.0,Canada,3.0,U,8.0
Kfq8833,U,2.0,1-344-203-1694,ID,259362.0,488832.0,,Vsbolnwfpnieqtfzjbvqpik,303.0,Target,Salem,L,OUEIKGJ,24.0,United States of America,0.0,R,0.0
Uhh8834,M,3.0,1-117-175-0676,RI,243301.0,3645703.0,M,MSOJQOLXRXUOEBMRRVTWGBKMUZCCH,364.0,Amerco,Modesto,,,35.0,United States of America,1.0,O,7.0
Mrr8835,W,4.0,1-286-501-0529,IN,238343.0,,,SOZBJQLDREAYZZOKSHDBSEU,,,Jacksonville,n,jijvi,70.0,United States of America,4.0,O,4.0
OQB8836,W,0.0,1-649-554-3066,WA,43778.0,3225535.0,f,Wjgixfhduoglvxlzrqr,382.0,Ferrellgas Partners,Indianapolis,D,cmnlvcgbncq,69.0,United States of America,4.0,O,10.0
EUD8837,U,2.0,1-407-337-5720,OK,466040.0,2167194.0,,ogonemvybyd,342.0,Computer Sciences,Lafayette,i,zujeloxei,69.0,United States of America,2.0,O,5.0
jcd8838,D,1.0,1-077-203-4853,VA,118398.0,941869.0,,Asdzzdqybjuzrqlwr,437.0,Coach,Corpus Christi,,Sfhwfxxmh,58.0,United States of America,3.0,,6.0
Syc8839,S,5.0,1-484-629-5689,VA,94054.0,1490723.0,M,mlfmqwbwcxbkxvpmxm,679.0,,Chula Vista,n,Dydxwez,89.0,Canada,1.0,R,5.0
sho8840,S,,1-997-986-2865,DE,16260.0,1653781.0,m,Mggxvohnziyvywxbqknngxvqthwt,304.0,Xcel Energy,Sandy,,Brckpgivoim,74.0,United States of America,2.0,,2.0
ybe8841,U,1.0,1-654-806-0353,VA,497516.0,3539106.0,m,sstnhjchtudpmefuwzxenoushxwth,755.0,Autodesk,Springfield,,Mvjxasjai,3.0,United States of America,,O,4.0
Awy8842,S,5.0,1-267-073-9280,Prince Edward Island,219141.0,1449227.0,,jqccnfaotdfgylvzrvvztza,650.0,Fidelity National Information,Victoria,W,XDTDGDBNHYST,12.0,Canada,4.0,O,5.0
Lke8843,M,,1-978-405-2313,Quebec,375282.0,1867516.0,,Pgitmqktimxvilsgdq,643.0,Harsco,Livonia,,zddno,64.0,United States of America,3.0,O,2.0
apw8844,M,3.0,1-909-799-1429,Newfoundland,417355.0,,m,Oyqezoeuodvwbztlb,571.0,Reynolds American,Warren,a,VESCUKFSTT,73.0,United States of America,4.0,O,10.0
Wrs8845,,2.0,1-440-127-2755,MA,424316.0,2351975.0,m,Nwurcyzhentdoilmtxsdgjxkrfvpe,848.0,Nike,El Monte,N,carcxlp,79.0,United States of America,3.0,O,10.0
WLN8846,S,3.0,1-755-305-4980,KY,467020.0,1587842.0,,IFRNZWKUTFGPIJRMIIX,753.0,Activision Blizzard,Vallejo,,Kcqczgmy,16.0,,1.0,,4.0
Cfz8847,M,2.0,1-253-932-3146,MN,26325.0,1987514.0,F,dpuwwnpamqczucvhecjvyihxhd,390.0,Union Pacific,Indianapolis,,Crftpp,27.0,United States of America,0.0,O,4.0
Vvw8848,U,4.0,1-638-215-2349,OR,373028.0,265192.0,f,HHSESJJIKFNXPF,654.0,Penn National Gaming,Salem,,Mapcsjng,30.0,United States of America,2.0,O,0.0
llc8849,W,3.0,1-713-121-3708,ME,427837.0,925881.0,F,Dwprvsyjr,309.0,Energy Future Holdings,Hollywood,,Ufybdme,79.0,Canada,1.0,O,7.0
qlp8850,D,0.0,1-792-233-4441,CA,130178.0,,f,isvzirsytcbfqbita,834.0,,Orlando,,Jfjimb,61.0,United States of America,3.0,O,0.0
SQK8851,D,0.0,1-141-417-2894,WI,479893.0,2568313.0,,Ixgpcsqybgcbpkzrl,828.0,Time Warner,Whitehorse,,Zcuhv,,,2.0,O,7.0
gol8852,,5.0,1-197-604-4412,CT,59875.0,2374752.0,h,qccqnqggesid,601.0,Vulcan Materials,Chula Vista,,Urkgtr,67.0,United States of America,1.0,O,1.0
IDD8853,W,2.0,1-397-297-8298,OH,469318.0,1847435.0,,ditfijlfmrpcbepvgurjlrsrpd,732.0,Great Plains Energy,Topeka,E,Mkudnjqjj,32.0,United States of America,4.0,O,2.0
UTD8854,M,0.0,1-903-295-4281,Prince Edward Island,380997.0,2736541.0,,KMCVRWGEH,583.0,SPX,Casper,,Ujipppaf,13.0,United States of America,2.0,O,2.0
Pds8855,M,4.0,1-978-235-6639,Alberta,449048.0,3405429.0,,Prnefkja,406.0,Erie Insurance Group,Long Beach,N,yfrepog,9.0,United States of America,,O,8.0
OKE8856,M,0.0,1-574-044-6737,MA,172034.0,281817.0,,Qaksvaejvasekzhaqsit,761.0,Avon Products,Simi Valley,,iorvgqihxw,13.0,United States of America,0.0,O,0.0
Oxt8857,S,2.0,1-607-834-9483,Quebec,171637.0,2973782.0,,Jgvicwo,584.0,Complete Production Services,Las Cruces,,Mjthfn,41.0,United States of America,4.0,O,1.0
Ldf8858,M,4.0,1-407-466-2322,NE,360522.0,2359057.0,,LKASYOSOLFBLNPZAKGI,,Maxim Integrated Products,Vancouver,y,dokahn,72.0,United States of America,5.0,O,3.0
KCB8859,S,2.0,1-215-982-8704,NJ,139173.0,1143360.0,,xjxrbbwesfjxuqfirxrrn,557.0,First American Corp.,Bridgeport,,,99.0,Canada,3.0,O,2.0
qnw8860,S,5.0,1-464-581-2747,NE,17325.0,3013913.0,,Tgnzrksnnycb,614.0,TIAA-CREF,Inglewood,R,,52.0,United States of America,0.0,O,9.0
vnx8861,U,1.0,1-334-528-8457,PA,65151.0,3198133.0,,Bcbpcbfaqqmmzcqzhgwkwuzjse,409.0,Jack in the Box,Fullerton,q,Jfdkxhhbqnec,21.0,Canada,0.0,U,9.0
TAM8862,M,,1-086-268-5102,PA,380981.0,196221.0,m,Regikaweo,558.0,Penske Automotive Group,Lansing,,Edofkcboyvtg,46.0,United States of America,2.0,O,0.0
Cue8863,S,3.0,1-163-262-7535,MN,302912.0,3416100.0,,LAKCCESLFYF,849.0,Hartford Financial Services,San Diego,,rqlwvdtub,94.0,United States of America,,U,1.0
Zzg8864,M,2.0,1-963-848-3085,NM,,1634413.0,,Fyfbicamwgzrmozswdtjyegupg,768.0,Motorola,Richmond,,knujsqxtkkse,90.0,United States of America,3.0,,8.0
Hnn8865,M,3.0,1-024-886-4307,LA,467362.0,2611624.0,,ciqghwunfpigozyeejlcokbmf,451.0,Exxon Mobil,Bakersfield,,,82.0,United States of America,5.0,O,9.0
Ptl8867,M,3.0,1-026-029-8812,RI,103593.0,2236011.0,,Rucnglkmmt,386.0,Administaff,Berkeley,V,Cpprtvaigpi,91.0,United States of America,3.0,R,7.0
Zsj8868,U,0.0,1-618-277-9373,DE,244604.0,289052.0,,PAKBNLGPWOSTKLZOUWKMVYF,,Harman International Ind.,Salinas,,LAEIIGVKRY,78.0,United States of America,5.0,O,
Qso8869,M,4.0,1-519-193-3062,MN,354556.0,3837240.0,Z,Ecmnuruietywlvcqrqm,593.0,Reliant Energy,Huntington,,bplppvztu,90.0,Canada,0.0,,8.0
geq8870,S,5.0,1-298-167-9421,ND,160141.0,587454.0,M,EQRBLDLT,712.0,UAL,Cleveland,,Qqsxhhi,27.0,,5.0,R,5.0
ubv8871,M,4.0,1-881-277-1678,NE,153459.0,1442966.0,F,Ewegsybstpnecbttyxgv,680.0,Warner Music Group,Casper,O,KYWZURM,12.0,United States of America,0.0,O,3.0
Dwo8872,S,5.0,1-179-545-7465,UT,256660.0,3965825.0,,xjlqnlgtmeknomaijfcqyii,606.0,Icahn Enterprises,Columbia,I,Lxhadl,42.0,Canada,0.0,O,3.0
MMH8873,U,2.0,1-985-448-4351,WY,227584.0,1075557.0,F,Dqvhxmqdmbylyc,754.0,Cytec Industries,Sacramento,,Vddpacdms,63.0,United States of America,4.0,U,10.0
Eqb8874,,4.0,1-857-486-9272,KS,120011.0,184885.0,f,kpcckatwnihrf,496.0,Frontier Oil,Regina,E,XRESL,52.0,United States of America,4.0,R,1.0
FGE8875,M,0.0,,CT,11940.0,1471024.0,F,Qaxhvdiybhxftgtczyliatldnyl,500.0,MeadWestvaco,Tacoma,,Zzndpcuice,1.0,United States of America,5.0,O,10.0
FQH8876,M,2.0,1-182-762-5633,MN,478851.0,2367831.0,,Gahrajcdbexzyuaeq,732.0,Autodesk,Indianapolis,E,ukexn,91.0,United States of America,1.0,U,5.0
ENZ8877,S,5.0,1-532-976-7047,Prince Edward Island,61212.0,969844.0,M,Mimts,720.0,Nordstrom,Modesto,,XESBWHREDO,45.0,United States of America,2.0,O,
CSL8878,D,5.0,1-506-846-4911,NE,469342.0,1306276.0,,tyjjuiobtivefrhscgpcvthga,817.0,CC Media Holdings,Indianapolis,,kvvcoq,60.0,United States of America,2.0,O,
DYN8879,S,0.0,1-814-306-8730,MT,134460.0,,,WFBMSOZZBSJENNGEFBDTFKYEMA,,Southern Union,Huntington Beach,,Yppaxeteykuw,81.0,United States of America,1.0,O,6.0
OET8880,D,3.0,1-099-373-4276,IA,188.0,2459848.0,,Pddxmafpoohhpvhp,573.0,Polo Ralph Lauren,Mobile,U,UHBPEHTP,34.0,United States of America,4.0,R,7.0
PMI8881,S,1.0,1-206-982-8100,GA,125928.0,1141839.0,,MBVCHTXFEQVDSGKHLACSJUGI,784.0,Graphic Packaging Holding,Billings,Y,JHEDMVNPIJH,80.0,United States of America,,O,10.0
EMI8882,S,3.0,1-786-406-3178,MA,63834.0,575547.0,F,Bugugdeyiboezjyddxuvzhmxtmz,846.0,Fiserv,Boston,q,Rprfwlkk,33.0,United States of America,2.0,R,7.0
iis8883,M,4.0,,DC,60848.0,1998526.0,,wccegnbrchjqtriszap,404.0,,Akron,Z,XNAINOQIPKZ,83.0,United States of America,1.0,U,1.0
Nac8884,S,2.0,1-871-210-6439,IA,20456.0,3323737.0,m,EAMRYJZJZMIUJPTVMRVWJBDQBT,682.0,,Worcester,,Ksrero,64.0,Canada,3.0,O,3.0
Lgg8885,M,3.0,1-524-091-7799,DC,19773.0,3490733.0,,Axhkrwvowiepgrhejdc,806.0,West,Lafayette,G,GSWDJPR,27.0,United States of America,1.0,O,3.0
Tmn8886,W,0.0,1-030-583-2951,PA,396570.0,3011197.0,,HIKUOTWLSAES,594.0,Ingram Micro,Milwaukee,,Vkbaodntj,93.0,Canada,3.0,R,6.0
vpz8887,M,3.0,1-915-839-3035,OK,320048.0,993941.0,,Wrpkofwpxzvmbbmtsbt,706.0,UnitedHealth Group,Yellow Knife,,Oezlmruei,87.0,United States of America,2.0,O,3.0
obb8888,W,5.0,1-745-508-4544,WY,,1987261.0,,tipths,593.0,Core-Mark Holding,Billings,W,Mwqte,81.0,United States of America,5.0,O,1.0
cqb8889,D,1.0,1-816-529-9933,VT,234746.0,3000677.0,,AVXLPMGTBOLYEBKJCNACKXALFULG,668.0,Perrigo,Bellevue,,Kwdkdjrpql,73.0,Canada,3.0,O,2.0
Dhc8890,U,4.0,,NM,226703.0,3947234.0,,rwatbpkpmuts,769.0,AMC Entertainment,San Jose,T,UJLWBVBAWTEP,21.0,Canada,0.0,U,8.0
OAR8891,,5.0,1-223-469-3603,WV,459370.0,1571254.0,,Paslzfrjvfbingytonouhusjmdaag,831.0,Genuine Parts,Plano,f,Taksjljzk,28.0,United States of America,1.0,O,2.0
Zau8892,S,2.0,1-608-843-2076,AZ,417801.0,2830891.0,f,ntzposxxxa,711.0,Affiliated Computer Services,Akron,,noxixfdxpoa,20.0,United States of America,2.0,U,
