AgencyID,MaritalStatus,NumberChildren,Age,AddressLine2,NetWorth,LastName,FirstName,MiddleInitial,Gender,AddressLine1,PostalCode,City,State
Gas234,M,0.0,53.0,,223487.0,Gascon,Gail,V,M,11622 josey south,28231,Louisville,CT
Cha235,W,2.0,67.0,,2341143.0,Chavers,las,,f,11538 collinwood avenue,63107,Akron,VA
Net236,,0.0,94.0,,1774784.0,Nettles,Noelyn,,,20913 vickers boulevard,H2g 1w7,Whitehorse,NV
WOO237,M,5.0,37.0,,3951308.0,WOODROW,izak,,m,22274 VICKERY CRESCENT,55416,Salem,VA
val238,M,,75.0,,2756025.0,valerien,bernita,,,881 vance jackson south,V6d 1u5,Memphis,British Columbia
Ber239,M,1.0,51.0,,1833112.0,Berndt,Karmen,,f,15079 DECATUR RUE,93782,Fayetteville,VA
lab240,D,2.0,74.0,,698884.0,labranche,Rio,F,,10424 mitchell street,90252,Lansing,TX
VRE241,M,2.0,100.0,,3287261.0,VREUGDENHIL,ISABELLE,X,m,14195 VERDE PARK,85759,Atlanta,CO
GOO242,M,0.0,,,3337290.0,GOODINSON,Micro,,F,10608 bissonnet road,M5g 1x8,Gary,GA
cha243,D,1.0,28.0,,2963197.0,chaput,maribel,S,,11237 balmoral way,78746,Atlanta,NE
TAM244,M,0.0,18.0,,1487009.0,TAMARELLI,NADYA,W,F,15621 yaupon lower,H2f 1z1,Dawson City,NC
CUM245,D,5.0,77.0,Suite 463,3177428.0,CUMPSTON,Darrell,,M,12387 SAUNDERS WEST,77288,Mobile,OK
SIM246,S,3.0,14.0,,1886280.0,SIMONOVICH,Hoy,E,,6156 holmes court,35277,Santa Clarita,MO
Est247,U,0.0,23.0,,1853087.0,Estes,shana,,,17521 REILLY STREET,36134,Chicago,AR
han248,D,,1.0,,195847.0,haney,HQ,P,F,20093 canterbury way,V6t 1u3,Nashua,MT
Pee249,M,3.0,58.0,,3727580.0,Peers,Co,Y,,11930 alabama south,99597,West Covina,Newfoundland
bli250,D,3.0,98.0,,2993662.0,blidy,Beb,T,M,22780 terrace lower,V6N 1V1,Mesa,OR
Lea251,,3.0,76.0,,2886788.0,Leavell,Sherrill,,,6481 century lane,T6d 1h7,El Paso,NM
Wil252,S,0.0,59.0,,3672610.0,Willhoff,takehiko,U,F,11293 rice avenue,M7o 1c5,Victoria,FL
kom253,U,2.0,81.0,,3245637.0,komenda,FLOSSIE,,f,9828 WEST EAST,M2q 1e8,Hayward,MS
Wel254,M,3.0,31.0,,959636.0,Welsford,Chryste,,,10369 gemini way,64172,Oshawa,Saskatchewan
Lac255,S,5.0,1.0,,1037702.0,Lacombe,Sheelagh,,,23445 GATES WAY,85265,Hamilton,NE
Hon256,S,5.0,28.0,,69141.0,Honda,DICKENS,,f,2160 WEIZMANN DRIVE,h5k 1p8,Oklahoma City,TN
Con257,M,4.0,36.0,,2818725.0,Conley,Maury,,,16716 fresco road,M2P 1F6,Portland,OR
han258,S,5.0,47.0,,3153373.0,handley,Dorothy,,,17068 simpson road,V6U 1U9,Macon,ID
WOJ259,D,4.0,77.0,,616608.0,WOJTECKI,CHICKIE,,,23276 dillbeck upper,V6F 1W7,Yellow Knife,WV
Ami260,U,4.0,91.0,,1014586.0,Amini,Lavinia,P,f,24268 hayden west,92711,Santa Rosa,MI
Mo261,S,5.0,46.0,,1679903.0,Mo,Kristine,A,f,2682 LUMBER PARK,60779,Fort Wayne,AL
BUR262,M,3.0,36.0,,1062919.0,BUREK,tobi,,,4129 crestline avenue,90790,Inglewood,TN
Kos263,M,2.0,18.0,,3684297.0,Kosten,Frederica,X,m,18257 mahonia west,80908,London,Manitoba
Bor264,D,2.0,27.0,,1805618.0,Borel,Cayla,,m,19050 cordoba upper,74129,Waterbury,CO
LAR265,S,,79.0,,1852935.0,LARCHE,BRIAN,K,,1121 greene park,M9e 1u6,Salem,OR
BOU266,W,5.0,72.0,,1528702.0,BOURDEAU,ROCH,,,13762 silver sage way,93663,Dayton,CO
Pan267,W,0.0,26.0,,178411.0,Panter,Charly,,,22629 bagby east,84119,Frederick,NC
Wal268,U,4.0,31.0,,2245432.0,Walbridge,joli,,m,13296 wayside boulevard,82602,Thousand Oaks,Alberta
Mue269,S,4.0,2.0,,3058077.0,Muehle,Kasper,,M,9824 OLYMPIA STREET,94429,Escondido,VT
Zub270,D,1.0,81.0,Apt. 986,723251.0,Zubans,Joo-geok,,,6907 ferncliff crescent,H2A 1V4,Independence,VT
Sei271,M,,69.0,,3755553.0,Seidman,Winona,D,,24573 lyons avenue,40511,Corpus Christi,SC
Cav272,M,1.0,69.0,,757755.0,Cavasin,king-haut,,F,15407 fillmore north,M5b 1y9,Santa Rosa,SD
Har273,D,1.0,80.0,,3610784.0,Hartell,DARLENE,,F,850 leon lower,E7N 1P6,Burlington,New Brunswick
Nau274,,5.0,14.0,,2994154.0,Naugle,Deana,R,M,14635 greene rue,h5k 1o7,Overland Park,Manitoba
Ste275,D,2.0,39.0,,612241.0,Stegman,Laurette,,,21034 windchime lower,95203,Huntsville,NJ
Cho276,U,,0.0,,1352198.0,Choo-kang,Renell,D,m,15868 dewdrop park,23513,Berkeley,TX
Lux277,W,4.0,59.0,,2534935.0,Luxford,Meriann,R,f,10232 oak hill west,T5c 1j1,Casper,MD
Far278,W,4.0,60.0,,3189762.0,Farnsworth,KATALIN,,F,950 WILLS WEST,V6z 1q9,Toledo,WV
Shi279,M,4.0,4.0,,447872.0,Shinjo,Gayel,,F,23223 WOODLAWN UPPER,73121,Cheyenne,OH
Pip280,S,2.0,74.0,,3207012.0,Piperni,Lourdes,P,f,23208 porter crescent,75267,Fresno,NH
Sug281,W,1.0,66.0,,303926.0,Sugarman,Jooran,,,791 dexter road,78781,Sacramento,IL
Kum282,M,5.0,36.0,,3685802.0,Kumamoto,Damian,F,,2939 CHADBOURNE WAY,25727,Fargo,SD
LOR283,M,4.0,55.0,,3180558.0,LORENZO,teressa,L,f,11671 wathan north,76708,Rapid City,DC
KUR284,D,3.0,57.0,Apt. 247,,KURIAN,Phedra,,F,240 hoke north,46217,Raleigh,MO
ser285,S,0.0,76.0,,3507884.0,serbin,Flora,D,f,4482 pico crescent,R5h 1l9,Oshawa,NJ
Ado286,M,4.0,63.0,,2230968.0,Adolfie,ezmeralda,N,,24795 clover court,23254,Yellow Knife,SD
Bol287,M,3.0,76.0,,814197.0,Bolgos,Clary,M,f,19332 paint rock avenue,38184,Casper,AK
sav288,M,,22.0,,2254862.0,savanh,Yokan,,,8940 beningus park,30398,Oshawa,Newfoundland
Mar289,D,0.0,,,91935.0,Marco,PATRIZIA,F,M,17719 shadowbriar park,C2B 4X7,Bismarck,PA
Bar290,W,1.0,7.0,,1818938.0,Bartush,Ileane,K,,23128 ROSWELL CRESCENT,V6V 1Q1,Calgary,NJ
Woo291,S,2.0,4.0,,177543.0,Woodhall,olivia,N,f,1037 bonneville lane,33185,Ontario,NJ
Bir292,,1.0,39.0,,3078579.0,Biray,yolande,,,8426 navidad way,90150,San Diego,IL
Lav293,U,1.0,84.0,,1222308.0,Lavelle,Kitson,A,,22609 reagan drive,10290,Yellow Knife,Ontario
Mcm294,S,0.0,26.0,,3341105.0,Mcmichael,Abdullah,,,7895 crestline drive,21239,Palmdale,MI
Pau295,S,1.0,72.0,,3128005.0,Paulhus,vradmin,,m,4078 lexington north,C2b 4x5,Stockton,TN
Lea296,W,4.0,20.0,Suite 130,,Leathers,LEUNG,F,,5798 BELT LINE PARK,19155,Cincinnati,MD
Seh297,U,1.0,100.0,,,Sehgal,collen,A,m,10530 lancaster south,92177,Winnipeg,CO
hit298,U,3.0,83.0,,594723.0,hitchcock,Constancy,,,16764 mcafee park,55169,Omaha,NC
GAS299,D,,45.0,,787771.0,GASS,ERNESTO,,M,14362 reilly boulevard,V6R 1S8,Iqaluit,Manitoba
hue300,M,1.0,56.0,apt. 35,148371.0,huether,wing-man,E,,18207 conley south,06133,West Covina,OR
Kle301,M,1.0,65.0,,2760822.0,Kletchko,FAWN,,m,4410 porter road,53739,Overland Park,UT
Win302,M,,96.0,,2240874.0,Winsborrow,PRYOR,V,f,8550 briggs avenue,V5a 1p6,Brownsville,IL
Mar303,U,2.0,40.0,,3676798.0,Marcheck,Ofelia,M,f,9561 tartan north,77146,Sioux Falls,CA
SWA304,M,3.0,51.0,Suite 113,1137557.0,SWANSTON,elyssa,,m,6259 PARKWOOD CRESCENT,V6w 1r1,Jacksonville,ID
Joy305,M,3.0,85.0,,978089.0,Joyner,Evvie,,m,22632 country road,T5D 1L1,Erie,LA
mcr306,S,4.0,11.0,suite 308,3268379.0,mcrann,yan-zhen,,,15329 valderra drive,94089,Saskatoon,WV
Pre307,M,5.0,100.0,,2476914.0,Presley,Alka,X,m,9536 innsbrook west,53720,St. Petersburg,MN
HIN308,M,5.0,51.0,,,HINDLE,Laz,,M,15023 LARNER CRESCENT,75216,Toronto,Quebec
Sel309,W,1.0,,,3405002.0,Seliske,Ashlee,,F,311 PIKE SOUTH,94334,Spokane,Quebec
Wea310,U,0.0,39.0,,1958810.0,Weathersbee,AUGUSTA,,,10526 doheny rue,T5c 1w9,Long Beach,MD
TOM311,,1.0,47.0,,1941022.0,TOMLIN,Helga,C,,6488 avalon north,b1c 1x2,Fort Worth,UT
Ens312,,1.0,,,1309748.0,Enstone,Partick,,M,11674 GREENE WAY,80185,Orlando,RI
Ger313,S,3.0,66.0,,3632370.0,Gerlt,ALYS,P,m,5461 gold crest way,87504,Lakewood,MA
Bat314,S,2.0,83.0,,2475001.0,Battiston,OVILA,,m,22986 norfolk lane,10016,Huntington,MN
LON315,W,4.0,49.0,,2075664.0,LONSDALE,abby,N,M,14471 clower rue,35292,Hampton,TX
Tun316,M,2.0,,,1250329.0,Tunali,koral,F,,5140 emerson lane,92807,Oceanside,WI
eis317,M,2.0,73.0,,212451.0,eisen,BEVYN,,M,8357 buckeye west,92823,Winston-Salem,New Brunswick
Vuc318,D,5.0,86.0,,3049747.0,Vucinich,maskell,C,M,7075 glen loch drive,92815,Norfolk,ID
bea319,U,5.0,48.0,Apt. 453,2417447.0,beals,Charlsey,,m,18538 mason south,77191,Birmingham,British Columbia
Fer320,U,0.0,,,2612998.0,Fergusson,Annick,W,,5263 wayne drive,94152,Philadelphia,NV
Soo321,M,,37.0,,734375.0,Sood,GURSHARAN,,m,7914 wycliffe street,V6i 1r8,Boise,MN
Bir322,D,2.0,68.0,,3717995.0,Birkwood,garnette,,F,12357 HAYES LOWER,84092,Fullerton,IL
Ver323,U,0.0,,,956825.0,Verhotz,nguyet,Q,,13626 hawkins street,36601,Regina,Manitoba
De 324,S,,66.0,,,De souza,KORRIE,C,m,13920 WEDGEWOOD LANE,T6d 1f3,Sandy,Alberta
Bla325,S,4.0,14.0,,2390111.0,Blackburn,Nazi,,,8303 warren road,H2c 1x6,Mesa,TN
Hur326,S,3.0,69.0,,3576639.0,Hurd,Nance,U,M,14518 westheimer avenue,93361,Provo,ME
ray327,,4.0,35.0,,339669.0,rayner,Corny,,,21119 vickery west,93726,Kitchener,GA
nix328,U,0.0,78.0,,2731417.0,nixon,DANIELLE,,,3222 GRANT LANE,h5k 1q7,Idaho Falls,AK
zag329,S,5.0,33.0,,2179616.0,zagorski,bell,K,,21181 2nd rue,73177,Allentown,CT
Roi330,M,4.0,77.0,,,Roithmaier,Jany,,,24280 piney point rue,02107,Waterbury,WI
Hog331,M,5.0,94.0,,2950835.0,Hogue,Dvm,T,,7042 ottley park,19222,Raleigh,MO
Mar332,S,2.0,19.0,Apt. 345,1515524.0,Marconi,Nedi,,,10795 balmoral south,T6d 1h1,Baton Rouge,MS
Col333,,2.0,50.0,APT. 492,2007473.0,Colantonio,Gilda,W,,15696 chadbourne lower,H6c 1y1,Oshawa,NY
neg334,D,2.0,65.0,,1757951.0,negandhi,paqs,T,,2612 havenridge avenue,89137,Carrollton,MI
Wil335,,1.0,29.0,,1980948.0,Wildeman,Lubomyr,J,M,15498 durango north,94661,Columbus,MD
Gos336,U,5.0,37.0,,1630998.0,Goszczynski,melantha,,,24178 turtle creek street,99211,Cedar Rapids,SD
Ntp337,M,5.0,56.0,,463905.0,Ntprel,Quinn,,F,3570 REYNOLDS UPPER,85029,Yonkers,Prince Edward Island
mil338,S,4.0,,,352542.0,milway,Kimberli,A,,7125 COOPER LOWER,78522,Flint,TN
TEL339,U,4.0,46.0,,3243615.0,TELKE,fredi,,,10570 WEIZMANN LOWER,M7m 1b5,Kitchener,ID
RIV340,M,4.0,28.0,,156383.0,RIVERS,nuri,,m,428 EMERSON WEST,27407,Grand Prairie,MO
hol341,U,1.0,31.0,,3366650.0,hollen,Zondra,M,,5524 frostwood court,85722,Alexandria,Ontario
Fry342,U,4.0,55.0,,3762007.0,Fryar,Suvanee,,m,6106 ASHLAND EAST,V6n 1w1,Overland Park,UT
Esc343,S,,26.0,,2915479.0,Esch,Cornelle,D,f,9390 fir street,e7n 1j9,Columbia,CT
LID344,M,2.0,93.0,,518175.0,LIDDLE,Pammy,,d,4871 havenridge court,19194,Fort Smith,CA
BAY345,M,4.0,14.0,,3240188.0,BAYERKOHLER,ISADORA,H,m,2116 whistler upper,23295,Kitchener,IN
SED346,U,1.0,30.0,Apt. 449,492570.0,SEDDIGH,Subra,,F,12683 starling upper,93800,Lowell,NE
SHU347,M,1.0,18.0,,3189432.0,SHUKOR,gillie,,M,6795 greenspoint street,60606,Fairbanks,VT
hin348,U,,69.0,,1862636.0,hinsdale,Whitfield,,m,8065 killeen upper,91323,St. Catharines,HI
Luw349,W,1.0,60.0,Apt. 954,1891784.0,Luwemba,Shana,,,7366 fox boulevard,H2E 1Y3,San Buenaventura,WA
PCB350,D,2.0,77.0,,2999683.0,PCBOARDS,Kaile,,m,12530 CLOWER CRESCENT,T5a 1v4,San Diego,Saskatchewan
BEZ351,M,2.0,,,1482145.0,BEZANSON,Reeba,,,6284 cordoba boulevard,m1h 1p3,Syracuse,SC
Buc352,U,3.0,62.0,,2237352.0,Buckingham,Brenton,E,,21119 vickery west,35852,Charlotte,OK
RAM353,M,3.0,96.0,,2903967.0,RAMPAUL,NERTI,,,16917 FARMERS UPPER,83402,Winnipeg,NJ
THR354,W,0.0,45.0,,2208391.0,THREADER,MARJI,,,24867 wilmington park,T5C 1M5,Pembroke Pines,KY
RAU355,M,4.0,65.0,,1052954.0,RAUD,Aloysia,L,,18313 5TH LANE,90150,Plano,ME
Gol356,M,2.0,12.0,,3751568.0,Goldberg,marietta,,m,17405 palisades road,23502,Fort Wayne,WY
Upd357,M,4.0,71.0,,1980882.0,Updt,janean,M,f,21404 SHERIDEN SOUTH,48910,San Buenaventura,MO
MOR358,,2.0,38.0,,579641.0,MORIARTY,irving,R,,9086 ridgelea boulevard,T6C 1D7,Mount Pearl,AK
SHA359,W,2.0,7.0,,3476510.0,SHAFIK,Ganesh,F,,20929 lee east,90760,Sandy,CT
Cla360,M,4.0,30.0,,505464.0,Claxton,DISCOVER,S,,4812 NORMAN WAY,V6M 1U1,Henderson,SD
LIC361,,0.0,58.0,,2494978.0,LICERIO,manuela,V,,15424 bramblewood north,T5a 1j8,Mobile,IA
PEL362,U,5.0,8.0,Suite 471,1609289.0,PELKIE,vu,,,13056 BEATTY WAY,20073,Hilo,UT
Ash363,M,3.0,18.0,,,Ashraf,anni,K,,18787 englewood park,50321,Virginia Beach,Newfoundland
DYN364,S,3.0,83.0,,1681770.0,DYNIE,hesther,,B,14004 pelan way,E7n 1n1,Fullerton,ID
Lar365,M,1.0,50.0,,,Larmour,brynna,,,12683 starling upper,10710,Lancaster,MI
ENG366,M,3.0,88.0,,2933990.0,ENGINEERING,CANTRELL,,,14553 round lake boulevard,90826,Durham,CA
Har368,U,2.0,60.0,,2112951.0,Haroutounian,Shelbi,,f,20776 whistler west,93850,Fort Wayne,MD
Hey369,U,5.0,52.0,,3418282.0,Heydon,Elzbieta,J,,4684 whale court,83721,Seattle,KS
leh370,W,3.0,48.0,,2898609.0,lehrbaum,KAI-WAI,C,,23701 PELICAN WAY,V6c 1r8,Vancouver,WI
Co-371,U,,40.0,apt. 926,1765032.0,Co-op,Felisha,V,,15108 ryder road,90320,Tucson,NC
Elt372,M,2.0,69.0,,3176317.0,Elting,Rchlab,,,24795 clover court,M9e 1t7,Oxnard,TN
Alv373,M,,42.0,,461490.0,Alvaro,CARLYNNE,I,F,18614 TIDE MILL COURT,80081,Corona,IL
YOK374,M,1.0,39.0,,3164372.0,YOKELEY,JAWAID,H,f,22461 MORTON EAST,25325,Sacramento,OR
ZIN375,M,0.0,19.0,,1294197.0,ZINGELER,twana,,,22151 bluff road,E7o 1p7,Escondido,DC
zim376,U,4.0,10.0,,661877.0,zimmermann,KALI,K,m,20405 DOWLEN NORTH,10017,Chicago,Saskatchewan
laf377,M,4.0,47.0,,2709193.0,lafargue,Marguerite,X,,4501 norfolk east,V6c 1r4,Frederick,KS
POP378,S,,83.0,,1744304.0,POPOVICS,Yannick,Q,M,3262 KATHERINE NORTH,E7n 1f9,Thousand Oaks,British Columbia
men379,S,2.0,,,1670195.0,menashian,issy,V,,15330 payne drive,T6a 1d7,Mobile,MI
TUR380,M,4.0,42.0,,1443342.0,TURCOTTE,Phuong,,,11293 rice avenue,M5c 1x6,Pomona,CT
fee381,D,4.0,2.0,,681302.0,feeley,Ernesto,H,F,14656 coffey rue,e7o 1h3,Little Rock,IA
ter382,S,3.0,67.0,,3406439.0,terranella,vikky,,F,20065 clara way,64103,Hilo,NH
BAR383,M,4.0,,,315234.0,BARSZCZEWSKI,chloe,,,16825 BITTERCREEK WAY,72241,Simi Valley,TN
Tap384,M,5.0,77.0,,2584094.0,Tappert,tilak,V,,2916 THROCKMORTON SOUTH,77085,Las Vegas,MS
Mod385,,4.0,19.0,Apt. 936,,Modl,Bob,,f,11912 JARVIS WEST,h5k 1o1,Ottawa,Ontario
cim386,U,4.0,8.0,APT. 587,977864.0,cimolai,SKICLUB,,F,3788 HOLMES RUE,06515,Vallejo,CT
Sal387,M,1.0,,,1163838.0,Salb,Marybeth,,,14497 FROSTWOOD BOULEVARD,80085,Iqaluit,RI
bru388,M,1.0,83.0,,69460.0,bruhl,Nawa,,f,20880 PALM UPPER,m5f 1u3,Lowell,TX
GAU389,D,3.0,43.0,,3599223.0,GAUDET,Lydie,,,5049 mills avenue,V6l 1w7,Rochester,Saskatchewan
LOB390,D,3.0,46.0,,1381885.0,LOBAUGH,candida,L,T,21180 TRAFALGAR WAY,35227,Salinas,CA
DAN391,M,5.0,14.0,,171313.0,DANBROOK,wieslaw,,m,4371 ASHFORD HOLLOW LANE,70501,Buffalo,MN
SAL392,M,0.0,72.0,,1373558.0,SALKINI,Joke,,m,21891 DEWEY STREET,M9f 1t5,Cincinnati,AK
Mar393,S,5.0,29.0,,2335796.0,Marx,MARY-MICHELLE,V,f,14835 westover boulevard,T5D 1M9,Memphis,KS
Bra394,M,1.0,51.0,,2494081.0,Bratten,Txp,P,m,6284 cordoba boulevard,64182,Chicago,PA
Koc395,M,4.0,81.0,,252245.0,Koch,BRIT,,m,10905 apollo west,79910,Mount Pearl,IA
Pla396,W,0.0,67.0,,3970725.0,Platthy,celestine,U,,14817 BAILEY BOULEVARD,07113,Palmdale,OH
mcc397,W,4.0,91.0,,2030035.0,mccuaig,amberly,,,22133 wesleyan way,38138,Grand Rapids,ND
Des398,M,4.0,43.0,,2227601.0,Despault,cayla,S,,10877 CENTURY CRESCENT,92155,Whitehorse,IN
NOR399,M,2.0,27.0,,1012111.0,NORWOOD,tonu,,,16354 SAND RUE,90772,Fort Wayne,CA
Paq400,W,,1.0,,1927066.0,Paquin,candace,,M,2533 WOLFE NORTH,V5c 1p9,Elizabeth,VT
Sfi401,M,4.0,91.0,,2530133.0,Sfiroudis,Zbignew,A,M,5128 BELLWOOD CRESCENT,95263,Fort Lauderdale,IN
Amo402,M,0.0,55.0,,2695189.0,Amouzgar,Ninnette,N,M,5680 powers drive,95260,Waco,KY
Say403,W,4.0,46.0,,392585.0,Sayegh,davita,,M,17774 applewood rue,14201,Buffalo,MN
ang404,U,3.0,62.0,,3170355.0,angus,Lilias,C,M,2777 durand crescent,V6w 1v2,Providence,NH
lig405,M,4.0,67.0,,57156.0,lighthall,CORILLA,,F,8096 northland road,60700,Chesapeake,GA
Sch406,,0.0,51.0,,237138.0,Schwab,Manuela,C,F,12880 whittington west,10209,Austin,WY
BRA407,U,5.0,49.0,,2960029.0,BRANNAN,Lawrence,,F,20917 carlingford crescent,t5c 1l7,Chattanooga,Ontario
Coa408,M,3.0,40.0,,2645718.0,Coallier,NUNTEL,N,,12397 ingersoll upper,36167,Vancouver,IA
NAR409,M,0.0,59.0,,2500380.0,NARAYANAN,RAMIZ,T,f,9818 PEARSON AVENUE,06710,Fort Worth,WY
cai410,S,5.0,83.0,,,caine,JORDAN,,,17991 chamberlin way,H5I 1Q9,Irving,MT
hol411,D,4.0,49.0,,823819.0,holdren,Tedra,,M,3561 hilltop lower,68508,Sterling Heights,WI
YED412,D,3.0,22.0,,1279474.0,YEDEMA,Carly,,m,15129 ROSEMAN UPPER,60634,Toronto,British Columbia
GIA413,U,3.0,16.0,,1723410.0,GIAMBERARDINO,sangman,,,16777 stanford avenue,64130,Great Falls,Quebec
TOO414,M,1.0,71.0,,3099344.0,TOOTHMAN,Sashenka,,M,11790 graves west,85044,Charlotte,OK
Sei415,M,1.0,84.0,,3268514.0,Seiple,Kenneth,,M,19931 runyan crescent,v6t 1u4,Fairbanks,WI
REN416,S,0.0,36.0,Apt. 250,3782981.0,RENDON,Kare,,M,3681 HOLLY KNOLL CRESCENT,19048,Fort Wayne,SD
Sax417,D,4.0,94.0,,103988.0,Saxena,lani,,,14290 BARBERRY RUE,60744,Little Rock,New Brunswick
des418,W,5.0,86.0,,2211238.0,deslauriers,herschel,,m,2648 miller street,23465,Glendale,NV
KUH419,S,5.0,,,1719692.0,KUHN,koen,,,6454 kiel upper,64144,Waterbury,MS
men420,S,5.0,44.0,,1068987.0,mencer,Idt,A,,18338 bailey park,S7d 1n4,Abilene,MT
Ado421,D,5.0,62.0,,3841340.0,Adolfie,Ashly,F,F,3624 shelter way,30303,Sherbrooke,NE
SHA422,M,3.0,31.0,apt. 68,3119163.0,SHAMES,Hadi,,m,12267 SPAULDING PARK,55177,Bismarck,Quebec
mcm423,M,,39.0,,428749.0,mcminn,ITALO,,,11538 KIMBERLEY BOULEVARD,10182,San Diego,British Columbia
ver424,S,1.0,32.0,Suite 162,2815691.0,vermette,NANCY,,F,13056 beatty way,19108,Honolulu,OK
Bur425,M,5.0,97.0,,,Burrowes,CANDACE,,,22787 UNIVERSITY CRESCENT,t6c 1k9,Baton Rouge,WY
kau426,M,2.0,84.0,,1842060.0,kauffeldt,mariaelena,C,f,17027 9TH ROAD,23278,Wichita,VA
mcc427,D,5.0,37.0,Apt. 486,798572.0,mcconnell,nathalie,W,f,3238 SKILLMAN COURT,M7o 1b1,Ontario,New Brunswick
Ube428,M,1.0,68.0,,1392742.0,Uberig,Tedda,P,M,22461 MORTON EAST,77001,St. Johns,MD
Sel429,,0.0,14.0,,408801.0,Selisker,olympie,O,m,21889 west court,m6u 1g8,Casper,OH
mai430,W,1.0,34.0,,3118464.0,maint,martha,,,10724 voss lower,85017,Paterson,RI
NIS431,U,4.0,52.0,,2876206.0,NISHITH,VALERIA,,f,13653 collier avenue,33131,Buffalo,LA
Hol432,M,3.0,98.0,,2351716.0,Holvey,GIANNA,,,10638 QUENTIN PARK,85012,Lansing,WI
log433,,4.0,20.0,,524711.0,loggins,rickey,,,4139 PACE LOWER,59406,West Valley,New Brunswick
Fra434,U,0.0,,,2574607.0,Frampton,jennine,,,6795 greenspoint street,V5d 1n1,Santa Clara,New Brunswick
str435,D,0.0,48.0,,545131.0,stronski,Jerome,,M,10117 college upper,33608,Wilmington,AK
pon436,U,3.0,14.0,,2543419.0,pon,ROBYN,O,f,21021 winifred south,V6e 1u2,North Las Vegas,NV
cro437,S,2.0,0.0,,3500291.0,crossley,Enver,,F,15330 PAYNE DRIVE,81014,Vallejo,TN
HAR438,W,0.0,70.0,,838235.0,HARTIN,Klarika,,,14675 kiel west,M4j 1o7,Fort Collins,RI
Mat439,D,3.0,47.0,,1330041.0,Materna,FIMA,B,M,408 johnson ferry avenue,E7n 1k3,Nashville,Manitoba
Shi440,M,0.0,55.0,,1893527.0,Shiell,Berget,J,,11141 waverly south,77058,Charlottetown,LA
LAN441,U,4.0,61.0,,1803737.0,LANOUE,PULAK,,,9645 hayden boulevard,95227,Austin,MT
Pas442,U,5.0,20.0,,3766589.0,Pastuszok,Syd,Q,,5395 trail lake lane,t6d 1j4,Riverside,AK
PRO443,M,4.0,67.0,,,PROBS,kaminsky,,,14359 commerce west,V6h 1s6,Montreal,Quebec
mar444,U,3.0,53.0,suite 169,,marks,JACKLYN,,m,14243 river place road,V6C 1V6,Las Cruces,TN
san445,W,5.0,90.0,,3980032.0,sanschagrin,KRYSTN,L,,13345 nautilus avenue,M5F 1U3,Scottsdale,MN
RUD446,M,0.0,46.0,,3241950.0,RUDDELL,Dhanvinder,,,14984 spaulding boulevard,78257,Chandler,MT
doy447,S,2.0,,,2433890.0,doyle,Cornelis,,,22189 south upper,96808,Orlando,MN
Wie448,S,3.0,16.0,,3625876.0,Wienert,JDEREK,,f,22089 pelican south,H2c 1u2,Anchorage,WV
Kie449,M,,46.0,,744412.0,Kiebel,Julita,,m,12804 graves north,37917,Hollywood,Saskatchewan
mor450,W,4.0,2.0,,234398.0,moroz,dorthea,B,f,926 nolan drive,35296,Moreno Valley,AR
Mas451,D,,68.0,,3576329.0,Massingale,Ulrica,,,19454 hilltop crescent,90258,Tucson,Ontario
tho452,U,0.0,17.0,,143729.0,thoms,KARIE,,,4801 spaulding park,90117,Modesto,VT
Sob453,S,1.0,91.0,,2710947.0,Sobiesiak,Eadie,,F,24674 windchime court,43604,Biloxi,KY
CAS454,S,4.0,62.0,,1054420.0,CASTRO-HERRERA,Kristen,,f,23168 roxboro way,A5d 1b1,Dallas,OK
Gab455,M,2.0,71.0,,604158.0,Gabriel,suzanna,,m,10168 crystal hills east,35816,Warwick,CO
SYL456,U,4.0,20.0,,304729.0,SYLVESTER,Gerrard,J,,13535 colby avenue,t5a 1y1,Chattanooga,Manitoba
Das457,M,,72.0,,2629774.0,Das,GEER,,,21292 eaton street,v6t 1t4,Orlando,CA
Chu458,U,0.0,45.0,,1539610.0,Chummun,XU,,,5208 ross lane,V6g 1r9,Manchester,WV
Pap459,D,3.0,38.0,,695204.0,Paperno,Jirina,P,F,7216 gates avenue,h5k 1q9,Inglewood,WI
skr460,U,1.0,14.0,,2061858.0,skruber,rafael,J,,22149 TOPPLE COURT,98164,Wilmington,ME
Mia461,D,0.0,23.0,,223131.0,Miao,jocelin,,,9689 oakmont drive,v6z 1v4,Aurora,WI
Jew462,M,4.0,,,267988.0,Jew,bambie,,,695 marcus crescent,T6c 1c7,Kitchener,NH
Dar463,U,0.0,62.0,,914656.0,Darcie,Alb,,M,5391 CLAY WEST,38128,Hollywood,DE
Net464,U,4.0,47.0,,138885.0,Netdbs,Swact,,,2637 payne lower,R3a 1n9,Ann Arbor,MS
HIC465,S,4.0,10.0,,3756665.0,HICKMAN-MIOTT,AYN,,,8096 northland road,99687,Victoria,AZ
Arc466,M,0.0,80.0,,1253224.0,Archibald,Chloe,,,9078 nealy lower,E7o 1l5,Kitchener,HI
Rud467,U,1.0,63.0,,3978208.0,Ruddle,LAURENE,,F,21477 warren park,77176,Bridgeport,NM
MOR468,M,3.0,15.0,,2610979.0,MORRIN,Natty,,,17129 kalani east,v6e 1u2,Inglewood,Newfoundland
ras469,M,4.0,74.0,,885854.0,rastelli,Annabal,,F,19336 boll drive,48153,Charleston,British Columbia
