AgencyID,NetWorth,OwnOrRentFlag,CreditRating,MiddleInitial,Country,Income,NumberCreditCards,City,AddressLine2,Employer,Age,AddressLine1,NumberChildren,FirstName,State,Phone,NumberCars,MaritalStatus
hlx7589,1827180.0,O,402.0,,United States of America,187282.0,10.0,Mesa,REHWDWEP,Humana,33.0,Wwonzdtvwkn,0.0,xuwgpsvzcpxtoerndtr,VA,1-040-217-2014,2.0,M
nyb7590,2070007.0,O,579.0,,United States of America,,3.0,New Haven,BLJWLBPCUELGOKEIUQCTSGDTXPVLCUAMBJJFTLWHGJCNDTMJCJEPURKGOZXHMEG,News Corp.,96.0,AMTOWGTCMDSRCOWJBLURSTPFEOLTMRUDWTJUPMTTWGTSBKOXNQXACYUSAJI,0.0,Hnnzpokbygacjjgybkskf,ND,1-101-684-2373,2.0,M
Ltt7591,,O,569.0,O,United States of America,,2.0,Indianapolis,DIMPFMEBDNHBCT,Torchmark,35.0,JKQKFZDAPNVCKIEOJKULQNJPYEBYRLWOWFZXHZSMKF,0.0,qsnivsknktiwjpqwnrlgftnmsrxkjc,ND,1-386-426-5849,2.0,
gsz7592,3596263.0,O,745.0,,United States of America,306946.0,9.0,Stockton,CPQPITTJFMZURCPKRDGFXKRGKAGZRVRHTVLTDGCNAIMRIQMUJMAFVYKPGZJTYUFXD,Rock-Tenn,40.0,cezvfwtftwlwfrgrpxtuejvrgucexe,4.0,pygsfvfpeofkdcugfvxdsqgmcgebfp,MS,1-598-816-0126,0.0,W
Kwp7593,3719999.0,U,320.0,,,99663.0,1.0,Louisville,DVYTEPWCABNSGPTLJEMPQLTEWM,AGCO,10.0,Urcuilobbdyrztgbkgfwrjoafyqwlsnqlutiopcrshmskuoyoiaciustxkpiqldsqgauuadcid,,Zgxsuo,WY,1-770-379-7700,0.0,D
AGM7594,3058439.0,R,591.0,D,United States of America,482013.0,4.0,Atlanta,SKLIUNERLPFHIHAPMJBTKQVRKTLDHCQIYPTSST,,59.0,Exfcwzfigvictunazlvftlzrsspibhlrzvtmgxaeusbvmesdsqxjl,4.0,ganifmdaqbltccwbqijtkypcetuq,MA,,2.0,M
Ocn7595,2592932.0,U,,u,United States of America,180476.0,10.0,Milwaukee,,United Stationers,70.0,Ctgihaqlm,0.0,IYCOMORWDFSEKN,AK,1-628-245-6238,1.0,M
Cmw7596,1471273.0,,417.0,,United States of America,285682.0,5.0,Fort Smith,qlgnszfowrbrkuurrmjrfnfaeulhneecv,McCormick,69.0,HCCVKARVRIVXRPTXNKGOUWWQGBAFONRLXIKHAEFCYDQKORIDLXEDTZDKYWVTRPPONNYIPNIKESRXJ,5.0,vdvdlfz,PA,1-813-787-2611,4.0,M
Dit7597,,R,338.0,V,United States of America,455032.0,8.0,Knoxville,VHIXZPOUQNTSSHSDGUCZRJUUTMIKLNWMJAVUWCMTVNSFTCYJK,National Life Group,96.0,hmzhflsjioddxmyfwldlmsctecjnwfphlpurcskbcobgltmcreqzwcgtk,5.0,Sbwymtnwzhffkwjczlsnvrtcv,MA,1-362-897-1162,0.0,M
Rmm7598,2410816.0,O,340.0,S,United States of America,356141.0,9.0,Idaho Falls,CVQRRGZCPZBNQTCNASXYSYWIUEJKLKHKBQZTGXQCFUDATGTJLZCATICUAJAHZLFG,Hasbro,9.0,Lsogsuqtirrbxtqcjiuqxanxtnopebdwrdeeuvwnw,,qjjwbffbgxilxyarhjwdvo,DC,1-952-919-4878,3.0,S
ekj7599,1059543.0,U,738.0,,Canada,165667.0,5.0,Jacksonville,svisticqsjulrudmbisfvfrpddlemifeirzxpdcflhevzsrddatdhpzcrtucukwlqng,Tupperware Brands,39.0,Uwusowhyhffxilandrietkdrsvvvlpzofvkawvxkvattcerugrirajtxaiacyr,3.0,JIXUQX,RI,1-145-214-8009,3.0,U
wcq7600,379282.0,O,597.0,A,United States of America,459767.0,7.0,Stockton,MIMWGPPF,Covance,31.0,Lfpgqfwbwpmiwcopvzwijjqtfffhktzfnftscpjoagausqdhxwqxaugejdiestvm,2.0,Eqrxuc,MA,1-328-944-9786,0.0,S
Klc7601,3271265.0,R,603.0,,United States of America,106459.0,4.0,Thousand Oaks,Xpannac,Interactive Brokers Group,64.0,RSSNUTWWLOKIHRRTPEAFTLBF,2.0,PDAXUXBMPOVTKJUR,Alberta,1-899-864-9421,2.0,M
Jrd7602,1530364.0,U,662.0,,,51021.0,5.0,Nashua,Pspmoftnashzvtfxfiuuzjpcvugdlvvezjgojjmvkgaqxqriw,SkyWest,38.0,Sachwqwddeyfxvagihsjxtcsibaejb,1.0,Adftxl,AR,1-877-997-8896,,D
GDQ7603,3731860.0,R,838.0,,United States of America,494931.0,0.0,Tallahassee,RUVLQHPKIECWUMXVAJLEIVCCDFYFEMUNTJAJ,Best Buy,47.0,Cufllhjlhxcfjgmkipgheftjjbidptdiypdgekdobmfjdtamkcrxnqjo,4.0,Gaksvvggpbleteofow,VA,1-750-900-0823,2.0,W
fnm7604,2488858.0,O,791.0,,United States of America,429859.0,9.0,Brownsville,Tgduloxjkccxdbsfdbssvgjtovxnpmmufkdwbhtgolrddejglsgeds,Sears Holdings,,Sbutxmtwkb,2.0,Ijstknxzfzsvqmy,OR,,5.0,M
Ymu7605,2301347.0,O,692.0,e,Canada,,7.0,Charlotte,Axjkrkrawohwcuinpapcyjweaijfinacyiwajxirccyh,Frontier Oil,76.0,Cbalccrxcihrvxlkggbuhwtfthdoqrnmgjnjotietwj,4.0,jvhwyzbcwdrrqmlbvpjwbohhemm,ID,1-347-704-7823,1.0,S
Pxj7606,1736571.0,O,673.0,R,,464086.0,8.0,Oakland,WONBQPUKDIDRBXJQPKRNCTWJZIQEVS,Automatic Data Processing,60.0,mnkidgiyajigobghpnkdvauwiubpjb,3.0,nhhjbqktsr,IA,1-228-976-2888,0.0,W
Rsd7607,2399483.0,O,331.0,M,Canada,207651.0,7.0,Fort Wayne,Mbkljdwjmcmljajvikytmadyqikaodunvvwefxnbvjquurcokfmbhtjirkox,,73.0,SJIOBZNSUAWIYMOBHPAHXYCZFFDWRJQHWWXUBACZQEAHXRRADOPNPTLSNPUKMR,,Lmhtjwddyqbzlxgv,TN,,3.0,U
Qqh7608,2982744.0,O,744.0,,United States of America,260418.0,2.0,Chula Vista,BPPKDY,Comerica,37.0,Fmrydeogisvvtrpsfonolelpnqcbkrr,,BXFLGQTJSJDQAUCXXJXWHTQU,Nova Scotia,1-760-429-1328,4.0,U
udq7609,1611011.0,U,446.0,Q,United States of America,,6.0,Peoria,eapjgyvomnplzitwttydublguuocfdcksfgxlvoziqblbgdr,Baldor Electric,50.0,Xhggtfwyslxvgeiuzjfxewcsweefq,1.0,Tlaihggmhfiuezhjgps,Ontario,1-253-879-8833,5.0,M
Ghl7610,2999167.0,O,,M,Canada,316963.0,0.0,Lexington,Nbhshnkkfusbintuaomfozzlzlrqvcnszantpkgtdkpeezeygucvpain,Commercial Metals,0.0,,4.0,DSRXJZKFJTIVXLBAX,MD,1-401-256-3483,0.0,M
mtk7611,,O,,,Canada,84046.0,,Salem,Xuqmcmxaigbk,,,PGNOPPCDMGALPXCUTMSWMPCBAEXDPEWWNELVBMEHMLQWFXJFPBV,,Annsrbdzywmpqvigpn,AR,1-175-910-8245,5.0,W
QIY7612,3307491.0,O,723.0,,United States of America,368990.0,9.0,San Jose,cjnjhkatetnmjfhafbopqgnqxuyyigzhvcscq,Molina Healthcare,,Scrrpeqjhflhjodeislwrkogtusekfhgavxyzkxucsswbsfvyarheuoxubvpbrqnikgtnojhrzqd,3.0,Mrawpcvb,Saskatchewan,1-565-191-3419,0.0,M
Ohz7613,2057260.0,O,348.0,,Canada,124382.0,2.0,Kansas City,HBKYXCKDWMWYBLFBULAVFJRDDWSJVEIRZWMRPJI,Plains All American Pipeline,81.0,ocaoqaoavswoepexbshcfxlebpktrvxcailmkgrubpkhnn,0.0,yociu,OH,1-921-688-5401,2.0,S
djg7614,53179.0,O,666.0,,United States of America,9263.0,,Windsor,EECYCMJAJGNQBRSKW,Agilent Technologies,52.0,Gvdteormavfflajkedaclod,0.0,DQNVNWPYSMLDGXJVBUHUKDLRSLN,VA,1-925-155-0170,2.0,M
Iad7615,690086.0,U,,,United States of America,334181.0,3.0,Chicago,Gzqqapoggafoymlrsdrpgoprvegwwopsfzocffghlyukaydviarcohmehmyeirotvnrvtpi,AutoZone,68.0,FVYNANAYSWPPSTXKNOKMZMLZOIBIQTBNDJJPEXEQCMANKXOFXEPJSLXVHO,4.0,wfnjfn,ID,1-185-691-2951,2.0,M
EMG7616,2025465.0,R,844.0,H,United States of America,314001.0,8.0,Evansville,hgandkyzsnb,,,Idxmryfqfxjwygiupsvahogtgmfblkxthoqfgrdeuchamwhdjpupmcclxwkppzpt,1.0,WWWEN,WI,1-067-518-3854,0.0,M
Hjn7617,695307.0,O,766.0,,Canada,168309.0,8.0,Honolulu,Zdhvqoatgrajtuxyjelccetgjoccpfpsixd,Universal Health Services,36.0,Gqewktqrrjfbnpatabopksiemhbecyoadkxaldjzkcxdnfyissksjcswkezsvqqodaybteddmn,4.0,Krjcfgq,MS,1-188-554-1671,1.0,M
CYP7618,3238398.0,O,521.0,D,United States of America,322765.0,10.0,Cleveland,Qjlhsxmeblxszguipqhysmeugvxjfbogsljhnkjbyzofkptcvjsxjzk,Time Warner,31.0,wqthjtgarfuteltgcckdynvrfpiuivsimldzlpf,4.0,Fxmpengjsaf,OK,1-168-215-2223,2.0,M
KPN7619,1213578.0,O,306.0,h,United States of America,311253.0,7.0,Livonia,QTWXYHMLBYQ,Sealed Air,55.0,HITOZAEKDUJCXSKBHPQYZQSMKSTJXLVHU,5.0,Eobtk,GA,1-228-022-3056,1.0,W
Vbi7620,103708.0,R,411.0,x,United States of America,140296.0,9.0,Little Rock,SDEAIMDWRSKXTFCPHWF,Sprint Nextel,66.0,Blsmawjjdmdamrhqyqgzmbkfa,5.0,Abahrdfcbtscoblhaovnjkbx,TN,1-926-766-1124,5.0,W
ehb7621,1086081.0,O,,,United States of America,439984.0,3.0,Halifax,Hvihqkuiruvwtepybhnojenudorriouchghugcvjufnkzunbsrmtbcrmps,,22.0,Stofpzwyhkpmuq,5.0,bhephgijqbu,SC,1-538-797-1948,1.0,M
TMQ7622,1349626.0,O,702.0,C,United States of America,454011.0,8.0,Peoria,DDYEJXZYQIMFMUBLREEDFORHJSISHQDDZPBMPYHNYWIFJDDOUOLVPBXWANDWWB,Quiksilver,51.0,LPPSVGKGAUQESCWZEDIMRDWXUAJHNNYZUGVANEOPQEJGBKDNSTJEXOJSJQJXLLZRREKKD,0.0,KECNVVPGTOXHIGOUAWLHU,AR,1-627-234-0841,5.0,U
Lsb7623,1083092.0,R,842.0,y,United States of America,191541.0,1.0,San Jose,qujdhroylacrccrmzujxxqlnymrouggufjybwwsykhsvmex,Valspar,26.0,,5.0,xppmtvztaifqynlbmofxonnus,MT,1-876-492-0782,1.0,S
Dpz7624,1662799.0,R,528.0,u,United States of America,,0.0,Charlotte,Lhwkvadxwcjobcggyuighvqlcm,Timken,100.0,Twfsibyhrvrnvcygkdiwyokzoikvjbawfwpiachehbzcinnvdgevmbuozxru,1.0,kzntoukktuqqfuyeo,WY,1-436-946-7319,2.0,U
Zuj7625,3548540.0,R,300.0,,United States of America,,5.0,Hilo,,,13.0,cnckvldjedzgdqhy,3.0,TDRLAQZARCGRAMDDMCWP,WY,1-281-780-2897,3.0,W
Jqk7626,881414.0,O,752.0,,United States of America,269215.0,7.0,Yonkers,zbukjmmufvsxqdpushkgyleznwdgfdwkdhfzdfvlhvhzyxozyghmfggpnvsvwbx,Occidental Petroleum,11.0,,1.0,shbaeyxyrjfietruntrdeyqkc,WV,1-421-286-4139,2.0,S
ijb7627,1712200.0,O,303.0,,Canada,193126.0,0.0,Modesto,Alukohji,,62.0,VITKCZSDQUXZTMLICIBDHMBKLDLCTRVNDXMCHYEHGKHEVTWIYGOYVVMGCSUTKYDEVACOBPWCJYA,4.0,Zururxrihusergiba,CA,1-908-354-2709,0.0,M
NMO7628,847446.0,O,418.0,U,United States of America,462618.0,10.0,Louisville,qinotwpokaozfdzpohccxuavdpaxwdlmtmjadfltnjmhwgrdejicmcfnlubhbyllemdfach,Massey Energy,13.0,qehomraquwxrkb,5.0,QZLCPVRKZMTENMREVZT,Alberta,1-466-560-2530,3.0,M
Tef7629,344294.0,O,667.0,,United States of America,212026.0,4.0,Eugene,FBWQRQEOCZGLOVVDOASBUQUXZBVEIKKQRXKCOLNRDAEZDUWIIIHUPMQPB,Weyerhaeuser,23.0,pqcvwpsrvpzvqbvhsmxgvaigjfvoqwnjrzcpnlwqcqhzedfjoqpahrugzhperwh,3.0,dvbflygvxrizbclmqwoajkvnzoufc,New Brunswick,1-578-686-8082,3.0,W
Sdj7630,1534879.0,U,441.0,Z,United States of America,371024.0,7.0,Buffalo,Kxxipkohacffav,National Fuel Gas,51.0,Vhixcyutfffwnvhjcajyuzaqshhtpkcdxkxayylwdfdvwdqejppkxhwfe,4.0,mtnubdnrdoivcuqmapqhtvzkixw,British Columbia,1-166-077-1436,1.0,D
Pbr7631,3897101.0,O,471.0,,United States of America,235810.0,0.0,Santa Fe,Qiuvitslpgrugyhfepyhqpkepxoakfdvujxvlwdzbrdqkspjgjwaxyoqtmumrognloxfgllgtbwijnof,Pep Boys,2.0,kxnhxkeruywqzmkpbwatzrjybxepmuyrnmxtcjblsbdaewnizpa,2.0,Nzljqsbgutsixlosfedpmlzl,DE,1-535-320-1881,3.0,U
Ice7632,3064442.0,O,701.0,,United States of America,347270.0,9.0,Springfield,onxyyslcmbyxpfjuykowqpwqi,Neiman Marcus,,Kobkgkfebuucmenkiwfomkpzvbqksljtanzpffqcbmerezuplwjemxtcbgfijlplqkbvt,,Ealrdsynhtadihmsl,CT,1-633-495-6478,2.0,W
ZWG7633,2016524.0,R,323.0,,United States of America,399212.0,1.0,Anchorage,Wkxlmnutvtbidibsrfiukggzvzdvudlsqtqoeebfxdwoljaovnqwtpfbxqltfivgy,BlackRock,82.0,TAIWTM,2.0,xfjdwfentojva,Quebec,1-398-680-0278,5.0,D
Evw7634,37745.0,O,846.0,,United States of America,439561.0,10.0,Winnipeg,MXUDWCEFTAOMQPNNQJDWEAHPTNIEPUJTQFGLYLHYBIJTRKBWERWKLGDWLBP,McGraw-Hill,94.0,Twqwqcihxcqtsikjrbkpdkcjvilxxwufcseemmxkpaevfnnugdvcqakfvfskapafcnvyd,5.0,Zvowaelneuhpxzphpvtgvfz,NJ,1-185-976-7770,4.0,M
Lhl7635,503752.0,O,850.0,c,United States of America,29980.0,8.0,Waco,Krdmgygwnziumjdtybwyw,Family Dollar Stores,16.0,Wvsmbbadsaukihzirleqmihmfjfafpipekvdkefyphameghcopkjeesgzzrbcermehabkebgrek,4.0,fmdcjzjekrwrirumyvfuqnnkxzr,MN,1-490-238-8219,3.0,M
LYB7636,2115180.0,U,,N,United States of America,28693.0,,Stockton,JTLEWNNBVYPWFKNPYKCXCZDTNCGWXYQCIDBURDHPBHUDIRREIPIIWURQNJPCMCOXKDIHAMXJO,Teleflex,43.0,gftdszadvqouvqfmwwscgcdqwrqbpwtnqurrsyiwhkcvhuocznwtwvy,5.0,Ohetzpmilrphnhnasiisaypdl,NE,1-891-741-2112,2.0,M
Ijb7637,839222.0,O,564.0,x,Canada,106794.0,3.0,Boston,xauoqrsloepjaonxzrenuzjnuvdmormautvsxrsssues,,76.0,Phqspowfoiqmszxy,2.0,VAUWGMVOILXNGKB,VA,1-849-918-0984,1.0,M
Zhf7638,1851334.0,O,558.0,,United States of America,340598.0,4.0,Memphis,Qkooarftocvmdpflbfdukodamzupzeoefxdaprmvotwoihofsraorlctgmjewbdafubkew,Imation,0.0,XDPEFDQIMFNMCO,5.0,Tnwgmuvaaqmxskkyqnvrmnmul,PA,1-426-168-3142,3.0,S
PYU7639,1348251.0,O,417.0,r,United States of America,490597.0,0.0,Sydney,Bfntmkesgyjkjrgttbtdncoumqhmnxy,PPL,33.0,FSSAAXLAMAPBOMTNUFG,,mtovrkjvtfkennjujgpegknnck,WV,1-757-910-8931,1.0,U
Iku7640,2722392.0,O,487.0,F,Canada,499685.0,6.0,Shreveport,,Smithfield Foods,62.0,AKWOIATLDDKU,2.0,Lwxdv,WY,1-468-325-0119,2.0,U
HBZ7641,1785161.0,O,639.0,,United States of America,62285.0,9.0,Modesto,Bnbfbxvqxtngv,Macy's,8.0,Awzdulnpokgxmcpktscqulqpvxabgunakhqq,0.0,Ftvuzjdzocqmcoxvrbqcna,MN,1-383-310-7894,2.0,M
Pco7642,2823578.0,O,625.0,,United States of America,320885.0,3.0,Hull,BYTRQAUTQWENJWAKLFVQEHKDYJALLKWO,Torchmark,4.0,VANVGDDSYEK,5.0,Hnbgeuii,VT,1-353-727-2029,5.0,U
Ybv7643,2123972.0,O,,,United States of America,184669.0,1.0,Yonkers,XDXUKYODQUUHZQCBQEZZQCMWQMQBUUEJTNSZIBPMEPLOP,Herman Miller,39.0,TVTDULLNHUZPDNEEKSXEGPXDNE,3.0,Fykbowmpxpbb,WV,1-028-849-5461,5.0,D
Rim7644,112782.0,R,,F,United States of America,126989.0,3.0,Atlanta,nkftfznscqodxukjlmjmztlnhvcaaxmcagvke,Kindred Healthcare,90.0,phbmzmktzmjbzbkqsvgsvojcoukqnfkdnyszoeqyprkqroesnbjv,0.0,Ruagwhiorgizpmbphjerywjrr,IN,1-480-785-4021,0.0,S
gnf7645,248311.0,,460.0,,Canada,48144.0,3.0,Hayward,Qydqhbagvjtuivmefsuswajpijxzrnjxehoevanlkivlnnfncirniymupsrolidbsqjovm,Arch Coal,7.0,HWAWSSEUGGKEXQDESYXFHWZ,4.0,teldp,MS,1-443-132-4138,1.0,M
Wxp7646,3719851.0,O,793.0,C,United States of America,377787.0,8.0,Savannah,Mbxglsrssswfglfkjrjmedkyvtchipxrc,Whirlpool,95.0,Tbgfcjvdnlvfdbsflxuslzugybolmyrvhvnmxmsmbjqjbzyhchsimsksjsmefqpcmz,4.0,Tmhxnpfgyifx,CO,1-143-020-1234,5.0,
Dxh7647,1920385.0,O,821.0,N,Canada,323782.0,8.0,Fullerton,Fincpjxbqwdfuluknajcaxdhgnkkcwwbfrdfbrqfqqsvmkhnw,Arrow Electronics,59.0,,5.0,Fpchjcvsrkakkqqsojokdrg,PA,1-475-304-3486,5.0,U
Aqo7648,576903.0,O,,,United States of America,31880.0,6.0,Overland Park,Ujullatqqlqdeavpcpzhhoscdnspvktckvmdjhdniiqn,Rock-Tenn,13.0,NASLRGJGXPDOGNJSHNLNGBCXJVO,2.0,Heiehcgec,DE,1-677-882-6792,3.0,S
fen7649,1855037.0,O,643.0,s,United States of America,390190.0,8.0,Alexandria,Eymghd,R.H. Donnelley,58.0,Qehqgkzddwjunisyacybbnmrmkunpfvrnhfizwrrzbtgfgphxpoonkwajc,3.0,sgapkfrztiyyayezulvi,Prince Edward Island,1-151-067-7411,5.0,D
CMQ7650,2954046.0,O,817.0,,Canada,413821.0,2.0,Fort Collins,ZCSEIEDDDMOVRBHWWTUUMAROGAJCSMTYNASUNDOIDTZDWBVQQJBOMANTK,Pall,67.0,Wxsvopaiebzotntohnhbnlweijvcpcixjlldrgjwkkejcj,1.0,Nohjtayoycptngwoitqzhmuf,TN,1-645-553-4591,4.0,U
Yhb7651,952096.0,O,702.0,,United States of America,301451.0,10.0,Santa Fe,Vqdxskijczxliokh,Burlington Coat Factory,68.0,bwkeulfgsowudelmesxzkmxymtsophjwhtgpfexigpkxyptnpyxrnkomowwfgwmynrvpawzb,2.0,QIGFYQTIPFYCR,CA,1-670-793-5351,1.0,
mbw7652,3382998.0,O,409.0,L,United States of America,5888.0,2.0,Simi Valley,Fclwsu,Forest Laboratories,17.0,efpvvudpddvgaljtnjmshztaeqltzbxxfmwuittcrmivhiqnsqilvepxowxtkjxtpivw,0.0,evwjgjrsttnkbmhmmrswodkvwdqo,TN,1-049-843-6473,1.0,D
xas7653,3772196.0,O,617.0,Y,United States of America,254404.0,6.0,Mesa,HEAVOVI,Moody's,44.0,Gicehrtxtlvwiewgl,2.0,SMOQFUQUOWABMRDKJPFC,FL,1-739-185-6579,2.0,
MKM7654,3180080.0,O,,,United States of America,290984.0,5.0,Simi Valley,Nuvildisqwrretporbklkkkuesaaenmfetzsxnsoengrbvzglsybgklzmkxvvelaj,Fidelity National Financial,16.0,cveuptzbcwxicceqqmqsqgfvhykw,0.0,Jzwgkirmjeznhbniytvkxnhhar,TN,1-215-295-5893,3.0,M
Jgi7655,3971412.0,O,756.0,,United States of America,441847.0,,Charlotte,IMGLHWOQKASFDAROMYAMOPHMPBIOPSREIGWHGKFXOLVFEIKPZTCAHLBCNCB,Amphenol,27.0,Kqosfw,5.0,IMPCDEPQTVPBRBNJNLWAPSYUW,OR,,5.0,M
Mwv7656,1488210.0,R,484.0,,United States of America,373240.0,5.0,St. Petersburg,Qyixsrnjoebdnlfllhogyogxucqdulld,Int. Business Machines,59.0,Alalqiofkazuxcrdgdkvvxnjjvlnfprosowqemufpnlbblbhnnkubuos,4.0,Ewwyolurheysjpusipgrmydspux,ME,1-515-341-8405,2.0,D
YOY7657,2621373.0,O,589.0,,United States of America,461444.0,9.0,Washington,Ejtyvddwcwvmcqmbccdfdubrnjdkbdadbqlphphwpbrtvumnnmfhyqwakqipo,Int. Flavors & Fragrances,8.0,Gqvfapurdsetypjkkcceahfodyn,4.0,Indhpnqswpoplupdlejxhjm,SC,1-249-978-7278,1.0,S
Gja7658,1021949.0,O,380.0,,United States of America,255072.0,0.0,Tallahassee,Ukwllcghntgqugnsgvuipavrllepqrfbbf,Gilead Sciences,98.0,OEEJIPIAMAKDAWOYUMBPPMQMFSSRQFLISJWATRWGNIZKEQBDEIH,4.0,Dahur,Ontario,1-471-716-6210,1.0,S
rcx7659,2444319.0,R,541.0,E,United States of America,255019.0,10.0,Mesa,njrfpmvtptmizvafxeryrnxywmkqmfdouwwnykwojclyoqrgvqgiowxysc,United Rentals,35.0,cmyrakyntzvrxbwjxthpjcpsdkhktqnjqghaivnwel,1.0,JLZXMAOFICNNT,GA,,1.0,S
IPA7660,362567.0,,474.0,V,Canada,330718.0,7.0,Portland,BPENSONZGIJMQPDRWDCT,Convergys,57.0,wnasusgubpolystujfhpnewgephvoybwmtocbxktwgh,,Rvrfuknkgeyb,VA,1-982-617-1421,1.0,M
rbj7661,462234.0,O,685.0,b,United States of America,245130.0,4.0,Las Vegas,Heurrztnsuomwaqkjnhwctjjqeekmqiztwwsjnddugdnhjfufvqgsqhppdhpomfypdpxsv,Mueller Water Products,69.0,WSKYHRCGGHSPINYLUNNDCJPV,1.0,Ruihhbkdjniajgrvwos,KY,1-068-568-6056,2.0,
ebw7662,3936622.0,R,363.0,U,United States of America,19691.0,10.0,Sudbury,PHDGPCMZMTFIABDCHWTKJMFZGITTJBEINIOTRGSDQV,Shaw Group,33.0,YAWXQBXZPDDAABNXGBSNYTIUCDJWZZRTSGNDQABOTVZORUAKQEQVFJVUYLSFKHXJCWZIFWCVR,3.0,Gkirgeljoajnkshohjinbooco,SC,,4.0,M
SQY7663,2116904.0,O,605.0,,United States of America,13490.0,9.0,Sunnyvale,lxoewulytrayksjjeixgmlwiuwfjhuegvdbgsuermwkz,Energy Future Holdings,33.0,BVGWFVTBYBIRDMELYIMOPNSCZAAWESPOWEFIWBLMPRMEQUVPUPFZU,1.0,cgqpaxicnbhaaufmao,NC,1-772-155-4468,1.0,M
nqw7664,63883.0,,394.0,i,United States of America,90333.0,6.0,Birmingham,IMQKDBOQQNUCBFYZXMVDENONHFIIOEXPTSFBYCEIFRTHPJQEVLILNNSWOG,PHH,1.0,GXDPHMVQYGMVNKXOGSIPAOWQHIXGFMFJSCIUIQHGJIMUWHBVV,4.0,beidygiakhaztngnhqsrjhxs,KS,1-551-833-6226,4.0,W
Fyz7665,2747738.0,R,812.0,,Canada,210200.0,6.0,Orlando,ngmzxncjzvginqaixudbhgjqkwoxqjycqrefnmqcdrisoqfbknkmnmsrdhwgmqykyj,Simon Property Group,19.0,uezrarapf,2.0,XXILDDNLYSINLOGZNXHQKGLMEAR,MO,1-894-068-7775,0.0,U
Hds7666,938329.0,R,688.0,J,United States of America,195318.0,3.0,Albuquerque,Jtiwqtllu,World Fuel Services,63.0,decxgrglzbzjowqrkgmsqkwajqotkwsxrayznrpwhmxcgtfewbpbqhihjufnsefsjtacgwtotoxaupr,3.0,MLHCHSATXNEQIRSMEHAM,OK,,3.0,M
ksz7667,976093.0,O,808.0,s,United States of America,486627.0,9.0,Nashville,,Andersons,27.0,Iuhkirrztibynuvducmelhfrbpybbfmtgalxtlknxkfyidojymbpxqznfggzcnrsdokjssi,5.0,Qqgzzbefkm,LA,1-942-682-4165,5.0,M
Wzm7668,2031908.0,O,492.0,,United States of America,142918.0,1.0,Akron,Vwhjqdpbsxgifvj,L-3 Communications,12.0,zrrfyhpzqiymphjujdoiszfbaqoxorghbfndjyingmjvadtsvmvhnuspwkxewwmmmlvp,4.0,qdjedjylsojhngornkkgmozdbb,Saskatchewan,,,
Xna7669,660066.0,O,734.0,N,United States of America,243364.0,6.0,Lubbock,PQRUFVKVMHAPJWFNTXVCPZTFOUGXJMKYVMFSIGYDUORCRJMI,CACI International,26.0,xznxzmzinjddcepuvomccimcwdxo,3.0,Vszkppbmlhgmjgeiss,KY,1-316-836-0322,4.0,D
ugr7670,2777991.0,O,579.0,,United States of America,208343.0,7.0,St. Paul,Rbtvdcuzrdgkwxgntknutxckwnytguygdyjwrejuia,M&T Bank Corp.,2.0,AGXVRFOCGTMSAVBSNEAIVBAZPJKXRM,5.0,Yizitnh,NH,1-746-466-6593,1.0,M
Qao7671,3148815.0,U,410.0,a,United States of America,26787.0,10.0,Columbus,Oivxztihdxtiymll,Family Dollar Stores,34.0,Qekhyklpmssrqsvkxvdpgivkatwqwhwntnjmzbtvo,4.0,Jkrhfalisxualvrritesxm,NM,1-306-508-0916,0.0,M
MXH7672,3714775.0,O,743.0,G,United States of America,190609.0,7.0,Abilene,GRBTZCPWVAXIEDLFBP,Medco Health Solutions,86.0,Jzjclobnqehedjrffawkrmwpcbwywwxufdboleolvlkipjydnzabpapvuthrazvytlbbwth,4.0,Hfhsubkrpir,NE,1-049-405-9872,0.0,D
KQU7673,2203195.0,O,431.0,J,United States of America,,9.0,Biloxi,yrwbeeazafrlhgevuujdmoayhrrtit,Crosstex Energy,47.0,Rooofgqlzfvudadruvebqrucpvrhuquomygilwn,,Htbblpuiuynkio,New Brunswick,1-539-901-1797,1.0,M
bxn7674,3708645.0,O,805.0,,United States of America,,4.0,Cincinnati,ZYKFEACHPDHBFUOBGEOFPMZYSKWZGKCJSWSGUIKGNFYQDUNHKQRFLSOIDNGOQGSZBYFATGDAFXXALXTR,Reynolds American,73.0,Ijjqsttsjysflovsamehtpsnbgwderdiqpwcucsqkpjbreipamsfmjkxf,0.0,odfxd,MD,1-976-507-8347,0.0,M
Opu7675,2954852.0,O,688.0,,United States of America,453308.0,9.0,Tulsa,KRQPTUJPRRCYHLEFKBCWUOAXGKRYBUTSHGOFAQEMQCWGXIWW,PolyOne,83.0,Awyuevmvxemjnmmdqjmacpxkegcbqhripfnkyrseahdxdsjbbo,0.0,Znewofyktnzry,WV,1-902-376-9596,1.0,U
Ceo7676,2421534.0,O,483.0,,United States of America,251108.0,1.0,Oakland,Gctrmgbnlmfrattklbjkwupgkxtscugwoybzjiqavnuiogkphnmoncsdbgcympwkqtukzmqxhyjtp,"Toys ""R"" Us",99.0,Nnjpkrnygejcbycxkpxilkxagoihwhzkbwz,,obgrwipkwotv,MA,1-532-161-3458,1.0,D
