LastName,Country,Income,CreditRating,Gender,NumberCars,MaritalStatus,State,Age,NumberCreditCards,AddressLine1,City,Phone,NumberChildren,AddressLine2,Employer,PostalCode,MiddleInitial,AgencyID,FirstName,OwnOrRentFlag,NetWorth
lawlis,United States of America,20397.0,,m,1.0,U,MD,76.0,2.0,20025 routh crescent,Costa Mesa,1-267-357-1943,1.0,,Bemis,v6n 1v9,L,law141,Otha,O,3810365.0
Beebe,United States of America,463094.0,664.0,m,2.0,U,New Brunswick,5.0,6.0,4144 LAKE PARK LANE,Houston,1-602-756-7919,2.0,Suite 397,Securian Financial Group,83702,D,Bee142,Rodie,O,2641938.0
schlange,United States of America,331900.0,789.0,m,4.0,U,HI,65.0,7.0,3375 sakowitz lane,Bakersfield,1-793-864-7010,1.0,,Ford Motor,80125,,sch143,DULCE,O,3857323.0
Witchlow,United States of America,8421.0,803.0,,5.0,S,ND,94.0,0.0,7255 berry way,Chesapeake,1-637-020-2921,0.0,,ConAgra Foods,M5G 1Y7,,Wit144,Win,U,1636212.0
MEREDITH,United States of America,35780.0,720.0,F,4.0,M,Nova Scotia,95.0,3.0,3131 WATHAN SOUTH,Sandy,1-428-797-6325,4.0,,Charter Communications,80213,Q,MER145,Roselin,,2999082.0
bialkenius,United States of America,139897.0,839.0,m,1.0,M,ME,28.0,4.0,18440 RYAN NORTH,Lewiston,1-011-549-5618,0.0,,Calpine,60737,,bia146,Malanie,R,2280820.0
Swiat,United States of America,414119.0,621.0,m,4.0,D,Alberta,76.0,0.0,13222 glen loch road,Elizabeth,1-993-255-5481,1.0,SUITE 464,Crane,90510,P,Swi147,TARYN,O,1050866.0
bullinger,United States of America,234035.0,628.0,,5.0,D,VT,81.0,3.0,7889 MURRAY WAY,Sudbury,1-487-749-4448,4.0,,Textron,92882,,bul148,MALENA,O,
TYRRELL,Canada,144405.0,813.0,F,3.0,W,DE,38.0,6.0,7527 whale drive,Austin,1-192-352-2184,5.0,,Idearc,98121,,TYR149,Dorie,O,603001.0
Fyfe,United States of America,55441.0,367.0,,5.0,W,MA,25.0,3.0,17788 eagle trace park,Salinas,1-293-442-4224,3.0,,Cabela's,H2e 1x9,,Fyf150,Liese,R,3368239.0
Sicard,United States of America,392869.0,807.0,,4.0,D,CA,0.0,10.0,7661 GRANT WAY,Peoria,1-078-502-6700,2.0,,EOG Resources,23503,,Sic151,tele,O,1042629.0
CASTEN,United States of America,402416.0,501.0,F,3.0,U,Manitoba,61.0,8.0,4806 crystal hills street,Sydney,1-430-909-3001,4.0,,,40208,,CAS152,astra,O,1948746.0
Choy,United States of America,89984.0,490.0,,0.0,U,TN,3.0,10.0,4211 WILLS NORTH,San Antonio,1-392-455-0895,2.0,,Burlington Coat Factory,75201,S,Cho153,marnia,O,3113862.0
CHACKO,United States of America,395773.0,321.0,,2.0,W,FL,77.0,3.0,7524 linberg north,Oklahoma City,1-273-921-9787,3.0,,Southwest Airlines,93852,,CHA154,AMY,O,2777290.0
beil,United States of America,126662.0,,f,1.0,U,CA,8.0,6.0,14266 lemming south,Miami,1-012-993-4538,0.0,,RPM International,32312,E,bei155,HAMILTON,R,2210073.0
Eleftheriou,United States of America,132008.0,446.0,m,4.0,U,CO,34.0,7.0,1427 ADDAX LANE,Yonkers,1-890-859-4211,1.0,,Amazon.com,90059,J,Ele156,Kuldip,O,1999684.0
o'grady,United States of America,417218.0,428.0,F,5.0,M,Saskatchewan,15.0,2.0,1625 fernando court,Columbia,1-080-032-3031,5.0,,Neiman Marcus,77006,,o'g157,krystalle,O,2119678.0
Katchmar,United States of America,360063.0,423.0,,0.0,S,UT,66.0,5.0,335 floresta north,Lubbock,1-561-620-7173,0.0,,Goldman Sachs Group,23224,,Kat158,Stella,O,169808.0
Luin,United States of America,100516.0,499.0,,5.0,U,ME,55.0,6.0,22806 garson east,Chattanooga,1-017-439-0362,4.0,,Boeing,10055,O,Lui159,Marie-josee,O,1072732.0
Klavkalns,United States of America,16814.0,342.0,f,1.0,S,NH,8.0,7.0,5524 vermack street,Fargo,1-248-539-6621,1.0,,United Refining,35830,,Kla160,Nashib,O,2261442.0
Brunsting,United States of America,,632.0,,1.0,M,VA,7.0,1.0,18105 electra street,Omaha,1-611-789-5569,3.0,,D.R. Horton,v6m 1s9,Z,Bru161,Annette,U,2234368.0
Apter,United States of America,315962.0,525.0,,3.0,M,TX,97.0,6.0,719 holman court,Yonkers,1-023-151-8130,1.0,,Jarden,22304,Q,Apt162,LENA,O,575288.0
schuette,United States of America,299268.0,371.0,f,5.0,M,Saskatchewan,95.0,9.0,23553 MEMORIAL RUE,Spokane,1-005-574-3523,1.0,,Systemax,06101,,sch163,Christian,R,1102479.0
Lanava,United States of America,301490.0,699.0,,1.0,U,NH,92.0,4.0,16759 park avenue,Tulsa,1-550-487-1571,3.0,,Marriott International,78756,,Lan164,Morrie,O,2995388.0
Fusca,United States of America,36052.0,435.0,F,3.0,M,VA,17.0,8.0,12296 WILLIAMS LOWER,Garden Grove,1-280-494-1415,2.0,,Expeditors International,93003,,Fus165,LYMAN,O,1147193.0
Nevardauskis,United States of America,437483.0,512.0,F,1.0,U,IA,81.0,2.0,9625 ALLEN BOULEVARD,Fort Lauderdale,1-803-438-4141,4.0,,Great Plains Energy,T5D 1P2,R,Nev166,REUBEN,U,1136540.0
SHACKLEFORD,Canada,152971.0,552.0,f,5.0,M,NC,13.0,6.0,10340 jarvis road,Philadelphia,1-566-299-2351,,,Danaher,10108,,SHA167,Hermon,O,1677669.0
Sauck,Canada,449495.0,,,0.0,M,NH,78.0,8.0,13143 goodwin lane,Sydney,1-586-363-4189,2.0,,,t5c 1l3,P,Sau168,Paqs,O,2160706.0
frischknecht,United States of America,349827.0,687.0,,4.0,M,AL,78.0,5.0,7160 BEATTY RUE,Waterbury,1-505-124-9029,1.0,,Watson Wyatt Worldwide,M5B 1Z8,,fri169,GAETAN,O,2525665.0
fernandez,United States of America,9562.0,433.0,,3.0,M,British Columbia,85.0,0.0,22679 chimney rock west,Tacoma,1-897-996-9812,1.0,,Yahoo,V6H 1W2,O,fer170,leese,R,3517622.0
LANDERS,United States of America,24514.0,746.0,M,1.0,U,MD,68.0,7.0,6769 pasadena upper,Charlottetown,1-922-919-5858,2.0,,Convergys,90308,,LAN171,Amelie,,
Bhasin,Canada,407985.0,405.0,,0.0,M,IA,1.0,9.0,20622 MCAFEE COURT,Independence,1-326-572-2988,0.0,,Celanese,M5e 1y2,,Bha172,TAMRA,R,97675.0
Jordan,United States of America,,805.0,M,5.0,M,ND,83.0,,10526 LINWOOD LANE,Escondido,1-076-972-4311,5.0,,Dana Holding,80029,,Jor173,bang,O,
KNUDSEN,United States of America,257897.0,819.0,F,4.0,M,NY,78.0,5.0,21088 vessey crescent,Lansing,1-341-595-8408,4.0,,XTO Energy,30350,,KNU174,HILDEGARDE,O,3569070.0
Hamelin,United States of America,261143.0,648.0,F,0.0,M,OR,,0.0,10884 ryan avenue,Anaheim,,5.0,,Alliance Data Systems,97240,,Ham175,Carmody,O,1507616.0
MAUER,United States of America,110615.0,401.0,,5.0,U,MO,5.0,10.0,1481 gale court,Glendale,1-536-952-5040,5.0,,Franklin Resources,R3A 1M1,,MAU176,Dareen,R,514151.0
Rezansoff,United States of America,407799.0,484.0,F,2.0,U,CT,43.0,8.0,18390 martins east,Chula Vista,1-663-917-0422,0.0,Apt. 426,Fidelity National Financial,73172,,Rez177,WEN,U,2903408.0
Koa,Canada,195242.0,463.0,,4.0,U,MO,53.0,1.0,23208 porter crescent,Orlando,1-843-773-1791,4.0,,FirstEnergy,V6s 1p9,,Koa178,MOT,O,1695814.0
HANNEMAN,United States of America,315490.0,335.0,m,3.0,U,MN,13.0,5.0,17026 durand north,Cleveland,1-823-567-1252,0.0,,Commercial Metals,90140,B,HAN179,leese,O,868465.0
jakim,United States of America,22201.0,,,5.0,U,NC,7.0,10.0,16533 devonshire park,Huntington,1-744-421-7512,4.0,,Genzyme,94639,I,jak180,nettie,O,2810709.0
umphres,United States of America,441579.0,381.0,,4.0,M,TN,17.0,7.0,8965 griffin east,Fayetteville,1-621-744-1484,5.0,,US Airways Group,22307,C,ump181,AILEE,R,3593363.0
Wickham,Canada,342730.0,708.0,,2.0,M,NV,67.0,1.0,22451 larner court,Riverside,1-973-214-3381,2.0,,Advanced Micro Devices,55116,G,Wic182,chan,O,2607636.0
Gates,Canada,117267.0,354.0,F,5.0,M,AL,54.0,8.0,3681 HOLLY KNOLL CRESCENT,Dayton,1-428-266-1600,4.0,Apt. 540,United Parcel Service,M6s 1i5,,Gat183,RAY,R,2735642.0
bott,United States of America,260107.0,547.0,,1.0,S,NE,5.0,10.0,5678 dayton street,Corona,1-334-466-5299,4.0,,Fastenal,92708,,bot184,Robinette,,1501732.0
DAVID-YERUMO,United States of America,166760.0,761.0,,1.0,D,KS,28.0,9.0,15591 holgate lane,Oklahoma City,1-249-478-5643,1.0,,Core-Mark Holding,V6r 1q6,T,DAV185,Rocke,O,397072.0
HILLARD,United States of America,401021.0,659.0,F,4.0,M,NY,5.0,1.0,23477 havenridge rue,Dallas,1-804-228-8548,1.0,,Boise,63178,,HIL186,Suzette,O,3399757.0
warburton,United States of America,70945.0,351.0,,4.0,M,NY,,9.0,18267 cape lane,Durham,1-564-230-0062,2.0,,DST Systems,x7j 1r5,,war187,Myla,R,2684548.0
MACHNICKI-HYNES,United States of America,389391.0,608.0,m,3.0,S,Saskatchewan,72.0,7.0,2928 POTOMAC UPPER,Tacoma,1-781-339-9073,3.0,apt. 48,United States Steel,M5e 1y7,,MAC188,dacia,O,3041622.0
levitin,United States of America,63226.0,706.0,F,4.0,S,Prince Edward Island,12.0,3.0,14656 pasadena park,Alexandria,1-096-116-9962,2.0,,Pepco Holdings,23257,A,lev189,CHELSIE,O,3211816.0
Gooderham,United States of America,206220.0,391.0,,0.0,M,Alberta,71.0,8.0,16983 flagler drive,Hialeah,1-914-194-6997,4.0,apt. 968,Acuity Brands,V6I 1U7,,Goo190,abbas,O,127026.0
Kohalmi-hill,United States of America,,461.0,,5.0,W,Ontario,90.0,2.0,17212 LANDER SOUTH,Denver,1-733-360-9116,4.0,,Baker Hughes,94539,E,Koh191,Rec,R,588945.0
AYLWIN,United States of America,337152.0,510.0,M,4.0,U,TN,20.0,2.0,23764 sabine west,Fort Lauderdale,1-591-402-8026,4.0,,Newell Rubbermaid,H7h 1v4,,AYL192,Elaine,O,1962620.0
CHOUHAN,United States of America,312074.0,805.0,F,,W,VA,58.0,5.0,16271 vista south,Mesa,1-326-180-9322,2.0,,Westlake Chemical,15201,E,CHO193,Katharine,O,178193.0
DITKO,United States of America,68551.0,702.0,,2.0,M,TX,57.0,7.0,1080 LAVENDER LANE,Cleveland,1-784-796-6844,4.0,,Jones Lang LaSalle,t5a 1n6,G,DIT194,LILIAN,O,2102811.0
EMIG,United States of America,488800.0,368.0,,4.0,W,MT,43.0,3.0,10856 summer street,Lewiston,1-662-625-4671,1.0,,Burger King Holdings,78784,,EMI195,CATI,O,2246854.0
Ryder,United States of America,431633.0,520.0,m,3.0,W,IL,39.0,8.0,17021 edwards crescent,Tallahassee,1-627-590-4931,2.0,APT. 392,Hovnanian Enterprises,H6d 1w8,,Ryd196,Luong,R,1312448.0
meisner,United States of America,72797.0,666.0,,0.0,S,WY,87.0,2.0,7726 TALLOWOOD UPPER,El Monte,1-055-694-7984,3.0,,Medical Mutual of Ohio,06705,S,mei197,JUOZAS,O,295993.0
Cegelski,United States of America,260576.0,587.0,,0.0,S,NC,57.0,9.0,19097 foxfire north,Sioux Falls,1-166-844-7429,1.0,,Lockheed Martin,M5c 1v9,,Ceg198,Lysy,O,1220003.0
haigh,United States of America,200096.0,643.0,,4.0,U,ND,58.0,4.0,8161 PINTO ROAD,Columbia,1-516-930-4640,5.0,,Yum Brands,90759,Z,hai199,ULA,O,2400476.0
clendening,United States of America,,484.0,,,,GA,28.0,5.0,9659 sakowitz west,San Francisco,1-261-215-4290,4.0,,Wesco International,22301,J,cle200,Francesca,R,2900897.0
Ciesielski,United States of America,267656.0,,,3.0,U,VA,95.0,3.0,15306 pike park,Santa Clara,1-681-572-7662,1.0,,Volt Information Sciences,19165,W,Cie201,emili,R,3942140.0
Parypa,United States of America,35253.0,676.0,f,1.0,S,Prince Edward Island,98.0,8.0,21891 dewey street,Greensboro,1-288-967-5460,2.0,,Western Union,75007,,Par202,yogesh,R,2118119.0
LOZINSKI,United States of America,113159.0,300.0,f,5.0,M,OR,55.0,4.0,8155 storeywood road,Waco,1-315-022-2148,2.0,,,90302,K,LOZ203,Xantippe,O,338540.0
Pascal,Canada,297444.0,,,2.0,,WI,14.0,8.0,20871 dewdrop street,Rochester,1-707-402-6121,3.0,APT. 630,Lubrizol,84092,,Pas204,TINO,R,2617116.0
Aula,United States of America,52092.0,831.0,,3.0,M,ID,30.0,9.0,1121 GREENE PARK,Tampa,1-186-893-7846,1.0,,C.H. Robinson Worldwide,v6d 1u1,,Aul205,AGGIE,O,1459711.0
barnes,United States of America,30249.0,609.0,F,3.0,M,MT,90.0,7.0,23849 westerley south,Paterson,1-571-918-3795,1.0,,Celgene,99503,N,bar206,Alane,O,1804959.0
ELLIOTT,United States of America,483052.0,679.0,,2.0,S,MD,69.0,2.0,1540 murie rue,Fullerton,1-206-055-2128,0.0,,Leggett & Platt,80960,,ELL207,ABBYE,O,2957472.0
forslund,United States of America,287060.0,634.0,m,4.0,U,NY,67.0,6.0,16633 raymond road,London,1-963-724-8044,0.0,suite 344,Fidelity National Information,53743,P,for208,aleen,O,2919293.0
Burbidge,Canada,274154.0,338.0,,1.0,W,HI,41.0,4.0,18676 turman drive,Newark,1-050-641-8503,1.0,,Arch Coal,t6d 1k1,U,Bur209,collen,O,3610130.0
FOLLMER,United States of America,379659.0,332.0,F,5.0,M,DE,2.0,4.0,1808 HARDY STREET,Buffalo,1-020-258-1680,5.0,,Affinia Group Intermediate,91350,,FOL210,NEALA,O,1209441.0
Leder,United States of America,,721.0,m,0.0,M,PA,89.0,8.0,11115 midland avenue,El Paso,,0.0,,Kellogg,37916,,Led211,CELISSE,O,1058712.0
kopke,United States of America,100796.0,351.0,,4.0,,IN,88.0,3.0,24950 sheppard lane,Toledo,1-886-961-7857,1.0,,PerkinElmer,22329,N,kop212,MEHMET,O,1946028.0
paylor,Canada,128277.0,564.0,,1.0,M,MT,90.0,6.0,6450 LEMMING RUE,Sterling Heights,1-999-799-7384,1.0,,Limited Brands,M1i 1r8,,pay213,Carlis,O,1420984.0
PALACEK,United States of America,147414.0,379.0,,1.0,M,WY,54.0,9.0,19342 wycliffe park,New Haven,1-362-078-4138,3.0,,OfficeMax,h5i 1p1,,PAL214,marshal,O,213235.0
felton,United States of America,51559.0,727.0,,1.0,S,FL,53.0,8.0,7582 woodway south,Dallas,1-174-723-5263,2.0,,J.B. Hunt Transport Services,M1I 1R5,,fel215,Fabien,O,472425.0
ATWELL-BYRNE,United States of America,355622.0,578.0,,2.0,U,RI,89.0,2.0,22526 QUEENSBURY LOWER,Milwaukee,1-898-789-3598,3.0,,American Express,53739,,ATW216,basia,O,1160132.0
Mcbeth,United States of America,468116.0,642.0,M,5.0,W,CO,31.0,10.0,18833 3rd park,Anaheim,1-482-305-5399,1.0,,Occidental Petroleum,06603,S,Mcb217,FARID,O,2869995.0
Jalaie,United States of America,276728.0,,M,1.0,M,SD,1.0,1.0,19394 canoas west,Huntington Beach,1-834-784-7657,0.0,apt. 3,Shaw Group,28247,B,Jal218,jyoti,O,3727044.0
vempati,Canada,135306.0,554.0,,3.0,S,TX,57.0,,9941 ROYALTON DRIVE,Naperville,1-864-555-5341,0.0,,W.W. Grainger,h7g 1u9,,vem219,Jandy,R,2293241.0
BARNICKEL,United States of America,99566.0,733.0,,1.0,U,VT,10.0,6.0,10177 pecos crescent,Iqaluit,1-475-209-3369,0.0,,IDT,90831,D,BAR220,VO,U,2846515.0
PESOLD,United States of America,263959.0,345.0,M,2.0,M,IN,74.0,10.0,20823 WEST CHAPEL AVENUE,Winnipeg,1-459-456-1848,4.0,,General Mills,M4j 1o7,U,PES221,Kien,O,1619956.0
Shaughnessy,United States of America,441498.0,644.0,F,2.0,M,UT,28.0,6.0,13483 ROCKDALE DRIVE,St. Petersburg,1-802-797-1712,0.0,,RBS Global,77288,,Sha222,Tybi,R,2367607.0
Schmeing,United States of America,429621.0,564.0,M,3.0,S,NV,96.0,3.0,9645 HAYDEN BOULEVARD,Waterbury,,0.0,,Realogy,77117,J,Sch223,Nhien,U,3795566.0
Materna,United States of America,181214.0,465.0,,1.0,M,TX,42.0,10.0,6066 fillmore lower,Lubbock,1-224-760-3774,3.0,,ArvinMeritor,45263,L,Mat224,Florance,O,734762.0
JAIN,United States of America,212502.0,652.0,,,D,OR,64.0,8.0,293 conier avenue,London,1-511-883-9082,4.0,,Amkor Technology,v6g 1p4,,JAI225,Ros,O,908994.0
KARNAZES,United States of America,244545.0,714.0,,5.0,M,Ontario,,6.0,7000 ansley lane,Des Moines,,4.0,,Lear,72247,,KAR226,Genevieve,O,2561296.0
gustafson,Canada,218681.0,383.0,,5.0,M,Saskatchewan,49.0,10.0,13635 jarvis south,Madison,1-405-014-0029,4.0,APT. 587,Asbury Automotive Group,E7n 1j9,,gus227,EMILIO,R,3181069.0
Annas,United States of America,296916.0,336.0,,,,MO,81.0,7.0,17362 COFFEY UPPER,Scottsdale,1-076-073-0994,5.0,,Limited Brands,45272,K,Ann228,JANEEN,O,2632226.0
labenek,Canada,453659.0,626.0,,0.0,,UT,57.0,9.0,12279 trafalgar crescent,Mount Pearl,1-690-040-0846,2.0,,Beazer Homes USA,x7j 1q2,R,lab229,cathrin,O,
flindall,United States of America,194450.0,549.0,f,3.0,S,IL,42.0,0.0,24717 MIDLAND LANE,Iqaluit,1-211-707-3341,0.0,,,80952,M,fli230,kirstin,U,1151333.0
satkunaseelan,United States of America,49533.0,492.0,,5.0,U,NM,30.0,0.0,11493 worley park,Moreno Valley,1-642-203-7899,4.0,,Acuity Brands,38157,,sat231,giles,O,2763939.0
thornley,United States of America,394819.0,327.0,,2.0,M,NC,56.0,0.0,6492 HAMMOND AVENUE,Naperville,1-792-738-9524,4.0,,ABM Industries,06703,I,tho232,Ted,O,370710.0
CRIPPS,United States of America,342754.0,545.0,m,3.0,S,AZ,3.0,10.0,8954 bagby north,Norfolk,1-881-269-3949,3.0,,,v6u 1r8,L,CRI233,hayden,O,1192164.0
Gascon,United States of America,224435.0,571.0,M,1.0,M,CT,53.0,0.0,11622 josey south,Louisville,1-537-303-6219,0.0,,Southwestern Energy,28231,V,Gas234,Gail,O,223487.0
Chavers,United States of America,37717.0,423.0,f,0.0,W,VA,67.0,7.0,11538 collinwood avenue,Akron,1-682-154-3638,2.0,,Delta Air Lines,63107,,Cha235,las,O,2341143.0
Nettles,United States of America,286483.0,655.0,,1.0,,NV,94.0,4.0,20913 vickers boulevard,Whitehorse,1-512-708-0580,0.0,,ITT,H2g 1w7,,Net236,Noelyn,O,1774784.0
WOODROW,United States of America,185412.0,488.0,m,0.0,M,VA,37.0,0.0,22274 VICKERY CRESCENT,Salem,1-598-440-6359,5.0,,Health Management Associates,55416,,WOO237,izak,O,3951308.0
valerien,United States of America,472518.0,352.0,,4.0,M,British Columbia,75.0,6.0,881 vance jackson south,Memphis,1-281-206-9270,,,Western Union,V6d 1u5,,val238,bernita,,2756025.0
Berndt,United States of America,425307.0,810.0,f,,M,VA,51.0,0.0,15079 DECATUR RUE,Fayetteville,1-442-133-8200,1.0,,Family Insurance Group,93782,,Ber239,Karmen,O,1833112.0
labranche,United States of America,304909.0,686.0,,2.0,D,TX,74.0,8.0,10424 mitchell street,Lansing,1-607-062-8891,2.0,,Advance Auto Parts,90252,F,lab240,Rio,O,698884.0
VREUGDENHIL,Canada,231226.0,389.0,m,0.0,M,CO,100.0,0.0,14195 VERDE PARK,Atlanta,,2.0,,J.P. Morgan Chase & Co.,85759,X,VRE241,ISABELLE,R,3287261.0
GOODINSON,United States of America,219026.0,761.0,F,0.0,M,GA,,,10608 bissonnet road,Gary,1-141-622-5196,0.0,,Fidelity National Financial,M5g 1x8,,GOO242,Micro,U,3337290.0
chaput,United States of America,414993.0,589.0,,0.0,D,NE,28.0,4.0,11237 balmoral way,Atlanta,1-500-101-2792,1.0,,Toro,78746,S,cha243,maribel,O,2963197.0
TAMARELLI,United States of America,24837.0,492.0,F,0.0,M,NC,18.0,1.0,15621 yaupon lower,Dawson City,1-655-973-7192,0.0,,Mueller Water Products,H2f 1z1,W,TAM244,NADYA,O,1487009.0
CUMPSTON,United States of America,200645.0,442.0,M,2.0,D,OK,77.0,10.0,12387 SAUNDERS WEST,Mobile,1-972-039-2576,5.0,Suite 463,Energy Future Holdings,77288,,CUM245,Darrell,U,3177428.0
SIMONOVICH,United States of America,22605.0,649.0,,4.0,S,MO,14.0,8.0,6156 holmes court,Santa Clarita,1-764-148-5233,3.0,,Weis Markets,35277,E,SIM246,Hoy,O,1886280.0
Estes,United States of America,,337.0,,0.0,U,AR,23.0,8.0,17521 REILLY STREET,Chicago,1-399-618-9069,0.0,,MasterCard,36134,,Est247,shana,O,1853087.0
haney,United States of America,389524.0,572.0,F,4.0,D,MT,1.0,8.0,20093 canterbury way,Nashua,1-628-481-6657,,,Oracle,V6t 1u3,P,han248,HQ,R,195847.0
Peers,United States of America,232945.0,666.0,,4.0,M,Newfoundland,58.0,0.0,11930 alabama south,West Covina,1-085-050-1119,3.0,,Mutual of America Life,99597,Y,Pee249,Co,U,3727580.0
blidy,United States of America,390626.0,567.0,M,2.0,D,OR,98.0,4.0,22780 terrace lower,Mesa,1-993-284-6634,3.0,,JetBlue Airways,V6N 1V1,T,bli250,Beb,O,2993662.0
Leavell,United States of America,286207.0,574.0,,5.0,,NM,76.0,5.0,6481 century lane,El Paso,1-395-464-9156,3.0,,Western Refining,T6d 1h7,,Lea251,Sherrill,O,2886788.0
Willhoff,United States of America,391468.0,498.0,F,5.0,S,FL,59.0,2.0,11293 rice avenue,Victoria,1-811-547-9696,0.0,,Western Refining,M7o 1c5,U,Wil252,takehiko,,3672610.0
komenda,Canada,171326.0,836.0,f,5.0,U,MS,81.0,9.0,9828 WEST EAST,Hayward,,2.0,,Bristol-Myers Squibb,M2q 1e8,,kom253,FLOSSIE,R,3245637.0
Welsford,United States of America,294972.0,759.0,,2.0,M,Saskatchewan,31.0,8.0,10369 gemini way,Oshawa,1-648-501-2866,3.0,,AutoNation,64172,,Wel254,Chryste,,959636.0
Lacombe,United States of America,131039.0,563.0,,3.0,S,NE,1.0,6.0,23445 GATES WAY,Hamilton,1-332-974-4753,5.0,,Boeing,85265,,Lac255,Sheelagh,O,1037702.0
Honda,United States of America,480287.0,313.0,f,1.0,S,TN,28.0,8.0,2160 WEIZMANN DRIVE,Oklahoma City,1-217-048-6379,5.0,,Advanced Micro Devices,h5k 1p8,,Hon256,DICKENS,U,69141.0
Conley,United States of America,276404.0,771.0,,0.0,M,OR,36.0,6.0,16716 fresco road,Portland,,4.0,,Unitrin,M2P 1F6,,Con257,Maury,O,2818725.0
handley,United States of America,435481.0,717.0,,0.0,S,ID,47.0,1.0,17068 simpson road,Macon,1-246-119-5490,5.0,,Liberty Media,V6U 1U9,,han258,Dorothy,O,3153373.0
WOJTECKI,United States of America,,355.0,,4.0,D,WV,77.0,2.0,23276 dillbeck upper,Yellow Knife,,4.0,,Jarden,V6F 1W7,,WOJ259,CHICKIE,O,616608.0
Amini,United States of America,499891.0,383.0,f,4.0,U,MI,91.0,10.0,24268 hayden west,Santa Rosa,1-347-479-6259,4.0,,Cincinnati Financial,92711,P,Ami260,Lavinia,O,1014586.0
Mo,United States of America,394640.0,579.0,f,5.0,S,AL,46.0,1.0,2682 LUMBER PARK,Fort Wayne,1-881-547-3819,5.0,,Steel Dynamics,60779,A,Mo261,Kristine,O,1679903.0
BUREK,Canada,359040.0,324.0,,4.0,M,TN,36.0,5.0,4129 crestline avenue,Inglewood,1-155-847-4022,3.0,,OGE Energy,90790,,BUR262,tobi,O,1062919.0
Kosten,United States of America,429949.0,752.0,m,5.0,M,Manitoba,18.0,0.0,18257 mahonia west,London,1-946-987-5835,2.0,,Hartford Financial Services,80908,X,Kos263,Frederica,R,3684297.0
Borel,Canada,333500.0,723.0,m,5.0,D,CO,27.0,2.0,19050 cordoba upper,Waterbury,,2.0,,Penske Automotive Group,74129,,Bor264,Cayla,O,1805618.0
LARCHE,United States of America,480399.0,349.0,,2.0,S,OR,79.0,1.0,1121 greene park,Salem,,,,Amkor Technology,M9e 1u6,K,LAR265,BRIAN,U,1852935.0
BOURDEAU,United States of America,73398.0,643.0,,2.0,W,CO,72.0,4.0,13762 silver sage way,Dayton,1-551-913-3853,5.0,,Psychiatric Solutions,93663,,BOU266,ROCH,O,1528702.0
Panter,United States of America,,390.0,,3.0,W,NC,26.0,0.0,22629 bagby east,Frederick,1-666-863-1257,0.0,,Calpine,84119,,Pan267,Charly,O,178411.0
Walbridge,United States of America,446105.0,801.0,m,4.0,U,Alberta,31.0,7.0,13296 wayside boulevard,Thousand Oaks,1-938-871-9739,4.0,,Saks,82602,,Wal268,joli,O,2245432.0
Muehle,Canada,128126.0,741.0,M,0.0,S,VT,2.0,2.0,9824 OLYMPIA STREET,Escondido,1-333-561-7008,4.0,,BE Aerospace,94429,,Mue269,Kasper,O,3058077.0
Zubans,Canada,371101.0,821.0,,2.0,D,VT,81.0,8.0,6907 ferncliff crescent,Independence,1-514-023-2587,1.0,Apt. 986,Exterran Holdings,H2A 1V4,,Zub270,Joo-geok,O,723251.0
Seidman,United States of America,263066.0,830.0,,3.0,M,SC,69.0,5.0,24573 lyons avenue,Corpus Christi,1-027-811-2670,,,Penn National Gaming,40511,D,Sei271,Winona,O,3755553.0
Cavasin,United States of America,,441.0,F,0.0,M,SD,69.0,,15407 fillmore north,Santa Rosa,1-475-590-2337,1.0,,PetSmart,M5b 1y9,,Cav272,king-haut,R,757755.0
Hartell,United States of America,453776.0,484.0,F,3.0,D,New Brunswick,80.0,2.0,850 leon lower,Burlington,1-214-794-0930,1.0,,First Data,E7N 1P6,,Har273,DARLENE,R,3610784.0
Naugle,United States of America,494609.0,653.0,M,4.0,,Manitoba,14.0,8.0,14635 greene rue,Overland Park,1-988-429-0103,5.0,,Liz Claiborne,h5k 1o7,R,Nau274,Deana,O,2994154.0
Stegman,Canada,233618.0,727.0,,0.0,D,NJ,39.0,7.0,21034 windchime lower,Huntsville,1-143-517-2347,2.0,,Alcoa,95203,,Ste275,Laurette,R,612241.0
Choo-kang,United States of America,,535.0,m,1.0,U,TX,0.0,0.0,15868 dewdrop park,Berkeley,1-709-720-3248,,,Perini,23513,D,Cho276,Renell,O,1352198.0
Luxford,United States of America,154521.0,320.0,f,5.0,W,MD,59.0,9.0,10232 oak hill west,Casper,1-314-831-7578,4.0,,Hudson City Bancorp,T5c 1j1,R,Lux277,Meriann,R,2534935.0
Farnsworth,United States of America,438162.0,775.0,F,4.0,W,WV,60.0,1.0,950 WILLS WEST,Toledo,1-342-101-7385,4.0,,Sigma-Aldrich,V6z 1q9,,Far278,KATALIN,O,3189762.0
Shinjo,United States of America,352602.0,606.0,F,3.0,M,OH,4.0,,23223 WOODLAWN UPPER,Cheyenne,1-419-495-9429,4.0,,Plains Exploration,73121,,Shi279,Gayel,O,447872.0
Piperni,United States of America,194788.0,,f,4.0,S,NH,74.0,5.0,23208 porter crescent,Fresno,1-992-551-4676,2.0,,W.R. Berkley,75267,P,Pip280,Lourdes,O,3207012.0
